,Concept_ID,bg,bg
879,bekannt::A,известен,известен
880,berühmt::A,почут,почут
881,berühmt::A,почут,известен
882,berühmt::A,известен,почут
883,berühmt::A,известен,известен
884,fremd::A,чужд,чужд
885,verschieden::A,разен,разен
886,verschieden::A,разен,различен
887,verschieden::A,различен,разен
888,verschieden::A,различен,различен
889,nah::A,близък,близък
890,fern::A,далечен,далечен
891,linker::A,ляв,ляв
892,rechter::A,прав,прав
893,anderer::A,друг,друг
894,erster::A,пръв,пръв
895,erster::A,пръв,първи
896,erster::A,първи,пръв
897,erster::A,първи,първи
898,zweiter::A,втори,втори
899,dritter::A,трети,трети
900,letzter::A,последен,последен
901,allein::ADV,само,само
902,auf einmal::ADV,същевременно,същевременно
903,zusammen::ADV,заедно,заедно
904,lange::ADV,дълго,дълго
905,plötzlich::ADV,изведнъж,изведнъж
906,sofort::ADV,веднага,веднага
907,später::ADV,по-късно,по-късно
908,jetzt::ADV,сега,сега
909,heute::ADV,днес,днес
910,morgen::ADV,утре,утре
911,bald::ADV,скоро,скоро
912,dann::ADV,после,после
913,dann::ADV,после,тогава
914,dann::ADV,тогава,после
915,dann::ADV,тогава,тогава
916,gestern::ADV,вчера,вчера
917,einst::ADV,някога,някога
918,damals::ADV,тогава,тогава
919,danach::ADV,после,после
920,danach::ADV,после,след това
921,danach::ADV,след това,после
922,danach::ADV,след това,след това
923,vorher::ADV,преди,преди
924,vorher::ADV,преди,преди това
925,vorher::ADV,преди това,преди
926,vorher::ADV,преди това,преди това
927,zuerst::ADV,най-напред,най-напред
928,einmal::ADV,веднъж,веднъж
929,einmal::ADV,веднъж,един път
930,einmal::ADV,един път,веднъж
931,einmal::ADV,един път,един път
932,manchmal::ADV,понякога,понякога
933,oft::ADV,често,често
934,immer::ADV,винаги,винаги
935,niemals::ADV,никога,никога
936,hier::ADV,тук,тук
937,hier::ADV,тук,тука
938,hier::ADV,тука,тук
939,hier::ADV,тука,тука
940,hierhin::ADV,насам,насам
941,von hier::ADV,оттук,оттук
942,von hier::ADV,оттук,оттука
943,von hier::ADV,оттука,оттук
944,von hier::ADV,оттука,оттука
945,dort::ADV,там,там
946,dorthin::ADV,натам,натам
947,dorthin::ADV,натам,нататък
948,dorthin::ADV,нататък,натам
949,dorthin::ADV,нататък,нататък
950,geradeaus::ADV,направо,направо
951,vorwärts::ADV,напред,напред
952,rückwärts::ADV,назад,назад
953,zurück::ADV,обратно,обратно
954,unten::ADV,долу,долу
955,hinab::ADV,надолу,надолу
956,oben::ADV,горе,горе
957,hinauf::ADV,нагоре,нагоре
958,überall::ADV,навсякъде,навсякъде
959,nicht::ADV,не,не
960,ein wenig::ADV,малко,малко
961,kaum::ADV,едва,едва
962,kaum::ADV,едва,едвам
963,kaum::ADV,едвам,едва
964,kaum::ADV,едвам,едвам
965,sehr::ADV,много,много
966,sehr::ADV,много,твърде
967,sehr::ADV,твърде,много
968,sehr::ADV,твърде,твърде
969,so::ADV,тъй,тъй
970,so::ADV,тъй,така
971,so::ADV,така,тъй
972,so::ADV,така,така
973,noch::ADV,още,още
974,nur::ADV,само,само
975,schon::ADV,вече,вече
976,wieder::ADV,пак,пак
977,wieder::ADV,пак,отново
978,wieder::ADV,отново,пак
979,wieder::ADV,отново,отново
980,vergebens::ADV,напразно,напразно
981,vor::PRP,пред,пред
982,hinter::PRP,зад,зад
983,unter::PRP,под,под
984,durch::PRP,през,през
985,neben::PRP,до,до
986,neben::PRP,до,при
987,neben::PRP,при,до
988,neben::PRP,при,при
989,zwischen::PRP,между,между
990,zwischen::PRP,между,помежду
991,zwischen::PRP,помежду,между
992,zwischen::PRP,помежду,помежду
993,wegen::PRP,заради,заради
994,dies::PRN,този,този
995,das::PRN,туй,туй
996,das::PRN,туй,това
997,das::PRN,това,туй
998,das::PRN,това,това
999,alles::PRN,всичко,всичко
1000,ich::PRN,аз,аз
1001,du::PRN,ти,ти
1002,er::PRN,той,той
1003,wir::PRN,ние,ние
1004,ihr::PRN,вие,вие
1005,sie::PRN,те,те
1006,was::FPRN,що,що
1007,was::FPRN,що,какво
1008,was::FPRN,какво,що
1009,was::FPRN,какво,какво
1010,wer::FPRN,кой,кой
1011,wo::FADV,къде,къде
1012,wohin::FADV,накъде,накъде
1013,wohin::FADV,накъде,накъдето
1014,wohin::FADV,накъдето,накъде
1015,wohin::FADV,накъдето,накъдето
1016,wie::FADV,как,как
1017,warum::FADV,защо,защо
1018,wieviel::FNUM,колко,колко
1019,eins::NUM,един,един
1020,zwei::NUM,два,два
1021,drei::NUM,три,три
1022,vier::NUM,четири,четири
1023,fünf::NUM,пет,пет
1024,sechs::NUM,шест,шест
1025,sieben::NUM,седем,седем
1026,acht::NUM,осем,осем
1027,neun::NUM,девет,девет
1028,zehn::NUM,десет,десет
1029,elf::NUM,единайсет,единайсет
1030,elf::NUM,единайсет,единадесет
1031,elf::NUM,единадесет,единайсет
1032,elf::NUM,единадесет,единадесет
1033,zwölf::NUM,дванайсет,дванайсет
1034,zwölf::NUM,дванайсет,дванадесет
1035,zwölf::NUM,дванадесет,дванайсет
1036,zwölf::NUM,дванадесет,дванадесет
1037,zwanzig::NUM,двайсет,двайсет
1038,zwanzig::NUM,двайсет,двадесет
1039,zwanzig::NUM,двадесет,двайсет
1040,zwanzig::NUM,двадесет,двадесет
1041,dreißig::NUM,тридесет,тридесет
1042,vierzig::NUM,четиридесет,четиридесет
1043,fünfzig::NUM,петдесет,петдесет
1044,sechzig::NUM,шестдесет,шестдесет
1045,siebzig::NUM,седемдесет,седемдесет
1046,achtzig::NUM,осемдесет,осемдесет
1047,neunzig::NUM,деветдесет,деветдесет
1048,hundert::NUM,сто,сто
1049,tausend::NUM,хиляда,хиляда
1050,und::CNJ,а,а
1051,und::CNJ,а,та
1052,und::CNJ,та,а
1053,und::CNJ,та,та
1054,oder::CNJ,или,или
1055,stehen::V,стоя,стоя
1056,sitzen::V,седя,седя
1057,liegen::V,лежа,лежа
1058,hängen::V,вися,вися
1059,werden::V,бъда,бъда
1060,werden::V,бъда,стана
1061,werden::V,стана,бъда
1062,werden::V,стана,стана
1063,passieren::V,случа се,случа се
1064,beginnen::V,започна,започна
1065,enden::V,свърша,свърша
1066,wechseln::V,променям,променям
1067,aufgehen[Sonne]::V,изгрея,изгрея
1068,untergehen[Sonne]::V,заляза,заляза
1069,scheinen[Sonne]::V,грея,грея
1070,scheinen[Sonne]::V,грея,светя
1071,scheinen[Sonne]::V,светя,грея
1072,scheinen[Sonne]::V,светя,светя
1073,donnern::V,гърмя,гърмя
1074,wehen::V,вея,вея
1075,wehen::V,вея,духам
1076,wehen::V,духам,вея
1077,wehen::V,духам,духам
1078,strömen::V,тека,тека
1079,strömen::V,тека,лея се
1080,strömen::V,лея се,тека
1081,strömen::V,лея се,лея се
1082,fließen::V,тека,тека
1083,sich drehen::V,въртя се,въртя се
1084,schwanken::V,клатя се,клатя се
1085,schwingen::V,трептя,трептя
1086,fallen::V,падам,падам
1087,brennen::V,горя,горя
1088,rauchen::V,димя,димя
1089,regnen::V,вали дъжд,вали дъжд
1090,gefrieren::V,замръзна,замръзна
1091,tauen::V,топя се,топя се
1092,schmelzen::V,разтопя се,разтопя се
1093,trocknen::V,съхна,съхна
1094,sieden::V,вря,вря
1095,sieden::V,вря,кипя
1096,sieden::V,кипя,вря
1097,sieden::V,кипя,кипя
1098,faulen::V,гния,гния
1099,verfaulen::V,изгния,изгния
1100,reißen::V,напукам се,напукам се
1101,versinken::V,потъна,потъна
1102,vergehen::V,минавам,минавам
1103,erscheinen::V,явя се,явя се
1104,verschwinden::V,изчезна,изчезна
1105,sinken::V,падна,падна
1106,abnehmen::V,отслабна,отслабна
1107,zunehmen::V,нарасна,нарасна
1108,steigen::V,увелича се,увелича се
1109,steigen::V,увелича се,покачвам се
1110,steigen::V,покачвам се,увелича се
1111,steigen::V,покачвам се,покачвам се
1112,wachsen::V,раста,раста
1113,glänzen::V,лъщя,лъщя
1114,glänzen::V,лъщя,блестя
1115,glänzen::V,блестя,лъщя
1116,glänzen::V,блестя,блестя
1117,funkeln::V,искря,искря
1118,lärmen::V,шумя,шумя
1119,läuten::V,звъня,звъня
1120,klingeln::V,звъня,звъня
1121,klirren::V,звънтя,звънтя
1122,klirren::V,звънтя,дрънкам
1123,klirren::V,дрънкам,звънтя
1124,klirren::V,дрънкам,дрънкам
1125,brausen::V,буча,буча
1126,rauschen::V,шумя,шумя
1127,klingen::V,звуча,звуча
1128,bellen::V,лая,лая
1129,heulen::V,вия,вия
1130,heulen::V,вия,рева
1131,heulen::V,рева,вия
1132,heulen::V,рева,рева
1133,blasen::V,духна,духна
1134,pfeifen::V,свиря,свиря
1135,schreien::V,крещя,крещя
1136,stöhnen::V,стена,стена
1137,stöhnen::V,стена,пъшкам
1138,stöhnen::V,пъшкам,стена
1139,stöhnen::V,пъшкам,пъшкам
1140,zittern::V,треперя,треперя
1141,leben::V,живея,живея
1142,geboren werden::V,родя се,родя се
1143,atmen::V,дишам,дишам
1144,trinken::V,пия,пия
1145,essen::V,ям,ям
1146,schlucken::V,гълтам,гълтам
1147,müde werden::V,уморя се,уморя се
1148,einschlafen::V,заспя,заспя
1149,schlafen::V,спя,спя
1150,aufwachen::V,събудя се,събудя се
1151,aufstehen::V,стана,стана
1152,sich erholen::V,отдъхвам си,отдъхвам си
1153,krank werden::V,заболея,заболея
1154,krank sein::V,боледувам,боледувам
1155,schmerzen::V,боля,боля
1156,husten::V,кашлям,кашлям
1157,genesen::V,оздравея,оздравея
1158,sterben::V,умра,умра
1159,umkommen::V,загина,загина
1160,sich bewegen::V,движа се,движа се
1161,sich bewegen::V,движа се,мърдам се
1162,sich bewegen::V,мърдам се,движа се
1163,sich bewegen::V,мърдам се,мърдам се
1164,sich rühren::V,движа се,движа се
1165,sich erheben::V,стана,стана
1166,sich setzen::V,седна,седна
1167,hinfallen::V,падна,падна
1168,laufen::V,ходя,ходя
1169,schreiten::V,крача,крача
1170,spazierengehen::V,разхождам се,разхождам се
1171,eilen::V,бързам,бързам
1172,sich beeilen::V,побързам,побързам
1173,sausen::V,тичам,тичам
1174,rennen::V,бягам,бягам
1175,springen::V,скачам,скачам
1176,klettern::V,катеря се,катеря се
1177,schaukeln::V,люлея се,люлея се
1178,kriechen::V,лазя,лазя
1179,kriechen::V,лазя,пълзя
1180,kriechen::V,пълзя,лазя
1181,kriechen::V,пълзя,пълзя
1182,schwimmen::V,плувам,плувам
1183,tauchen::V,гмуркам се,гмуркам се
1184,rudern::V,греба,греба
1185,fahren::V,пътувам,пътувам
1186,fliegen::V,летя,летя
1187,fliegen::V,летя,хвърча
1188,fliegen::V,хвърча,летя
1189,fliegen::V,хвърча,хвърча
1190,gehen::V,ида,ида
1191,gehen::V,ида,вървя
1192,gehen::V,вървя,ида
1193,gehen::V,вървя,вървя
1194,weggehen::V,отида си,отида си
1195,abfahren::V,отпътувам,отпътувам
1196,anhalten::V,спра се,спра се
1197,hineingehen::V,влизам,влизам
1198,eintreten::V,вляза,вляза
1199,kommen::V,ида,ида
1200,kommen::V,ида,дойда
1201,kommen::V,дойда,ида
1202,kommen::V,дойда,дойда
1203,ankommen::V,пристигна,пристигна
1204,zurückkommen::V,върна се,върна се
1205,bleiben::V,остана,остана
1206,warten::V,чакам,чакам
1207,erwarten::V,очаквам,очаквам
1208,suchen::V,търся,търся
1209,finden::V,намеря,намеря
1210,versuchen::V,опитам,опитам
1211,vorbereiten::V,подготвя,подготвя
1212,lieben::V,любя,любя
1213,mögen::V,обичам,обичам
1214,lachen::V,смея се,смея се
1215,rühren::V,трогна,трогна
1216,weinen::V,плача,плача
1217,schimpfen::V,ругая,ругая
1218,schimpfen::V,ругая,псувам
1219,schimpfen::V,псувам,ругая
1220,schimpfen::V,псувам,псувам
1221,sich ärgern::V,ядосам се,ядосам се
1222,sich fürchten::V,боя се,боя се
1223,sich fürchten::V,боя се,страхувам се
1224,sich fürchten::V,страхувам се,боя се
1225,sich fürchten::V,страхувам се,страхувам се
1226,fürchten::V,боя се от,боя се от
1227,fürchten::V,боя се от,страхувам се от
1228,fürchten::V,страхувам се от,боя се от
1229,fürchten::V,страхувам се от,страхувам се от
1230,fliehen::V,бягам,бягам
1231,flüchten::V,бягам,бягам
1232,flüchten::V,бягам,избягам
1233,flüchten::V,избягам,бягам
1234,flüchten::V,избягам,избягам
1235,sehen::V,видя,видя
1236,anschauen::V,гледам,гледам
1237,ansehen::V,поглеждам,поглеждам
1238,hören::V,чувам,чувам
1239,zuhören::V,слушам,слушам
1240,probieren::V,опитам,опитам
1241,riechen::V,подуша,подуша
1242,fühlen::V,усещам,усещам
1243,fühlen::V,усещам,чувствувам
1244,fühlen::V,чувствувам,усещам
1245,fühlen::V,чувствувам,чувствувам
1246,scheinen::V,изглеждам,изглеждам
1247,zu sehen sein::V,виждам се,виждам се
1248,vernehmen::V,доловя,доловя
1249,frieren::V,мръзна,мръзна
1250,tun::V,правя,правя
1251,können::V,мога,мога
1252,wollen::V,ща,ща
1253,wollen::V,ща,искам
1254,wollen::V,искам,ща
1255,wollen::V,искам,искам
1256,anfangen::V,започна,започна
1257,beenden::V,свърша,свърша
1258,beenden::V,свърша,завърша
1259,beenden::V,завърша,свърша
1260,beenden::V,завърша,завърша
1261,aufhören::V,престана,престана
1262,gelingen::V,успея,успея
1263,gelingen::V,успея,сполуча
1264,gelingen::V,сполуча,успея
1265,gelingen::V,сполуча,сполуча
1266,geraten::V,удам се,удам се
1267,öffnen::V,отворя,отворя
1268,schließen::V,затворя,затворя
1269,stellen::V,поставя,поставя
1270,setzen::V,туря,туря
1271,legen::V,сложа,сложа
1272,legen::V,сложа,слагам
1273,legen::V,слагам,сложа
1274,legen::V,слагам,слагам
1275,berühren::V,докосна,докосна
1276,verbinden::V,свържа,свържа
1277,bedecken::V,покрия,покрия
1278,aufhängen::V,закача,закача
1279,anzünden::V,запаля,запаля
1280,aufheben::V,вдигна,вдигна
1281,aufheben::V,вдигна,повдигна
1282,aufheben::V,повдигна,вдигна
1283,aufheben::V,повдигна,повдигна
1284,zurücklassen::V,оставя,оставя
1285,verlieren::V,загубя,загубя
1286,fallen lassen::V,изпусна,изпусна
1287,machen::V,направя,направя
1288,herstellen::V,произведа,произведа
1289,bauen::V,строя,строя
1290,reparieren::V,поправя,поправя
1291,verbessern::V,подобря,подобря
1292,ändern::V,променя,променя
1293,graben::V,копая,копая
1294,beugen::V,прегъна,прегъна
1295,biegen::V,прегъна,прегъна
1296,drehen::V,въртя,въртя
1297,wenden::V,обърна,обърна
1298,umdrehen::V,обърна,обърна
1299,heben::V,вдигам,вдигам
1300,hochheben::V,издигна,издигна
1301,ergreifen::V,хвана,хвана
1302,ergreifen::V,хвана,обхвана
1303,ergreifen::V,обхвана,хвана
1304,ergreifen::V,обхвана,обхвана
1305,halten::V,държа,държа
1306,drücken::V,натискам,натискам
1307,drücken::V,натискам,притискам
1308,drücken::V,притискам,натискам
1309,drücken::V,притискам,притискам
1310,schieben::V,тикам,тикам
1311,kratzen::V,одраскам,одраскам
1312,lecken::V,лижа,лижа
1313,lecken::V,лижа,ближа
1314,lecken::V,ближа,лижа
1315,lecken::V,ближа,ближа
1316,beißen::V,хапя,хапя
1317,beißen::V,хапя,ухапя
1318,beißen::V,ухапя,хапя
1319,beißen::V,ухапя,ухапя
1320,abreißen::V,откъсна,откъсна
1321,abschneiden::V,отрежа,отрежа
1322,binden::V,вържа,вържа
1323,stecken::V,пъхна,пъхна
1324,brechen::V,троша,троша
1325,klopfen::V,чукам,чукам
1326,hauen::V,бия,бия
1327,kleben::V,лепя,лепя
1328,kleben::V,лепя,залепя
1329,kleben::V,залепя,лепя
1330,kleben::V,залепя,залепя
1331,reiben::V,трия,трия
1332,reiben::V,трия,търкам
1333,reiben::V,търкам,трия
1334,reiben::V,търкам,търкам
1335,streichen::V,намажа,намажа
1336,schleifen::V,остря,остря
1337,schneiden::V,режа,режа
1338,rütteln::V,разтърсвам,разтърсвам
1339,schütteln::V,клатя,клатя
1340,schütteln::V,клатя,друсам
1341,schütteln::V,друсам,клатя
1342,schütteln::V,друсам,друсам
1343,schwenken::V,размахам,размахам
1344,schütten::V,сипя,сипя
1345,füllen::V,напълня,напълня
1346,einwickeln::V,увия,увия
1347,einwickeln::V,увия,завия
1348,einwickeln::V,завия,увия
1349,einwickeln::V,завия,завия
1350,tragen::V,нося,нося
1351,schleppen::V,влача,влача
1352,ziehen::V,тегля,тегля
1353,ziehen::V,тегля,дръпна
1354,ziehen::V,дръпна,тегля
1355,ziehen::V,дръпна,дръпна
1356,aufbewahren::V,съхраня,съхраня
1357,werfen::V,хвърля,хвърля
1358,fangen::V,ловя,ловя
1359,fangen::V,ловя,уловя
1360,fangen::V,уловя,ловя
1361,fangen::V,уловя,уловя
1362,packen::V,хвана,хвана
1363,verstecken::V,крия,крия
1364,verstecken::V,крия,скрия
1365,verstecken::V,скрия,крия
1366,verstecken::V,скрия,скрия
1367,teilen::V,разделя,разделя
1368,schicken::V,изпращам,изпращам
1369,bringen::V,донеса,донеса
1370,hinzufügen::V,прибавя,прибавя
1371,bekommen::V,сдобия се,сдобия се
1372,erhalten::V,получа,получа
1373,nehmen::V,взема,взема
1374,wählen::V,избирам,избирам
1375,auswählen::V,избера,избера
1376,bewahren::V,пазя,пазя
1377,behindern::V,преча,преча
1378,behindern::V,преча,спъвам
1379,behindern::V,спъвам,преча
1380,behindern::V,спъвам,спъвам
1381,verderben::V,разваля,разваля
1382,beschädigen::V,повредя,повредя
1383,zerbrechen::V,счупя,счупя
1384,zerreißen::V,скъсам,скъсам
1385,zerstören::V,разруша,разруша
1386,verbrennen::V,изгоря,изгоря
1387,geben::V,дам,дам
1388,reichen::V,подам,подам
1389,schenken::V,подаря,подаря
1390,versprechen::V,обещая,обещая
1391,wünschen::V,желая,желая
1392,loben::V,хваля,хваля
1393,küssen::V,целувам,целувам
1394,wiegen::V,люлея,люлея
1395,zudecken::V,покрия,покрия
1396,wecken::V,събудя,събудя
1397,zeigen::V,покажа,покажа
1398,führen::V,водя,водя
1399,führen::V,водя,заведа
1400,führen::V,заведа,водя
1401,führen::V,заведа,заведа
1402,lehren::V,уча,уча
1403,unterrichten::V,преподавам,преподавам
1404,aufziehen::V,отгледам,отгледам
1405,leiten::V,ръководя,ръководя
1406,leiten::V,ръководя,управлявам
1407,leiten::V,управлявам,ръководя
1408,leiten::V,управлявам,управлявам
1409,antreiben::V,подкарвам,подкарвам
1410,lassen::V,накарам,накарам
1411,einladen::V,поканя,поканя
1412,vereinigen::V,съединя,съединя
1413,besuchen::V,посетя,посетя
1414,treffen::V,срещна,срещна
1415,sich versammeln::V,събера се,събера се
1416,spielen::V,играя,играя
1417,singen::V,пея,пея
1418,tanzen::V,танцувам,танцувам
1419,sich trennen::V,разделя се,разделя се
1420,verlassen::V,напусна,напусна
1421,retten::V,спася,спася
1422,bewachen::V,охранявам,охранявам
1423,schützen::V,запазя,запазя
1424,verteidigen::V,защитя,защитя
1425,sich schlagen::V,бия се,бия се
1426,schießen::V,стрелям,стрелям
1427,siegen::V,победя,победя
1428,ärgern::V,ядосам,ядосам
1429,schlagen::V,бия,бия
1430,schlagen::V,бия,ударя
1431,schlagen::V,ударя,бия
1432,schlagen::V,ударя,ударя
1433,treten::V,ритам,ритам
1434,stechen::V,бодна,бодна
1435,stoßen::V,бутна,бутна
1436,stoßen::V,бутна,блъсна
1437,stoßen::V,блъсна,бутна
1438,stoßen::V,блъсна,блъсна
1439,stören::V,смутя,смутя
1440,belästigen::V,отегча,отегча
1441,belästigen::V,отегча,безпокоя
1442,belästigen::V,безпокоя,отегча
1443,belästigen::V,безпокоя,безпокоя
1444,verbergen::V,скрия,скрия
1445,täuschen::V,измамя,измамя
1446,betrügen::V,измамя,измамя
1447,töten::V,убия,убия
1448,töten::V,убия,умъртвя
1449,töten::V,умъртвя,убия
1450,töten::V,умъртвя,умъртвя
1451,wohnen::V,живея,живея
1452,arbeiten::V,работя,работя
1453,sammeln::V,събера,събера
1454,pflücken::V,бера,бера
1455,pflücken::V,бера,откъсна
1456,pflücken::V,откъсна,бера
1457,pflücken::V,откъсна,откъсна
1458,jagen::V,ловувам,ловувам
1459,fischen::V,ловя риба,ловя риба
1460,fassen::V,хвана,хвана
1461,hüten::V,пазя,пазя
1462,treiben::V,карам,карам
1463,anbinden::V,завържа,завържа
1464,füttern::V,храня,храня
1465,melken::V,доя,доя
1466,hacken::V,сека,сека
1467,gießen::V,полея,полея
1468,reifen::V,узрея,узрея
1469,zubereiten::V,приготвя,приготвя
1470,kochen::V,варя,варя
1471,backen::V,пека,пека
1472,braten::V,пържа,пържа
1473,umrühren::V,разбъркам,разбъркам
1474,stricken::V,плета,плета
1475,nähen::V,шия,шия
1476,färben::V,боядисам,боядисам
1477,reinigen::V,почистя,почистя
1478,waschen::V,мия,мия
1479,waschen::V,мия,пера
1480,waschen::V,пера,мия
1481,waschen::V,пера,пера
1482,abwischen::V,избърша,избърша
1483,spülen::V,плакна,плакна
1484,fegen::V,измета,измета
1485,kehren::V,мета,мета
1486,baden::V,къпя се,къпя се
1487,sich waschen::V,мия се,мия се
1488,ausziehen::V,съблека,съблека
1489,anziehen::V,облека,облека
1490,sich anziehen::V,облека се,облека се
1491,kämmen::V,реша,реша
1492,kämmen::V,реша,вчеша
1493,kämmen::V,вчеша,реша
1494,kämmen::V,вчеша,вчеша
1495,schmücken::V,накича,накича
1496,sagen::V,кажа,кажа
1497,sprechen::V,говоря,говоря
1498,reden::V,говоря,говоря
1499,sich unterhalten::V,разговарям,разговарям
1500,fragen::V,запитам,запитам
1501,bitten::V,моля,моля
1502,erzählen::V,разкажа,разкажа
1503,mitteilen::V,съобщя,съобщя
1504,nennen::V,нарека,нарека
1505,rufen::V,викам,викам
1506,rufen::V,викам,повикам
1507,rufen::V,повикам,викам
1508,rufen::V,повикам,повикам
1509,prahlen::V,хваля се,хваля се
1510,übersetzen::V,преведа,преведа
1511,denken::V,мисля,мисля
1512,glauben::V,вярвам,вярвам
1513,bemerken::V,забележа,забележа
1514,erkennen::V,позная,позная
1515,begreifen::V,схвана,схвана
1516,verstehen::V,разбера,разбера
1517,lernen::V,уча се,уча се
1518,wissen::V,зная,зная
1519,sich erinnern an::V,спомня си за,спомня си за
1520,vergessen::V,забравя,забравя
1521,messen::V,меря,меря
1522,zählen::V,броя,броя
1523,rechnen::V,сметна,сметна
1524,lesen::V,чета,чета
1525,malen::V,рисувам,рисувам
1526,zeichnen::V,рисувам,рисувам
1527,schreiben::V,пиша,пиша
1528,besitzen::V,имам,имам
1529,besitzen::V,имам,притежавам
1530,besitzen::V,притежавам,имам
1531,besitzen::V,притежавам,притежавам
1532,kaufen::V,купя,купя
1533,kaufen::V,купя,купувам
1534,kaufen::V,купувам,купя
1535,kaufen::V,купувам,купувам
1536,verkaufen::V,продам,продам
1537,bezahlen::V,заплатя,заплатя
1538,zahlen::V,платя,платя
1539,beherrschen::V,владея,владея
1540,ertragen::V,понеса,понеса
