,Concept_ID,mdf,sq
788,plötzlich::ADV,а́пак учт,befas
789,sofort::ADV,тяникиге,menjëherë
790,sofort::ADV,тяникиге,aty për aty
791,später::ADV,ме́ле,më vonë
792,jetzt::ADV,тяни,tash
793,heute::ADV,тячи,sot
794,morgen::ADV,ва́нды,nesër
795,bald::ADV,курок,shpejt
796,bald::ADV,курок,së shpejti
797,dann::ADV,меле,pastaj
798,dann::ADV,сяда меле,pastaj
799,gestern::ADV,ися́к,dje
800,einst::ADV,весть,dikur
801,einst::ADV,мзя́рда-бди,dikur
802,damals::ADV,эста,atëherë
803,danach::ADV,меле,mandej
804,vorher::ADV,инголи,më parë
805,zuerst::ADV,ва́сенда,së pari
806,einmal::ADV,весть,njëherë
807,manchmal::ADV,лия́ста,nganjëherë
808,manchmal::ADV,ко́ста-ко́ста,nganjëherë
809,oft::ADV,си́деста,shpesh
810,immer::ADV,фалу,përherë
811,immer::ADV,фалу,gjithnjë
812,immer::ADV,най,përherë
813,immer::ADV,най,gjithnjë
814,niemals::ADV,аф мзя́рдонга,kurrë
815,niemals::ADV,аф мзя́рдонга,asnjëherë
816,hier::ADV,тяса,këtu
817,hierhin::ADV,сей,knej
818,hierhin::ADV,тяза,knej
819,von hier::ADV,тя́ста,që këtej
820,von hier::ADV,тя́ста,prej këtej
821,dort::ADV,тоса,aty
822,dort::ADV,тоса,atje
823,dorthin::ADV,тов,anej
824,dorthin::ADV,тоза,anej
825,geradeaus::ADV,ви́деста,drejt
826,vorwärts::ADV,и́нголи,mbroth
827,vorwärts::ADV,и́нголи,përpara
828,rückwärts::ADV,ме́ки,mbrapsht
829,zurück::ADV,ме́ки,prapa
830,zurück::ADV,ме́ки,mbrapsht
831,unten::ADV,ала,poshtë
832,hinab::ADV,алу,përposh
833,oben::ADV,вяре,lart
834,oben::ADV,вяре,sipër
835,hinauf::ADV,вяри,lart
836,hinauf::ADV,вяри,përpjetë
837,überall::ADV,се́мбе ва́стова,kudo
838,nicht::ADV,аф,s'
839,nicht::ADV,аф,nuk
840,ein wenig::ADV,аф лама,një tis
841,kaum::ADV,а́ньцек,mezi
842,sehr::ADV,пяк,fort
843,sehr::ADV,пяк,shumë
844,so::ADV,ста́не,ashtu
845,so::ADV,ста́не,kështu
846,noch::ADV,нинге,ende
847,noch::ADV,нинге,akoma
848,nur::ADV,аньцек,vetëm
849,schon::ADV,ни,tashmë
850,wieder::ADV,та́га,përsëri
851,vergebens::ADV,стак,kot
852,vor::PRP,инголе,para
853,hinter::PRP,фтала,prapa
854,hinter::PRP,фтала,mbrapa
855,hinter::PRP,мельге,prapa
856,hinter::PRP,мельге,mbrapa
857,unter::PRP,ала,nën
858,durch::PRP,пачк,nëpër
859,neben::PRP,ваксса,pranë
860,neben::PRP,ваксса,përbri
861,zwischen::PRP,ёткса,midis
862,zwischen::PRP,ёткса,ndërmjet
863,wegen::PRP,сюнеда,për
864,dies::PRN,тя,ky
865,das::PRN,ся,ky
866,das::PRN,тона,ky
867,alles::PRN,сембе,gjithçka
868,ich::PRN,мон,unë
869,du::PRN,тон,ti
870,er::PRN,сон,ai
871,wir::PRN,минь,ne
872,ihr::PRN,тинь,ju
873,sie::PRN,синь,ata
874,was::FPRN,мезе,ç'
875,was::FPRN,мезе,çfarë
876,wer::FPRN,кие,kush
877,wo::FADV,коса,ku
878,wohin::FADV,ков,për ku
879,wohin::FADV,коза,për ku
880,wie::FADV,ко́да,si
881,warum::FADV,мес,pse
882,warum::FADV,мес,përse
883,wieviel::FNUM,мзя́ра,sa
884,eins::NUM,фкя,një
885,zwei::NUM,кафта,dy
886,drei::NUM,колма,tre
887,vier::NUM,ниле,katër
888,fünf::NUM,вете,pesë
889,sechs::NUM,кота,gjashtë
890,sieben::NUM,сисем,shtatë
891,acht::NUM,кафкса,tetë
892,neun::NUM,ве́йхкса,nëntë
893,zehn::NUM,кемонь,dhjetë
894,elf::NUM,кефкие,njëmbëdhjetë
895,zwölf::NUM,кемгафтува,dymbëdhjetë
896,zwanzig::NUM,комсь,njëzet
897,dreißig::NUM,колмогемонь,tridhjetë
898,vierzig::NUM,нильге́монь,dyzet
899,fünfzig::NUM,ве́дьгемонь,pesëdhjetë
900,sechzig::NUM,ко́дгемонь,gjashtëdhjetë
901,siebzig::NUM,сизьге́монь,shtatëdhjetë
902,achtzig::NUM,ка́фксогемонь,tetëdhjetë
903,neunzig::NUM,ве́йхксогемонь,nëntëdhjetë
904,hundert::NUM,сяда,qind
905,tausend::NUM,тёжянь,mijë
906,und::CNJ,и,e
907,und::CNJ,и,dhe
908,und::CNJ,дъ,e
909,und::CNJ,дъ,dhe
910,oder::CNJ,или,a
911,oder::CNJ,или,apo
912,oder::CNJ,али,a
913,oder::CNJ,али,apo
914,stehen::V,а́щемс стя́да,rri
915,sitzen::V,ащемс озада,rri
916,liegen::V,ма́дозь а́щемс,rri shtrirë
917,hängen::V,нюрьгомс,varem
918,werden::V,арамс,bëhem
919,werden::V,тиевомс,bëhem
920,passieren::V,лисэмс,ndodh
921,passieren::V,эвондамс,ndodh
922,beginnen::V,ушедомс,filloj
923,enden::V,лоткамс,përfundoj
924,wechseln::V,по́лафнемс,ndërroj
925,aufgehen[Sonne]::V,стямс,hapem
926,aufgehen[Sonne]::V,лисемс,hapem
927,untergehen[Sonne]::V,валгомс,hyj
928,untergehen[Sonne]::V,валгомс,perëndoj
929,scheinen[Sonne]::V,ва́лдоптомс,ndriçoj
930,donnern::V,торамс,gjëmoj
931,donnern::V,торамс,bubulloj
932,wehen::V,уфа́мс,fryj
933,strömen::V,шудемс,derdh
934,fließen::V,шудемс,rrjedh
935,sich drehen::V,шаромс,rrotullohem
936,schwanken::V,якамс,dyzoj
937,schwingen::V,люксемс,dridhem
938,schwingen::V,нюрьсемс,dridhem
939,fallen::V,прамс,bie
940,fallen::V,прашендомс,bie
941,brennen::V,паломс,digjem
942,rauchen::V,качадомс,nxjerr tym
943,regnen::V,пиземс,bie shi
944,gefrieren::V,эйндамс,ngrij
945,gefrieren::V,кельмомс,ngrij
946,tauen::V,соламс,shkrij
947,schmelzen::V,соламс,shkrij
948,trocknen::V,коськомс,thaj
949,sieden::V,лакамс,ziej
950,faulen::V,наксадомс,kalbem
951,faulen::V,наксадомс,prishem
952,verfaulen::V,наксадомс,kalbem
953,reißen::V,сязевомс,grisem
954,reißen::V,сязевомс,shqyhem
955,versinken::V,ваямс,humboj
956,vergehen::V,ётамс,kaloj
957,erscheinen::V,эвондамс,dukem
958,verschwinden::V,юма́мс,zhdukem
959,sinken::V,валгомс,ulem
960,abnehmen::V,киремс,pakësohem
961,abnehmen::V,киремс,zvogëlohem
962,zunehmen::V,ламокстомс,shtohem
963,zunehmen::V,рашнемс,shtohem
964,steigen::V,кеподемс,rritem
965,wachsen::V,касомс,rritem
966,glänzen::V,цинзелдомс,vezulloj
967,glänzen::V,цифордомс,vezulloj
968,funkeln::V,ци́фтордомс,xixoj
969,funkeln::V,ци́фтордомс,xixëlloj
970,lärmen::V,жалнамс,oshtij
971,lärmen::V,жалнамс,zhurmoj
972,läuten::V,гайфтемс,bie
973,klingeln::V,гайфтемс,i bie ziles
974,klirren::V,ка́нзеркшнемс,kërcëlloj
975,brausen::V,жоледемс,gjëmoj
976,rauschen::V,вжнамс,fëshfërij
977,rauschen::V,гамнамс,fëshfërij
978,klingen::V,кайгомс,tingëlloj
979,bellen::V,ува́мс,leh
980,heulen::V,сувомс,ulërij
981,heulen::V,урнамс,ulërij
982,blasen::V,уфа́мс,fryj
983,pfeifen::V,вяшкомс,fishkëllej
984,schreien::V,пешкодомс,bërtas
985,stöhnen::V,куфцемс,rënkoj
986,zittern::V,таромс,trembem
987,leben::V,эрямс,rroj
988,leben::V,эрямс,jetoj
989,geboren werden::V,шачемс,lind
990,atmen::V,ажнамс,marr frymë
991,trinken::V,симомс,pi
992,essen::V,ярхцамс,ha
993,schlucken::V,нилемс,gëlltis
994,schlucken::V,нилемс,kapërdij
995,müde werden::V,сиземс,lodhem
996,einschlafen::V,матодовомс,bie të fle
997,schlafen::V,удомс,fle
998,aufwachen::V,съргоземс,zgjohem
999,aufstehen::V,стямс,çohem
1000,aufstehen::V,стямс,ngrihem
1001,sich erholen::V,ваймосемс,qetësohem
1002,sich erholen::V,ваймосемс,shtendosem
1003,krank werden::V,сярядькстомс,bie i sëmurë
1004,krank sein::V,сярядемс,jam i sëmurë
1005,schmerzen::V,сярядемс,dhemb
1006,husten::V,козомс,kollitem
1007,genesen::V,пъ́чкамс,shërohem
1008,sterben::V,куломс,vdes
1009,umkommen::V,юма́мс,vdes
1010,umkommen::V,юма́мс,mbaroj
1011,sich bewegen::V,шаштомс,shkundem
1012,sich rühren::V,сърхка́мс,lëviz
1013,sich erheben::V,стямс,ngrihem
1014,sich setzen::V,озамс,ulem
1015,hinfallen::V,прамс,gremisem
1016,hinfallen::V,сяворемс,gremisem
1017,laufen::V,якамс,eci
1018,schreiten::V,молемс,çapem
1019,schreiten::V,аськолямс,çapem
1020,spazierengehen::V,якамс,shëtis
1021,eilen::V,эряскодомс,ngas
1022,sich beeilen::V,эряскодомс,nxitoj
1023,sausen::V,лиемс,eci shpejt
1024,rennen::V,арнемс,vrapoj
1025,springen::V,комотнемс,kërcej
1026,klettern::V,ку́цемс,hipi
1027,schaukeln::V,нюрямс,kolovitem
1028,kriechen::V,шаштомс комада,zvarritem
1029,schwimmen::V,уемс,notoj
1030,tauchen::V,юпиемс,zhytem
1031,tauchen::V,чёпафнемс,zhytem
1032,rudern::V,па́немс ве́неж,vozis
1033,fahren::V,ардомс,shkoj
1034,fliegen::V,лиемс,fluturoj
1035,gehen::V,молемс,eci
1036,gehen::V,молемс,shkoj
1037,weggehen::V,тумс,vete
1038,abfahren::V,тумс,nisem
1039,anhalten::V,лоткамс,ndalem
1040,hineingehen::V,сува́мс,futem
1041,eintreten::V,сува́мс,hyj
1042,kommen::V,самс,vij
1043,ankommen::V,самс,arrij
1044,ankommen::V,самс,mbërrij
1045,ankommen::V,пачкодемс,arrij
1046,ankommen::V,пачкодемс,mbërrij
1047,zurückkommen::V,мърдамс,kthehem
1048,bleiben::V,иля́домс,mbetem
1049,bleiben::V,иля́домс,qëndroj
1050,warten::V,учемс,pres
1051,erwarten::V,учемс,pres
1052,suchen::V,вешемс,kërkoj
1053,finden::V,мумс,gjej
1054,versuchen::V,варчсемс,mundohem
1055,vorbereiten::V,анокламс,përgatis
1056,lieben::V,кельгомс,dashuroj
1057,mögen::V,кельгомс,dua
1058,lachen::V,рахамс,qesh
1059,lachen::V,рахсемс,qesh
1060,rühren::V,токамс седи,mallëngjej
1061,weinen::V,авардемс,qaj
1062,schimpfen::V,сюцемс,shaj
1063,sich ärgern::V,кяжиямс,bëhem verem
1064,sich fürchten::V,пелемс,kam frikë
1065,sich fürchten::V,пелемс,frikësohem
1066,fürchten::V,пелемс,kam frikë nga
1067,fliehen::V,ворьгодемс,arratisem
1068,flüchten::V,ша́домс,iki
1069,flüchten::V,во́рьгодемс,iki
1070,sehen::V,няемс,shoh
1071,anschauen::V,ваномс,shikoj
1072,ansehen::V,ваномс,shikoj
1073,hören::V,марямс,dëgjoj
1074,zuhören::V,ку́лхдоньомс,veshtoj
1075,probieren::V,варжамс,provoj
1076,riechen::V,никса́мс,nuhas
1077,fühlen::V,марямс,ndiej
1078,scheinen::V,ня́евомс,ndriçoj
1079,zu sehen sein::V,ня́евомс,dukem
1080,vernehmen::V,марямс,dëgjoj
1081,frieren::V,паломс,mërdhij
1082,frieren::V,кельмомс,mërdhij
1083,tun::V,тиемс,bëj
1084,können::V,маштомс,mund
1085,wollen::V,-не-,dua
1086,wollen::V,-не-,dëshiroj
1087,anfangen::V,ушедомс,filloj
1088,beenden::V,аде́ламс,kryej
1089,beenden::V,аде́ламс,mbaroj
1090,aufhören::V,лоткамс,pushoj
1091,gelingen::V,удалакшнемс,më shkon mbarë
1092,geraten::V,лисемс,del
1093,öffnen::V,панжемс,hap
1094,schließen::V,сёлгомс,mbyll
1095,stellen::V,путомс,vë
1096,setzen::V,озафнемс,vë
1097,setzen::V,озавтнемс,vë
1098,legen::V,путомс,vë
1099,berühren::V,токамс,rrok
1100,verbinden::V,сотомс,bashkoj
1101,bedecken::V,комачамс,mbuloj
1102,bedecken::V,вельхтямс,mbuloj
1103,aufhängen::V,повфтамс,var
1104,anzünden::V,крьвя́стемс,ndez
1105,aufheben::V,кеподемс,ngre
1106,aufheben::V,касфтомс,ngre
1107,zurücklassen::V,ка́домс,lë pas
1108,verlieren::V,юма́фтомс,humb
1109,fallen lassen::V,прафтомс,lëshoj
1110,machen::V,тиемс,bëj
1111,herstellen::V,анокламс,prodhoj
1112,bauen::V,путомс,ndërtoj
1113,reparieren::V,петемс,ndreq
1114,reparieren::V,петемс,meremetoj
1115,verbessern::V,цебярьгофтомс,përmirësoj
1116,ändern::V,полафтомс,ndërroj
1117,graben::V,шу́вомс,gërmoj
1118,graben::V,та́ргамс,gërmoj
1119,beugen::V,мяндемс,kërrus
1120,biegen::V,комафтомс,përkul
1121,drehen::V,шо́вамс,dredh
1122,drehen::V,шо́вамс,rrotulloj
1123,drehen::V,ша́рфнемс,dredh
1124,drehen::V,ша́рфнемс,rrotulloj
1125,wenden::V,ша́рфтомс,kthej
1126,umdrehen::V,шарфтомс,kthej
1127,heben::V,ке́подемс,ngre
1128,hochheben::V,ке́подемс,ngre
1129,hochheben::V,ка́сфтомс,ngre
1130,ergreifen::V,фатямс,rrëmbej
1131,halten::V,кирдемс,mbaj
1132,drücken::V,люпшта́мс,shtyp
1133,schieben::V,шашфтомс,shtyj
1134,kratzen::V,а́нгорямс,kruaj
1135,kratzen::V,а́нгорямс,gërvisht
1136,kratzen::V,киськоря́мс,kruaj
1137,kratzen::V,киськоря́мс,gërvisht
1138,lecken::V,нолсемс,lëpij
1139,beißen::V,сускомс,kafshoj
1140,abreißen::V,сяземс,shkëpus
1141,abschneiden::V,керомс,cungoj
1142,binden::V,сотомс,lidh
1143,stecken::V,сялгомс,fus
1144,stecken::V,сялгомс,ngul
1145,brechen::V,си́ннемс,thyej
1146,brechen::V,ка́лафтомс,thyej
1147,klopfen::V,чакамс,trokas
1148,klopfen::V,чакиемс,trokas
1149,hauen::V,шавомс,godas
1150,hauen::V,пиксомс,godas
1151,kleben::V,пе́тфнемс,ngjis
1152,reiben::V,шо́вамс,fërkoj
1153,streichen::V,вадемс,lyej
1154,schleifen::V,шо́вамс,mpreh
1155,schneiden::V,керомс,pres
1156,rütteln::V,та́рфтомс,shkund
1157,schütteln::V,шука́демс,lëkund
1158,schwenken::V,яфодемс,valëvit
1159,schütten::V,каямс,mbush
1160,schütten::V,нюрьхтя́мс,mbush
1161,füllen::V,пяшкодемс,mbush
1162,einwickeln::V,тапардамс,mbështjell
1163,tragen::V,кандомс,mbaj
1164,tragen::V,кандомс,mbart
1165,schleppen::V,ускомс,heq
1166,schleppen::V,ускомс,zhgërryej
1167,ziehen::V,ускомс,tërheq
1168,aufbewahren::V,ванфтомс,ruaj
1169,werfen::V,ёрямс,hedh
1170,fangen::V,кунда́мс,kap
1171,packen::V,фатямс,rrëmbej
1172,verstecken::V,кяшемс,fsheh
1173,teilen::V,явомс,ndaj
1174,schicken::V,кучемс,dërgoj
1175,bringen::V,кандомс,sjell
1176,bringen::V,пачфтемс,sjell
1177,hinzufügen::V,пу́томс та́га,shtoj
1178,hinzufügen::V,ма́ксомс та́га,shtoj
1179,bekommen::V,сявомс,kap
1180,erhalten::V,сявомс,marr
1181,nehmen::V,сявомс,marr
1182,wählen::V,ко́чкамс,zgjedh
1183,auswählen::V,кочкамс,përzgjedh
1184,bewahren::V,ванфтомс,ruaj
1185,behindern::V,шорямс,pengoj
1186,verderben::V,коламс,prish
1187,verderben::V,гастямс,prish
1188,beschädigen::V,тиендемс зиян,dëmtoj
1189,zerbrechen::V,тапамс,thyej
1190,zerreißen::V,сяземс,çjerr
1191,zerreißen::V,сяземс,zheloj
1192,zerstören::V,ка́лафтомс,prish
1193,zerstören::V,ка́лафтомс,shkatërroj
1194,verbrennen::V,пълхта́мс,djeg
1195,geben::V,ма́ксомс,jap
1196,reichen::V,максомс,jap
1197,schenken::V,каземс,fal
1198,schenken::V,каземс,dhuroj
1199,versprechen::V,ма́ксомс вал,premtoj
1200,wünschen::V,арьсемс,uroj
1201,loben::V,шна́мс,lëvdoj
1202,loben::V,шна́мс,lavdëroj
1203,küssen::V,палсемс,puth
1204,wiegen::V,нюря́фтомс,tund
1205,zudecken::V,вельхтямс,mbuloj
1206,wecken::V,стя́фтомс,zgjoj
1207,wecken::V,съ́ргозьфтемс,zgjoj
1208,zeigen::V,няфтемс,dëftej
1209,führen::V,вятемс,çoj
1210,lehren::V,тонафтомс,arsej
1211,unterrichten::V,тонафтомс,arsimoj
1212,aufziehen::V,касфтомс,rris
1213,leiten::V,вятемс,udhëheq
1214,antreiben::V,вятемс,nxis
1215,lassen::V,кошардомс,detyroj
1216,einladen::V,тердемс,ftoj
1217,einladen::V,серьгядемс,ftoj
1218,vereinigen::V,пуроптомс,bashkoj
1219,vereinigen::V,кочкамс марса,bashkoj
1220,besuchen::V,варжамс,vizitoj
1221,treffen::V,васьфтомс,ndesh
1222,sich versammeln::V,кочкавомс,tubohem
1223,spielen::V,налхксемс,loz
1224,spielen::V,налхксемс,luaj
1225,singen::V,морамс,këndoj
1226,tanzen::V,кштимс,kërcej
1227,tanzen::V,кштимс,vallëzoj
1228,sich trennen::V,явомс,ndahem
1229,verlassen::V,кадондомс,braktis
1230,retten::V,идемс,shpëtoj
1231,retten::V,араламс,shpëtoj
1232,bewachen::V,ваномс,ruaj
1233,schützen::V,а́раламс,ruaj
1234,schützen::V,а́раламс,mbroj
1235,verteidigen::V,а́раламс,mbroj
1236,sich schlagen::V,тюремс,zihem
1237,schießen::V,ляцемс,shtie
1238,siegen::V,сяськомс,fitoj
1239,siegen::V,сяськомс,ngadhënjej
1240,ärgern::V,кяжияфтомс,zemëroj
1241,schlagen::V,токамс,rrah
1242,schlagen::V,токамс,godas
1243,treten::V,тапамс,shtyj
1244,treten::V,тапамс,shtyj më këmbë
1245,stechen::V,пупамс,ther
1246,stechen::V,пупамс,shpoj
1247,stechen::V,сялгомс,ther
1248,stechen::V,сялгомс,shpoj
1249,stoßen::V,тостядемс,shtyj
1250,stehlen::V,саламс,vjedh
1251,stören::V,шорсемс,pengoj
1252,belästigen::V,токсамс,bezdis
1253,belästigen::V,аф кадомс ваймама,bezdis
1254,verbergen::V,кяшемс,fsheh
1255,täuschen::V,васькафтомс,mashtroj
1256,täuschen::V,кяльготнемс,mashtroj
1257,betrügen::V,васькафнемс,kobis
1258,töten::V,шавомс,vras
1259,töten::V,аде́ламс,vras
1260,wohnen::V,эрямс,banoj
1261,arbeiten::V,покодемс,punoj
1262,arbeiten::V,покодемс,vardoj
1263,sammeln::V,кочкамс,mbledh
1264,sammeln::V,кочкамс,grumbulloj
1265,sammeln::V,пу́роптомс,mbledh
1266,sammeln::V,пу́роптомс,grumbulloj
1267,pflücken::V,фатнемс,vjel
1268,pflücken::V,фатнемс,mbledh
1269,pflücken::V,нотфнемс,vjel
1270,pflücken::V,нотфнемс,mbledh
1271,jagen::V,кунда́мс,gjuaj
1272,fischen::V,калонь кунда́мс,peshkoj
1273,fischen::V,калонь кунда́мс,gjuaj peshk
1274,fassen::V,кунда́мс,zë
1275,hüten::V,ваномс,kullos
1276,treiben::V,панемс,vë përpara
1277,anbinden::V,сотомс,lidh
1278,füttern::V,трямс,grazhdoj
1279,füttern::V,а́ндомс,grazhdoj
1280,melken::V,потямс,mjel
1281,hacken::V,лазондомс,grij
1282,gießen::V,валомс,ujis
1283,reifen::V,кенеремс,piqem
1284,zubereiten::V,анокламс,gatuaj
1285,kochen::V,пидемс,ziej
1286,backen::V,пидемс,pjek
1287,backen::V,пидемс,furroj
1288,braten::V,пуштомс,fërgoj
1289,braten::V,пуштомс,tiganis
1290,umrühren::V,шорямс,trazoj
1291,stricken::V,кодамс,thur
1292,nähen::V,стамс,qep
1293,färben::V,а́рхтомс,ngjyej
1294,färben::V,а́рхтомс,bojatis
1295,reinigen::V,ва́ткамс,qëroj
1296,reinigen::V,ва́ткамс,pastroj
1297,reinigen::V,а́роптомс,qëroj
1298,reinigen::V,а́роптомс,pastroj
1299,waschen::V,муськомс,laj
1300,waschen::V,муськомс,finjos
1301,abwischen::V,нардамс,fshij
1302,spülen::V,оргалдомс,kulloj
1303,fegen::V,тяемс,fshij
1304,kehren::V,тяемс,fshij
1305,baden::V,э́шелямс,lahem
1306,sich waschen::V,штамс,lahem
1307,ausziehen::V,кайсефтемс,heq
1308,ausziehen::V,кайсефтемс,zbath
1309,anziehen::V,ща́фтомс,vesh
1310,anziehen::V,ща́фтомс,mbath
1311,sich anziehen::V,щамс,vishem
1312,kämmen::V,се́ендемс,kreh
1313,schmücken::V,на́ряжамс,hijeshoj
1314,schmücken::V,ма́зоптомс,hijeshoj
1315,sagen::V,азомс,them
1316,sagen::V,мярьгомс,them
1317,sprechen::V,корхтамс,flas
1318,reden::V,корхнемс,fjalos
1319,reden::V,корхнемс,fjalëtoj
1320,sich unterhalten::V,корхнемс,bisedoj
1321,fragen::V,ки́зефтемс,pyes
1322,bitten::V,а́намс,lus
1323,bitten::V,а́намс,lutem
1324,bitten::V,ве́шемс,lus
1325,bitten::V,ве́шемс,lutem
1326,erzählen::V,а́зондомс,rrëfej
1327,mitteilen::V,азомс,kumtoj
1328,nennen::V,лемдемс,quaj
1329,nennen::V,путомс лем,quaj
1330,rufen::V,серьгядемс,thërras
1331,prahlen::V,шна́фтомс пря́,mburrem
1332,prahlen::V,шна́фтомс пря́,kapardisem
1333,übersetzen::V,ётафтомс,përkthej
1334,denken::V,арьсемс,mendoj
1335,glauben::V,кемамс,besoj
1336,bemerken::V,ня́емс,vërej
1337,erkennen::V,содамс,njoh
1338,erkennen::V,содамс,shquaj
1339,begreifen::V,сатомс,marr vesh
1340,verstehen::V,шарьхкодемс,marr vesh
1341,lernen::V,тонафнемс,mësoj
1342,wissen::V,со́дамс,di
1343,sich erinnern an::V,лятфтамс,kujtoj
1344,vergessen::V,юкстамс,harroj
1345,messen::V,ункснемс,mas
1346,zählen::V,лу́вомс,njeh
1347,zählen::V,а́рьсемс,njeh
1348,rechnen::V,лувомс,llogaris
1349,lesen::V,лувомс,lexoj
1350,lesen::V,лувомс,këndoj
1351,lesen::V,морафтомс,lexoj
1352,lesen::V,морафтомс,këndoj
1353,malen::V,рисова́ндамс,lyej
1354,zeichnen::V,рисова́ндамс,vizatoj
1355,schreiben::V,сёрмадомс,shkruaj
1356,besitzen::V,улемс азоркс,kam
1357,kaufen::V,рамамс,blej
1358,verkaufen::V,мимс,shes
1359,bezahlen::V,пандомс,paguaj
1360,zahlen::V,па́ндомс,paguaj
1361,beherrschen::V,азорондамс,zotëroj
1362,ertragen::V,кирдемс,duroj
1363,Netz::N,,rrjetë
