,Concept_ID,de,sq
787,oder::CNJ,oder,a
788,oder::CNJ,oder,apo
789,stehen::V,stehen,rri
790,sitzen::V,sitzen,rri
791,liegen::V,liegen,rri shtrirë
792,hängen::V,hängen,varem
793,werden::V,werden,bëhem
794,passieren::V,passieren,ndodh
795,beginnen::V,beginnen,filloj
796,enden::V,enden,përfundoj
797,wechseln::V,wechseln,ndërroj
798,aufgehen[Sonne]::V,aufgehen,hapem
799,untergehen[Sonne]::V,untergehen,hyj
800,untergehen[Sonne]::V,untergehen,perëndoj
801,scheinen[Sonne]::V,scheinen,ndriçoj
802,donnern::V,donnern,gjëmoj
803,donnern::V,donnern,bubulloj
804,wehen::V,wehen,fryj
805,strömen::V,strömen,derdh
806,fließen::V,fließen,rrjedh
807,sich drehen::V,sich drehen,rrotullohem
808,schwanken::V,schwanken,dyzoj
809,schwingen::V,schwingen,dridhem
810,fallen::V,fallen,bie
811,brennen::V,brennen,digjem
812,rauchen::V,rauchen,nxjerr tym
813,regnen::V,regnen,bie shi
814,gefrieren::V,gefrieren,ngrij
815,tauen::V,tauen,shkrij
816,schmelzen::V,schmelzen,shkrij
817,trocknen::V,trocknen,thaj
818,sieden::V,sieden,ziej
819,faulen::V,faulen,kalbem
820,faulen::V,faulen,prishem
821,verfaulen::V,verfaulen,kalbem
822,reißen::V,reißen,grisem
823,reißen::V,reißen,shqyhem
824,versinken::V,versinken,humboj
825,vergehen::V,vergehen,kaloj
826,erscheinen::V,erscheinen,dukem
827,verschwinden::V,verschwinden,zhdukem
828,sinken::V,sinken,ulem
829,abnehmen::V,abnehmen,pakësohem
830,abnehmen::V,abnehmen,zvogëlohem
831,zunehmen::V,zunehmen,shtohem
832,steigen::V,steigen,rritem
833,wachsen::V,wachsen,rritem
834,glänzen::V,glänzen,vezulloj
835,funkeln::V,funkeln,xixoj
836,funkeln::V,funkeln,xixëlloj
837,lärmen::V,lärmen,oshtij
838,lärmen::V,lärmen,zhurmoj
839,läuten::V,läuten,bie
840,klingeln::V,klingeln,i bie ziles
841,klirren::V,klirren,kërcëlloj
842,brausen::V,brausen,gjëmoj
843,rauschen::V,rauschen,fëshfërij
844,klingen::V,klingen,tingëlloj
845,bellen::V,bellen,leh
846,heulen::V,heulen,ulërij
847,blasen::V,blasen,fryj
848,pfeifen::V,pfeifen,fishkëllej
849,schreien::V,schreien,bërtas
850,stöhnen::V,stöhnen,rënkoj
851,zittern::V,zittern,trembem
852,leben::V,leben,rroj
853,leben::V,leben,jetoj
854,geboren werden::V,geboren werden,lind
855,atmen::V,atmen,marr frymë
856,trinken::V,trinken,pi
857,essen::V,essen,ha
858,schlucken::V,schlucken,gëlltis
859,schlucken::V,schlucken,kapërdij
860,müde werden::V,müde werden,lodhem
861,einschlafen::V,einschlafen,bie të fle
862,schlafen::V,schlafen,fle
863,aufwachen::V,aufwachen,zgjohem
864,aufstehen::V,aufstehen,çohem
865,aufstehen::V,aufstehen,ngrihem
866,sich erholen::V,sich erholen,qetësohem
867,sich erholen::V,sich erholen,shtendosem
868,krank werden::V,krank werden,bie i sëmurë
869,krank sein::V,krank sein,jam i sëmurë
870,schmerzen::V,schmerzen,dhemb
871,husten::V,husten,kollitem
872,genesen::V,genesen,shërohem
873,sterben::V,sterben,vdes
874,umkommen::V,umkommen,vdes
875,umkommen::V,umkommen,mbaroj
876,sich bewegen::V,sich bewegen,shkundem
877,sich rühren::V,sich rühren,lëviz
878,sich erheben::V,sich erheben,ngrihem
879,sich setzen::V,sich setzen,ulem
880,hinfallen::V,hinfallen,gremisem
881,laufen::V,laufen,eci
882,schreiten::V,schreiten,çapem
883,spazierengehen::V,spazierengehen,shëtis
884,eilen::V,eilen,ngas
885,sich beeilen::V,sich beeilen,nxitoj
886,sausen::V,sausen,eci shpejt
887,rennen::V,rennen,vrapoj
888,springen::V,springen,kërcej
889,klettern::V,klettern,hipi
890,schaukeln::V,schaukeln,kolovitem
891,kriechen::V,kriechen,zvarritem
892,schwimmen::V,schwimmen,notoj
893,tauchen::V,tauchen,zhytem
894,rudern::V,rudern,vozis
895,fahren::V,fahren,shkoj
896,fliegen::V,fliegen,fluturoj
897,gehen::V,gehen,eci
898,gehen::V,gehen,shkoj
899,weggehen::V,weggehen,vete
900,abfahren::V,abfahren,nisem
901,anhalten::V,anhalten,ndalem
902,hineingehen::V,hineingehen,futem
903,eintreten::V,eintreten,hyj
904,kommen::V,kommen,vij
905,ankommen::V,ankommen,arrij
906,ankommen::V,ankommen,mbërrij
907,zurückkommen::V,zurückkommen,kthehem
908,bleiben::V,bleiben,mbetem
909,bleiben::V,bleiben,qëndroj
910,warten::V,warten,pres
911,erwarten::V,erwarten,pres
912,suchen::V,suchen,kërkoj
913,finden::V,finden,gjej
914,versuchen::V,versuchen,mundohem
915,vorbereiten::V,vorbereiten,përgatis
916,lieben::V,lieben,dashuroj
917,mögen::V,mögen,dua
918,lachen::V,lachen,qesh
919,rühren::V,rühren,mallëngjej
920,weinen::V,weinen,qaj
921,schimpfen::V,schimpfen,shaj
922,sich ärgern::V,sich ärgern,bëhem verem
923,sich fürchten::V,sich fürchten,kam frikë
924,sich fürchten::V,sich fürchten,frikësohem
925,fürchten::V,fürchten,kam frikë nga
926,fliehen::V,fliehen,arratisem
927,flüchten::V,flüchten,iki
928,sehen::V,sehen,shoh
929,anschauen::V,anschauen,shikoj
930,ansehen::V,ansehen,shikoj
931,hören::V,hören,dëgjoj
932,zuhören::V,zuhören,veshtoj
933,probieren::V,probieren,provoj
934,riechen::V,riechen,nuhas
935,fühlen::V,fühlen,ndiej
936,scheinen::V,scheinen,ndriçoj
937,zu sehen sein::V,zu sehen sein,dukem
938,vernehmen::V,vernehmen,dëgjoj
939,frieren::V,frieren,mërdhij
940,tun::V,tun,bëj
941,können::V,können,mund
942,wollen::V,wollen,dua
943,wollen::V,wollen,dëshiroj
944,anfangen::V,anfangen,filloj
945,beenden::V,beenden,kryej
946,beenden::V,beenden,mbaroj
947,aufhören::V,aufhören,pushoj
948,gelingen::V,gelingen,më shkon mbarë
949,geraten::V,geraten,del
950,öffnen::V,öffnen,hap
951,schließen::V,schließen,mbyll
952,stellen::V,stellen,vë
953,setzen::V,setzen,vë
954,legen::V,legen,vë
955,berühren::V,berühren,rrok
956,verbinden::V,verbinden,bashkoj
957,bedecken::V,bedecken,mbuloj
958,aufhängen::V,aufhängen,var
959,anzünden::V,anzünden,ndez
960,aufheben::V,aufheben,ngre
961,zurücklassen::V,zurücklassen,lë pas
962,verlieren::V,verlieren,humb
963,fallen lassen::V,fallen lassen,lëshoj
964,machen::V,machen,bëj
965,herstellen::V,herstellen,prodhoj
966,bauen::V,bauen,ndërtoj
967,reparieren::V,reparieren,ndreq
968,reparieren::V,reparieren,meremetoj
969,verbessern::V,verbessern,përmirësoj
970,ändern::V,ändern,ndërroj
971,graben::V,graben,gërmoj
972,beugen::V,beugen,kërrus
973,biegen::V,biegen,përkul
974,drehen::V,drehen,dredh
975,drehen::V,drehen,rrotulloj
976,wenden::V,wenden,kthej
977,umdrehen::V,umdrehen,kthej
978,heben::V,heben,ngre
979,hochheben::V,hochheben,ngre
980,ergreifen::V,ergreifen,rrëmbej
981,halten::V,halten,mbaj
982,drücken::V,drücken,shtyp
983,schieben::V,schieben,shtyj
984,kratzen::V,kratzen,kruaj
985,kratzen::V,kratzen,gërvisht
986,lecken::V,lecken,lëpij
987,beißen::V,beißen,kafshoj
988,abreißen::V,abreißen,shkëpus
989,abschneiden::V,abschneiden,cungoj
990,binden::V,binden,lidh
991,stecken::V,stecken,fus
992,stecken::V,stecken,ngul
993,brechen::V,brechen,thyej
994,klopfen::V,klopfen,trokas
995,hauen::V,hauen,godas
996,kleben::V,kleben,ngjis
997,reiben::V,reiben,fërkoj
998,streichen::V,streichen,lyej
999,schleifen::V,schleifen,mpreh
1000,schneiden::V,schneiden,pres
1001,rütteln::V,rütteln,shkund
1002,schütteln::V,schütteln,lëkund
1003,schwenken::V,schwenken,valëvit
1004,schütten::V,schütten,mbush
1005,füllen::V,füllen,mbush
1006,einwickeln::V,einwickeln,mbështjell
1007,tragen::V,tragen,mbaj
1008,tragen::V,tragen,mbart
1009,schleppen::V,schleppen,heq
1010,schleppen::V,schleppen,zhgërryej
1011,ziehen::V,ziehen,tërheq
1012,aufbewahren::V,aufbewahren,ruaj
1013,werfen::V,werfen,hedh
1014,fangen::V,fangen,kap
1015,packen::V,packen,rrëmbej
1016,verstecken::V,verstecken,fsheh
1017,teilen::V,teilen,ndaj
1018,schicken::V,schicken,dërgoj
1019,bringen::V,bringen,sjell
1020,hinzufügen::V,hinzufügen,shtoj
1021,bekommen::V,bekommen,kap
1022,erhalten::V,erhalten,marr
1023,nehmen::V,nehmen,marr
1024,wählen::V,wählen,zgjedh
1025,auswählen::V,auswählen,përzgjedh
1026,bewahren::V,bewahren,ruaj
1027,behindern::V,behindern,pengoj
1028,verderben::V,verderben,prish
1029,beschädigen::V,beschädigen,dëmtoj
1030,zerbrechen::V,zerbrechen,thyej
1031,zerreißen::V,zerreißen,çjerr
1032,zerreißen::V,zerreißen,zheloj
1033,zerstören::V,zerstören,prish
1034,zerstören::V,zerstören,shkatërroj
1035,verbrennen::V,verbrennen,djeg
1036,geben::V,geben,jap
1037,reichen::V,reichen,jap
1038,schenken::V,schenken,fal
1039,schenken::V,schenken,dhuroj
1040,versprechen::V,versprechen,premtoj
1041,wünschen::V,wünschen,uroj
1042,loben::V,loben,lëvdoj
1043,loben::V,loben,lavdëroj
1044,küssen::V,küssen,puth
1045,wiegen::V,wiegen,tund
1046,zudecken::V,zudecken,mbuloj
1047,wecken::V,wecken,zgjoj
1048,zeigen::V,zeigen,dëftej
1049,führen::V,führen,çoj
1050,lehren::V,lehren,arsej
1051,unterrichten::V,unterrichten,arsimoj
1052,aufziehen::V,aufziehen,rris
1053,leiten::V,leiten,udhëheq
1054,antreiben::V,antreiben,nxis
1055,lassen::V,lassen,detyroj
1056,einladen::V,einladen,ftoj
1057,vereinigen::V,vereinigen,bashkoj
1058,besuchen::V,besuchen,vizitoj
1059,treffen::V,treffen,ndesh
1060,sich versammeln::V,sich versammeln,tubohem
1061,spielen::V,spielen,loz
1062,spielen::V,spielen,luaj
1063,singen::V,singen,këndoj
1064,tanzen::V,tanzen,kërcej
1065,tanzen::V,tanzen,vallëzoj
1066,sich trennen::V,sich trennen,ndahem
1067,verlassen::V,verlassen,braktis
1068,retten::V,retten,shpëtoj
1069,bewachen::V,bewachen,ruaj
1070,schützen::V,schützen,ruaj
1071,schützen::V,schützen,mbroj
1072,verteidigen::V,verteidigen,mbroj
1073,sich schlagen::V,sich schlagen,zihem
1074,schießen::V,schießen,shtie
1075,siegen::V,siegen,fitoj
1076,siegen::V,siegen,ngadhënjej
1077,ärgern::V,ärgern,zemëroj
1078,schlagen::V,schlagen,rrah
1079,schlagen::V,schlagen,godas
1080,treten::V,treten,shtyj
1081,treten::V,treten,shtyj më këmbë
1082,stechen::V,stechen,ther
1083,stechen::V,stechen,shpoj
1084,stoßen::V,stoßen,shtyj
1085,stehlen::V,stehlen,vjedh
1086,stören::V,stören,pengoj
1087,belästigen::V,belästigen,bezdis
1088,verbergen::V,verbergen,fsheh
1089,täuschen::V,täuschen,mashtroj
1090,betrügen::V,betrügen,kobis
1091,töten::V,töten,vras
1092,wohnen::V,wohnen,banoj
1093,arbeiten::V,arbeiten,punoj
1094,arbeiten::V,arbeiten,vardoj
1095,sammeln::V,sammeln,mbledh
1096,sammeln::V,sammeln,grumbulloj
1097,pflücken::V,pflücken,vjel
1098,pflücken::V,pflücken,mbledh
1099,jagen::V,jagen,gjuaj
1100,fischen::V,fischen,peshkoj
1101,fischen::V,fischen,gjuaj peshk
1102,fassen::V,fassen,zë
1103,hüten::V,hüten,kullos
1104,treiben::V,treiben,vë përpara
1105,anbinden::V,anbinden,lidh
1106,füttern::V,füttern,grazhdoj
1107,melken::V,melken,mjel
1108,hacken::V,hacken,grij
1109,gießen::V,gießen,ujis
1110,reifen::V,reifen,piqem
1111,zubereiten::V,zubereiten,gatuaj
1112,kochen::V,kochen,ziej
1113,backen::V,backen,pjek
1114,backen::V,backen,furroj
1115,braten::V,braten,fërgoj
1116,braten::V,braten,tiganis
1117,umrühren::V,umrühren,trazoj
1118,stricken::V,stricken,thur
1119,nähen::V,nähen,qep
1120,färben::V,färben,ngjyej
1121,färben::V,färben,bojatis
1122,reinigen::V,reinigen,qëroj
1123,reinigen::V,reinigen,pastroj
1124,waschen::V,waschen,laj
1125,waschen::V,waschen,finjos
1126,abwischen::V,abwischen,fshij
1127,spülen::V,spülen,kulloj
1128,fegen::V,fegen,fshij
1129,kehren::V,kehren,fshij
1130,baden::V,baden,lahem
1131,sich waschen::V,sich waschen,lahem
1132,ausziehen::V,ausziehen,heq
1133,ausziehen::V,ausziehen,zbath
1134,anziehen::V,anziehen,vesh
1135,anziehen::V,anziehen,mbath
1136,sich anziehen::V,sich anziehen,vishem
1137,kämmen::V,kämmen,kreh
1138,schmücken::V,schmücken,hijeshoj
1139,sagen::V,sagen,them
1140,sprechen::V,sprechen,flas
1141,reden::V,reden,fjalos
1142,reden::V,reden,fjalëtoj
1143,sich unterhalten::V,sich unterhalten,bisedoj
1144,fragen::V,fragen,pyes
1145,bitten::V,bitten,lus
1146,bitten::V,bitten,lutem
1147,erzählen::V,erzählen,rrëfej
1148,mitteilen::V,mitteilen,kumtoj
1149,nennen::V,nennen,quaj
1150,rufen::V,rufen,thërras
1151,prahlen::V,prahlen,mburrem
1152,prahlen::V,prahlen,kapardisem
1153,übersetzen::V,übersetzen,përkthej
1154,denken::V,denken,mendoj
1155,glauben::V,glauben,besoj
1156,bemerken::V,bemerken,vërej
1157,erkennen::V,erkennen,njoh
1158,erkennen::V,erkennen,shquaj
1159,begreifen::V,begreifen,marr vesh
1160,verstehen::V,verstehen,marr vesh
1161,lernen::V,lernen,mësoj
1162,wissen::V,wissen,di
1163,sich erinnern an::V,sich erinnern an,kujtoj
1164,vergessen::V,vergessen,harroj
1165,messen::V,messen,mas
1166,zählen::V,zählen,njeh
1167,rechnen::V,rechnen,llogaris
1168,lesen::V,lesen,lexoj
1169,lesen::V,lesen,këndoj
1170,malen::V,malen,lyej
1171,zeichnen::V,zeichnen,vizatoj
1172,schreiben::V,schreiben,shkruaj
1173,besitzen::V,besitzen,kam
1174,kaufen::V,kaufen,blej
1175,verkaufen::V,verkaufen,shes
1176,bezahlen::V,bezahlen,paguaj
1177,zahlen::V,zahlen,paguaj
1178,beherrschen::V,beherrschen,zotëroj
1179,ertragen::V,ertragen,duroj
