,Concept_ID,av,hu
763,danach::ADV,хадуса,azután
764,vorher::ADV,цебе,előbb
765,zuerst::ADV,тӏоцебе,először
766,einmal::ADV,цинцӏул,egyszer
767,einmal::ADV,цихӏин,egyszer
768,einmal::ADV,цоцӏул,egyszer
769,manchmal::ADV,олоцӏул,néha
770,manchmal::ADV,олоцӏул,olykor
771,oft::ADV,гӏемерго,sokszor
772,immer::ADV,кидаго,mindig
773,niemals::ADV,киданиги,sohasem
774,hier::ADV,аниб,itt
775,hierhin::ADV,анибехун,erre
776,von hier::ADV,гьаниса,innen
777,dort::ADV,гьениб,ott
778,dorthin::ADV,гьадаба,oda
779,geradeaus::ADV,битӏутӏа,egyenesen
780,vorwärts::ADV,цебехун,előre
781,rückwärts::ADV,нахъ-нахъ,hátrafelé
782,zurück::ADV,нахъе,hátra
783,zurück::ADV,нахъе,vissza
784,unten::ADV,ахакь,alul
785,unten::ADV,гъоркь,alul
786,hinab::ADV,эхебе,le
787,hinab::ADV,эхебе,lefelé
788,oben::ADV,тӏад,fenn
789,oben::ADV,тӏад,felül
790,oben::ADV,тӏадехун,fenn
791,oben::ADV,тӏадехун,felül
792,hinauf::ADV,эхеде,fel
793,hinauf::ADV,эхеде,felfelé
794,überall::ADV,кибго,mindenütt
795,ein wenig::ADV,дагьабго,egy kicsit
796,kaum::ADV,хӏалалъ,alig
797,sehr::ADV,кутакалда,nagyon
798,so::ADV,гьедин,úgy
799,noch::ADV,жеги,még
800,nur::ADV,гӏӣцӏго,csak
801,nur::ADV,гӏӣцӏго,csupán
802,wieder::ADV,на́хъеги,ismét
803,wieder::ADV,на́хъеги,megint
804,vergebens::ADV,чӏалгӏаде,hiába
805,vor::PRP,цебе,előtt
806,hinter::PRP,хадуса,mögött
807,unter::PRP,ахакь,alatt
808,unter::PRP,гъоркь,alatt
809,neben::PRP,аскӏо,mellett
810,zwischen::PRP,гьоркьоб,között
811,wegen::PRP,гьелда,miatt
812,wegen::PRP,гьелда,végett
813,dies::PRN,гьаб,ez
814,dies::PRN,гьеб,ez
815,das::PRN,доб,az
816,ich::PRN,дун,én
817,du::PRN,дуца,te
818,er::PRN,доб,ő
819,wir::PRN,ниж,mi
820,ihr::PRN,нуж,ti
821,sie::PRN,дол,ők
822,sie::PRN,эл,ők
823,was::FPRN,щиб,mi
824,wer::FPRN,щиб,ki
825,wo::FADV,киб,hol
826,wo::FADV,кибехун,hol
827,wohin::FADV,кибехун,hova
828,wie::FADV,кин,hogy
829,wie::FADV,кин,hogyan
830,warum::FADV,щай,miért
831,wieviel::FNUM,кигӏан,hány
832,wieviel::FNUM,кигӏан,mennyi
833,eins::NUM,цо,egy
834,zwei::NUM,кӏиго,kettő
835,drei::NUM,лъабго,három
836,vier::NUM,ункъо,négy
837,fünf::NUM,щуго,öt
838,sechs::NUM,анлъго,hat
839,sieben::NUM,анкьго,hét
840,acht::NUM,микьго,nyolc
841,neun::NUM,ичӏго,kilenc
842,zehn::NUM,анцӏго,tíz
843,elf::NUM,анцӏила цо,tizenegy
844,zwölf::NUM,кӏиго-анцӏила,tizenkettő
845,zwanzig::NUM,къого,húsz
846,dreißig::NUM,лъеберго,harminc
847,vierzig::NUM,кӏикъого,negyven
848,fünfzig::NUM,кӏикъо́ялда анцӏго,ötven
849,sechzig::NUM,лъабкъого,hatvan
850,siebzig::NUM,лъабкъо́ялда анцӏго,hetven
851,achtzig::NUM,ункъого,nyolcvan
852,neunzig::NUM,ункъоялда а́нцӏила,kilencven
853,hundert::NUM,нусго,száz
854,tausend::NUM,азарго,ezer
855,und::CNJ,ва,és
856,und::CNJ,ва,meg
857,und::CNJ,-ги,és
858,und::CNJ,-ги,meg
859,oder::CNJ,ялъуни,vagy
860,stehen::V,бахъунчӏезе,áll
861,sitzen::V,гӏодов чӏезе,ül
862,liegen::V,бегизе,fekszik
863,hängen::V,базе,függ
864,werden::V,бахъине,lesz
865,passieren::V,лъугьине,történik
866,passieren::V,лъугьа-бахъине,történik
867,beginnen::V,байбихьизе,kezdődik
868,enden::V,лъугӏизе,végződik
869,enden::V,лъугӏизе,befejeződik
870,wechseln::V,хиса-басизе,változik
871,wechseln::V,хисизе,változik
872,aufgehen[Sonne]::V,баккизе,kel
873,untergehen[Sonne]::V,щинкӏизе,lemegy
874,scheinen[Sonne]::V,къалъ-къалъизе,süt
875,donnern::V,гъугъазе,dörög
876,wehen::V,пуйзе,fúj
877,strömen::V,чвахизе,áramlik
878,fließen::V,чвахизе,folyik
879,sich drehen::V,сверизе,forog
880,schwanken::V,хьвагӏезе,inog
881,schwanken::V,хьвагӏезе,ingadozik
882,schwanken::V,багъа-бачаризе,inog
883,schwanken::V,багъа-бачаризе,ingadozik
884,schwingen::V,щвартӏезе,leng
885,fallen::V,бортизе,esik
886,brennen::V,рекӏине,ég
887,rauchen::V,кӏкӏуй буризе,füstöl
888,regnen::V,базе,esik
889,gefrieren::V,гӏу́низе,megfagy
890,tauen::V,биаризе,olvad
891,schmelzen::V,биине,olvad
892,schmelzen::V,биине,elolvad
893,trocknen::V,бакъвазе,szárad
894,sieden::V,гьалдезе,forr
895,faulen::V,махӏцине,rothad
896,verfaulen::V,туризе,elrothad
897,verfaulen::V,туризе,megrothad
898,reißen::V,бихъизе,szakad
899,versinken::V,гъанкъизе,süllyed
900,versinken::V,гъанкъизе,elsüllyed
901,vergehen::V,базе,múlik
902,vergehen::V,базе,elmúlik
903,vergehen::V,бахъизе,múlik
904,vergehen::V,бахъизе,elmúlik
905,vergehen::V,ине,múlik
906,vergehen::V,ине,elmúlik
907,erscheinen::V,баккизе,feltűnik
908,erscheinen::V,баккизе,megjelenik
909,verschwinden::V,къине,letűnik
910,verschwinden::V,билизе,letűnik
911,sinken::V,гӏодо́бе ккезе,süllyed
912,abnehmen::V,тӏаса камизе,apad
913,abnehmen::V,тӏаса камизе,csökken
914,zunehmen::V,гӏемерлъизе,növekszik
915,zunehmen::V,гӏемерлъизе,gyarapszik
916,steigen::V,бахине,emelkedik
917,wachsen::V,кӏодолъизе,nő
918,wachsen::V,кӏодолъизе,terem
919,wachsen::V,кӏодолъизе,növekszik
920,glänzen::V,цӏвакизе,ragyog
921,glänzen::V,цӏвакизе,fénylik
922,funkeln::V,паркъезе,csillog
923,funkeln::V,паркъезе,tündöklik
924,lärmen::V,хъудизе,lármázik
925,lärmen::V,чӏиргъдизе,lármázik
926,läuten::V,кьабизе,cseng
927,klingeln::V,кьабизе,csenget
928,klirren::V,зваргъизе,csörömpöl
929,brausen::V,гьалаглъизе,zúg
930,brausen::V,гьалаглъизе,morajlik
931,rauschen::V,шуршудизе,zúg
932,klingen::V,бахъине,hangzik
933,bellen::V,гъанчдезе,ugat
934,heulen::V,рурудизе,bőg
935,heulen::V,рурудизе,üvölt
936,blasen::V,гьохьизе,fúj
937,pfeifen::V,гьещтӏезе,fütyül
938,schreien::V,ахӏизе,kiált
939,schreien::V,ахӏизе,kiabál
940,schreien::V,ахӏдезе,kiált
941,schreien::V,ахӏдезе,kiabál
942,stöhnen::V,зигардизе,nyög
943,zittern::V,дарран,remeg
944,zittern::V,дарран,reszket
945,zittern::V,гьаргьадизе,remeg
946,zittern::V,гьаргьадизе,reszket
947,leben::V,бетӏербахъизе,él
948,geboren werden::V,лъугьине,születik
949,atmen::V,хӏухьел биччазе,lélegzik
950,trinken::V,гьекъезе,iszik
951,essen::V,квине,eszik
952,essen::V,кваназе,eszik
953,schlucken::V,кӏкӏвине,nyel
954,schlucken::V,къулчӏизе,nyel
955,müde werden::V,сваказе,elfárad
956,müde werden::V,сваказе,kifárad
957,einschlafen::V,кьижизе,elalszik
958,einschlafen::V,гъапуллъизе,elalszik
959,schlafen::V,кьижизе,alszik
960,aufwachen::V,бигьине,felébred
961,aufstehen::V,бахъине,felkel
962,aufstehen::V,тӏадебахъине,felkel
963,sich erholen::V,хьи бахъизе,pihen
964,sich erholen::V,хӏалхьи гьабизе,pihen
965,krank werden::V,унтизе,megbetegedik
966,krank werden::V,унтизе,belebetegszik
967,krank sein::V,унтизе,betegeskedik
968,schmerzen::V,унтизе,fáj
969,husten::V,хъегӏизе,köhög
970,genesen::V,лъилъизе,meggyógyul
971,sterben::V,хвезе,hal
972,umkommen::V,гьалаглъизе,elpusztul
973,sich bewegen::V,багъаризе,mozog
974,sich bewegen::V,багъаргъизе,mozog
975,sich rühren::V,багъаризе,mozdul
976,sich erheben::V,тӏадебахъине,feláll
977,sich erheben::V,тӏадебахъине,felemelkedik
978,sich erheben::V,бахъине,feláll
979,sich erheben::V,бахъине,felemelkedik
980,sich setzen::V,гӏодов чӏезе,ül
981,sich setzen::V,гӏодов чӏезе,leül
982,hinfallen::V,щапизе,bukik
983,hinfallen::V,щапизе,elesik
984,laufen::V,хьвадизе,jár
985,schreiten::V,чӏезе,lép
986,spazierengehen::V,тира-сверизе,sétál
987,eilen::V,ракӏхӏалакине,siet
988,eilen::V,дуризе,siet
989,sich beeilen::V,дуризе,siet
990,sich beeilen::V,гӏедегӏизе,siet
991,sausen::V,тӏуризе,robog
992,rennen::V,бекеризе,fut
993,rennen::V,бекеризе,szalad
994,springen::V,кӏанцӏизе,ugrik
995,klettern::V,хархадизе,kúszik
996,schaukeln::V,гьерщезе,hintázik
997,kriechen::V,хъурщизе,kúszik
998,schwimmen::V,лъедезе,úszik
999,tauchen::V,букъардизе,merül
1000,rudern::V,хазе,evez
1001,fahren::V,ине,jár
1002,fahren::V,ине,megy
1003,fahren::V,ине,utazik
1004,fliegen::V,боржине,száll
1005,gehen::V,ине,megy
1006,weggehen::V,ине,elmegy
1007,abfahren::V,къокъине,indul
1008,anhalten::V,чӏезе,megáll
1009,anhalten::V,тархъизе,megáll
1010,anhalten::V,лъалхъизе,megáll
1011,hineingehen::V,тӏаделъугьине,bemegy
1012,eintreten::V,лъугьине,belép
1013,kommen::V,бачӏине,jön
1014,ankommen::V,щвезе,érkezik
1015,ankommen::V,щвезе,megérkezik
1016,ankommen::V,тӏадебачӏине,érkezik
1017,ankommen::V,тӏадебачӏине,megérkezik
1018,zurückkommen::V,тадбуссине,visszajön
1019,zurückkommen::V,тӏадбуссине,visszajön
1020,bleiben::V,чӏезе,marad
1021,bleiben::V,чӏезе,megmarad
1022,bleiben::V,хутӏизе,marad
1023,bleiben::V,хутӏизе,megmarad
1024,warten::V,чӏезе,vár
1025,warten::V,чӏезе,várakozik
1026,erwarten::V,балагьизе,vár
1027,erwarten::V,балагьизе,megvár
1028,suchen::V,балагьизе,kutat
1029,finden::V,батизе,talál
1030,versuchen::V,хӏалбихьизе,megpróbál
1031,versuchen::V,хӏалбихьизе,megkísérel
1032,vorbereiten::V,хӏадурлъизабизе,előkészít
1033,lieben::V,балай бегьизе,szeret
1034,mögen::V,бокьизе,szeret
1035,lachen::V,белъизе,nevet
1036,weinen::V,гӏодизе,sír
1037,schimpfen::V,гъанчдезе,szid
1038,schimpfen::V,гъанчдезе,szitkozódik
1039,sich ärgern::V,вагъизе,mérgelődik
1040,sich ärgern::V,вагъизе,bosszankodik
1041,sich ärgern::V,ццида́хине,mérgelődik
1042,sich ärgern::V,ццида́хине,bosszankodik
1043,sich fürchten::V,хӏинкъизе,fél
1044,sich fürchten::V,хӏинкъизе,retteg
1045,fürchten::V,беркъазе,fél
1046,fürchten::V,хӏинкъа-къазе,fél
1047,fliehen::V,лъутизе,menekül
1048,flüchten::V,лъутизе,elmenekül
1049,sehen::V,бихьизе,néz
1050,anschauen::V,бертӏамизе,megnéz
1051,anschauen::V,балагьизе,megnéz
1052,ansehen::V,бала-гъалагьизе,néz
1053,ansehen::V,бала-гъалагьизе,ránéz
1054,ansehen::V,бала-гъалагьизе,megnéz
1055,hören::V,рагӏизе,hall
1056,zuhören::V,гӏенеккизе,hallgat
1057,zuhören::V,гӏенеккизе,meghallgat
1058,probieren::V,кӏалдиб хъва́зе,kóstol
1059,probieren::V,кӏалдиб хъва́зе,megkóstol
1060,probieren::V,чӏамизе,kóstol
1061,probieren::V,чӏамизе,megkóstol
1062,riechen::V,су́нтӏизе,szagol
1063,fühlen::V,чӏвазе,érez
1064,zu sehen sein::V,бихьизе,mutatkozik
1065,vernehmen::V,рагӏизе,hall
1066,frieren::V,цӏорозе,fázik
1067,tun::V,гьабизе,csinál
1068,tun::V,гьабизе,cselekszik
1069,können::V,кӏвезе,tud
1070,können::V,лъазе,tud
1071,wollen::V,бокьизе,akar
1072,anfangen::V,байбихьизе,kezd
1073,beenden::V,тӏубазабизе,befejez
1074,beenden::V,лъугӏизабизе,befejez
1075,aufhören::V,бахъизе,megszűnik
1076,gelingen::V,бахъизе,sikerül
1077,geraten::V,бахъизе,kerül
1078,geraten::V,бахъизе,jut
1079,öffnen::V,рагьизе,nyit
1080,öffnen::V,рагьизе,kinyit
1081,schließen::V,къазе,csuk
1082,schließen::V,къазе,becsuk
1083,stellen::V,чӏвазе,állít
1084,stellen::V,чӏвазе,helyez
1085,setzen::V,рекӏинабизе,ültet
1086,setzen::V,рекӏинабизе,helyez
1087,setzen::V,гӏодор чӏезаризе,ültet
1088,setzen::V,гӏодор чӏезаризе,helyez
1089,legen::V,лъезе,tesz
1090,legen::V,лъезе,fektet
1091,berühren::V,хъвазе,érint
1092,verbinden::V,хьухьине,beköt
1093,verbinden::V,хьухьине,összeköt
1094,verbinden::V,бухьине,beköt
1095,verbinden::V,бухьине,összeköt
1096,bedecken::V,кквезе,betakar
1097,bedecken::V,кквезе,beborít
1098,aufhängen::V,базе,felakaszt
1099,anzünden::V,бакизе,gyújt
1100,anzünden::V,бакизе,meggyújt
1101,anzünden::V,рекӏинабизе,gyújt
1102,anzünden::V,рекӏинабизе,meggyújt
1103,zurücklassen::V,тезе,hátrahagy
1104,verlieren::V,билизабизе,veszít
1105,verlieren::V,билизабизе,elveszít
1106,fallen lassen::V,бортизабизе,elejt
1107,machen::V,гьабизе,tesz
1108,machen::V,гьабизе,csinál
1109,herstellen::V,гьабизе,gyárt
1110,herstellen::V,гьабизе,előállít
1111,herstellen::V,хӏадурлъизабизе,gyárt
1112,herstellen::V,хӏадурлъизабизе,előállít
1113,bauen::V,базе,épít
1114,bauen::V,гьабизе,épít
1115,reparieren::V,къачӏазе,javít
1116,reparieren::V,къачӏазе,kijavít
1117,reparieren::V,къачӏазе,megjavít
1118,verbessern::V,лъикӏлъизабизе,megjavít
1119,ändern::V,хисизабизе,változtat
1120,ändern::V,хисизабизе,megváltoztat
1121,graben::V,бухъизе,ás
1122,beugen::V,хьетӏизабизе,meghajt
1123,biegen::V,гьетӏизабизе,hajlít
1124,drehen::V,тиризабизе,forgat
1125,drehen::V,свердизабизе,forgat
1126,wenden::V,бегизе,fordít
1127,wenden::V,бегизе,megfordít
1128,umdrehen::V,бегизе,megfordít
1129,umdrehen::V,бегизе,megforgat
1130,umdrehen::V,бега-битӏизе,megfordít
1131,umdrehen::V,бега-битӏизе,megforgat
1132,heben::V,борхизе,emel
1133,hochheben::V,борхалъизабизе,felemel
1134,hochheben::V,борхизе,felemel
1135,ergreifen::V,кквезе,megfog
1136,halten::V,кквезе,tart
1137,drücken::V,къазе,nyom
1138,drücken::V,къазе,megnyom
1139,drücken::V,къанцӏу́зе,nyom
1140,drücken::V,къанцӏу́зе,megnyom
1141,drücken::V,къвал ба́зе,nyom
1142,drücken::V,къвал ба́зе,megnyom
1143,schieben::V,хъилдизе,tol
1144,kratzen::V,хачазе,vakar
1145,lecken::V,чӏикӏизе,nyal
1146,beißen::V,хӏанчӏизе,harap
1147,beißen::V,хӏанчӏизабизе,harap
1148,abreißen::V,тӏезе,letép
1149,abreißen::V,тӏезабизе,letép
1150,abschneiden::V,къотӏизе,levág
1151,binden::V,бухьине,köt
1152,binden::V,бухьине,kötöz
1153,stecken::V,къазабизе,dug
1154,brechen::V,бекизе,tör
1155,brechen::V,бекизе,eltör
1156,klopfen::V,дванкезе,kopogtat
1157,hauen::V,базе,vág
1158,hauen::V,базе,levág
1159,kleben::V,бацӏцӏине,tapaszt
1160,reiben::V,хачазе,dörzsöl
1161,reiben::V,хачазе,súrol
1162,streichen::V,бахине,simít
1163,streichen::V,жужазе,simít
1164,schleifen::V,лъухьизе,fen
1165,schleifen::V,лъухьизе,csiszol
1166,schleifen::V,лъухьизе,köszörül
1167,schneiden::V,къотӏизе,vág
1168,schneiden::V,къотӏизе,szel
1169,schneiden::V,къотӏизе,metsz
1170,rütteln::V,багъа-бачаризабизе,ráz
1171,schütteln::V,кӏобокӏизе,ráz
1172,schütteln::V,кӏобокӏизе,megráz
1173,schwenken::V,гьесадизе,lóbál
1174,schwenken::V,гьесадизе,lobogtat
1175,schwenken::V,хьвагӏезабизе,lóbál
1176,schwenken::V,хьвагӏезабизе,lobogtat
1177,schütten::V,тӏезе,önt
1178,füllen::V,цӏезабизе,tölt
1179,füllen::V,цӏезабизе,megtölt
1180,einwickeln::V,жемизе,becsavar
1181,tragen::V,баччизе,hord
1182,schleppen::V,бехъерхъизе,vonszol
1183,ziehen::V,цӏазе,húz
1184,aufbewahren::V,цӏунизе,megőriz
1185,werfen::V,рехизе,dob
1186,werfen::V,рехизе,hajít
1187,fangen::V,кквезе,fog
1188,packen::V,кквезе,megragad
1189,verstecken::V,бахчизе,eldug
1190,verstecken::V,бахчизе,elrejt
1191,teilen::V,бикьизе,oszt
1192,teilen::V,бикьизе,megoszt
1193,schicken::V,битӏизе,küld
1194,bringen::V,баччизе,hoz
1195,bringen::V,баччизе,visz
1196,hinzufügen::V,жубазе,hozzáad
1197,bekommen::V,щвезе,kap
1198,bekommen::V,щвезе,megkap
1199,erhalten::V,щвезе,kap
1200,erhalten::V,щвезе,megkap
1201,erhalten::V,босизе,kap
1202,erhalten::V,босизе,megkap
1203,nehmen::V,босизе,vesz
1204,wählen::V,бищизе,választ
1205,auswählen::V,тӏасабищизе,kiválaszt
1206,bewahren::V,цӏунизе,megtart
1207,behindern::V,квекӏен гьабизе,akadályoz
1208,behindern::V,квекӏен гьабизе,gátol
1209,verderben::V,хвезабизе,elront
1210,beschädigen::V,галгъазабизе,rongál
1211,zerbrechen::V,щущазабизе,eltör
1212,zerbrechen::V,щущазабизе,széttör
1213,zerbrechen::V,щущазабизе,kettétör
1214,zerreißen::V,бихъизе,eltép
1215,zerreißen::V,бихъизе,széttép
1216,zerstören::V,биххизабизе,elpusztít
1217,verbrennen::V,бухӏизе,éget
1218,verbrennen::V,бухӏизе,eléget
1219,geben::V,кьезе,ad
1220,reichen::V,кьезе,nyújt
1221,schenken::V,кьезе,ajándékoz
1222,versprechen::V,назру гьабизе,ígér
1223,wünschen::V,бокьизе,kíván
1224,loben::V,беццизе,dicsér
1225,loben::V,бецца-бекъизе,dicsér
1226,küssen::V,баизе,csókol
1227,wiegen::V,чӏучӏадизабизе,ringat
1228,zudecken::V,тӏадбигъине,betakar
1229,wecken::V,бигьинабизе,kelt
1230,wecken::V,бигьинабизе,ébreszt
1231,zeigen::V,бихьизабизе,mutat
1232,führen::V,бачине,visz
1233,führen::V,бачине,vezet
1234,lehren::V,малъизе,tanít
1235,lehren::V,цӏализабизе,tanít
1236,unterrichten::V,цӏализабизе,tanít
1237,aufziehen::V,гӏезабизе,felnevel
1238,leiten::V,нухмалъи гьабизе,vezet
1239,leiten::V,нухмалъи гьабизе,vezérel
1240,antreiben::V,гӏедегӏизабизе,hajt
1241,einladen::V,ахӏизе,meghív
1242,einladen::V,тӏадеахӏизе,meghív
1243,vereinigen::V,цолъизабизе,egyesít
1244,besuchen::V,баккизе,látogat
1245,besuchen::V,хьвадизе,látogat
1246,treffen::V,дандчӏвазе,talál
1247,sich versammeln::V,данделъизе,gyülekezik
1248,sich versammeln::V,данделъизе,összegyűlik
1249,sich versammeln::V,бакӏаризе,gyülekezik
1250,sich versammeln::V,бакӏаризе,összegyűlik
1251,spielen::V,басандизе,játszik
1252,singen::V,ахӏизе,énekel
1253,tanzen::V,кьурдизе,táncol
1254,sich trennen::V,батӏалъизе,elválik
1255,verlassen::V,тезе,elhagy
1256,verlassen::V,рехунтезе,elhagy
1257,retten::V,хвасар гьабизе,ment
1258,retten::V,хвасарлъизабизе,ment
1259,bewachen::V,цӏунизе,őriz
1260,schützen::V,цӏунизе,óv
1261,schützen::V,цӏунизе,véd
1262,verteidigen::V,цӏунизе,véd
1263,sich schlagen::V,багъизе,verekszik
1264,schießen::V,речӏчӏизе,lő
1265,siegen::V,бергьине,győz
1266,ärgern::V,вагъизавизе,bosszant
1267,schlagen::V,кьабизе,üt
1268,schlagen::V,кьабизе,ver
1269,treten::V,мал тункизе,rúg
1270,stechen::V,къазабизе,döf
1271,stechen::V,къазабизе,szúr
1272,stoßen::V,тункизе,lök
1273,stoßen::V,хъилдизе,lök
1274,stehlen::V,щинкӏизабизе,lop
1275,stören::V,квекӏен гьабизе,zavar
1276,stören::V,татубахъи гьабизе,zavar
1277,belästigen::V,рахӏатхвезабизе,zaklat
1278,verbergen::V,бахчизе,rejt
1279,verbergen::V,бахчизе,elrejt
1280,verbergen::V,балъго тезе,rejt
1281,verbergen::V,балъго тезе,elrejt
1282,täuschen::V,божуда рекӏкӏ гьабизе,megtéveszt
1283,täuschen::V,гуккизе,megtéveszt
1284,betrügen::V,хӏилла гьабизе,csal
1285,betrügen::V,сандирахълъи гьабизе,csal
1286,töten::V,чӏвазе,öl
1287,wohnen::V,яшав гьабизе,lakik
1288,arbeiten::V,хӏалтӏизе,dolgozik
1289,sammeln::V,бакӏаризе,szed
1290,sammeln::V,бакӏаризе,gyűjt
1291,pflücken::V,бетӏизе,szed
1292,jagen::V,чан гьабизе,vadászik
1293,fischen::V,ччугӏа кквезе,halászik
1294,fassen::V,кквезе,fog
1295,hüten::V,кваназабизе,őriz
1296,hüten::V,кваназабизе,legeltet
1297,treiben::V,гъезе,hajt
1298,anbinden::V,бухьине,köt
1299,füttern::V,кваназабизе,etet
1300,melken::V,бечӏчӏизе,fej
1301,hacken::V,чӏвазе,vág
1302,gießen::V,лъалъазе,öntöz
1303,reifen::V,барщизе,érik
1304,zubereiten::V,бежа-белъине,elkészít
1305,kochen::V,белъине,főz
1306,backen::V,базе,süt
1307,braten::V,бежизе,süt
1308,umrühren::V,багъаризе,megkever
1309,stricken::V,хьухьине,köt
1310,nähen::V,букъизе,varr
1311,färben::V,кьер гьабизе,fest
1312,reinigen::V,бацӏцӏине,tisztít
1313,waschen::V,чуризе,mos
1314,abwischen::V,бацӏцӏине,letöröl
1315,spülen::V,хулизе,mosogat
1316,fegen::V,лъухьизе,söpör
1317,kehren::V,лъухьизе,söpör
1318,baden::V,чордезе,fürdik
1319,ausziehen::V,бахъизе,levesz
1320,anziehen::V,ретӏине,felölt
1321,anziehen::V,ретӏине,felvesz
1322,sich anziehen::V,ретӏине,öltözik
1323,sich anziehen::V,ретӏине,felöltözik
1324,kämmen::V,хазе,fésül
1325,schmücken::V,чӏухӏизабизе,díszít
1326,sagen::V,бицине,mond
1327,sprechen::V,бицине,beszél
1328,reden::V,гаргадизе,beszél
1329,sich unterhalten::V,гаргадизе,beszélget
1330,fragen::V,цӏехезе,kérdez
1331,fragen::V,гьикъизе,kérdez
1332,bitten::V,гьаризе,kér
1333,erzählen::V,бицине,mesél
1334,erzählen::V,бицине,elbeszél
1335,mitteilen::V,лъазабизе,közöl
1336,nennen::V,цӏар лъезе,hív
1337,nennen::V,цӏар лъезе,nevez
1338,rufen::V,ахӏизе,hív
1339,prahlen::V,беццаризе,dicsekszik
1340,übersetzen::V,буссинабизе,fordít
1341,denken::V,ургъизе,gondol
1342,glauben::V,божизе,hisz
1343,bemerken::V,берречӏчӏизе,észrevesz
1344,erkennen::V,лъазе,ráismer
1345,erkennen::V,лъазе,felismer
1346,erkennen::V,батӏаго бахъизе,ráismer
1347,erkennen::V,батӏаго бахъизе,felismer
1348,begreifen::V,бичӏчӏизе,felfog
1349,lernen::V,цӏализе,tanul
1350,lernen::V,цӏализе,megtanul
1351,wissen::V,лъазе,tud
1352,sich erinnern an::V,ракӏалде щвезе,emlékszik
1353,vergessen::V,кӏочене,felejt
1354,vergessen::V,кӏочене,elfelejt
1355,messen::V,борцине,mér
1356,messen::V,борцине,megmér
1357,zählen::V,рикӏкӏине,számol
1358,zählen::V,рикӏкӏине,megszámol
1359,rechnen::V,рикӏкӏине,számít
1360,lesen::V,цӏализе,olvas
1361,malen::V,бахъизе,fest
1362,zeichnen::V,бахъизе,rajzol
1363,schreiben::V,хъвазе,ír
1364,besitzen::V,щвезе,birtokol
1365,besitzen::V,бу́кӏине,birtokol
1366,kaufen::V,босизе,vesz
1367,kaufen::V,босизе,megvesz
1368,verkaufen::V,бичизе,elad
1369,bezahlen::V,кьезе,fizet
1370,bezahlen::V,кьезе,kifizet
1371,zahlen::V,кьезе,fizet
1372,zahlen::V,кьезе,megfizet
1373,ertragen::V,баччизе,elbír
1374,ertragen::V,баччизе,elvisel
1375,Auge::N,,szem
1376,Sehne::N,,ín
1377,Funke::N,,szikra
1378,Moor::N,,láp
1379,Elch::N,,jávorszarvas
1380,Beere::N,,bogyó
1381,Gedächtnis::N,,emlékezet
1382,Ton::N,,hang
1383,Winkel::N,,szög
1384,Menge::N,,sokaság
1385,Menge::N,,mennyiség
1386,Stütze::N,,támasz
1387,Stütze::N,,támaszték
1388,Figur::N,,alak
1389,Schuh::N,,cipő
1390,Schnur::N,,zsinór
1391,Leine::N,,póráz
1392,Geschäft::N,,üzlet
1393,voll::A,,telt
1394,lange::ADV,,sokáig
1395,lange::ADV,,hosszan
1396,später::ADV,,későn
1397,nicht::ADV,,nem
1398,schon::ADV,,már
1399,durch::PRP,,át
1400,durch::PRP,,keresztül
1401,alles::PRN,,minden
1402,rühren::V,,mozdít
1403,scheinen::V,,tűnik
1404,scheinen::V,,látszik
1405,aufheben::V,,felemel
1406,lassen::V,,-tat
1407,lassen::V,,-at
1408,sich waschen::V,,mosdik
1409,sich waschen::V,,mosakszik
1410,verstehen::V,,ért
1411,verstehen::V,,megért
1412,beherrschen::V,,ural
