,Concept_ID,ps,de
771,wie::FADV,څنګه,wie
772,warum::FADV,ولې,warum
773,wieviel::FNUM,څو,wieviel
774,wieviel::FNUM,څومره,wieviel
775,eins::NUM,یو,eins
776,zwei::NUM,دوه,zwei
777,drei::NUM,درې,drei
778,vier::NUM,څلور,vier
779,fünf::NUM,پنځه,fünf
780,sechs::NUM,شپږ,sechs
781,sieben::NUM,اوه,sieben
782,acht::NUM,اته,acht
783,neun::NUM,نهه,neun
784,zehn::NUM,لس,zehn
785,elf::NUM,یوولس,elf
786,zwölf::NUM,دولس,zwölf
787,zwanzig::NUM,شل,zwanzig
788,dreißig::NUM,دېرش,dreißig
789,vierzig::NUM,څلوېښت,vierzig
790,fünfzig::NUM,پنځوس,fünfzig
791,sechzig::NUM,شپېته,sechzig
792,siebzig::NUM,اویا,siebzig
793,achtzig::NUM,اتیا,achtzig
794,neunzig::NUM,نوي,neunzig
795,hundert::NUM,سل,hundert
796,tausend::NUM,زر,tausend
797,und::CNJ,او,und
798,oder::CNJ,ېا,oder
799,stehen::V,درېدل,stehen
800,sitzen::V,کښېنستل,sitzen
801,liegen::V,ملاستل,liegen
802,hängen::V,ځړېدل,hängen
803,werden::V,کېدل,werden
804,passieren::V,پېښېدل,passieren
805,beginnen::V,شروع کېدل,beginnen
806,enden::V,خلاصدل,enden
807,enden::V,تمامېدل,enden
808,wechseln::V,تغییر موندل,wechseln
809,aufgehen[Sonne]::V,ختل,aufgehen
810,untergehen[Sonne]::V,لوېدل,untergehen
811,untergehen[Sonne]::V,پرېوتل,untergehen
812,scheinen[Sonne]::V,رڼا کول,scheinen
813,donnern::V,تنېدل,donnern
814,donnern::V,غړمبېدل,donnern
815,wehen::V,چلېدل,wehen
816,strömen::V,بهېدل,strömen
817,fließen::V,بهېدل,fließen
818,fließen::V,تویېدل,fließen
819,sich drehen::V,ګرځېدل,sich drehen
820,sich drehen::V,چورلېدل,sich drehen
821,schwanken::V,زنګېدل,schwanken
822,schwingen::V,زنګېدل,schwingen
823,fallen::V,ولېدل,fallen
824,brennen::V,سوځېدل,brennen
825,rauchen::V,لوګی کول,rauchen
826,regnen::V,باران اورېدل,regnen
827,gefrieren::V,کنګل نيول,gefrieren
828,tauen::V,وېلې کېدل,tauen
829,schmelzen::V,وېلې کېدل,schmelzen
830,trocknen::V,وچېدل,trocknen
831,sieden::V,اېشېدل,sieden
832,faulen::V,خرابېدل,faulen
833,verfaulen::V,ورستېدل,verfaulen
834,reißen::V,شلېدل,reißen
835,versinken::V,ډوېېدل,versinken
836,vergehen::V,تېرېدل,vergehen
837,erscheinen::V,ښکارېدل,erscheinen
838,verschwinden::V,ورکېدل,verschwinden
839,sinken::V,ښکته کېدل,sinken
840,abnehmen::V,کمېدل,abnehmen
841,zunehmen::V,زیاتېدل,zunehmen
842,steigen::V,جګېدل,steigen
843,steigen::V,پورته کېدل,steigen
844,wachsen::V,وده کول,wachsen
845,glänzen::V,ځلېدل,glänzen
846,funkeln::V,پړکېدل,funkeln
847,lärmen::V,غال و غول کول,lärmen
848,läuten::V,زنګ وهل,läuten
849,klingeln::V,زنګ وهل,klingeln
850,klirren::V,کړنګېدل,klirren
851,brausen::V,تلاطم کول,brausen
852,rauschen::V,شڼهار کول,rauschen
853,klingen::V,آواز کول,klingen
854,bellen::V,غپېدل,bellen
855,heulen::V,انګلل,heulen
856,blasen::V,پو کول,blasen
857,pfeifen::V,شپېلک وهل,pfeifen
858,schreien::V,ناره کول,schreien
859,stöhnen::V,زګېروی کول,stöhnen
860,zittern::V,لړزېدل,zittern
861,leben::V,ژوند کول,leben
862,geboren werden::V,زېږېدل,geboren werden
863,atmen::V,ساه کښل,atmen
864,atmen::V,تنفس کول,atmen
865,trinken::V,څښل,trinken
866,essen::V,خوړل,essen
867,schlucken::V,غړپول,schlucken
868,müde werden::V,ستړی کېدل,müde werden
869,einschlafen::V,ویده کېدل,einschlafen
870,schlafen::V,خوب کول,schlafen
871,aufwachen::V,ویښېدل,aufwachen
872,aufstehen::V,پاڅېدل,aufstehen
873,sich erholen::V,استراحت کول,sich erholen
874,krank werden::V,رنځورېدل,krank werden
875,krank sein::V,ناجوړېدل,krank sein
876,schmerzen::V,خوږېدل,schmerzen
877,schmerzen::V,درد کول,schmerzen
878,husten::V,ټوخېدل,husten
879,genesen::V,رغېدل,genesen
880,sterben::V,مړل,sterben
881,umkommen::V,تلفېدل,umkommen
882,sich bewegen::V,چلېدل,sich bewegen
883,sich bewegen::V,حرکت کول,sich bewegen
884,sich rühren::V,ښورېدل,sich rühren
885,sich erheben::V,درېدل,sich erheben
886,sich setzen::V,کښېنستل,sich setzen
887,hinfallen::V,لوېدل,hinfallen
888,laufen::V,منډې وهل,laufen
889,schreiten::V,قدم ایښودل,schreiten
890,spazierengehen::V,چکر وهل,spazierengehen
891,eilen::V,بېړه کول,eilen
892,sich beeilen::V,عجله کول,sich beeilen
893,sausen::V,ځغستل,sausen
894,rennen::V,زغلېدل,rennen
895,springen::V,ټوپ وهل,springen
896,klettern::V,ختل,klettern
897,schaukeln::V,زنګېدل,schaukeln
898,kriechen::V,خاپوړی وهل,kriechen
899,schwimmen::V,لامبو وهل,schwimmen
900,tauchen::V,غوټه وهل,tauchen
901,rudern::V,پارو وهل,rudern
902,fahren::V,تلل,fahren
903,fliegen::V,الوتل,fliegen
904,gehen::V,تلل,gehen
905,weggehen::V,بهر وتل,weggehen
906,abfahren::V,تلل,abfahren
907,anhalten::V,ودرېدل,anhalten
908,hineingehen::V,داخلېدل,hineingehen
909,eintreten::V,ننوتل,eintreten
910,kommen::V,راتلل,kommen
911,ankommen::V,رسېدل,ankommen
912,zurückkommen::V,بېرته راتلل,zurückkommen
913,bleiben::V,پاتې کېدل,bleiben
914,warten::V,انتظار وېستل,warten
915,erwarten::V,انتظار کول,erwarten
916,suchen::V,لټول,suchen
917,finden::V,میندل,finden
918,finden::V,پیدا کول,finden
919,versuchen::V,هڅه کول,versuchen
920,vorbereiten::V,چمتوکول,vorbereiten
921,lieben::V,مینه لرل,lieben
922,mögen::V,خوښول,mögen
923,mögen::V,علاقه لرل,mögen
924,lachen::V,خندېدل,lachen
925,rühren::V,اغېزه کول,rühren
926,weinen::V,ژړل,weinen
927,schimpfen::V,ښکنځا کول,schimpfen
928,sich ärgern::V,قهر راتلل,sich ärgern
929,sich fürchten::V,ډارېدل,sich fürchten
930,fürchten::V,ډارېدل,fürchten
931,fliehen::V,تښتېدل,fliehen
932,flüchten::V,تښتېدل,flüchten
933,sehen::V,لیدل,sehen
934,anschauen::V,کتل,anschauen
935,ansehen::V,ننداره کول,ansehen
936,hören::V,اورېدل,hören
937,zuhören::V,غوږ نیول,zuhören
938,probieren::V,څکه کول,probieren
939,probieren::V,چاشنی کول,probieren
940,riechen::V,بويول,riechen
941,fühlen::V,حسول,fühlen
942,scheinen::V,ښکارېدل,scheinen
943,zu sehen sein::V,ښکارېدل,zu sehen sein
944,vernehmen::V,خبرېدل,vernehmen
945,frieren::V,ساړه کېتل,frieren
946,tun::V,کول,tun
947,können::V,کولای شول,können
948,können::V,د لاسه کېدل,können
949,wollen::V,غوښتل,wollen
950,anfangen::V,شروع کول,anfangen
951,beenden::V,ختمول,beenden
952,beenden::V,پای ته رسول,beenden
953,aufhören::V,بس کول,aufhören
954,gelingen::V,موفق کېدل,gelingen
955,gelingen::V,بریالی کېدل,gelingen
956,geraten::V,کېدل,geraten
957,öffnen::V,خلاصول,öffnen
958,öffnen::V,پرانیستل,öffnen
959,schließen::V,تړل,schließen
960,stellen::V,ایښودل,stellen
961,setzen::V,کښېنول,setzen
962,legen::V,ایښودل,legen
963,berühren::V,لاس وهل,berühren
964,verbinden::V,تړل,verbinden
965,bedecken::V,پوښول,bedecken
966,aufhängen::V,ځوړندول,aufhängen
967,anzünden::V,بلول,anzünden
968,aufheben::V,پورته کول,aufheben
969,zurücklassen::V,پرېښودل,zurücklassen
970,verlieren::V,ورکول,verlieren
971,fallen lassen::V,له لاسه لوېدل,fallen lassen
972,machen::V,کول,machen
973,herstellen::V,جوړول,herstellen
974,herstellen::V,توليدول,herstellen
975,bauen::V,جوړول,bauen
976,reparieren::V,ترمیمول,reparieren
977,verbessern::V,اصلاح کول,verbessern
978,ändern::V,تغیر ورکول,ändern
979,graben::V,کيندل,graben
980,beugen::V,ټیټول,beugen
981,biegen::V,کږول,biegen
982,drehen::V,ګرځول,drehen
983,wenden::V,اړول,wenden
984,umdrehen::V,اړول,umdrehen
985,heben::V,جګول,heben
986,heben::V,پورته کول,heben
987,hochheben::V,جګول,hochheben
988,ergreifen::V,نیول,ergreifen
989,halten::V,نیول,halten
990,drücken::V,کښېکښل,drücken
991,schieben::V,پوری وهل,schieben
992,kratzen::V,ګرول,kratzen
993,lecken::V,څټل,lecken
994,beißen::V,چیچل,beißen
995,abreißen::V,شکول,abreißen
996,abschneiden::V,پرېکول,abschneiden
997,binden::V,تړل,binden
998,stecken::V,ټومبل,stecken
999,brechen::V,ماتول,brechen
1000,klopfen::V,ټکول,klopfen
1001,hauen::V,ټکول,hauen
1002,kleben::V,نښلول,kleben
1003,kleben::V,سرېښول,kleben
1004,reiben::V,مږل,reiben
1005,streichen::V,مښل,streichen
1006,schleifen::V,تېره کول,schleifen
1007,schneiden::V,غوڅول,schneiden
1008,schneiden::V,پرېکول,schneiden
1009,rütteln::V,خوڅول,rütteln
1010,schütteln::V,ښورول,schütteln
1011,schwenken::V,خوڅول,schwenken
1012,schütten::V,اچول,schütten
1013,schütten::V,تویول,schütten
1014,füllen::V,ډکول,füllen
1015,einwickeln::V,پېچل,einwickeln
1016,einwickeln::V,نغښتل,einwickeln
1017,tragen::V,وړل,tragen
1018,schleppen::V,وړل,schleppen
1019,ziehen::V,کښل,ziehen
1020,aufbewahren::V,ساتل,aufbewahren
1021,werfen::V,اچول,werfen
1022,werfen::V,غورځول,werfen
1023,fangen::V,نیول,fangen
1024,fangen::V,ګیرول,fangen
1025,packen::V,نیول,packen
1026,verstecken::V,پټول,verstecken
1027,teilen::V,وېشل,teilen
1028,teilen::V,تقسیمول,teilen
1029,schicken::V,لېږل,schicken
1030,schicken::V,استول,schicken
1031,bringen::V,راوړل,bringen
1032,hinzufügen::V,زیاتول,hinzufügen
1033,bekommen::V,حاصلول,bekommen
1034,erhalten::V,اخیستل,erhalten
1035,nehmen::V,نیول,nehmen
1036,nehmen::V,اخيستل,nehmen
1037,wählen::V,خوښول,wählen
1038,auswählen::V,چنده کول,auswählen
1039,bewahren::V,ساتل,bewahren
1040,behindern::V,مانع کېدل,behindern
1041,behindern::V,ممانعت کول,behindern
1042,verderben::V,خرابېدل,verderben
1043,beschädigen::V,ورانول,beschädigen
1044,zerbrechen::V,ماتول,zerbrechen
1045,zerreißen::V,څیرې کول,zerreißen
1046,zerstören::V,ړنګول,zerstören
1047,zerstören::V,ورانول,zerstören
1048,verbrennen::V,سوځول,verbrennen
1049,geben::V,ورکول,geben
1050,reichen::V,ورکول,reichen
1051,schenken::V,بښل,schenken
1052,versprechen::V,لوز کول,versprechen
1053,wünschen::V,غوښتل,wünschen
1054,loben::V,ستایل,loben
1055,loben::V,تمجید کول,loben
1056,küssen::V,ښکلول,küssen
1057,wiegen::V,زنګول,wiegen
1058,zudecken::V,پوښول,zudecken
1059,wecken::V,ويښول,wecken
1060,zeigen::V,ښودل,zeigen
1061,führen::V,بیول,führen
1062,lehren::V,درس ورکول,lehren
1063,lehren::V,تعلیم ورکول,lehren
1064,unterrichten::V,درس ورکول,unterrichten
1065,aufziehen::V,روزل,aufziehen
1066,leiten::V,رهبری کول,leiten
1067,leiten::V,لارښوونه کول,leiten
1068,antreiben::V,چټک کول,antreiben
1069,lassen::V,اړکول,lassen
1070,einladen::V,بلل,einladen
1071,vereinigen::V,متحد کول,vereinigen
1072,vereinigen::V,یوځای کول,vereinigen
1073,besuchen::V,کتنه کول,besuchen
1074,treffen::V,ليدل,treffen
1075,treffen::V,تلقی کول,treffen
1076,sich versammeln::V,راغونډېدل,sich versammeln
1077,spielen::V,لوبه کول,spielen
1078,singen::V,سندرې وېل,singen
1079,tanzen::V,ګډېدل,tanzen
1080,sich trennen::V,بېلېدل,sich trennen
1081,verlassen::V,ترک کول,verlassen
1082,retten::V,نجات ورکول,retten
1083,bewachen::V,ساتل,bewachen
1084,bewachen::V,حفاظت کول,bewachen
1085,schützen::V,ژغورل,schützen
1086,verteidigen::V,دفاع کول,verteidigen
1087,sich schlagen::V,جنګېدل,sich schlagen
1088,schießen::V,ویشتل,schießen
1089,siegen::V,غالبېدل,siegen
1090,ärgern::V,خپه کول,ärgern
1091,schlagen::V,وهل,schlagen
1092,treten::V,په لغته وهل,treten
1093,stechen::V,ټومبل,stechen
1094,stoßen::V,ټېل وهل,stoßen
1095,stoßen::V,پوری وهل,stoßen
1096,stehlen::V,تښتول,stehlen
1097,stehlen::V,غلا کول,stehlen
1098,stören::V,ماتول,stören
1099,belästigen::V,ځورول,belästigen
1100,belästigen::V,تکلیف ورکول,belästigen
1101,verbergen::V,پټول,verbergen
1102,täuschen::V,تېرایستل,täuschen
1103,täuschen::V,خطا ایستل,täuschen
1104,betrügen::V,غولول,betrügen
1105,töten::V,وژل,töten
1106,töten::V,مړ کول,töten
1107,wohnen::V,اوسېدل,wohnen
1108,arbeiten::V,کار کول,arbeiten
1109,sammeln::V,راټولول,sammeln
1110,sammeln::V,راغونډول,sammeln
1111,pflücken::V,شکول,pflücken
1112,jagen::V,ښکار کول,jagen
1113,fischen::V,کب نيول,fischen
1114,fassen::V,نیول,fassen
1115,fassen::V,ګیرول,fassen
1116,hüten::V,پوول,hüten
1117,treiben::V,بیول,treiben
1118,anbinden::V,تړل,anbinden
1119,füttern::V,خوراک ورکول,füttern
1120,melken::V,لوشل,melken
1121,hacken::V,پی کول,hacken
1122,gießen::V,اوبه کول,gießen
1123,reifen::V,رسېدل,reifen
1124,zubereiten::V,تیارول,zubereiten
1125,kochen::V,پخول,kochen
1126,backen::V,پخول,backen
1127,braten::V,وريتول,braten
1128,umrühren::V,لړل,umrühren
1129,stricken::V,اوبدل,stricken
1130,nähen::V,ګنډل,nähen
1131,färben::V,رنګول,färben
1132,reinigen::V,صافول,reinigen
1133,waschen::V,مینځل,waschen
1134,abwischen::V,وچول,abwischen
1135,spülen::V,کنګالول,spülen
1136,fegen::V,جارو کول,fegen
1137,kehren::V,جارو کول,kehren
1138,baden::V,لمبېدل,baden
1139,sich waschen::V,ځان مينځل,sich waschen
1140,ausziehen::V,کښل,ausziehen
1141,ausziehen::V,ایستل,ausziehen
1142,anziehen::V,اغوستل,anziehen
1143,sich anziehen::V,کالی اغوستل,sich anziehen
1144,kämmen::V,ګمنځول,kämmen
1145,schmücken::V,ښکلی کول,schmücken
1146,sagen::V,وېل,sagen
1147,sprechen::V,وېل,sprechen
1148,sprechen::V,غږېدل,sprechen
1149,reden::V,ګړېدل,reden
1150,reden::V,خبرې کول,reden
1151,sich unterhalten::V,خبری کول,sich unterhalten
1152,fragen::V,پوښتنه کول,fragen
1153,bitten::V,غوښتل,bitten
1154,erzählen::V,کيسه کول,erzählen
1155,erzählen::V,حکايت کول,erzählen
1156,mitteilen::V,خبرول,mitteilen
1157,mitteilen::V,خبر ورکول,mitteilen
1158,nennen::V,نوم ايښودل,nennen
1159,rufen::V,بلل,rufen
1160,prahlen::V,لاپې وهل,prahlen
1161,übersetzen::V,ژباړل,übersetzen
1162,übersetzen::V,ترجمه کول,übersetzen
1163,denken::V,فکر کول,denken
1164,glauben::V,باور کول,glauben
1165,bemerken::V,لیدل,bemerken
1166,erkennen::V,پېژندل,erkennen
1167,begreifen::V,رسېدل,begreifen
1168,begreifen::V,پوهېدل,begreifen
1169,verstehen::V,پوهېدل,verstehen
1170,lernen::V,زده کول,lernen
1171,lernen::V,درس لوستل,lernen
1172,wissen::V,پوهېدل,wissen
1173,sich erinnern an::V,یادول,sich erinnern an
1174,sich erinnern an::V,په یاد راوړل,sich erinnern an
1175,vergessen::V,هېرول,vergessen
1176,messen::V,اندازه کول,messen
1177,zählen::V,شمارل,zählen
1178,rechnen::V,حسابول,rechnen
1179,lesen::V,لوستل,lesen
1180,malen::V,رسمول,malen
1181,zeichnen::V,رسمول,zeichnen
1182,schreiben::V,لیکل,schreiben
1183,besitzen::V,لرل,besitzen
1184,kaufen::V,رانیول,kaufen
1185,verkaufen::V,خرڅول,verkaufen
1186,bezahlen::V,تأدیه کول,bezahlen
1187,zahlen::V,کسات اخيستل,zahlen
1188,beherrschen::V,تسلط لرل,beherrschen
1189,ertragen::V,زغمل,ertragen
1190,Barsch::N,,Barsch
1191,Hecht::N,,Hecht
