,Concept_ID,az,eu
809,arm::A,kasıb,behartsu
810,arm::A,yoxsul,txiro
811,arm::A,yoxsul,behartsu
812,reich::A,zəngin,dirudun
813,bekannt::A,tanış,ezagun
814,berühmt::A,məşhur,entzun
815,berühmt::A,məşhur,ospetsu
816,fremd::A,yad,arrotz
817,verschieden::A,dürlü,ezberdin
818,verschieden::A,dürlü,desberdin
819,nah::A,yaxın,hurre
820,nah::A,yaxın,hurbil
821,fern::A,uzaq,urrun
822,linker::A,sol,ezker
823,rechter::A,sağ,eskuin
824,anderer::A,başqa,beste
825,erster::A,birinci,lehen
826,erster::A,birinci,aurren
827,zweiter::A,ikinci,bigarren
828,dritter::A,üçüncü,hirugarren
829,letzter::A,sonuncu,azken
830,letzter::A,sonuncu,hondar
831,letzter::A,axırıncı,azken
832,letzter::A,axırıncı,hondar
833,allein::ADV,tək,bakarrik
834,allein::ADV,yalqız,bakarrik
835,auf einmal::ADV,birdən,batera
836,zusammen::ADV,birlikdə,elkarrekin
837,lange::ADV,uzun,luzaro
838,plötzlich::ADV,qəfildən,bat-batean
839,sofort::ADV,həmən,berehala
840,sofort::ADV,dərhal,berehala
841,später::ADV,sonra,gero
842,jetzt::ADV,indi,orain
843,heute::ADV,bugün,gaur
844,morgen::ADV,sabah,bihar
845,bald::ADV,yaxında,aurki
846,bald::ADV,yaxında,laster
847,bald::ADV,tezliklə,aurki
848,bald::ADV,tezliklə,laster
849,dann::ADV,onda,ondoren
850,gestern::ADV,dünən,atzo
851,einst::ADV,əvvəllər,antzina
852,damals::ADV,o vaxt,orduan
853,danach::ADV,sonra,gerora
854,danach::ADV,sonra,ondoren
855,vorher::ADV,qabaqcadan,lehenago
856,zuerst::ADV,əvvəl,aurrena
857,zuerst::ADV,əvvəl,lehenbizi
858,einmal::ADV,bir dəfə,behin
859,einmal::ADV,bir dəfə,aldi bat
860,manchmal::ADV,hərdənbir,batzuetan
861,manchmal::ADV,hərdənbir,zenbaitetan
862,oft::ADV,tez-tez,maiz
863,oft::ADV,tez-tez,askotan
864,oft::ADV,çox vaxt,maiz
865,oft::ADV,çox vaxt,askotan
866,immer::ADV,daimi,beti
867,immer::ADV,həmişə,beti
868,niemals::ADV,əsla,inoiz ez
869,niemals::ADV,əsla,sekula ez
870,niemals::ADV,heç bir zaman,inoiz ez
871,niemals::ADV,heç bir zaman,sekula ez
872,hier::ADV,bura,hemen
873,hier::ADV,burada,hemen
874,hierhin::ADV,buraya,hona
875,von hier::ADV,buradan,hemendik
876,von hier::ADV,buradan,honetatik
877,dort::ADV,ora,han
878,dort::ADV,orada,han
879,dorthin::ADV,oraya,hara
880,geradeaus::ADV,düz,artez
881,vorwärts::ADV,irəli,aurrera
882,rückwärts::ADV,geri,atzera
883,rückwärts::ADV,geri,atzerantz
884,zurück::ADV,geriyə,atzera
885,unten::ADV,aşağıda,behean
886,hinab::ADV,aşağı,behera
887,hinab::ADV,aşağı,beherantz
888,oben::ADV,yuxarıda,goian
889,hinauf::ADV,yuxarı,gora
890,hinauf::ADV,yuxarı,gorantz
891,überall::ADV,hər yerdə,edonon
892,nicht::ADV,-ma-,ez
893,ein wenig::ADV,bir az,apur bat
894,ein wenig::ADV,bir az,pixka bat
895,kaum::ADV,güclə,ozta
896,kaum::ADV,güclə,nekez
897,sehr::ADV,çox,oso
898,so::ADV,belə,hala
899,so::ADV,belə,honela
900,noch::ADV,hələ,oraindik
901,nur::ADV,yalnız,bakarrik
902,schon::ADV,artıq,ja
903,schon::ADV,artıq,jada
904,wieder::ADV,yenə,berriro
905,vergebens::ADV,boş yerə,alferrik
906,vor::PRP,önündə,aurrean
907,hinter::PRP,arxasında,ostean
908,hinter::PRP,arxasında,gibelean
909,unter::PRP,altında,pean
910,unter::PRP,altında,azpian
911,durch::PRP,içindən,zehar
912,neben::PRP,yanında,ondoan
913,neben::PRP,yanında,aldamenean
914,zwischen::PRP,arasında,artean
915,wegen::PRP,üçün,-gatik
916,wegen::PRP,ötəri,-gatik
917,dies::PRN,bu,hau
918,das::PRN,o,hura
919,alles::PRN,hər şey,dena
920,ich::PRN,mən,ni
921,du::PRN,sən,zu
922,er::PRN,o,bera
923,wir::PRN,biz,gu
924,ihr::PRN,siz,zuek
925,sie::PRN,onlar,berak
926,was::FPRN,nə,zer
927,wer::FPRN,kim,nor
928,wo::FADV,harada,non
929,wohin::FADV,haraya,nora
930,wie::FADV,necə,nola
931,wie::FADV,necə,zelan
932,warum::FADV,niyə,zeren
933,warum::FADV,niyə,zergatik
934,warum::FADV,nə üçün,zeren
935,warum::FADV,nə üçün,zergatik
936,wieviel::FNUM,neçə,zenbat
937,wieviel::FNUM,nə qədər,zenbat
938,eins::NUM,bir,bat
939,zwei::NUM,iki,bi
940,zwei::NUM,iki,biga
941,drei::NUM,üç,hiru
942,vier::NUM,dörd,lau
943,fünf::NUM,beş,bost
944,sechs::NUM,altı,sei
945,sieben::NUM,yeddi,zazpi
946,acht::NUM,səkkiz,zortzi
947,neun::NUM,doqquz,bederatzi
948,zehn::NUM,on,hamar
949,elf::NUM,on bir,hamaika
950,zwölf::NUM,on iki,hamabi
951,zwanzig::NUM,iyirmi,hogei
952,dreißig::NUM,otuz,hogeita hamar
953,vierzig::NUM,qırx,berrogei
954,fünfzig::NUM,əlli,berrogeita hamar
955,sechzig::NUM,altmış,hirurogei
956,siebzig::NUM,yetmiş,hirurogeita hamar
957,achtzig::NUM,səksən,laurogei
958,neunzig::NUM,doxsan,laurogeita hamar
959,hundert::NUM,yüz,ehun
960,tausend::NUM,min,mila
961,und::CNJ,və,eta
962,oder::CNJ,ya,edo
963,stehen::V,durmaq,zutik egon
964,sitzen::V,oturmaq,eserita egon
965,liegen::V,uzanmaq,etzan
966,hängen::V,asılmaq,eskegita egon
967,hängen::V,asılmaq,zintzilik egon
968,werden::V,olmaq,bihurtu
969,werden::V,olmaq,bilakatu
970,passieren::V,olmaq,pasatu
971,passieren::V,olmaq,gertatu
972,passieren::V,baş vermək,pasatu
973,passieren::V,baş vermək,gertatu
974,beginnen::V,başlamaq,hasi
975,enden::V,bitmək,bukatu
976,wechseln::V,dəyişmək,aldatu
977,aufgehen[Sonne]::V,doğmaq,ilki
978,aufgehen[Sonne]::V,doğmaq,sortu
979,untergehen[Sonne]::V,batmaq,sartu
980,scheinen[Sonne]::V,parlamaq,eguzkia egon
981,donnern::V,guruldamaq,trumoia jo
982,wehen::V,əsmək,haizea ibili
983,strömen::V,axmaq,zorrotadaka isuri
984,fließen::V,axmaq,isuri
985,sich drehen::V,dönmək,biratu
986,schwanken::V,yellənmək,zabuka ibili
987,schwingen::V,yellənmək,kulunkatu
988,fallen::V,düşmek,erori
989,brennen::V,yanmaq,sutan egon
990,rauchen::V,tüstüləmək,kea bota
991,regnen::V,yağmaq,euria ari izan
992,gefrieren::V,donmaq,izoztu
993,gefrieren::V,donmaq,hormatu
994,tauen::V,ərimək,gesaldu
995,schmelzen::V,ərimək,urtu
996,trocknen::V,qurumaq,idortu
997,trocknen::V,qurumaq,lehortu
998,sieden::V,qaynamaq,irakin
999,faulen::V,çürümək,hirotu
1000,faulen::V,çürümək,usteldu
1001,verfaulen::V,çürümək,hirotu
1002,verfaulen::V,çürümək,usteldu
1003,reißen::V,yırtılmaq,eten
1004,reißen::V,yırtılmaq,tarrat egin
1005,versinken::V,batmaq,urperatu
1006,vergehen::V,ötmək,iragan
1007,erscheinen::V,görünmək,agertu
1008,verschwinden::V,yox olmaq,desagertu
1009,sinken::V,enmək,beheititu
1010,abnehmen::V,azalmaq,gutxitu
1011,abnehmen::V,azalmaq,beheratu
1012,zunehmen::V,artmaq,gora egin
1013,steigen::V,yüksəlmək,igo
1014,wachsen::V,böyümək,hazi
1015,glänzen::V,parlamaq,distiratu
1016,funkeln::V,parıldamaq,izarniatu
1017,lärmen::V,səs-küy etmək,zarata atera
1018,läuten::V,çalmaq,jo
1019,läuten::V,çalmaq,hots egin
1020,klingeln::V,zəng etmək,txirrina jo
1021,klirren::V,cingildəmək,tintin egin
1022,brausen::V,gurlamaq,marru egin
1023,rauschen::V,xışıldamaq,fir-fir egin
1024,klingen::V,səslənmək,soinu egin
1025,bellen::V,hürmək,zaunkatu
1026,heulen::V,ulamaq,ulu egin
1027,heulen::V,ulamaq,uhuri egin
1028,blasen::V,üfləmək,ufa egin
1029,blasen::V,üfləmək,putz egin
1030,pfeifen::V,fit vermek,txistu egin
1031,schreien::V,bağırmaq,oihu egin
1032,schreien::V,bağırmaq,garrasi egin
1033,schreien::V,qışqırmaq,oihu egin
1034,schreien::V,qışqırmaq,garrasi egin
1035,stöhnen::V,inləmək,intziri egin
1036,zittern::V,titrəmək,ikara egin
1037,zittern::V,titrəmək,dar-dar egin
1038,leben::V,yaşamaq,bizi izan
1039,geboren werden::V,doğmaq,jaio
1040,atmen::V,nəfəs almaq,hats egin
1041,atmen::V,nəfəs almaq,arnasa egin
1042,trinken::V,içmek,edan
1043,essen::V,yemək,jan
1044,schlucken::V,udmaq,irentsi
1045,müde werden::V,yorulmaq,unatu
1046,müde werden::V,yorulmaq,nekatu
1047,einschlafen::V,yuxuya getmək,lokartu
1048,schlafen::V,uyumaq,lo egin
1049,aufwachen::V,oyanmaq,esnatu
1050,aufwachen::V,oyanmaq,atzarri
1051,aufstehen::V,yuxudan durmaq,jaiki
1052,sich erholen::V,dincəlmək,atseden egin
1053,krank werden::V,xəstə olmaq,gaixotu
1054,krank sein::V,azarlanmaq,eri izan
1055,krank sein::V,azarlanmaq,gaixo izan
1056,krank sein::V,xəstələnmək,eri izan
1057,krank sein::V,xəstələnmək,gaixo izan
1058,schmerzen::V,ağrimaq,min egin
1059,husten::V,öksürmək,eztul egin
1060,genesen::V,sağalmaq,osatu
1061,sterben::V,ölmək,hil
1062,sterben::V,ölmək,zendu
1063,sterben::V,vəfat etmək,hil
1064,sterben::V,vəfat etmək,zendu
1065,umkommen::V,həlak olmaq,istripuz hil
1066,sich bewegen::V,hərəkət etmək,higitu
1067,sich rühren::V,tərpənmək,zirkin egin
1068,sich erheben::V,qalxmaq,zutitu
1069,sich erheben::V,qalxmaq,altxatu
1070,sich setzen::V,oturmaq,eseri
1071,sich setzen::V,oturmaq,jesarri
1072,hinfallen::V,yıxılmaq,erori
1073,laufen::V,yerimək,ibili
1074,schreiten::V,addım atmaq,oinkatu
1075,spazierengehen::V,gəzmək,paseatu
1076,spazierengehen::V,gəzmək,ostera bat egin
1077,eilen::V,atılmaq,lasterkatu
1078,sich beeilen::V,tələsmək,lehiatu
1079,sausen::V,çırpmaq,ziztu bizian joan
1080,rennen::V,qaçmaq,lasterka egin
1081,springen::V,sıçramaq,jauzi egin
1082,klettern::V,dırmanmaq,igo
1083,schaukeln::V,sallanmaq,zabu egin
1084,schaukeln::V,sallanmaq,zanbulu egin
1085,kriechen::V,sürünmək,narras egin
1086,schwimmen::V,üzmek,igerikatu
1087,schwimmen::V,üzmek,igeri egin
1088,tauchen::V,dalmaq,murgildu
1089,tauchen::V,dalmaq,pulunpatu
1090,rudern::V,avarlamaq,bogatu
1091,rudern::V,avarlamaq,arraun egin
1092,fahren::V,sürmək,joan
1093,fliegen::V,uçmaq,hegaldatu
1094,fliegen::V,uçmaq,hegan egin
1095,gehen::V,getmək,joan
1096,weggehen::V,getmək,alde egin
1097,abfahren::V,yola düşmək,abiatu
1098,anhalten::V,saxlamaq,geratu
1099,anhalten::V,saxlamaq,gelditu
1100,hineingehen::V,girmək,sartu
1101,eintreten::V,girmək,sartu
1102,eintreten::V,daxil olmaq,sartu
1103,kommen::V,gəlmək,etorri
1104,ankommen::V,gəlib çatmaq,heldu
1105,ankommen::V,gəlib çatmaq,iritsi
1106,zurückkommen::V,qayıtmaq,itzuli
1107,bleiben::V,qalmaq,gelditu
1108,warten::V,gözləmək,itxaron
1109,warten::V,gözləmək,zain egon
1110,erwarten::V,bəkləmək,iguriki
1111,suchen::V,aramaq,bilatu
1112,suchen::V,axtarmaq,bilatu
1113,finden::V,tapmaq,idoro
1114,finden::V,tapmaq,aurkitu
1115,versuchen::V,çalışmaq,saiatu
1116,versuchen::V,çalışmaq,ahalegindu
1117,vorbereiten::V,hazırlamaq,gertatu
1118,lieben::V,sevmək,maitatu
1119,lieben::V,sevmək,maite izan
1120,mögen::V,xoşlamaq,laket izan
1121,mögen::V,xoşlamaq,atsegin izan
1122,lachen::V,gülmək,irri egin
1123,lachen::V,gülmək,barre egin
1124,rühren::V,həyəcanlandırmaq,hunkitu
1125,weinen::V,ağlamaq,negar egin
1126,schimpfen::V,küfr etmək,erneguka ari izan
1127,sich ärgern::V,acıqlanmaq,ernegatu
1128,sich ärgern::V,acıqlanmaq,haserretu
1129,sich fürchten::V,qorxmaq,beldur izan
1130,fürchten::V,qorxmaq,beldur izan
1131,fliehen::V,qaçmaq,ihes egin
1132,flüchten::V,qaçmaq,ihes egin
1133,sehen::V,görmək,ikusi
1134,anschauen::V,baxmaq,begietsi
1135,ansehen::V,baxmaq,begiratu
1136,hören::V,duymaq,aditu
1137,hören::V,eşitmək,aditu
1138,zuhören::V,dinləmək,entzun
1139,probieren::V,dadına baxmaq,dastatu
1140,riechen::V,qoxlamaq,usnatu
1141,riechen::V,qoxlamaq,usaindu
1142,fühlen::V,duymaq,sentitu
1143,scheinen::V,görünmək,iruditu
1144,scheinen::V,görünmək,begitandu
1145,zu sehen sein::V,görünmək,azaldu
1146,vernehmen::V,eşitmək,aditu
1147,frieren::V,üşümək,hotz izan
1148,tun::V,etmək,egin
1149,können::V,bilmək,ahal izan
1150,können::V,bacarmaq,ahal izan
1151,wollen::V,istəmək,nahi izan
1152,anfangen::V,başlamaq,hasi
1153,beenden::V,bitirmək,bukatu
1154,aufhören::V,bitmək,utzi
1155,aufhören::V,qurtarmaq,utzi
1156,gelingen::V,müvəffəq olmaq,lortu
1157,geraten::V,düşmək,heldu
1158,öffnen::V,açmaq,ireki
1159,öffnen::V,açmaq,zabaldu
1160,schließen::V,qapamaq,itxi
1161,stellen::V,qoymaq,ipini
1162,setzen::V,oturtmaq,jesarri
1163,legen::V,qoymaq,jarri
1164,berühren::V,toxunmaq,ukitu
1165,verbinden::V,bağlamaq,uztartu
1166,bedecken::V,örtmək,estali
1167,aufhängen::V,asmaq,eseki
1168,aufhängen::V,asmaq,eskegi
1169,anzünden::V,yandırmaq,piztu
1170,aufheben::V,qaldırmaq,jaso
1171,zurücklassen::V,buraxmaq,atzean utzi
1172,verlieren::V,itirmək,galdu
1173,fallen lassen::V,düşürmək,erortzen utzi
1174,machen::V,etmək,egin
1175,herstellen::V,istehsal etmək,ekoiztu
1176,bauen::V,tikmək,eraiki
1177,reparieren::V,təmir etmək,konpondu
1178,verbessern::V,düzəltmək,hobetu
1179,ändern::V,dəyişdirmək,mudatu
1180,graben::V,qazımaq,aitzurtu
1181,beugen::V,əymək,makurtu
1182,biegen::V,bükmək,malgutu
1183,biegen::V,bükmək,makolatu
1184,drehen::V,döndərmək,jiratu
1185,wenden::V,çevirmək,bihurtu
1186,umdrehen::V,çevirmək,biratu
1187,umdrehen::V,çevirmək,alderantzikatu
1188,heben::V,qaldırmaq,jaso
1189,heben::V,qaldırmaq,goratu
1190,hochheben::V,qaldırmaq,goratu
1191,hochheben::V,qaldırmaq,altxatu
1192,ergreifen::V,tutmaq,oratu
1193,halten::V,saxlamaq,eutsi
1194,drücken::V,sıxmaq,sakatu
1195,schieben::V,sürmək,bultzatu
1196,kratzen::V,qaşımaq,hatz egin
1197,kratzen::V,qaşımaq,hazka egin
1198,lecken::V,yalamaq,miaztu
1199,lecken::V,yalamaq,lamikatu
1200,beißen::V,dişləmək,hozka egin
1201,beißen::V,dişləmək,ausiki egin
1202,abreißen::V,qoparmaq,kendu
1203,abschneiden::V,ayırmaq,moztu
1204,abschneiden::V,ayırmaq,pikatu
1205,binden::V,bağlamaq,lotu
1206,binden::V,bağlamaq,estekatu
1207,stecken::V,soxmaq,sartu
1208,brechen::V,qırmaq,apurtu
1209,klopfen::V,sındırmaq,jo
1210,hauen::V,vurmaq,jo
1211,kleben::V,apışdırmaq,itsatsi
1212,reiben::V,ovmaq,igurtzi
1213,streichen::V,sürtmək,igurtzi
1214,schleifen::V,bülövləmək,zorroztu
1215,schneiden::V,kəsmək,moztu
1216,rütteln::V,sirkələmək,astindu
1217,rütteln::V,sirkələmək,inarrosi
1218,schütteln::V,çalxalamaq,astindu
1219,schütteln::V,çalxalamaq,inarrosi
1220,schwenken::V,yelləmək,zabukatu
1221,schütten::V,tökmək,isuri
1222,füllen::V,doldurmaq,bete
1223,einwickeln::V,sarımaq,bildu
1224,tragen::V,daşımaq,eroan
1225,tragen::V,daşımaq,eraman
1226,schleppen::V,sürükləmək,narrastu
1227,schleppen::V,sürükləmək,herrestatu
1228,ziehen::V,çəkmək,tira egin
1229,aufbewahren::V,gizlətmək,gorde
1230,werfen::V,atmaq,jaurti
1231,werfen::V,atmaq,aurtiki
1232,fangen::V,tutmaq,atzeman
1233,packen::V,yaxalamaq,heldu
1234,verstecken::V,gizlətmək,ostendu
1235,verstecken::V,gizlətmək,ezkutatu
1236,teilen::V,bölmək,zatitu
1237,schicken::V,yollamaq,bidali
1238,schicken::V,göndərmək,bidali
1239,bringen::V,gətirmək,ekarri
1240,hinzufügen::V,əlavə etmək,eratxiki
1241,hinzufügen::V,əlavə etmək,gaineratu
1242,bekommen::V,almaq,jaso
1243,bekommen::V,əldə etmək,jaso
1244,erhalten::V,almaq,jaso
1245,nehmen::V,almaq,hartu
1246,wählen::V,seçmək,hautatu
1247,wählen::V,seçmək,aukeratu
1248,auswählen::V,arımaq,hautatu
1249,auswählen::V,arımaq,aukeratu
1250,bewahren::V,qorumaq,begiratu
1251,behindern::V,mane olmaq,oztopatu
1252,verderben::V,pozmaq,hondatu
1253,beschädigen::V,zədələmək,akastu
1254,zerbrechen::V,qırmaq,apurtu
1255,zerbrechen::V,sındırmaq,apurtu
1256,zerreißen::V,yırtmaq,zarratatu
1257,zerstören::V,dağıtmaq,suntsitu
1258,verbrennen::V,yandırmaq,erre
1259,verbrennen::V,yandırmaq,kiskali
1260,geben::V,vermək,eman
1261,reichen::V,uzatmaq,luzatu
1262,reichen::V,uzatmaq,helarazi
1263,schenken::V,vermək,oparitu
1264,versprechen::V,vəd vermək,agindu
1265,wünschen::V,arzulamaq,opatu
1266,wünschen::V,arzulamaq,opetsi
1267,loben::V,tərifləmək,laudatu
1268,loben::V,tərifləmək,goraipatu
1269,küssen::V,öpmək,musu eman
1270,wiegen::V,tərpətmək,kulunkatu
1271,zudecken::V,örtmək,estali
1272,wecken::V,oyatmaq,esnatu
1273,wecken::V,oyatmaq,iratzartu
1274,zeigen::V,göstərmək,erakutsi
1275,führen::V,rəhbərlik etmək,gidatu
1276,lehren::V,öyrətmək,irakatsi
1277,unterrichten::V,öyrətmək,eskolak eman
1278,unterrichten::V,dərs vermək,eskolak eman
1279,aufziehen::V,tərbiyə etmək,hazi
1280,leiten::V,idarə etmək,arteztu
1281,antreiben::V,bizləmək,bulkatu
1282,lassen::V,-tırmaq,-arazi
1283,einladen::V,dəvət etmək,gonbidatu
1284,vereinigen::V,birləşdirmək,batu
1285,vereinigen::V,birləşdirmək,bateratu
1286,besuchen::V,baş çəkmək,ikustatu
1287,besuchen::V,ziyarət etmək,ikustatu
1288,treffen::V,rastlaşmaq,topatu
1289,treffen::V,rast gəlmək,topatu
1290,sich versammeln::V,toplanmaq,bildu
1291,spielen::V,oynamaq,jolastu
1292,singen::V,oxumaq,abestu
1293,singen::V,oxumaq,kantatu
1294,tanzen::V,oynamaq,dantzatu
1295,tanzen::V,oynamaq,dantzan egin
1296,tanzen::V,rəqs etmək,dantzatu
1297,tanzen::V,rəqs etmək,dantzan egin
1298,sich trennen::V,ayrılmaq,banandu
1299,verlassen::V,tərk etmək,utzietsi
1300,retten::V,xilas etmək,salbatu
1301,retten::V,xilas etmək,gaizkatu
1302,bewachen::V,gözətmək,jagon
1303,bewachen::V,gözətmək,zaindu
1304,schützen::V,qorumaq,babestu
1305,schützen::V,qorumaq,gerizatu
1306,verteidigen::V,qorumaq,aldeztu
1307,sich schlagen::V,döyüşmək,elkar jo
1308,sich schlagen::V,döyüşmək,elkar borrokatu
1309,schießen::V,atmaq,tiro egin
1310,schießen::V,atəş açmaq,tiro egin
1311,siegen::V,yenmək,irabazi
1312,ärgern::V,acışdırmaq,ernegatu
1313,ärgern::V,acışdırmaq,haserretu
1314,schlagen::V,döymək,jo
1315,schlagen::V,döymək,erauntsi
1316,treten::V,təpmək,zapaldu
1317,treten::V,təpmək,ostiaktu
1318,stechen::V,soxmaq,sastatu
1319,stoßen::V,itələmək,bultzatu
1320,stehlen::V,çalmaq,ostu
1321,stehlen::V,çalmaq,lapurtu
1322,stehlen::V,oğurlamaq,ostu
1323,stehlen::V,oğurlamaq,lapurtu
1324,stören::V,pozmaq,galarazi
1325,belästigen::V,narahat etmək,gohaindu
1326,belästigen::V,narahat etmək,alamena eman
1327,verbergen::V,gizləmək,ezkutatu
1328,täuschen::V,aldatmaq,tronpatu
1329,täuschen::V,aldatmaq,engainatu
1330,betrügen::V,aldatmaq,iruzurtu
1331,töten::V,öldürmək,hil
1332,töten::V,öldürmək,heriotza eman
1333,wohnen::V,yaşamaq,bizi izan
1334,arbeiten::V,işləmək,lan egin
1335,arbeiten::V,işləmək,behar egin
1336,arbeiten::V,çalışmaq,lan egin
1337,arbeiten::V,çalışmaq,behar egin
1338,sammeln::V,yığmaq,bildu
1339,sammeln::V,yığmaq,bildumatu
1340,sammeln::V,toplamaq,bildu
1341,sammeln::V,toplamaq,bildumatu
1342,pflücken::V,qoparmaq,batu
1343,pflücken::V,qoparmaq,bildu
1344,jagen::V,ovlamaq,ehizatu
1345,fischen::V,balıq tutmaq,arrantzatu
1346,fischen::V,balıq tutmaq,arrantza egin
1347,fassen::V,tutmaq,harrapatu
1348,hüten::V,güdmək,begiratu
1349,treiben::V,haylamaq,bultza egin
1350,anbinden::V,bağlamaq,estekatu
1351,füttern::V,bəsləmək,bazkatu
1352,melken::V,sağmaq,jetzi
1353,hacken::V,yarmaq,xehatu
1354,gießen::V,sulamaq,isuri
1355,reifen::V,dəymək,heldu
1356,reifen::V,dəymək,zoritu
1357,zubereiten::V,bişirmək,prestatu
1358,kochen::V,qaynatmaq,egosi
1359,backen::V,bişirmək,labean egin
1360,braten::V,qızartmaq,erregosi
1361,umrühren::V,qarışdırmaq,eragin
1362,stricken::V,hörmək,trikotatu
1363,stricken::V,hörmək,puntu egin
1364,nähen::V,tikmək,josi
1365,färben::V,boyamaq,tindatu
1366,reinigen::V,təmizləmək,ikuzi
1367,reinigen::V,təmizləmək,garbitu
1368,waschen::V,yumaq,xahutu
1369,waschen::V,yumaq,garbitu
1370,abwischen::V,silmək,xukatu
1371,spülen::V,çalxamaq,irakutzi
1372,fegen::V,süpürmək,erraztatu
1373,kehren::V,süpürmək,isastu
1374,baden::V,çimmək,bainatu
1375,baden::V,çimmək,bainua hartu
1376,sich waschen::V,yuyunmaq,burua garbitu
1377,ausziehen::V,soyunmaq,erantzi
1378,anziehen::V,geymək,jantzi
1379,sich anziehen::V,geyinmək,jantzi
1380,kämmen::V,daramaq,orraztu
1381,schmücken::V,bəzəmək,apaindu
1382,sagen::V,demək,esan
1383,sagen::V,söymek,esan
1384,sprechen::V,danışmaq,mintzatu
1385,sprechen::V,danışmaq,hitz egin
1386,reden::V,danışmaq,hitz egin
1387,sich unterhalten::V,söhbət etmək,solastu
1388,sich unterhalten::V,söhbət etmək,solas egin
1389,fragen::V,soruşmaq,galdetu
1390,bitten::V,diləmək,eskatu
1391,bitten::V,diləmək,galdegin
1392,bitten::V,xahiş etmək,eskatu
1393,bitten::V,xahiş etmək,galdegin
1394,erzählen::V,bəhs etmək,edestu
1395,erzählen::V,bəhs etmək,kontatu
1396,mitteilen::V,bildirmək,jakinarazi
1397,nennen::V,adlandırmaq,izena eman
1398,rufen::V,çağırmaq,dei egin
1399,prahlen::V,öyünmək,harrokerian ibili
1400,prahlen::V,öyünmək,ahoberokeriak esan
1401,übersetzen::V,tərcümə etmək,itzuli
1402,denken::V,düşünmək,pentsatu
1403,denken::V,düşünmək,gogoeta egin
1404,denken::V,fikirləşmək,pentsatu
1405,denken::V,fikirləşmək,gogoeta egin
1406,glauben::V,inanmaq,sinetsi
1407,bemerken::V,qeyd etmək,ohartu
1408,bemerken::V,qeyd etmək,konturatu
1409,erkennen::V,tanımaq,ezagutu
1410,erkennen::V,tanımaq,antzeman
1411,begreifen::V,anlamaq,ulertu
1412,verstehen::V,duymaq,aditu
1413,lernen::V,öyrənmək,ikasi
1414,wissen::V,bilmək,jakin
1415,sich erinnern an::V,xatırlamaq,gogoratu
1416,sich erinnern an::V,xatırlamaq,gogoan izan
1417,vergessen::V,unutmaq,ahaztu
1418,vergessen::V,unutmaq,ahantzi
1419,messen::V,ölçmək,neurtu
1420,zählen::V,saymaq,zenbatu
1421,zählen::V,saymaq,kopuratu
1422,rechnen::V,hesablamaq,kalkulatu
1423,lesen::V,oxumaq,irakurri
1424,malen::V,şəkil çəkmək,margotu
1425,zeichnen::V,cızmaq,marraztu
1426,schreiben::V,yazmaq,idatzi
1427,besitzen::V,yiyələnmək,ukan
1428,besitzen::V,yiyələnmək,eduki
1429,besitzen::V,malik olmaq,ukan
1430,besitzen::V,malik olmaq,eduki
1431,kaufen::V,satın almaq,erosi
1432,verkaufen::V,satmaq,saldu
1433,bezahlen::V,ödəmək,ordaindu
1434,zahlen::V,ödəmək,ordaindu
1435,beherrschen::V,idarə etmək,menpean izan
1436,ertragen::V,dözmək,jasan
1437,ertragen::V,dözmək,pairatu
