,Concept_ID,hi,os
703,Hose::N,पतलून,æддаг хæлаф
704,Hose::N,पतलून,салбар
705,Gürtel::N,पेटी,рон
706,Gürtel::N,मेखला,рон
707,Mütze::N,टोपी,худ
708,Schuh::N,जूता,басмахъ
709,Stiefel::N,बूट,цырыхъхъ
710,Ring::N,अँगूठी,къухдарӕн
711,Band::N,पट्टी,лент
712,Kamm::N,कंघी,сӕрвасӕн
713,Spiegel::N,आईना,айдæн
714,Spiegel::N,आईना,кæсæн
715,Spiegel::N,दर्पण,айдæн
716,Spiegel::N,दर्पण,кæсæн
717,Riemen::N,तसमा,гӕрз
718,Riemen::N,पट्टा,гӕрз
719,Schnur::N,डोरी,бӕндӕн
720,Schnur::N,सुतली,бӕндӕн
721,Leine::N,रस्सी,
722,Decke::N,रज़ाई,хъӕццул
723,Kissen::N,तकिया,баз
724,Kissen::N,गाद्दा,баз
725,Tuch::N,रूमाल,кæлмæрзæн
726,Tuch::N,रूमाल,кæрдæн
727,Tuch::N,वस्त्र,кæлмæрзæн
728,Tuch::N,वस्त्र,кæрдæн
729,Handtuch::N,अँगोछा,хисæрфæн
730,Kraft::N,ज़ोर,тых
731,Kraft::N,ज़ोर,хъомыс
732,Kraft::N,शक्ति,тых
733,Kraft::N,शक्ति,хъомыс
734,Stärke::N,बल,тых
735,Stärke::N,बल,æхсар
736,Stärke::N,ताक़त,тых
737,Stärke::N,ताक़त,æхсар
738,Gesundheit::N,स्वास्थ्य,æнæниздзинад
739,Gesundheit::N,तंदुरुस्ती,æнæниздзинад
740,Krankheit::N,रोग,низ
741,Krankheit::N,रोग,рын
742,Krankheit::N,बीमारी,низ
743,Krankheit::N,बीमारी,рын
744,Schmerz::N,दर्द,рис
745,Schmerz::N,पीड़ा,рис
746,Wunde::N,घाव,цӕф
747,Wunde::N,ज़ख़्म,цӕф
748,Fieber::N,ज्वर,ризӕг
749,Fieber::N,ज्वर,тӕфсӕг
750,Fieber::N,बुख़ार,ризӕг
751,Fieber::N,बुख़ार,тӕфсӕг
752,Arznei::N,दवा,хос
753,Arznei::N,औषाधि,хос
754,Brücke::N,पुल,хид
755,Brücke::N,सेतु,хид
756,Brunnen::N,कुआँ,цъай
757,Weide::N,चरागाह,хизæн
758,Weide::N,चरागाह,хизæнуат
759,Weide::N,चरागाह,сæрвæт
760,Pfad::N,पथ,къахвæндаг
761,Pfad::N,पथ,къахвæд
762,Pfad::N,पगडंडी,къахвæндаг
763,Pfad::N,पगडंडी,къахвæд
764,Weg::N,मार्ग,фӕндаг
765,Straße::N,राह,фӕндаг
766,Straße::N,रास्ता,фӕндаг
767,Dorf::N,गाँव,хъӕу
768,Dorf::N,ग्राम,хъӕу
769,Stadt::N,शहर,сахар
770,Brief::N,ख़त,фыстӕг
771,Brief::N,पत्र,фыстӕг
772,Brief::N,चिट्ठी,фыстӕг
773,Buch::N,किताब,чиныг
774,Buch::N,पुस्तक,чиныг
775,Buchstabe::N,अक्षर,дамгъӕ
776,Zeitung::N,अख़बार,газет
777,Zeitung::N,समाचार-पत्र,газет
778,Leben::N,जीवन,цард
779,Leben::N,जीवन,цӕрӕнбон
780,Leben::N,ज़िंदगी,цард
781,Leben::N,ज़िंदगी,цӕрӕнбон
782,Tod::N,मौत,мæлæт
783,Tod::N,मौत,адзал
784,Tod::N,मृत्यु,мæлæт
785,Tod::N,मृत्यु,адзал
786,Grab::N,क़ब्र,ингӕн
787,Kirche::N,चर्च,аргъуан
788,Kirche::N,गिरजा,аргъуан
789,Sünde::N,पाप,тæригъæд
790,Sünde::N,गुनाह,тæригъæд
791,Gott::N,देव,хуыцау
792,Gott::N,ईश्वर,хуыцау
793,Arbeiter::N,मज़दूर,кусæг
794,Chef::N,अध्यक्ष,ӕмцег
795,Meister::N,शिल्पज्ञ,мастер
796,Meister::N,शिल्पज्ञ,дæсны
797,Arzt::N,वैद्य,хосгæнæг
798,Arzt::N,वैद्य,дохтыр
799,Arzt::N,डॉक्टर,хосгæнæг
800,Arzt::N,डॉक्टर,дохтыр
801,Arzt::N,चिकित्सक,хосгæнæг
802,Arzt::N,चिकित्सक,дохтыр
803,Lehrer::N,शिक्षक,ахуыргæнæг
804,Lehrer::N,अध्यापक,ахуыргæнæг
805,Geld::N,धन,ӕхца
806,Geld::N,पैसा,ӕхца
807,Geschäft::N,सौदा,бизнес
808,Geschäft::N,सौदा,хъуыддаг
809,Geschäft::N,व्यापार,бизнес
810,Geschäft::N,व्यापार,хъуыддаг
811,Laden::N,दुकान,дукани
812,Preis::N,दाम,аргъ
813,Preis::N,मूल्य,аргъ
814,Ware::N,माल,базайраг
815,Ware::N,पण्य,базайраг
816,Nutzen::N,लाभ,пайда
817,Nutzen::N,फ़ायदा,пайда
818,Reichtum::N,धन,хъæздыгдзинад
819,Reichtum::N,धन,исбон
820,Reichtum::N,धन,мулк
821,Reichtum::N,दौलत,хъæздыгдзинад
822,Reichtum::N,दौलत,исбон
823,Reichtum::N,दौलत,мулк
824,Welt::N,विश्व,дуне
825,Welt::N,दुनिया,дуне
826,Land::N,देश,бӕстӕ
827,Land::N,मुल्क,бӕстӕ
828,Staat::N,राज्य,паддзахад
829,Staat::N,राष्ट्र,паддзахад
830,König::N,राजा,къарол
831,König::N,बादशाह,къарол
832,Macht::N,शासन,хицаудзинад
833,Macht::N,सत्ता,хицаудзинад
834,Grenze::N,सरहद,арӕн
835,Krieg::N,जंग,хӕст
836,Krieg::N,युद्ध,хӕст
837,Feind::N,शत्रु,знаг
838,Feind::N,शत्रु,фыдгул
839,Feind::N,शत्रु,фыдзæрдæ
840,Feind::N,शत्रु,сон
841,Feind::N,दुश्मन,знаг
842,Feind::N,दुश्मन,фыдгул
843,Feind::N,दुश्मन,фыдзæрдæ
844,Feind::N,दुश्मन,сон
845,Gewalt::N,हिंसा,тыхми
846,Gewalt::N,हिंसा,тыхдзинад
847,Kampf::N,लड़ाई,хæст
848,Kampf::N,लड़ाई,хъæбысæйхæст
849,Kampf::N,लड़ाई,тох
850,Kampf::N,संघर्ष,хæст
851,Kampf::N,संघर्ष,хъæбысæйхæст
852,Kampf::N,संघर्ष,тох
853,Bogen[Waffe]::N,कमान,ӕрдын
854,Pfeil::N,बान,фат
855,Gewehr::N,बंदूक़,топп
856,Fehler::N,भूल,рӕдыд
857,Fehler::N,ग़लती,рӕдыд
858,Lüge::N,झूठ,мӕнг
859,Lüge::N,झूठ,гӕдыдзинад
860,Lüge::N,असत्य,мӕнг
861,Lüge::N,असत्य,гӕдыдзинад
862,Schaden::N,हानि,зиан
863,Schaden::N,नुक़सान,зиан
864,Unglück::N,मुसीबत,бæллæх
865,Unglück::N,विपात्ति,бæллæх
866,Schuld::N,दोष,азым
867,Schuld::N,क़सूर,азым
868,Alter::N,आयु,кар
869,Alter::N,उम्र,кар
870,Schluss::N,अंत,кæрон
871,Schluss::N,समाप्ति,кæрон
872,Zeit::N,काल,рӕстӕг
873,Zeit::N,वक़्त,рӕстӕг
874,Tag::N,दिन,бон
875,Tag::N,रोज़,бон
876,Morgen::N,सुबह,райсом
877,Mittag::N,दोपहर,æмбисбон
878,Mittag::N,मध्याह्न,æмбисбон
879,Abend::N,शाम,изӕр
880,Abend::N,संध्या,изӕр
881,Nacht::N,रात,ӕхсӕв
882,Nacht::N,रात्रि,ӕхсӕв
883,Woche::N,हफ़्ता,къуыри
884,Monat::N,मास,мӕй
885,Monat::N,महीना,мӕй
886,Jahr::N,बरस,аз
887,Jahr::N,बरस,афӕдз
888,Jahr::N,वर्ष,аз
889,Jahr::N,वर्ष,афӕдз
890,Frühling::N,वसंत,уалдзæг
891,Sommer::N,गरमी,сӕрд
892,Sommer::N,ग्रीष्म,сӕрд
893,Herbst::N,शरत्,фæззæг
894,Herbst::N,पतझड़,фæззæг
895,Winter::N,जाड़ा,зымӕг
896,Winter::N,सर्दियाँ,зымӕг
897,Januar::N,जनवरी,январь
898,Februar::N,फ़रवरी,февраль
899,März::N,मार्च,мартъи
900,April::N,अप्रैल,апрель
901,Mai::N,मई,май
902,Juni::N,जून,июнь
903,Juli::N,जुलाई,июль
904,August::N,अगस्त,август
905,September::N,सितंबर,сентябрь
906,Oktober::N,अक्तूबर,октябрь
907,November::N,नवंबर,ноябрь
908,Dezember::N,दिसंबर,декабрь
909,Montag::N,पीर,къуырисæр
910,Montag::N,सोमवार,къуырисæр
911,Dienstag::N,मंगलवार,дыццæг
912,Mittwoch::N,बुधवार,æртыццæг
913,Donnerstag::N,गुरुवार,цыппæрæм
914,Donnerstag::N,बृहस्पतिवार,цыппæрæм
915,Freitag::N,शुक्रवार,майрæмбон
916,Samstag::N,सनीचर,сабат
917,Samstag::N,शनिवार,сабат
918,Sonntag::N,इतवार,хуыцаубон
919,Sonntag::N,रविवार,хуыцаубон
920,groß::A,बड़ा,дынджыр
921,klein::A,कम,гыццыл
922,klein::A,छोटा,гыццыл
923,lang::A,लंबा,даргъ
924,lang::A,दीर्घ,даргъ
925,kurz::A,लधु,цыбыр
926,kurz::A,छोटा,цыбыр
927,breit::A,चौड़ा,фӕтӕн
928,schmal::A,तंग,нарӕг
929,schmal::A,तंग,уынгӕг
930,schmal::A,सँकरा,нарӕг
931,schmal::A,सँकरा,уынгӕг
932,dicht::A,सघन,бæзджын
933,dicht::A,सघन,тар
934,dick[Gegenstand]::A,मोटा,сӕвджын
935,dünn::A,महीन,тæнæг
936,dünn::A,बारीक,тæнæг
937,fein::A,कोमल,лыстӕг
938,fein::A,सूक्ष्म,лыстӕг
939,fest::A,दृढ़,фидар
940,fest::A,दृढ़,хъӕддых
941,fest::A,मज़बूत,фидар
942,fest::A,मज़बूत,хъӕддых
943,flach::A,चपटा,тъӕпӕн
944,glatt::A,चौरस,лӕгъз
945,glatt::A,चिकना,лӕгъз
946,hart::A,कठोर,хъӕбӕр
947,hart::A,सख़्त,хъӕбӕр
948,weich::A,नरम,фӕлмӕн
949,weich::A,मुलायम,фӕлмӕн
950,rund::A,गोल,тымбыл
951,rund::A,वर्तुल,тымбыл
952,spitz::A,नुकीला,цыргъбырынкъ
953,spitz::A,नुकीला,цыргъфындз
954,scharf::A,पैना,цыргъ
955,stumpf::A,भोथरा,къуымых
956,schwer::A,भारी,уӕззау
957,schwer::A,वज़नी,уӕззау
958,schön::A,सुंदर,аив
959,schön::A,सुंदर,рӕсугъд
960,heiß::A,उष्ण,тӕвд
961,warm::A,गरम,хъарм
962,kalt::A,सर्द,уазал
963,kühl::A,ठंडा,сатæг
964,kühl::A,ठंडा,уазалгомау
965,frisch::A,तर,сатæг
966,frisch::A,ताज़ा,сатæг
967,feucht::A,नम,уымӕл
968,feucht::A,भीगा,уымӕл
969,nass::A,गीला,хуылыдз
970,trocken::A,सूखा,хус
971,trocken::A,ख़ुश्क,хус
972,voll::A,भरा,дзаг
973,voll::A,भरा,йедзаг 
974,voll::A,पूरा,дзаг
975,voll::A,पूरा,йедзаг 
976,leer::A,ख़ाली,афтид
977,offen::A,खुला,гом
978,geschlossen::A,बंद,æхгæд
979,sauber::A,साफ़,сыгъдæг
980,sauber::A,सुथरा,сыгъдæг
981,schmutzig::A,गंदा,чъиллон
982,roh::A,कच्चा,хом
983,reif::A,पक्व,рӕгъӕд
984,reif::A,पक्का,рӕгъӕд
985,lecker::A,मज़ेदार,хӕрзад
986,lecker::A,स्वादिष्ट,хӕрзад
987,süß::A,मीठा,адджын
988,bitter::A,कटु,судзаг
989,bitter::A,कड़वा,судзаг
990,sauer::A,खट्टा,туаг
991,hell::A,रोशन,рухс
992,dunkel::A,अँधेरा,талынг
993,schwarz::A,काला,сау
994,schwarz::A,स्याह,сау
995,weiß::A,सफ़ेद,урс
996,rot::A,लाल,сырх
997,rot::A,सुर्ख़,сырх
998,gelb::A,पीला,бур
999,gelb::A,ज़र्द,бур
1000,blau::A,नीला,цъӕх
1001,blau::A,आसमानी,цъӕх
1002,grün::A,हरा,цъӕх
1003,grün::A,हरा,кӕрдӕгхуыз
1004,grau::A,धूसर,цъӕх
1005,grau::A,धूसर,фӕныкхуыз
1006,bunt::A,रंगीन,хъулон
1007,bunt::A,रंगीन,гæрæм
1008,bunt::A,बहुरंगा,хъулон
1009,bunt::A,बहुरंगा,гæрæм
1010,billig::A,सस्ता,аслам
1011,teuer::A,महँगा,зынаргъ
1012,wertvoll::A,क़ीमती,зынаргъ
1013,wertvoll::A,मूल्यवान्,зынаргъ
1014,blind::A,अंधा,куырм
1015,taub::A,बहरा,къуырма
1016,kräftig::A,ताक़तवर,домбай
1017,kräftig::A,ताक़तवर,тыхджын
1018,kräftig::A,शक्तिशाली,домбай
1019,kräftig::A,शक्तिशाली,тыхджын
1020,stark::A,प्रबल,тыхджын
1021,stark::A,बलवान्,тыхджын
1022,schwach::A,कमज़ोर,ӕнӕбон
1023,fett::A,मोटा,нард
1024,fett::A,मांसल,нард
1025,schlank::A,पतला,гуырвидыц
1026,schlank::A,पतला,хæрзконд
1027,schlank::A,पतला,рæхснæг
1028,schlank::A,पतला,сагамад
1029,schlank::A,छरहरा,гуырвидыц
1030,schlank::A,छरहरा,хæрзконд
1031,schlank::A,छरहरा,рæхснæг
1032,schlank::A,छरहरा,сагамад
1033,hübsch::A,सुंदर,аив
1034,hübsch::A,सुंदर,рӕсугъд
1035,hübsch::A,ख़ूबसूरत,аив
1036,hübsch::A,ख़ूबसूरत,рӕсугъд
1037,böse::A,पापी,фыдзӕрдӕ
1038,böse::A,दुष्ट,фыдзӕрдӕ
1039,dumm::A,मूर्ख,ӕдылы
1040,dumm::A,बुद्धू,ӕдылы
1041,faul::A,आलसी,зивӕг
1042,faul::A,आलसी,зивӕггӕнаг
1043,faul::A,सुस्त,зивӕг
1044,faul::A,सुस्त,зивӕггӕнаг
1045,fleißig::A,मेहनती,æнæзивæг
1046,fleißig::A,मेहनती,æнувыд
1047,fleißig::A,परिश्रमी,æнæзивæг
1048,fleißig::A,परिश्रमी,æнувыд
1049,geizig::A,कृपण,чъынды
1050,geizig::A,कृपण,æлгъин
1051,geizig::A,कृपण,мæрддзæст
1052,geizig::A,कंजूस,чъынды
1053,geizig::A,कंजूस,æлгъин
1054,geizig::A,कंजूस,мæрддзæст
1055,klug::A,समझदार,зондджын
1056,klug::A,होशियार,зондджын
1057,klug::A,अक़्लमंद,зондджын
1058,geschickt::A,किशल,хӕрзарӕхст
1059,lieb::A,प्रिय,уарзон
1060,lieb::A,प्यारा,уарзон
1061,lustig::A,हँसमुख,хъӕлдзӕг
1062,lustig::A,ख़ुशदिल,хъӕлдзӕг
1063,sanft::A,नम्र,мынчын
1064,hungrig::A,भूखा,ӕххормаг
1065,krank::A,बीमार,нӕфӕразгӕ
1066,krank::A,अस्वस्थ,нӕфӕразгӕ
1067,nackt::A,नग्न,бӕгънӕг
1068,traurig::A,उदास,ӕрхӕндӕг
1069,traurig::A,रंजीदा,ӕрхӕндӕг
1070,lebendig::A,जीता,цардӕгас
1071,lebendig::A,ज़िंदा,цардӕгас
1072,gut::A,अच्छा,хорз
1073,schlecht::A,बुरा,цауд
1074,schlecht::A,ख़राब,цауд
1075,richtig::A,ठीक,раст
1076,schlimm::A,बुरा,ӕвзӕр
1077,schlimm::A,अप्रिय,ӕвзӕр
1078,wahr::A,सच,ӕцӕг
1079,alt::A,पुराना,зӕронд
1080,neu::A,नया,ног
1081,ehemalig::A,भूतपूर्व,раздӕры
1082,alt[Lebewesen]::A,बूढ़ा,ацӕргӕ
1083,alt[Lebewesen]::A,वृद्ध,ацӕргӕ
1084,jung::A,जवान,ӕрыгон
1085,arm::A,ग़रीब,мӕгуыр
1086,reich::A,धनी,хъӕздыг
1087,reich::A,अमीर,хъӕздыг
1088,bekannt::A,मालूम,зонгӕ
1089,berühmt::A,मशहूर,номдзыд
1090,berühmt::A,प्रसिद्ध,номдзыд
1091,fremd::A,विदेशी,æцæгæлон
1092,fremd::A,अपरिचित,æцæгæлон
1093,verschieden::A,अलग,æндæр æмæ æндæр
1094,verschieden::A,अलग,алы
1095,verschieden::A,अलग,алыхуызон
1096,verschieden::A,भिन्न,æндæр æмæ æндæр
1097,verschieden::A,भिन्न,алы
1098,verschieden::A,भिन्न,алыхуызон
1099,nah::A,नज़दीकी,хӕстӕг
1100,fern::A,दूर,дард
1101,fern::A,दूर,дӕрддаг
1102,fern::A,दूरस्थ,дард
1103,fern::A,दूरस्थ,дӕрддаг
1104,linker::A,बायाँ,галиу
1105,rechter::A,दायाँ,рахиз
1106,rechter::A,दाहिना,рахиз
1107,anderer::A,अन्य,иннӕ
1108,anderer::A,अन्य,ӕндӕр
1109,anderer::A,दूसरा,иннӕ
1110,anderer::A,दूसरा,ӕндӕр
1111,erster::A,पहला,фыццаг
1112,erster::A,पहला,фыццӕгӕм
1113,erster::A,प्रथम,фыццаг
1114,erster::A,प्रथम,фыццӕгӕм
1115,zweiter::A,दूसरा,дыккаг
1116,zweiter::A,दूसरा,дыккæгæм
1117,zweiter::A,द्वितीय,дыккаг
1118,zweiter::A,द्वितीय,дыккæгæм
1119,dritter::A,तीसरा,æртыккаг
1120,dritter::A,तीसरा,æртыккæгæм
1121,letzter::A,अंतिम,фӕстаг
1122,letzter::A,आख़िरी,фӕстаг
1123,allein::ADV,तनहा,иунæг
1124,allein::ADV,अकेले,иунæг
1125,auf einmal::ADV,वक़्त में,уайтагъд
1126,auf einmal::ADV,वक़्त में,æвиппайды
1127,auf einmal::ADV,वक़्त में,æваст
1128,zusammen::ADV,एक साथ,иумӕ
1129,zusammen::ADV,साथ साथ,иумӕ
1130,lange::ADV,देर तक,бирæ рæстæг
1131,plötzlich::ADV,सहसा,æвиппайды
1132,plötzlich::ADV,सहसा,æваст
1133,plötzlich::ADV,अचानक,æвиппайды
1134,plötzlich::ADV,अचानक,æваст
1135,sofort::ADV,तुरंत,уыцы сахат
1136,sofort::ADV,तुरंत,уайтагъд
1137,später::ADV,बाद को,фæстæдæр
1138,später::ADV,बाद में,фæстæдæр
1139,jetzt::ADV,अब,ныр
1140,jetzt::ADV,अभी,ныр
1141,heute::ADV,आज,абон
1142,morgen::ADV,कल,райсом
1143,bald::ADV,जल्दी,тагъд
1144,bald::ADV,जल्दी,рæхджы
1145,dann::ADV,तब,стæй
1146,gestern::ADV,कल,знон
1147,einst::ADV,एक दिन,кӕддӕр
1148,einst::ADV,पहले कभी,кӕддӕр
1149,damals::ADV,उस समय,уæд
1150,damals::ADV,उन दिनों,уæд
1151,danach::ADV,इसके बाद,стæй
1152,danach::ADV,इसके बाद,уый фæстæ
1153,danach::ADV,इसके पश्चात्,стæй
1154,danach::ADV,इसके पश्चात्,уый фæстæ
1155,vorher::ADV,पहले,раздæр
1156,vorher::ADV,पेशतर,раздæр
1157,zuerst::ADV,पहले,фыццаг
1158,einmal::ADV,एक बार,иу хатт
1159,einmal::ADV,एक दफ़ा,иу хатт
1160,manchmal::ADV,कभी कभी,хатт
1161,oft::ADV,अक्सर,арæх
1162,immer::ADV,सदा,ӕдзух
1163,immer::ADV,हमेशा,ӕдзух
1164,niemals::ADV,कभी नहीं,никуы
1165,niemals::ADV,कभी नहीं,никæд
1166,niemals::ADV,कदापि नहीं,никуы
1167,niemals::ADV,कदापि नहीं,никæд
1168,hier::ADV,इधर,ам
1169,hier::ADV,यहाँ,ам
1170,hierhin::ADV,इधर को,ардӕм
1171,hierhin::ADV,यहाँ को,ардӕм
1172,von hier::ADV,यहाँ से,ардыгæй
1173,dort::ADV,उधर,уым
1174,dort::ADV,वहाँ,уым
1175,dorthin::ADV,उधर को,уырдӕм
1176,dorthin::ADV,वहाँ को,уырдӕм
1177,geradeaus::ADV,सीधे,æргом
1178,vorwärts::ADV,आगे,размӕ
1179,vorwärts::ADV,आगे को,размӕ
1180,rückwärts::ADV,पीछे को,фӕстӕмӕ
1181,zurück::ADV,वापस,фӕстӕмӕ
1182,unten::ADV,नीचे,дæлæ
1183,unten::ADV,नीचे,дæлейы
1184,unten::ADV,नीचे,бынæй
1185,hinab::ADV,नीचे को,дӕлӕмӕ
1186,hinab::ADV,नीचे को,уырдыгмӕ
1187,oben::ADV,ऊपर,уӕле
1188,hinauf::ADV,ऊपर को,уӕлӕмӕ
1189,überall::ADV,हर जगह,алыран
1190,überall::ADV,हर जगह,алкæм
1191,überall::ADV,हर जगह,кæмдæриддæр
1192,überall::ADV,हर स्थान,алыран
1193,überall::ADV,हर स्थान,алкæм
1194,überall::ADV,हर स्थान,кæмдæриддæр
1195,nicht::ADV,न,нӕ
1196,nicht::ADV,नहीं,нӕ
1197,ein wenig::ADV,कुछ,чысыл
1198,ein wenig::ADV,ज़रा,чысыл
1199,ein wenig::ADV,थोड़ा,чысыл
1200,kaum::ADV,लगभग नहीं,цъус
1201,kaum::ADV,बराबर नहीं,цъус
1202,sehr::ADV,बहुत,тынг
1203,sehr::ADV,बहुत,иттӕг
1204,so::ADV,ऐसा,афтӕ
1205,noch::ADV,अभी तक,ма
1206,nur::ADV,केवल,канд
1207,nur::ADV,केवल,ӕрмӕст
1208,nur::ADV,सिर्फ़,канд
1209,nur::ADV,सिर्फ़,ӕрмӕст
1210,schon::ADV,चुकना,нырид
1211,wieder::ADV,फिर,ногӕй
1212,wieder::ADV,दुबारा,ногӕй
1213,vergebens::ADV,व्यर्थ,дзæгъæлы
1214,vergebens::ADV,व्यर्थ,уæгъды
1215,vergebens::ADV,व्यर्थ,æнæхъуаджы
1216,vor::PRP,के आगे,разы
1217,vor::PRP,के सामने,разы
1218,hinter::PRP,के पीछे,фӕстӕ
1219,unter::PRP,के तले,бын
1220,unter::PRP,के नीचे,бын
1221,durch::PRP,के पार,æхсæнты
1222,neben::PRP,के पास,цур
1223,neben::PRP,की बग़ल में,цур
1224,zwischen::PRP,के बीच,астӕу
1225,wegen::PRP,के कारण,тыххай
1226,wegen::PRP,की वजह से,тыххай
1227,dies::PRN,यह,ай
1228,das::PRN,वह,уый
1229,alles::PRN,सब,алцы
1230,alles::PRN,सब,æппæтдæр
1231,alles::PRN,सब,иууылдӕр
1232,alles::PRN,सब कुछ,алцы
1233,alles::PRN,सब कुछ,æппæтдæр
1234,alles::PRN,सब कुछ,иууылдӕр
1235,ich::PRN,मैं,æз
1236,du::PRN,तू,ды
1237,er::PRN,यह,уый
1238,wir::PRN,हम,мах
1239,ihr::PRN,तुम,сымах
1240,sie::PRN,ये,уыдон
1241,was::FPRN,क्या,цы
1242,wer::FPRN,कौन,чи
1243,wo::FADV,किधर,кӕм
1244,wohin::FADV,किधर,кӕдӕм
1245,wie::FADV,कैसे,куыд
1246,warum::FADV,क्यों,цӕмӕн
1247,wieviel::FNUM,कितना,цал
1248,eins::NUM,एक,иу
1249,zwei::NUM,दो,дыууӕ
1250,drei::NUM,तीन,ӕртӕ
1251,vier::NUM,चार,цыппар
1252,fünf::NUM,पाँच,фондз
1253,sechs::NUM,छह,ӕхсӕз
1254,sieben::NUM,सात,авд
1255,acht::NUM,आठ,аст
1256,neun::NUM,नौ,фараст
1257,zehn::NUM,दस,дӕс
1258,elf::NUM,ग्यारह,иуæндæс
1259,zwölf::NUM,बारह,дыууадæс
1260,zwanzig::NUM,बीस,дыууын
1261,dreißig::NUM,तीस,æртын
1262,dreißig::NUM,तीस,дæсæмæссæдз
1263,vierzig::NUM,चालीस,цыппор
1264,vierzig::NUM,चालीस,цыппур
1265,vierzig::NUM,चालीस,дыууиссæдзы
1266,fünfzig::NUM,पचास,фӕндзай
1267,sechzig::NUM,साठ,æхсай
1268,sechzig::NUM,साठ,æртиссæдзы
1269,siebzig::NUM,सत्तर,æвдай
1270,siebzig::NUM,सत्तर,дæс æмæ æртиссæдзы
1271,achtzig::NUM,अस्सी,цыппарыссæдзы
1272,achtzig::NUM,अस्सी,æстай
1273,neunzig::NUM,नव्वे,нæуæдз
1274,neunzig::NUM,नव्वे,дæс æмæ цыппарыссæдзы
1275,hundert::NUM,सौ,сӕдӕ
1276,tausend::NUM,हज़ार,мин
1277,und::CNJ,और,ӕмӕ
1278,oder::CNJ,या,кӕнӕ
1279,stehen::V,खड़ा होना,лӕууын
1280,sitzen::V,बैठना,бадын
1281,liegen::V,लेटना,хуыссын
1282,hängen::V,लटकना,ауыгъд уын
1283,werden::V,बनना,суӕвын
1284,passieren::V,होना,æрцæуын
1285,beginnen::V,आरंभ होना,райдайын
1286,beginnen::V,प्रारंभ होना,райдайын
1287,enden::V,अंत होना,фæуын
1288,enden::V,ख़तम होना,фæуын
1289,wechseln::V,बदलना,ивын
1290,aufgehen[Sonne]::V,चढ़ना,скæсын
1291,aufgehen[Sonne]::V,उदित होना,скæсын
1292,untergehen[Sonne]::V,अस्त हो जाना, аныгуылын
1293,scheinen[Sonne]::V,रोशनी देना,рухс кӕнын
1294,donnern::V,गरजना,нæрын
1295,wehen::V,चलना,дымын
1296,strömen::V,बहना,кӕлын
1297,strömen::V,प्रवाहित होना,кӕлын
1298,fließen::V,बहना,цæуын
1299,fließen::V,बहना,уайын
1300,fließen::V,बहना,кæлын
1301,fließen::V,प्रवाहित होना,цæуын
1302,fließen::V,प्रवाहित होना,уайын
1303,fließen::V,प्रवाहित होना,кæлын
1304,sich drehen::V,घूमना,зилын
1305,schwanken::V,हिलना,æнкъуысын
1306,schwingen::V,हिलना,æнкъуысын
1307,schwingen::V,हिलना,змæлын
1308,fallen::V,गिरना,хауын
1309,brennen::V,जलना,судзын
1310,rauchen::V,धुआँ उड़ाना,фæздæг кæнын
1311,regnen::V,बरसना,уарын
1312,gefrieren::V,जमना,сӕлын
1313,tauen::V,गलना,стайын
1314,tauen::V,पिघलना,стайын
1315,schmelzen::V,गलना,тайын
1316,schmelzen::V,पिघलना,тайын
1317,trocknen::V,सूखना,хус кæнын
1318,sieden::V,उबलना,фыцын
1319,faulen::V,गलना,ӕмбийын
1320,faulen::V,सड़ना,ӕмбийын
1321,verfaulen::V,गलना,бамбийын
1322,verfaulen::V,सड़ना,бамбийын
1323,reißen::V,फटना,скъуийын
1324,versinken::V,डूबना,дӕлдон_кӕнын
1325,vergehen::V,बीतना,аивгъуийын
1326,vergehen::V,गुज़रना,аивгъуийын
1327,erscheinen::V,दिखाई देना,разынын
1328,verschwinden::V,ग़ायब होना,фæтары уын
1329,verschwinden::V,ग़ायब होना,фæдæлдзæх уын
1330,verschwinden::V,ग़ायब होना,фесæфын
1331,verschwinden::V,ग़ायब होना,æрбайсæфын
1332,sinken::V,घटना,дæлæмæ æрхауын
1333,sinken::V,उतरना,дæлæмæ æрхауын
1334,abnehmen::V,घटना,фæкъаддæр уын
1335,abnehmen::V,घटना,фæцух уын
1336,zunehmen::V,बढ़ना,фæфылдæр уын
1337,zunehmen::V,बढ़ना,сбирæ уын
1338,zunehmen::V,बढ़ना,сахадын
1339,steigen::V,बढ़ना,сыстын
1340,wachsen::V,उगना,рӕзын
1341,glänzen::V,चमकना,ӕрттивын
1342,funkeln::V,जगमगाना,тыбар-тыбур_кӕнын
1343,funkeln::V,टिमटिमाना,тыбар-тыбур_кӕнын
1344,lärmen::V,शोर मचाना,хъæлæба кæнын
1345,läuten::V,बजना,цæгъдын
1346,klingeln::V,बजना,цæгъдын
1347,klirren::V,झनझनाना,дзыгъал-мыгъул кæнын
1348,klirren::V,झनझनाना,дзæгъ-дзæгъ кæнын
1349,brausen::V,साँय-साँय करना,абухын
1350,rauschen::V,सरसराना,
1351,klingen::V,बजना,зæлын
1352,klingen::V,बजना,азæлын
1353,klingen::V,बजना,хъуысын
1354,bellen::V,भौंकना,рæйын
1355,heulen::V,गुर्राना,ниуын
1356,blasen::V,फूँकना,фу кӕнын
1357,pfeifen::V,सीटी देना,æхситт кæнын
1358,pfeifen::V,सीटी देना,къуыззитт кæнын
1359,schreien::V,चिल्लाना,хъӕр кӕнын
1360,stöhnen::V,कराहना,хъæрзын
