,Concept_ID,sk,lv
798,Last::N,ťarcha,krava
799,Last::N,bremeno,сьӧкыдтор
800,Last::N,bremeno,krava
801,Gang::N,chôdza,мунӧм
802,Gang::N,chôdza,ветлӧм
803,Gang::N,chôdza,eja
804,Gang::N,chôdza,gājums
805,Schritt::N,krok,воськов
806,Schritt::N,krok,воськовтӧм
807,Schritt::N,krok,solis
808,Norden::N,sever,войвыв
809,Norden::N,sever,ziemeļi
810,Süden::N,juh,лунвыв
811,Süden::N,juh,dienvidi
812,Westen::N,západ,рытыв
813,Westen::N,západ,rietumi
814,Osten::N,východ,асыв
815,Osten::N,východ,austrumi
816,Holz::N,drevo,пу
817,Holz::N,drevo,koks
818,Holz::N,drevo,koksne
819,Brett::N,doska,пӧв
820,Brett::N,doska,dēlis
821,Platte::N,doska,плита
822,Platte::N,doska,plate
823,Platte::N,doska,plāksne
824,Platte::N,platňa,плита
825,Platte::N,platňa,plate
826,Platte::N,platňa,plāksne
827,Stütze::N,opora,пыкӧд
828,Stütze::N,opora,мыджӧд
829,Stütze::N,opora,balsts
830,Stütze::N,opora,atspaids
831,Stange::N,tyč,потш
832,Stange::N,tyč,maikste
833,Stock::N,palica,бедь
834,Stock::N,palica,boze
835,Stock::N,palica,spieķis
836,Stab::N,palica,зир
837,Stab::N,palica,zizlis
838,Rohr::N,rúra,труба
839,Rohr::N,rúra,caurule
840,Haus::N,dom,керка
841,Haus::N,dom,māja
842,Heim::N,domov,горт
843,Heim::N,domov,mājas
844,Ofen::N,pec,пач
845,Ofen::N,pec,krāsns
846,Ofen::N,kachle,пач
847,Ofen::N,kachle,krāsns
848,Fußboden::N,dlážka,джодж
849,Fußboden::N,dlážka,grīda
850,Fußboden::N,podlaha,джодж
851,Fußboden::N,podlaha,grīda
852,Tisch::N,stôl,пызан
853,Tisch::N,stôl,galds
854,Stuhl::N,stolička,улӧс
855,Stuhl::N,stolička,krēsls
856,Wiege::N,kolíska,зыбка
857,Wiege::N,kolíska,šūpulis
858,Bett::N,lôžko,вольпась
859,Bett::N,lôžko,gulta
860,Bett::N,posteľ,вольпась
861,Bett::N,posteľ,gulta
862,Regal::N,regál,джадж
863,Regal::N,regál,plaukts
864,Regal::N,polica,джадж
865,Regal::N,polica,plaukts
866,Kiste::N,debna,куд
867,Kiste::N,debna,ящик
868,Kiste::N,debna,kaste
869,Kiste::N,debna,šķirsts
870,Fenster::N,okno,ӧшинь
871,Fenster::N,okno,logs
872,Fenster::N,oblok,ӧшинь
873,Fenster::N,oblok,logs
874,Tür::N,dvere,ӧдзӧс
875,Tür::N,dvere,durvis
876,Tor::N,vráta,дзиръя
877,Tor::N,vráta,vārti
878,Zaun::N,plot,потшӧс
879,Zaun::N,plot,žogs
880,Zaun::N,ohrada,потшӧс
881,Zaun::N,ohrada,žogs
882,Dach::N,krov,вевт
883,Dach::N,krov,jumts
884,Dach::N,strecha,вевт
885,Dach::N,strecha,jumts
886,Leiter::N,rebrík,пос
887,Leiter::N,rebrík,kāpnes
888,Leiter::N,rebrík,redeles
889,Leiter::N,rebrina,пос
890,Leiter::N,rebrina,kāpnes
891,Leiter::N,rebrina,redeles
892,Besen::N,metla,рос
893,Besen::N,metla,slota
894,Spaten::N,rýľ,зыр
895,Spaten::N,rýľ,lāpsta
896,Schaufel::N,lopata,тэльӧб
897,Schaufel::N,lopata,liekšķere
898,Gabel::N,vidlička,вилки
899,Gabel::N,vidlička,dakšiņa
900,Löffel::N,lyžica,пань
901,Löffel::N,lyžica,karote
902,Messer::N,nôž,пурт
903,Messer::N,nôž,nazis
904,Nagel::N,klinec,тув
905,Nagel::N,klinec,кӧрт тув
906,Nagel::N,klinec,nagla
907,Netz::N,sieť,тыв
908,Netz::N,sieť,tīkls
909,Haken::N,hák,крук
910,Haken::N,hák,āķis
911,Haken::N,hák,kāsis
912,Haken::N,hák,krampis
913,Haken::N,háčik,крук
914,Haken::N,háčik,āķis
915,Haken::N,háčik,kāsis
916,Haken::N,háčik,krampis
917,Griff::N,rukoväť,нуд
918,Griff::N,rukoväť,kāts
919,Griff::N,rukoväť,rokturis
920,Schloss::N,zámka,томан
921,Schloss::N,zámka,aizslēgs
922,Bild::N,obraz,серпас
923,Bild::N,obraz,glezna
924,Figur::N,figúra,пертас
925,Figur::N,figúra,вежньӧг
926,Figur::N,figúra,figūra
927,Puppe::N,bábka,акань
928,Puppe::N,bábka,lelle
929,Puppe::N,bábika,акань
930,Puppe::N,bábika,lelle
931,Beutel::N,vrece,мешӧк
932,Beutel::N,vrece,kule
933,Beutel::N,vrece,maisiņš
934,Beutel::N,vrecko,мешӧк
935,Beutel::N,vrecko,kule
936,Beutel::N,vrecko,maisiņš
937,Bündel::N,uzlík,кӧртӧд
938,Bündel::N,uzlík,sainis
939,Bündel::N,zväzok,кӧртӧд
940,Bündel::N,zväzok,sainis
941,Tasche::N,taška,сумка
942,Tasche::N,taška,soma
943,Tasche::N,kabelka,сумка
944,Tasche::N,kabelka,soma
945,Eimer::N,vedro,ведра
946,Eimer::N,vedro,spainis
947,Deckel::N,vrchnák,пӧдан
948,Deckel::N,vrchnák,тупкӧд
949,Deckel::N,vrchnák,vāks
950,Deckel::N,pokrývka,пӧдан
951,Deckel::N,pokrývka,тупкӧд
952,Deckel::N,pokrývka,vāks
953,Geschirr::N,nádoba,дозмук
954,Geschirr::N,nádoba,тасьті-пань
955,Geschirr::N,nádoba,trauki
956,Sack::N,mech,мешӧк
957,Sack::N,mech,maiss
958,Sack::N,vrece,мешӧк
959,Sack::N,vrece,maiss
960,Tasse::N,šálka,бекар
961,Tasse::N,šálka,тасьті
962,Tasse::N,šálka,tase
963,Topf::N,hrniec,гырнич
964,Topf::N,hrniec,pods
965,Kessel::N,kotol,пӧрт
966,Kessel::N,kotol,katls
967,Essen::N,jedlo,сёйӧм
968,Essen::N,jedlo,ēdiens
969,Nahrung::N,strava,сёян
970,Nahrung::N,strava,barība
971,Nahrung::N,potrava,сёян
972,Nahrung::N,potrava,barība
973,Speise::N,jedlo,сёян
974,Speise::N,jedlo,сёянтор
975,Speise::N,jedlo,ēdiens
976,Fleisch::N,mäso,яй
977,Fleisch::N,mäso,gaļa
978,Getreide::N,obilie,нянь
979,Getreide::N,obilie,labība
980,Brei::N,kaša,рок
981,Brei::N,kaša,putra
982,Brei::N,kaša,biezenis
983,Brot::N,chlieb,нянь
984,Brot::N,chlieb,maize
985,Scheibe::N,kotúč,шӧрӧм
986,Scheibe::N,kotúč,чӧлан
987,Scheibe::N,kotúč,šķēle
988,Scheibe::N,kotúč,rieciens
989,Scheibe::N,krajec,шӧрӧм
990,Scheibe::N,krajec,чӧлан
991,Scheibe::N,krajec,šķēle
992,Scheibe::N,krajec,rieciens
993,Fett::N,tuk,гос
994,Fett::N,tuk,тшог
995,Fett::N,tuk,tauki
996,Fett::N,masť,гос
997,Fett::N,masť,тшог
998,Fett::N,masť,tauki
999,Butter::N,maslo,вый
1000,Butter::N,maslo,sviests
1001,Öl::N,olej,вый
1002,Öl::N,olej,eļļa
1003,Salz::N,soľ,сов
1004,Salz::N,soľ,sāls
1005,Suppe::N,polievka,шыд
1006,Suppe::N,polievka,zupa
1007,Honig::N,med,ма
1008,Honig::N,med,medus
1009,Milch::N,mlieko,йӧв
1010,Milch::N,mlieko,piens
1011,Tee::N,čaj,чай
1012,Tee::N,čaj,tēja
1013,Leder::N,koža,ку
1014,Leder::N,koža,āda
1015,Wolle::N,vlna,вурун
1016,Wolle::N,vlna,vilna
1017,Stoff::N,súkno,дӧра
1018,Stoff::N,súkno,drāna
1019,Stoff::N,súkno,audums
1020,Nadel::N,ihla,ем
1021,Nadel::N,ihla,adata
1022,Faden::N,niť,сунис
1023,Faden::N,niť,diegs
1024,Faden::N,niť,pavediens
1025,Faden::N,vlákno,сунис
1026,Faden::N,vlákno,diegs
1027,Faden::N,vlákno,pavediens
1028,Knopf::N,gombík,кизь
1029,Knopf::N,gombík,poga
1030,Knoten::N,uzol,гӧрӧд
1031,Knoten::N,uzol,mezgls
1032,Farbe::N,farba,краска
1033,Farbe::N,farba,вап
1034,Farbe::N,farba,krāsa
1035,Kleidung::N,šaty,паськӧм
1036,Kleidung::N,šaty,tērps
1037,Kleidung::N,šaty,drēbes
1038,Kleidung::N,šatstvo,паськӧм
1039,Kleidung::N,šatstvo,tērps
1040,Kleidung::N,šatstvo,drēbes
1041,Hemd::N,košeľa,дӧрӧм
1042,Hemd::N,košeľa,krekls
1043,Kragen::N,golier,воротник
1044,Kragen::N,golier,apkakle
1045,Ärmel::N,rukáv,сос
1046,Ärmel::N,rukáv,piedurkne
1047,Hose::N,nohavice,гач
1048,Hose::N,nohavice,bikses
1049,Gürtel::N,pás,вӧнь
1050,Gürtel::N,pás,josta
1051,Gürtel::N,opasok,вӧнь
1052,Gürtel::N,opasok,josta
1053,Mütze::N,čiapka,шапка
1054,Mütze::N,čiapka,cepure
1055,Schuh::N,obuv,башмак
1056,Schuh::N,obuv,ботинки
1057,Schuh::N,obuv,kurpe
1058,Schuh::N,topánka,башмак
1059,Schuh::N,topánka,ботинки
1060,Schuh::N,topánka,kurpe
1061,Stiefel::N,čižma,сапӧг
1062,Stiefel::N,čižma,zābaks
1063,Ring::N,prsteň,кытш
1064,Ring::N,prsteň,gredzens
1065,Band::N,stuha,лента
1066,Band::N,stuha,вундас
1067,Band::N,stuha,lente
1068,Kamm::N,hrebeň,сынан
1069,Kamm::N,hrebeň,ķemme
1070,Spiegel::N,zrkadlo,рӧмпӧштан
1071,Spiegel::N,zrkadlo,spogulis
1072,Riemen::N,remeň,тасма
1073,Riemen::N,remeň,siksna
1074,Schnur::N,šnúra,гез
1075,Schnur::N,šnúra,aukla
1076,Leine::N,vodidlo,юргез
1077,Leine::N,vodidlo,saite
1078,Decke::N,deka,эшкын
1079,Decke::N,deka,шебрас
1080,Decke::N,deka,sega
1081,Decke::N,prikrývka,эшкын
1082,Decke::N,prikrývka,шебрас
1083,Decke::N,prikrývka,sega
1084,Kissen::N,poduška,юрлӧс
1085,Kissen::N,poduška,spilvens
1086,Tuch::N,šatka,чышъян
1087,Tuch::N,šatka,vadmala
1088,Handtuch::N,uterák,ки чышкӧд
1089,Handtuch::N,uterák,кизьчышъян
1090,Handtuch::N,uterák,dvielis
1091,Kraft::N,moc,этш
1092,Kraft::N,moc,эбӧс
1093,Kraft::N,moc,spēks
1094,Stärke::N,sila,ёнлун
1095,Stärke::N,sila,чорыдлун
1096,Stärke::N,sila,stiprums
1097,Gesundheit::N,zdravie,дзоньвидзалун
1098,Gesundheit::N,zdravie,veselība
1099,Krankheit::N,nemoc,висьӧм
1100,Krankheit::N,nemoc,slimība
1101,Krankheit::N,choroba,висьӧм
1102,Krankheit::N,choroba,slimība
1103,Schmerz::N,bolesť,висьӧм
1104,Schmerz::N,bolesť,sāpes
1105,Wunde::N,rana,дой
1106,Wunde::N,rana,brūce
1107,Wunde::N,rana,jēlums
1108,Fieber::N,horúčka,жар
1109,Fieber::N,horúčka,drudzis
1110,Fieber::N,horúčka,karstums
1111,Arznei::N,liek,лекарство
1112,Arznei::N,liek,зелля
1113,Arznei::N,liek,zāles
1114,Arznei::N,liek,medikaments
1115,Brücke::N,most,пос
1116,Brücke::N,most,tilts
1117,Brunnen::N,studňa,юкмӧс
1118,Brunnen::N,studňa,aka
1119,Weide::N,pastva,пӧскӧтина
1120,Weide::N,pastva,ganības
1121,Pfad::N,chodník,туй
1122,Pfad::N,chodník,кыснан
1123,Pfad::N,chodník,taka
1124,Weg::N,cesta,туй
1125,Weg::N,cesta,ceļš
1126,Straße::N,hradská,туй
1127,Straße::N,hradská,iela
1128,Dorf::N,dedina,сикт
1129,Dorf::N,dedina,ciems
1130,Stadt::N,mesto,кар
1131,Stadt::N,mesto,pilsēta
1132,Brief::N,list,письмӧ
1133,Brief::N,list,vēstule
1134,Buch::N,kniha,небӧг
1135,Buch::N,kniha,grāmata
1136,Buchstabe::N,litera,шыпас
1137,Buchstabe::N,litera,burts
1138,Buchstabe::N,písmeno,шыпас
1139,Buchstabe::N,písmeno,burts
1140,Zeitung::N,noviny,газет
1141,Zeitung::N,noviny,avīze
1142,Zeitung::N,noviny,laikraksts
1143,Leben::N,život,лов
1144,Leben::N,život,олӧм
1145,Leben::N,život,dzīve
1146,Tod::N,smrť,кулӧм
1147,Tod::N,smrť,nāve
1148,Grab::N,hrob,гу
1149,Grab::N,hrob,kaps
1150,Kirche::N,kostol,вичко
1151,Kirche::N,kostol,baznīca
1152,Sünde::N,hriech,мыж
1153,Sünde::N,hriech,grēks
1154,Gott::N,boh,ен
1155,Gott::N,boh,dievs
1156,Arbeiter::N,robotník,уджалысь
1157,Arbeiter::N,robotník,strādnieks
1158,Arbeiter::N,pracnovík,уджалысь
1159,Arbeiter::N,pracnovík,strādnieks
1160,Chef::N,šéf,юралысь
1161,Chef::N,šéf,веськӧдлысь
1162,Chef::N,šéf,šefs
1163,Chef::N,šéf,vadītajs
1164,Chef::N,šéf,priekšnieks
1165,Chef::N,riaditeľ,юралысь
1166,Chef::N,riaditeľ,веськӧдлысь
1167,Chef::N,riaditeľ,šefs
1168,Chef::N,riaditeľ,vadītajs
1169,Chef::N,riaditeľ,priekšnieks
1170,Meister::N,majster,вӧчысь
1171,Meister::N,majster,meistars
1172,Arzt::N,lekár,врач
1173,Arzt::N,lekár,бурдӧдысь
1174,Arzt::N,lekár,ārsts
1175,Lehrer::N,učiteľ,велӧдысь
1176,Lehrer::N,učiteľ,skolotājs
1177,Geld::N,peniaze,сьӧм
1178,Geld::N,peniaze,nauda
1179,Geschäft::N,obchod,удж
1180,Geschäft::N,obchod,bizness
1181,Geschäft::N,obchod,darījums
1182,Laden::N,obchod,вузасянін
1183,Laden::N,obchod,bode
1184,Laden::N,obchod,veikals
1185,Preis::N,cena,дон
1186,Preis::N,cena,cena
1187,Ware::N,tovar,тӧвар
1188,Ware::N,tovar,prece
1189,Nutzen::N,osoh,воӧм
1190,Nutzen::N,osoh,выгӧда
1191,Nutzen::N,osoh,labums
1192,Nutzen::N,úžitok,воӧм
1193,Nutzen::N,úžitok,выгӧда
1194,Nutzen::N,úžitok,labums
1195,Reichtum::N,bohatstvo,озырлун
1196,Reichtum::N,bohatstvo,bagātība
1197,Welt::N,svet,енкӧла
1198,Welt::N,svet,pasaule
1199,Land::N,územie,му
1200,Land::N,územie,zeme
1201,Land::N,krajina,му
1202,Land::N,krajina,zeme
1203,Staat::N,štát,канму
1204,Staat::N,štát,государство
1205,Staat::N,štát,valsts
1206,König::N,kráľ,кан
1207,König::N,kráľ,ķēniņš
1208,König::N,kráľ,karalis
1209,Macht::N,moc,каналӧм
1210,Macht::N,moc,vara
1211,Macht::N,mocnosť,каналӧм
1212,Macht::N,mocnosť,vara
1213,Grenze::N,hranica,су
1214,Grenze::N,hranica,суйӧр
1215,Grenze::N,hranica,robeža
1216,Krieg::N,vojna,ожман
1217,Krieg::N,vojna,karš
1218,Feind::N,nepriateľ,враг
1219,Feind::N,nepriateľ,вӧрӧг
1220,Feind::N,nepriateľ,ienaidnieks
1221,Gewalt::N,násilie,мырдöналöм
1222,Gewalt::N,násilie,vara
1223,Gewalt::N,násilie,vardarbība
1224,Kampf::N,boj,вермасьӧм
1225,Kampf::N,boj,cīņa
1226,Bogen[Waffe]::N,luk,ньӧввуж
1227,Bogen[Waffe]::N,luk,loks
1228,Pfeil::N,šíp,ньӧв
1229,Pfeil::N,šíp,bulta
1230,Pfeil::N,strela,ньӧв
1231,Pfeil::N,strela,bulta
1232,Gewehr::N,puška,пишшаль
1233,Gewehr::N,puška,šautene
1234,Fehler::N,omyl,сорсьӧм
1235,Fehler::N,omyl,дзугсьӧм
1236,Fehler::N,omyl,kļūda
1237,Fehler::N,chyba,сорсьӧм
1238,Fehler::N,chyba,дзугсьӧм
1239,Fehler::N,chyba,kļūda
1240,Lüge::N,lož,пӧръясьӧм
1241,Lüge::N,lož,ылӧдлӧм
1242,Lüge::N,lož,meli
1243,Schaden::N,ujma,лёк
1244,Schaden::N,ujma,изъян
1245,Schaden::N,ujma,пакӧсьт
1246,Schaden::N,ujma,bojājums
1247,Schaden::N,ujma,kaitējums
1248,Schaden::N,škoda,лёк
1249,Schaden::N,škoda,изъян
1250,Schaden::N,škoda,пакӧсьт
1251,Schaden::N,škoda,bojājums
1252,Schaden::N,škoda,kaitējums
1253,Unglück::N,nešťastie,шог
1254,Unglück::N,nešťastie,kļūme
1255,Unglück::N,nešťastie,klizma
1256,Unglück::N,nešťastie,nelaime
1257,Schuld::N,vina,мыж
1258,Schuld::N,vina,vaina
1259,Schuld::N,previnenie,мыж
1260,Schuld::N,previnenie,vaina
1261,Alter::N,vek,арлыд
1262,Alter::N,vek,vecums
1263,Schluss::N,záver,пом
1264,Schluss::N,záver,beigas
1265,Schluss::N,koniec,пом
1266,Schluss::N,koniec,beigas
1267,Zeit::N,čas,кад
1268,Zeit::N,čas,laiks
1269,Tag::N,deň,лун
1270,Tag::N,deň,diena
1271,Morgen::N,ráno,асыв
1272,Morgen::N,ráno,rīts
1273,Mittag::N,poludnie,лун шӧр
1274,Mittag::N,poludnie,pusdiena
1275,Abend::N,večer,рыт
1276,Abend::N,večer,vakars
1277,Nacht::N,noc,вой
1278,Nacht::N,noc,nakts
1279,Woche::N,týždeň,вежон
1280,Woche::N,týždeň,nedēļa
1281,Monat::N,mesiac,тӧлысь
1282,Monat::N,mesiac,mēnesis
1283,Jahr::N,rok,во
1284,Jahr::N,rok,gads
1285,Frühling::N,jar,тулыс
1286,Frühling::N,jar,pavasaris
1287,Sommer::N,leto,гожӧм
1288,Sommer::N,leto,vasara
1289,Herbst::N,jeseň,ар
1290,Herbst::N,jeseň,rudens
1291,Winter::N,zima,тӧв
1292,Winter::N,zima,ziema
1293,Januar::N,január,тӧв шӧр
1294,Januar::N,január,janvāris
1295,Februar::N,február,урасьӧм
1296,Februar::N,február,februāris
1297,März::N,marec,рака
1298,März::N,marec,marts
1299,April::N,apríl,кос му
1300,April::N,apríl,aprīlis
1301,Mai::N,máj,ода-кора
1302,Mai::N,máj,maijs
1303,Juni::N,jún,лӧддза-номъя
1304,Juni::N,jún,jūnijs
1305,Juli::N,júl,сора
1306,Juli::N,júl,jūlijs
1307,August::N,august,моз
1308,August::N,august,augusts
1309,September::N,september,кӧч
1310,September::N,september,septembris
1311,Oktober::N,október,йирым
1312,Oktober::N,október,oktobris
1313,November::N,november,вӧльгым
1314,November::N,november,novembris
1315,Dezember::N,december,ӧшым
1316,Dezember::N,december,decembris
1317,Montag::N,pondelok,выльлун
1318,Montag::N,pondelok,pirmdiena
1319,Dienstag::N,utorok,воторник
1320,Dienstag::N,utorok,otrdiena
1321,Mittwoch::N,streda,середа
1322,Mittwoch::N,streda,trešdiena
1323,Donnerstag::N,štvrtok,четверг
1324,Donnerstag::N,štvrtok,ceturtdiena
1325,Freitag::N,piatok,пекнича
1326,Freitag::N,piatok,piektdiena
1327,Samstag::N,sobota,субӧта
1328,Samstag::N,sobota,sestdiena
1329,Sonntag::N,nedeľa,вӧскресенньӧ
1330,Sonntag::N,nedeľa,svētdiena
1331,groß::A,veľký,ыджыд
1332,groß::A,veľký,dižs
1333,groß::A,veľký,liels
1334,klein::A,malý,ичӧт
1335,klein::A,malý,mazs
1336,lang::A,dlhý,кузь
1337,lang::A,dlhý,garš
1338,kurz::A,krátky,дженьыд
1339,kurz::A,krátky,īss
1340,breit::A,široký,ота
1341,breit::A,široký,паськыд
1342,breit::A,široký,plats
1343,schmal::A,úzky,оттӧм
1344,schmal::A,úzky,tievs
1345,dicht::A,hustý,сук
1346,dicht::A,hustý,blīvs
1347,dick[Gegenstand]::A,tlstý,кыз
1348,dick[Gegenstand]::A,tlstý,biezs
1349,dünn::A,tenký,вӧсни
1350,dünn::A,tenký,вӧсньыд
1351,dünn::A,tenký,plāns
1352,fein::A,jemný,посни
1353,fein::A,jemný,smalks
1354,fest::A,pevný,зумыд
1355,fest::A,pevný,tvirts
1356,fest::A,pevný,noturīgs
1357,flach::A,rovný,плавкӧс
1358,flach::A,rovný,тшӧтшкӧс
1359,flach::A,rovný,lēzens
1360,flach::A,rovný,līdzens
1361,flach::A,plochý,плавкӧс
1362,flach::A,plochý,тшӧтшкӧс
1363,flach::A,plochý,lēzens
1364,flach::A,plochý,līdzens
1365,glatt::A,hladký,вольк
1366,glatt::A,hladký,мольыд
1367,glatt::A,hladký,gluds
1368,glatt::A,hladký,slidens
1369,hart::A,tvrdý,зумыд
1370,hart::A,tvrdý,ciets
1371,weich::A,mäkký,небыд
1372,weich::A,mäkký,mīksts
1373,rund::A,guľatý,гӧгрӧс
1374,rund::A,guľatý,apaļš
1375,rund::A,okrúhly,гӧгрӧс
1376,rund::A,okrúhly,apaļš
1377,spitz::A,končitý,ёсь йыла
1378,spitz::A,končitý,smails
1379,scharf::A,ostrý,ёсь
1380,scharf::A,ostrý,ass
1381,stumpf::A,tupý,ныж
1382,stumpf::A,tupý,truls
1383,stumpf::A,tupý,strups
1384,schwer::A,ťažký,сьӧкыд
1385,schwer::A,ťažký,smags
1386,schön::A,pekný,мича
1387,schön::A,pekný,лӧсьыд
1388,schön::A,pekný,daiļš
1389,schön::A,pekný,skaists
1390,schön::A,krásny,мича
1391,schön::A,krásny,лӧсьыд
1392,schön::A,krásny,daiļš
1393,schön::A,krásny,skaists
1394,heiß::A,horúci,пӧсь
1395,heiß::A,horúci,karsts
1396,warm::A,teplý,шоныд
1397,warm::A,teplý,silts
1398,kalt::A,studený,кӧдзыд
1399,kalt::A,studený,salts
1400,kalt::A,studený,auksts
1401,kühl::A,chladný,юзыд
1402,kühl::A,chladný,ыркыд
1403,kühl::A,chladný,vēss
1404,kühl::A,chladný,dzestrs
1405,frisch::A,svieži,выль
1406,frisch::A,svieži,svaigs
1407,feucht::A,vlhký,уль
1408,feucht::A,vlhký,mitrs
1409,feucht::A,vlhký,drēgns
1410,feucht::A,zvlhnutý,уль
1411,feucht::A,zvlhnutý,mitrs
1412,feucht::A,zvlhnutý,drēgns
1413,nass::A,mokrý,ва
1414,nass::A,mokrý,slapjš
1415,trocken::A,suchý,кос
1416,trocken::A,suchý,sauss
1417,voll::A,plný,кыз
1418,voll::A,plný,pilns
1419,leer::A,prázdny,куш
1420,leer::A,prázdny,тыртӧм
1421,leer::A,prázdny,tukšs
1422,offen::A,otvorený,восьса
1423,offen::A,otvorený,vaļējs
1424,offen::A,otvorený,atvērts
1425,geschlossen::A,zavretý,пӧдса
1426,geschlossen::A,zavretý,slēgts
1427,sauber::A,čistý,сӧстӧм
1428,sauber::A,čistý,tīrs
1429,sauber::A,čistý,spodrs
1430,schmutzig::A,špinavý,няйт
1431,schmutzig::A,špinavý,netīrs
1432,schmutzig::A,špinavý,dubļains
1433,roh::A,surový,уль
1434,roh::A,surový,jēls
1435,reif::A,zrelý,кисьмӧм
1436,reif::A,zrelý,gatavs
1437,reif::A,zrelý,nobriedis
1438,lecker::A,chutný,чӧскыд
1439,lecker::A,chutný,gards
1440,lecker::A,chutný,garšīgs
1441,süß::A,sladký,юмов
1442,süß::A,sladký,чӧскыд
1443,süß::A,sladký,salds
1444,bitter::A,horký,курыд
1445,bitter::A,horký,sūrs
1446,bitter::A,horký,rūgts
1447,sauer::A,kyslý,шома
1448,sauer::A,kyslý,skābs
1449,hell::A,jasný,югыд
1450,hell::A,jasný,gaišs
1451,hell::A,svetlý,югыд
1452,hell::A,svetlý,gaišs
1453,dunkel::A,temný,пемыд
1454,dunkel::A,temný,tumšs
1455,schwarz::A,čierny,сьӧд
1456,schwarz::A,čierny,melns
1457,weiß::A,biely,еджыд
1458,weiß::A,biely,balts
1459,rot::A,červený,гӧрд
1460,rot::A,červený,sarkans
1461,gelb::A,žltý,виж
1462,gelb::A,žltý,dzeltens
1463,blau::A,modrý,лӧз
1464,blau::A,modrý,zils
1465,blau::A,belasý,лӧз
1466,blau::A,belasý,zils
1467,grün::A,zelený,веж
1468,grün::A,zelený,турунвиж
1469,grün::A,zelený,zaļš
1470,grau::A,šedý,руд
1471,grau::A,šedý,pelēks
1472,bunt::A,pestrý,сера
1473,bunt::A,pestrý,raibs
1474,bunt::A,pestrý,krāsains
1475,billig::A,lacný,донтӧг
1476,billig::A,lacný,lēts
1477,teuer::A,drahý,дона
1478,teuer::A,drahý,dārgs
1479,wertvoll::A,cenný,дона
1480,wertvoll::A,cenný,vērtīgs
1481,blind::A,slepý,синтӧм
1482,blind::A,slepý,akls
1483,taub::A,hluchý,пельтӧм
1484,taub::A,hluchý,kurls
1485,kräftig::A,silný,вынйӧра
1486,kräftig::A,silný,spēcīgs
1487,stark::A,silný,ён
1488,stark::A,silný,вына
1489,stark::A,silný,stiprs
1490,schwach::A,slabý,жеб
1491,schwach::A,slabý,vājš
1492,schwach::A,bezvládny,жеб
1493,schwach::A,bezvládny,vājš
1494,fett::A,tučný,госа
1495,fett::A,tučný,brangs
1496,schlank::A,štíhly,веськыд
1497,schlank::A,štíhly,slaids
1498,hübsch::A,šumný,мича
1499,hübsch::A,šumný,лӧсьыд
1500,hübsch::A,šumný,glīts
1501,hübsch::A,švárny,мича
1502,hübsch::A,švárny,лӧсьыд
1503,hübsch::A,švárny,glīts
1504,böse::A,zlý,лёк
1505,böse::A,zlý,ļauns
1506,böse::A,zlý,negants
1507,dumm::A,hlúpy,йӧй
1508,dumm::A,hlúpy,вежӧртӧм
1509,dumm::A,hlúpy,stulbs
1510,dumm::A,hlúpy,muļķīgs
1511,faul::A,lenivý,дыш
1512,faul::A,lenivý,slinks
1513,fleißig::A,snaživý,зільысь
1514,fleißig::A,snaživý,čakls
1515,fleißig::A,snaživý,cītīgs
1516,fleißig::A,usilovný,зільысь
1517,fleißig::A,usilovný,čakls
1518,fleißig::A,usilovný,cītīgs
1519,geizig::A,skupý,топыд
1520,geizig::A,skupý,skops
1521,geizig::A,skupý,sīksts
1522,geizig::A,lakomý,топыд
1523,geizig::A,lakomý,skops
1524,geizig::A,lakomý,sīksts
1525,klug::A,múdry,юра
1526,klug::A,múdry,вежӧра
1527,klug::A,múdry,gudrs
1528,klug::A,bystrý,юра
1529,klug::A,bystrý,вежӧра
1530,klug::A,bystrý,gudrs
1531,geschickt::A,zručný,кипода
1532,geschickt::A,zručný,кужысь
1533,geschickt::A,zručný,manīgs
1534,geschickt::A,šikovný,кипода
1535,geschickt::A,šikovný,кужысь
1536,geschickt::A,šikovný,manīgs
1537,lieb::A,milý,муса
1538,lieb::A,milý,мича
1539,lieb::A,milý,лӧсьыд
1540,lieb::A,milý,mīļš
1541,lustig::A,veselý,кыпыд
1542,lustig::A,veselý,jautrs
1543,sanft::A,nežný,мелі
1544,sanft::A,nežný,liegs
1545,hungrig::A,lačný,тшыг
1546,hungrig::A,lačný,izsalcis
1547,hungrig::A,hladný,тшыг
1548,hungrig::A,hladný,izsalcis
1549,krank::A,chorý,висьысь
1550,krank::A,chorý,slims
1551,krank::A,nemocný,висьысь
1552,krank::A,nemocný,slims
1553,nackt::A,nahý,пасьтӧм
1554,nackt::A,nahý,pliks
1555,traurig::A,smutný,гажтӧм
1556,traurig::A,smutný,bēdīgs
1557,traurig::A,smutný,skumīgs
1558,lebendig::A,živý,ловъя
1559,lebendig::A,živý,dzīvs
1560,gut::A,dobrý,бур
1561,gut::A,dobrý,labs
1562,schlecht::A,zlý,лёк
1563,schlecht::A,zlý,омӧль
1564,schlecht::A,zlý,slikts
1565,richtig::A,správny,инӧд
1566,richtig::A,správny,riktīgs
1567,schlimm::A,zlý,омӧль
1568,schlimm::A,zlý,туйтӧм
1569,schlimm::A,zlý,nelāgs
1570,schlimm::A,zlý,nejauks
1571,schlimm::A,nepríjemný,омӧль
1572,schlimm::A,nepríjemný,туйтӧм
