,Concept_ID,ta,ku
685,neben::PRP,அடுத்து,li ba
686,zwischen::PRP,இடையில்,nabeyne
687,zwischen::PRP,இடையில்,di nav...da
688,wegen::PRP,ஏனெனில்,ji bo
689,wegen::PRP,ஏனெனில்,ji ber
690,dies::PRN,இது,ev
691,das::PRN,அது,ev
692,alles::PRN,ஒவ்வொன்றும்,hemû
693,ich::PRN,நான்,ez
694,du::PRN,நீ,tu
695,er::PRN,அவன்,wî
696,wir::PRN,நாம்,êm
697,wir::PRN,நாங்கள்,êm
698,ihr::PRN,நீங்கள்,hûn
699,sie::PRN,அவர்கள்,we
700,was::FPRN,என்ன,çi
701,wer::FPRN,யார்,ki
702,wo::FADV,எங்கே,li ku dere
703,wohin::FADV,எதற்கு,li ku dere
704,wie::FADV,எப்படி,çawa
705,warum::FADV,ஏன்,çima
706,wieviel::FNUM,எவ்வளவு,çend
707,eins::NUM,ஒன்று,yek
708,zwei::NUM,இரண்டு,didu
709,drei::NUM,மூன்று,sisê
710,vier::NUM,நான்கு,çar
711,fünf::NUM,ஐந்து,penç
712,sechs::NUM,ஆறு,şeş
713,sieben::NUM,ஏழு,heft
714,acht::NUM,எட்டு,heşt
715,neun::NUM,ஒன்பது,neh
716,zehn::NUM,பத்து,deh
717,elf::NUM,பதினொன்று,yazdeh
718,zwölf::NUM,பன்னிரண்டு,diwazdeh
719,zwanzig::NUM,இருபது,bîst
720,dreißig::NUM,முப்பது,sih
721,vierzig::NUM,நாற்பது,çil
722,fünfzig::NUM,ஐமபது,pençi
723,sechzig::NUM,அறுபது,şêst
724,siebzig::NUM,எழுபது,heftê
725,achtzig::NUM,எண்பது,heştê
726,neunzig::NUM,தொன்னூறு,nod
727,hundert::NUM,நூறு,sêd
728,tausend::NUM,ஆயிரம்,hezar
729,und::CNJ,மற்றும்,û
730,oder::CNJ,அல்லது,an
731,oder::CNJ,அல்லது,yan
732,stehen::V,நில்,sekinîn
733,sitzen::V,உட்கார்,rûniştin
734,liegen::V,படு,paldan
735,hängen::V,தொங்கச் செய்,darve kirin
736,werden::V,ஆகு,bûn
737,passieren::V,நிகழ்,hatin holê
738,passieren::V,நிகழ்,hatin serê kesî
739,beginnen::V,ஆரம்பி,li dest pêkirin
740,enden::V,முடி,xalas bû
741,wechseln::V,மாற்று,guherandin
742,wechseln::V,மாற்று,dêgiş kirin
743,aufgehen[Sonne]::V,உயர எழு,hilatin
744,untergehen[Sonne]::V,பொறுத்து,çun ava
745,scheinen[Sonne]::V,பிரகாசி,şewk de
746,donnern::V,இடி,gire-gir
747,wehen::V,வீசு,ba le de
748,strömen::V,பாயதல்,xwe girtin
749,fließen::V,நீரோட்டம் போக்கில் போ,herikîn
750,sich drehen::V,சுழல்,xwe zivirandin
751,schwanken::V,தள்ளாடு,hejandin
752,schwingen::V,ஆடு,libakirin
753,fallen::V,விழு,ketin
754,brennen::V,எரி,şewitîn
755,rauchen::V,பகை பிடி,kişandin
756,regnen::V,மழை பெய்,bahran tê
757,gefrieren::V,உறைந்துவிடு,qefilandin
758,tauen::V,உருகு,helandin
759,schmelzen::V,உருகு,helandin
760,trocknen::V,உலர்த்து,zuwabûn
761,sieden::V,கொதிக்க வை,kelîn
762,faulen::V,அழுகச் செய்,xerabûn
763,verfaulen::V,அழுகச் செய்,xerabûn
764,reißen::V,திடீரென அறு,jêkirin
765,versinken::V,மூழ்கு,xerq bûn
766,vergehen::V,கடந்துசெல்,derbas bûn
767,erscheinen::V,தோன்றச்,peyda bûn
768,verschwinden::V,மறைந்து போ,wendabûn
769,sinken::V,பதைவுறு,noq bûn
770,abnehmen::V,குறை,kêm bûn
771,zunehmen::V,உயர்த்து,qelew bûn
772,steigen::V,உயர எழு,hildan
773,wachsen::V,வளர்,mezin bûn
774,glänzen::V,மிளிர்,biriqîn
775,funkeln::V,பிரகாசி,çikisîn
776,lärmen::V,கொம்பு,guşîn
777,läuten::V,மணியொலியிசை,lê de
778,klingeln::V,மணி அடி,sîl dan
779,klingeln::V,மணி அடி,ringerin
780,klirren::V,கிலுங்கு,zingzing hat
781,brausen::V,இரைதல்,guşîn
782,rauschen::V,சலசலப்பு,guşîn
783,klingen::V,சிலம்புதல்,deng pe ketin
784,bellen::V,குரை,kewtîn
785,heulen::V,ஊளையிடு,ûrîn
786,blasen::V,ஊது,puf kirin
787,pfeifen::V,சீழ்க்கை எழப்பு,fîkandin
788,schreien::V,கூச்சலிடு,qîrîn
789,stöhnen::V,வேதனை,nalîn
790,zittern::V,நடுங்கு,hejîn
791,leben::V,உயிருடனிரு,jihîn
792,geboren werden::V,பிற,hatin dinyê
793,geboren werden::V,பிற,bûn
794,atmen::V,சுவாசி,hilmijîn
795,trinken::V,குடி,vexwarin
796,essen::V,சாப்பிடு,xwarin
797,schlucken::V,முழுங்கு,daqulbandin
798,müde werden::V,கையயர்தல்,betilîln
799,müde werden::V,கையயர்தல்,qerimîn
800,einschlafen::V,தூங்க,razan
801,schlafen::V,தூங்கு,razan
802,schlafen::V,தூங்கு,razandin
803,aufwachen::V,எழுப்பு,şiyarbûn
804,aufstehen::V,எழுந்திரு,rabûn
805,sich erholen::V,இளைப்பாறு,baş bûn
806,krank werden::V,விழுதல்,nexweş kêt
807,krank sein::V,நருக்கலாயிருக்க,nexweş bû
808,schmerzen::V,நோவுறு,êşandin
809,husten::V,இருமு,kuxin
810,genesen::V,குணம் அடை,baş bûn
811,sterben::V,மரணமடை,mirin
812,umkommen::V,நசி,mirin
813,sich bewegen::V,நகர்த்து,leqîn
814,sich rühren::V,அசை,leqîn
815,sich erheben::V,எழுந்து நில்,rabûn
816,sich setzen::V,உட்கார்,runiştin
817,hinfallen::V,விழு,kêtin
818,laufen::V,நட,meşîn
819,schreiten::V,கவடுவைத்தல்,meşkirin
820,spazierengehen::V,உலவு,gerandin
821,eilen::V,விரைந்து,lezandin
822,sich beeilen::V,அவசரப்படுத்து,zûkirin
823,sausen::V,விரைந்து செல்,fîzîn
824,rennen::V,ஓடு,baz dan
825,springen::V,குதி,hilpekîn
826,klettern::V,ஏறு,hilperikîn
827,schaukeln::V,தள்ளாடு,lorandin
828,kriechen::V,மெதுவாக நடந்து செல்,xuşandin
829,schwimmen::V,நீந்து,avjenîn
830,tauchen::V,மூழ்கி நீச்சலடி,qutxuyardin
831,tauchen::V,மூழ்கி நீச்சலடி,noqîn
832,rudern::V,துடுப்புப் போடு,qaîq ajotin
833,fahren::V,ஓட்டு,ajotin
834,fliegen::V,பற,firîn
835,gehen::V,போ,çûn
836,weggehen::V,விலகிச் செல்,çûn
837,abfahren::V,புறப்பட்டுச் செல்,çûyin
838,anhalten::V,நின்றுவிடு,rawestîn
839,hineingehen::V,மறையச் செய்,ketin hundir
840,eintreten::V,நுழை,têketin
841,kommen::V,வா,hatin
842,ankommen::V,வநது சேர்,gihan
843,ankommen::V,வநது சேர்,gihîştin
844,zurückkommen::V,திரும்பி வா,vegerandin
845,bleiben::V,இரு,sekinîn
846,warten::V,தாமதி,payîn
847,erwarten::V,எதிர்நோக்கு,payîn
848,suchen::V,தேடு,lêgerîn
849,finden::V,கண்டுபிடி,peyda kirin
850,versuchen::V,முயற்சி செய்,çeribandin
851,vorbereiten::V,ஆயத்தம் செய்,amade kirin
852,lieben::V,அன்பு செலுத்து,hez kirin
853,mögen::V,விரும்பு,dil kirin
854,lachen::V,சிரி,kenîn
855,rühren::V,இதயத்தைத் தொடு,hêjan
856,weinen::V,அழு,girîn
857,schimpfen::V,சாபமிடு,pevçûn
858,sich ärgern::V,கோப்பபடு,enirîn
859,sich fürchten::V,பயப்படு,tirsîn
860,fürchten::V,பயப்படுத்து,tirsin
861,fliehen::V,ஓடு,bazdan
862,flüchten::V,தப்பிவிடு,revîn
863,sehen::V,பார்,dîtin
864,anschauen::V,கூர்ந்து கவனி,sêr kirin
865,ansehen::V,கவனி,hesibandin
866,hören::V,கேள்,guhdar jirin
867,zuhören::V,சுவைத்துப் பார்,guhdarî kirin
868,probieren::V,ருசி,tehm kirin
869,riechen::V,முகர்ந்து பார்,bihn kirin
870,fühlen::V,தொட்டுணர்,hîs kirin
871,scheinen::V,காணப்படு,xoyer kir
872,zu sehen sein::V,தோன்றுதல்,diyar bûn
873,vernehmen::V,கேள்,bihîstin
874,frieren::V,குதுகுதுகு,qerişîn
875,tun::V,செய்,kirin
876,können::V,இயல்வது,karin
877,wollen::V,விரும்பு,xwestîn
878,anfangen::V,தொடங்கு,dest pêkirin
879,beenden::V,முடி,xelas kirin
880,aufhören::V,நிறுத்து,xelas kirin
881,gelingen::V,வெற்றி,çe bûn
882,geraten::V,ஏற்படுத்து,qewîmîn
883,öffnen::V,திற,vekirin
884,schließen::V,மூடு,girtin
885,stellen::V,வை,danîn
886,setzen::V,வை,rûniştin
887,legen::V,பரப்பி வை,danîn
888,legen::V,பரப்பி வை,razandin
889,berühren::V,பதி,lêketin
890,verbinden::V,சேர்,anîn pê
891,bedecken::V,உறைபோடு,sergirtin
892,aufhängen::V,தொங்கவிடு,aliqandin
893,anzünden::V,எரியூட்டு,pêxistin
894,aufheben::V,பொறுக்கி எடு,hildan
895,zurücklassen::V,விட்டுச் செல்,hiştin
896,zurücklassen::V,விட்டுச் செல்,vehiştin
897,verlieren::V,இழ,wendakirin
898,fallen lassen::V,அளவில் குறைவு,xistin bixe
899,fallen lassen::V,அளவில் குறைவு,xistin
900,machen::V,தயார்செய்,kirin
901,machen::V,தயார்செய்,çêkirin
902,herstellen::V,உற்பத்தி செய்,çê kirin
903,herstellen::V,உற்பத்தி செய்,peyda kirin
904,bauen::V,கட்டு,lêkirin
905,reparieren::V,பழுது பார்,veherînerîn
906,verbessern::V,மேம்படுத்து,sererastkirin
907,ändern::V,மாற்றி அமை,degiş kirin
908,graben::V,குழி வெட்டு,kolandin
909,beugen::V,வனை,tewîn
910,beugen::V,வனை,xwar kirin
911,biegen::V,வனை,tewandin
912,biegen::V,வனை,xwarkirin
913,drehen::V,சுழல்,fitilandin
914,wenden::V,குடைகவிழு,zivîrin
915,umdrehen::V,சுற்றும் முற்றும் பார்,vegerandin
916,heben::V,தூக்கு,hildan
917,hochheben::V,தூக்கு,hildan
918,ergreifen::V,பறி,dest avêtin
919,halten::V,பிடித்துக் கொள்,hîştin
920,halten::V,பிடித்துக் கொள்,sekinîn
921,drücken::V,அழுத்து,pêl kirin
922,schieben::V,தள்ளு,damdan
923,kratzen::V,கீறு,xurandin
924,lecken::V,நக்கு,alastin
925,beißen::V,கடி,gez kirin
926,abreißen::V,கிழி,hilşandin
927,abschneiden::V,வெட்டி எடு,jêkirin
928,binden::V,கட்டு,girêdan
929,stecken::V,பதிய வை,têxistin
930,brechen::V,உடை,şikandin
931,klopfen::V,தட்டு,kutandin
932,hauen::V,அடி,li dan
933,kleben::V,ஒட்டு,zeliqîn
934,kleben::V,ஒட்டு,şirêz kirin
935,reiben::V,தேய்,firikandin
936,streichen::V,பரவச்செய்,bax dan
937,schleifen::V,அரை,çarkirin
938,schneiden::V,துண்டாக்கு,jêkirin
939,rütteln::V,மெல்ல தள்ளு,hejandin
940,schütteln::V,குலுக்கு,daweşîn
941,schwenken::V,ஊஞ்சலாடு,têwdan
942,schütten::V,ஊற்று,rijandin
943,füllen::V,நிரப்பு,dagirtin
944,einwickeln::V,சுற்று,pêçandin
945,tragen::V,எடுத்துச் செல்,kişandin
946,tragen::V,எடுத்துச் செல்,rajtin
947,schleppen::V,இழுத்துச் செல்,kişandin
948,ziehen::V,இழு,kişandin
949,aufbewahren::V,வைத்துக் கொள்,hilandin
950,werfen::V,வீசி எறி,avêtin
951,fangen::V,பிடி,sem kirin
952,fangen::V,பிடி,girtin
953,packen::V,பிடித்துக்கொள்,pê girtin
954,verstecken::V,மறை,hîlanin
955,teilen::V,பாகங்களாகப் பிரி,parvekirin
956,schicken::V,அனுப்பு,şandin
957,bringen::V,கொண்டு வா,anîn
958,bringen::V,கொண்டு வா,birin
959,hinzufügen::V,சேர்,dan ser
960,hinzufügen::V,சேர்,li tiştekî zêde kirin
961,bekommen::V,பெறு,standin
962,erhalten::V,பெறு,standin
963,nehmen::V,எடு,girtin
964,wählen::V,தேர்ந்தெடு,ray dan
965,auswählen::V,தேர்ல்தெடு,bijartin
966,bewahren::V,கெடாது பேணு,rê li ber girtin
967,bewahren::V,கெடாது பேணு,lê xwedî derketin
968,behindern::V,தடங்கல் செய்,bara wi
969,verderben::V,நாசமாக்கு,heram bûn
970,beschädigen::V,சேதப்படுத்து,xerab kirin
971,zerbrechen::V,உடை,şikênandin
972,zerbrechen::V,உடை,perçe kirin
973,zerreißen::V,கிழி,qelişandin
974,zerstören::V,அழி,hilşandin
975,verbrennen::V,எரியூட்டு,şewitandin
976,geben::V,கொடு,dan
977,geben::V,கொடு,dayin
978,reichen::V,வழங்கு,besbûn
979,reichen::V,வழங்கு,têrkirin
980,schenken::V,மொயத்தல்,diyarî kirin
981,versprechen::V,உறுதியளி,soz dan
982,wünschen::V,ஆசைப்படு,dil kirin
983,loben::V,புகழ்ச்சி கூறு,pesinandin
984,küssen::V,முத்தமிடு,maçkirin
985,wiegen::V,ஆட்டுத்தல்,lorandin
986,wiegen::V,ஆட்டுத்தல்,wezinandin
987,zudecken::V,உறைபோடு,nixumandin
988,wecken::V,எழுப்பு,bixwe hesandin
989,zeigen::V,காட்டு,şanîdan
990,führen::V,வழிகாட்டி,raber kirin
991,lehren::V,சொல்லிக் கொடு,hîn kirin
992,unterrichten::V,அறிவுரை கூறு,ders dan
993,aufziehen::V,வளர்,mesinkirin
994,leiten::V,அழைத்துச் செல்,rêberî kirin
995,antreiben::V,தூண்டு,bezandin
996,lassen::V,விடு,berdan
997,lassen::V,விடு,hiştin
998,einladen::V,அழை,dawet kirin
999,vereinigen::V,ஒன்றாகச் சேர்,bi yek kirin
1000,besuchen::V,வருகை புரி,mêvan bûn
1001,treffen::V,சந்தி,rast hatin
1002,sich versammeln::V,தொகுப்பு,li hev çivîn
1003,spielen::V,விளையாடு,listin
1004,singen::V,பாடு,stran
1005,tanzen::V,நடனமாடு,reqisîn
1006,sich trennen::V,தனிப்படடுத்து,hew berdan
1007,verlassen::V,கைவிடு,tanê hişt
1008,verlassen::V,கைவிடு,bêkes
1009,retten::V,காப்பாற்று,rihakirin
1010,bewachen::V,காவல் செய்,raçavkirin
1011,schützen::V,பாதுகாப்பு செய்,hemet kirin
1012,verteidigen::V,எதிர்த்து நில்,paraztin
1013,sich schlagen::V,பூசலிடு,li hev bezîn
1014,schießen::V,சுட்டுக் கொல்,agir kirin
1015,siegen::V,வெற்றி பெறு,biser ketin
1016,ärgern::V,எரிச்சலூட்டு,xeyirandin
1017,schlagen::V,அடி,lêdan
1018,schlagen::V,அடி,lêxistin
1019,treten::V,உதை,têlekirin
1020,stechen::V,கொட்டு,têrekirin
1021,stoßen::V,நெருக்கு,lêketin
1022,stehlen::V,திருடு,dizîn
1023,stehlen::V,திருடு,dizî birin
1024,stören::V,தொல்லைகொடு,aciz kirin
1025,belästigen::V,தொல்லை கொடு,li tela yeki ketin
1026,verbergen::V,மறை,veşartin
1027,verbergen::V,மறை,kemîndanîn
1028,täuschen::V,ஏமாற்று,xapandin
1029,täuschen::V,ஏமாற்று,lê zexeli kirin
1030,betrügen::V,ஏமாற்று,xapandin
1031,töten::V,கொல்,kûştin
1032,wohnen::V,தங்கியிரு,rûniştin
1033,arbeiten::V,வேலை செய்,kar kirin
1034,arbeiten::V,வேலை செய்,şêxulin
1035,sammeln::V,ஒன்றுசேர்,komkirin
1036,pflücken::V,கொய்து எடு,çinîn
1037,jagen::V,வேட்டையாடு,nêçîr kirin
1038,fischen::V,மீன் பிடி,masî girtin
1039,fassen::V,பிடி,pê girtin
1040,fassen::V,பிடி,sêm kirin
1041,hüten::V,காவல் செய்,hei jê man
1042,treiben::V,ஓட்டு,bêherandin
1043,anbinden::V,கட்டு,tewilandin
1044,füttern::V,உணவளி,xwarine dan lê
1045,melken::V,பால் கற,dotin
1046,hacken::V,வெட்டி எடு,kolandin
1047,gießen::V,நீர்ப் பாய்ச்சு,av dan
1048,reifen::V,பழு,kemilîn
1049,zubereiten::V,சமையல் செய்,çe kirin
1050,kochen::V,வேகவை,xwarin çe kirin
1051,kochen::V,வேகவை,kelandin
1052,backen::V,வெப்பத்தில் வாட்டு,pijandin
1053,braten::V,பொரியச் செய்,qelandin
1054,braten::V,பொரியச் செய்,sor kirin
1055,umrühren::V,கலக்கு,têvdan
1056,stricken::V,பின்னியிழை,hûnan
1057,nähen::V,தையல் வேலை செய்,kêl kirin
1058,färben::V,வண்ணம் பெறச் செய்,boyax kirin
1059,reinigen::V,சுத்தம் செய்,paqijkirin
1060,waschen::V,கழுவு,şuştin
1061,abwischen::V,துடை,pakîj kirin
1062,spülen::V,அலசு,şuştin
1063,fegen::V,பெறுக்கு,maliştin
1064,kehren::V,பெறுக்கு,maliştin
1065,baden::V,குளி,serîşûştin
1066,sich waschen::V,கழுவு,serîşûştin
1067,ausziehen::V,கழற்று,jê kirin
1068,anziehen::V,புனைதல்,pê kirin
1069,sich anziehen::V,உடுத்துதல்,xwe kirin
1070,kämmen::V,தலை வாரிக் கொள்,şeh kirin
1071,schmücken::V,அழகுபடுத்து,xemilandin
1072,sagen::V,சொல்,gotin
1073,sagen::V,சொல்,peyivîn
1074,sprechen::V,பேசு,peyivîn
1075,reden::V,பெசு,axaftin
1076,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,hev biştaxilin
1077,fragen::V,கேள்,pirsîn
1078,fragen::V,கேள்,pirs kirin
1079,bitten::V,வேண்டு,tika kirin
1080,erzählen::V,சொல்,behs kirin
1081,mitteilen::V,சொல்,vegotin
1082,nennen::V,பெயரிடுதல்,bi nav kirin
1083,rufen::V,கூச்சலிடு,bakirin
1084,prahlen::V,தற்பெருமை பேசு,pesnê xwe dan
1085,übersetzen::V,மொழிபெயர்ப்பு செய்,qulibandin
1086,übersetzen::V,மொழிபெயர்ப்பு செய்,derbas kirin
1087,denken::V,யோசி,fikirîn
1088,glauben::V,நம்பு,bawer bûn
1089,bemerken::V,கவனி,bala xwe dan
1090,bemerken::V,கவனி,çac lê ketin
1091,erkennen::V,அடையாளம் கண்டுகொள்,pêhesîn
1092,begreifen::V,பற்றிக்கொள்,fêmkirin
1093,verstehen::V,புரிந்து கொள்,fêmkirin
1094,lernen::V,கற்றுக்கொள்,halmandin
1095,lernen::V,கற்றுக்கொள்,fêrbun
1096,wissen::V,தெரிந்திரு,zanîn
1097,sich erinnern an::V,நினைவு கூர்,bir bûn
1098,vergessen::V,மற,ji bir kirin
1099,messen::V,அளவிடு,pê kanîn
1100,zählen::V,எண்ணு,hejmardin
1101,rechnen::V,கணக்கிடு,hesibandin
1102,lesen::V,படி,xwendin
1103,malen::V,வண்ணச்சித்திரம்,rengandin
1104,malen::V,வண்ணச்சித்திரம்,boyax kirin
1105,zeichnen::V,வரை,işaret kirin
1106,schreiben::V,எழுது,nivîsandin
1107,besitzen::V,உடைமையாகக் கொண்டிரு,hebûn
1108,kaufen::V,வாங்கு,kirîn
1109,verkaufen::V,விற்பனை செய்,firotin
1110,bezahlen::V,இறுத்தல்,pere dan
1111,zahlen::V,பணம் செலுத்து,pere dan
1112,zahlen::V,பணம் செலுத்து,dayin
1113,beherrschen::V,ஆட்சிசெய்,zebt kirin
1114,beherrschen::V,ஆட்சிசெய்,hukim kirin
1115,ertragen::V,தாங்கு,bihêzkirin
