,Concept_ID,ps,ps
764,kühl::A,ېخ,سوړ
765,kühl::A,سوړ,ېخ
766,kühl::A,سوړ,سوړ
767,frisch::A,تازه,تازه
768,feucht::A,مرطوب,مرطوب
769,nass::A,لوند,لوند
770,trocken::A,وچ,وچ
771,voll::A,ډک,ډک
772,leer::A,خالی,خالی
773,offen::A,خلاص,خلاص
774,offen::A,خلاص,پرانیستی
775,offen::A,پرانیستی,خلاص
776,offen::A,پرانیستی,پرانیستی
777,geschlossen::A,تړلی,تړلی
778,sauber::A,پاک,پاک
779,schmutzig::A,چټل,چټل
780,roh::A,خام,خام
781,reif::A,پوخ,پوخ
782,reif::A,پوخ,رسېدلی
783,reif::A,رسېدلی,پوخ
784,reif::A,رسېدلی,رسېدلی
785,lecker::A,خوندور,خوندور
786,lecker::A,خوندور,مزه دار
787,lecker::A,مزه دار,خوندور
788,lecker::A,مزه دار,مزه دار
789,süß::A,خوږ,خوږ
790,süß::A,خوږ,شیرین
791,süß::A,شیرین,خوږ
792,süß::A,شیرین,شیرین
793,bitter::A,تریخ,تریخ
794,sauer::A,ټاک,ټاک
795,sauer::A,ټاک,تريو
796,sauer::A,تريو,ټاک
797,sauer::A,تريو,تريو
798,hell::A,روڼ,روڼ
799,hell::A,روڼ,روښان
800,hell::A,روښان,روڼ
801,hell::A,روښان,روښان
802,dunkel::A,تیاره,تیاره
803,schwarz::A,تور,تور
804,weiß::A,سپين,سپين
805,rot::A,سور,سور
806,gelb::A,زېړ,زېړ
807,blau::A,شین,شین
808,blau::A,شین,اسماني رنګه
809,blau::A,اسماني رنګه,شین
810,blau::A,اسماني رنګه,اسماني رنګه
811,grün::A,زرغون,زرغون
812,grau::A,خړ,خړ
813,bunt::A,رنګارنګ,رنګارنګ
814,billig::A,ارزان,ارزان
815,teuer::A,ګران,ګران
816,wertvoll::A,قیمتي,قیمتي
817,blind::A,ړوند,ړوند
818,taub::A,کوڼ,کوڼ
819,kräftig::A,قوی,قوی
820,stark::A,قوی,قوی
821,stark::A,قوی,تکړه
822,stark::A,تکړه,قوی
823,stark::A,تکړه,تکړه
824,schwach::A,ضعیف,ضعیف
825,schwach::A,ضعیف,کمزوری
826,schwach::A,کمزوری,ضعیف
827,schwach::A,کمزوری,کمزوری
828,fett::A,چاغ,چاغ
829,schlank::A,خوش اندام,خوش اندام
830,hübsch::A,ښکلی,ښکلی
831,hübsch::A,ښکلی,ښایسته
832,hübsch::A,ښایسته,ښکلی
833,hübsch::A,ښایسته,ښایسته
834,böse::A,شریر,شریر
835,böse::A,شریر,قهرناک
836,böse::A,قهرناک,شریر
837,böse::A,قهرناک,قهرناک
838,dumm::A,احمق,احمق
839,faul::A,لټ,لټ
840,faul::A,لټ,تنبل
841,faul::A,تنبل,لټ
842,faul::A,تنبل,تنبل
843,fleißig::A,زحمت کښ,زحمت کښ
844,geizig::A,بخیل,بخیل
845,klug::A,عاقل,عاقل
846,klug::A,عاقل,هوښیار
847,klug::A,هوښیار,عاقل
848,klug::A,هوښیار,هوښیار
849,geschickt::A,ماهر,ماهر
850,lieb::A,عزیز,عزیز
851,lieb::A,عزیز,محبوب
852,lieb::A,محبوب,عزیز
853,lieb::A,محبوب,محبوب
854,lustig::A,خوشحال,خوشحال
855,sanft::A,پوست,پوست
856,sanft::A,پوست,ملایم
857,sanft::A,ملایم,پوست
858,sanft::A,ملایم,ملایم
859,hungrig::A,وږی,وږی
860,krank::A,مريض,مريض
861,krank::A,مريض,ناروغ
862,krank::A,ناروغ,مريض
863,krank::A,ناروغ,ناروغ
864,nackt::A,لوڅ,لوڅ
865,traurig::A,غمجن,غمجن
866,lebendig::A,ژوندی,ژوندی
867,gut::A,ښه,ښه
868,schlecht::A,بد,بد
869,schlecht::A,بد,خراب
870,schlecht::A,خراب,بد
871,schlecht::A,خراب,خراب
872,richtig::A,سم,سم
873,richtig::A,سم,صحیح
874,richtig::A,صحیح,سم
875,richtig::A,صحیح,صحیح
876,schlimm::A,بد,بد
877,schlimm::A,بد,مخوف
878,schlimm::A,مخوف,بد
879,schlimm::A,مخوف,مخوف
880,wahr::A,واقعي,واقعي
881,alt::A,زوړ,زوړ
882,neu::A,نوی,نوی
883,ehemalig::A,پخوانی,پخوانی
884,alt[Lebewesen]::A,زوړ,زوړ
885,jung::A,ځوان,ځوان
886,arm::A,غریب,غریب
887,arm::A,غریب,بې وزله
888,arm::A,بې وزله,غریب
889,arm::A,بې وزله,بې وزله
890,reich::A,شتمن,شتمن
891,reich::A,شتمن,دولتمند
892,reich::A,دولتمند,شتمن
893,reich::A,دولتمند,دولتمند
894,bekannt::A,اشنا,اشنا
895,berühmt::A,مشهور,مشهور
896,fremd::A,پردی,پردی
897,fremd::A,پردی,بېګانه
898,fremd::A,بېګانه,پردی
899,fremd::A,بېګانه,بېګانه
900,verschieden::A,مختلف,مختلف
901,nah::A,نژدې,نژدې
902,fern::A,لیری,لیری
903,linker::A,چپ,چپ
904,linker::A,چپ,کیڼ
905,linker::A,کیڼ,چپ
906,linker::A,کیڼ,کیڼ
907,rechter::A,ښی,ښی
908,anderer::A,بل,بل
909,erster::A,لومړی,لومړی
910,zweiter::A,دوهم,دوهم
911,dritter::A,درېم,درېم
912,letzter::A,آخرنی,آخرنی
913,letzter::A,آخرنی,وروستی
914,letzter::A,وروستی,آخرنی
915,letzter::A,وروستی,وروستی
916,allein::ADV,یوازې,یوازې
917,auf einmal::ADV,په یوه وخت کی,په یوه وخت کی
918,zusammen::ADV,یو ځای,یو ځای
919,lange::ADV,ډېر وخت,ډېر وخت
920,lange::ADV,ډېر وخت,ډېره موده
921,lange::ADV,ډېره موده,ډېر وخت
922,lange::ADV,ډېره موده,ډېره موده
923,plötzlich::ADV,ناببره,ناببره
924,plötzlich::ADV,ناببره,یوناڅاپه
925,plötzlich::ADV,یوناڅاپه,ناببره
926,plötzlich::ADV,یوناڅاپه,یوناڅاپه
927,sofort::ADV,فوراً,فوراً
928,sofort::ADV,فوراً,سمدلاسه
929,sofort::ADV,سمدلاسه,فوراً
930,sofort::ADV,سمدلاسه,سمدلاسه
931,später::ADV,وروسته,وروسته
932,jetzt::ADV,اوس,اوس
933,heute::ADV,نن,نن
934,morgen::ADV,سبا,سبا
935,bald::ADV,ژر,ژر
936,dann::ADV,پس,پس
937,dann::ADV,پس,وروسته
938,dann::ADV,وروسته,پس
939,dann::ADV,وروسته,وروسته
940,gestern::ADV,پرون,پرون
941,einst::ADV,پخوا,پخوا
942,damals::ADV,هغه وخت,هغه وخت
943,danach::ADV,بیا,بیا
944,vorher::ADV,دمخه,دمخه
945,zuerst::ADV,لومړی,لومړی
946,einmal::ADV,یو ځل,یو ځل
947,manchmal::ADV,ګاهی ګاهی,ګاهی ګاهی
948,oft::ADV,ډېر ځله,ډېر ځله
949,immer::ADV,تل,تل
950,immer::ADV,تل,همېشه
951,immer::ADV,همېشه,تل
952,immer::ADV,همېشه,همېشه
953,niemals::ADV,هیڅکله نه,هیڅکله نه
954,hier::ADV,دلته,دلته
955,hierhin::ADV,دلته,دلته
956,hierhin::ADV,دلته,دې ځای ته
957,hierhin::ADV,دې ځای ته,دلته
958,hierhin::ADV,دې ځای ته,دې ځای ته
959,von hier::ADV,د دې ځای نه,د دې ځای نه
960,dort::ADV,هلته,هلته
961,dorthin::ADV,هلته,هلته
962,dorthin::ADV,هلته,هغه ځای ته
963,dorthin::ADV,هغه ځای ته,هلته
964,dorthin::ADV,هغه ځای ته,هغه ځای ته
965,geradeaus::ADV,مخامخ,مخامخ
966,vorwärts::ADV,مخ پهٔ وړاندې,مخ پهٔ وړاندې
967,rückwärts::ADV,بېرته,بېرته
968,zurück::ADV,بېرته,بېرته
969,unten::ADV,لاندي,لاندي
970,hinab::ADV,ښکته,ښکته
971,oben::ADV,پورته,پورته
972,hinauf::ADV,پاس,پاس
973,überall::ADV,هره خوا,هره خوا
974,nicht::ADV,نه,نه
975,ein wenig::ADV,یو څه,یو څه
976,kaum::ADV,ایله,ایله
977,sehr::ADV,ډېر,ډېر
978,sehr::ADV,ډېر,زيات
979,sehr::ADV,زيات,ډېر
980,sehr::ADV,زيات,زيات
981,so::ADV,داسې,داسې
982,so::ADV,داسې,دومره
983,so::ADV,دومره,داسې
984,so::ADV,دومره,دومره
985,noch::ADV,نور,نور
986,nur::ADV,تش,تش
987,nur::ADV,تش,صرف
988,nur::ADV,صرف,تش
989,nur::ADV,صرف,صرف
990,schon::ADV,دمخه,دمخه
991,wieder::ADV,بیا,بیا
992,vergebens::ADV,عبث,عبث
993,vor::PRP,دمخه,دمخه
994,hinter::PRP,شاته,شاته
995,unter::PRP,لاندي,لاندي
996,durch::PRP,د مینځ نه,د مینځ نه
997,neben::PRP,نژدې,نژدې
998,zwischen::PRP,ترمینځ,ترمینځ
999,wegen::PRP,د ... له لاسه,د ... له لاسه
1000,dies::PRN,دا,دا
1001,das::PRN,دا,دا
1002,alles::PRN,هرڅهٔ,هرڅهٔ
1003,ich::PRN,زه,زه
1004,du::PRN,ته,ته
1005,er::PRN,دی,دی
1006,wir::PRN,مونږ,مونږ
1007,ihr::PRN,تاسې,تاسې
1008,sie::PRN,هغوی,هغوی
1009,was::FPRN,څهٔ,څهٔ
1010,wer::FPRN,چا,چا
1011,wer::FPRN,چا,څوک
1012,wer::FPRN,څوک,چا
1013,wer::FPRN,څوک,څوک
1014,wo::FADV,چيری,چيری
1015,wo::FADV,چيری,چېرته
1016,wo::FADV,چېرته,چيری
1017,wo::FADV,چېرته,چېرته
1018,wohin::FADV,چېرته,چېرته
1019,wie::FADV,څنګه,څنګه
1020,warum::FADV,ولې,ولې
1021,wieviel::FNUM,څو,څو
1022,wieviel::FNUM,څو,څومره
1023,wieviel::FNUM,څومره,څو
1024,wieviel::FNUM,څومره,څومره
1025,eins::NUM,یو,یو
1026,zwei::NUM,دوه,دوه
1027,drei::NUM,درې,درې
1028,vier::NUM,څلور,څلور
1029,fünf::NUM,پنځه,پنځه
1030,sechs::NUM,شپږ,شپږ
1031,sieben::NUM,اوه,اوه
1032,acht::NUM,اته,اته
1033,neun::NUM,نهه,نهه
1034,zehn::NUM,لس,لس
1035,elf::NUM,یوولس,یوولس
1036,zwölf::NUM,دولس,دولس
1037,zwanzig::NUM,شل,شل
1038,dreißig::NUM,دېرش,دېرش
1039,vierzig::NUM,څلوېښت,څلوېښت
1040,fünfzig::NUM,پنځوس,پنځوس
1041,sechzig::NUM,شپېته,شپېته
1042,siebzig::NUM,اویا,اویا
1043,achtzig::NUM,اتیا,اتیا
1044,neunzig::NUM,نوي,نوي
1045,hundert::NUM,سل,سل
1046,tausend::NUM,زر,زر
1047,und::CNJ,او,او
1048,oder::CNJ,ېا,ېا
1049,stehen::V,درېدل,درېدل
1050,sitzen::V,کښېنستل,کښېنستل
1051,liegen::V,ملاستل,ملاستل
1052,hängen::V,ځړېدل,ځړېدل
1053,werden::V,کېدل,کېدل
1054,passieren::V,پېښېدل,پېښېدل
1055,beginnen::V,شروع کېدل,شروع کېدل
1056,enden::V,خلاصدل,خلاصدل
1057,enden::V,خلاصدل,تمامېدل
1058,enden::V,تمامېدل,خلاصدل
1059,enden::V,تمامېدل,تمامېدل
1060,wechseln::V,تغییر موندل,تغییر موندل
1061,aufgehen[Sonne]::V,ختل,ختل
1062,untergehen[Sonne]::V,لوېدل,لوېدل
1063,untergehen[Sonne]::V,لوېدل,پرېوتل
1064,untergehen[Sonne]::V,پرېوتل,لوېدل
1065,untergehen[Sonne]::V,پرېوتل,پرېوتل
1066,scheinen[Sonne]::V,رڼا کول,رڼا کول
1067,donnern::V,تنېدل,تنېدل
1068,donnern::V,تنېدل,غړمبېدل
1069,donnern::V,غړمبېدل,تنېدل
1070,donnern::V,غړمبېدل,غړمبېدل
1071,wehen::V,چلېدل,چلېدل
1072,strömen::V,بهېدل,بهېدل
1073,fließen::V,بهېدل,بهېدل
1074,fließen::V,بهېدل,تویېدل
1075,fließen::V,تویېدل,بهېدل
1076,fließen::V,تویېدل,تویېدل
1077,sich drehen::V,ګرځېدل,ګرځېدل
1078,sich drehen::V,ګرځېدل,چورلېدل
1079,sich drehen::V,چورلېدل,ګرځېدل
1080,sich drehen::V,چورلېدل,چورلېدل
1081,schwanken::V,زنګېدل,زنګېدل
1082,schwingen::V,زنګېدل,زنګېدل
1083,fallen::V,ولېدل,ولېدل
1084,brennen::V,سوځېدل,سوځېدل
1085,rauchen::V,لوګی کول,لوګی کول
1086,regnen::V,باران اورېدل,باران اورېدل
1087,gefrieren::V,کنګل نيول,کنګل نيول
1088,tauen::V,وېلې کېدل,وېلې کېدل
1089,schmelzen::V,وېلې کېدل,وېلې کېدل
1090,trocknen::V,وچېدل,وچېدل
1091,sieden::V,اېشېدل,اېشېدل
1092,faulen::V,خرابېدل,خرابېدل
1093,verfaulen::V,ورستېدل,ورستېدل
1094,reißen::V,شلېدل,شلېدل
1095,versinken::V,ډوېېدل,ډوېېدل
1096,vergehen::V,تېرېدل,تېرېدل
1097,erscheinen::V,ښکارېدل,ښکارېدل
1098,verschwinden::V,ورکېدل,ورکېدل
1099,sinken::V,ښکته کېدل,ښکته کېدل
1100,abnehmen::V,کمېدل,کمېدل
1101,zunehmen::V,زیاتېدل,زیاتېدل
1102,steigen::V,جګېدل,جګېدل
1103,steigen::V,جګېدل,پورته کېدل
1104,steigen::V,پورته کېدل,جګېدل
1105,steigen::V,پورته کېدل,پورته کېدل
1106,wachsen::V,وده کول,وده کول
1107,glänzen::V,ځلېدل,ځلېدل
1108,funkeln::V,پړکېدل,پړکېدل
1109,lärmen::V,غال و غول کول,غال و غول کول
1110,läuten::V,زنګ وهل,زنګ وهل
1111,klingeln::V,زنګ وهل,زنګ وهل
1112,klirren::V,کړنګېدل,کړنګېدل
1113,brausen::V,تلاطم کول,تلاطم کول
1114,rauschen::V,شڼهار کول,شڼهار کول
1115,klingen::V,آواز کول,آواز کول
1116,bellen::V,غپېدل,غپېدل
1117,heulen::V,انګلل,انګلل
1118,blasen::V,پو کول,پو کول
1119,pfeifen::V,شپېلک وهل,شپېلک وهل
1120,schreien::V,ناره کول,ناره کول
1121,stöhnen::V,زګېروی کول,زګېروی کول
1122,zittern::V,لړزېدل,لړزېدل
1123,leben::V,ژوند کول,ژوند کول
1124,geboren werden::V,زېږېدل,زېږېدل
1125,atmen::V,ساه کښل,ساه کښل
1126,atmen::V,ساه کښل,تنفس کول
1127,atmen::V,تنفس کول,ساه کښل
1128,atmen::V,تنفس کول,تنفس کول
1129,trinken::V,څښل,څښل
1130,essen::V,خوړل,خوړل
1131,schlucken::V,غړپول,غړپول
1132,müde werden::V,ستړی کېدل,ستړی کېدل
1133,einschlafen::V,ویده کېدل,ویده کېدل
1134,schlafen::V,خوب کول,خوب کول
1135,aufwachen::V,ویښېدل,ویښېدل
1136,aufstehen::V,پاڅېدل,پاڅېدل
1137,sich erholen::V,استراحت کول,استراحت کول
1138,krank werden::V,رنځورېدل,رنځورېدل
1139,krank sein::V,ناجوړېدل,ناجوړېدل
1140,schmerzen::V,خوږېدل,خوږېدل
1141,schmerzen::V,خوږېدل,درد کول
1142,schmerzen::V,درد کول,خوږېدل
1143,schmerzen::V,درد کول,درد کول
1144,husten::V,ټوخېدل,ټوخېدل
1145,genesen::V,رغېدل,رغېدل
1146,sterben::V,مړل,مړل
1147,umkommen::V,تلفېدل,تلفېدل
1148,sich bewegen::V,چلېدل,چلېدل
1149,sich bewegen::V,چلېدل,حرکت کول
1150,sich bewegen::V,حرکت کول,چلېدل
1151,sich bewegen::V,حرکت کول,حرکت کول
1152,sich rühren::V,ښورېدل,ښورېدل
1153,sich erheben::V,درېدل,درېدل
1154,sich setzen::V,کښېنستل,کښېنستل
1155,hinfallen::V,لوېدل,لوېدل
1156,laufen::V,منډې وهل,منډې وهل
1157,schreiten::V,قدم ایښودل,قدم ایښودل
1158,spazierengehen::V,چکر وهل,چکر وهل
1159,eilen::V,بېړه کول,بېړه کول
1160,sich beeilen::V,عجله کول,عجله کول
1161,sausen::V,ځغستل,ځغستل
1162,rennen::V,زغلېدل,زغلېدل
1163,springen::V,ټوپ وهل,ټوپ وهل
1164,klettern::V,ختل,ختل
1165,schaukeln::V,زنګېدل,زنګېدل
1166,kriechen::V,خاپوړی وهل,خاپوړی وهل
1167,schwimmen::V,لامبو وهل,لامبو وهل
1168,tauchen::V,غوټه وهل,غوټه وهل
1169,rudern::V,پارو وهل,پارو وهل
1170,fahren::V,تلل,تلل
1171,fliegen::V,الوتل,الوتل
1172,gehen::V,تلل,تلل
1173,weggehen::V,بهر وتل,بهر وتل
1174,abfahren::V,تلل,تلل
1175,anhalten::V,ودرېدل,ودرېدل
1176,hineingehen::V,داخلېدل,داخلېدل
1177,eintreten::V,ننوتل,ننوتل
1178,kommen::V,راتلل,راتلل
1179,ankommen::V,رسېدل,رسېدل
1180,zurückkommen::V,بېرته راتلل,بېرته راتلل
1181,bleiben::V,پاتې کېدل,پاتې کېدل
1182,warten::V,انتظار وېستل,انتظار وېستل
1183,erwarten::V,انتظار کول,انتظار کول
1184,suchen::V,لټول,لټول
1185,finden::V,میندل,میندل
1186,finden::V,میندل,پیدا کول
1187,finden::V,پیدا کول,میندل
1188,finden::V,پیدا کول,پیدا کول
1189,versuchen::V,هڅه کول,هڅه کول
1190,vorbereiten::V,چمتوکول,چمتوکول
1191,lieben::V,مینه لرل,مینه لرل
1192,mögen::V,خوښول,خوښول
1193,mögen::V,خوښول,علاقه لرل
1194,mögen::V,علاقه لرل,خوښول
1195,mögen::V,علاقه لرل,علاقه لرل
1196,lachen::V,خندېدل,خندېدل
1197,rühren::V,اغېزه کول,اغېزه کول
1198,weinen::V,ژړل,ژړل
1199,schimpfen::V,ښکنځا کول,ښکنځا کول
1200,sich ärgern::V,قهر راتلل,قهر راتلل
1201,sich fürchten::V,ډارېدل,ډارېدل
1202,fürchten::V,ډارېدل,ډارېدل
1203,fliehen::V,تښتېدل,تښتېدل
1204,flüchten::V,تښتېدل,تښتېدل
1205,sehen::V,لیدل,لیدل
1206,anschauen::V,کتل,کتل
1207,ansehen::V,ننداره کول,ننداره کول
1208,hören::V,اورېدل,اورېدل
1209,zuhören::V,غوږ نیول,غوږ نیول
1210,probieren::V,څکه کول,څکه کول
1211,probieren::V,څکه کول,چاشنی کول
1212,probieren::V,چاشنی کول,څکه کول
1213,probieren::V,چاشنی کول,چاشنی کول
1214,riechen::V,بويول,بويول
1215,fühlen::V,حسول,حسول
1216,scheinen::V,ښکارېدل,ښکارېدل
1217,zu sehen sein::V,ښکارېدل,ښکارېدل
1218,vernehmen::V,خبرېدل,خبرېدل
1219,frieren::V,ساړه کېتل,ساړه کېتل
1220,tun::V,کول,کول
1221,können::V,کولای شول,کولای شول
1222,können::V,کولای شول,د لاسه کېدل
1223,können::V,د لاسه کېدل,کولای شول
1224,können::V,د لاسه کېدل,د لاسه کېدل
1225,wollen::V,غوښتل,غوښتل
1226,anfangen::V,شروع کول,شروع کول
1227,beenden::V,ختمول,ختمول
1228,beenden::V,ختمول,پای ته رسول
1229,beenden::V,پای ته رسول,ختمول
1230,beenden::V,پای ته رسول,پای ته رسول
1231,aufhören::V,بس کول,بس کول
1232,gelingen::V,موفق کېدل,موفق کېدل
1233,gelingen::V,موفق کېدل,بریالی کېدل
1234,gelingen::V,بریالی کېدل,موفق کېدل
1235,gelingen::V,بریالی کېدل,بریالی کېدل
1236,geraten::V,کېدل,کېدل
1237,öffnen::V,خلاصول,خلاصول
1238,öffnen::V,خلاصول,پرانیستل
1239,öffnen::V,پرانیستل,خلاصول
1240,öffnen::V,پرانیستل,پرانیستل
1241,schließen::V,تړل,تړل
1242,stellen::V,ایښودل,ایښودل
1243,setzen::V,کښېنول,کښېنول
1244,legen::V,ایښودل,ایښودل
1245,berühren::V,لاس وهل,لاس وهل
1246,verbinden::V,تړل,تړل
1247,bedecken::V,پوښول,پوښول
1248,aufhängen::V,ځوړندول,ځوړندول
1249,anzünden::V,بلول,بلول
1250,aufheben::V,پورته کول,پورته کول
1251,zurücklassen::V,پرېښودل,پرېښودل
1252,verlieren::V,ورکول,ورکول
1253,fallen lassen::V,له لاسه لوېدل,له لاسه لوېدل
1254,machen::V,کول,کول
1255,herstellen::V,جوړول,جوړول
1256,herstellen::V,جوړول,توليدول
1257,herstellen::V,توليدول,جوړول
1258,herstellen::V,توليدول,توليدول
1259,bauen::V,جوړول,جوړول
1260,reparieren::V,ترمیمول,ترمیمول
1261,verbessern::V,اصلاح کول,اصلاح کول
1262,ändern::V,تغیر ورکول,تغیر ورکول
1263,graben::V,کيندل,کيندل
1264,beugen::V,ټیټول,ټیټول
1265,biegen::V,کږول,کږول
1266,drehen::V,ګرځول,ګرځول
1267,wenden::V,اړول,اړول
1268,umdrehen::V,اړول,اړول
1269,heben::V,جګول,جګول
1270,heben::V,جګول,پورته کول
1271,heben::V,پورته کول,جګول
1272,heben::V,پورته کول,پورته کول
1273,hochheben::V,جګول,جګول
1274,ergreifen::V,نیول,نیول
1275,halten::V,نیول,نیول
1276,drücken::V,کښېکښل,کښېکښل
1277,schieben::V,پوری وهل,پوری وهل
1278,kratzen::V,ګرول,ګرول
1279,lecken::V,څټل,څټل
1280,beißen::V,چیچل,چیچل
1281,abreißen::V,شکول,شکول
1282,abschneiden::V,پرېکول,پرېکول
1283,binden::V,تړل,تړل
1284,stecken::V,ټومبل,ټومبل
1285,brechen::V,ماتول,ماتول
1286,klopfen::V,ټکول,ټکول
1287,hauen::V,ټکول,ټکول
1288,kleben::V,نښلول,نښلول
1289,kleben::V,نښلول,سرېښول
1290,kleben::V,سرېښول,نښلول
1291,kleben::V,سرېښول,سرېښول
1292,reiben::V,مږل,مږل
1293,streichen::V,مښل,مښل
1294,schleifen::V,تېره کول,تېره کول
1295,schneiden::V,غوڅول,غوڅول
1296,schneiden::V,غوڅول,پرېکول
1297,schneiden::V,پرېکول,غوڅول
1298,schneiden::V,پرېکول,پرېکول
1299,rütteln::V,خوڅول,خوڅول
1300,schütteln::V,ښورول,ښورول
1301,schwenken::V,خوڅول,خوڅول
1302,schütten::V,اچول,اچول
1303,schütten::V,اچول,تویول
1304,schütten::V,تویول,اچول
1305,schütten::V,تویول,تویول
1306,füllen::V,ډکول,ډکول
1307,einwickeln::V,پېچل,پېچل
1308,einwickeln::V,پېچل,نغښتل
1309,einwickeln::V,نغښتل,پېچل
1310,einwickeln::V,نغښتل,نغښتل
1311,tragen::V,وړل,وړل
1312,schleppen::V,وړل,وړل
1313,ziehen::V,کښل,کښل
1314,aufbewahren::V,ساتل,ساتل
1315,werfen::V,اچول,اچول
1316,werfen::V,اچول,غورځول
1317,werfen::V,غورځول,اچول
1318,werfen::V,غورځول,غورځول
1319,fangen::V,نیول,نیول
1320,fangen::V,نیول,ګیرول
1321,fangen::V,ګیرول,نیول
1322,fangen::V,ګیرول,ګیرول
1323,packen::V,نیول,نیول
1324,verstecken::V,پټول,پټول
1325,teilen::V,وېشل,وېشل
1326,teilen::V,وېشل,تقسیمول
1327,teilen::V,تقسیمول,وېشل
1328,teilen::V,تقسیمول,تقسیمول
1329,schicken::V,لېږل,لېږل
1330,schicken::V,لېږل,استول
1331,schicken::V,استول,لېږل
1332,schicken::V,استول,استول
1333,bringen::V,راوړل,راوړل
1334,hinzufügen::V,زیاتول,زیاتول
1335,bekommen::V,حاصلول,حاصلول
1336,erhalten::V,اخیستل,اخیستل
1337,nehmen::V,نیول,نیول
1338,nehmen::V,نیول,اخيستل
1339,nehmen::V,اخيستل,نیول
1340,nehmen::V,اخيستل,اخيستل
1341,wählen::V,خوښول,خوښول
1342,auswählen::V,چنده کول,چنده کول
1343,bewahren::V,ساتل,ساتل
1344,behindern::V,مانع کېدل,مانع کېدل
1345,behindern::V,مانع کېدل,ممانعت کول
1346,behindern::V,ممانعت کول,مانع کېدل
1347,behindern::V,ممانعت کول,ممانعت کول
1348,verderben::V,خرابېدل,خرابېدل
1349,beschädigen::V,ورانول,ورانول
1350,zerbrechen::V,ماتول,ماتول
1351,zerreißen::V,څیرې کول,څیرې کول
1352,zerstören::V,ړنګول,ړنګول
1353,zerstören::V,ړنګول,ورانول
1354,zerstören::V,ورانول,ړنګول
1355,zerstören::V,ورانول,ورانول
1356,verbrennen::V,سوځول,سوځول
1357,geben::V,ورکول,ورکول
1358,reichen::V,ورکول,ورکول
1359,schenken::V,بښل,بښل
1360,versprechen::V,لوز کول,لوز کول
1361,wünschen::V,غوښتل,غوښتل
1362,loben::V,ستایل,ستایل
1363,loben::V,ستایل,تمجید کول
1364,loben::V,تمجید کول,ستایل
1365,loben::V,تمجید کول,تمجید کول
1366,küssen::V,ښکلول,ښکلول
1367,wiegen::V,زنګول,زنګول
1368,zudecken::V,پوښول,پوښول
1369,wecken::V,ويښول,ويښول
1370,zeigen::V,ښودل,ښودل
1371,führen::V,بیول,بیول
1372,lehren::V,درس ورکول,درس ورکول
1373,lehren::V,درس ورکول,تعلیم ورکول
1374,lehren::V,تعلیم ورکول,درس ورکول
1375,lehren::V,تعلیم ورکول,تعلیم ورکول
1376,unterrichten::V,درس ورکول,درس ورکول
1377,aufziehen::V,روزل,روزل
1378,leiten::V,رهبری کول,رهبری کول
1379,leiten::V,رهبری کول,لارښوونه کول
1380,leiten::V,لارښوونه کول,رهبری کول
1381,leiten::V,لارښوونه کول,لارښوونه کول
1382,antreiben::V,چټک کول,چټک کول
1383,lassen::V,اړکول,اړکول
1384,einladen::V,بلل,بلل
1385,vereinigen::V,متحد کول,متحد کول
1386,vereinigen::V,متحد کول,یوځای کول
1387,vereinigen::V,یوځای کول,متحد کول
1388,vereinigen::V,یوځای کول,یوځای کول
1389,besuchen::V,کتنه کول,کتنه کول
1390,treffen::V,ليدل,ليدل
1391,treffen::V,ليدل,تلقی کول
1392,treffen::V,تلقی کول,ليدل
1393,treffen::V,تلقی کول,تلقی کول
1394,sich versammeln::V,راغونډېدل,راغونډېدل
1395,spielen::V,لوبه کول,لوبه کول
1396,singen::V,سندرې وېل,سندرې وېل
1397,tanzen::V,ګډېدل,ګډېدل
1398,sich trennen::V,بېلېدل,بېلېدل
1399,verlassen::V,ترک کول,ترک کول
1400,retten::V,نجات ورکول,نجات ورکول
1401,bewachen::V,ساتل,ساتل
1402,bewachen::V,ساتل,حفاظت کول
1403,bewachen::V,حفاظت کول,ساتل
1404,bewachen::V,حفاظت کول,حفاظت کول
1405,schützen::V,ژغورل,ژغورل
1406,verteidigen::V,دفاع کول,دفاع کول
1407,sich schlagen::V,جنګېدل,جنګېدل
1408,schießen::V,ویشتل,ویشتل
1409,siegen::V,غالبېدل,غالبېدل
1410,ärgern::V,خپه کول,خپه کول
1411,schlagen::V,وهل,وهل
1412,treten::V,په لغته وهل,په لغته وهل
1413,stechen::V,ټومبل,ټومبل
1414,stoßen::V,ټېل وهل,ټېل وهل
1415,stoßen::V,ټېل وهل,پوری وهل
1416,stoßen::V,پوری وهل,ټېل وهل
1417,stoßen::V,پوری وهل,پوری وهل
1418,stehlen::V,تښتول,تښتول
1419,stehlen::V,تښتول,غلا کول
1420,stehlen::V,غلا کول,تښتول
1421,stehlen::V,غلا کول,غلا کول
1422,stören::V,ماتول,ماتول
1423,belästigen::V,ځورول,ځورول
1424,belästigen::V,ځورول,تکلیف ورکول
1425,belästigen::V,تکلیف ورکول,ځورول
1426,belästigen::V,تکلیف ورکول,تکلیف ورکول
1427,verbergen::V,پټول,پټول
1428,täuschen::V,تېرایستل,تېرایستل
1429,täuschen::V,تېرایستل,خطا ایستل
1430,täuschen::V,خطا ایستل,تېرایستل
1431,täuschen::V,خطا ایستل,خطا ایستل
1432,betrügen::V,غولول,غولول
1433,töten::V,وژل,وژل
1434,töten::V,وژل,مړ کول
1435,töten::V,مړ کول,وژل
