,Concept_ID,mrj,hi
1360,anhalten::V,цӓрнӓш,खड़ा होना
1361,hineingehen::V,пыраш,घुसना
1362,hineingehen::V,пыраш,अंदर जाना
1363,eintreten::V,пыраш,प्रवेश करना
1364,kommen::V,толаш,आना
1365,ankommen::V,шоаш,पहुँचना
1366,zurückkommen::V,пöртӹлӓш,लौटना
1367,zurückkommen::V,пöртӹлӓш,वापस आना
1368,bleiben::V,кодаш,रहना
1369,bleiben::V,кодаш,रुकना
1370,warten::V,вычаш,इंतज़ार करना
1371,erwarten::V,вычаш,प्रतीक्षा करना
1372,suchen::V,кӹчӓлӓш,ढूँढ़ना
1373,finden::V,моаш,पाना
1374,finden::V,моаш,ढूँढ़ निकालना
1375,versuchen::V,путаяш,कोशिश करना
1376,versuchen::V,цацаш,कोशिश करना
1377,vorbereiten::V,поспейӹктӓш,तैयार करना
1378,lieben::V,яраташ,प्यार करना
1379,mögen::V,яраташ,पसंद होना
1380,lachen::V,ваштылаш,हँसना
1381,rühren::V,тӓрвӓтӓш,छूना
1382,weinen::V,мӓгӹрӓш,रोना
1383,schimpfen::V,свырседӓлӓш,गाली देना
1384,sich ärgern::V,шӹдешкӓш,चिढ़ना
1385,sich ärgern::V,шӹдешкӓш,नाराज़ होना
1386,sich fürchten::V,лӱдӓш,डरना
1387,sich fürchten::V,лӱдӓш,भय खाना
1388,fürchten::V,лӱдӓш,डरना से
1389,fürchten::V,лӱдӓш,भय खाना से
1390,fliehen::V,кыргыжаш,भागना
1391,flüchten::V,кыргыж шӹлӓш,निकल भागना
1392,sehen::V,ужаш,देखना
1393,anschauen::V,анжалаш,देखना
1394,ansehen::V,анжаш,दृष्टि डालना पर
1395,hören::V,колаш,सुनना
1396,zuhören::V,колышташ,सुनना
1397,probieren::V,тотештӓш,चखना
1398,probieren::V,подыл анжаш,चखना
1399,riechen::V,ӱпшӹнзӓш,सूँघना
1400,fühlen::V,шижӓш,महसूस करना
1401,scheinen::V,каяш,लगना
1402,zu sehen sein::V,каяш,दिखाई देना
1403,vernehmen::V,колын колташ,सुनना
1404,frieren::V,кӹлмаш,ठंड लगना
1405,frieren::V,кӹлмаш,सर्दी लगना
1406,frieren::V,тӹнгӹргӓш,ठंड लगना
1407,frieren::V,тӹнгӹргӓш,सर्दी लगना
1408,tun::V,ӹштӓш,करना
1409,können::V,кердӓш,सकना
1410,können::V,кердӓш,जानना
1411,wollen::V,жалаяш,चाहना
1412,anfangen::V,тӹнгӓлӓш,शुरू करना
1413,beenden::V,пӹтӓрӓш,ख़त्म करना
1414,beenden::V,пӹтӓрӓш,समाप्त करना
1415,aufhören::V,цӓрнӓш,बंद जाना
1416,aufhören::V,цӓрнӓш,समाप्त जाना
1417,gelingen::V,цӓш лиӓш,बनना
1418,gelingen::V,цӓш лиӓш,अच्छा होना
1419,geraten::V,лиӓш,बन पड़ना
1420,öffnen::V,пачаш,खोलना
1421,schließen::V,чӱчӓш,बंद करना
1422,stellen::V,шӹндӓш,रखना
1423,setzen::V,шӹндӓш,रखना
1424,setzen::V,шӹндӓш,बिठाना
1425,legen::V,опташ,रखना
1426,legen::V,опташ,लिटाना
1427,legen::V,пиштӓш,रखना
1428,legen::V,пиштӓш,लिटाना
1429,berühren::V,тӹкӓлӓш,छूना
1430,berühren::V,тӹкӓлӓш,स्पर्श करना
1431,verbinden::V,пидӓш,बाँधना
1432,bedecken::V,леведӓш,ढकना
1433,aufhängen::V,сӓкӓш,लटकाना
1434,anzünden::V,чӱктӓш,जलाना
1435,aufheben::V,кузыкташ,उठाना
1436,zurücklassen::V,кодаш,पीछे छोड़ना
1437,verlieren::V,ямдаш,खोना
1438,verlieren::V,ямдаш,गँवाना
1439,fallen lassen::V,кенвацтараш,गिराना
1440,machen::V,ӹштӓш,करना
1441,machen::V,ӹштӓш,बनाना
1442,herstellen::V,йӓмдӹлӓш,बनाना
1443,herstellen::V,йӓмдӹлӓш,तैयार करना
1444,bauen::V,ӹштӓш,बनाना
1445,bauen::V,ӹштӓш,निर्माण करना
1446,reparieren::V,чиняш,मरम्मत करना
1447,reparieren::V,алалаш,मरम्मत करना
1448,verbessern::V,яжоэмден шӹндӓш,सुधारना
1449,ändern::V,вашталташ,बदलना
1450,ändern::V,вашталташ,परीवर्तन करना
1451,graben::V,капаяш,खोदना
1452,beugen::V,лывырташ,झुकाना
1453,beugen::V,каклярташ,झुकाना
1454,biegen::V,лывырташ,झुकाना
1455,drehen::V,сӓрӓш,फेरना
1456,drehen::V,сӓрӓш,घुमाना
1457,drehen::V,сӓрӹкӓлӓш,फेरना
1458,drehen::V,сӓрӹкӓлӓш,घुमाना
1459,wenden::V,сӓрӓлӓш,पलटना
1460,wenden::V,сӓрӓлӓш,मोड़ना
1461,umdrehen::V,сӓрӓлӓш,घुमाना
1462,heben::V,лӱктӓш,उठाना
1463,heben::V,лӱктӓш,ऊँचा करना
1464,hochheben::V,кузыкташ,उठाना
1465,hochheben::V,кузыкташ,ऊपर को उठाना
1466,ergreifen::V,хватяш,पकड़ना
1467,ergreifen::V,хватяш,हाथ में लेना
1468,halten::V,кычаш,धरना
1469,halten::V,кычаш,पकड़ना
1470,drücken::V,темдӓш,दबाना
1471,schieben::V,шӹкӓш,सरकाना
1472,schieben::V,шӹкӓш,खिसकाना
1473,kratzen::V,нӹжӓш,खुरचना
1474,kratzen::V,нӹжӓш,खुजलाना
1475,lecken::V,нылаш,चाटना
1476,beißen::V,пыралаш,काटना
1477,abreißen::V,кӹрӓш,तोड़ना
1478,abreißen::V,кышкед нӓлӓш,तोड़ना
1479,abschneiden::V,шулаш,काट करना
1480,abschneiden::V,лаштыклаш,काट करना
1481,binden::V,пидӓш,बाँधना
1482,stecken::V,шыралаш,खोंसना
1483,brechen::V,тодылаш,तोड़ना
1484,brechen::V,пыдырташ,तोड़ना
1485,klopfen::V,рушткаш,खटखटाना
1486,hauen::V,шелӹштӓш,ठोकना
1487,kleben::V,клейӓш,चिपकाना
1488,reiben::V,нӹжӓш,घिसना
1489,reiben::V,нӹжӓш,रगड़ना
1490,streichen::V,шӹрӓш,लगाना
1491,schleifen::V,шымаш,तेज़ करना
1492,schneiden::V,пӹчкӓш,कतरना
1493,rütteln::V,мыльгыкташ,झकझोरना
1494,schütteln::V,цӹтӹртӓш,हिलाना
1495,schütteln::V,мыльгыкташ,हिलाना
1496,schwenken::V,машыяш,घुमाना
1497,schütten::V,опталаш,उँडेलना
1498,füllen::V,темӓш,भरना
1499,füllen::V,темӓш,ठूसना
1500,einwickeln::V,пӹтӹрӓ́лӓш,लपेटना
1501,tragen::V,намалаш,ढोना
1502,schleppen::V,шӹдӹрӓш,घसीटना
1503,ziehen::V,шыпшаш,खींचना
1504,aufbewahren::V,перегӓш,रखना
1505,werfen::V,кӹшкӓш,फेंकना
1506,fangen::V,кычаш,पकड़ना
1507,packen::V,хватяш,पकड़ना
1508,verstecken::V,шӹлтӓш,छिपाना
1509,teilen::V,пайылаш,बाँटना
1510,schicken::V,колташ,भेजना
1511,bringen::V,кандаш,लाना
1512,bekommen::V,лыкташ,पाना
1513,erhalten::V,получаяш,पाना
1514,erhalten::V,получаяш,मिलना
1515,nehmen::V,налаш,लेना
1516,wählen::V,айыраш,चुनना
1517,auswählen::V,айыраш,चुनना
1518,bewahren::V,перегӓш,बनाए रखना
1519,behindern::V,мешӓйӓш,रोकना
1520,verderben::V,портяш,ख़राब करना
1521,beschädigen::V,шушырташ,नुक़सान पहुँचाना
1522,zerbrechen::V,пыдырташ,तोड़ना
1523,zerreißen::V,кӹрӓш,तोड़ना
1524,zerstören::V,шӓлӓтӓш,नष्ट करना
1525,zerstören::V,шӓлӓтӓш,बरबाद करना
1526,verbrennen::V,йылаташ,जलाना
1527,verbrennen::V,йылалташ,जलाना
1528,geben::V,пуаш,देना
1529,reichen::V,пуаш,थमाना
1530,schenken::V,подараш,भेंट देना
1531,versprechen::V,сöрӓш,वादा करना
1532,wünschen::V,жалаяш,कामना करना
1533,loben::V,хваляш,तारीफ़ करना
1534,küssen::V,шышшалаш,चूमना
1535,wiegen::V,лӱнгӓлтӓш,झुलाना
1536,zudecken::V,пиштӓш,ढकना
1537,wecken::V,понгыжалтараш,जगाना
1538,zeigen::V,анжыкташ,दिखाना
1539,führen::V,видӓш,रास्ता दिखाना
1540,lehren::V,тымдаш,पढ़ाना
1541,unterrichten::V,тымдаш,सिखाना
1542,aufziehen::V,кушташ,पालना
1543,leiten::V,видӓш,संचालन करना
1544,leiten::V,вуйлаташ,संचालन करना
1545,leiten::V,вуйлалташ,संचालन करना
1546,antreiben::V,талаштараш,हड़बड़ाना
1547,lassen::V,-ыкт,-आना
1548,lassen::V,-ыкт,कराना
1549,einladen::V,ӱжӓш,बुलाना
1550,vereinigen::V,иктештӓш,मिलाना
1551,vereinigen::V,иктештӓш,संयुक्त करना
1552,besuchen::V,толаш,मिलना से
1553,besuchen::V,толаш,मिलने जाना से
1554,treffen::V,вӓшлиӓш,मिलना
1555,treffen::V,вӓшлиӓлтӓш,मिलना
1556,sich versammeln::V,цымыргаш,इकट्ठा होना
1557,spielen::V,мадаш,खेलना
1558,singen::V,мыраш,गाना
1559,tanzen::V,кушташ,नाचना
1560,sich trennen::V,айырлаш,अलग होना
1561,verlassen::V,шуаш,छोड़ना
1562,retten::V,ытараш,बचाना
1563,bewachen::V,оролаш,आँख रखना पर
1564,schützen::V,перегӓш,रक्षा करना
1565,verteidigen::V,перегӓш,रक्षा करना
1566,sich schlagen::V,шидӓлӓш,हाथापाई करना
1567,sich schlagen::V,шиэдӓлӓш,हाथापाई करना
1568,schießen::V,лӱӓш,गोली मारना
1569,siegen::V,сӹнгӓш,जीतना
1570,siegen::V,сӹнгӓш,विजय पाना
1571,ärgern::V,шӹдештӓрӓш,चिढ़ाना
1572,schlagen::V,пӓрен колташ,मारना
1573,schlagen::V,хӹрӹктен колташ,मारना
1574,treten::V,чымаш,ठोकर मारना
1575,stechen::V,пышкылаш,भेदना
1576,stechen::V,пышкылаш,भोंकना
1577,stoßen::V,шыркедӓш,धक्का देना
1578,stoßen::V,шыркедӓш,झटका देना
1579,stehlen::V,шолышт толаш,चोरी करना
1580,stören::V,ӓрештӹлӓш,बुरा लगना
1581,belästigen::V,кӓньӹсӹрлӓндӓрӓш,तंग करना
1582,belästigen::V,шытырланыкташ,तंग करना
1583,verbergen::V,шӹлтӓш,लुकाना
1584,täuschen::V,алталаш,धोखा देना
1585,täuschen::V,аталаш,धोखा देना
1586,betrügen::V,мошеньӹчӓйӓш,धोखा देना
1587,töten::V,пуштын шуаш,मारना
1588,töten::V,пуштын шуаш,मार डालना
1589,wohnen::V,ӹлӓш,रहना
1590,arbeiten::V,пӓшӓлӓш,काम करना
1591,arbeiten::V,ровотаяш,काम करना
1592,sammeln::V,погаш,जमा करना
1593,pflücken::V,кӹрӓш,चुनना
1594,pflücken::V,кӹрӓш,तोड़ना
1595,jagen::V,охотничӓйӓш,आखेट करना
1596,jagen::V,охотничӓйӓш,शिकार करना
1597,fischen::V,кол кычаш,मछली पकड़ना
1598,fassen::V,кычаш,पकड़ना
1599,hüten::V,кӹтӓш,चराना
1600,treiben::V,шуруяш,हाँकना
1601,anbinden::V,ялшташ,बाँधना
1602,anbinden::V,ялышташ,बाँधना
1603,füttern::V,пукшаш,खिलाना
1604,melken::V,шыпшылаш,दुहना
1605,hacken::V,роаш,काटना
1606,gießen::V,шӓвӓш,सींचना
1607,reifen::V,кӱӓш,पकना
1608,reifen::V,поспейӓш,पकना
1609,zubereiten::V,йӓмдӹлӓш,पकाना
1610,kochen::V,шолташ,पकाना
1611,kochen::V,шолташ,राँधना
1612,backen::V,кӱктӓш,पकाना
1613,braten::V,жӓрӓш,तलना
1614,braten::V,жӓрӓш,भूनना
1615,umrühren::V,намалаш,फेंटना
1616,stricken::V,пидӓш,बुनना
1617,nähen::V,ыргаш,सीना
1618,färben::V,пидӓш,रँगना
1619,reinigen::V,чиӓлтӓш,साफ़ करना
1620,reinigen::V,чиӓлтӓш,शुद्ध करना
1621,waschen::V,мышкаш,धोना
1622,abwischen::V,ӹштӓш,पोंछ्ना
1623,spülen::V,шӱӓлтӓш,माँजना
1624,spülen::V,шӱӓлтӓш,खँगालना
1625,fegen::V,ӹштӓш,बुहारना
1626,kehren::V,ӹштӓш,झाड़ना
1627,baden::V,нӱштӹлӓш,स्नान करना
1628,sich waschen::V,мышкылташ,नहाना
1629,sich waschen::V,мышкылташ,हाथ-मुँह धोना
1630,ausziehen::V,кыдашаш,उतारना
1631,anziehen::V,чиӓш,पहनना
1632,sich anziehen::V,чиӓш,कपड़े पहनना
1633,kämmen::V,шерӓш,कंघी करना
1634,schmücken::V,цеверемдӓш,सजाना
1635,schmücken::V,цеверемдӓш,सँवारना
1636,sagen::V,манаш,कहना
1637,sagen::V,манаш,बताना
1638,sagen::V,келесӓш,कहना
1639,sagen::V,келесӓш,बताना
1640,sprechen::V,манаш,बोलना
1641,reden::V,шайышташ,बोलना
1642,reden::V,шайышташ,बात करना
1643,sich unterhalten::V,хытыраш,बात करना
1644,sich unterhalten::V,хытыраш,बातचीत करना
1645,sich unterhalten::V,хытыргаш,बात करना
1646,sich unterhalten::V,хытыргаш,बातचीत करना
1647,fragen::V,ядаш,पूछ्ना
1648,fragen::V,ядаш,प्रश्न करना
1649,bitten::V,ядаш,माँगना से
1650,erzählen::V,келесӓш,बताना
1651,mitteilen::V,попаш,ख़बर देना
1652,mitteilen::V,попаш,सूचना देना
1653,mitteilen::V,увертӓш,ख़बर देना
1654,mitteilen::V,увертӓш,सूचना देना
1655,mitteilen::V,увертӓрӓш,ख़बर देना
1656,mitteilen::V,увертӓрӓш,सूचना देना
1657,nennen::V,лӹмдӓш,नाम देना
1658,rufen::V,ӱжӓш,बुलाना
1659,prahlen::V,хайзаш,शेख़ी बघारना
1660,prahlen::V,шаргаланаш,शेख़ी बघारना
1661,übersetzen::V,вашташ,अनुवाद करना
1662,denken::V,машанаш,सोचना
1663,glauben::V,ӹнянӓш,विश्वास करना
1664,bemerken::V,цаклаш,ध्यान देना पर
1665,erkennen::V,пӓлӓш,पहचानना
1666,begreifen::V,ынгылаш,समझना
1667,verstehen::V,ынгылаш,सुनना
1668,lernen::V,тыменяш,पढ़ना
1669,wissen::V,пӓлӓш,जानना
1670,wissen::V,пӓлӓш,मालूम होना
1671,sich erinnern an::V,ышештӓрӓш,याद करना
1672,vergessen::V,монден кодаш,भूलना
1673,vergessen::V,монден кодаш,बिसारना
1674,messen::V,висӓш,नापना
1675,zählen::V,шотаяш,गिनना
1676,rechnen::V,шотаяш,गणना करना
1677,rechnen::V,шотаяш,हिसाब करना
1678,lesen::V,лыдаш,पढ़ना
1679,malen::V,рисуяш,कींचना
1680,zeichnen::V,ыдырка́лаш,चित्र कींचना
1681,schreiben::V,вазаш,लिखना
1682,besitzen::V,кы́чаш,मालिक होना
1683,besitzen::V,кы́чаш,स्वामी होना
1684,kaufen::V,нӓлӓш,ख़रीदना
1685,verkaufen::V,выжалаш,बेचना
1686,bezahlen::V,тӱлӓш,चुकाना
1687,bezahlen::V,тӱлӓш,अदा करना
1688,zahlen::V,тӱлӓш,अदा करना
1689,beherrschen::V,кы́чаш,शासन करना पर
1690,ertragen::V,цӹтӓш,सहना
1691,Linie::N,,लाइन
1692,Strich::N,,लकीर
1693,jetzt::ADV,,अब
1694,jetzt::ADV,,अभी
1695,hinzufügen::V,,जोड़ना
