,Concept_ID,mn,uk
808,morgen::ADV,маргааш,завтра
809,morgen::ADV,маргаадар,завтра
810,bald::ADV,түргэн,незабаром
811,bald::ADV,удахгүй,незабаром
812,dann::ADV,хожим,потім
813,dann::ADV,тэгээд,потім
814,gestern::ADV,өчигдөр,вчора
815,einst::ADV,нэг,колись
816,damals::ADV,тэгэхэд,тоді
817,danach::ADV,тэгээд,згодом
818,danach::ADV,дараа нь,згодом
819,vorher::ADV,урьд,раніше
820,zuerst::ADV,анх,спершу
821,zuerst::ADV,анх,спочатку
822,zuerst::ADV,эхлээд,спершу
823,zuerst::ADV,эхлээд,спочатку
824,einmal::ADV,нэг удаа,один раз
825,manchmal::ADV,хааяа,іноді
826,manchmal::ADV,хааяа,інколи
827,manchmal::ADV,заримдаа,іноді
828,manchmal::ADV,заримдаа,інколи
829,oft::ADV,олонтоо,часто
830,immer::ADV,байнга,завжди
831,niemals::ADV,хэзээ ч,ніколи
832,niemals::ADV,хэдийд ч,ніколи
833,hier::ADV,энд,тут
834,hierhin::ADV,нааш,сюди
835,von hier::ADV,эндээс,звідси
836,dort::ADV,тэнд,там
837,dorthin::ADV,тийш,туди
838,geradeaus::ADV,шулуун,прямо
839,vorwärts::ADV,урагшаа,вперед
840,rückwärts::ADV,буцаан,назад
841,rückwärts::ADV,сөөргөө,назад
842,zurück::ADV,буцаж,назад
843,zurück::ADV,гэдрэг,назад
844,unten::ADV,дор,внизу
845,hinab::ADV,уруу,вниз
846,oben::ADV,дээр,вгорі
847,hinauf::ADV,өөд,вгору
848,hinauf::ADV,дээш,вгору
849,überall::ADV,хааяагүй,скрізь
850,überall::ADV,энд тэндгүй,скрізь
851,nicht::ADV,эс,не
852,nicht::ADV,-гүй,не
853,ein wenig::ADV,жаахан,трохи
854,ein wenig::ADV,жаахан,небагато
855,kaum::ADV,арай,ледве
856,kaum::ADV,арай гэж,ледве
857,sehr::ADV,тун,дуже
858,so::ADV,тэгж,так
859,so::ADV,ингээд,так
860,noch::ADV,дахин,ще
861,noch::ADV,дахиад,ще
862,nur::ADV,зөвхөн,лише
863,nur::ADV,зөвхөн,тільки
864,nur::ADV,гагцхүү,лише
865,nur::ADV,гагцхүү,тільки
866,schon::ADV,нэгэнт,вже
867,wieder::ADV,дахин,знову
868,wieder::ADV,дахиад,знову
869,vergebens::ADV,хий,дарма
870,vor::PRP,өмнө,перед
871,hinter::PRP,ард,ззаду
872,hinter::PRP,ард,позаду
873,unter::PRP,доор,під
874,durch::PRP,дундуур,крізь
875,neben::PRP,хажууд,біля
876,zwischen::PRP,завсар,між
877,zwischen::PRP,хооронд,між
878,wegen::PRP,төлөө,з-за
879,wegen::PRP,төлөө,через
880,wegen::PRP,дээрээс,з-за
881,wegen::PRP,дээрээс,через
882,dies::PRN,энэ,це
883,das::PRN,тэр,то
884,alles::PRN,цөм,все
885,alles::PRN,бүгд,все
886,ich::PRN,би,я
887,du::PRN,чи,ти
888,er::PRN,тэр,він
889,er::PRN,тэр хүн,він
890,wir::PRN,бид,ми
891,ihr::PRN,та нар,ви
892,sie::PRN,тэд,вони
893,was::FPRN,юу,що
894,wer::FPRN,хэн,хто
895,wo::FADV,хаа,де
896,wo::FADV,хаана,де
897,wohin::FADV,хааш,куди
898,wohin::FADV,хаана,куди
899,wie::FADV,яаж,як
900,wie::FADV,хэрхэн,як
901,warum::FADV,юунд,чому
902,warum::FADV,яагаад,чому
903,wieviel::FNUM,хэдий,скільки
904,wieviel::FNUM,хэд,скільки
905,eins::NUM,нэг,один
906,zwei::NUM,хоёр,два
907,drei::NUM,гурав,три
908,vier::NUM,дөрөв,чотири
909,fünf::NUM,тав,п’ять
910,sechs::NUM,зургаа,шість
911,sieben::NUM,долоо,сім
912,acht::NUM,найм,вісім
913,neun::NUM,ес,дев’ять
914,zehn::NUM,арав,десять
915,elf::NUM,арван нэг,одинадцять
916,zwölf::NUM,арван хоёр,дванадцять
917,zwanzig::NUM,хорь,двадцять
918,dreißig::NUM,гуч,тридцять
919,vierzig::NUM,дөч,сорок
920,fünfzig::NUM,тавь,п’ятдесят
921,sechzig::NUM,жар,шістдесят
922,siebzig::NUM,дал,сімдесят
923,achtzig::NUM,ная,вісімдесят
924,neunzig::NUM,ер,дев’яносто
925,hundert::NUM,зуу,сто
926,tausend::NUM,мянга,тисяча
927,und::CNJ,ч,і
928,und::CNJ,болон,і
929,oder::CNJ,буюу,або
930,stehen::V,зогсох,стояти
931,sitzen::V,суух,сидіти
932,liegen::V,хэвтэх,лежати
933,hängen::V,өлгөөтэй байх,висіти
934,hängen::V,дүүжлээтэй байх,висіти
935,werden::V,болох,стати
936,werden::V,болох,робитися
937,passieren::V,тохиох,трапитися
938,beginnen::V,эхлэх,початися
939,enden::V,дүүрэх,кінчитися
940,wechseln::V,хувирах,мінятися
941,aufgehen[Sonne]::V,мандах,зійти
942,untergehen[Sonne]::V,жаргах,зайти
943,scheinen[Sonne]::V,гэрэлтэх,світити
944,donnern::V,дуугарах,гриміти
945,wehen::V,салхилах,віяти
946,wehen::V,хөөрөгдөх,віяти
947,strömen::V,гүйх,литися
948,strömen::V,урсах,литися
949,fließen::V,урсах,текти
950,sich drehen::V,эргэлдэх,обертатися
951,schwanken::V,хэлбэлзэх,коливатися
952,schwingen::V,ганхах,хитатися
953,schwingen::V,ганхах,гойдатися
954,schwingen::V,хэлбэлзэх,хитатися
955,schwingen::V,хэлбэлзэх,гойдатися
956,fallen::V,унах,падати
957,brennen::V,шатах,горіти
958,rauchen::V,баагих,диміти
959,regnen::V,бороо орно,дощити
960,gefrieren::V,хөлдөх,змерзнути
961,tauen::V,хайлах,танути
962,schmelzen::V,уярах,плавитися
963,trocknen::V,хатах,сохнути
964,sieden::V,буцлах,кипіти
965,sieden::V,даргилах,кипіти
966,faulen::V,үжрэх,гнити
967,faulen::V,өмхийрөх,гнити
968,verfaulen::V,бээх,згнити
969,verfaulen::V,өгрөх,згнити
970,reißen::V,цуурах,рватися
971,versinken::V,живэх,тонути
972,vergehen::V,нөгчих,проходити
973,vergehen::V,өнгөрөх,проходити
974,erscheinen::V,гарах,з’явитися
975,erscheinen::V,бултайх,з’явитися
976,verschwinden::V,далд орох,щезнути
977,verschwinden::V,далд орох,зникнути
978,verschwinden::V,алга болох,щезнути
979,verschwinden::V,алга болох,зникнути
980,sinken::V,татрах,спадати
981,sinken::V,доошлох,спадати
982,abnehmen::V,багасах,поменшитися
983,abnehmen::V,хорогдох,поменшитися
984,zunehmen::V,ихсэх,збільшуватися
985,steigen::V,нэмэгдэх,підніматися
986,wachsen::V,өсөх,рости
987,wachsen::V,ургах,рости
988,glänzen::V,гилгэнэх,блищати
989,glänzen::V,гилбэгнэх,блищати
990,funkeln::V,гялжах,блискати
991,funkeln::V,гялалзах,блискати
992,lärmen::V,шуугих,шуміти
993,läuten::V,цохих,дзвонити
994,klingeln::V,хонхдох,дзвонити
995,klingeln::V,дуугарах,дзвонити
996,klirren::V,хангир жингэр хийх,дзвякати
997,brausen::V,бургилах,бушувати
998,rauschen::V,сэржигнэх,шелестіти
999,klingen::V,хангинах,лунати
1000,klingen::V,хангинах,звучати
1001,bellen::V,хуцах,гавкати
1002,heulen::V,улих,вити
1003,blasen::V,үлзэх,дунути
1004,pfeifen::V,исгэрэх,свистіти
1005,schreien::V,хашгирах,кричати
1006,stöhnen::V,ёолох,стогнати
1007,stöhnen::V,гэнгэнэх,стогнати
1008,zittern::V,дагжих,тремтіти
1009,leben::V,амьдрах,жити
1010,geboren werden::V,төрөх,народитися
1011,atmen::V,амьсгалах,дихати
1012,trinken::V,уух,пити
1013,essen::V,идэх,їсти
1014,schlucken::V,залгих,ковтати
1015,müde werden::V,ядрах,втомитися
1016,einschlafen::V,унтчих,заснути
1017,schlafen::V,унтах,спати
1018,aufwachen::V,сэрэх,прокинутися
1019,aufstehen::V,босох,встати
1020,sich erholen::V,амрах,відпочивати
1021,krank werden::V,өвдөж эхлэх,захворіти
1022,krank sein::V,өвдөх,хворіти
1023,schmerzen::V,өвдөх,боліти
1024,schmerzen::V,шархирах,боліти
1025,husten::V,ханиах,кашляти
1026,genesen::V,засрах,одужати
1027,genesen::V,засрах,видужати
1028,sterben::V,үхэх,померти
1029,sterben::V,нас барах,померти
1030,umkommen::V,үхэх,згинути
1031,sich bewegen::V,хөдлөх,рухатися
1032,sich rühren::V,хөдлөх,ворушитися
1033,sich erheben::V,босох,встати
1034,sich setzen::V,суух,сісти
1035,hinfallen::V,ойчих,упасти
1036,laufen::V,явган явах,ходити
1037,schreiten::V,алхах,крокувати
1038,spazierengehen::V,зугаалах,гуляти
1039,eilen::V,хурдлах,спішити
1040,sich beeilen::V,яарах,поспішати
1041,sich beeilen::V,шамдах,поспішати
1042,sausen::V,давхих,мчатися
1043,rennen::V,гүйх,бігати
1044,springen::V,харайх,скакати
1045,springen::V,харайх,стрибати
1046,springen::V,дэвхрэх,скакати
1047,springen::V,дэвхрэх,стрибати
1048,klettern::V,авирах,лазити
1049,schaukeln::V,ганхалзах,гойдатися
1050,kriechen::V,мөлхөх,повзати
1051,schwimmen::V,сэлэх,пливти
1052,schwimmen::V,сэлэх,плавати
1053,tauchen::V,шунгах,пірнати
1054,rudern::V,сэлүүрдэх,гребти
1055,rudern::V,сэлүүрдэх,веслувати
1056,fahren::V,явах,їхати
1057,fliegen::V,нисэх,літати
1058,gehen::V,явах,іти
1059,weggehen::V,явах,піти
1060,abfahren::V,одох,від’їхати
1061,abfahren::V,одох,відправитися
1062,abfahren::V,хөдлөх,від’їхати
1063,abfahren::V,хөдлөх,відправитися
1064,anhalten::V,зогсох,зупинитися
1065,hineingehen::V,орох,входити
1066,eintreten::V,орох,увійти
1067,kommen::V,ирэх,прийти
1068,ankommen::V,хүрэх,прибути
1069,zurückkommen::V,харих,повернутися
1070,zurückkommen::V,буцаж ирэх,повернутися
1071,bleiben::V,үлдэх,залишитися
1072,warten::V,хүлээх,чекати
1073,erwarten::V,хүлээх,чекати
1074,suchen::V,эрэх,шукати
1075,suchen::V,бэдрэх,шукати
1076,finden::V,олох,знайти
1077,versuchen::V,оролдох,випробовувати
1078,vorbereiten::V,бэлтгэх,підготувати
1079,lieben::V,янаглах,любити
1080,mögen::V,таалах,любити
1081,mögen::V,таалах,подобатися
1082,lachen::V,инээх,сміятися
1083,rühren::V,сэтгэл уяруулах,розчулити
1084,weinen::V,уйлах,плакати
1085,schimpfen::V,хараах,лаятися
1086,sich ärgern::V,уурлах,сердитися
1087,sich fürchten::V,айх,боятися
1088,fürchten::V,айх,боятися
1089,fliehen::V,зугтах,тікати
1090,fliehen::V,гүйж очих,тікати
1091,flüchten::V,оргох,утекти
1092,sehen::V,үзэх,бачити
1093,anschauen::V,харах,поглянути
1094,ansehen::V,харах,дивитися на
1095,hören::V,дуулах,чути
1096,zuhören::V,чагнах,слухати
1097,probieren::V,амсаж үзэх,покуштувати
1098,riechen::V,үнэрлэх,нюхати
1099,fühlen::V,мэдрэх,відчувати
1100,scheinen::V,шиг үзэгдэх,здаватися
1101,zu sehen sein::V,үзэгдэх,виднітися
1102,zu sehen sein::V,харагдах,виднітися
1103,vernehmen::V,дуулах,почути
1104,frieren::V,даарах,мерзнути
1105,tun::V,хийх,робити
1106,tun::V,үйлдэх,робити
1107,können::V,болох,могти
1108,wollen::V,хүсэх,хотіти
1109,anfangen::V,эхлэх,почати
1110,beenden::V,дуусгах,закінчити
1111,aufhören::V,болих,перестати
1112,aufhören::V,зогсох,перестати
1113,gelingen::V,бүтэх,вдатися
1114,geraten::V,илрэх,опинитися
1115,öffnen::V,нээх,відкрити
1116,öffnen::V,тайлах,відкрити
1117,schließen::V,хаах,закрити
1118,stellen::V,тавих,поставити
1119,stellen::V,босгох,поставити
1120,setzen::V,суулгах,посадити
1121,legen::V,хийх,класти
1122,legen::V,тавих,класти
1123,berühren::V,шүргэх,чіпати
1124,verbinden::V,залгах,зв’язати
1125,bedecken::V,бүрэх,покрити
1126,aufhängen::V,өлгөх,повісити
1127,aufhängen::V,дүүжлэх,повісити
1128,anzünden::V,асаах,запалити
1129,anzünden::V,ноцоох,запалити
1130,aufheben::V,өргөх,підняти
1131,zurücklassen::V,орхих,залишити
1132,zurücklassen::V,үлдээх,залишити
1133,verlieren::V,гээх,загубити
1134,fallen lassen::V,унагах,упустити
1135,machen::V,хийх,зробити
1136,machen::V,гаргах,зробити
1137,herstellen::V,бүтээх,виготовити
1138,bauen::V,барих,будувати
1139,reparieren::V,засах,лагодити
1140,reparieren::V,сэлбэх,лагодити
1141,verbessern::V,засах,поліпшити
1142,verbessern::V,сайжруулах,поліпшити
1143,ändern::V,өөрчлөх,змінити
1144,graben::V,малтах,копати
1145,beugen::V,бөгтийлгөх,зігнути
1146,biegen::V,матах,погнути
1147,biegen::V,муруйлгах,погнути
1148,drehen::V,эргүүлэх,вертіти
1149,wenden::V,эргүүлэх,повернути
1150,umdrehen::V,хөрвүүлэх,перевернути
1151,heben::V,өргөх,піднімати
1152,hochheben::V,өргөх,підняти
1153,ergreifen::V,атгах,схопити
1154,halten::V,барих,тримати
1155,drücken::V,дарах,натискати
1156,schieben::V,түлхэх,пхати
1157,schieben::V,түлхэх,штовхати
1158,kratzen::V,хусах,шкребти
1159,kratzen::V,маажих,шкребти
1160,lecken::V,долоох,лизати
1161,beißen::V,зуух,кусати
1162,beißen::V,хазах,кусати
1163,abreißen::V,таслах,відірвати
1164,abschneiden::V,тайрах,відрізати
1165,binden::V,боох,в’язати
1166,binden::V,хүлэх,в’язати
1167,stecken::V,шаах,увіткнути
1168,stecken::V,шигтгэх,увіткнути
1169,brechen::V,хугалах,зламати
1170,klopfen::V,цохих,стукати
1171,klopfen::V,тогших,стукати
1172,hauen::V,дэлдэх,бити
1173,kleben::V,наах,клеїти
1174,reiben::V,нухах,терти
1175,reiben::V,нидчих,терти
1176,streichen::V,нялах,намазати
1177,streichen::V,түрхэх,намазати
1178,schleifen::V,билүүдэх,точити
1179,schleifen::V,гуранздах,точити
1180,schneiden::V,огтлох,різати
1181,rütteln::V,холхнулах,хитати
1182,schütteln::V,сэгсрэх,трясти
1183,schwenken::V,дэвэх,махати
1184,schwenken::V,даллах,махати
1185,schütten::V,цутгах,налити
1186,schütten::V,аягалах,налити
1187,füllen::V,дүүргэх,наповнити
1188,einwickeln::V,боох,загорнути
1189,einwickeln::V,ороох,загорнути
1190,tragen::V,авчрах,нести
1191,schleppen::V,чирэх,тягти
1192,ziehen::V,татах,тягнути
1193,aufbewahren::V,хадгалах,зберігати
1194,werfen::V,хаях,кидати
1195,werfen::V,шидэх,кидати
1196,fangen::V,барих,ловити
1197,packen::V,шүүрэх,схопити
1198,verstecken::V,нуух,сховати
1199,teilen::V,хуваах,розділити
1200,schicken::V,илгээх,посилати
1201,schicken::V,явуулах,посилати
1202,bringen::V,авчрах,принести
1203,bringen::V,аваачих,принести
1204,hinzufügen::V,нэмэх,додати
1205,bekommen::V,хүлээн авах,дістати
1206,erhalten::V,хүлээн авах,одержати
1207,nehmen::V,авах,взяти
1208,wählen::V,сонгох,вибрати
1209,auswählen::V,шилэх,відібрати
1210,bewahren::V,гамнах,зберегти
1211,behindern::V,саад хийх,перешкоджати
1212,behindern::V,тотгор болох,перешкоджати
1213,verderben::V,эвдэх,зіпсувати
1214,beschädigen::V,гэмтээх,зашкодити
1215,zerbrechen::V,хагалах,розбити
1216,zerbrechen::V,хага цохих,розбити
1217,zerreißen::V,урах,розірвати
1218,zerstören::V,эвдэх,зруйнувати
1219,zerstören::V,сүйтгэх,зруйнувати
1220,verbrennen::V,шатаах,спалити
1221,geben::V,өгөх,дати
1222,reichen::V,өгөх,передати
1223,reichen::V,дамжуулах,передати
1224,schenken::V,бэлэглэх,дарувати
1225,versprechen::V,амлах,обіцяти
1226,wünschen::V,ерөөх,бажати
1227,loben::V,магтах,хвалити
1228,loben::V,сайшаах,хвалити
1229,küssen::V,озох,цілувати
1230,küssen::V,үнсэх,цілувати
1231,wiegen::V,бүүвэйлэх,качати
1232,zudecken::V,хучих,накрити
1233,zudecken::V,бүтээх,накрити
1234,wecken::V,сэрээх,розбудити
1235,zeigen::V,үзүүлэх,показати
1236,führen::V,хөтлөх,вести
1237,lehren::V,заах,вчити
1238,unterrichten::V,сургах,викладати
1239,aufziehen::V,өсгөх,виховати
1240,aufziehen::V,хүмүүжүүлэх,виховати
1241,leiten::V,удирдах,керувати
1242,antreiben::V,шамдуулах,підганяти
1243,lassen::V,-уулах,змусити
1244,einladen::V,залах,запросити
1245,vereinigen::V,нэгтгэх,об’єднати
1246,vereinigen::V,хамтруулах,об’єднати
1247,besuchen::V,зочлох,завітати
1248,besuchen::V,зочлох,відвідати
1249,treffen::V,учрах,зустріти
1250,treffen::V,дайралдах,зустріти
1251,sich versammeln::V,хуралдах,зібратися
1252,spielen::V,наадах,грати
1253,singen::V,дуулах,співати
1254,tanzen::V,бүжиглэх,танцювати
1255,sich trennen::V,салах,розлучитися
1256,verlassen::V,хаях,покинути
1257,retten::V,гэтэлгэх,врятувати
1258,bewachen::V,сахих,охороняти
1259,schützen::V,хамгаалах,уберігати
1260,verteidigen::V,хамгаалах,захистити
1261,sich schlagen::V,зодолдох,битися
1262,sich schlagen::V,зодолдох,дратися
1263,schießen::V,харвах,стріляти
1264,schießen::V,буу буудах,стріляти
1265,siegen::V,ялах,перемогти
1266,ärgern::V,уурлуулах,сердити
1267,ärgern::V,уур хүргэх,сердити
1268,schlagen::V,цохих,ударити
1269,treten::V,өшиглөх,штовхати
1270,stechen::V,хатгах,вколоти
1271,stoßen::V,ёврох,штовхнути
1272,stoßen::V,нудрах,штовхнути
1273,stehlen::V,хулгайлах,украсти
1274,stören::V,саад болох,перешкодити
1275,belästigen::V,зовоох,докучати
1276,belästigen::V,амраахгүй байх,докучати
1277,verbergen::V,нуух,сховати
1278,verbergen::V,далдлах,сховати
1279,täuschen::V,мэхлэх,обдурити
1280,betrügen::V,хуурах,зшахраювати
1281,töten::V,алах,убити
1282,wohnen::V,суух,жити
1283,wohnen::V,суух,мешкати
1284,wohnen::V,амьдрах,жити
1285,wohnen::V,амьдрах,мешкати
1286,arbeiten::V,ажиллах,працювати
1287,arbeiten::V,хөдөлмөрлөх,працювати
1288,sammeln::V,түүх,зібрати
1289,sammeln::V,хураах,зібрати
1290,pflücken::V,түүх,зривати
1291,jagen::V,агнах,полювати
1292,jagen::V,гөрөөлөх,полювати
1293,fischen::V,загасчлах,рибалити
1294,fischen::V,загас барих,рибалити
1295,fassen::V,барих,піймати
1296,hüten::V,маллах,пасти
1297,hüten::V,хариулах,пасти
1298,treiben::V,туух,гнати
1299,anbinden::V,уях,прив’язати
1300,füttern::V,тэжээх,годувати
1301,füttern::V,тэжээх,харчувати
1302,melken::V,саах,доїти
1303,hacken::V,цавчих,рубати
1304,gießen::V,услах,полити
1305,reifen::V,боловсрох,дозріти
1306,zubereiten::V,бэлдэх,зготовити
1307,zubereiten::V,бэлдэх,приготувати
1308,kochen::V,чанах,варити
1309,kochen::V,чанах,готувати
1310,backen::V,жигнэх,пекти
1311,braten::V,шарах,смажити
1312,braten::V,хайрах,смажити
1313,umrühren::V,хутгах,переміщати
1314,stricken::V,нэхэх,в’язати
1315,stricken::V,сүлжих,в’язати
1316,nähen::V,оёх,шити
1317,färben::V,будах,пофарбувати
1318,reinigen::V,арилгах,очистити
1319,reinigen::V,цэвэрлэх,очистити
1320,waschen::V,угаах,мити
1321,abwischen::V,арчих,витерти
1322,spülen::V,зайлах,полоскати
1323,fegen::V,хамах,підмітати
1324,fegen::V,шүүрдэх,підмітати
1325,kehren::V,шүүрдэх,мести
1326,kehren::V,туужуудах,мести
1327,baden::V,усанд орох,купатися
1328,sich waschen::V,биеэ угаах,митися
1329,ausziehen::V,тайлах,зняти
1330,anziehen::V,өмсөх,надіти
1331,sich anziehen::V,хувцаслах,одягтися
1332,sich anziehen::V,хувцаслах,одягнутися
1333,kämmen::V,самнах,зачесати
1334,schmücken::V,гоёх,оздобити
1335,schmücken::V,чимэх,оздобити
1336,sagen::V,гэх,сказати
1337,sagen::V,хэлэх,сказати
1338,sprechen::V,ярих,говорити
1339,sprechen::V,өгүүлэх,говорити
1340,reden::V,хэлэх,розмовляти
1341,reden::V,хөөрөлдөх,розмовляти
1342,sich unterhalten::V,ярилцах,бесідувати
1343,fragen::V,асуух,запитати
1344,bitten::V,гуйх,просити
1345,erzählen::V,өгүүлэх,розповісти
1346,mitteilen::V,дуулгах,повідомити
1347,mitteilen::V,мэдээлэх,повідомити
1348,nennen::V,нэрлэх,назвати
1349,rufen::V,дуудах,кликати
1350,prahlen::V,бардах,хвалитися
1351,prahlen::V,сайрхах,хвалитися
1352,übersetzen::V,орчуулах,перекласти
1353,denken::V,санах,думати
1354,denken::V,санах,мислити
1355,glauben::V,итгэх,вірити
1356,bemerken::V,ажих,помітити
1357,bemerken::V,ажиглах,помітити
1358,erkennen::V,таних,пізнати
1359,begreifen::V,ойлгох,осягнути
1360,verstehen::V,мэдэж авах,почути
1361,lernen::V,сурах,навчатися
1362,wissen::V,мэдэх,знати
1363,sich erinnern an::V,дурсах,пам’ятати
1364,vergessen::V,мартах,забути
1365,messen::V,хэмжих,міряти
1366,zählen::V,тоолох,лічити
1367,rechnen::V,тооцоох,рахувати
1368,lesen::V,унших,читати
1369,malen::V,зурах,малювати
1370,zeichnen::V,дүрслэн бичих,рисувати
1371,schreiben::V,бичих,писати
1372,besitzen::V,эзэмших,мати
1373,kaufen::V,худалдан авах,купити
1374,verkaufen::V,худалдах,продати
1375,bezahlen::V,төлөх,заплатити
1376,zahlen::V,төлөх,платити
1377,beherrschen::V,эзэмших,володіти
1378,ertragen::V,тэсэх,витерпіти
