,Concept_ID,mhr,xal
725,letzter::A,пыта́ртыш,отхн
726,allein::ADV,шкет,һанцарн
727,auf einmal::ADV,икана́ште,нег дәкҗ
728,zusammen::ADV,пырля́,хамдан
729,lange::ADV,кужу́н,удан
730,plötzlich::ADV,кенета́,генткн
731,sofort::ADV,кызыта́к,дарунь
732,später::ADV,варара́к,сүүлд
733,jetzt::ADV,ы́нде,ода
734,jetzt::ADV,кы́зыт,ода
735,heute::ADV,та́че,эндр
736,morgen::ADV,эрла́,маңһдур
737,bald::ADV,вашке́,дарунь
738,dann::ADV,вара́,дәкәд
739,gestern::ADV,теҥге́че,өцклдүр
740,einst::ADV,икана́,нег саамд
741,damals::ADV,туна́м,тиигхд
742,danach::ADV,вара́,тегәд
743,vorher::ADV,о́нчыч,урд
744,zuerst::ADV,онда́к,түрүләд
745,einmal::ADV,икана́,нег дәкҗ
746,manchmal::ADV,ка́шын,зәрмдән
747,manchmal::ADV,кокла́н,зәрмдән
748,oft::ADV,чӱ́чкыдын,хара биш
749,oft::ADV,чӱ́чкыдын,хатяр биш
750,oft::ADV,чӱ́чкыдын,дару-дарунь
751,immer::ADV,эре́,оньдинд
752,immer::ADV,ту́тыш,оньдинд
753,niemals::ADV,ок нигуна́м,кезә чмгн биш
754,hier::ADV,ты́ште,энд
755,hier::ADV,ты́ште,энүнд
756,hierhin::ADV,ты́шке,нааран
757,hierhin::ADV,тыш,нааран
758,von hier::ADV,тыше́ч,эндәс
759,von hier::ADV,тыве́ч,эндәс
760,dort::ADV,ту́што,тенд
761,dorthin::ADV,туш,тиигән
762,dorthin::ADV,ту́шко,тиигән
763,geradeaus::ADV,вик,шуд
764,vorwärts::ADV,о́нчыко,уралан
765,rückwärts::ADV,шеҥге́к,гедргән
766,zurück::ADV,мӧҥге́ш,хәрү
767,unten::ADV,ӱ́лнӧ,дор
768,unten::ADV,йыма́лне,дор
769,hinab::ADV,йыма́к,дор
770,hinab::ADV,йыма́к,доракшан
771,oben::ADV,кӱ́шнӧ,деер
772,oben::ADV,ӱмба́лне,деер
773,hinauf::ADV,кӱ́ш,өөдән
774,hinauf::ADV,кӱ́ш,деер
775,hinauf::ADV,кӱ́шкӧ,өөдән
776,hinauf::ADV,кӱ́шкӧ,деер
777,überall::ADV,чыла́ вере́,альд болв чигн
778,nicht::ADV,ок,эс
779,nicht::ADV,ок,биш
780,nicht::ADV,ок,бичә
781,nicht::ADV,о́геш,эс
782,nicht::ADV,о́геш,биш
783,nicht::ADV,о́геш,бичә
784,ein wenig::ADV,изи́ш,баахн
785,ein wenig::ADV,изи́ш,баахнар
786,kaum::ADV,пыкше́,әрә
787,sehr::ADV,чот,йир
788,so::ADV,тыге́,иигҗ
789,noch::ADV,а́ле,ода чигн
790,nur::ADV,гына́,һанцхн
791,schon::ADV,ы́нде,одх
792,wieder::ADV,ада́к,бас
793,vergebens::ADV,ара́м,киидән
794,vor::PRP,о́нчыч,урд
795,hinter::PRP,шеҥге́лне,ца
796,unter::PRP,йыма́лне,дор
797,durch::PRP,вошт,ивт
798,durch::PRP,вошт,дундаһур
799,neben::PRP,вокте́н,хаҗуд
800,zwischen::PRP,кокла́ште,хоорнд
801,wegen::PRP,верч,көлтә
802,wegen::PRP,верч,деерәс
803,dies::PRN,ти́де,эн
804,das::PRN,са́де,тер
805,alles::PRN,чыла́,цуһар
806,ich::PRN,мый,би
807,du::PRN,тый,чи
808,er::PRN,ту́до,тер
809,wir::PRN,ме,мадн
810,ihr::PRN,те,та
811,sie::PRN,ну́но,тедн
812,was::FPRN,мо,юн
813,wer::FPRN,кӧ,кен
814,wo::FADV,куша́н,хама
815,wohin::FADV,куш,хамаран
816,wohin::FADV,ку́шко,хамаран
817,wie::FADV,кузе́,яһҗ
818,wie::FADV,кузе́,яһад
819,warum::FADV,мо,юңгад
820,warum::FADV,мола́н,юңгад
821,wieviel::FNUM,куна́р,кедү
822,eins::NUM,ик,негн
823,zwei::NUM,ко́кыт,хойр
824,drei::NUM,кум,һурвн
825,vier::NUM,ныл,дөрвн
826,fünf::NUM,вич,тавн
827,sechs::NUM,куд,зурһан
828,sieben::NUM,шым,долан
829,acht::NUM,канда́ш,нәәмн
830,neun::NUM,инде́ш,йисн
831,zehn::NUM,лу,арвн
832,elf::NUM,лати́к,арвн негн
833,zwölf::NUM,латко́к,арвн хойр
834,zwanzig::NUM,ко́ло,хөрн
835,dreißig::NUM,ку́мло,һучн
836,vierzig::NUM,ны́лле,дөчн
837,fünfzig::NUM,ви́тле,тәвн
838,sechzig::NUM,ку́дло,җирн
839,siebzig::NUM,шы́мле,далн
840,achtzig::NUM,канда́шле,найн
841,neunzig::NUM,инде́шле,йирн
842,hundert::NUM,шӱ́дӧ,зун
843,tausend::NUM,тӱже́м,миңһн
844,und::CNJ,да,болн
845,und::CNJ,ден,болн
846,oder::CNJ,я,эс гиҗ
847,oder::CNJ,я,эс гихлә
848,oder::CNJ,а́ле,эс гиҗ
849,oder::CNJ,а́ле,эс гихлә
850,stehen::V,шога́ш,зогсх
851,sitzen::V,шинча́ш,суух
852,liegen::V,кия́ш,кевтх
853,hängen::V,кеча́ш,өлгәтә бәәх
854,werden::V,лия́ш,болх
855,passieren::V,лия́ш,болх
856,beginnen::V,тӱҥгала́ш,эклх
857,enden::V,пыта́ш,төгсх
858,wechseln::V,вашталта́ш,хүврх
859,aufgehen[Sonne]::V,лекта́ш,һарх
860,untergehen[Sonne]::V,шинча́ш,орх
861,untergehen[Sonne]::V,шинча́ш,сүүрлх
862,scheinen[Sonne]::V,волгалта́ш,герлтх
863,donnern::V,кӱдырта́ш,күрҗңнх
864,donnern::V,сургалта́ш,күрҗңнх
865,wehen::V,пуа́ш,сальклх
866,strömen::V,шийалтара́ш,һооҗх
867,fließen::V,йога́ш,урсх
868,sich drehen::V,пӧрда́ш,эргх
869,schwanken::V,лӱҥга́ш,дәәвлх
870,schwanken::V,тайныла́ш,дәәвлх
871,schwingen::V,рӱпшалта́ш,нәәхлх
872,fallen::V,воза́ш,унх
873,fallen::V,воза́ш,киисх
874,fallen::V,йӧрла́ш,унх
875,fallen::V,йӧрла́ш,киисх
876,brennen::V,йӱла́ш,шатх
877,rauchen::V,шикша́ш,ута һарһх
878,regnen::V,йӱра́ш,орх
879,gefrieren::V,кылма́ш,мөстх
880,gefrieren::V,ияҥа́ш,мөстх
881,tauen::V,шула́ш,хәәлх
882,schmelzen::V,лева́ш,хәәлх
883,schmelzen::V,лева́ш,хәәлгдх
884,trocknen::V,кошка́ш,эврх
885,sieden::V,шола́ш,буслх
886,faulen::V,шӱя́ш,үмкәрх
887,verfaulen::V,шӱйы́н шуа́ш,илҗрх
888,reißen::V,кӱрла́ш,тасрх
889,versinken::V,пуре́н кая́ш,чивх
890,vergehen::V,эрте́н кая́ш,болх
891,erscheinen::V,толы́н лекта́ш,һарх
892,verschwinden::V,йома́ш,уга болх
893,sinken::V,пуча́ш,татгдх
894,abnehmen::V,пуча́ш,хасгдх
895,zunehmen::V,шукема́ш,өсх
896,steigen::V,нӧлталта́ш,немх
897,wachsen::V,кушка́ш,өсх
898,wachsen::V,кушка́ш,урһх
899,glänzen::V,йылгыжа́ш,гилвкх
900,funkeln::V,чолга́ш,цәклх
901,lärmen::V,рӱшка́ш,шууглдх
902,läuten::V,мура́ш,хоңх
903,klingeln::V,йыҥгырта́ш,җиңнулх
904,klirren::V,чылдыртата́ш,җиңнх
905,brausen::V,лӱшка́ш,догшрхх
906,rauschen::V,лыжга́ш,сарҗңнх
907,klingen::V,йоҥга́ш,ә һарх
908,bellen::V,опта́ш,хуцх
909,heulen::V,урмыжа́ш,уульх
910,blasen::V,пуала́ш,үләх
911,pfeifen::V,шӱ́шкаш,ишкрх
912,schreien::V,кычкыра́ш,хәәкрх
913,stöhnen::V,йыҥыса́ш,түңшх
914,zittern::V,чытыра́ш,дагҗннх
915,leben::V,ила́ш,бәәх
916,geboren werden::V,шоча́ш,төрх
917,atmen::V,шӱла́ш,әмсхлх
918,trinken::V,йӱа́ш,уух
919,essen::V,кочка́ш,идх
920,schlucken::V,нела́ш,зальгх
921,müde werden::V,ноя́ш,көшх
922,einschlafen::V,мале́н колта́ш,унтх
923,schlafen::V,мала́ш,нөөрсх
924,aufwachen::V,помыжалта́ш,серх
925,aufstehen::V,кынела́ш,босх
926,sich erholen::V,кана́ш,амрх
927,krank werden::V,черлане́н воза́ш,гемтх
928,krank sein::V,черлане́н кия́ш,шалтглх
929,schmerzen::V,коршта́ш,өвдх
930,husten::V,кокыра́ш,ханях
931,genesen::V,тӱрла́ш,эдгх
932,genesen::V,тазаҥа́ш,эдгх
933,sterben::V,кола́ш,үкх
934,sterben::V,кола́ш,өңгрх
935,umkommen::V,вуй йома́ш,үкх
936,sich bewegen::V,кошта́ш,көдлх
937,sich bewegen::V,кошта́ш,көндрх
938,sich rühren::V,тарвана́ш,көндрх
939,sich erheben::V,кынела́ш,босх
940,sich setzen::V,шинча́ш,суух
941,hinfallen::V,йӧрла́ш,унх
942,hinfallen::V,йӧрла́ш,киисх
943,laufen::V,кошта́ш,йовх
944,schreiten::V,ошкыла́ш,алхх
945,spazierengehen::V,гуля́яш,сергҗ йовх
946,eilen::V,вашка́ш,шулудх
947,sich beeilen::V,вашкешта́ш,адһх
948,sich beeilen::V,вашкешта́ш,шамдх
949,sausen::V,юлтка́ш,хурдлх
950,sausen::V,юлтка́ш,йир_хурдар_гүүх
951,sausen::V,юлтка́ш,йир_хурдар_йовх
952,rennen::V,куржтала́ш,гүүх
953,springen::V,тӧршта́ш,һәрәдх
954,klettern::V,кӱза́ш,давшх
955,schaukeln::V,лӱҥгалта́ш,дүүдңндх
956,kriechen::V,нушка́ш,мөлкх
957,schwimmen::V,ия́ш,усчх
958,tauchen::V,шуҥгалта́ш,булхх
959,rudern::V,удыра́ш,хәәвдх
960,fahren::V,кудала́ш,йовх
961,fliegen::V,чоҥешта́ш,нисх
962,gehen::V,кая́ш,йовх
963,weggehen::V,кораҥа́ш,йовх
964,weggehen::V,кораҥа́ш,одх
965,weggehen::V,кораҥа́ш,һарх
966,weggehen::V,кораҥа́ш,мөрлх
967,abfahren::V,лекта́ш,мордх
968,anhalten::V,чарна́ш,зогсх
969,hineingehen::V,пура́ш,орх
970,eintreten::V,пура́ш,орх
971,kommen::V,тола́ш,ирх
972,ankommen::V,шуа́ш,ирх
973,zurückkommen::V,пӧртыла́ш,орх
974,bleiben::V,кода́ш,бәәх
975,warten::V,вуча́ш,күләх
976,erwarten::V,вуча́ш,күләх
977,suchen::V,кычала́ш,хәәх
978,finden::V,муа́ш,олх
979,versuchen::V,толаша́ш,седх
980,vorbereiten::V,ямдыла́ш,белдх
981,lieben::V,йӧрата́ш,дурлх
982,mögen::V,йӧрата́ш,таассгдх
983,lachen::V,воштыла́ш,инәх
984,rühren::V,ку́мыл тарвата́ш,уйрах
985,weinen::V,шорта́ш,уульх
986,schimpfen::V,каргаша́ш,харах
987,sich ärgern::V,сыра́ш,уурлх
988,sich fürchten::V,лӱда́ш,әәх
989,fürchten::V,лӱда́ш,әәх
990,fürchten::V,лӱда́ш,сүрдх
991,fliehen::V,куржа́ш,зулх
992,flüchten::V,куржа́ш,орһх
993,flüchten::V,куржа́ш,зулх
994,sehen::V,ужа́ш,үзх
995,anschauen::V,онча́ш,харх
996,ansehen::V,эскера́ш,хәләх
997,ansehen::V,эскера́ш,үзх
998,hören::V,кола́ш,соңсх
999,zuhören::V,колышта́ш,соңсх
1000,probieren::V,тамла́ш,амсх
1001,riechen::V,ӱпшынча́ш,үнрчлх
1002,fühlen::V,шижа́ш,медх
1003,scheinen::V,чуча́ш,болҗ медгдх
1004,scheinen::V,чуча́ш,миниһәр болхла
1005,scheinen::V,чуча́ш,болад бәәх
1006,zu sehen sein::V,коя́ш,үзгдх
1007,vernehmen::V,кола́ш,соңсх
1008,frieren::V,кылма́ш,даарх
1009,tun::V,ышта́ш,кех
1010,können::V,мошта́ш,чадх
1011,wollen::V,тӱна́ш,дурлх
1012,anfangen::V,тӱҥала́ш,эклх
1013,beenden::V,пытара́ш,дуусх
1014,aufhören::V,чарна́ш,уурх
1015,gelingen::V,сай лекта́ш,бүтх
1016,gelingen::V,сай лекта́ш,күцәх
1017,geraten::V,лекта́ш,болх
1018,öffnen::V,поча́ш,секх
1019,schließen::V,петыра́ш,хаах
1020,stellen::V,шында́ш,тәвх
1021,setzen::V,шында́ш,суулһх
1022,legen::V,опта́ш,тәвх
1023,legen::V,пышта́ш,тәвх
1024,berühren::V,тӱка́ш,көндәх
1025,verbinden::V,пида́ш,боох
1026,bedecken::V,леведа́ш,хучх
1027,bedecken::V,леведа́ш,бүркх
1028,aufhängen::V,сака́ш,өлгх
1029,anzünden::V,чӱкта́ш,асах
1030,anzünden::V,чӱкта́ш,шатах
1031,aufheben::V,нӧлтала́ш,өөдән өргх
1032,zurücklassen::V,кода́ш,үлдәх
1033,verlieren::V,йомдара́ш,геех
1034,fallen lassen::V,воза́ш,алдх
1035,machen::V,ышта́ш,кех
1036,herstellen::V,ямдыла́ш,кех
1037,bauen::V,чоҥа́ш,тосхх
1038,reparieren::V,ачала́ш,ясх
1039,verbessern::V,саемда́ш,сәәрүлх
1040,ändern::V,весемда́ш,хүврәх
1041,graben::V,кӱнча́ш,малтх
1042,beugen::V,пӱгырта́ш,нуһлх
1043,biegen::V,лывырта́ш,матилһх
1044,drehen::V,пӱтыра́ш,эргүлх
1045,wenden::V,ирала́ш,көмрх
1046,wenden::V,ирала́ш,эргүлх
1047,umdrehen::V,савырала́ш,эргүлх
1048,heben::V,нӧлта́ш,өргх
1049,heben::V,нӧлта́ш,деер өргх
1050,hochheben::V,нӧлта́ш,өргх
1051,ergreifen::V,руалта́ш,бәрх
1052,halten::V,куча́ш,бәрх
1053,drücken::V,иша́ш,шахх
1054,drücken::V,темда́ш,шахх
1055,schieben::V,шӱкала́ш,түлкх
1056,kratzen::V,удыра́ш,мааҗх
1057,lecken::V,нула́ш,долах
1058,beißen::V,пура́ш,хазх
1059,abreißen::V,кӱрла́ш,таслх
1060,abschneiden::V,пӱчка́ш,тәәрх
1061,binden::V,кылда́ш,боох
1062,stecken::V,шуралта́ш,шаах
1063,stecken::V,шуралта́ш,хатхх
1064,brechen::V,тодышта́ш,хамхлх
1065,klopfen::V,кыра́ш,цокх
1066,hauen::V,тӱя́ш,цокх
1067,kleben::V,клеитла́ш,наах
1068,reiben::V,йыга́ш,зүлгх
1069,reiben::V,туржала́ш,зүлгх
1070,streichen::V,шӱра́ш,наах
1071,streichen::V,шӱра́ш,лашх
1072,streichen::V,шӱра́ш,түркх
1073,schleifen::V,шума́ш,хурцлх
1074,schleifen::V,яна́ш,хурцлх
1075,schneiden::V,пӱчка́ш,хәәчлх
1076,rütteln::V,рӱза́ш,дәәвлүлх
1077,schütteln::V,почка́ш,сегсрх
1078,schwenken::V,рӱза́ш,дайлх
1079,schütten::V,опта́ш,кех
1080,füllen::V,тема́ш,дүүргх
1081,einwickeln::V,вӱдыла́ш,орах
1082,tragen::V,нумала́ш,зөөх
1083,schleppen::V,шӱдыра́ш,чирх
1084,ziehen::V,шупша́ш,татх
1085,aufbewahren::V,арала́ш,хадһлх
1086,werfen::V,шуа́ш,хайх
1087,werfen::V,кышка́ш,хайх
1088,fangen::V,куча́ш,бәрх
1089,fangen::V,куча́ш,хавлх
1090,packen::V,руалта́ш,бәрх
1091,verstecken::V,тоя́ш,дүрх
1092,verstecken::V,тоя́ш,бултулх
1093,teilen::V,пӧла́ш,хувах
1094,schicken::V,колта́ш,илгәх
1095,bringen::V,конда́ш,авч ирх
1096,hinzufügen::V,ешара́ш,немх
1097,bekommen::V,нала́ш,авх
1098,erhalten::V,нала́ш,авх 
1099,nehmen::V,нала́ш,авх
1100,wählen::V,сайла́ш,шүүх
1101,auswählen::V,таҥгла́ш,шүүх
1102,bewahren::V,сакла́ш,хадһлх
1103,bewahren::V,сакла́ш,кевтнь үлдәх
1104,bewahren::V,сакла́ш,кевтнь бәәлһх
1105,behindern::V,чаракла́ш,харшлх
1106,verderben::V,пужа́ш,үрәх
1107,beschädigen::V,пужа́ш,эвдх
1108,zerbrechen::V,пудырта́ш,күүлх
1109,zerbrechen::V,пудырта́ш,хамхлх
1110,zerreißen::V,кӱрла́ш,шуучх
1111,zerstören::V,шалата́ш,эвдх
1112,verbrennen::V,йӱлата́ш,шатах
1113,geben::V,пуа́ш,өгх
1114,reichen::V,пуа́ш,өгх
1115,schenken::V,пӧлекла́ш,белглх
1116,versprechen::V,сӧра́ш,амлх
1117,wünschen::V,тылана́ш,сә хәәх
1118,loben::V,мокта́ш,магтх
1119,küssen::V,шупшала́ш,үмсх
1120,wiegen::V,рӱпша́ш,саатулх
1121,zudecken::V,леведа́ш,бүркх
1122,wecken::V,помыжалтара́ш,серүлх
1123,zeigen::V,ончыкта́ш,үзүлх
1124,führen::V,вӱда́ш,көтлх
1125,lehren::V,туныкта́ш,заах
1126,lehren::V,туныкта́ш,сурһх
1127,unterrichten::V,туныкта́ш,сурһх
1128,unterrichten::V,туныкта́ш,багшлх
1129,aufziehen::V,орышта́ш,өскәх
1130,leiten::V,вӱда́ш,һардх
1131,leiten::V,вӱда́ш,толһалх
1132,leiten::V,вуйлата́ш,һардх
1133,leiten::V,вуйлата́ш,толһалх
1134,antreiben::V,поктыла́ш,шамдах
1135,lassen::V,-та́ш,күч үзүлх
1136,einladen::V,ӱжа́ш,үрх
1137,vereinigen::V,иктешла́ш,хамцулх
1138,besuchen::V,то́лын кая́ш,одх
1139,treffen::V,вашлия́ш,харһх
1140,sich versammeln::V,погына́ш,цуглрх
1141,sich versammeln::V,погына́ш,хурх
1142,sich versammeln::V,чумырга́ш,цуглрх
1143,sich versammeln::V,чумырга́ш,хурх
1144,spielen::V,мода́ш,наадх
1145,singen::V,мура́ш,дуулх
1146,tanzen::V,кушта́ш,биилх
1147,sich trennen::V,ойырла́ш,хаһцх
1148,verlassen::V,кудалта́ш,хайх
1149,retten::V,утара́ш,әм аврх
1150,retten::V,утара́ш,әәмшгәс харсх
1151,bewachen::V,орола́ш,харх
1152,bewachen::V,орола́ш,манх
1153,schützen::V,арала́ш,харсх
1154,verteidigen::V,арала́ш,харсх
1155,sich schlagen::V,кредала́ш,гүвдлдх
1156,schießen::V,лӱя́ш,хах
1157,siegen::V,сеҥа́ш,диилх
1158,ärgern::V,сырыкта́ш,уурлулх
1159,schlagen::V,пера́ш,цокх
1160,schlagen::V,пера́ш,гүвдх
1161,treten::V,тошка́ш,
1162,stechen::V,кера́ш,хатхх
1163,stoßen::V,шӱкала́ш,түлкчкх
1164,stehlen::V,шолышта́ш,хулхалх
1165,stören::V,мешая́ш,һә болх
1166,belästigen::V,толаштара́ш,амр эс өгх
1167,verbergen::V,шылта́ш,нуух
1168,verbergen::V,шылта́ш,бултулх
1169,täuschen::V,ондала́ш,меклх
1170,betrügen::V,ондала́ш,меклх
1171,betrügen::V,ондала́ш,мек һарһх
1172,töten::V,пушта́ш,алх
1173,wohnen::V,ила́ш,бәәх
1174,arbeiten::V,пашалана́ш,көдлх
1175,arbeiten::V,паша́м ышта́ш,көдлх
1176,sammeln::V,пога́ш,түүх
1177,pflücken::V,кӱра́ш,түүх
1178,pflücken::V,кӱра́ш,хурах
1179,jagen::V,сонарла́ш,аңнх
1180,jagen::V,сонарла́ш,аңһучлх
1181,fischen::V,кол куча́ш,заһс аңнх
1182,fassen::V,куча́ш,бәрх
1183,hüten::V,кӱта́ш,хәрүлх
1184,treiben::V,покта́ш,туух
1185,anbinden::V,йолышта́ш,уйх
1186,füttern::V,пукша́ш,теҗәх
1187,melken::V,лӱшта́ш,саах
1188,hacken::V,руа́ш,чавчх
1189,gießen::V,шава́ш,услх
1190,reifen::V,кӱа́ш,болх
1191,reifen::V,кӱа́ш,болвсрх
1192,zubereiten::V,ямдыла́ш,белдх
1193,kochen::V,шолта́ш,чанх
1194,kochen::V,шолта́ш,болһх
1195,backen::V,кӱкташ,болһх
1196,braten::V,пуштыла́ш,хуурх
1197,braten::V,жаритла́ш,хуурх
1198,umrühren::V,луга́ш,самрх
1199,stricken::V,пида́ш,өлгх
1200,nähen::V,урга́ш,уйх
1201,färben::V,чиялта́ш,будх
1202,reinigen::V,эрыкта́ш,цеврлх
1203,waschen::V,мушка́ш,уһах
1204,abwischen::V,ӱшта́ш,арчх
1205,spülen::V,шӱалта́ш,зәәлх
1206,fegen::V,ӱшта́ш,сәвүрдх
1207,kehren::V,ӱшта́ш,сәвүрдх
1208,baden::V,йӱштыла́ш,өөмх
1209,sich waschen::V,мушкылта́ш,уһах
1210,sich waschen::V,мушкылта́ш,бийән уһаҗ
1211,ausziehen::V,кудаша́ш,тәәлх
1212,anziehen::V,чия́ш,өмсх
1213,sich anziehen::V,чия́ш,хувцлх
1214,kämmen::V,шера́ш,самлх
1215,schmücken::V,тӱзата́ш,чимх
1216,schmücken::V,тӱзата́ш,кеерүлх
1217,schmücken::V,чеверта́ш,чимх
1218,schmücken::V,чеверта́ш,кеерүлх
1219,sagen::V,ойла́ш,келх
1220,sagen::V,каласа́ш,келх
1221,sprechen::V,кутыра́ш,келх
1222,reden::V,мутлана́ш,күүндх
1223,reden::V,мутлана́ш,күр_кех
1224,sich unterhalten::V,кутыра́ш,күүндх
1225,fragen::V,йода́ш,сурх
1226,bitten::V,йода́ш,эрх
1227,erzählen::V,ойла́ш,келх
1228,erzählen::V,ойла́ш,келҗ өгх
1229,mitteilen::V,увертара́ш,медүлх
1230,nennen::V,лӱмда́ш,нерәдх
1231,nennen::V,лӱмда́ш,нер өгх
1232,rufen::V,ӱжа́ш,дуудх
1233,prahlen::V,моктана́ш,көөрх
1234,übersetzen::V,кусара́ш,орчулх
1235,denken::V,шона́ш,санх
1236,glauben::V,ӱшана́ш,шүтх
1237,glauben::V,ӱшана́ш,нәәлх
1238,bemerken::V,шижа́ш,темдглх
1239,erkennen::V,пала́ш,таньх
1240,erkennen::V,пала́ш,медх
1241,begreifen::V,ыҥла́ш,медх
1242,verstehen::V,умыла́ш,соңсх
1243,lernen::V,тунема́ш,сурх
1244,wissen::V,шинча́ш,медх
1245,sich erinnern an::V,шарна́ш,санх
1246,vergessen::V,монда́ш,мартх
1247,messen::V,виса́ш,кемҗәлх
1248,zählen::V,шотла́ш,тоолх
1249,rechnen::V,шотла́ш,тоолх
1250,lesen::V,луда́ш,умшх
1251,malen::V,сӱретла́ш,зурх
1252,zeichnen::V,сӱретла́ш,зурх
1253,schreiben::V,воза́ш,бичх
1254,besitzen::V,лия́ш,эзлх
1255,kaufen::V,нала́ш,хулдҗ авх
1256,verkaufen::V,ужала́ш,хулдх
1257,verkaufen::V,ужала́ш,гүүлгх
1258,bezahlen::V,тӱла́ш,өгх
1259,zahlen::V,тӱла́ш,өгх
1260,beherrschen::V,куча́ш,эзлх
1261,ertragen::V,турка́ш,даах
