,Concept_ID,es,ady
702,anderer::A,otro,нэмы́кӏ
703,erster::A,primero,апэр
704,zweiter::A,segundo,я́тӏонэр
705,dritter::A,tercero,ящэнэр
706,letzter::A,último,аужыр
707,allein::ADV,a solo,зы
708,auf einmal::ADV,de una vez,ардэдэм
709,auf einmal::ADV,de una vez,асыхьатым
710,zusammen::ADV,juntos,зэгъусэхэ́у
711,lange::ADV,mucho tiempo,бэрэ́
712,plötzlich::ADV,de repente,зэкӏэм
713,sofort::ADV,en seguida,ардэдэм
714,sofort::ADV,en seguida,асыхьатым
715,später::ADV,más tarde,нэужым
716,jetzt::ADV,ahora,джы
717,heute::ADV,hoy,непэ́
718,morgen::ADV,mañana,неу́щы
719,bald::ADV,pronto,псынкӏэу
720,bald::ADV,en breve,псынкӏэу
721,dann::ADV,luego,нэужым
722,dann::ADV,entonces,нэужым
723,gestern::ADV,ayer,тыгъуа́с
724,einst::ADV,antaño,зэгорэ́м
725,damals::ADV,entonces,армэ
726,damals::ADV,entonces,ащыгъум
727,danach::ADV,después,нэужым
728,vorher::ADV,antes,нахьыпэм
729,zuerst::ADV,primero,
730,einmal::ADV,una vez,зэ
731,manchmal::ADV,a veces,
732,oft::ADV,a menudo,бэрэ
733,oft::ADV,con frecuencia,бэрэ
734,immer::ADV,siempre,ренэ́у
735,niemals::ADV,jamás,
736,hier::ADV,aquí,
737,hierhin::ADV,acá,
738,von hier::ADV,desde aquí,
739,dort::ADV,ahí,модэ
740,dort::ADV,allí,модэ
741,dorthin::ADV,allí,модэ́
742,dorthin::ADV,hacia allí,модэ́
743,geradeaus::ADV,todo derecho,занкӏэу
744,vorwärts::ADV,adelante,ыпэкӏэ
745,rückwärts::ADV,hacia atrás,ыужыкӏэ́
746,zurück::ADV,atrás,ыужыкӏэ́
747,unten::ADV,abajo,ычӏэкӏэ́
748,hinab::ADV,hacia abajo,ычӏэгъы́
749,hinab::ADV,hacia abajo,ычӏэкӏэ́
750,oben::ADV,arriba,ышъхьагъы
751,hinauf::ADV,hacia arriba,ышъхьагъыкӏэ
752,überall::ADV,por todas partes,тыди́
753,überall::ADV,por todas partes,тыдэкӏи́
754,nicht::ADV,no,-п
755,nicht::ADV,no,мы-
756,ein wenig::ADV,un poco,тӏэкӏу
757,kaum::ADV,apenas,къоды́й
758,sehr::ADV,muy,дэд
759,sehr::ADV,mucho,дэд
760,so::ADV,tan,ащ фэд
761,so::ADV,tan,мыщ фэд
762,so::ADV,tan,джащ фэд
763,noch::ADV,aún,джыри
764,noch::ADV,todavía,джыри
765,nur::ADV,solamente,ныӏэ́п
766,schon::ADV,ya,
767,wieder::ADV,de nuevo,джыри
768,vergebens::ADV,en vano,пкӏэнчъэ́у
769,vor::PRP,antes de,пашъхьэ́
770,vor::PRP,delante de,пашъхьэ́
771,hinter::PRP,tras,кӏы́б
772,hinter::PRP,detrás de,кӏы́б
773,unter::PRP,bajo,чӏэ-
774,unter::PRP,debajo de,чӏэ-
775,durch::PRP,por,пхыры-
776,durch::PRP,a través de,пхыры-
777,neben::PRP,al lado de,дэжь
778,zwischen::PRP,entre,азыфа́гу
779,wegen::PRP,por,къы-
780,wegen::PRP,a causa de,къы-
781,dies::PRN,esto,ар
782,das::PRN,eso,а
783,das::PRN,eso,мо
784,das::PRN,esto,а
785,das::PRN,esto,мо
786,alles::PRN,todo,зэкӏэ́
787,ich::PRN,yo,сэ
788,du::PRN,tú,о
789,er::PRN,él,ар
790,wir::PRN,nosotros,тэ
791,ihr::PRN,vosotros,шъо
792,sie::PRN,ellos,ахэр
793,was::FPRN,qué,сыд
794,wer::FPRN,quién,хэт
795,wo::FADV,dónde,тыдэ́
796,wohin::FADV,adónde,тыдэ́
797,wohin::FADV,hacia dónde,тыдэ́
798,wie::FADV,cómo,сыдэущтэ́у
799,warum::FADV,por qué,сыд пае́
800,wieviel::FNUM,cuánto,тхьапш
801,wieviel::FNUM,cuánto,сыд фэди́з
802,eins::NUM,uno,зы
803,zwei::NUM,dos,тӏу
804,drei::NUM,tres,щы
805,vier::NUM,cuatro,плӏы
806,fünf::NUM,cinco,тфы
807,sechs::NUM,seis,хы
808,sieben::NUM,siete,блы
809,acht::NUM,ocho,и
810,neun::NUM,nueve,бгъу
811,zehn::NUM,diez,пшӏы
812,elf::NUM,once,пшӏыкӏузы́
813,zwölf::NUM,doce,пшӏыкӏутӏу
814,zwanzig::NUM,veinte,тӏокӏы́
815,dreißig::NUM,treinta,щэкӏы
816,vierzig::NUM,cuarenta,тӏокӏи́тӏу
817,fünfzig::NUM,cincuenta,шъэны́ыкъу
818,sechzig::NUM,sesenta,тӏокӏи́щ
819,siebzig::NUM,setenta,тӏокӏищырэ́ пшӏырэ́
820,achtzig::NUM,ochenta,тӏокӏи́пӏ
821,neunzig::NUM,noventa,тӏокӏиилӏырэ́ пшӏырэ́
822,hundert::NUM,cien,шъэ
823,hundert::NUM,ciento,шъэ
824,tausend::NUM,mil,мин
825,und::CNJ,y,ыкӏи
826,oder::CNJ,o,е
827,stehen::V,estar de pie,ущытын
828,stehen::V,estar de pie,умыхъыен
829,sitzen::V,estar sentado,уисын
830,sitzen::V,estar sentado,утесын
831,liegen::V,yacer,телъы́н
832,liegen::V,estar acostado,телъы́н
833,hängen::V,pender,къыщылэлын
834,hängen::V,pender,къыщылэлын щыгъын быхъур
835,werden::V,hacerse,хъун
836,passieren::V,suceder,къэхъун
837,beginnen::V,iniciarse,къежьэн
838,beginnen::V,iniciarse,къыублэн
839,beginnen::V,principiar,къежьэн
840,beginnen::V,principiar,къыублэн
841,enden::V,acabar,ухы́н
842,enden::V,terminar,ухы́н
843,wechseln::V,variar,зэхъожьы́н
844,wechseln::V,alternar,зэхъожьы́н
845,aufgehen[Sonne]::V,salir,къыкъокӏы́н
846,untergehen[Sonne]::V,ponerse,къохьан
847,untergehen[Sonne]::V,descender,къохьан
848,scheinen[Sonne]::V,brillar,къепсыи
849,donnern::V,tronar,гъогъон
850,wehen::V,soplar,епщэ́н
851,strömen::V,afluir,чъэн
852,fließen::V,fluir,чъэн
853,fließen::V,correr,чъэн
854,sich drehen::V,girar,зыгъэчэрэгъу́н
855,schwanken::V,vacilar,хъые́н
856,schwingen::V,oscilar,зыгъэхъые́н
857,fallen::V,caer,къефэхы́н
858,brennen::V,arder,стын
859,brennen::V,quemar,стын
860,rauchen::V,humear,ӏугъо къикӏын
861,rauchen::V,echar humo,ӏугъо къикӏын
862,regnen::V,llover,къещхы́н
863,gefrieren::V,helarse,дыкъын
864,tauen::V,deshelarse,жъун
865,schmelzen::V,fundirse,ткӏун
866,schmelzen::V,derretirse,ткӏун
867,trocknen::V,secarse,гъушъы́н
868,trocknen::V,secarse,чъэпхъу́н
869,sieden::V,hervir,жъон
870,faulen::V,pudrirse,шъун
871,verfaulen::V,pudrirse,шъун
872,reißen::V,romperse,зэӏэтхъы́н
873,versinken::V,hundirse,чӏихьан
874,vergehen::V,pasar,блэкӏы́н
875,erscheinen::V,aparecer,къэлъэгъон
876,verschwinden::V,desaparecer,кӏодыжьы́н
877,sinken::V,bajar,
878,abnehmen::V,decrecer,къыкӏичын
879,abnehmen::V,disminuir,къыкӏичын
880,zunehmen::V,crecer,хэхъо́н
881,zunehmen::V,aumentar,хэхъо́н
882,steigen::V,subir,къежьэн
883,steigen::V,ascender,къежьэн
884,wachsen::V,crecer,хэхъо́н
885,wachsen::V,crecer,къэкӏы́н
886,glänzen::V,brillar,цӏыу́н
887,glänzen::V,resplandecer,цӏыу́н
888,funkeln::V,chispear,жъыу́н
889,lärmen::V,hacer ruido,бырсыры́н
890,läuten::V,sonar,теон
891,läuten::V,repicar,теон
892,klingeln::V,tocar el timbre,теон
893,klirren::V,tintinear,
894,brausen::V,zumbar,шъуин
895,rauschen::V,murmurar,макъэ гъэӏун
896,klingen::V,sonar,къыхэӏукӏын
897,bellen::V,ladrar,хьакъу́н
898,heulen::V,ulular,быун
899,blasen::V,soplar,епщэ́н
900,pfeifen::V,silbar,шъуин
901,schreien::V,gritar,куо́н
902,schreien::V,gritar,кӏыи́н
903,stöhnen::V,gemir,щэӏун
904,zittern::V,temblar,кӏэзэзын
905,leben::V,vivir,псэу́н
906,geboren werden::V,nacer,къэхъун
907,atmen::V,respirar,жьы къэщэ́н
908,trinken::V,beber,ешъо́н
909,essen::V,comer,шхын
910,schlucken::V,tragar,бдырыин
911,müde werden::V,cansarse,пшъын
912,müde werden::V,fatigarse,пшъын
913,einschlafen::V,dormirse,хэчъыен
914,schlafen::V,dormir,чъые́н
915,aufwachen::V,despertarse,къэущы́н
916,aufstehen::V,levantarse,уцу́н
917,sich erholen::V,reposar,зыгъэпсэфын
918,sich erholen::V,descansar,зыгъэпсэфын
919,krank werden::V,caer enfermo,сымаджэ́ хъун
920,krank sein::V,estar enfermo,сымэджэ́н
921,schmerzen::V,doler,сымэджэ́н
922,husten::V,toser,пскэ́н
923,genesen::V,convalecer,хъужьын
924,genesen::V,restablecerse,хъужьын
925,sterben::V,morir,лӏэн
926,umkommen::V,perecer,хэкӏодэн
927,sich bewegen::V,moverse,хъые́н
928,sich rühren::V,rebullir,хъые́н
929,sich erheben::V,levantarse,къэтэджын
930,sich setzen::V,sentarse,тӏысы́н
931,hinfallen::V,caerse,ебэджы́н
932,laufen::V,andar,кӏон
933,schreiten::V,proceder,кӏон
934,spazierengehen::V,pasear,къэкӏухьэн
935,spazierengehen::V,pasearse,къэкӏухьэн
936,eilen::V,correr prisa,гузэжъон
937,sich beeilen::V,darse prisa,гуӏэ́н
938,sausen::V,correr,псынкӏэ́у чъэн
939,rennen::V,correr,чъэн
940,springen::V,saltar,пкӏэн
941,klettern::V,trepar,дэцохъоен
942,klettern::V,escalar,дэцохъоен
943,schaukeln::V,bambolearse,уешӏэн
944,kriechen::V,reptar,цохъо́н
945,kriechen::V,arrastrarse,цохъо́н
946,schwimmen::V,nadar,есы́н
947,tauchen::V,bucear,зычӏэгъэо́н
948,tauchen::V,sumergirse,зычӏэгъэо́н
949,rudern::V,remar,къошъо бэщкӏэ фын
950,fahren::V,ir,кӏон
951,fliegen::V,volar,быбы́н
952,gehen::V,ir,кӏон
953,gehen::V,andar,кӏон
954,weggehen::V,irse,ӏукӏын
955,weggehen::V,marcharse,ӏукӏын
956,abfahren::V,salir,ежьэн
957,abfahren::V,partir,ежьэн
958,anhalten::V,parar,къэуцу́н
959,anhalten::V,pararse,къэуцу́н
960,hineingehen::V,entrar,ихьан
961,eintreten::V,entrar,чӏэхьан
962,kommen::V,venir,къэкӏо́н
963,ankommen::V,llegar,къэсы́н
964,zurückkommen::V,volver,гъэзэжьын
965,zurückkommen::V,regresar,гъэзэжьын
966,bleiben::V,quedarse,къэнэ́н
967,warten::V,esperar,пэплъэ́н
968,erwarten::V,esperar,ежэн
969,suchen::V,buscar,лъыхъу́н
970,finden::V,hallar,къэгъоты́н
971,finden::V,hallar,къыхэгъэщы́н
972,finden::V,encontrar,къэгъоты́н
973,finden::V,encontrar,къыхэгъэщы́н
974,versuchen::V,intentar,пылъы́н
975,vorbereiten::V,preparar,гъэхьазыры́н
976,lieben::V,amar,шӏу плъэгъу́н
977,lieben::V,querer,шӏу плъэгъу́н
978,mögen::V,querer,шӏу плъэгъу́н
979,lachen::V,reír,щхын
980,rühren::V,conmover,гур гъэузын
981,weinen::V,llorar,гъын
982,schimpfen::V,regañar,хъонэн
983,sich ärgern::V,enfadarse,губжы́н
984,sich fürchten::V,tener miedo,щынэ́н
985,fürchten::V,temer,щынэ́н
986,fürchten::V,tener miedo a,щынэ́н
987,fliehen::V,huir,
988,flüchten::V,escaparse,
989,sehen::V,ver,льэгъу́н
990,anschauen::V,mirar,плъэн
991,anschauen::V,mirar,еплъы́н
992,ansehen::V,mirar,плъэн
993,hören::V,oír,зэхэхын
994,zuhören::V,escuchar,дэӏо́н
995,probieren::V,probar,хэӏэн
996,probieren::V,degustar,хэӏэн
997,riechen::V,oler,пэмэ́н
998,fühlen::V,sentir,зэхэпшӏэн
999,scheinen::V,parecer,уащыхъу́н
1000,scheinen::V,parecer,уашӏошӏы́н
1001,zu sehen sein::V,poder verse,зэрэлъэгъу́н
1002,vernehmen::V,oír,зэхэхын
1003,vernehmen::V,percibir,зэхэхын
1004,frieren::V,tener frío,дыкъын
1005,frieren::V,tener frío,пӏыкӏэн
1006,frieren::V,tener frío,чъыӏэ́ лӏэн
1007,tun::V,hacer,шӏын
1008,können::V,poder,лъэкӏы́н
1009,wollen::V,querer,фэе́н
1010,anfangen::V,iniciar,ублэн
1011,beenden::V,acabar,ухы́н
1012,beenden::V,terminar,ухы́н
1013,aufhören::V,cesar,щыгъэтын
1014,gelingen::V,salir bien,хъун
1015,geraten::V,salir,
1016,geraten::V,dar resultado,
1017,öffnen::V,abrir,ӏухы́н
1018,schließen::V,cerrar,игъэсэн
1019,stellen::V,poner,бгъэуцун
1020,stellen::V,colocar,бгъэуцун
1021,setzen::V,poner,гъэтӏысы́н
1022,setzen::V,colocar,гъэтӏысы́н
1023,legen::V,poner,хэлъхьа́н
1024,berühren::V,tocar,эӏэн
1025,berühren::V,tocar,нэсын
1026,verbinden::V,unir,зэхэпхэ́н
1027,verbinden::V,unir,пхын
1028,verbinden::V,juntar,зэхэпхэ́н
1029,verbinden::V,juntar,пхын
1030,bedecken::V,tapar,техъо́н
1031,bedecken::V,cubrir,техъо́н
1032,aufhängen::V,colgar,пылъэ́н
1033,anzünden::V,encender,хэгъэнэ́н
1034,aufheben::V,recoger,
1035,zurücklassen::V,dejar,къэгъэнэ́н
1036,verlieren::V,perder,чӏэ́нэн
1037,verlieren::V,perder,шӏокӏоды́н
1038,fallen lassen::V,dejar caer,чӏэунэн
1039,fallen lassen::V,dejar caer,пӏэпызын
1040,machen::V,hacer,шӏын
1041,herstellen::V,fabricar,шӏы́н
1042,bauen::V,construir,шӏы́н
1043,reparieren::V,reparar,дыжьы́н
1044,verbessern::V,mejorar,нахьышӏу пшӏын
1045,verbessern::V,mejorar,нахь дэгъу пшӏын
1046,ändern::V,mudar,зэблэхъу́н
1047,ändern::V,modificar,зэблэхъу́н
1048,graben::V,cavar,тӏын
1049,beugen::V,doblar,
1050,beugen::V,inclinar,
1051,biegen::V,doblar,уфэн
1052,drehen::V,volver,гъэчэрегъу́
1053,drehen::V,hacer girar,гъэчэрегъу́
1054,wenden::V,volver,пӏонтӏэн
1055,wenden::V,volver,бгъэзэн
1056,wenden::V,volver,уӏубын
1057,umdrehen::V,revolver,
1058,heben::V,levantar,ӏэты́н
1059,hochheben::V,alzar,ӏэты́н
1060,ergreifen::V,coger,къэубыты́н
1061,halten::V,tener,ӏыгъы́н
1062,drücken::V,apretar,тэӏункӏэн
1063,schieben::V,empujar,уеӏункӏын
1064,schieben::V,empujar,уетӏыргун
1065,kratzen::V,rascar,цӏэнтхъун
1066,lecken::V,lamer,бзэи́н
1067,beißen::V,morder,ецэкъэ́н
1068,abreißen::V,arrancar,къичын
1069,abreißen::V,arrancar,пытхъын
1070,abschneiden::V,cortar,пыупкӏын
1071,abschneiden::V,cortar,гобзыкӏын
1072,binden::V,atar,епхын
1073,stecken::V,meter,хэсэн
1074,brechen::V,romper,зэпыпкӏын
1075,brechen::V,quebrar,зэпыпкӏын
1076,klopfen::V,golpear,теон
1077,hauen::V,pegar,теон
1078,kleben::V,pegar,щхэн
1079,kleben::V,encolar,щхэн
1080,reiben::V,frotar,пӏотын
1081,streichen::V,untar,щыфэн
1082,streichen::V,recubrir,щыфэн
1083,schleifen::V,afilar,гъэчаны́н
1084,schleifen::V,afilar,кӏэлыкӏы́н
1085,schneiden::V,cortar,бзын
1086,rütteln::V,agitar,гъэсысын
1087,schütteln::V,agitar,гъэсысын
1088,schütteln::V,sacudir,гъэсысын
1089,schwenken::V,menear,ӏэ шӏын
1090,schütten::V,verter,икӏэ́н
1091,füllen::V,llenar,из шӏын
1092,einwickeln::V,envolver,кӏоцӏыщыхьа́н
1093,tragen::V,llevar,хьын
1094,schleppen::V,arrastrar,пхьын
1095,schleppen::V,arrastrar,плъэшъун
1096,ziehen::V,tirar,пкъудыин
1097,ziehen::V,tirar,пщэн
1098,ziehen::V,tirar,плъэшъун
1099,aufbewahren::V,conservar,пӏыгъын
1100,aufbewahren::V,conservar,уухъумэн
1101,werfen::V,echar,дзын
1102,werfen::V,lanzar,дзын
1103,fangen::V,coger,къэубыты́н
1104,packen::V,agarrar,къэубыты́н
1105,verstecken::V,esconder,бгъэбылъын
1106,teilen::V,partir,гощы́н
1107,teilen::V,dividir,гощы́н
1108,schicken::V,enviar,гъахьы́н
1109,bringen::V,traer,къэхьы́н
1110,hinzufügen::V,añadir,хэгъэхъо́н
1111,bekommen::V,obtener,
1112,bekommen::V,conseguir,
1113,erhalten::V,recibir,
1114,nehmen::V,tomar,къытехы́н
1115,wählen::V,elegir,къыхэхы́н
1116,auswählen::V,escoger,къыхэхы́н
1117,auswählen::V,seleccionar,къыхэхы́н
1118,bewahren::V,guardar,къэухъумэн
1119,bewahren::V,preservar,къэухъумэн
1120,behindern::V,estorbar,пэрыохъу хъун
1121,behindern::V,obstaculizar,пэрыохъу хъун
1122,verderben::V,estropear,къутэн
1123,beschädigen::V,deteriorar,къутэн
1124,zerbrechen::V,romper,къутэн
1125,zerbrechen::V,quebrar,къутэн
1126,zerreißen::V,desgarrar,зэӏэтхъы́н
1127,zerreißen::V,despedazar,зэӏэтхъы́н
1128,zerstören::V,destruir,къутэ́н
1129,zerstören::V,destrozar,къутэ́н
1130,verbrennen::V,quemar,гъэсты́н
1131,geben::V,dar,еты́н
1132,reichen::V,pasar,еты́н
1133,schenken::V,regalar,еты́н
1134,versprechen::V,prometer,гъэгугъэ́н
1135,wünschen::V,desear,шӏоигъо́н
1136,loben::V,alabar,щытхъун
1137,küssen::V,besar,ебэу́н
1138,wiegen::V,mecer,гъэхъыен
1139,zudecken::V,tapar,техъо́н
1140,zudecken::V,cubrir,техъо́н
1141,wecken::V,despertar,къэгъэущы́н
1142,zeigen::V,mostrar,гъэлъэгъо́н
1143,führen::V,guiar,щэн
1144,führen::V,conducir,щэн
1145,lehren::V,enseñar,егъэджэ́н
1146,lehren::V,enseñar,егъэшӏэн
1147,lehren::V,instruir,егъэджэ́н
1148,lehren::V,instruir,егъэшӏэн
1149,unterrichten::V,enseñar,егъэджэ́н
1150,aufziehen::V,criar,пӏун
1151,leiten::V,guiar,гъэзекӏон
1152,leiten::V,dirigir,гъэзекӏон
1153,antreiben::V,impeler,къепфылӏэн
1154,antreiben::V,impulsar,къепфылӏэн
1155,lassen::V,hacer,еты́н
1156,einladen::V,invitar,къегъэблэгъэн
1157,vereinigen::V,unir,зэгогъэхьан
1158,besuchen::V,visitar,щыӏэ́н
1159,besuchen::V,ir a ver,щыӏэ́н
1160,treffen::V,encontrar,ӏукӏэ́н
1161,treffen::V,encontrar,пэгъокӏы́н
1162,sich versammeln::V,reunirse,зэхэхьан
1163,sich versammeln::V,congregarse,зэхэхьан
1164,spielen::V,jugar,джэгу́н
1165,singen::V,cantar,орэ́д къэӏо́н
1166,tanzen::V,bailar,къэшъо́н
1167,sich trennen::V,separarse,зэгокӏыжьы́ных
1168,verlassen::V,dejar,бгынэн
1169,verlassen::V,dejar,хэкӏыжьын
1170,verlassen::V,abandonar,бгынэн
1171,verlassen::V,abandonar,хэкӏыжьын
1172,retten::V,salvar,къыхэпхыжьын
1173,retten::V,salvar,къэбгъэнэжьын
1174,bewachen::V,vigilar,къэгъэгъунэн
1175,schützen::V,proteger,ухъумэ́н
1176,verteidigen::V,defender,къэухъумэн
1177,sich schlagen::V,batirse,эзэон
1178,schießen::V,tirar,он
1179,schießen::V,disparar,он
1180,siegen::V,vencer,текӏо́н
1181,ärgern::V,enojar,бгъэгубжын
1182,ärgern::V,enfadar,бгъэгубжын
1183,schlagen::V,pegar,ео́н
1184,schlagen::V,golpear,ео́н
1185,treten::V,dar una patada a,
1186,stechen::V,pinchar,хэӏун
1187,stoßen::V,empujar,тӏыро́н
1188,stoßen::V,empujar,уеӏункӏын
1189,stehlen::V,robar,тыгъу́н
1190,stehlen::V,hurtar,тыгъу́н
1191,stören::V,molestar,бгъэгумэкӏын
1192,belästigen::V,molestar,бгъэгумэкӏын
1193,belästigen::V,importunar,бгъэгумэкӏын
1194,verbergen::V,ocultar,ушъэфын
1195,verbergen::V,esconder,ушъэфын
1196,täuschen::V,engañar,гъэпцӏэ́н
1197,betrügen::V,engañar,гъэпцӏэ́н
1198,töten::V,matar,уикӏын
1199,wohnen::V,vivir,дэсын
1200,wohnen::V,habitar,дэсын
1201,arbeiten::V,trabajar,лэжьэ́н
1202,sammeln::V,recoger,угъои́н
1203,sammeln::V,coleccionar,угъои́н
1204,pflücken::V,coger,къыпычы́н
1205,jagen::V,cazar,шэкӏон
1206,jagen::V,cazar,ешэкӏон
1207,fischen::V,pescar,пцэжъые уешэн
1208,fassen::V,atrapar,къэубыты́н
1209,fassen::V,capturar,къэубыты́н
1210,hüten::V,guardar,хэхъо́н
1211,treiben::V,aballar,пфын
1212,anbinden::V,atar,епхын
1213,füttern::V,echar de comer,гъэшхэ́н
1214,melken::V,ordeñar,щын
1215,hacken::V,picar,упкӏэтэн
1216,hacken::V,cortar,упкӏэтэн
1217,gießen::V,regar,тепкӏэн
1218,reifen::V,madurar,игъо хъун
1219,zubereiten::V,preparar,бгъэхьазырын
1220,kochen::V,cocer,шӏы́н
1221,kochen::V,guisar,шӏы́н
1222,backen::V,hornear,гъэжъэ́н
1223,backen::V,cocer al horno,гъэжъэ́н
1224,braten::V,asar,гъэжъэ́н
1225,braten::V,freír,гъэжъэ́н
1226,umrühren::V,remover,зэхэгъэкӏухьан
1227,stricken::V,hacer punto,хъын
1228,stricken::V,hacer calceta,хъын
1229,nähen::V,coser,дэн
1230,färben::V,teñir,бгъэлэн
1231,färben::V,colorear,бгъэлэн
1232,reinigen::V,limpiar,укъэбзы́н
1233,waschen::V,lavar,бгыкӏын
1234,abwischen::V,fregar,лъэкӏы́н
1235,abwischen::V,limpiar,лъэкӏы́н
1236,spülen::V,aclarar,дэгъэчъыхьан
1237,spülen::V,enjuagar,дэгъэчъыхьан
1238,fegen::V,barrer,пхъэнкӏы́н
1239,fegen::V,pasar la escoba,пхъэнкӏы́н
1240,kehren::V,barrer,пхъэнкӏы́н
1241,baden::V,bañarse,зыгъэпскӏын
1242,sich waschen::V,lavarse,зытхьакӏы́н
1243,ausziehen::V,quitar,къытехы́н
1244,ausziehen::V,quitarse,къытехы́н
1245,anziehen::V,ponerse,щылъэ́н
1246,sich anziehen::V,vestirse,зыфэпэн
1247,kämmen::V,peinar,жьын
1248,schmücken::V,adornar,гъэдэхэ́н
1249,sagen::V,decir,къэӏон
1250,sprechen::V,hablar,псэлъэ́н
1251,reden::V,hablar,гущыӏэ́н
1252,reden::V,conversar,гущыӏэ́н
1253,sich unterhalten::V,charlar,зэдэгущыӏэн
1254,sich unterhalten::V,conversar,зэдэгущыӏэн
1255,fragen::V,preguntar,упчӏэ́н
1256,bitten::V,rogar,лъэӏо́н
1257,erzählen::V,contar,къэпӏотэ́н
1258,mitteilen::V,comunicar,макъэ егъэӏун
1259,mitteilen::V,participar,макъэ егъэӏун
1260,nennen::V,llamar,цӏэ фэусы́н
1261,nennen::V,nombrar,цӏэ фэусы́н
1262,rufen::V,llamar,джэн
1263,prahlen::V,jactarse,узыщытхъужьы́н
1264,übersetzen::V,traducir,бгъэкӏотэн
1265,denken::V,pensar,егупшысэ́н
1266,glauben::V,creer,уивыхъэ́ телъы́н
1267,bemerken::V,notar,гу лъыптэ́н
1268,erkennen::V,reconocer,зэхэпхын
1269,erkennen::V,reconocer,зэбгъэшӏэн
1270,begreifen::V,concebir,гурыӏо́н
1271,verstehen::V,entender,зэхэхын
1272,verstehen::V,comprender,зэхэхын
1273,lernen::V,aprender,еджэ́н
1274,wissen::V,saber,шӏэн
1275,sich erinnern an::V,recordar,къэшӏэжьын
1276,sich erinnern an::V,acordarse de,къэшӏэжьын
1277,vergessen::V,olvidar,пщыгъупшэжьы́н
1278,messen::V,medir,шын
1279,zählen::V,contar,плъытэ́н
1280,rechnen::V,contar,плъытэ́н
1281,rechnen::V,contar,угугъэ́н
1282,rechnen::V,calcular,плъытэ́н
1283,rechnen::V,calcular,угугъэ́н
1284,lesen::V,leer,еджэ́н
1285,malen::V,pintar,шӏын
1286,zeichnen::V,dibujar,шӏын
1287,schreiben::V,escribir,тхын
1288,besitzen::V,poseer,иӏэн
1289,kaufen::V,comprar,щэфы́н
1290,verkaufen::V,vender,щэн
1291,bezahlen::V,pagar,птын
1292,bezahlen::V,pagar,лъыптын
1293,bezahlen::V,pagar,птыжьы́н
1294,zahlen::V,pagar,птын
1295,zahlen::V,pagar,лъыптын
1296,beherrschen::V,dominar,иунаеу иӏэн
1297,ertragen::V,soportar,щэчы́н
