,Concept_ID,ga,mhr
734,gelb::A,buí,сар
735,blau::A,gorm,ка́нде
736,grün::A,glas,ужа́р
737,grün::A,uaine,ужа́р
738,grau::A,liath,сур
739,bunt::A,ildathach,олача́
740,bunt::A,dathannach,олача́
741,billig::A,saor,шу́лдо
742,teuer::A,daor,ше́рге
743,teuer::A,costasach,ше́рге
744,wertvoll::A,luachmhar,шергака́н
745,blind::A,dall,со́кыр
746,blind::A,caoch,со́кыр
747,taub::A,bodhar,соҥгыра́
748,kräftig::A,cumhachtach,куа́тле
749,stark::A,tréan,вия́н
750,stark::A,láidir,вия́н
751,schwach::A,lag,а́лдыме
752,schwach::A,fann,а́лдыме
753,fett::A,ramhar,коя́
754,schlank::A,caol,йоштката́
755,schlank::A,caol,яжу́
756,schlank::A,seang,йоштката́
757,schlank::A,seang,яжу́
758,hübsch::A,álainn,чеве́р
759,hübsch::A,dathúil,чеве́р
760,böse::A,olc,шы́де
761,dumm::A,dúr,аҥыра́
762,dumm::A,amaideach,аҥыра́
763,faul::A,falsa,його
764,faul::A,leisciúil,його
765,fleißig::A,dícheallach,ты́ршыше
766,geizig::A,barainneach,чаҥга́
767,geizig::A,sprionlaithe,чаҥга́
768,klug::A,cliste,уша́н
769,geschickt::A,oilte,уста́
770,geschickt::A,ealaíonta,уста́
771,lieb::A,dil,ала́л
772,lieb::A,dílis,ала́л
773,lustig::A,aerach,весела́
774,lustig::A,meidhreach,весела́
775,sanft::A,bog,ны́жылге
776,sanft::A,séimh,ны́жылге
777,hungrig::A,ocrach,шу́жышо
778,krank::A,tinn,че́рле
779,krank::A,breoite,че́рле
780,nackt::A,nocht,чарама́т
781,traurig::A,brónach,ойга́н
782,lebendig::A,beo,и́лыше
783,gut::A,maith,сай
784,schlecht::A,dona,уда́
785,schlecht::A,dona,шӱ́кшӧ
786,schlecht::A,droch-,уда́
787,schlecht::A,droch-,шӱ́кшӧ
788,richtig::A,ceart,чы́нле
789,schlimm::A,gránna,аля́к
790,schlimm::A,gránna,тыра́н
791,schlimm::A,tubaisteach,аля́к
792,schlimm::A,tubaisteach,тыра́н
793,wahr::A,fíor,чы́нле
794,wahr::A,fíor,настоя́щий
795,alt::A,sean,то́што
796,neu::A,úr,у
797,neu::A,nua,у
798,ehemalig::A,iar-,о́нчычсо
799,ehemalig::A,iar-,онда́кысе
800,ehemalig::A,sean-,о́нчычсо
801,ehemalig::A,sean-,онда́кысе
802,alt[Lebewesen]::A,sean,шо́нто
803,alt[Lebewesen]::A,aosta,шо́нто
804,jung::A,óg,са́мырык
805,arm::A,bocht,нужна́
806,reich::A,saibhir,поя́н
807,reich::A,rachmasach,поя́н
808,bekannt::A,atá eolas air,па́лыме
809,berühmt::A,cailiúil,лӱ́млӧ
810,berühmt::A,clúiteach,лӱ́млӧ
811,fremd::A,coimhthíoch,йот
812,verschieden::A,éagsúil,тӱ́рлӧ
813,verschieden::A,difriúil,тӱ́рлӧ
814,nah::A,gar,ли́шыл
815,nah::A,deas,ли́шыл
816,fern::A,i bhfad uainn,тора́
817,fern::A,i bhfad uainn,мӱ́ндыр
818,fern::A,i bhfad i gcéin,тора́
819,fern::A,i bhfad i gcéin,мӱ́ндыр
820,linker::A,clé,шола́
821,rechter::A,deas,пурла́
822,anderer::A,eile,вес
823,anderer::A,eile,мо́ло
824,erster::A,céad,и́кымше
825,zweiter::A,dóú,ко́кымшо
826,zweiter::A,dara,ко́кымшо
827,dritter::A,tríú,ку́мшо
828,dritter::A,treas,ку́мшо
829,letzter::A,déanach,пыта́ртыш
830,letzter::A,deireanach,пыта́ртыш
831,allein::ADV,i d'aonar,шкет
832,auf einmal::ADV,ag an am céanna,икана́ште
833,zusammen::ADV,le chéile,пырля́
834,zusammen::ADV,in eineacht,пырля́
835,lange::ADV,fada,кужу́н
836,plötzlich::ADV,go tobann,кенета́
837,plötzlich::ADV,i dtobainne,кенета́
838,sofort::ADV,ar an toirt,кызыта́к
839,sofort::ADV,ar an bpointe,кызыта́к
840,später::ADV,níos déanaí,варара́к
841,jetzt::ADV,anois,ы́нде
842,jetzt::ADV,anois,кы́зыт
843,heute::ADV,inniu,та́че
844,morgen::ADV,amárach,эрла́
845,bald::ADV,go luath,вашке́
846,bald::ADV,gan mhoill,вашке́
847,dann::ADV,ansin,вара́
848,gestern::ADV,inné,теҥге́че
849,einst::ADV,tráth,икана́
850,einst::ADV,uair amháin,икана́
851,damals::ADV,ag an am,туна́м
852,damals::ADV,an t-am sin,туна́м
853,danach::ADV,ina dhiaidh sin,вара́
854,vorher::ADV,cheana,о́нчыч
855,vorher::ADV,roimhe sin,о́нчыч
856,zuerst::ADV,ar dtús,онда́к
857,einmal::ADV,uair amháin,икана́
858,manchmal::ADV,uaireanta,ка́шын
859,manchmal::ADV,uaireanta,кокла́н
860,oft::ADV,minic,чӱ́чкыдын
861,immer::ADV,i gcónaí,эре́
862,immer::ADV,i gcónaí,ту́тыш
863,niemals::ADV,riamh,ок нигуна́м
864,hier::ADV,anseo,ты́ште
865,hierhin::ADV,anseo,ты́шке
866,hierhin::ADV,anseo,тыш
867,von hier::ADV,an áit seo,тыше́ч
868,von hier::ADV,an áit seo,тыве́ч
869,dort::ADV,ann,ту́што
870,dort::ADV,ansin,ту́што
871,dorthin::ADV,ann,туш
872,dorthin::ADV,ann,ту́шко
873,dorthin::ADV,ansin,туш
874,dorthin::ADV,ansin,ту́шко
875,geradeaus::ADV,ar aghaidh,вик
876,rückwärts::ADV,siar,шеҥге́к
877,zurück::ADV,ar ais,мӧҥге́ш
878,unten::ADV,thíos,ӱ́лнӧ
879,unten::ADV,thíos,йыма́лне
880,hinab::ADV,síos,йыма́к
881,oben::ADV,thuas,кӱ́шнӧ
882,oben::ADV,thuas,ӱмба́лне
883,hinauf::ADV,suas,кӱ́ш
884,hinauf::ADV,suas,кӱ́шкӧ
885,überall::ADV,i ngach áit,чыла́ вере́
886,überall::ADV,ar fud na háite,чыла́ вере́
887,nicht::ADV,ní,ок
888,nicht::ADV,ní,о́геш
889,nicht::ADV,cha,ок
890,nicht::ADV,cha,о́геш
891,ein wenig::ADV,beagán,изи́ш
892,kaum::ADV,ar éigean,пыкше́
893,sehr::ADV,an-,чот
894,so::ADV,chomh,тыге́
895,so::ADV,mar sin,тыге́
896,noch::ADV,fós,а́ле
897,noch::ADV,go fóill,а́ле
898,nur::ADV,amháin,гына́
899,nur::ADV,níl ach,гына́
900,schon::ADV,cheana,ы́нде
901,schon::ADV,cheana féin,ы́нде
902,wieder::ADV,arís,ада́к
903,wieder::ADV,athuair,ада́к
904,vergebens::ADV,amú,ара́м
905,vergebens::ADV,in aisce,ара́м
906,vor::PRP,ar thosach,о́нчыч
907,hinter::PRP,laistiar de,шеҥге́лне
908,hinter::PRP,taobh thiar de,шеҥге́лне
909,unter::PRP,faoi,йыма́лне
910,durch::PRP,trí,вошт
911,neben::PRP,taobh le,вокте́н
912,neben::PRP,in aice le,вокте́н
913,zwischen::PRP,idir,кокла́ште
914,wegen::PRP,de bharr,верч
915,wegen::PRP,mar gheall ar,верч
916,dies::PRN,seo,ти́де
917,das::PRN,sin,са́де
918,alles::PRN,gach rud,чыла́
919,ich::PRN,mé,мый
920,ich::PRN,mise,мый
921,du::PRN,tú,тый
922,du::PRN,tusa,тый
923,er::PRN,sé,ту́до
924,er::PRN,seisean,ту́до
925,wir::PRN,sinn,ме
926,ihr::PRN,sibh,те
927,ihr::PRN,sibhse,те
928,sie::PRN,siad,ну́но
929,sie::PRN,siadsan,ну́но
930,was::FPRN,cad,мо
931,was::FPRN,céard,мо
932,wer::FPRN,cé,кӧ
933,wo::FADV,cá,куша́н
934,wo::FADV,cén áit,куша́н
935,wohin::FADV,cá,куш
936,wohin::FADV,cá,ку́шко
937,wohin::FADV,cén áit,куш
938,wohin::FADV,cén áit,ку́шко
939,wie::FADV,conas,кузе́
940,wie::FADV,cén chaoi,кузе́
941,warum::FADV,cén fáth,мо
942,warum::FADV,cén fáth,мола́н
943,warum::FADV,cad chuige,мо
944,warum::FADV,cad chuige,мола́н
945,wieviel::FNUM,cá mhéad,куна́р
946,eins::NUM,aon,ик
947,zwei::NUM,dhá,ко́кыт
948,drei::NUM,trí,кум
949,vier::NUM,ceathair,ныл
950,fünf::NUM,cúig,вич
951,sechs::NUM,sé,куд
952,sieben::NUM,seacht,шым
953,acht::NUM,ocht,канда́ш
954,neun::NUM,naoi,инде́ш
955,zehn::NUM,deich,лу
956,elf::NUM,aon déag,лати́к
957,zwölf::NUM,dó dhéag,латко́к
958,zwanzig::NUM,fiche,ко́ло
959,dreißig::NUM,tríocha,ку́мло
960,vierzig::NUM,daichead,ны́лле
961,vierzig::NUM,ceathracha,ны́лле
962,fünfzig::NUM,caoga,ви́тле
963,sechzig::NUM,seasca,ку́дло
964,siebzig::NUM,seachtó,шы́мле
965,achtzig::NUM,ochtó,канда́шле
966,neunzig::NUM,nócha,инде́шле
967,hundert::NUM,céad,шӱ́дӧ
968,tausend::NUM,míle,тӱже́м
969,und::CNJ,agus,да
970,und::CNJ,agus,ден
971,oder::CNJ,nó,я
972,oder::CNJ,nó,а́ле
973,stehen::V,seas,шога́ш
974,sitzen::V,suigh,шинча́ш
975,liegen::V,luigh,кия́ш
976,hängen::V,tá crochta,кеча́ш
977,werden::V,éirigh,лия́ш
978,passieren::V,tarlaigh,лия́ш
979,beginnen::V,tosaigh,тӱҥгала́ш
980,enden::V,críochnaigh,пыта́ш
981,wechseln::V,athraigh,вашталта́ш
982,aufgehen[Sonne]::V,éirigh,лекта́ш
983,untergehen[Sonne]::V,fuin,шинча́ш
984,untergehen[Sonne]::V,téigh faoi,шинча́ш
985,scheinen[Sonne]::V,taitin,волгалта́ш
986,scheinen[Sonne]::V,soilsigh,волгалта́ш
987,donnern::V,tá toirneach ann,кӱдырта́ш
988,donnern::V,tá toirneach ann,сургалта́ш
989,wehen::V,séid,пуа́ш
990,strömen::V,sil,шийалтара́ш
991,fließen::V,rith,йога́ш
992,fließen::V,snigh,йога́ш
993,sich drehen::V,cas,пӧрда́ш
994,sich drehen::V,imrothlaigh,пӧрда́ш
995,schwanken::V,luasc,лӱҥга́ш
996,schwanken::V,luasc,тайныла́ш
997,schwingen::V,luasc,рӱпшалта́ш
998,fallen::V,tit,воза́ш
999,fallen::V,tit,йӧрла́ш
1000,brennen::V,dóigh,йӱла́ш
1001,rauchen::V,plúch toite,шикша́ш
1002,regnen::V,báistigh,йӱра́ш
1003,regnen::V,tá ag cur báistí,йӱра́ш
1004,gefrieren::V,sioc,кылма́ш
1005,gefrieren::V,sioc,ияҥа́ш
1006,gefrieren::V,reoigh,кылма́ш
1007,gefrieren::V,reoigh,ияҥа́ш
1008,tauen::V,leáigh,шула́ш
1009,tauen::V,coscair,шула́ш
1010,schmelzen::V,leáigh,лева́ш
1011,trocknen::V,triomaigh,кошка́ш
1012,sieden::V,fiuch,шола́ш
1013,sieden::V,beirigh,шола́ш
1014,faulen::V,lobh,шӱя́ш
1015,faulen::V,dreoigh,шӱя́ш
1016,verfaulen::V,lobh,шӱйы́н шуа́ш
1017,verfaulen::V,feoigh,шӱйы́н шуа́ш
1018,reißen::V,bris,кӱрла́ш
1019,versinken::V,téigh síos,пуре́н кая́ш
1020,vergehen::V,téigh thart,эрте́н кая́ш
1021,erscheinen::V,tar,толы́н лекта́ш
1022,verschwinden::V,imigh,йома́ш
1023,sinken::V,tit,пуча́ш
1024,sinken::V,ísligh,пуча́ш
1025,abnehmen::V,maolaigh,пуча́ш
1026,abnehmen::V,laghdaigh,пуча́ш
1027,zunehmen::V,méadaigh,шукема́ш
1028,steigen::V,éirigh,нӧлталта́ш
1029,wachsen::V,fás,кушка́ш
1030,glänzen::V,lonraigh,йылгыжа́ш
1031,funkeln::V,drithligh,чолга́ш
1032,lärmen::V,tóg callán,рӱшка́ш
1033,läuten::V,buail,мура́ш
1034,klingeln::V,buail,йыҥгырта́ш
1035,klirren::V,cling,чылдыртата́ш
1036,brausen::V,búir,лӱшка́ш
1037,rauschen::V,tá ag siosarnach,лыжга́ш
1038,klingen::V,tá glór ag,йоҥга́ш
1039,bellen::V,amhastraigh,опта́ш
1040,heulen::V,glam,урмыжа́ш
1041,blasen::V,séid,пуала́ш
1042,pfeifen::V,lig fead,шӱ́шкаш
1043,schreien::V,béic,кычкыра́ш
1044,schreien::V,glaoigh,кычкыра́ш
1045,stöhnen::V,lig cnead,йыҥыса́ш
1046,zittern::V,crith,чытыра́ш
1047,zittern::V,creathnaigh,чытыра́ш
1048,leben::V,mair,ила́ш
1049,geboren werden::V,rugadh,шоча́ш
1050,atmen::V,análaigh,шӱла́ш
1051,trinken::V,ól,йӱа́ш
1052,essen::V,ith,кочка́ш
1053,schlucken::V,slog,нела́ш
1054,müde werden::V,tuirsigh,ноя́ш
1055,einschlafen::V,tit ina chodladh,мале́н колта́ш
1056,schlafen::V,codail,мала́ш
1057,aufwachen::V,múscail,помыжалта́ш
1058,aufstehen::V,éirigh,кынела́ш
1059,sich erholen::V,lig scíth,кана́ш
1060,krank werden::V,éirigh tinn,черлане́н воза́ш
1061,krank sein::V,tá tinn,черлане́н кия́ш
1062,schmerzen::V,tá pian i,коршта́ш
1063,husten::V,déan casacht,кокыра́ш
1064,genesen::V,téarnaigh,тӱрла́ш
1065,genesen::V,téarnaigh,тазаҥа́ш
1066,sterben::V,éag,кола́ш
1067,sterben::V,faigh bás,кола́ш
1068,umkommen::V,caill,вуй йома́ш
1069,sich bewegen::V,bog,кошта́ш
1070,sich bewegen::V,gluais,кошта́ш
1071,sich rühren::V,corraigh,тарвана́ш
1072,sich erheben::V,seas suas,кынела́ш
1073,sich setzen::V,suigh,шинча́ш
1074,hinfallen::V,tit,йӧрла́ш
1075,laufen::V,siúil,кошта́ш
1076,schreiten::V,siúil,ошкыла́ш
1077,spazierengehen::V,téigh ag spaisteoireacht,гуля́яш
1078,eilen::V,deifrigh,вашка́ш
1079,eilen::V,brostaigh,вашка́ш
1080,sich beeilen::V,deifrigh,вашкешта́ш
1081,sich beeilen::V,déan deifir,вашкешта́ш
1082,sausen::V,luathaigh,юлтка́ш
1083,rennen::V,rith,куржтала́ш
1084,springen::V,léim,тӧршта́ш
1085,klettern::V,dreap,кӱза́ш
1086,schaukeln::V,téigh ar an maide corrach,лӱҥгалта́ш
1087,kriechen::V,snámh,нушка́ш
1088,schwimmen::V,snámh,ия́ш
1089,tauchen::V,tum,шуҥгалта́ш
1090,rudern::V,iomair,удыра́ш
1091,rudern::V,rámhaigh,удыра́ш
1092,fahren::V,tiomáin,кудала́ш
1093,fliegen::V,eitil,чоҥешта́ш
1094,gehen::V,téigh,кая́ш
1095,weggehen::V,imigh,кораҥа́ш
1096,abfahren::V,imigh,лекта́ш
1097,anhalten::V,stad,чарна́ш
1098,hineingehen::V,téigh isteach,пура́ш
1099,eintreten::V,téigh isteach,пура́ш
1100,kommen::V,tar,тола́ш
1101,ankommen::V,tar,шуа́ш
1102,zurückkommen::V,fill,пӧртыла́ш
1103,bleiben::V,fan,кода́ш
1104,warten::V,fan,вуча́ш
1105,erwarten::V,tá ag súil le,вуча́ш
1106,erwarten::V,tá ag dréim le,вуча́ш
1107,suchen::V,lorg,кычала́ш
1108,finden::V,faigh,муа́ш
1109,finden::V,aimsigh,муа́ш
1110,versuchen::V,triail,толаша́ш
1111,vorbereiten::V,réitigh,ямдыла́ш
1112,lieben::V,gráigh,йӧрата́ш
1113,mögen::V,taitin le,йӧрата́ш
1114,mögen::V,is maith le,йӧрата́ш
1115,lachen::V,gáir,воштыла́ш
1116,rühren::V,téigh i bhfeidhm ar,ку́мыл тарвата́ш
1117,weinen::V,goil,шорта́ш
1118,weinen::V,caoin,шорта́ш
1119,schimpfen::V,tá ag clamhsán,каргаша́ш
1120,sich ärgern::V,tá corraithe,сыра́ш
1121,sich fürchten::V,tá eagla ar,лӱда́ш
1122,fürchten::V,tá eagla ar,лӱда́ш
1123,fliehen::V,teith,куржа́ш
1124,flüchten::V,éalaigh,куржа́ш
1125,sehen::V,feic,ужа́ш
1126,anschauen::V,dearc,онча́ш
1127,anschauen::V,féach ar,онча́ш
1128,ansehen::V,breathnaigh,эскера́ш
1129,hören::V,cluin,кола́ш
1130,zuhören::V,éist,колышта́ш
1131,probieren::V,bliais,тамла́ш
1132,riechen::V,bolaigh,ӱпшынча́ш
1133,fühlen::V,braith,шижа́ш
1134,fühlen::V,mothaigh,шижа́ш
1135,scheinen::V,tá an chuma ar,чуча́ш
1136,zu sehen sein::V,tá le feiceáil,коя́ш
1137,vernehmen::V,clois,кола́ш
1138,frieren::V,tá fuar,кылма́ш
1139,tun::V,déan,ышта́ш
1140,können::V,féad,мошта́ш
1141,können::V,is féidir le,мошта́ш
1142,wollen::V,tá ag iarraidh,тӱна́ш
1143,anfangen::V,tosaigh,тӱҥала́ш
1144,anfangen::V,cuir tús le,тӱҥала́ш
1145,beenden::V,críochnaigh,пытара́ш
1146,beenden::V,cuir deireadh le,пытара́ш
1147,aufhören::V,stad,чарна́ш
1148,gelingen::V,éirigh le,сай лекта́ш
1149,geraten::V,tá deireadh ar,лекта́ш
1150,öffnen::V,oscail,поча́ш
1151,schließen::V,dún,петыра́ш
1152,schließen::V,iaigh,петыра́ш
1153,stellen::V,cuir,шында́ш
1154,setzen::V,cuir,шында́ш
1155,setzen::V,socraigh,шында́ш
1156,legen::V,cuir,опта́ш
1157,legen::V,cuir,пышта́ш
1158,berühren::V,teagmhaigh le,тӱка́ш
1159,verbinden::V,ceangail,пида́ш
1160,bedecken::V,clúdaigh,леведа́ш
1161,bedecken::V,cumhdaigh,леведа́ш
1162,aufhängen::V,croch,сака́ш
1163,anzünden::V,las,чӱкта́ш
1164,anzünden::V,adhain,чӱкта́ш
1165,aufheben::V,tóg,нӧлтала́ш
1166,aufheben::V,ardaigh,нӧлтала́ш
1167,zurücklassen::V,fág,кода́ш
1168,verlieren::V,caill,йомдара́ш
1169,fallen lassen::V,lig uait,воза́ш
1170,fallen lassen::V,caith uait,воза́ш
1171,machen::V,déan,ышта́ш
1172,machen::V,réitigh,ышта́ш
1173,herstellen::V,táirg,ямдыла́ш
1174,bauen::V,tóg,чоҥа́ш
1175,reparieren::V,deisigh,ачала́ш
1176,verbessern::V,feabhsaigh,саемда́ш
1177,ändern::V,athraigh,весемда́ш
1178,graben::V,tochail,кӱнча́ш
1179,beugen::V,crom,пӱгырта́ш
1180,biegen::V,lúb,лывырта́ш
1181,drehen::V,cas,пӱтыра́ш
1182,wenden::V,tiontaigh,ирала́ш
1183,umdrehen::V,iompaigh,савырала́ш
1184,umdrehen::V,tiontaigh,савырала́ш
1185,heben::V,ardaigh,нӧлта́ш
1186,hochheben::V,tóg,нӧлта́ш
1187,ergreifen::V,beir ar,руалта́ш
1188,halten::V,coimeád,куча́ш
1189,halten::V,coinnigh,куча́ш
1190,drücken::V,brúigh,иша́ш
1191,drücken::V,brúigh,темда́ш
1192,schieben::V,brúigh,шӱкала́ш
1193,kratzen::V,scríob,удыра́ш
1194,lecken::V,ligh,нула́ш
1195,lecken::V,leadhb,нула́ш
1196,beißen::V,bain greim as,пура́ш
1197,abreißen::V,stróic,кӱрла́ш
1198,abreißen::V,tarraing,кӱрла́ш
1199,abschneiden::V,scoith,пӱчка́ш
1200,binden::V,ceangail,кылда́ш
1201,stecken::V,sáigh,шуралта́ш
1202,brechen::V,bris,тодышта́ш
1203,klopfen::V,cnag,кыра́ш
1204,hauen::V,buail,тӱя́ш
1205,kleben::V,gliúáil,клеитла́ш
1206,reiben::V,cuimil,йыга́ш
1207,reiben::V,cuimil,туржала́ш
1208,streichen::V,leath,шӱра́ш
1209,schleifen::V,líomh,шума́ш
1210,schleifen::V,líomh,яна́ш
1211,schneiden::V,gearr,пӱчка́ш
1212,rütteln::V,croith,рӱза́ш
1213,schütteln::V,croith,почка́ш
1214,schwenken::V,luasc,рӱза́ш
1215,schütten::V,doirt,опта́ш
1216,füllen::V,líon,тема́ш
1217,einwickeln::V,cuach,вӱдыла́ш
1218,einwickeln::V,clúdaigh,вӱдыла́ш
1219,tragen::V,iompair,нумала́ш
1220,schleppen::V,tarraing,шӱдыра́ш
1221,ziehen::V,tarraing,шупша́ш
1222,aufbewahren::V,coinnigh,арала́ш
1223,werfen::V,caith,шуа́ш
1224,werfen::V,caith,кышка́ш
1225,fangen::V,ceap,куча́ш
1226,packen::V,beir ar,руалта́ш
1227,verstecken::V,folaigh,тоя́ш
1228,verstecken::V,cuir i bhfolach,тоя́ш
1229,teilen::V,roinn,пӧла́ш
1230,schicken::V,seol,колта́ш
1231,bringen::V,beir,конда́ш
1232,bringen::V,tabhair,конда́ш
1233,hinzufügen::V,cuir le,ешара́ш
1234,bekommen::V,faigh,нала́ш
1235,erhalten::V,faigh,нала́ш
1236,nehmen::V,tóg,нала́ш
1237,nehmen::V,glac,нала́ш
1238,wählen::V,pioc,сайла́ш
1239,wählen::V,roghnaigh,сайла́ш
1240,auswählen::V,roghnaigh,таҥгла́ш
1241,bewahren::V,caomhnaigh,сакла́ш
1242,behindern::V,cuir bac ar,чаракла́ш
1243,verderben::V,mill,пужа́ш
1244,beschädigen::V,loit,пужа́ш
1245,beschädigen::V,déan damáiste do,пужа́ш
1246,zerbrechen::V,bris,пудырта́ш
1247,zerreißen::V,stiall,кӱрла́ш
1248,zerstören::V,mill,шалата́ш
1249,zerstören::V,scrios,шалата́ш
1250,verbrennen::V,las,йӱлата́ш
1251,verbrennen::V,dóigh,йӱлата́ш
1252,geben::V,tabhair,пуа́ш
1253,reichen::V,sín,пуа́ш
1254,reichen::V,cuir,пуа́ш
1255,schenken::V,bronn,пӧлекла́ш
1256,schenken::V,tabhair,пӧлекла́ш
1257,versprechen::V,geall,сӧра́ш
1258,wünschen::V,guigh,тылана́ш
1259,loben::V,mol,мокта́ш
1260,küssen::V,póg,шупшала́ш
1261,wiegen::V,bog,рӱпша́ш
1262,wiegen::V,luasc,рӱпша́ш
1263,zudecken::V,clúdaigh,леведа́ш
1264,wecken::V,dúisigh,помыжалтара́ш
1265,zeigen::V,taispeáin,ончыкта́ш
1266,führen::V,treoraigh,вӱда́ш
1267,lehren::V,múin,туныкта́ш
1268,lehren::V,teagasc,туныкта́ш
1269,unterrichten::V,múin,туныкта́ш
1270,unterrichten::V,teagasc,туныкта́ш
1271,aufziehen::V,tóg,орышта́ш
1272,leiten::V,tá i gceannas ar,вӱда́ш
1273,leiten::V,tá i gceannas ar,вуйлата́ш
1274,antreiben::V,gríosaigh,поктыла́ш
1275,lassen::V,cuir ag,-та́ш
1276,einladen::V,cuir cuireadh ar,ӱжа́ш
1277,vereinigen::V,aontaigh,иктешла́ш
1278,besuchen::V,tabhair cuairt ar,то́лын кая́ш
1279,treffen::V,cas ar,вашлия́ш
1280,treffen::V,buail le,вашлия́ш
1281,sich versammeln::V,bailigh,погына́ш
1282,sich versammeln::V,bailigh,чумырга́ш
1283,sich versammeln::V,cruinnigh,погына́ш
1284,sich versammeln::V,cruinnigh,чумырга́ш
1285,spielen::V,imir,мода́ш
1286,spielen::V,tá ag spraoi,мода́ш
1287,singen::V,can,мура́ш
1288,tanzen::V,rinc,кушта́ш
1289,tanzen::V,damhsaigh,кушта́ш
1290,sich trennen::V,scar,ойырла́ш
1291,verlassen::V,fág,кудалта́ш
1292,retten::V,tarrtháil,утара́ш
1293,bewachen::V,cosain,орола́ш
1294,bewachen::V,gardáil,орола́ш
1295,schützen::V,cosain,арала́ш
1296,verteidigen::V,cosain,арала́ш
1297,sich schlagen::V,tá ag bruíon,кредала́ш
1298,schießen::V,caith,лӱя́ш
1299,schießen::V,scaoil,лӱя́ш
1300,siegen::V,bain,сеҥа́ш
1301,siegen::V,buaigh,сеҥа́ш
1302,ärgern::V,cuir isteach ar,сырыкта́ш
1303,schlagen::V,buail,пера́ш
1304,treten::V,ciceáil,тошка́ш
1305,stechen::V,sáigh,кера́ш
1306,stoßen::V,brúigh,шӱкала́ш
1307,stoßen::V,soncáil,шӱкала́ш
1308,stehlen::V,goid,шолышта́ш
1309,stören::V,cuir isteach ar,мешая́ш
1310,belästigen::V,cuir as do,толаштара́ш
1311,verbergen::V,ceil,шылта́ш
1312,täuschen::V,cuir dallamullóg ar,ондала́ш
1313,betrügen::V,déan calaois ar,ондала́ш
1314,töten::V,maraigh,пушта́ш
1315,wohnen::V,cuir faoi,ила́ш
1316,wohnen::V,tá ina chónaí,ила́ш
1317,arbeiten::V,oibrigh,пашалана́ш
1318,arbeiten::V,oibrigh,паша́м ышта́ш
1319,sammeln::V,bailigh,пога́ш
1320,sammeln::V,cruinnigh,пога́ш
1321,pflücken::V,pioc,кӱра́ш
1322,jagen::V,seilg,сонарла́ш
1323,fischen::V,iasc,кол куча́ш
1324,fassen::V,beir ar,куча́ш
1325,hüten::V,aoirigh,кӱта́ш
1326,treiben::V,seol,покта́ш
1327,treiben::V,tiomáin,покта́ш
1328,anbinden::V,ceangail,йолышта́ш
1329,füttern::V,cothaigh,пукша́ш
1330,füttern::V,beathaigh,пукша́ш
1331,melken::V,bligh,лӱшта́ш
1332,melken::V,crúigh,лӱшта́ш
1333,hacken::V,gearr,руа́ш
1334,gießen::V,uiscigh,шава́ш
1335,reifen::V,aibigh,кӱа́ш
1336,zubereiten::V,cócaráil,ямдыла́ш
1337,kochen::V,bruith,шолта́ш
1338,kochen::V,beirigh,шолта́ш
1339,backen::V,bácáil,кӱкташ
1340,braten::V,róst,пуштыла́ш
1341,braten::V,róst,жаритла́ш
1342,braten::V,frioch,пуштыла́ш
1343,braten::V,frioch,жаритла́ш
1344,umrühren::V,measc,луга́ш
1345,stricken::V,cniotáil,пида́ш
1346,nähen::V,fuaigh,урга́ш
1347,färben::V,dathaigh,чиялта́ш
1348,reinigen::V,glan,эрыкта́ш
1349,waschen::V,nigh,мушка́ш
1350,abwischen::V,glan,ӱшта́ш
1351,spülen::V,sruthlaigh,шӱалта́ш
1352,fegen::V,scuab,ӱшта́ш
1353,kehren::V,scuab,ӱшта́ш
1354,baden::V,folc,йӱштыла́ш
1355,sich waschen::V,nigh é féin,мушкылта́ш
1356,ausziehen::V,bain de,кудаша́ш
1357,anziehen::V,cuir ar,чия́ш
1358,sich anziehen::V,gléas é féin,чия́ш
1359,kämmen::V,cíor,шера́ш
1360,schmücken::V,maisigh,тӱзата́ш
1361,schmücken::V,maisigh,чеверта́ш
1362,sagen::V,abair,ойла́ш
1363,sagen::V,abair,каласа́ш
1364,sprechen::V,labhair,кутыра́ш
1365,reden::V,caintigh,мутлана́ш
1366,sich unterhalten::V,caintigh,кутыра́ш
1367,sich unterhalten::V,tá ag comhrá,кутыра́ш
1368,fragen::V,fiafraigh,йода́ш
1369,fragen::V,cuir ceist,йода́ш
1370,bitten::V,iarr,йода́ш
1371,erzählen::V,inis,ойла́ш
1372,erzählen::V,eachtraigh,ойла́ш
1373,mitteilen::V,aithris,увертара́ш
1374,mitteilen::V,cuir in iúl,увертара́ш
1375,nennen::V,ainmnigh,лӱмда́ш
1376,rufen::V,glaoigh,ӱжа́ш
1377,prahlen::V,maígh,моктана́ш
1378,übersetzen::V,aistrigh,кусара́ш
1379,denken::V,síl,шона́ш
1380,denken::V,ceap,шона́ш
1381,glauben::V,creid,ӱшана́ш
1382,bemerken::V,tabhair faoi deara,шижа́ш
1383,erkennen::V,aithin,пала́ш
1384,begreifen::V,tuig,ыҥла́ш
1385,verstehen::V,tuig,умыла́ш
1386,lernen::V,foghlaim,тунема́ш
1387,wissen::V,tá a fhios ag,шинча́ш
1388,sich erinnern an::V,cuimhnigh ar,шарна́ш
1389,sich erinnern an::V,is cuimhne ar,шарна́ш
1390,vergessen::V,dearmad,монда́ш
1391,messen::V,tomhais,виса́ш
