,Concept_ID,he,lv
0,Auge::N,עין,син
1,Auge::N,עין,acs
2,Ohr::N,אזן,пель
3,Ohr::N,אזן,auss
4,Nase::N,אף,ныр
5,Nase::N,אף,deguns
6,Nase::N,חטם,ныр
7,Nase::N,חטם,deguns
8,Mund::N,פה,вом
9,Mund::N,פה,mute
10,Zahn::N,שן,пинь
11,Zahn::N,שן,zobs
12,Zunge::N,לשון,кыв
13,Zunge::N,לשון,mēle
14,Lippe::N,שפה,вом дор
15,Lippe::N,שפה,lūpa
16,Wange::N,לחי,бан
17,Wange::N,לחי,vaigs
18,Gesicht::N,פנים,чужӧм
19,Gesicht::N,פנים,seja
20,Gesicht::N,פנים,ģīmis
21,Stirn::N,מצח,плеш
22,Stirn::N,מצח,кымӧс
23,Stirn::N,מצח,piere
24,Haar::N,שערה,си
25,Haar::N,שערה,юрси
26,Haar::N,שערה,mats
27,Schnurrbart::N,שפם,ус
28,Schnurrbart::N,שפם,пыртсим
29,Schnurrbart::N,שפם,ūsas
30,Bart::N,זקן,тош
31,Bart::N,זקן,bārda
32,Kinn::N,סנטר,тшӧка
33,Kinn::N,סנטר,zods
34,Kinn::N,סנטר,smakrs
35,Kiefer[Anatomie]::N,לסת,черлы
36,Kiefer[Anatomie]::N,לסת,алака лы
37,Kiefer[Anatomie]::N,לסת,вомкӧтш лы
38,Kiefer[Anatomie]::N,לסת,žoklis
39,Kehle::N,גרון,голя
40,Kehle::N,גרון,rīkle
41,Hals::N,צואר,сьылі
42,Hals::N,צואר,kakls
43,Genick::N,ערף,юрбӧр
44,Genick::N,ערף,балябӧж
45,Genick::N,ערף,sprands
46,Kopf::N,ראש,юр
47,Kopf::N,ראש,galva
48,Rücken::N,גב,мыш
49,Rücken::N,גב,mugura
50,Bauch::N,בטן,рушку
51,Bauch::N,בטן,vēders
52,Nabel::N,טבור,гӧг
53,Nabel::N,טבור,naba
54,Busen::N,שד,морӧс
55,Busen::N,שד,krūts
56,Brust::N,חזה,морӧс
57,Brust::N,חזה,krūts
58,Schulter::N,כתף,пельпом
59,Schulter::N,כתף,plecs
60,Arm::N,זרוע,ки
61,Arm::N,זרוע,roka
62,Arm::N,זרוע,delms
63,Ellenbogen::N,מרפק,гырддза
64,Ellenbogen::N,מרפק,elkonis
65,Hand::N,יד,ки
66,Hand::N,יד,roka
67,Hand::N,יד,plauksta
68,Handfläche::N,כף יד,ки пыдӧс
69,Handfläche::N,כף יד,delna
70,Handfläche::N,כף יד,plauksta
71,Finger::N,אצבע,чунь
72,Finger::N,אצבע,pirksts
73,Fingernagel::N,צפרן,гыж
74,Fingernagel::N,צפרן,nags
75,Nagel[Anatomie]::N,צפרן,гыж
76,Nagel[Anatomie]::N,צפרן,nags
77,Zeh::N,אצבע,кок чунь
78,Zeh::N,אצבע,pirksts
79,Fuß::N,רגל,кок
80,Fuß::N,רגל,kāja
81,Ferse::N,עקב,кокбӧр
82,Ferse::N,עקב,papēdis
83,Knie::N,ברך,пидзӧс
84,Knie::N,ברך,celis
85,Oberschenkel::N,ירך,лядьвей
86,Oberschenkel::N,ירך,бек
87,Oberschenkel::N,ירך,ciska
88,Oberschenkel::N,ירך,augšstilbs
89,Bein::N,רגל,кок
90,Bein::N,רגל,kāja
91,Körper::N,גוף,туша
92,Körper::N,גוף,вывтыр
93,Körper::N,גוף,miesa
94,Körper::N,גוף,ķermenis
95,Haut::N,עור,ку
96,Haut::N,עור,āda
97,Blut::N,דם,вир
98,Blut::N,דם,asins
99,Ader::N,וריד,сӧн
100,Ader::N,וריד,asinsvads
101,Sehne::N,גיד,вез
102,Sehne::N,גיד,dzīsla
103,Knochen::N,עצם,лы
104,Knochen::N,עצם,kauls
105,Gehirn::N,מוח,вем
106,Gehirn::N,מוח,smadzenes
107,Herz::N,לב,сьӧлӧм
108,Herz::N,לב,sirds
109,Magen::N,קבה,кынӧм
110,Magen::N,קבה,kuņģis
111,Leber::N,כבד,мус
112,Leber::N,כבד,aknas
113,Atem::N,נשימה,лов
114,Atem::N,נשימה,elpa
115,Hunger::N,רעב,тшыг
116,Hunger::N,רעב,bads
117,Hunger::N,רעב,izsalkums
118,Träne::N,דמעה,синва
119,Träne::N,דמעה,asara
120,Geschmack::N,טעם,кӧр
121,Geschmack::N,טעם,чӧсмӧс
122,Geschmack::N,טעם,garša
123,Geruch::N,ריח,зын
124,Geruch::N,ריח,дук
125,Geruch::N,ריח,smaka
126,Schlaf::N,שנה,узьӧм
127,Schlaf::N,שנה,miegs
128,Traum::N,חלום,вӧт
129,Traum::N,חלום,вӧтасьӧм
130,Traum::N,חלום,sapnis
131,Himmel::N,שמים,енэж
132,Himmel::N,שמים,debess
133,Sonne::N,שמש,шонді
134,Sonne::N,שמש,saule
135,Mond::N,ירח,тӧлысь
136,Mond::N,ירח,mēness
137,Stern::N,כוכב,кодзув
138,Stern::N,כוכב,zvaigzne
139,Luft::N,אויר,сынӧд
140,Luft::N,אויר,gaiss
141,Wind::N,רוח,тӧв
142,Wind::N,רוח,vējš
143,Welle::N,גל,гы
144,Welle::N,גל,vilnis
145,Wasser::N,מים,ва
146,Wasser::N,מים,ūdens
147,Stein::N,אבן,из
148,Stein::N,אבן,akmens
149,Boden::N,קרקע,му
150,Boden::N,קרקע,augsne
151,Erde::N,אדמה,му
152,Erde::N,אדמה,му-ва
153,Erde::N,אדמה,zeme
154,Staub::N,אבק,бус
155,Staub::N,אבק,putekļi
156,Rauch::N,עשן,тшын
157,Rauch::N,עשן,dūmi
158,Funke::N,ניצוץ,кинь
159,Funke::N,ניצוץ,би кинь
160,Funke::N,ניצוץ,dzirkstele
161,Feuer::N,אש,би
162,Feuer::N,אש,uguns
163,Licht::N,אור,югӧр
164,Licht::N,אור,gaisma
165,Schatten::N,צל,вуджӧр
166,Schatten::N,צל,ēna
167,Wetter::N,מזג אויר,поводдя
168,Wetter::N,מזג אויר,laiks
169,Nebel::N,ערפל,ру
170,Nebel::N,ערפל,онь
171,Nebel::N,ערפל,migla
172,Wolke::N,ענן,кымӧр
173,Wolke::N,ענן,mākonis
174,Regen::N,גשם,зэр
175,Regen::N,גשם,lietus
176,Schnee::N,שלג,лым
177,Schnee::N,שלג,sniegs
178,Eis::N,קרח,йи
179,Eis::N,קרח,ledus
180,Frost::N,צנה,кӧдзыд
181,Frost::N,צנה,sals
182,Kälte::N,קר,кӧдзыд
183,Kälte::N,קר,saltums
184,Kälte::N,קר,aukstums
185,Hitze::N,חם,пӧсь
186,Hitze::N,חם,гожӧд
187,Hitze::N,חם,karstums
188,Raureif::N,כפור,пуж
189,Raureif::N,כפור,гыӧр
190,Raureif::N,כפור,sarma
191,Regenbogen::N,קשת,ӧшкамӧшка
192,Regenbogen::N,קשת,varavīksne
193,Donner::N,רעם,гым
194,Donner::N,רעם,pērkons
195,Strömung::N,זרימה,ва ныр
196,Strömung::N,זרימה,визувтӧм
197,Strömung::N,זרימה,straume
198,Strömung::N,זרימה,strāvojums
199,Tropfen::N,טפה,войт
200,Tropfen::N,טפה,lāse
201,Schaum::N,קצף,быг
202,Schaum::N,קצף,быгзьӧм
203,Schaum::N,קצף,putas
204,Schmutz::N,לכלוך,няйт
205,Schmutz::N,לכלוך,dubļi
206,See::N,אגם,ты
207,See::N,אגם,ezers
208,Sumpf::N,בצה,гыбад
209,Sumpf::N,בצה,кад
210,Sumpf::N,בצה,dumbrājs
211,Sumpf::N,בצה,staignājs
212,Moor::N,בצה,нюр
213,Moor::N,בצה,purvs
214,Moor::N,בצה,muklājs
215,Wiese::N,מרעה,видз
216,Wiese::N,מרעה,pļava
217,Wald::N,יער,вӧр
218,Wald::N,יער,mežs
219,Hügel::N,תל,дзиб
220,Hügel::N,תל,мыльк
221,Hügel::N,תל,нӧрыс
222,Hügel::N,תל,paugurs
223,Anhöhe::N,מעלה,мыльк
224,Anhöhe::N,מעלה,нӧрыс
225,Anhöhe::N,מעלה,paugurs
226,Berg::N,הר,чой
227,Berg::N,הר,керӧс
228,Berg::N,הר,kalns
229,Gipfel::N,פסגה,чук
230,Gipfel::N,פסגה,virsotne
231,Höhle::N,מערה,рудӧг
232,Höhle::N,מערה,ala
233,Abhang::N,מדרון,ньывк
234,Abhang::N,מדרון,бокша
235,Abhang::N,מדרון,nogāze
236,Abhang::N,שפוע,ньывк
237,Abhang::N,שפוע,бокша
238,Abhang::N,שפוע,nogāze
239,Quelle::N,מעין,ӧшмӧс
240,Quelle::N,מעין,avots
241,Bach::N,נחל,шор
242,Bach::N,נחל,urga
243,Bach::N,נחל,strauts
244,Fluss::N,נהר,ю
245,Fluss::N,נהר,upe
246,Ufer::N,גדה,вадор
247,Ufer::N,גדה,krasts
248,Küste::N,חוף,вадор
249,Küste::N,חוף,piekraste
250,Festland::N,יבשה,му
251,Festland::N,יבשה,sauszeme
252,Meer::N,ים,саридз
253,Meer::N,ים,jūra
254,Bucht::N,מפרץ,куръя
255,Bucht::N,מפרץ,līcis
256,Insel::N,אי,ді
257,Insel::N,אי,sala
258,Blume::N,פרח,дзоридз
259,Blume::N,פרח,puķe
260,Blume::N,פרח,zieds
261,Gras::N,דשא,турун
262,Gras::N,דשא,zāle
263,Wurzel::N,שרש,вуж
264,Wurzel::N,שרש,sakne
265,Baum::N,עץ,пу
266,Baum::N,עץ,koks
267,Stamm::N,גזע,пучер
268,Stamm::N,גזע,stumbrs
269,Rinde::N,קלפת עץ,кырсь
270,Rinde::N,קלפת עץ,miza
271,Ast::N,ענף,ув
272,Ast::N,ענף,zars
273,Zweig::N,ענף,вож
274,Zweig::N,ענף,nozare
275,Blatt::N,עלה,кор
276,Blatt::N,עלה,lapa
277,Birke::N,שדר,кыдз
278,Birke::N,שדר,bērzs
279,Kiefer[Baum]::N,ארן,пожӧм
280,Kiefer[Baum]::N,ארן,priede
281,Weide[Baum]::N,ערבה,бадь
282,Weide[Baum]::N,ערבה,kārkls
283,Tanne::N,אשוח,коз
284,Tanne::N,אשוח,egle
285,Horn::N,קרן,сюр
286,Horn::N,קרן,rags
287,Feder::N,נוצה,гӧн
288,Feder::N,נוצה,тывборд
289,Feder::N,נוצה,spalva
290,Fell::N,פרוה,ку
291,Fell::N,פרוה,āda
292,Flügel::N,כנף,борд
293,Flügel::N,כנף,spārns
294,Klaue::N,טלף,гыж
295,Klaue::N,טלף,nags
296,Kralle::N,טפר,гыж
297,Kralle::N,טפר,nags
298,Schwanz::N,זנב,бӧж
299,Schwanz::N,זנב,ļipa
300,Ei::N,ביצה,кольк
301,Ei::N,ביצה,ola
302,Nest::N,קן,поз
303,Nest::N,קן,ligzda
304,Bau::N,מחלה,горс
305,Bau::N,מחלה,пырмӧс
306,Bau::N,מחלה,гу
307,Bau::N,מחלה,ala
308,Tier::N,חיה,пемӧс
309,Tier::N,חיה,dzīvnieks
310,Herde::N,עדר,стада
311,Herde::N,עדר,кельӧб
312,Herde::N,עדר,ganāmpulks
313,Kuh::N,פרה,мӧс
314,Kuh::N,פרה,govs
315,Bulle::N,פר,ӧш
316,Bulle::N,פר,bullis
317,Pferd::N,סוס,вӧв
318,Pferd::N,סוס,zirgs
319,Schaf::N,כבשה,ыж
320,Schaf::N,כבשה,aita
321,Schwein::N,חזיר,порсь
322,Schwein::N,חזיר,cūka
323,Hund::N,כלב,пон
324,Hund::N,כלב,suns
325,Katze::N,חתול,кань
326,Katze::N,חתול,kaķis
327,Bär::N,דב,ош
328,Bär::N,דב,lācis
329,Eichhörnchen::N,סנאי,ур
330,Eichhörnchen::N,סנאי,vāvere
331,Elch::N,דישון,йӧра
332,Elch::N,דישון,alnis
333,Fuchs::N,שועל,руч
334,Fuchs::N,שועל,lapsa
335,Hase::N,ארנב,кӧч
336,Hase::N,ארנב,zaķis
337,Maus::N,עכבר,шыр
338,Maus::N,עכבר,pele
339,Wolf::N,זאב,кӧин
340,Wolf::N,זאב,vilks
341,Vogel::N,צפור,кай
342,Vogel::N,צפור,лэбач
343,Vogel::N,צפור,putns
344,Schwarm::N,נחיל,чукӧр
345,Schwarm::N,נחיל,spiets
346,Schwarm::N,להקה,чукӧр
347,Schwarm::N,להקה,spiets
348,Huhn::N,תרנגלת,курӧг
349,Huhn::N,תרנגלת,vista
350,Hahn::N,תרנגול,петук
351,Hahn::N,תרנגול,gailis
352,Gans::N,אוז,дзодзӧг
353,Gans::N,אוז,zoss
354,Adler::N,עיט,кутш
355,Adler::N,עיט,ērglis
356,Ente::N,ברוז,утка
357,Ente::N,ברוז,pīle
358,Eule::N,ינשוף,сюзь
359,Eule::N,ינשוף,pūce
360,Kranich::N,עגור,тури
361,Kranich::N,עגור,dzērve
362,Kranich::N,כרוכיה,тури
363,Kranich::N,כרוכיה,dzērve
364,Krähe::N,עורב,рака
365,Krähe::N,עורב,vārna
366,Kuckuck::N,קוקיה,кӧк
367,Kuckuck::N,קוקיה,dzeguze
368,Schwan::N,ברבור,юсь
369,Schwan::N,ברבור,gulbis
370,Fisch::N,דג,чери
371,Fisch::N,דג,zivs
372,Barsch::N,אוקונוס,ёкыш
373,Barsch::N,אוקונוס,asaris
374,Hecht::N,זאב הים,сир
375,Hecht::N,זאב הים,līdaka
376,Schlange[Tier]::N,נחש,кый
377,Schlange[Tier]::N,נחש,čūska
378,Wurm::N,תולעת,номыр
379,Wurm::N,תולעת,tārps
380,Spinne::N,עכביש,черань
381,Spinne::N,עכביש,zirneklis
382,Ameise::N,נמלה,кодзувкот
383,Ameise::N,נמלה,skudra
384,Laus::N,כנה,той
385,Laus::N,כנה,uts
386,Mücke::N,יתוש,ном
387,Mücke::N,יתוש,ods
388,Fliege::N,זבוב,гут
389,Fliege::N,זבוב,muša
390,Schmetterling::N,פרפר,бобув
391,Schmetterling::N,פרפר,tauriņš
392,Beere::N,ענבה,тусь
393,Beere::N,ענבה,вотӧс
394,Beere::N,ענבה,oga
395,Apfel::N,תפוח,яблӧг
396,Apfel::N,תפוח,ābols
397,Pilz::N,פטריה,тшак
398,Pilz::N,פטריה,sēne
399,Zwiebel::N,בצל,луккок
400,Zwiebel::N,בצל,йӧнгыль
401,Zwiebel::N,בצל,sīpols
402,Saat::N,זרעים,тусь
403,Saat::N,זרעים,кӧйдыс
404,Saat::N,זרעים,sēkla
405,Korn::N,גרעין,тусь
406,Korn::N,גרעין,grauds
407,Heu::N,חציר,турун
408,Heu::N,חציר,siens
409,Schale::N,קלפה,кор
410,Schale::N,קלפה,čaula
411,Schale::N,קלפה,čaumala
412,Grube::N,בור,гу
413,Grube::N,בור,bedre
414,Grube::N,שוחה,гу
415,Grube::N,שוחה,bedre
416,Falle::N,מלכדת,лэч
417,Falle::N,מלכדת,slazds
418,Falle::N,מלכדת,lamatas
419,Schlinge::N,לולאה,лэч
420,Schlinge::N,לולאה,cilpa
421,Spur::N,עקבה,туй
422,Spur::N,עקבה,pēda
423,Asche::N,אפר,пӧм
424,Asche::N,אפר,pelni
425,Dreck::N,זהמה,няйт
426,Dreck::N,זהמה,dubļi
427,Eisen::N,ברזל,кӧрт
428,Eisen::N,ברזל,dzelzs
429,Gold::N,זהב,зарни
430,Gold::N,זהב,zelts
431,Silber::N,כסף,эзысь
432,Silber::N,כסף,sudrabs
433,Kohle::N,פחם,шом
434,Kohle::N,פחם,ogle
435,Glas::N,זכוכית,стеклӧ
436,Glas::N,זכוכית,stikls
437,Lehm::N,חרסית,сёй
438,Lehm::N,חרסית,māls
439,Sand::N,חול,лыа
440,Sand::N,חול,smiltis
441,Mensch::N,אדם,морт
442,Mensch::N,אדם,cilvēks
443,Mann::N,איש,аймӧрт
444,Mann::N,איש,мужичӧй
445,Mann::N,איש,vīrietis
446,Mann::N,גבר,аймӧрт
447,Mann::N,גבר,мужичӧй
448,Mann::N,גבר,vīrietis
449,Frau::N,אשה,ань
450,Frau::N,אשה,нывбаба
451,Frau::N,אשה,sieviete
452,Frau::N,גברת,ань
453,Frau::N,גברת,нывбаба
454,Frau::N,גברת,sieviete
455,Kind::N,ילד,кага
456,Kind::N,ילד,bērns
457,Junge::N,ילד,пи
458,Junge::N,ילד,zēns
459,Junge::N,ילד,puika
460,Junge::N,ילד,puisis
461,Mädchen::N,נערה,ныв
462,Mädchen::N,נערה,meiča
463,Mädchen::N,נערה,skuķis
464,Mädchen::N,נערה,meitene
465,Familie::N,משפחה,семья
466,Familie::N,משפחה,ģimene
467,Großvater::N,סבא,пӧль
468,Großvater::N,סבא,vecaistēvs
469,Großmutter::N,סבתא,баб
470,Großmutter::N,סבתא,vecāmāte
471,Eltern::N,הורים,ай-мам
472,Eltern::N,הורים,бать-мам
473,Eltern::N,הורים,vecāki
474,Vater::N,אב,бать
475,Vater::N,אב,ай
476,Vater::N,אב,tēvs
477,Mutter::N,אם,мам
478,Mutter::N,אם,māte
479,Sohn::N,בן,пи
480,Sohn::N,בן,dēls
481,Tochter::N,בת,ныв
482,Tochter::N,בת,meita
483,Bruder::N,אח,вок
484,Bruder::N,אח,brālis
485,Schwester::N,אחות,чой
486,Schwester::N,אחות,māsa
487,Onkel::N,דוד,дядь
488,Onkel::N,דוד,tēvocis
489,Tante::N,דודה,тьӧт
490,Tante::N,דודה,tante
491,Ehemann::N,איש,верӧс
492,Ehemann::N,איש,vīrs
493,Ehemann::N,בעל,верӧс
494,Ehemann::N,בעל,vīrs
495,Ehefrau::N,אשה,гӧтыр
496,Ehefrau::N,אשה,sieva
497,Freude::N,שמחה,радлун
498,Freude::N,שמחה,prieks
499,Gelächter::N,צחוק,серам
500,Gelächter::N,צחוק,smiekli
501,Glück::N,אשר,шуд
502,Glück::N,אשר,laime
503,Kummer::N,יגון,шог
504,Kummer::N,יגון,bēdas
505,Kummer::N,יגון,raizes
506,Kummer::N,עגמה,шог
507,Kummer::N,עגמה,bēdas
508,Kummer::N,עגמה,raizes
509,Wunsch::N,אחול,кӧсйӧм
510,Wunsch::N,אחול,vēlme
511,Wunsch::N,אחול,vēlējums
512,Wunsch::N,משאלה,кӧсйӧм
513,Wunsch::N,משאלה,vēlme
514,Wunsch::N,משאלה,vēlējums
515,Lust::N,חשק,кыскӧм
516,Lust::N,חשק,радейтӧм
517,Lust::N,חשק,kāre
518,Lust::N,תשוקה,кыскӧм
519,Lust::N,תשוקה,радейтӧм
520,Lust::N,תשוקה,kāre
521,Geist::N,רוח,лов
522,Geist::N,רוח,gars
523,Gedanke::N,מחשבה,мӧвп
524,Gedanke::N,מחשבה,doma
525,Gedächtnis::N,זכרון,паметь
526,Gedächtnis::N,זכרון,atmiņa
527,Verstand::N,שכל,вежӧр
528,Verstand::N,שכל,prāts
529,Sinn::N,מובן,мог
530,Sinn::N,מובן,вежӧртас
531,Sinn::N,מובן,nozīme
532,Sinn::N,משמעות,мог
533,Sinn::N,משמעות,вежӧртас
534,Sinn::N,משמעות,nozīme
535,Grund::N,סבה,помка
536,Grund::N,סבה,pamats
537,Grund::N,סבה,iemesls
538,Wahrheit::N,אמת,збыль
539,Wahrheit::N,אמת,збыльтор
540,Wahrheit::N,אמת,taisnība
541,Wahrheit::N,אמת,patiesība
542,Gespräch::N,דיון,сёрни
543,Gespräch::N,דיון,saruna
544,Märchen::N,אגדה,мойд
545,Märchen::N,אגדה,pasaka
546,Erzählung::N,ספור,висьт
547,Erzählung::N,ספור,stāsts
548,Erzählung::N,ספור,nostāsts
549,Nachricht::N,ידיעה,юӧртӧм
550,Nachricht::N,ידיעה,ziņa
551,Neuigkeit::N,חדשה,выльтор
552,Neuigkeit::N,חדשה,jaunums
553,Name::N,שם,ним
554,Name::N,שם,vārds
555,Rätsel::N,תעלומה,нӧдкыв
556,Rätsel::N,תעלומה,mīkla
557,Rede::N,נאום,сёрни
558,Rede::N,נאום,runa
559,Sprache::N,לשון,кыв
560,Sprache::N,לשון,valoda
561,Stimme::N,קול,гӧлӧс
562,Stimme::N,קול,вом шы
563,Stimme::N,קול,balss
564,Wort::N,מלה,кыв
565,Wort::N,מלה,vārds
566,Zeichen::N,סימן,пас
567,Zeichen::N,סימן,zīme
568,Ruf::N,קריאה,чукӧстчӧм
569,Ruf::N,קריאה,корӧм
570,Ruf::N,קריאה,sauciens
571,Lärm::N,רעש,шы
572,Lärm::N,רעש,зык
573,Lärm::N,רעש,зычитӧм
574,Lärm::N,רעש,troksnis
575,Laut::N,הגה,шы
576,Laut::N,הגה,skaņa
577,Ton::N,צליל,шы
578,Ton::N,צליל,tonis
579,Lied::N,שיר,сьылан
580,Lied::N,שיר,сьыланкыв
581,Lied::N,שיר,dziesma
582,Ruhe::N,שלוה,чӧв
583,Ruhe::N,שלוה,miers
584,Leute::N,אנשים,йӧз
585,Leute::N,אנשים,войтыр
586,Leute::N,אנשים,ļaudis
587,Leute::N,אנשים,cilvēki
588,Volk::N,עם,йӧз
589,Volk::N,עם,войтыр
590,Volk::N,עם,tauta
591,Arbeit::N,עבודה,удж
592,Arbeit::N,עבודה,darbs
593,Gast::N,אורח,гӧсть
594,Gast::N,אורח,viešņa
595,Gast::N,אורח,ciemiņš
596,Geschenk::N,מתנה,козин
597,Geschenk::N,מתנה,dāvana
598,Spiel::N,משחק,ворсан
599,Spiel::N,משחק,rotaļa
600,Gesellschaft::N,חברה,котыр
601,Gesellschaft::N,חברה,biedrība
602,Gesellschaft::N,חברה,kompānija
603,Hilfe::N,עזרה,отсӧг
604,Hilfe::N,עזרה,palīdzība
605,Freund::N,חבר,ёрт
606,Freund::N,חבר,draugs
607,Freund::N,ידיד,ёрт
608,Freund::N,ידיד,draugs
609,Kamerad::N,רע,ёрт
610,Kamerad::N,רע,biedrs
611,Angelegenheit::N,ענין,мог
612,Angelegenheit::N,ענין,делӧ
613,Angelegenheit::N,ענין,darīšana
614,Anzahl::N,מספר,лыд
615,Anzahl::N,מספר,тшӧт
616,Anzahl::N,מספר,skaits
617,Anzahl::N,מספר,daudzums
618,Art::N,סוג,сикас
619,Art::N,סוג,suga
620,Art::N,סוג,šķira
621,Stück::N,חתיכה,тор
622,Stück::N,חתיכה,gabals
623,Teil::N,פרק,юкӧн
624,Teil::N,פרק,daļa
625,Hälfte::N,חצי,пӧв
626,Hälfte::N,חצי,джын
627,Hälfte::N,חצי,puse
628,Kreis::N,מעגל,кытш
629,Kreis::N,מעגל,aplis
630,Kreis::N,מעגל,riņķis
631,Kreuz::N,צלב,перна
632,Kreuz::N,צלב,крест
633,Kreuz::N,צלב,krusts
634,Linie::N,קו,визь
635,Linie::N,קו,līnija
636,Strich::N,קו קצר,визь
637,Strich::N,קו קצר,svītra
638,Abstand::N,מרחק,кост
639,Abstand::N,מרחק,коласт
640,Abstand::N,מרחק,atstarpe
641,Entfernung::N,מרחק,ылна
642,Entfernung::N,מרחק,attālums
643,Entfernung::N,מרחק,atstatums
644,Gegend::N,נוף,му-ва
645,Gegend::N,נוף,apvidus
646,Gegend::N,נוף,apgabals
647,Platz::N,שטח,ылдӧс
648,Platz::N,שטח,йир
649,Platz::N,שטח,гӧгӧртас
650,Platz::N,שטח,vieta
651,Ort::N,אתר,ин
652,Ort::N,אתר,места
653,Ort::N,אתר,vieta
654,Ort::N,מקום,ин
655,Ort::N,מקום,места
656,Ort::N,מקום,vieta
657,Seite::N,צד,бок
658,Seite::N,צד,ӧтарладор
659,Seite::N,צד,sāns
660,Mitte::N,אמצע,шӧр
661,Mitte::N,אמצע,vidus
662,Gegenstand::N,אוביקט,кӧлуй
663,Gegenstand::N,אוביקט,priekšmets
664,Sache::N,דבר,добра
665,Sache::N,דבר,lieta
666,Rand::N,פרור,дор
667,Rand::N,פרור,mala
668,Rand::N,פרור,apmale
669,Kante::N,קצה,дор
670,Kante::N,קצה,šķautne
671,Ecke::N,פנה,пельӧс
672,Ecke::N,פנה,kakts
673,Ecke::N,פנה,stūris
674,Spitze::N,קצה,йыв
675,Spitze::N,קצה,smaile
676,Spitze::N,קצה,galotne
677,Ende::N,סוף,пом
678,Ende::N,סוף,gals
679,Ende::N,סוף,uzgalis
680,Loch::N,חר,розь
681,Loch::N,חר,caurums
682,Winkel::N,פנה,пельӧс
683,Winkel::N,פנה,leņķis
684,Muster::N,תבנית,сер
685,Muster::N,תבנית,piemērs
686,Größe::N,גדל,ыджда
687,Größe::N,גדל,lielums
688,Länge::N,ארך,кузьта
689,Länge::N,ארך,garums
690,Höhe::N,קומה,джуджда
691,Höhe::N,קומה,augstums
692,Höhe::N,גבה,джуджда
693,Höhe::N,גבה,augstums
694,Gewicht::N,משקל,сьӧкта
695,Gewicht::N,משקל,сьӧкталун
696,Gewicht::N,משקל,svars
697,Gewicht::N,משקל,smagums
698,Menge::N,כמות,лун
699,Menge::N,כמות,числӧ
700,Menge::N,כמות,masa
701,Menge::N,כמות,daudzums
702,Haufen::N,ערמה,чукӧр
703,Haufen::N,ערמה,čupa
704,Haufen::N,ערמה,grēda
705,Haufen::N,ערמה,kaudze
706,Reihe::N,רצף,рад
707,Reihe::N,רצף,rinda
708,Reihe::N,רצף,virkne
709,Boot::N,סירה,пыж
710,Boot::N,סירה,laiva
711,Ruder::N,משוט,пелыс
712,Ruder::N,משוט,ӧпаснӧй
713,Ruder::N,משוט,airis
714,Ruder::N,משוט,irklis
715,Schlitten::N,מזחלת,дадь
716,Schlitten::N,מזחלת,ragavas
717,Ski::N,מגלשים,лызь
718,Ski::N,מגלשים,slēpe
719,Lagerfeuer::N,מדורה,бипур
720,Lagerfeuer::N,מדורה,ugunskurs
721,Last::N,משא,сьӧкыдтор
722,Last::N,משא,krava
723,Gang::N,הליכה,мунӧм
724,Gang::N,הליכה,ветлӧм
725,Gang::N,הליכה,eja
726,Gang::N,הליכה,gājums
727,Schritt::N,צעד,воськов
728,Schritt::N,צעד,воськовтӧм
729,Schritt::N,צעד,solis
730,Norden::N,צפון,войвыв
731,Norden::N,צפון,ziemeļi
732,Süden::N,דרום,лунвыв
733,Süden::N,דרום,dienvidi
734,Westen::N,מערב,рытыв
735,Westen::N,מערב,rietumi
736,Osten::N,מזרח,асыв
737,Osten::N,מזרח,austrumi
738,Holz::N,עץ,пу
739,Holz::N,עץ,koks
740,Holz::N,עץ,koksne
741,Brett::N,קרש,пӧв
742,Brett::N,קרש,dēlis
743,Platte::N,לוח,плита
744,Platte::N,לוח,plate
745,Platte::N,לוח,plāksne
746,Stütze::N,משען,пыкӧд
747,Stütze::N,משען,мыджӧд
748,Stütze::N,משען,balsts
749,Stütze::N,משען,atspaids
750,Stange::N,מוט,потш
751,Stange::N,מוט,maikste
752,Stock::N,מקל,бедь
753,Stock::N,מקל,boze
754,Stock::N,מקל,spieķis
755,Stab::N,מוט,зир
756,Stab::N,מוט,zizlis
757,Rohr::N,צנור,труба
758,Rohr::N,צנור,caurule
759,Haus::N,בית,керка
760,Haus::N,בית,māja
761,Heim::N,בית,горт
762,Heim::N,בית,mājas
763,Ofen::N,תנור,пач
764,Ofen::N,תנור,krāsns
765,Fußboden::N,רצפה,джодж
766,Fußboden::N,רצפה,grīda
767,Tisch::N,שלחן,пызан
768,Tisch::N,שלחן,galds
769,Stuhl::N,כסא,улӧс
770,Stuhl::N,כסא,krēsls
771,Wiege::N,ערש,зыбка
772,Wiege::N,ערש,šūpulis
773,Bett::N,מטה,вольпась
774,Bett::N,מטה,gulta
775,Regal::N,מדף,джадж
776,Regal::N,מדף,plaukts
777,Kiste::N,תבה,куд
778,Kiste::N,תבה,ящик
779,Kiste::N,תבה,kaste
780,Kiste::N,תבה,šķirsts
781,Kiste::N,ארגז,куд
782,Kiste::N,ארגז,ящик
783,Kiste::N,ארגז,kaste
784,Kiste::N,ארגז,šķirsts
785,Fenster::N,חלון,ӧшинь
786,Fenster::N,חלון,logs
787,Tür::N,דלת,ӧдзӧс
788,Tür::N,דלת,durvis
789,Tor::N,שער,дзиръя
790,Tor::N,שער,vārti
791,Zaun::N,גדר,потшӧс
792,Zaun::N,גדר,žogs
