,Concept_ID,mhr,ml
1102,kämmen::V,шера́ш,മുടിചീകുക
1103,schmücken::V,тӱзата́ш,അലങ്കരിക്കുക
1104,schmücken::V,чеверта́ш,അലങ്കരിക്കുക
1105,sagen::V,ойла́ш,പറയുക
1106,sagen::V,каласа́ш,പറയുക
1107,sprechen::V,кутыра́ш,സംസാരിക്കുക
1108,reden::V,мутлана́ш,സംസാരിക്കുക
1109,sich unterhalten::V,кутыра́ш,നർമ്മസല്ലാപം നടത്തുക
1110,fragen::V,йода́ш,ചോദിക്കുക
1111,bitten::V,йода́ш,അപേക്ഷിക്കുക
1112,erzählen::V,ойла́ш,പറയുക
1113,mitteilen::V,увертара́ш,അറിയിക്കുക
1114,nennen::V,лӱмда́ш,പേരിടുക
1115,rufen::V,ӱжа́ш,വിളിക്കുക
1116,prahlen::V,моктана́ш,പൊങ്ങച്ചം പറയുക
1117,übersetzen::V,кусара́ш,പരിഭാഷപ്പെടുത്തുക
1118,denken::V,шона́ш,ചിന്തിക്കുക
1119,glauben::V,ӱшана́ш,വിശ്വസിക്കുക
1120,bemerken::V,шижа́ш,ശ്രദ്ധിക്കുക
1121,erkennen::V,пала́ш,തിരിചറിയുക
1122,begreifen::V,ыҥла́ш,കൈപ്പിടിയിലാക്കുക
1123,verstehen::V,умыла́ш,മനസ്സിലാക്കുക
1124,lernen::V,тунема́ш,പഠിക്കുക
1125,wissen::V,шинча́ш,അറിയുക
1126,sich erinnern an::V,шарна́ш,ഓർമിക്കുക
1127,vergessen::V,монда́ш,മറക്കുക
1128,messen::V,виса́ш,അളക്കുക
1129,zählen::V,шотла́ш,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1130,rechnen::V,шотла́ш,ഗണിക്കുക
1131,lesen::V,луда́ш,വായിക്കുക
1132,malen::V,сӱретла́ш,ചിത്രം വരയ്ക്കുക
1133,zeichnen::V,сӱретла́ш,വരയ്ക്കുക
1134,schreiben::V,воза́ш,എഴുതുക
1135,besitzen::V,лия́ш,സ്വന്തമാക്കുക
1136,kaufen::V,нала́ш,വാങ്ങുക
1137,verkaufen::V,ужала́ш,വിൽക്കുക
1138,bezahlen::V,тӱла́ш,പരിഹാരം ചെയ്യുക
1139,zahlen::V,тӱла́ш,പണം അടയ്ക്കുക
1140,beherrschen::V,куча́ш,ഭരിക്കുക
1141,ertragen::V,турка́ш,താങ്ങുക
