,Concept_ID,lez,it
798,hierhin::ADV,иниз,qua
799,von hier::ADV,инай,ne
800,von hier::ADV,инай,da qui
801,dort::ADV,ана,lì
802,dorthin::ADV,аниз,là
803,geradeaus::ADV,дуьз,diritto
804,vorwärts::ADV,вилик,avanti
805,vorwärts::ADV,виликди,avanti
806,rückwärts::ADV,кьулухъ,all'indietro
807,unten::ADV,агъада,giù
808,unten::ADV,агъада,sotto
809,hinab::ADV,агъуз,giù
810,hinab::ADV,агъуз,in giù
811,oben::ADV,винел,su
812,oben::ADV,винел,sopra
813,hinauf::ADV,виниз,in sù
814,hinauf::ADV,виниз,in alto
815,überall::ADV,вирина,dappertutto
816,nicht::ADV,ваъ,non
817,ein wenig::ADV,са тӏимил,un po'
818,ein wenig::ADV,са тӏимил,un poco
819,kaum::ADV,жизви,a appena
820,sehr::ADV,лап,molto
821,so::ADV,икӏ,così
822,so::ADV,икӏ,tanto
823,noch::ADV,гьеле,ancora
824,nur::ADV,анжах,solo
825,nur::ADV,анжах,soltanto
826,schon::ADV,хъувуна,già
827,schon::ADV,мадни дардиз,già
828,schon::ADV,мадни гуьтӏуьз,già
829,schon::ADV,мадни гуьтӏуь я,già
830,vergebens::ADV,нагьакь,invano
831,vergebens::ADV,нагьакьа,invano
832,vor::PRP,вилик,davanti a
833,hinter::PRP,кьулухъ,dietro
834,unter::PRP,кӏаник,sotto
835,durch::PRP,арадай,per
836,durch::PRP,арадай,attraverso
837,durch::PRP,-кай хкатна,per
838,durch::PRP,-кай хкатна,attraverso
839,neben::PRP,патав,a accanto a
840,neben::PRP,мукьув,a accanto a
841,zwischen::PRP,ара,fra
842,zwischen::PRP,арада,fra
843,wegen::PRP,гъиляй,a causa di
844,dies::PRN,и,ciò
845,dies::PRN,и,questo
846,dies::PRN,им,ciò
847,dies::PRN,им,questo
848,das::PRN,а,ciò
849,das::PRN,а,quello
850,das::PRN,ам,ciò
851,das::PRN,ам,quello
852,alles::PRN,вири,tutto
853,alles::PRN,михьиз,tutto
854,ich::PRN,за,ìo
855,ich::PRN,зун,ìo
856,du::PRN,вун,tu
857,er::PRN,ам,lui
858,er::PRN,ам,egli
859,er::PRN,гьа,lui
860,er::PRN,гьа,egli
861,wir::PRN,чун,noi
862,ihr::PRN,куьн,voi
863,sie::PRN,абур,loro
864,was::FPRN,вуч,che
865,was::FPRN,вуч,che cosa
866,wer::FPRN,вуж,chi
867,wo::FADV,гьина,dove
868,wohin::FADV,гьиниз,dove
869,wie::FADV,гьикӏ,come
870,warum::FADV,вучиз,perche
871,wieviel::FNUM,шумуд,quanto
872,eins::NUM,са,uno
873,zwei::NUM,кьвед,due
874,drei::NUM,пуд,tre
875,vier::NUM,кьуд,quattro
876,fünf::NUM,вад,cinque
877,sechs::NUM,ругуд,sei
878,sieben::NUM,ирид,sette
879,acht::NUM,муьжуьд,otto
880,neun::NUM,кӏуьд,nove
881,zehn::NUM,цӏуд,dieci
882,elf::NUM,цӏусад,ùndici
883,zwölf::NUM,цӏикьвед,dodici
884,zwanzig::NUM,къад,venti
885,dreißig::NUM,къанницӏуд,trenta
886,vierzig::NUM,яхцӏур,quaranta
887,fünfzig::NUM,яхцӏурни цӏуд,cinquanta
888,sechzig::NUM,пудкъад,sessanta
889,siebzig::NUM,пудкъанни цӏуд,settanta
890,achtzig::NUM,кьудкъад,ottanta
891,neunzig::NUM,кьудкъанни цӏуд,novanta
892,hundert::NUM,виш,cento
893,tausend::NUM,агъзур,mille
894,und::CNJ,ва,e
895,oder::CNJ,я,o
896,stehen::V,акъвазун,stare in piedi
897,sitzen::V,ацукьун,sedere
898,sitzen::V,ацукьун,stare seduto
899,liegen::V,къаткун,giacere
900,hängen::V,куьрс хьун,pèndere
901,hängen::V,куьрс хьун,èssere appeso
902,werden::V,хьун,farsi
903,werden::V,хьун,diventare
904,passieren::V,хьун,succèdere
905,beginnen::V,башламиш хьун,cominciare
906,enden::V,куьтягь хьун,finire
907,enden::V,куьтягь хьун,terminare
908,wechseln::V,дегиш хьун,variare
909,wechseln::V,дегиш хьун,cambiare
910,aufgehen[Sonne]::V,экъечӏун,sòrgere
911,aufgehen[Sonne]::V,экъечӏун,spuntare
912,untergehen[Sonne]::V,акӏун,tramontare
913,scheinen[Sonne]::V,ишигь гун,splèndere
914,donnern::V,къукърумар авун,tonare
915,strömen::V,авахьун,fluire
916,fließen::V,авахьун,fluire
917,fließen::V,авахьун,scorrere
918,sich drehen::V,элкъуьн,girarsi
919,schwanken::V,юзун,oscillare
920,schwanken::V,юзун,barcollare
921,schwingen::V,галтад хьун,vibrare
922,schwingen::V,галтад хьун,oscillare
923,fallen::V,аватун,cadere
924,brennen::V,кун,àrdere
925,brennen::V,кун,bruciare
926,brennen::V,ккун,àrdere
927,brennen::V,ккун,bruciare
928,regnen::V,къун,piòvere
929,gefrieren::V,муркӏади кьун,gelarsi
930,gefrieren::V,муркӏади кьун,congelarsi
931,tauen::V,цӏурун,sciògliersi
932,schmelzen::V,цӏурун,fòndere
933,schmelzen::V,цӏурун,sciògliersi
934,trocknen::V,кьурун,asciugarsi
935,sieden::V,ругун,bollire
936,faulen::V,кутӏун,marcire
937,verfaulen::V,чуьруьтмиш хьун,imputridire
938,verfaulen::V,кутӏун,imputridire
939,reißen::V,атӏун,strapparsi
940,reißen::V,къазунун,strapparsi
941,versinken::V,батмиш хьун,affondare
942,vergehen::V,алатун,passare
943,erscheinen::V,майдандиз акъатун,apparire
944,erscheinen::V,майдандиз акъатун,comparire
945,verschwinden::V,квахьун,sparire
946,verschwinden::V,квахьун,scomparire
947,sinken::V,элекьун,calare
948,sinken::V,элекьун,scendere
949,abnehmen::V,тӏимил хьун,diminuire
950,abnehmen::V,гъвечӏи хьун,diminuire
951,zunehmen::V,артух хьун,aumentare
952,steigen::V,хкаж хьун,salire
953,steigen::V,хкаж хьун,montare
954,wachsen::V,экъечӏун,crescere
955,glänzen::V,цӏарцӏар гун,splèndere
956,funkeln::V,нур гун,brillare
957,funkeln::V,нур гун,scintillare
958,lärmen::V,ван авун,strepitare
959,lärmen::V,ван авун,fare chiasso
960,läuten::V,зенг ягъун,suonare
961,klingeln::V,зенг ягъун,suonare
962,klirren::V,зигринг авун,tintinnare
963,brausen::V,къати хьун,rombare
964,brausen::V,къати хьун,rumoreggiare
965,rauschen::V,вишриш авун,frusciare
966,klingen::V,ван авун,suonare
967,bellen::V,элуькьун,latrare
968,bellen::V,элуькьун,abbaiare
969,heulen::V,къув ягъун,urlare
970,heulen::V,къув ягъун,ululare
971,blasen::V,уф гун,soffiare
972,pfeifen::V,уьфт ягъун,fischiare
973,schreien::V,гьараюн,gridare
974,stöhnen::V,суза авун,gèmere
975,zittern::V,зурзун,tremare
976,leben::V,яшамиш хьун,vìvere
977,geboren werden::V,хьун,nàscere
978,atmen::V,нефес чӏугун,respirare
979,trinken::V,хъун,bere
980,essen::V,тӏуьн,mangiare
981,schlucken::V,туькьуьнун,inghiottire
982,müde werden::V,галатун,stancarsi
983,müde werden::V,юргъун хьун,stancarsi
984,einschlafen::V,ксун,addormentarsi
985,schlafen::V,ксун,dormire
986,aufwachen::V,ахварай аватун,svegliarsi
987,aufstehen::V,къарагъун,levarsi
988,sich erholen::V,ял ягъун,riposarsi
989,krank werden::V,кефсуз хьун,ammalarsi
990,krank sein::V,тӏа хьун,èssere malato
991,schmerzen::V,тӏа хьун,dolere
992,husten::V,уьгьуь ягъун,tossire
993,genesen::V,сагъ хъхьун,guarire
994,sterben::V,кьин,morire
995,umkommen::V,терг хьун,perire
996,sich bewegen::V,юзун,agitarsi
997,sich rühren::V,юзун,muòversi
998,sich erheben::V,къарагъун,alzarsi
999,sich setzen::V,ацукьун,sedersi
1000,hinfallen::V,алукьун,cadere
1001,laufen::V,къекъуьн,camminare
1002,laufen::V,къекъуьн,andare a piedi
1003,schreiten::V,ккамар къачун,andare
1004,schreiten::V,ккамар къачун,procedere
1005,spazierengehen::V,сейр авун,passeggiare
1006,spazierengehen::V,сейр авун,andare a passeggio
1007,eilen::V,тади авун,andare in fretta
1008,sich beeilen::V,гьерекатун,affrettarsi
1009,sausen::V,чкурун,volare
1010,sausen::V,чкурун,correre
1011,rennen::V,катун,correre
1012,rennen::V,зверун,correre
1013,springen::V,хкадарун,saltare
1014,klettern::V,акьахун,arrampicarsi
1015,kriechen::V,капаралди фин,strisciare
1016,schwimmen::V,сирнав авун,nuotare
1017,tauchen::V,кьилихъди циз вегьин,tuffarsi
1018,tauchen::V,кьилихъди циз вегьин,immèrgersi
1019,rudern::V,кьусуйралди лодка гьалун,remare
1020,rudern::V,цуьруьгъуьлдалди кӏватӏун,remare
1021,fahren::V,фин,andare
1022,fahren::V,фин,viaggiare
1023,fliegen::V,лув гун,volare
1024,fliegen::V,цавай фин,volare
1025,gehen::V,фин,andare
1026,weggehen::V,хъфин,andàrsene
1027,weggehen::V,хъфин,andare via
1028,abfahren::V,фин,partire
1029,abfahren::V,рекье гьатун,partire
1030,anhalten::V,акъвазун,fermarsi
1031,hineingehen::V,гьахьун,entrare
1032,eintreten::V,гьахьун,entrare
1033,kommen::V,атун,venire
1034,ankommen::V,атун,arrivare
1035,zurückkommen::V,хтун,ritornare
1036,bleiben::V,амукьун,restare
1037,bleiben::V,амукьун,rimanere
1038,warten::V,гуьзлемишун,aspettare
1039,erwarten::V,вил алаз акъвазун,attèndere
1040,suchen::V,къекъуьн,cercare
1041,finden::V,жугъун,trovare
1042,versuchen::V,алахъун,tentare
1043,vorbereiten::V,гьазурун,preparare
1044,lieben::V,кӏан хьун,amare
1045,mögen::V,рикӏ ацукьун,piacere a
1046,mögen::V,рикӏ ацукьун,volere bene a
1047,lachen::V,хъуьруьн,rìdere
1048,weinen::V,шехьун,piàngere
1049,schimpfen::V,сеперар гун,imprecare
1050,schimpfen::V,экъуьгъунар авун,imprecare
1051,sich ärgern::V,хъел акатун,stizzirsi
1052,sich ärgern::V,хъел акатун,arrabbiarsi
1053,sich fürchten::V,кичӏе хьун,avere paura
1054,fürchten::V,къурхутмиш хьун,temere
1055,fliehen::V,катун,fuggire
1056,flüchten::V,катун,sfuggire
1057,sehen::V,акун,vedere
1058,anschauen::V,вил вегьин,guardare
1059,ansehen::V,килигун,guardare
1060,hören::V,ван хьун,udire
1061,hören::V,ван хьун,sentire
1062,zuhören::V,яб гун,ascoltare
1063,probieren::V,дад акун,degustare
1064,probieren::V,дад акун,assaggiare
1065,riechen::V,ни чӏугун,sentire
1066,fühlen::V,гьисс авун,sentire
1067,frieren::V,кьун,aver freddo
1068,frieren::V,мекьи хьун,aver freddo
1069,tun::V,авун,fare
1070,können::V,хьун,sapere
1071,können::V,акъакьун,sapere
1072,wollen::V,кӏан хьун,volere
1073,anfangen::V,башламишун,iniziare
1074,anfangen::V,башламишун,cominciare
1075,beenden::V,куьтягьун,finire
1076,beenden::V,куьтягьун,terminare
1077,aufhören::V,акъвазун,finire
1078,aufhören::V,акъвазун,cessare
1079,gelingen::V,арадал атун,riuscire
1080,geraten::V,акъатун,stare
1081,öffnen::V,ахъаюн,aprire
1082,schließen::V,акьалун,chiùdere
1083,stellen::V,эцигун,porre
1084,stellen::V,эцигун,mettere
1085,setzen::V,ацукьарун,porre
1086,setzen::V,ацукьарун,mettere
1087,legen::V,эцигун,posare
1088,legen::V,эцигун,mettere
1089,berühren::V,хкӏурун,toccare
1090,verbinden::V,гилигун,unire
1091,verbinden::V,гилигун,congiùngere
1092,bedecken::V,кӏевун,coprire
1093,bedecken::V,кӏевун,ricoprire
1094,aufhängen::V,куьрсарун,attaccare
1095,anzünden::V,куькӏуьрун,accèndere
1096,anzünden::V,куькӏуьрун,incendiare
1097,aufheben::V,хкажун,raccògliere
1098,zurücklassen::V,тун,lasciare
1099,zurücklassen::V,тун,lasciare indietro
1100,verlieren::V,квадарун,pèrdere
1101,fallen lassen::V,авадрун,lasciare cadere
1102,machen::V,авун,fare
1103,machen::V,кар авун,fare
1104,herstellen::V,расун,produrre
1105,herstellen::V,расун,fabbricare
1106,bauen::V,туькӏуьрун,costruire
1107,reparieren::V,расун,riparare
1108,verbessern::V,хъсанрун,migliorare
1109,ändern::V,табдил авун,mutare
1110,ändern::V,табдил авун,cambiare
1111,graben::V,эгъуьнун,scavare
1112,beugen::V,акӏажарун,chinare
1113,beugen::V,акӏажарун,flettere
1114,beugen::V,кангур авун,chinare
1115,beugen::V,кангур авун,flettere
1116,biegen::V,патахъарун,tòrcere
1117,drehen::V,алчударун,girare
1118,umdrehen::V,элкъуьрун,rivoltare
1119,heben::V,хкажун,levare
1120,hochheben::V,хкажун,levare
1121,hochheben::V,хкажун,sollevare
1122,ergreifen::V,агалчна кьун,afferrare
1123,halten::V,кьун,tenere
1124,drücken::V,чуькьуьн,premere
1125,schieben::V,хуртӏ гун,spìngere
1126,kratzen::V,къадгъунун,grattare
1127,kratzen::V,къадгъунун,graffiare
1128,lecken::V,мез гун,leccare
1129,beißen::V,кӏасун,mòrdere
1130,abreißen::V,галудун,staccarsi
1131,abreißen::V,галудун,strapparsi
1132,abschneiden::V,атӏун,tagliare
1133,stecken::V,сухун,ficcare
1134,brechen::V,хун,rompere
1135,brechen::V,кукӏварун,rompere
1136,klopfen::V,тахъ-тахъ авун,bàttere
1137,hauen::V,ягъун,picchiare
1138,kleben::V,алкӏурун,incollare
1139,kleben::V,кукӏурун,incollare
1140,reiben::V,тӏушунун,fregare
1141,streichen::V,алтадун,spalmare
1142,schleifen::V,кӏвенкӏв авун,arrotare
1143,schneiden::V,атӏун,tagliare
1144,rütteln::V,къарсурун,scuòtere
1145,schütteln::V,къарсурун,agitare
1146,schütteln::V,къарсурун,scuòtere
1147,schwenken::V,элягъун,agitare
1148,schwenken::V,элягъун,sventolare
1149,schwenken::V,галтадун,agitare
1150,schwenken::V,галтадун,sventolare
1151,schütten::V,цун,versare
1152,füllen::V,ацӏурун,riempire
1153,einwickeln::V,кутун,involtare
1154,einwickeln::V,элкъуьрун,involtare
1155,tragen::V,тухун,portare
1156,schleppen::V,галчӏурун,trainare
1157,schleppen::V,галчӏурун,trascinare
1158,ziehen::V,ялун,tirare
1159,ziehen::V,чӏугун,tirare
1160,aufbewahren::V,хуьн,custodire
1161,aufbewahren::V,хуьн,conservare
1162,werfen::V,гадрун,gettare
1163,werfen::V,гадрун,lanciare
1164,fangen::V,кьун,prèndere
1165,fangen::V,кьун,acchiappare
1166,packen::V,кьун,pigliare
1167,packen::V,кьун,afferrare
1168,verstecken::V,кӏевун,nascondere
1169,teilen::V,паюн,divìdere
1170,schicken::V,ракъурун,inviare
1171,bringen::V,гъун,portare
1172,bringen::V,гъун,apportare
1173,hinzufügen::V,алава авун,aggiùngere
1174,bekommen::V,къачун,ricevere
1175,bekommen::V,жугъурун,ricevere
1176,erhalten::V,къачун,ricevere
1177,nehmen::V,къачун,prèndere
1178,wählen::V,хкягъун,elèggere
1179,wählen::V,хкягъун,scegliere
1180,auswählen::V,хкягъун,scegliere
1181,bewahren::V,хуьн,conservare
1182,behindern::V,манийвал авун,impedire
1183,verderben::V,чӏурун,guastare
1184,beschädigen::V,нукьсанвал гун,danneggiare
1185,zerbrechen::V,хун,rompere
1186,zerbrechen::V,хун,spezzare
1187,zerreißen::V,къазунун,stracciare
1188,zerstören::V,чӏурун,distrùggere
1189,zerstören::V,барбатӏун,distrùggere
1190,verbrennen::V,ккун,bruciare
1191,geben::V,гун,dare
1192,reichen::V,вугун,pòrgere
1193,reichen::V,гун,pòrgere
1194,schenken::V,пишкеш авун,regalare
1195,versprechen::V,гаф гун,promettere
1196,wünschen::V,дуьа авун,augurare
1197,loben::V,тариф авун,lodare
1198,küssen::V,темен гун,baciare
1199,wiegen::V,эчӏягъун,cullare
1200,wiegen::V,эчӏягъун,dondolare
1201,zudecken::V,гьалдун,coprire
1202,wecken::V,ахварай авудун,svegliare
1203,zeigen::V,къалурун,indicare
1204,führen::V,тухун,guidare
1205,führen::V,тухун,condurre
1206,lehren::V,кӏелиз тун,insegnare
1207,unterrichten::V,тарс гун,istruire
1208,unterrichten::V,тарс гун,insegnare
1209,aufziehen::V,тербия гун,allevare
1210,aufziehen::V,тербияламишун,allevare
1211,leiten::V,идара авун,avviare
1212,leiten::V,идара авун,dirìgere
1213,antreiben::V,тади кутун,incitare
1214,einladen::V,теклиф авун,invitare
1215,vereinigen::V,сад авун,unire
1216,besuchen::V,кьилив атун,visitare
1217,besuchen::V,кьилив атун,far vìsita a
1218,treffen::V,гьалтун,incontrare
1219,sich versammeln::V,алтӏушун,rinunirsi
1220,spielen::V,къугъун,giocare
1221,singen::V,лугьун,cantare
1222,singen::V,мани лугьун,cantare
1223,tanzen::V,кьуьл авун,danzare
1224,sich trennen::V,къакъатун,separarsi
1225,verlassen::V,гъил къачун,lasciare
1226,verlassen::V,гъил къачун,abbandonare
1227,retten::V,къутармишун,salvare
1228,bewachen::V,хуьн,custodire
1229,schützen::V,хуьн,protèggere
1230,verteidigen::V,хуьн,difèndere
1231,sich schlagen::V,кукӏун,bàttersi
1232,schießen::V,акъатун,sparare
1233,siegen::V,гъалиб хьун,vìncere
1234,ärgern::V,хъел гъун,stizzire
1235,ärgern::V,хъел кутун,stizzire
1236,schlagen::V,ягъун,bàttere
1237,schlagen::V,галукьарун,bàttere
1238,treten::V,кьуьл къекъягъун,calciare
1239,treten::V,кьуьл эцягъун,calciare
1240,stechen::V,акьадарун,pùngere
1241,stoßen::V,эцягъун,urtare
1242,stoßen::V,эцягъун,spìngere
1243,stehlen::V,чуьнуьхун,rubare
1244,stören::V,хкуьрун,disturbare
1245,belästigen::V,хкуьрун,molestare
1246,belästigen::V,хкуьрун,importunare
1247,belästigen::V,азият гун,molestare
1248,belästigen::V,азият гун,importunare
1249,verbergen::V,далдаламишун,celare
1250,verbergen::V,далдаламишун,nascondere
1251,täuschen::V,алцурарун,ingannare
1252,täuschen::V,алцуррун,ingannare
1253,betrügen::V,алцурарун,frodare
1254,betrügen::V,алцурарун,truffare
1255,betrügen::V,гьарамзадавал авун,frodare
1256,betrügen::V,гьарамзадавал авун,truffare
1257,töten::V,яна кьин,uccìdere
1258,wohnen::V,дуланмиш хьун,abitare
1259,arbeiten::V,кӏвалахун,lavorare
1260,arbeiten::V,кӏвалах авун,lavorare
1261,sammeln::V,кӏватӏун,raccògliere
1262,sammeln::V,кӏватӏун,collezionare
1263,pflücken::V,атӏун,cògliere
1264,jagen::V,гъуьрч авун,cacciare
1265,fischen::V,гъетер кьун,pescare
1266,fassen::V,кьун,catturare
1267,fassen::V,кьун,acchiappare
1268,hüten::V,чӏура хуьн,pascolare
1269,treiben::V,гьалун,spìngere
1270,anbinden::V,акалун,legare
1271,anbinden::V,акалун,attaccare
1272,füttern::V,ем гун,dar da mangiare a
1273,melken::V,ацун,mùngere
1274,hacken::V,куьткуьнун,tritare
1275,hacken::V,куьткуьнун,spaccare
1276,gießen::V,яд гун,annaffiare
1277,reifen::V,чурун,maturare
1278,reifen::V,агакьун,maturare
1279,zubereiten::V,гьазурун,preparare
1280,kochen::V,ругун,cuòcere
1281,backen::V,чурун,cuòcere
1282,backen::V,чурун,cuòcere al forno
1283,braten::V,чурун,frìggere
1284,braten::V,чурун,arrostire
1285,umrühren::V,какадарун,mescolare
1286,stricken::V,хурун,llavorare a maglia
1287,nähen::V,цун,cucire
1288,färben::V,шир ягъун,tìngere
1289,reinigen::V,михьун,pulire
1290,reinigen::V,михьун,nettare
1291,waschen::V,чуьхуьн,lavare
1292,abwischen::V,гуьцӏун,asciugare
1293,spülen::V,экъуьрун,lavare
1294,spülen::V,экъуьрун,sciacquare
1295,fegen::V,шуткун,spazzare
1296,kehren::V,кул алтадун,spazzare
1297,baden::V,эхъуьн,bagnarsi
1298,baden::V,эхъуьн,fare il bagno
1299,sich waschen::V,жендек чуьхуьн,lavarsi
1300,ausziehen::V,хутӏунун,tògliersi
1301,ausziehen::V,галудун,tògliersi
1302,anziehen::V,алукӏун,mettersi
1303,anziehen::V,алукӏун,indossare
1304,sich anziehen::V,алукӏун,vestirsi
1305,sich anziehen::V,парталар алукӏун,vestirsi
1306,kämmen::V,эвягъун,pettinare
1307,schmücken::V,безетмишун,ornare
1308,schmücken::V,безетмишун,decorare
1309,schmücken::V,гуьрчегарун,ornare
1310,schmücken::V,гуьрчегарун,decorare
1311,sagen::V,лугьун,dire
1312,sprechen::V,рахун,parlare
1313,reden::V,рахун,parlare
1314,sich unterhalten::V,ихтилат авун,conversare
1315,fragen::V,жузун,chièdere
1316,fragen::V,жузун,domandare
1317,bitten::V,тӏалабун,pregare
1318,erzählen::V,ахъаюн,narrare
1319,erzählen::V,ахъаюн,raccontare
1320,mitteilen::V,хабар гун,comunicare
1321,nennen::V,тӏвар гун,nominare
1322,rufen::V,эверун,chiamare
1323,prahlen::V,яцӏу гафар авун,vantarsi
1324,übersetzen::V,таржума авун,tradurre
1325,übersetzen::V,гафладун,tradurre
1326,denken::V,фикир авун,pensare
1327,glauben::V,агъун,credere
1328,bemerken::V,фикир гун,notare
1329,bemerken::V,фикир гун,osservare
1330,begreifen::V,гъавурда акьун,capire
1331,begreifen::V,гъавурда акьун,comprèndere
1332,lernen::V,кӏелун,imparare
1333,lernen::V,кӏелун,apprèndere
1334,wissen::V,чир хьун,sapere
1335,wissen::V,чирхьун,sapere
1336,sich erinnern an::V,рикӏел хуьн,ricordare
1337,sich erinnern an::V,рикӏел хуьн,ricordarsi di
1338,vergessen::V,рикӏелай фин,dimenticare
1339,vergessen::V,рикӏелай алатун,dimenticare
1340,messen::V,алцумун,misurare
1341,zählen::V,гьисабун,contare
1342,rechnen::V,гьисабун,contare
1343,rechnen::V,гьисабун,calcolare
1344,lesen::V,кӏелун,lèggere
1345,malen::V,кхьин,dipìngere
1346,malen::V,шикилар чӏугун,dipìngere
1347,zeichnen::V,чӏугун,disegnare
1348,schreiben::V,кхьин,scrìvere
1349,besitzen::V,иеси хьун,possedere
1350,kaufen::V,къачун,comprare
1351,kaufen::V,къачун,acquistare
1352,kaufen::V,маса къачун,comprare
1353,kaufen::V,маса къачун,acquistare
1354,verkaufen::V,гун,vendere
1355,verkaufen::V,маса гун,vendere
1356,bezahlen::V,къимет гун,pagare
1357,bezahlen::V,эвезда авун,pagare
1358,bezahlen::V,гьакъи агакьрун,pagare
1359,zahlen::V,къимет гун,pagare
1360,zahlen::V,эвезда авун,pagare
1361,zahlen::V,гьакъи агакьрун,pagare
1362,beherrschen::V,иеси хьун,dominare
1363,ertragen::V,таб гун,sopportare
1364,Oberschenkel::N,,fèmore
1365,Strömung::N,,corrente
1366,Moor::N,,torbiera
1367,Gedächtnis::N,,memoria
1368,Ski::N,,sci
1369,Platte::N,,lastra
1370,Platte::N,,piastra
1371,Leine::N,,guinzaglio
1372,Geschäft::N,,affare
1373,Geschäft::N,,negozio
1374,dick[Gegenstand]::A,,spesso
1375,auf einmal::ADV,,insieme
1376,zurück::ADV,,di indietro
1377,wieder::ADV,,di nuovo
1378,wehen::V,,soffiare
1379,rauchen::V,,fumare
1380,schaukeln::V,,fare l'altalena
1381,rühren::V,,commuòvere
1382,scheinen::V,,parere
1383,scheinen::V,,sembrare
1384,zu sehen sein::V,,vedersi
1385,vernehmen::V,,sentire
1386,vernehmen::V,,percepire
1387,wenden::V,,girare
1388,wenden::V,,voltare
1389,binden::V,,legare
1390,binden::V,,bendare
1391,lassen::V,,fare
1392,erkennen::V,,riconoscere
1393,verstehen::V,,intèndere
1394,verstehen::V,,comprèndere
