,Concept_ID,av,cs
756,zurück::ADV,нахъе,zpět
757,zurück::ADV,нахъе,nazpět
758,unten::ADV,ахакь,dole
759,unten::ADV,гъоркь,dole
760,hinab::ADV,эхебе,dolů
761,oben::ADV,тӏад,nahoře
762,oben::ADV,тӏад,navrchu
763,oben::ADV,тӏадехун,nahoře
764,oben::ADV,тӏадехун,navrchu
765,hinauf::ADV,эхеде,nahoru
766,überall::ADV,кибго,všude
767,ein wenig::ADV,дагьабго,trochu
768,kaum::ADV,хӏалалъ,sotva
769,sehr::ADV,кутакалда,velmi
770,sehr::ADV,кутакалда,velice
771,so::ADV,гьедин,tak
772,so::ADV,гьедин,takto
773,noch::ADV,жеги,ještě
774,nur::ADV,гӏӣцӏго,jen
775,nur::ADV,гӏӣцӏго,jenom
776,wieder::ADV,на́хъеги,zase
777,vergebens::ADV,чӏалгӏаде,marně
778,vor::PRP,цебе,před
779,hinter::PRP,хадуса,za
780,unter::PRP,ахакь,pod
781,unter::PRP,гъоркь,pod
782,neben::PRP,аскӏо,vedle
783,zwischen::PRP,гьоркьоб,mezi
784,wegen::PRP,гьелда,pro
785,dies::PRN,гьаб,toto
786,dies::PRN,гьаб,tohle
787,dies::PRN,гьеб,toto
788,dies::PRN,гьеб,tohle
789,das::PRN,доб,to
790,ich::PRN,дун,já
791,du::PRN,дуца,ty
792,er::PRN,доб,on
793,wir::PRN,ниж,my
794,ihr::PRN,нуж,vy
795,sie::PRN,дол,oni
796,sie::PRN,эл,oni
797,was::FPRN,щиб,co
798,wer::FPRN,щиб,kdo
799,wo::FADV,киб,kde
800,wo::FADV,кибехун,kde
801,wohin::FADV,кибехун,kam
802,wie::FADV,кин,jak
803,warum::FADV,щай,proč
804,wieviel::FNUM,кигӏан,kolik
805,eins::NUM,цо,jeden
806,zwei::NUM,кӏиго,dva
807,drei::NUM,лъабго,tři
808,vier::NUM,ункъо,čtyři
809,fünf::NUM,щуго,pět
810,sechs::NUM,анлъго,šest
811,sieben::NUM,анкьго,sedm
812,acht::NUM,микьго,osm
813,neun::NUM,ичӏго,devět
814,zehn::NUM,анцӏго,deset
815,elf::NUM,анцӏила цо,jedenáct
816,zwölf::NUM,кӏиго-анцӏила,dvanáct
817,zwanzig::NUM,къого,dvacet
818,dreißig::NUM,лъеберго,třicet
819,vierzig::NUM,кӏикъого,čtyřicet
820,fünfzig::NUM,кӏикъо́ялда анцӏго,padesát
821,sechzig::NUM,лъабкъого,šedesát
822,siebzig::NUM,лъабкъо́ялда анцӏго,sedmdesát
823,achtzig::NUM,ункъого,osmdesát
824,neunzig::NUM,ункъоялда а́нцӏила,devadesát
825,hundert::NUM,нусго,sto
826,tausend::NUM,азарго,tisíc
827,und::CNJ,ва,a
828,und::CNJ,-ги,a
829,oder::CNJ,ялъуни,nebo
830,stehen::V,бахъунчӏезе,stát
831,sitzen::V,гӏодов чӏезе,sedět
832,liegen::V,бегизе,ležet
833,hängen::V,базе,viset
834,werden::V,бахъине,stát se
835,passieren::V,лъугьине,stát se
836,passieren::V,лъугьа-бахъине,stát se
837,beginnen::V,байбихьизе,počít
838,enden::V,лъугӏизе,končit
839,enden::V,лъугӏизе,skončit
840,wechseln::V,хиса-басизе,měnit se
841,wechseln::V,хисизе,měnit se
842,aufgehen[Sonne]::V,баккизе,vyjít
843,untergehen[Sonne]::V,щинкӏизе,zapadnout
844,scheinen[Sonne]::V,къалъ-къалъизе,svítit
845,donnern::V,гъугъазе,hřmět
846,wehen::V,пуйзе,vát
847,wehen::V,пуйзе,vanout
848,strömen::V,чвахизе,proudit
849,fließen::V,чвахизе,téct
850,sich drehen::V,сверизе,točit se
851,schwanken::V,хьвагӏезе,kolísat
852,schwanken::V,хьвагӏезе,houpat se
853,schwanken::V,багъа-бачаризе,kolísat
854,schwanken::V,багъа-бачаризе,houpat se
855,schwingen::V,щвартӏезе,kývat se
856,fallen::V,бортизе,padat
857,brennen::V,рекӏине,hořet
858,rauchen::V,кӏкӏуй буризе,kouřit
859,regnen::V,базе,pršet
860,gefrieren::V,гӏу́низе,zamrznout
861,tauen::V,биаризе,tát
862,schmelzen::V,биине,tavit
863,trocknen::V,бакъвазе,schnout
864,sieden::V,гьалдезе,vřít
865,faulen::V,махӏцине,hnít
866,verfaulen::V,туризе,shnít
867,reißen::V,бихъизе,roztrhat se
868,versinken::V,гъанкъизе,topit se
869,versinken::V,гъанкъизе,ponořit se
870,vergehen::V,базе,plynout
871,vergehen::V,бахъизе,plynout
872,vergehen::V,ине,plynout
873,erscheinen::V,баккизе,objevit se
874,verschwinden::V,къине,zmizet
875,verschwinden::V,билизе,zmizet
876,sinken::V,гӏодо́бе ккезе,klesat
877,abnehmen::V,тӏаса камизе,ubýt
878,zunehmen::V,гӏемерлъизе,přibýt
879,steigen::V,бахине,stoupat
880,wachsen::V,кӏодолъизе,růst
881,glänzen::V,цӏвакизе,lesknout se
882,funkeln::V,паркъезе,jiskřit se
883,lärmen::V,хъудизе,dělat hluk
884,lärmen::V,чӏиргъдизе,dělat hluk
885,läuten::V,кьабизе,zvonit
886,klingeln::V,кьабизе,zvonit
887,klirren::V,зваргъизе,řinčet
888,brausen::V,гьалаглъизе,hučet
889,rauschen::V,шуршудизе,šumět
890,klingen::V,бахъине,znít
891,bellen::V,гъанчдезе,štěkat
892,heulen::V,рурудизе,výt
893,blasen::V,гьохьизе,foukat
894,pfeifen::V,гьещтӏезе,pískat
895,schreien::V,ахӏизе,křičet
896,schreien::V,ахӏдезе,křičet
897,stöhnen::V,зигардизе,sténat
898,zittern::V,дарран,třást se
899,zittern::V,гьаргьадизе,třást se
900,leben::V,бетӏербахъизе,žít
901,geboren werden::V,лъугьине,rodit se
902,atmen::V,хӏухьел биччазе,dýchat
903,trinken::V,гьекъезе,pít
904,essen::V,квине,jíst
905,essen::V,кваназе,jíst
906,schlucken::V,кӏкӏвине,polykat
907,schlucken::V,къулчӏизе,polykat
908,müde werden::V,сваказе,unavit se
909,einschlafen::V,кьижизе,usnout
910,einschlafen::V,гъапуллъизе,usnout
911,schlafen::V,кьижизе,spát
912,aufwachen::V,бигьине,probudit se
913,aufstehen::V,бахъине,vstát
914,aufstehen::V,тӏадебахъине,vstát
915,sich erholen::V,хьи бахъизе,zotavovat se
916,sich erholen::V,хӏалхьи гьабизе,zotavovat se
917,krank werden::V,унтизе,onemocnět
918,krank sein::V,унтизе,být nemocný
919,schmerzen::V,унтизе,bolet
920,husten::V,хъегӏизе,kašlat
921,genesen::V,лъилъизе,uzdravit se
922,sterben::V,хвезе,umřít
923,umkommen::V,гьалаглъизе,zahynout
924,sich bewegen::V,багъаризе,pohnout se
925,sich bewegen::V,багъаргъизе,pohnout se
926,sich rühren::V,багъаризе,hnout se
927,sich erheben::V,тӏадебахъине,zdvihnout se
928,sich erheben::V,бахъине,zdvihnout se
929,sich setzen::V,гӏодов чӏезе,posadit se
930,hinfallen::V,щапизе,upadnout
931,laufen::V,хьвадизе,běžet
932,schreiten::V,чӏезе,kráčet
933,spazierengehen::V,тира-сверизе,procházet se
934,eilen::V,ракӏхӏалакине,spěchat
935,eilen::V,дуризе,spěchat
936,sich beeilen::V,дуризе,pospíšit si
937,sich beeilen::V,гӏедегӏизе,pospíšit si
938,sausen::V,тӏуризе,fičet
939,rennen::V,бекеризе,pádit
940,springen::V,кӏанцӏизе,skákat
941,klettern::V,хархадизе,lézt
942,klettern::V,хархадизе,šplhat
943,schaukeln::V,гьерщезе,houpat
944,kriechen::V,хъурщизе,lézt
945,kriechen::V,хъурщизе,plazit se
946,schwimmen::V,лъедезе,plavat
947,tauchen::V,букъардизе,nořit se
948,rudern::V,хазе,veslovat
949,fahren::V,ине,jet
950,fahren::V,ине,jezdit
951,fliegen::V,боржине,létat
952,gehen::V,ине,jít
953,weggehen::V,ине,odejít
954,abfahren::V,къокъине,odjet
955,anhalten::V,чӏезе,zastavit se
956,anhalten::V,тархъизе,zastavit se
957,anhalten::V,лъалхъизе,zastavit se
958,hineingehen::V,тӏаделъугьине,vcházet se
959,eintreten::V,лъугьине,vstoupit
960,kommen::V,бачӏине,přijít
961,ankommen::V,щвезе,dojít
962,ankommen::V,тӏадебачӏине,dojít
963,zurückkommen::V,тадбуссине,vrátit se
964,zurückkommen::V,тӏадбуссине,vrátit se
965,bleiben::V,чӏезе,zůstat
966,bleiben::V,хутӏизе,zůstat
967,warten::V,чӏезе,čekat
968,erwarten::V,балагьизе,čekat na
969,suchen::V,балагьизе,hledat
970,finden::V,батизе,najít
971,versuchen::V,хӏалбихьизе,zkoušet
972,vorbereiten::V,хӏадурлъизабизе,připravit
973,lieben::V,балай бегьизе,milovat
974,mögen::V,бокьизе,mít rád
975,lachen::V,белъизе,smát se
976,weinen::V,гӏодизе,plakat
977,schimpfen::V,гъанчдезе,nadávat
978,sich ärgern::V,вагъизе,pohoršit se
979,sich ärgern::V,ццида́хине,pohoršit se
980,sich fürchten::V,хӏинкъизе,bát se
981,fürchten::V,беркъазе,bát se
982,fürchten::V,хӏинкъа-къазе,bát se
983,fliehen::V,лъутизе,utéct
984,flüchten::V,лъутизе,prchnout
985,sehen::V,бихьизе,vidět
986,anschauen::V,бертӏамизе,podívat se na
987,anschauen::V,балагьизе,podívat se na
988,ansehen::V,бала-гъалагьизе,sledovat
989,hören::V,рагӏизе,slyšet
990,zuhören::V,гӏенеккизе,poslouchat
991,probieren::V,кӏалдиб хъва́зе,ochutnávat
992,probieren::V,чӏамизе,ochutnávat
993,riechen::V,су́нтӏизе,cítit
994,fühlen::V,чӏвазе,cítit
995,zu sehen sein::V,бихьизе,moci být viděn
996,vernehmen::V,рагӏизе,uslyšet
997,frieren::V,цӏорозе,mrznout
998,tun::V,гьабизе,dělat
999,können::V,кӏвезе,moct
1000,können::V,лъазе,moct
1001,wollen::V,бокьизе,chtít
1002,anfangen::V,байбихьизе,začít
1003,beenden::V,тӏубазабизе,ukončit
1004,beenden::V,лъугӏизабизе,ukončit
1005,aufhören::V,бахъизе,přestat
1006,gelingen::V,бахъизе,podařit se
1007,geraten::V,бахъизе,dařit se
1008,öffnen::V,рагьизе,otevřít
1009,schließen::V,къазе,zavřít
1010,stellen::V,чӏвазе,postavit
1011,setzen::V,рекӏинабизе,posadit
1012,setzen::V,гӏодор чӏезаризе,posadit
1013,legen::V,лъезе,klást
1014,legen::V,лъезе,položit
1015,berühren::V,хъвазе,dotýkat se
1016,verbinden::V,хьухьине,spojit
1017,verbinden::V,бухьине,spojit
1018,bedecken::V,кквезе,pokrýt
1019,aufhängen::V,базе,oběsit
1020,aufhängen::V,базе,pověsit
1021,anzünden::V,бакизе,zapálit
1022,anzünden::V,бакизе,podpálit
1023,anzünden::V,рекӏинабизе,zapálit
1024,anzünden::V,рекӏинабизе,podpálit
1025,zurücklassen::V,тезе,zanechat
1026,verlieren::V,билизабизе,ztratit
1027,fallen lassen::V,бортизабизе,upustit
1028,machen::V,гьабизе,udělat
1029,herstellen::V,гьабизе,vyrobit
1030,herstellen::V,хӏадурлъизабизе,vyrobit
1031,bauen::V,базе,stavět
1032,bauen::V,базе,budovat
1033,bauen::V,гьабизе,stavět
1034,bauen::V,гьабизе,budovat
1035,reparieren::V,къачӏазе,opravit
1036,verbessern::V,лъикӏлъизабизе,zlepšit
1037,ändern::V,хисизабизе,změnit
1038,graben::V,бухъизе,rýt
1039,graben::V,бухъизе,kopat
1040,beugen::V,хьетӏизабизе,ohnout
1041,biegen::V,гьетӏизабизе,ohnout
1042,drehen::V,тиризабизе,točit
1043,drehen::V,свердизабизе,točit
1044,wenden::V,бегизе,obrátit
1045,umdrehen::V,бегизе,obrátit
1046,umdrehen::V,бега-битӏизе,obrátit
1047,heben::V,борхизе,zdvihnout
1048,hochheben::V,борхалъизабизе,zvednout
1049,hochheben::V,борхизе,zvednout
1050,ergreifen::V,кквезе,chopit se
1051,halten::V,кквезе,držet
1052,drücken::V,къазе,stisknout
1053,drücken::V,къанцӏу́зе,stisknout
1054,drücken::V,къвал ба́зе,stisknout
1055,schieben::V,хъилдизе,posouvat
1056,kratzen::V,хачазе,škrábat
1057,lecken::V,чӏикӏизе,lízat
1058,beißen::V,хӏанчӏизе,kousat
1059,beißen::V,хӏанчӏизабизе,kousat
1060,abreißen::V,тӏезе,utrhat
1061,abreißen::V,тӏезе,odtrhat
1062,abreißen::V,тӏезабизе,utrhat
1063,abreißen::V,тӏезабизе,odtrhat
1064,abschneiden::V,къотӏизе,uřezat
1065,abschneiden::V,къотӏизе,ukrojit
1066,binden::V,бухьине,přivázat
1067,stecken::V,къазабизе,strčit
1068,brechen::V,бекизе,lomit
1069,klopfen::V,дванкезе,ťukat
1070,klopfen::V,дванкезе,klepat
1071,hauen::V,базе,bít
1072,kleben::V,бацӏцӏине,lepit
1073,reiben::V,хачазе,třít
1074,streichen::V,бахине,mazat
1075,streichen::V,жужазе,mazat
1076,schleifen::V,лъухьизе,brousit
1077,schneiden::V,къотӏизе,řezat
1078,schneiden::V,къотӏизе,střihat
1079,rütteln::V,багъа-бачаризабизе,třást
1080,rütteln::V,багъа-бачаризабизе,otřást
1081,schütteln::V,кӏобокӏизе,třást
1082,schütteln::V,кӏобокӏизе,zatřást
1083,schwenken::V,гьесадизе,mávat
1084,schwenken::V,хьвагӏезабизе,mávat
1085,schütten::V,тӏезе,nasypat
1086,füllen::V,цӏезабизе,naplnit
1087,einwickeln::V,жемизе,zavinout
1088,tragen::V,баччизе,nést
1089,schleppen::V,бехъерхъизе,vléct
1090,ziehen::V,цӏазе,tahat
1091,ziehen::V,цӏазе,táhnout
1092,aufbewahren::V,цӏунизе,schovat
1093,werfen::V,рехизе,házet
1094,fangen::V,кквезе,chytat
1095,packen::V,кквезе,uchvátit
1096,verstecken::V,бахчизе,schovat
1097,teilen::V,бикьизе,rozdělit
1098,schicken::V,битӏизе,posílat
1099,bringen::V,баччизе,přinést
1100,hinzufügen::V,жубазе,připojit
1101,bekommen::V,щвезе,dostat
1102,erhalten::V,щвезе,uchovat
1103,erhalten::V,босизе,uchovat
1104,nehmen::V,босизе,vzít
1105,wählen::V,бищизе,zvolit
1106,auswählen::V,тӏасабищизе,vybrat
1107,bewahren::V,цӏунизе,uchránit
1108,behindern::V,квекӏен гьабизе,překážet
1109,verderben::V,хвезабизе,zkazit
1110,beschädigen::V,галгъазабизе,porušit
1111,beschädigen::V,галгъазабизе,poškodit
1112,zerbrechen::V,щущазабизе,rozlámat
1113,zerreißen::V,бихъизе,roztrhnout
1114,zerstören::V,биххизабизе,zničit
1115,verbrennen::V,бухӏизе,spálit
1116,geben::V,кьезе,dát
1117,reichen::V,кьезе,podat
1118,schenken::V,кьезе,darovat
1119,versprechen::V,назру гьабизе,slíbit
1120,wünschen::V,бокьизе,přát
1121,loben::V,беццизе,chválit
1122,loben::V,бецца-бекъизе,chválit
1123,küssen::V,баизе,líbat
1124,wiegen::V,чӏучӏадизабизе,chovat
1125,wiegen::V,чӏучӏадизабизе,kolébat
1126,zudecken::V,тӏадбигъине,přikrýt
1127,zudecken::V,тӏадбигъине,přiklopit
1128,wecken::V,бигьинабизе,vzbudit
1129,zeigen::V,бихьизабизе,ukázat
1130,führen::V,бачине,vést
1131,lehren::V,малъизе,učit
1132,lehren::V,цӏализабизе,učit
1133,unterrichten::V,цӏализабизе,vyučovat
1134,aufziehen::V,гӏезабизе,vychovat
1135,leiten::V,нухмалъи гьабизе,vodit
1136,antreiben::V,гӏедегӏизабизе,nutit
1137,einladen::V,ахӏизе,pozvat
1138,einladen::V,тӏадеахӏизе,pozvat
1139,vereinigen::V,цолъизабизе,spojit
1140,besuchen::V,баккизе,návštívit
1141,besuchen::V,хьвадизе,návštívit
1142,treffen::V,дандчӏвазе,potkat
1143,sich versammeln::V,данделъизе,shromáždit se
1144,sich versammeln::V,бакӏаризе,shromáždit se
1145,spielen::V,басандизе,hrát
1146,singen::V,ахӏизе,zpívat
1147,tanzen::V,кьурдизе,tančit
1148,sich trennen::V,батӏалъизе,rozejít se
1149,verlassen::V,тезе,opustit
1150,verlassen::V,рехунтезе,opustit
1151,retten::V,хвасар гьабизе,zachránit
1152,retten::V,хвасарлъизабизе,zachránit
1153,bewachen::V,цӏунизе,hlídat
1154,schützen::V,цӏунизе,chránit
1155,verteidigen::V,цӏунизе,obhájit
1156,sich schlagen::V,багъизе,bít se
1157,schießen::V,речӏчӏизе,střílet
1158,siegen::V,бергьине,zvítězit
1159,ärgern::V,вагъизавизе,zlobit
1160,ärgern::V,вагъизавизе,pohoršit
1161,schlagen::V,кьабизе,udeřit
1162,schlagen::V,кьабизе,praštit
1163,treten::V,мал тункизе,kopnout
1164,stechen::V,къазабизе,bodnout
1165,stechen::V,къазабизе,píchnout
1166,stoßen::V,тункизе,strčit
1167,stoßen::V,хъилдизе,strčit
1168,stehlen::V,щинкӏизабизе,ukrást
1169,stören::V,квекӏен гьабизе,vyrušit
1170,stören::V,татубахъи гьабизе,vyrušit
1171,belästigen::V,рахӏатхвезабизе,obtěžovat
1172,verbergen::V,бахчизе,skrýt
1173,verbergen::V,балъго тезе,skrýt
1174,täuschen::V,божуда рекӏкӏ гьабизе,klamat
1175,täuschen::V,гуккизе,klamat
1176,betrügen::V,хӏилла гьабизе,podvést
1177,betrügen::V,сандирахълъи гьабизе,podvést
1178,töten::V,чӏвазе,zabít
1179,wohnen::V,яшав гьабизе,bydlit
1180,arbeiten::V,хӏалтӏизе,pracovat
1181,sammeln::V,бакӏаризе,sebrat
1182,pflücken::V,бетӏизе,česat
1183,jagen::V,чан гьабизе,uhonit
1184,fischen::V,ччугӏа кквезе,chytat ryby
1185,fassen::V,кквезе,ulovit
1186,hüten::V,кваназабизе,pást
1187,treiben::V,гъезе,hnát
1188,anbinden::V,бухьине,přivázat
1189,füttern::V,кваназабизе,krmit
1190,melken::V,бечӏчӏизе,dojit
1191,hacken::V,чӏвазе,seknout
1192,gießen::V,лъалъазе,zalít
1193,reifen::V,барщизе,uzrát
1194,zubereiten::V,бежа-белъине,připravit
1195,kochen::V,белъине,vařit
1196,backen::V,базе,péct
1197,braten::V,бежизе,smažit
1198,umrühren::V,багъаризе,zamíchat
1199,stricken::V,хьухьине,plést
1200,nähen::V,букъизе,šít
1201,färben::V,кьер гьабизе,nabarvit
1202,reinigen::V,бацӏцӏине,očistit
1203,waschen::V,чуризе,mýt
1204,abwischen::V,бацӏцӏине,utřít
1205,spülen::V,хулизе,spláchnout
1206,fegen::V,лъухьизе,zamést
1207,kehren::V,лъухьизе,mést
1208,baden::V,чордезе,koupat se
1209,ausziehen::V,бахъизе,svléct
1210,anziehen::V,ретӏине,obléct
1211,sich anziehen::V,ретӏине,oblékat se
1212,kämmen::V,хазе,učesat
1213,schmücken::V,чӏухӏизабизе,ozdobit
1214,sagen::V,бицине,říct
1215,sprechen::V,бицине,mluvit
1216,reden::V,гаргадизе,hovořit
1217,sich unterhalten::V,гаргадизе,povídat se
1218,fragen::V,цӏехезе,zeptat se
1219,fragen::V,гьикъизе,zeptat se
1220,bitten::V,гьаризе,prosit
1221,erzählen::V,бицине,povídat
1222,mitteilen::V,лъазабизе,sdělit
1223,mitteilen::V,лъазабизе,oznámit
1224,nennen::V,цӏар лъезе,nazvat
1225,rufen::V,ахӏизе,volat
1226,rufen::V,ахӏизе,zavolat
1227,prahlen::V,беццаризе,chlubit se
1228,übersetzen::V,буссинабизе,přeložit
1229,denken::V,ургъизе,myslit
1230,glauben::V,божизе,věřit
1231,bemerken::V,берречӏчӏизе,zpozorovat
1232,erkennen::V,лъазе,poznat
1233,erkennen::V,батӏаго бахъизе,poznat
1234,begreifen::V,бичӏчӏизе,pochopit
1235,lernen::V,цӏализе,učit se
1236,wissen::V,лъазе,vědět
1237,sich erinnern an::V,ракӏалде щвезе,vzpomínat si na
1238,vergessen::V,кӏочене,zapomínat
1239,messen::V,борцине,měřit
1240,zählen::V,рикӏкӏине,spočítat
1241,rechnen::V,рикӏкӏине,počítat
1242,lesen::V,цӏализе,číst
1243,malen::V,бахъизе,malovat
1244,zeichnen::V,бахъизе,rýsovat
1245,schreiben::V,хъвазе,psát
1246,besitzen::V,щвезе,mít
1247,besitzen::V,щвезе,vlastnit
1248,besitzen::V,бу́кӏине,mít
1249,besitzen::V,бу́кӏине,vlastnit
1250,kaufen::V,босизе,koupit
1251,verkaufen::V,бичизе,prodat
1252,bezahlen::V,кьезе,zaplatit
1253,zahlen::V,кьезе,platit
1254,ertragen::V,баччизе,snést
1255,Auge::N,,oko
1256,Sehne::N,,šlacha
1257,Funke::N,,jiskra
1258,Moor::N,,bažina
1259,Moor::N,,slatina
1260,Elch::N,,los
1261,Beere::N,,bobule
1262,Gedächtnis::N,,paměť
1263,Ton::N,,tón
1264,Winkel::N,,kout
1265,Menge::N,,množství
1266,Stütze::N,,opěra
1267,Figur::N,,figura
1268,Schuh::N,,bota
1269,Schnur::N,,šňůra
1270,Leine::N,,vodítko
1271,Geschäft::N,,obchod
1272,voll::A,,plný
1273,lange::ADV,,dlouho
1274,später::ADV,,později
1275,nicht::ADV,,ne
1276,schon::ADV,,už
1277,schon::ADV,,již
1278,durch::PRP,,skrz
1279,alles::PRN,,všechno
1280,rühren::V,,dojmout
1281,scheinen::V,,zdát se
1282,aufheben::V,,zvednout
1283,aufheben::V,,zdvihnout
1284,lassen::V,,dát
1285,sich waschen::V,,mýt se
1286,verstehen::V,,porozumět
1287,beherrschen::V,,ovládat
