,Concept_ID,se,sk
4213,geschlossen::A,kiddâ,zavretý
4214,geschlossen::A,ǩidd,zavretý
4215,geschlossen::A,mååskas,zavretý
4216,sauber::A,raejnies,čistý
4217,sauber::A,rájnas,čistý
4218,sauber::A,buhtes,čistý
4219,sauber::A,ráinnas,čistý
4220,sauber::A,čurgâd,čistý
4221,sauber::A,puu´ttes,čistý
4222,sauber::A,чӣллк,čistý
4223,schmutzig::A,sleagroeh,špinavý
4224,schmutzig::A,duolvas,špinavý
4225,schmutzig::A,duolvvas,špinavý
4226,schmutzig::A,tuol'vii,špinavý
4227,schmutzig::A,sähssai,špinavý
4228,schmutzig::A,са̄ккьс,špinavý
4229,roh::A,saajpe,surový
4230,roh::A,saajpes,surový
4231,roh::A,njuoskas,surový
4232,roh::A,njuoskkas,surový
4233,roh::A,njuoskâs,surový
4234,roh::A,njuõckas,surový
4235,roh::A,ню̄ццк,surový
4236,reif::A,njoetseldh,zrelý
4237,reif::A,láddam,zrelý
4238,reif::A,givssas,zrelý
4239,reif::A,кӣркна,zrelý
4240,reif::A,са̄ххьплуввма,zrelý
4241,lecker::A,hearskoes,chutný
4242,lecker::A,hærssko,chutný
4243,lecker::A,njálggat,chutný
4244,lecker::A,njäälgis,chutný
4245,lecker::A,njõ´ddi,chutný
4246,lecker::A,шӣг,chutný
4247,süß::A,sieties,sladký
4248,süß::A,hálmes,sladký
4249,süß::A,hálmmá,sladký
4250,süß::A,njálggat,sladký
4251,süß::A,njäälgis,sladký
4252,süß::A,njää´ljes,sladký
4253,süß::A,ня̄ллькесь,sladký
4254,bitter::A,bihtseds,horký
4255,bitter::A,baetjkies,horký
4256,bitter::A,bitjes,horký
4257,bitter::A,tsibtsa,horký
4258,bitter::A,bahča,horký
4259,bitter::A,pišker,horký
4260,bitter::A,poččâ,horký
4261,bitter::A,pe´čǩǩer,horký
4262,bitter::A,пыччкар,horký
4263,sauer::A,baetjkies,kyslý
4264,sauer::A,goastes,kyslý
4265,sauer::A,suvres,kyslý
4266,sauer::A,suvrris,kyslý
4267,sauer::A,suuvres,kyslý
4268,sauer::A,kuástis,kyslý
4269,sauer::A,kuä´stt,kyslý
4270,sauer::A,кӯцц,kyslý
4271,hell::A,tjuavkeds,jasný
4272,hell::A,tjuavkeds,svetlý
4273,hell::A,tjuovggat,jasný
4274,hell::A,tjuovggat,svetlý
4275,hell::A,čuovgat,jasný
4276,hell::A,čuovgat,svetlý
4277,hell::A,čuovvâd,jasný
4278,hell::A,čuovvâd,svetlý
4279,hell::A,čuõvvâd,jasný
4280,hell::A,čuõvvâd,svetlý
4281,hell::A,чуввесь,jasný
4282,hell::A,чуввесь,svetlý
4283,dunkel::A,sjuevnjeds,temný
4284,dunkel::A,sjævnnjat,temný
4285,dunkel::A,seavdnjat,temný
4286,dunkel::A,sevŋâd,temný
4287,dunkel::A,seu´nnjed,temný
4288,dunkel::A,се̄ввьнесь,temný
4289,schwarz::A,tjeehpes,čierny
4290,schwarz::A,tjáhppat,čierny
4291,schwarz::A,čáhppes,čierny
4292,schwarz::A,čappâd,čierny
4293,schwarz::A,čappâd,čierny
4294,schwarz::A,чо̄а̄хпесь,čierny
4295,weiß::A,veelkes,biely
4296,weiß::A,bedjat,biely
4297,weiß::A,vielggat,biely
4298,weiß::A,vielgat,biely
4299,weiß::A,viel'gâd,biely
4300,weiß::A,viõlggâd,biely
4301,weiß::A,вӣллькесь,biely
4302,rot::A,rööpses,červený
4303,rot::A,ruoppsat,červený
4304,rot::A,ruoksat,červený
4305,rot::A,ruop'sâd,červený
4306,rot::A,ruõpssâd,červený
4307,rot::A,рӯппсесь,červený
4308,gelb::A,viskes,žltý
4309,gelb::A,visská,žltý
4310,gelb::A,fiskes,žltý
4311,gelb::A,viskâd,žltý
4312,gelb::A,viskkâd,žltý
4313,gelb::A,руччк'сь,žltý
4314,blau::A,plaave,modrý
4315,blau::A,plaave,belasý
4316,blau::A,alek,modrý
4317,blau::A,alek,belasý
4318,blau::A,lahtte,modrý
4319,blau::A,lahtte,belasý
4320,blau::A,alit,modrý
4321,blau::A,alit,belasý
4322,blau::A,čuov'jâd,modrý
4323,blau::A,čuov'jâd,belasý
4324,blau::A,ââ´liǩ,modrý
4325,blau::A,ââ´liǩ,belasý
4326,blau::A,алехь,modrý
4327,blau::A,алехь,belasý
4328,grün::A,kruana,zelený
4329,grün::A,kroenes,zelený
4330,grün::A,ruodná,zelený
4331,grün::A,ruoná,zelený
4332,grün::A,ruonas,zelený
4333,grün::A,ruánáá,zelený
4334,grün::A,ruânn,zelený
4335,grün::A,ruõnâs,zelený
4336,grün::A,руэнн,zelený
4337,grau::A,kraevies,šedý
4338,grau::A,rávuk,šedý
4339,grau::A,rávvat,šedý
4340,grau::A,ránis,šedý
4341,grau::A,räänis,šedý
4342,grau::A,rää´nes,šedý
4343,grau::A,кӯввесь,šedý
4344,billig::A,aelpies,lacný
4345,billig::A,liehties,lacný
4346,billig::A,álbbe,lacný
4347,billig::A,hálbi,lacný
4348,billig::A,hälbi,lacný
4349,billig::A,hä´lbb,lacný
4350,billig::A,вӯгас,lacný
4351,billig::A,вӯгкесь,lacný
4352,teuer::A,dovres,drahý
4353,teuer::A,divras,drahý
4354,teuer::A,divrras,drahý
4355,teuer::A,tiivrâs,drahý
4356,teuer::A,kaallâš,drahý
4357,teuer::A,ко̄а̄ллэш,drahý
4358,wertvoll::A,aarvoes,cenný
4359,wertvoll::A,árvulasj,cenný
4360,wertvoll::A,árvvolaš,cenný
4361,wertvoll::A,tiivrâs,cenný
4362,wertvoll::A,kaallâš,cenný
4363,wertvoll::A,а̄ррвъесь,cenný
4364,wertvoll::A,ко̄а̄ллшэсь,cenný
4365,blind::A,tjelmehts,slepý
4366,blind::A,tjalmedibme,slepý
4367,blind::A,čalmmeheapme,slepý
4368,blind::A,čuovggaheapme,slepý
4369,blind::A,šoohâd,slepý
4370,blind::A,ča'lmettem,slepý
4371,blind::A,čââ´lmte´m,slepý
4372,blind::A,чальмхем,slepý
4373,taub::A,bieljehts,hluchý
4374,taub::A,bieljedibme,hluchý
4375,taub::A,bealjeheapmi,hluchý
4376,taub::A,pel'jittem,hluchý
4377,taub::A,pee´lljte´m,hluchý
4378,taub::A,пе̄лльйхем,hluchý
4379,taub::A,кулхэмесь,hluchý
4380,taub::A,кулнаххьтэм,hluchý
4381,kräftig::A,veaksehks,silný
4382,kräftig::A,gievrra,silný
4383,kräftig::A,gievra,silný
4384,kräftig::A,viek'sâ,silný
4385,kräftig::A,viõhss,silný
4386,kräftig::A,вӣгкъесь,silný
4387,kräftig::A,тоаввсамусс,silný
4388,stark::A,raavtehtje,silný
4389,stark::A,nanos,silný
4390,stark::A,gievrra,silný
4391,stark::A,kievra,silný
4392,stark::A,nanus,silný
4393,stark::A,viek'sâ,silný
4394,stark::A,raavâs,silný
4395,stark::A,роавас,silný
4396,schwach::A,dåsmoes,slabý
4397,schwach::A,dåsmoes,bezvládny
4398,schwach::A,fámodibme,slabý
4399,schwach::A,fámodibme,bezvládny
4400,schwach::A,fámoheapme,slabý
4401,schwach::A,fámoheapme,bezvládny
4402,schwach::A,njuoras,slabý
4403,schwach::A,njuoras,bezvládny
4404,schwach::A,hiäju,slabý
4405,schwach::A,hiäju,bezvládny
4406,schwach::A,njuorâs,slabý
4407,schwach::A,njuorâs,bezvládny
4408,schwach::A,rââ´šš,slabý
4409,schwach::A,rââ´šš,bezvládny
4410,schwach::A,njuõrâs,slabý
4411,schwach::A,njuõrâs,bezvládny
4412,schwach::A,рашшь,slabý
4413,schwach::A,рашшь,bezvládny
4414,schwach::A,ражесь,slabý
4415,schwach::A,ражесь,bezvládny
4416,schwach::A,са̄мхэм,slabý
4417,schwach::A,са̄мхэм,bezvládny
4418,fett::A,buajtehks,tučný
4419,fett::A,buojdák,tučný
4420,fett::A,buoidi,tučný
4421,fett::A,puáidáh,tučný
4422,fett::A,pueidaǥ,tučný
4423,fett::A,пуййт,tučný
4424,schlank::A,siegkies,štíhly
4425,schlank::A,bievrek,štíhly
4426,schlank::A,njuorro,štíhly
4427,schlank::A,seaggi,štíhly
4428,schlank::A,šoođbâs,štíhly
4429,schlank::A,seä´ǧ'ǧ,štíhly
4430,schlank::A,се̄ӈькесь,štíhly
4431,hübsch::A,faavroes,šumný
4432,hübsch::A,faavroes,švárny
4433,hübsch::A,fávrro,šumný
4434,hübsch::A,fávrro,švárny
4435,hübsch::A,fávru,šumný
4436,hübsch::A,fávru,švárny
4437,hübsch::A,muččâd,šumný
4438,hübsch::A,muččâd,švárny
4439,hübsch::A,mooččâd,šumný
4440,hübsch::A,mooččâd,švárny
4441,hübsch::A,мо̄джесь,šumný
4442,hübsch::A,мо̄джесь,švárny
4443,böse::A,vesties,zlý
4444,böse::A,bahá,zlý
4445,böse::A,bahá,zlý
4446,böse::A,paa,zlý
4447,böse::A,ilbâd,zlý
4448,böse::A,paas,zlý
4449,böse::A,ilbbâd,zlý
4450,böse::A,поасс,zlý
4451,böse::A,кэ̄рряй,zlý
4452,dumm::A,gåffoeh,hlúpy
4453,dumm::A,jalla,hlúpy
4454,dumm::A,doavki,hlúpy
4455,dumm::A,tuhme,hlúpy
4456,dumm::A,tu´hmm,hlúpy
4457,dumm::A,о̄менэш,hlúpy
4458,dumm::A,то̄ӆӆкхем,hlúpy
4459,faul::A,aeblehts,lenivý
4460,faul::A,lájkke,lenivý
4461,faul::A,láiki,lenivý
4462,faul::A,läški,lenivý
4463,faul::A,lä´šǩǩ,lenivý
4464,faul::A,ла̄шькесь,lenivý
4465,fleißig::A,rudtjege,snaživý
4466,fleißig::A,rudtjege,usilovný
4467,fleißig::A,vïssjeles,snaživý
4468,fleißig::A,vïssjeles,usilovný
4469,fleißig::A,vissjal,snaživý
4470,fleißig::A,vissjal,usilovný
4471,fleißig::A,viššal,snaživý
4472,fleißig::A,viššal,usilovný
4473,fleißig::A,doaimmalaš,snaživý
4474,fleißig::A,doaimmalaš,usilovný
4475,fleißig::A,viššâl,snaživý
4476,fleißig::A,viššâl,usilovný
4477,fleißig::A,re´ttev,snaživý
4478,fleißig::A,re´ttev,usilovný
4479,geizig::A,saejkies,skupý
4480,geizig::A,saejkies,lakomý
4481,geizig::A,hánes,skupý
4482,geizig::A,hánes,lakomý
4483,geizig::A,gáhcci,skupý
4484,geizig::A,gáhcci,lakomý
4485,geizig::A,gárži,skupý
4486,geizig::A,gárži,lakomý
4487,geizig::A,käcci,skupý
4488,geizig::A,käcci,lakomý
4489,geizig::A,häänis,skupý
4490,geizig::A,häänis,lakomý
4491,geizig::A,kä´cc,skupý
4492,geizig::A,kä´cc,lakomý
4493,geizig::A,сыннҍ,skupý
4494,geizig::A,сыннҍ,lakomý
4495,geizig::A,скухьпесь,skupý
4496,geizig::A,скухьпесь,lakomý
4497,klug::A,vihtehks,múdry
4498,klug::A,vihtehks,bystrý
4499,klug::A,vijses,múdry
4500,klug::A,vijses,bystrý
4501,klug::A,jiermmá,múdry
4502,klug::A,jiermmá,bystrý
4503,klug::A,fihtolaš,múdry
4504,klug::A,fihtolaš,bystrý
4505,klug::A,jiä'rmálâš,múdry
4506,klug::A,jiä'rmálâš,bystrý
4507,klug::A,hitrai,múdry
4508,klug::A,hitrai,bystrý
4509,klug::A,то̄ӆӆкэш,múdry
4510,klug::A,то̄ӆӆкэш,bystrý
4511,klug::A,вӣллвэсь,múdry
4512,klug::A,вӣллвэсь,bystrý
4513,geschickt::A,tjiehpies,zručný
4514,geschickt::A,tjiehpies,šikovný
4515,geschickt::A,tjiehppe,zručný
4516,geschickt::A,tjiehppe,šikovný
4517,geschickt::A,čeahppi,zručný
4518,geschickt::A,čeahppi,šikovný
4519,geschickt::A,čeppi,zručný
4520,geschickt::A,čeppi,šikovný
4521,geschickt::A,čeä´p'p,zručný
4522,geschickt::A,čeä´p'p,šikovný
4523,geschickt::A,чепесь,zručný
4524,geschickt::A,чепесь,šikovný
4525,lieb::A,boerehks,milý
4526,lieb::A,lådje,milý
4527,lieb::A,gieres,milý
4528,lieb::A,ráhkis,milý
4529,lieb::A,láđis,milý
4530,lieb::A,räähis,milý
4531,lieb::A,pue´rr,milý
4532,lieb::A,rää´ǩǩes,milý
4533,lieb::A,мӣлса,milý
4534,lustig::A,lustes,veselý
4535,lustig::A,suohtas,veselý
4536,lustig::A,hávski,veselý
4537,lustig::A,hitruu,veselý
4538,lustig::A,iilooš,veselý
4539,lustig::A,hää´sǩ,veselý
4540,lustig::A,viä´s'sel,veselý
4541,lustig::A,руэняс,veselý
4542,sanft::A,lïemkeds,nežný
4543,sanft::A,lines,nežný
4544,sanft::A,lágŋet,nežný
4545,sanft::A,linis,nežný
4546,sanft::A,láđis,nežný
4547,sanft::A,liägus,nežný
4548,sanft::A,pivvâl,nežný
4549,sanft::A,heä´nn,nežný
4550,sanft::A,э̄йвсесь,nežný
4551,krank::A,skïemtje,chorý
4552,krank::A,skïemtje,nemocný
4553,krank::A,skibás,chorý
4554,krank::A,skibás,nemocný
4555,krank::A,buohcci,chorý
4556,krank::A,buohcci,nemocný
4557,krank::A,pyec'cee,chorý
4558,krank::A,pyec'cee,nemocný
4559,krank::A,puõcci,chorý
4560,krank::A,puõcci,nemocný
4561,krank::A,panntiõrvas,chorý
4562,krank::A,panntiõrvas,nemocný
4563,krank::A,кэ̄бп,chorý
4564,krank::A,кэ̄бп,nemocný
4565,nackt::A,båadtsoeh,nahý
4566,nackt::A,rihtso,nahý
4567,nackt::A,álás,nahý
4568,nackt::A,pie'tittem,nahý
4569,nackt::A,piät'táá,nahý
4570,nackt::A,päälljas,nahý
4571,nackt::A,пефта,nahý
4572,nackt::A,па̄льяс,nahý
4573,traurig::A,håjnoes,smutný
4574,traurig::A,suohtas,smutný
4575,traurig::A,hådje,smutný
4576,traurig::A,ahkit,smutný
4577,traurig::A,ahheev,smutný
4578,traurig::A,â´ǩǩed,smutný
4579,traurig::A,чуэввесь,smutný
4580,lebendig::A,jielije,živý
4581,lebendig::A,viesso,živý
4582,lebendig::A,ealli,živý
4583,lebendig::A,eeleev,živý
4584,lebendig::A,jie´lli,živý
4585,lebendig::A,е̄лльгденҍ,živý
4586,gut::A,buerie,dobrý
4587,gut::A,buorre,dobrý
4588,gut::A,buorre,dobrý
4589,gut::A,pyeṛi,dobrý
4590,gut::A,šiõǥǥ,dobrý
4591,gut::A,pue´rr,dobrý
4592,gut::A,шувв,dobrý
4593,gut::A,пуррь,dobrý
4594,schlecht::A,nåake,zlý
4595,schlecht::A,skraape,zlý
4596,schlecht::A,mådtan,zlý
4597,schlecht::A,nievrre,zlý
4598,schlecht::A,headju,zlý
4599,schlecht::A,heittot,zlý
4600,schlecht::A,hyeṇi,zlý
4601,schlecht::A,niev'ri,zlý
4602,schlecht::A,hue´nn,zlý
4603,schlecht::A,нюэссь,zlý
4604,schlecht::A,ню̄э̄зесь,zlý
4605,richtig::A,rïekte,správny
4606,richtig::A,duolla,správny
4607,richtig::A,rievtes,správny
4608,richtig::A,riekta,správny
4609,richtig::A,vuoi'gâ,správny
4610,richtig::A,vuõiǥâs,správny
4611,richtig::A,вӯййк,správny
4612,richtig::A,вӯйкэсс,správny
4613,schlimm::A,nåake,zlý
4614,schlimm::A,nåake,nepríjemný
4615,schlimm::A,bahá,zlý
4616,schlimm::A,bahá,nepríjemný
4617,schlimm::A,vearrái,zlý
4618,schlimm::A,vearrái,nepríjemný
4619,schlimm::A,niev'ri,zlý
4620,schlimm::A,niev'ri,nepríjemný
4621,schlimm::A,neu´rr,zlý
4622,schlimm::A,neu´rr,nepríjemný
4623,schlimm::A,ню̄э̄зесь,zlý
4624,schlimm::A,ню̄э̄зесь,nepríjemný
4625,wahr::A,saetnies,pravý
4626,wahr::A,saetnies,pravdivý
4627,wahr::A,sádnes,pravý
4628,wahr::A,sádnes,pravdivý
4629,wahr::A,duohta,pravý
4630,wahr::A,duohta,pravdivý
4631,wahr::A,tuotâ,pravý
4632,wahr::A,tuotâ,pravdivý
4633,wahr::A,tuõtt,pravý
4634,wahr::A,tuõtt,pravdivý
4635,wahr::A,вӯйкас,pravý
4636,wahr::A,вӯйкас,pravdivý
4637,alt::A,båeries,starý
4638,alt::A,oames,starý
4639,alt::A,boaris,starý
4640,alt::A,uámis,starý
4641,alt::A,vuä´mes,starý
4642,alt::A,вуэммь,starý
4643,neu::A,orre,nový
4644,neu::A,ådås,nový
4645,neu::A,ođas,nový
4646,neu::A,uuđâs,nový
4647,neu::A,oođâs,nový
4648,neu::A,о̄дт,nový
4649,ehemalig::A,evtebe,bývalý
4650,ehemalig::A,åvdep,bývalý
4651,ehemalig::A,dološ,bývalý
4652,ehemalig::A,oovdiš,bývalý
4653,ehemalig::A,tuâl'jõž,bývalý
4654,ehemalig::A,туллъя,bývalý
4655,ehemalig::A,э̄ввтлэсь,bývalý
4656,alt[Lebewesen]::A,voeres,starý
4657,alt[Lebewesen]::A,vuoras,starý
4658,alt[Lebewesen]::A,boares,starý
4659,alt[Lebewesen]::A,vuoras,starý
4660,alt[Lebewesen]::A,puáris,starý
4661,alt[Lebewesen]::A,puä´res,starý
4662,alt[Lebewesen]::A,пуэресь,starý
4663,jung::A,noere,mladý
4664,jung::A,nuorra,mladý
4665,jung::A,nuorra,mladý
4666,jung::A,nuoṛâ,mladý
4667,jung::A,nuõrr,mladý
4668,jung::A,нӯрр,mladý
4669,arm::A,giefies,chudobný
4670,arm::A,hædjo,chudobný
4671,arm::A,geafi,chudobný
4672,arm::A,kevhi,chudobný
4673,arm::A,ǩeeu´h,chudobný
4674,arm::A,ва̄йваш,chudobný
4675,reich::A,ræjhkoes,bohatý
4676,reich::A,boanndá,bohatý
4677,reich::A,rikkis,bohatý
4678,reich::A,riges,bohatý
4679,reich::A,ree´ǧǧes,bohatý
4680,reich::A,ва̄птэк,bohatý
4681,bekannt::A,åehpies,známy
4682,bekannt::A,oahpes,známy
4683,bekannt::A,dieđus,známy
4684,bekannt::A,uápis,známy
4685,bekannt::A,tuubdâs,známy
4686,bekannt::A,toobdâs,známy
4687,bekannt::A,томтас,známy
4688,berühmt::A,byögke,slávny
4689,berühmt::A,byögke,povestný
4690,berühmt::A,mihtos,slávny
4691,berühmt::A,mihtos,povestný
4692,berühmt::A,beakkán,slávny
4693,berühmt::A,beakkán,povestný
4694,berühmt::A,beakkálmas,slávny
4695,berühmt::A,beakkálmas,povestný
4696,berühmt::A,mááinuh,slávny
4697,berühmt::A,mááinuh,povestný
4698,berühmt::A,peeggâlm,slávny
4699,berühmt::A,peeggâlm,povestný
4700,berühmt::A,snäätnai,slávny
4701,berühmt::A,snäätnai,povestný
4702,berühmt::A,куллъей,slávny
4703,berühmt::A,куллъей,povestný
4704,fremd::A,ammes,cudzí
4705,fremd::A,amás,cudzí
4706,fremd::A,vieres,cudzí
4707,fremd::A,amas,cudzí
4708,fremd::A,vie'res,cudzí
4709,fremd::A,puigâ,cudzí
4710,fremd::A,vee´res,cudzí
4711,fremd::A,е̄ххк,cudzí
4712,fremd::A,вӣресь,cudzí
4713,verschieden::A,ovmese,rôzny
4714,verschieden::A,ovmese,rozličný
4715,verschieden::A,moattelágásj,rôzny
4716,verschieden::A,moattelágásj,rozličný
4717,verschieden::A,iesjgeŋgalágásj,rôzny
4718,verschieden::A,iesjgeŋgalágásj,rozličný
4719,verschieden::A,eará,rôzny
4720,verschieden::A,eará,rozličný
4721,verschieden::A,eresláván,rôzny
4722,verschieden::A,eresláván,rozličný
4723,verschieden::A,jee´res,rôzny
4724,verschieden::A,jee´res,rozličný
4725,verschieden::A,jee´resnallšem,rôzny
4726,verschieden::A,jee´resnallšem,rozličný
4727,verschieden::A,югке,rôzny
4728,verschieden::A,югке,rozličný
4729,verschieden::A,югкеналшэм,rôzny
4730,verschieden::A,югкеналшэм,rozličný
4731,nah::A,gietskies,blízky
4732,nah::A,lahka,blízky
4733,nah::A,lagas,blízky
4734,nah::A,a'ldemuš,blízky
4735,nah::A,âlddlõs,blízky
4736,nah::A,альтэсь,blízky
4737,fern::A,gahkese,ďaleký
4738,fern::A,guhkken,ďaleký
4739,fern::A,gáiddus,ďaleký
4740,fern::A,kuhás,ďaleký
4741,fern::A,ku´ǩes,ďaleký
4742,fern::A,туммплэсь,ďaleký
4743,linker::A,gårroeh,ľavý
4744,linker::A,gåro,ľavý
4745,linker::A,gurut,ľavý
4746,linker::A,čižet,ľavý
4747,linker::A,či´ǯǯ,ľavý
4748,linker::A,чинч,ľavý
4749,rechter::A,åelkies,pravý
4750,rechter::A,oalges,pravý
4751,rechter::A,olgeš,pravý
4752,rechter::A,uál'gis,pravý
4753,rechter::A,vuõiǥâs,pravý
4754,rechter::A,вуэлькесь,pravý
4755,anderer::A,jeatjebe,iný
4756,anderer::A,jeatjebe,druhý
4757,anderer::A,nubbe,iný
4758,anderer::A,nubbe,druhý
4759,anderer::A,eará,iný
4760,anderer::A,eará,druhý
4761,anderer::A,nubbi,iný
4762,anderer::A,nubbi,druhý
4763,anderer::A,nubbe,iný
4764,anderer::A,nubbe,druhý
4765,anderer::A,nu´bb,iný
4766,anderer::A,nu´bb,druhý
4767,anderer::A,jee´res,iný
4768,anderer::A,jee´res,druhý
4769,anderer::A,мудта,iný
4770,anderer::A,мудта,druhý
4771,anderer::A,е̄ресь,iný
4772,anderer::A,е̄ресь,druhý
4773,erster::A,voestes,prvý
4774,erster::A,vuostasj,prvý
4775,erster::A,vuosttaš,prvý
4776,erster::A,vuos'muš,prvý
4777,erster::A,vuõs's,prvý
4778,erster::A,õõu´dmõs,prvý
4779,erster::A,авьтмусс,prvý
4780,zweiter::A,mubpie,druhý
4781,zweiter::A,nubbe,druhý
4782,zweiter::A,nubbi,druhý
4783,zweiter::A,nubbe,druhý
4784,zweiter::A,nu´bb,druhý
4785,zweiter::A,ныммьп,druhý
4786,dritter::A,gåalmede,tretí
4787,dritter::A,goalmát,tretí
4788,dritter::A,goalmmát,tretí
4789,dritter::A,kuálmád,tretí
4790,dritter::A,kuälmad,tretí
4791,dritter::A,кӯа̄ллмант,tretí
4792,letzter::A,minngemes,ostatný
4793,letzter::A,minngemes,posledný
4794,letzter::A,maŋemus,ostatný
4795,letzter::A,maŋemus,posledný
4796,letzter::A,maŋimus,ostatný
4797,letzter::A,maŋimus,posledný
4798,letzter::A,majemuš,ostatný
4799,letzter::A,majemuš,posledný
4800,letzter::A,mââi´mõs,ostatný
4801,letzter::A,mââi´mõs,posledný
4802,letzter::A,маӈьмусс,ostatný
4803,letzter::A,маӈьмусс,posledný
4804,allein::ADV,oktegh,sám
4805,allein::ADV,oktegimse,sám
4806,allein::ADV,oktebisnie,sám
4807,allein::ADV,aktu,sám
4808,allein::ADV,okto,sám
4809,allein::ADV,ohtuu,sám
4810,allein::ADV,õhttu,sám
4811,allein::ADV,о̄ххтэ,sám
4812,zusammen::ADV,ektine,spolu
4813,zusammen::ADV,ektine,spoločne
4814,zusammen::ADV,ektesne,spolu
4815,zusammen::ADV,ektesne,spoločne
4816,zusammen::ADV,tjåenghkesne,spolu
4817,zusammen::ADV,tjåenghkesne,spoločne
4818,zusammen::ADV,siegen,spolu
4819,zusammen::ADV,siegen,spoločne
4820,zusammen::ADV,oktan,spolu
4821,zusammen::ADV,oktan,spoločne
4822,zusammen::ADV,ovttas,spolu
4823,zusammen::ADV,ovttas,spoločne
4824,zusammen::ADV,čoahkis,spolu
4825,zusammen::ADV,čoahkis,spoločne
4826,zusammen::ADV,oovtâst,spolu
4827,zusammen::ADV,oovtâst,spoločne
4828,zusammen::ADV,õõutsââ´jest,spolu
4829,zusammen::ADV,õõutsââ´jest,spoločne
4830,zusammen::ADV,аххтан,spolu
4831,zusammen::ADV,аххтан,spoločne
4832,zusammen::ADV,эфтэсьт,spolu
4833,zusammen::ADV,эфтэсьт,spoločne
4834,lange::ADV,guhkiem,dlho
4835,lange::ADV,guhkev,dlho
4836,lange::ADV,mælggadav,dlho
4837,lange::ADV,guhká,dlho
4838,lange::ADV,kuhe,dlho
4839,lange::ADV,kuhháá,dlho
4840,lange::ADV,kuu´ǩǩ,dlho
4841,lange::ADV,кугкь,dlho
4842,plötzlich::ADV,faahketji,náhle
4843,plötzlich::ADV,hæhkkat,náhle
4844,plötzlich::ADV,fáhkkestaga,náhle
4845,plötzlich::ADV,fakkist,náhle
4846,plötzlich::ADV,kruu´ta,náhle
4847,plötzlich::ADV,а̄йнханна,náhle
4848,sofort::ADV,dallegh,hneď
4849,sofort::ADV,dallegh,ihneď
4850,sofort::ADV,dalá,hneď
4851,sofort::ADV,dalá,ihneď
4852,sofort::ADV,dalánagi,hneď
4853,sofort::ADV,dalánagi,ihneď
4854,sofort::ADV,dakkavide,hneď
4855,sofort::ADV,dakkavide,ihneď
4856,sofort::ADV,dakkaviđe,hneď
4857,sofort::ADV,dakkaviđe,ihneď
4858,sofort::ADV,tállán,hneď
4859,sofort::ADV,tállán,ihneď
4860,sofort::ADV,naraaz,hneď
4861,sofort::ADV,naraaz,ihneď
4862,sofort::ADV,атть,hneď
4863,sofort::ADV,атть,ihneď
4864,später::ADV,mænngan ,neskoršie
4865,später::ADV,maŋŋebut,neskoršie
4866,später::ADV,maŋŋel,neskoršie
4867,später::ADV,maŋ̣eláá,neskoršie
4868,später::ADV,mâ´ŋŋlakast,neskoršie
4869,später::ADV,маӈӈа,neskoršie
4870,jetzt::ADV,daelie,teraz
4871,jetzt::ADV,dal,teraz
4872,jetzt::ADV,dal,teraz
4873,jetzt::ADV,tääl,teraz
4874,jetzt::ADV,ââ´n,teraz
4875,jetzt::ADV,атть,teraz
4876,heute::ADV,daenbien,dnes
4877,heute::ADV,uddni,dnes
4878,heute::ADV,odne,dnes
4879,heute::ADV,onne,dnes
4880,heute::ADV,tä´bbe,dnes
4881,heute::ADV,та̄ррьм,dnes
4882,morgen::ADV,jirreden,zajtra
4883,morgen::ADV,idet,zajtra
4884,morgen::ADV,ihttin,zajtra
4885,morgen::ADV,itten,zajtra
4886,morgen::ADV,jâđđa,zajtra
4887,morgen::ADV,янта,zajtra
4888,bald::ADV,varke,skoro
4889,bald::ADV,ruvva,skoro
4890,bald::ADV,farga,skoro
4891,bald::ADV,vorgâ,skoro
4892,bald::ADV,sõrgg,skoro
4893,bald::ADV,вэхтэнне,skoro
4894,dann::ADV,die,nato
4895,dann::ADV,die,potom
4896,dann::ADV,dalloj,nato
4897,dann::ADV,dalloj,potom
4898,dann::ADV,de,nato
4899,dann::ADV,de,potom
4900,dann::ADV,te,nato
4901,dann::ADV,te,potom
4902,dann::ADV,de,nato
4903,dann::ADV,de,potom
4904,dann::ADV,teä,nato
4905,dann::ADV,teä,potom
4906,dann::ADV,â´tte,nato
4907,dann::ADV,â´tte,potom
4908,dann::ADV,те,nato
4909,dann::ADV,те,potom
4910,gestern::ADV,jååktan,včera
4911,gestern::ADV,iektu,včera
4912,gestern::ADV,ikte,včera
4913,gestern::ADV,jieh't,včera
4914,gestern::ADV,jåhtta,včera
4915,gestern::ADV,яххта,včera
4916,einst::ADV,dejpeli,kedysi
4917,einst::ADV,dejpeli,niekedy
4918,einst::ADV,åvdebut,kedysi
4919,einst::ADV,åvdebut,niekedy
4920,einst::ADV,áigi,kedysi
4921,einst::ADV,áigi,niekedy
4922,einst::ADV,dolin,kedysi
4923,einst::ADV,dolin,niekedy
4924,einst::ADV,tovle,kedysi
4925,einst::ADV,tovle,niekedy
4926,einst::ADV,tuu´l,kedysi
4927,einst::ADV,tuu´l,niekedy
4928,einst::ADV,э̄ххьтэшьт,kedysi
4929,einst::ADV,э̄ххьтэшьт,niekedy
4930,damals::ADV,aejkien,vtedy
4931,damals::ADV,dalloj,vtedy
4932,damals::ADV,dalle,vtedy
4933,damals::ADV,talle,vtedy
4934,damals::ADV,te´l,vtedy
