,Concept_ID,mhr,hu
757,anderer::A,вес,másik
758,anderer::A,мо́ло,más
759,anderer::A,мо́ло,másik
760,erster::A,и́кымше,első
761,zweiter::A,ко́кымшо,második
762,dritter::A,ку́мшо,harmadik
763,letzter::A,пыта́ртыш,utolsó
764,allein::ADV,шкет,egyedül
765,auf einmal::ADV,икана́ште,egyszerre
766,zusammen::ADV,пырля́,együtt
767,zusammen::ADV,пырля́,összesen
768,lange::ADV,кужу́н,sokáig
769,lange::ADV,кужу́н,hosszan
770,plötzlich::ADV,кенета́,hirtelen
771,plötzlich::ADV,кенета́,egyszerre
772,sofort::ADV,кызыта́к,rögtön
773,sofort::ADV,кызыта́к,tüstént
774,später::ADV,варара́к,későn
775,jetzt::ADV,ы́нде,most
776,jetzt::ADV,кы́зыт,most
777,heute::ADV,та́че,ma
778,morgen::ADV,эрла́,holnap
779,bald::ADV,вашке́,majd
780,bald::ADV,вашке́,nemsokára
781,dann::ADV,вара́,akkor
782,gestern::ADV,теҥге́че,tegnap
783,einst::ADV,икана́,hajdan
784,damals::ADV,туна́м,akkor
785,damals::ADV,туна́м,akkoriban
786,danach::ADV,вара́,azután
787,vorher::ADV,о́нчыч,előbb
788,zuerst::ADV,онда́к,először
789,einmal::ADV,икана́,egyszer
790,manchmal::ADV,ка́шын,néha
791,manchmal::ADV,ка́шын,olykor
792,manchmal::ADV,кокла́н,néha
793,manchmal::ADV,кокла́н,olykor
794,oft::ADV,чӱ́чкыдын,sokszor
795,immer::ADV,эре́,mindig
796,immer::ADV,ту́тыш,mindig
797,niemals::ADV,ок нигуна́м,sohasem
798,hier::ADV,ты́ште,itt
799,hierhin::ADV,ты́шке,erre
800,hierhin::ADV,тыш,erre
801,von hier::ADV,тыше́ч,innen
802,von hier::ADV,тыве́ч,innen
803,dort::ADV,ту́што,ott
804,dorthin::ADV,туш,oda
805,dorthin::ADV,ту́шко,oda
806,geradeaus::ADV,вик,egyenesen
807,vorwärts::ADV,о́нчыко,előre
808,rückwärts::ADV,шеҥге́к,hátrafelé
809,zurück::ADV,мӧҥге́ш,hátra
810,zurück::ADV,мӧҥге́ш,vissza
811,unten::ADV,ӱ́лнӧ,alul
812,unten::ADV,йыма́лне,alul
813,hinab::ADV,йыма́к,le
814,hinab::ADV,йыма́к,lefelé
815,oben::ADV,кӱ́шнӧ,fenn
816,oben::ADV,кӱ́шнӧ,felül
817,oben::ADV,ӱмба́лне,fenn
818,oben::ADV,ӱмба́лне,felül
819,hinauf::ADV,кӱ́ш,fel
820,hinauf::ADV,кӱ́ш,felfelé
821,hinauf::ADV,кӱ́шкӧ,fel
822,hinauf::ADV,кӱ́шкӧ,felfelé
823,überall::ADV,чыла́ вере́,mindenütt
824,nicht::ADV,ок,nem
825,nicht::ADV,о́геш,nem
826,ein wenig::ADV,изи́ш,egy kicsit
827,kaum::ADV,пыкше́,alig
828,sehr::ADV,чот,nagyon
829,so::ADV,тыге́,úgy
830,noch::ADV,а́ле,még
831,nur::ADV,гына́,csak
832,nur::ADV,гына́,csupán
833,schon::ADV,ы́нде,már
834,wieder::ADV,ада́к,ismét
835,wieder::ADV,ада́к,megint
836,vergebens::ADV,ара́м,hiába
837,vor::PRP,о́нчыч,előtt
838,hinter::PRP,шеҥге́лне,mögött
839,unter::PRP,йыма́лне,alatt
840,durch::PRP,вошт,át
841,durch::PRP,вошт,keresztül
842,neben::PRP,вокте́н,mellett
843,zwischen::PRP,кокла́ште,között
844,wegen::PRP,верч,miatt
845,wegen::PRP,верч,végett
846,dies::PRN,ти́де,ez
847,das::PRN,са́де,az
848,alles::PRN,чыла́,minden
849,ich::PRN,мый,én
850,du::PRN,тый,te
851,er::PRN,ту́до,ő
852,wir::PRN,ме,mi
853,ihr::PRN,те,ti
854,sie::PRN,ну́но,ők
855,was::FPRN,мо,mi
856,wer::FPRN,кӧ,ki
857,wo::FADV,куша́н,hol
858,wohin::FADV,куш,hova
859,wohin::FADV,ку́шко,hova
860,wie::FADV,кузе́,hogy
861,wie::FADV,кузе́,hogyan
862,warum::FADV,мо,miért
863,warum::FADV,мола́н,miért
864,wieviel::FNUM,куна́р,hány
865,wieviel::FNUM,куна́р,mennyi
866,eins::NUM,ик,egy
867,zwei::NUM,ко́кыт,kettő
868,drei::NUM,кум,három
869,vier::NUM,ныл,négy
870,fünf::NUM,вич,öt
871,sechs::NUM,куд,hat
872,sieben::NUM,шым,hét
873,acht::NUM,канда́ш,nyolc
874,neun::NUM,инде́ш,kilenc
875,zehn::NUM,лу,tíz
876,elf::NUM,лати́к,tizenegy
877,zwölf::NUM,латко́к,tizenkettő
878,zwanzig::NUM,ко́ло,húsz
879,dreißig::NUM,ку́мло,harminc
880,vierzig::NUM,ны́лле,negyven
881,fünfzig::NUM,ви́тле,ötven
882,sechzig::NUM,ку́дло,hatvan
883,siebzig::NUM,шы́мле,hetven
884,achtzig::NUM,канда́шле,nyolcvan
885,neunzig::NUM,инде́шле,kilencven
886,hundert::NUM,шӱ́дӧ,száz
887,tausend::NUM,тӱже́м,ezer
888,und::CNJ,да,és
889,und::CNJ,да,meg
890,und::CNJ,ден,és
891,und::CNJ,ден,meg
892,oder::CNJ,я,vagy
893,oder::CNJ,а́ле,vagy
894,stehen::V,шога́ш,áll
895,sitzen::V,шинча́ш,ül
896,liegen::V,кия́ш,fekszik
897,hängen::V,кеча́ш,függ
898,werden::V,лия́ш,lesz
899,passieren::V,лия́ш,történik
900,beginnen::V,тӱҥгала́ш,kezdődik
901,enden::V,пыта́ш,végződik
902,enden::V,пыта́ш,befejeződik
903,wechseln::V,вашталта́ш,változik
904,aufgehen[Sonne]::V,лекта́ш,kel
905,untergehen[Sonne]::V,шинча́ш,lemegy
906,scheinen[Sonne]::V,волгалта́ш,süt
907,donnern::V,кӱдырта́ш,dörög
908,donnern::V,сургалта́ш,dörög
909,wehen::V,пуа́ш,fúj
910,strömen::V,шийалтара́ш,áramlik
911,fließen::V,йога́ш,folyik
912,sich drehen::V,пӧрда́ш,forog
913,schwanken::V,лӱҥга́ш,inog
914,schwanken::V,лӱҥга́ш,ingadozik
915,schwanken::V,тайныла́ш,inog
916,schwanken::V,тайныла́ш,ingadozik
917,schwingen::V,рӱпшалта́ш,leng
918,fallen::V,воза́ш,esik
919,fallen::V,йӧрла́ш,esik
920,brennen::V,йӱла́ш,ég
921,rauchen::V,шикша́ш,füstöl
922,regnen::V,йӱра́ш,esik
923,gefrieren::V,кылма́ш,megfagy
924,gefrieren::V,ияҥа́ш,megfagy
925,tauen::V,шула́ш,olvad
926,schmelzen::V,лева́ш,olvad
927,schmelzen::V,лева́ш,elolvad
928,trocknen::V,кошка́ш,szárad
929,sieden::V,шола́ш,forr
930,faulen::V,шӱя́ш,rothad
931,verfaulen::V,шӱйы́н шуа́ш,elrothad
932,verfaulen::V,шӱйы́н шуа́ш,megrothad
933,reißen::V,кӱрла́ш,szakad
934,versinken::V,пуре́н кая́ш,süllyed
935,versinken::V,пуре́н кая́ш,elsüllyed
936,vergehen::V,эрте́н кая́ш,múlik
937,vergehen::V,эрте́н кая́ш,elmúlik
938,erscheinen::V,толы́н лекта́ш,feltűnik
939,erscheinen::V,толы́н лекта́ш,megjelenik
940,verschwinden::V,йома́ш,letűnik
941,sinken::V,пуча́ш,süllyed
942,abnehmen::V,пуча́ш,apad
943,abnehmen::V,пуча́ш,csökken
944,zunehmen::V,шукема́ш,növekszik
945,zunehmen::V,шукема́ш,gyarapszik
946,steigen::V,нӧлталта́ш,emelkedik
947,wachsen::V,кушка́ш,nő
948,wachsen::V,кушка́ш,terem
949,wachsen::V,кушка́ш,növekszik
950,glänzen::V,йылгыжа́ш,ragyog
951,glänzen::V,йылгыжа́ш,fénylik
952,funkeln::V,чолга́ш,csillog
953,funkeln::V,чолга́ш,tündöklik
954,lärmen::V,рӱшка́ш,lármázik
955,läuten::V,мура́ш,cseng
956,klingeln::V,йыҥгырта́ш,csenget
957,klirren::V,чылдыртата́ш,csörömpöl
958,brausen::V,лӱшка́ш,zúg
959,brausen::V,лӱшка́ш,morajlik
960,rauschen::V,лыжга́ш,zúg
961,klingen::V,йоҥга́ш,hangzik
962,bellen::V,опта́ш,ugat
963,heulen::V,урмыжа́ш,bőg
964,heulen::V,урмыжа́ш,üvölt
965,blasen::V,пуала́ш,fúj
966,pfeifen::V,шӱ́шкаш,fütyül
967,schreien::V,кычкыра́ш,kiált
968,schreien::V,кычкыра́ш,kiabál
969,stöhnen::V,йыҥыса́ш,nyög
970,zittern::V,чытыра́ш,remeg
971,zittern::V,чытыра́ш,reszket
972,leben::V,ила́ш,él
973,geboren werden::V,шоча́ш,születik
974,atmen::V,шӱла́ш,lélegzik
975,trinken::V,йӱа́ш,iszik
976,essen::V,кочка́ш,eszik
977,schlucken::V,нела́ш,nyel
978,müde werden::V,ноя́ш,elfárad
979,müde werden::V,ноя́ш,kifárad
980,einschlafen::V,мале́н колта́ш,elalszik
981,schlafen::V,мала́ш,alszik
982,aufwachen::V,помыжалта́ш,felébred
983,aufstehen::V,кынела́ш,felkel
984,sich erholen::V,кана́ш,pihen
985,krank werden::V,черлане́н воза́ш,megbetegedik
986,krank werden::V,черлане́н воза́ш,belebetegszik
987,krank sein::V,черлане́н кия́ш,betegeskedik
988,schmerzen::V,коршта́ш,fáj
989,husten::V,кокыра́ш,köhög
990,genesen::V,тӱрла́ш,meggyógyul
991,genesen::V,тазаҥа́ш,meggyógyul
992,sterben::V,кола́ш,hal
993,umkommen::V,вуй йома́ш,elpusztul
994,sich bewegen::V,кошта́ш,mozog
995,sich rühren::V,тарвана́ш,mozdul
996,sich erheben::V,кынела́ш,feláll
997,sich erheben::V,кынела́ш,felemelkedik
998,sich setzen::V,шинча́ш,ül
999,sich setzen::V,шинча́ш,leül
1000,hinfallen::V,йӧрла́ш,bukik
1001,hinfallen::V,йӧрла́ш,elesik
1002,laufen::V,кошта́ш,jár
1003,schreiten::V,ошкыла́ш,lép
1004,spazierengehen::V,гуля́яш,sétál
1005,eilen::V,вашка́ш,siet
1006,sich beeilen::V,вашкешта́ш,siet
1007,sausen::V,юлтка́ш,robog
1008,rennen::V,куржтала́ш,fut
1009,rennen::V,куржтала́ш,szalad
1010,springen::V,тӧршта́ш,ugrik
1011,klettern::V,кӱза́ш,kúszik
1012,schaukeln::V,лӱҥгалта́ш,hintázik
1013,kriechen::V,нушка́ш,kúszik
1014,schwimmen::V,ия́ш,úszik
1015,tauchen::V,шуҥгалта́ш,merül
1016,rudern::V,удыра́ш,evez
1017,fahren::V,кудала́ш,jár
1018,fahren::V,кудала́ш,megy
1019,fahren::V,кудала́ш,utazik
1020,fliegen::V,чоҥешта́ш,száll
1021,gehen::V,кая́ш,megy
1022,weggehen::V,кораҥа́ш,elmegy
1023,abfahren::V,лекта́ш,indul
1024,anhalten::V,чарна́ш,megáll
1025,hineingehen::V,пура́ш,bemegy
1026,eintreten::V,пура́ш,belép
1027,kommen::V,тола́ш,jön
1028,ankommen::V,шуа́ш,érkezik
1029,ankommen::V,шуа́ш,megérkezik
1030,zurückkommen::V,пӧртыла́ш,visszajön
1031,bleiben::V,кода́ш,marad
1032,bleiben::V,кода́ш,megmarad
1033,warten::V,вуча́ш,vár
1034,warten::V,вуча́ш,várakozik
1035,erwarten::V,вуча́ш,vár
1036,erwarten::V,вуча́ш,megvár
1037,suchen::V,кычала́ш,kutat
1038,finden::V,муа́ш,talál
1039,versuchen::V,толаша́ш,megpróbál
1040,versuchen::V,толаша́ш,megkísérel
1041,vorbereiten::V,ямдыла́ш,előkészít
1042,lieben::V,йӧрата́ш,szeret
1043,mögen::V,йӧрата́ш,szeret
1044,lachen::V,воштыла́ш,nevet
1045,rühren::V,ку́мыл тарвата́ш,mozdít
1046,weinen::V,шорта́ш,sír
1047,schimpfen::V,каргаша́ш,szid
1048,schimpfen::V,каргаша́ш,szitkozódik
1049,sich ärgern::V,сыра́ш,mérgelődik
1050,sich ärgern::V,сыра́ш,bosszankodik
1051,sich fürchten::V,лӱда́ш,fél
1052,sich fürchten::V,лӱда́ш,retteg
1053,fürchten::V,лӱда́ш,fél
1054,fliehen::V,куржа́ш,menekül
1055,flüchten::V,куржа́ш,elmenekül
1056,sehen::V,ужа́ш,néz
1057,anschauen::V,онча́ш,megnéz
1058,ansehen::V,эскера́ш,néz
1059,ansehen::V,эскера́ш,ránéz
1060,ansehen::V,эскера́ш,megnéz
1061,hören::V,кола́ш,hall
1062,zuhören::V,колышта́ш,hallgat
1063,zuhören::V,колышта́ш,meghallgat
1064,probieren::V,тамла́ш,kóstol
1065,probieren::V,тамла́ш,megkóstol
1066,riechen::V,ӱпшынча́ш,szagol
1067,fühlen::V,шижа́ш,érez
1068,scheinen::V,чуча́ш,tűnik
1069,scheinen::V,чуча́ш,látszik
1070,zu sehen sein::V,коя́ш,mutatkozik
1071,vernehmen::V,кола́ш,hall
1072,frieren::V,кылма́ш,fázik
1073,tun::V,ышта́ш,csinál
1074,tun::V,ышта́ш,cselekszik
1075,können::V,мошта́ш,tud
1076,wollen::V,тӱна́ш,akar
1077,anfangen::V,тӱҥала́ш,kezd
1078,beenden::V,пытара́ш,befejez
1079,aufhören::V,чарна́ш,megszűnik
1080,gelingen::V,сай лекта́ш,sikerül
1081,geraten::V,лекта́ш,kerül
1082,geraten::V,лекта́ш,jut
1083,öffnen::V,поча́ш,nyit
1084,öffnen::V,поча́ш,kinyit
1085,schließen::V,петыра́ш,csuk
1086,schließen::V,петыра́ш,becsuk
1087,stellen::V,шында́ш,állít
1088,stellen::V,шында́ш,helyez
1089,setzen::V,шында́ш,ültet
1090,setzen::V,шында́ш,helyez
1091,legen::V,опта́ш,tesz
1092,legen::V,опта́ш,fektet
1093,legen::V,пышта́ш,tesz
1094,legen::V,пышта́ш,fektet
1095,berühren::V,тӱка́ш,érint
1096,verbinden::V,пида́ш,beköt
1097,verbinden::V,пида́ш,összeköt
1098,bedecken::V,леведа́ш,betakar
1099,bedecken::V,леведа́ш,beborít
1100,aufhängen::V,сака́ш,felakaszt
1101,anzünden::V,чӱкта́ш,gyújt
1102,anzünden::V,чӱкта́ш,meggyújt
1103,aufheben::V,нӧлтала́ш,felemel
1104,zurücklassen::V,кода́ш,hátrahagy
1105,verlieren::V,йомдара́ш,veszít
1106,verlieren::V,йомдара́ш,elveszít
1107,fallen lassen::V,воза́ш,elejt
1108,machen::V,ышта́ш,tesz
1109,machen::V,ышта́ш,csinál
1110,herstellen::V,ямдыла́ш,gyárt
1111,herstellen::V,ямдыла́ш,előállít
1112,bauen::V,чоҥа́ш,épít
1113,reparieren::V,ачала́ш,javít
1114,reparieren::V,ачала́ш,kijavít
1115,reparieren::V,ачала́ш,megjavít
1116,verbessern::V,саемда́ш,megjavít
1117,ändern::V,весемда́ш,változtat
1118,ändern::V,весемда́ш,megváltoztat
1119,graben::V,кӱнча́ш,ás
1120,beugen::V,пӱгырта́ш,meghajt
1121,biegen::V,лывырта́ш,hajlít
1122,drehen::V,пӱтыра́ш,forgat
1123,wenden::V,ирала́ш,fordít
1124,wenden::V,ирала́ш,megfordít
1125,umdrehen::V,савырала́ш,megfordít
1126,umdrehen::V,савырала́ш,megforgat
1127,heben::V,нӧлта́ш,emel
1128,hochheben::V,нӧлта́ш,felemel
1129,ergreifen::V,руалта́ш,megfog
1130,halten::V,куча́ш,tart
1131,drücken::V,иша́ш,nyom
1132,drücken::V,иша́ш,megnyom
1133,drücken::V,темда́ш,nyom
1134,drücken::V,темда́ш,megnyom
1135,schieben::V,шӱкала́ш,tol
1136,kratzen::V,удыра́ш,vakar
1137,lecken::V,нула́ш,nyal
1138,beißen::V,пура́ш,harap
1139,abreißen::V,кӱрла́ш,letép
1140,abschneiden::V,пӱчка́ш,levág
1141,binden::V,кылда́ш,köt
1142,binden::V,кылда́ш,kötöz
1143,stecken::V,шуралта́ш,dug
1144,brechen::V,тодышта́ш,tör
1145,brechen::V,тодышта́ш,eltör
1146,klopfen::V,кыра́ш,kopogtat
1147,hauen::V,тӱя́ш,vág
1148,hauen::V,тӱя́ш,levág
1149,kleben::V,клеитла́ш,tapaszt
1150,reiben::V,йыга́ш,dörzsöl
1151,reiben::V,йыга́ш,súrol
1152,reiben::V,туржала́ш,dörzsöl
1153,reiben::V,туржала́ш,súrol
1154,streichen::V,шӱра́ш,simít
1155,schleifen::V,шума́ш,fen
1156,schleifen::V,шума́ш,csiszol
1157,schleifen::V,шума́ш,köszörül
1158,schleifen::V,яна́ш,fen
1159,schleifen::V,яна́ш,csiszol
1160,schleifen::V,яна́ш,köszörül
1161,schneiden::V,пӱчка́ш,vág
1162,schneiden::V,пӱчка́ш,szel
1163,schneiden::V,пӱчка́ш,metsz
1164,rütteln::V,рӱза́ш,ráz
1165,schütteln::V,почка́ш,ráz
1166,schütteln::V,почка́ш,megráz
1167,schwenken::V,рӱза́ш,lóbál
1168,schwenken::V,рӱза́ш,lobogtat
1169,schütten::V,опта́ш,önt
1170,füllen::V,тема́ш,tölt
1171,füllen::V,тема́ш,megtölt
1172,einwickeln::V,вӱдыла́ш,becsavar
1173,tragen::V,нумала́ш,hord
1174,schleppen::V,шӱдыра́ш,vonszol
1175,ziehen::V,шупша́ш,húz
1176,aufbewahren::V,арала́ш,megőriz
1177,werfen::V,шуа́ш,dob
1178,werfen::V,шуа́ш,hajít
1179,werfen::V,кышка́ш,dob
1180,werfen::V,кышка́ш,hajít
1181,fangen::V,куча́ш,fog
1182,packen::V,руалта́ш,megragad
1183,verstecken::V,тоя́ш,eldug
1184,verstecken::V,тоя́ш,elrejt
1185,teilen::V,пӧла́ш,oszt
1186,teilen::V,пӧла́ш,megoszt
1187,schicken::V,колта́ш,küld
1188,bringen::V,конда́ш,hoz
1189,bringen::V,конда́ш,visz
1190,hinzufügen::V,ешара́ш,hozzáad
1191,bekommen::V,нала́ш,kap
1192,bekommen::V,нала́ш,megkap
1193,erhalten::V,нала́ш,kap
1194,erhalten::V,нала́ш,megkap
1195,nehmen::V,нала́ш,vesz
1196,wählen::V,сайла́ш,választ
1197,auswählen::V,таҥгла́ш,kiválaszt
1198,bewahren::V,сакла́ш,megtart
1199,behindern::V,чаракла́ш,akadályoz
1200,behindern::V,чаракла́ш,gátol
1201,verderben::V,пужа́ш,elront
1202,beschädigen::V,пужа́ш,rongál
1203,zerbrechen::V,пудырта́ш,eltör
1204,zerbrechen::V,пудырта́ш,széttör
1205,zerbrechen::V,пудырта́ш,kettétör
1206,zerreißen::V,кӱрла́ш,eltép
1207,zerreißen::V,кӱрла́ш,széttép
1208,zerstören::V,шалата́ш,elpusztít
1209,verbrennen::V,йӱлата́ш,éget
1210,verbrennen::V,йӱлата́ш,eléget
1211,geben::V,пуа́ш,ad
1212,reichen::V,пуа́ш,nyújt
1213,schenken::V,пӧлекла́ш,ajándékoz
1214,versprechen::V,сӧра́ш,ígér
1215,wünschen::V,тылана́ш,kíván
1216,loben::V,мокта́ш,dicsér
1217,küssen::V,шупшала́ш,csókol
1218,wiegen::V,рӱпша́ш,ringat
1219,zudecken::V,леведа́ш,betakar
1220,wecken::V,помыжалтара́ш,kelt
1221,wecken::V,помыжалтара́ш,ébreszt
1222,zeigen::V,ончыкта́ш,mutat
1223,führen::V,вӱда́ш,visz
1224,führen::V,вӱда́ш,vezet
1225,lehren::V,туныкта́ш,tanít
1226,unterrichten::V,туныкта́ш,tanít
1227,aufziehen::V,орышта́ш,felnevel
1228,leiten::V,вӱда́ш,vezet
1229,leiten::V,вӱда́ш,vezérel
1230,leiten::V,вуйлата́ш,vezet
1231,leiten::V,вуйлата́ш,vezérel
1232,antreiben::V,поктыла́ш,hajt
1233,lassen::V,-та́ш,-tat
1234,lassen::V,-та́ш,-at
1235,einladen::V,ӱжа́ш,meghív
1236,vereinigen::V,иктешла́ш,egyesít
1237,besuchen::V,то́лын кая́ш,látogat
1238,treffen::V,вашлия́ш,talál
1239,sich versammeln::V,погына́ш,gyülekezik
1240,sich versammeln::V,погына́ш,összegyűlik
1241,sich versammeln::V,чумырга́ш,gyülekezik
1242,sich versammeln::V,чумырга́ш,összegyűlik
1243,spielen::V,мода́ш,játszik
1244,singen::V,мура́ш,énekel
1245,tanzen::V,кушта́ш,táncol
1246,sich trennen::V,ойырла́ш,elválik
1247,verlassen::V,кудалта́ш,elhagy
1248,retten::V,утара́ш,ment
1249,bewachen::V,орола́ш,őriz
1250,schützen::V,арала́ш,óv
1251,schützen::V,арала́ш,véd
1252,verteidigen::V,арала́ш,véd
1253,sich schlagen::V,кредала́ш,verekszik
1254,schießen::V,лӱя́ш,lő
1255,siegen::V,сеҥа́ш,győz
1256,ärgern::V,сырыкта́ш,bosszant
1257,schlagen::V,пера́ш,üt
1258,schlagen::V,пера́ш,ver
1259,treten::V,тошка́ш,rúg
1260,stechen::V,кера́ш,döf
1261,stechen::V,кера́ш,szúr
1262,stoßen::V,шӱкала́ш,lök
1263,stehlen::V,шолышта́ш,lop
1264,stören::V,мешая́ш,zavar
1265,belästigen::V,толаштара́ш,zaklat
1266,verbergen::V,шылта́ш,rejt
1267,verbergen::V,шылта́ш,elrejt
1268,täuschen::V,ондала́ш,megtéveszt
1269,betrügen::V,ондала́ш,csal
1270,töten::V,пушта́ш,öl
1271,wohnen::V,ила́ш,lakik
1272,arbeiten::V,пашалана́ш,dolgozik
1273,arbeiten::V,паша́м ышта́ш,dolgozik
1274,sammeln::V,пога́ш,szed
1275,sammeln::V,пога́ш,gyűjt
1276,pflücken::V,кӱра́ш,szed
1277,jagen::V,сонарла́ш,vadászik
1278,fischen::V,кол куча́ш,halászik
1279,fassen::V,куча́ш,fog
1280,hüten::V,кӱта́ш,őriz
1281,hüten::V,кӱта́ш,legeltet
1282,treiben::V,покта́ш,hajt
1283,anbinden::V,йолышта́ш,köt
1284,füttern::V,пукша́ш,etet
1285,melken::V,лӱшта́ш,fej
1286,hacken::V,руа́ш,vág
1287,gießen::V,шава́ш,öntöz
1288,reifen::V,кӱа́ш,érik
1289,zubereiten::V,ямдыла́ш,elkészít
1290,kochen::V,шолта́ш,főz
1291,backen::V,кӱкташ,süt
1292,braten::V,пуштыла́ш,süt
1293,braten::V,жаритла́ш,süt
1294,umrühren::V,луга́ш,megkever
1295,stricken::V,пида́ш,köt
1296,nähen::V,урга́ш,varr
1297,färben::V,чиялта́ш,fest
1298,reinigen::V,эрыкта́ш,tisztít
1299,waschen::V,мушка́ш,mos
1300,abwischen::V,ӱшта́ш,letöröl
1301,spülen::V,шӱалта́ш,mosogat
1302,fegen::V,ӱшта́ш,söpör
1303,kehren::V,ӱшта́ш,söpör
1304,baden::V,йӱштыла́ш,fürdik
1305,sich waschen::V,мушкылта́ш,mosdik
1306,sich waschen::V,мушкылта́ш,mosakszik
1307,ausziehen::V,кудаша́ш,levesz
1308,anziehen::V,чия́ш,felölt
1309,anziehen::V,чия́ш,felvesz
1310,sich anziehen::V,чия́ш,öltözik
1311,sich anziehen::V,чия́ш,felöltözik
1312,kämmen::V,шера́ш,fésül
1313,schmücken::V,тӱзата́ш,díszít
1314,schmücken::V,чеверта́ш,díszít
1315,sagen::V,ойла́ш,mond
1316,sagen::V,каласа́ш,mond
1317,sprechen::V,кутыра́ш,beszél
1318,reden::V,мутлана́ш,beszél
1319,sich unterhalten::V,кутыра́ш,beszélget
1320,fragen::V,йода́ш,kérdez
1321,bitten::V,йода́ш,kér
1322,erzählen::V,ойла́ш,mesél
1323,erzählen::V,ойла́ш,elbeszél
1324,mitteilen::V,увертара́ш,közöl
1325,nennen::V,лӱмда́ш,hív
1326,nennen::V,лӱмда́ш,nevez
1327,rufen::V,ӱжа́ш,hív
1328,prahlen::V,моктана́ш,dicsekszik
1329,übersetzen::V,кусара́ш,fordít
1330,denken::V,шона́ш,gondol
1331,glauben::V,ӱшана́ш,hisz
1332,bemerken::V,шижа́ш,észrevesz
1333,erkennen::V,пала́ш,ráismer
1334,erkennen::V,пала́ш,felismer
1335,begreifen::V,ыҥла́ш,felfog
1336,verstehen::V,умыла́ш,ért
1337,verstehen::V,умыла́ш,megért
1338,lernen::V,тунема́ш,tanul
1339,lernen::V,тунема́ш,megtanul
1340,wissen::V,шинча́ш,tud
1341,sich erinnern an::V,шарна́ш,emlékszik
1342,vergessen::V,монда́ш,felejt
1343,vergessen::V,монда́ш,elfelejt
1344,messen::V,виса́ш,mér
1345,messen::V,виса́ш,megmér
1346,zählen::V,шотла́ш,számol
1347,zählen::V,шотла́ш,megszámol
1348,rechnen::V,шотла́ш,számít
1349,lesen::V,луда́ш,olvas
1350,malen::V,сӱретла́ш,fest
1351,zeichnen::V,сӱретла́ш,rajzol
1352,schreiben::V,воза́ш,ír
1353,besitzen::V,лия́ш,birtokol
1354,kaufen::V,нала́ш,vesz
1355,kaufen::V,нала́ш,megvesz
1356,verkaufen::V,ужала́ш,elad
1357,bezahlen::V,тӱла́ш,fizet
1358,bezahlen::V,тӱла́ш,kifizet
1359,zahlen::V,тӱла́ш,fizet
1360,zahlen::V,тӱла́ш,megfizet
1361,beherrschen::V,куча́ш,ural
1362,ertragen::V,турка́ш,elbír
1363,ertragen::V,турка́ш,elvisel
