,Concept_ID,fr,lv
1612,schlecht::A,mauvais,омӧль
1613,schlecht::A,mauvais,slikts
1614,richtig::A,juste,инӧд
1615,richtig::A,juste,riktīgs
1616,richtig::A,correct,инӧд
1617,richtig::A,correct,riktīgs
1618,schlimm::A,grave,омӧль
1619,schlimm::A,grave,туйтӧм
1620,schlimm::A,grave,nelāgs
1621,schlimm::A,grave,nejauks
1622,schlimm::A,mauvais,омӧль
1623,schlimm::A,mauvais,туйтӧм
1624,schlimm::A,mauvais,nelāgs
1625,schlimm::A,mauvais,nejauks
1626,wahr::A,vrai,абу ылӧг
1627,wahr::A,vrai,īsts
1628,wahr::A,vrai,patiess
1629,wahr::A,véritable,абу ылӧг
1630,wahr::A,véritable,īsts
1631,wahr::A,véritable,patiess
1632,alt::A,vieux,важ
1633,alt::A,vieux,sens
1634,alt::A,vieux,vęcs
1635,neu::A,neuf,выль
1636,neu::A,neuf,jauns
1637,neu::A,nouveau,выль
1638,neu::A,nouveau,jauns
1639,ehemalig::A,ancien,вӧвлӧм
1640,ehemalig::A,ancien,bijušais
1641,alt[Lebewesen]::A,âgé,пӧрысь
1642,alt[Lebewesen]::A,âgé,vecs
1643,alt[Lebewesen]::A,vieux,пӧрысь
1644,alt[Lebewesen]::A,vieux,vecs
1645,jung::A,jeune,том
1646,jung::A,jeune,jauns
1647,arm::A,pauvre,гӧль
1648,arm::A,pauvre,nabags
1649,reich::A,riche,озыр
1650,reich::A,riche,bagāts
1651,bekannt::A,connu,тӧдса
1652,bekannt::A,connu,zināms
1653,bekannt::A,connu,pazīstams
1654,berühmt::A,fameux,нималан
1655,berühmt::A,fameux,кывсян
1656,berühmt::A,fameux,slavens
1657,berühmt::A,célèbre,нималан
1658,berühmt::A,célèbre,кывсян
1659,berühmt::A,célèbre,slavens
1660,fremd::A,étranger,йӧз
1661,fremd::A,étranger,svešs
1662,verschieden::A,différent,абу ӧткодь
1663,verschieden::A,différent,разнӧй
1664,verschieden::A,différent,dažāds
1665,nah::A,lié,матыс
1666,nah::A,lié,tuvs
1667,nah::A,proche,матыс
1668,nah::A,proche,tuvs
1669,fern::A,éloigné,ылі
1670,fern::A,éloigné,tāls
1671,fern::A,lointain,ылі
1672,fern::A,lointain,tāls
1673,linker::A,gauche,шуйга
1674,linker::A,gauche,kreisais
1675,rechter::A,droit,веськыд
1676,rechter::A,droit,labais
1677,anderer::A,autre,мукӧд
1678,anderer::A,autre,otrs
1679,erster::A,premier,медводдза
1680,erster::A,premier,pirmais
1681,zweiter::A,second,мӧд
1682,zweiter::A,second,otrais
1683,zweiter::A,deuxième,мӧд
1684,zweiter::A,deuxième,otrais
1685,dritter::A,troisième,коймӧд
1686,dritter::A,troisième,trešais
1687,letzter::A,dernier,бӧръя
1688,letzter::A,dernier,beidzamais
1689,allein::ADV,seul,ӧтка
1690,allein::ADV,seul,viens pats
1691,auf einmal::ADV,à la fois,ӧтпырйӧ
1692,auf einmal::ADV,à la fois,reizē
1693,zusammen::ADV,ensemble,тшӧтш
1694,zusammen::ADV,ensemble,kopā
1695,zusammen::ADV,ensemble,vienviet
1696,lange::ADV,longtemps,дыр
1697,lange::ADV,longtemps,ilgi
1698,plötzlich::ADV,tout à coup,друг
1699,plötzlich::ADV,tout à coup,pēkšņi
1700,sofort::ADV,immédiatement,дзик пыр
1701,sofort::ADV,immédiatement,tūlīt
1702,später::ADV,plus tard,сэсся
1703,später::ADV,plus tard,vēlāk
1704,jetzt::ADV,maintenant,ӧні
1705,jetzt::ADV,maintenant,tagad
1706,heute::ADV,aujourd'hui,талун
1707,heute::ADV,aujourd'hui,šodien
1708,morgen::ADV,demain,аски
1709,morgen::ADV,demain,rīt
1710,bald::ADV,bientôt,регыд
1711,bald::ADV,bientôt,drīz
1712,dann::ADV,puis,бӧрын
1713,dann::ADV,puis,бӧрти
1714,dann::ADV,puis,tad
1715,dann::ADV,ensuite,бӧрын
1716,dann::ADV,ensuite,бӧрти
1717,dann::ADV,ensuite,tad
1718,gestern::ADV,hier,тӧнлун
1719,gestern::ADV,hier,vakar
1720,einst::ADV,jadis,ӧтчыд
1721,einst::ADV,jadis,ӧтпыр
1722,einst::ADV,jadis,citreiz
1723,einst::ADV,autrefois,ӧтчыд
1724,einst::ADV,autrefois,ӧтпыр
1725,einst::ADV,autrefois,citreiz
1726,damals::ADV,alors,сэки
1727,damals::ADV,alors,toreiz
1728,damals::ADV,à l'époque,сэки
1729,damals::ADV,à l'époque,toreiz
1730,danach::ADV,après,сэсся
1731,danach::ADV,après,pēc tam
1732,danach::ADV,ensuite,сэсся
1733,danach::ADV,ensuite,pēc tam
1734,vorher::ADV,auparavant,войдӧр
1735,vorher::ADV,auparavant,iepriekš
1736,vorher::ADV,auparavant,pirms tam
1737,zuerst::ADV,d'abord,войдӧр
1738,zuerst::ADV,d'abord,vis'pirms
1739,zuerst::ADV,premièrement,войдӧр
1740,zuerst::ADV,premièrement,vis'pirms
1741,einmal::ADV,une fois,ӧтчыдысь
1742,einmal::ADV,une fois,reiz
1743,einmal::ADV,une fois,vienreiz
1744,manchmal::ADV,parfois,корсюрӧ
1745,manchmal::ADV,parfois,dažkārt
1746,manchmal::ADV,quelquefois,корсюрӧ
1747,manchmal::ADV,quelquefois,dažkārt
1748,oft::ADV,souvent,тшӧкыда
1749,oft::ADV,souvent,bieži
1750,immer::ADV,toujours,век
1751,immer::ADV,toujours,allaž
1752,immer::ADV,toujours,vien'mēr
1753,niemals::ADV,ne ... jamais,оз некор
1754,niemals::ADV,ne ... jamais,nemūžam
1755,hier::ADV,ici,со
1756,hier::ADV,ici,тонӧ
1757,hier::ADV,ici,te
1758,hier::ADV,ici,šeit
1759,hierhin::ADV,par ici,татчӧ
1760,hierhin::ADV,par ici,талань
1761,hierhin::ADV,par ici,šurp
1762,hierhin::ADV,par ici,uz šejieni
1763,von hier::ADV,d'ici,тасянь
1764,von hier::ADV,d'ici,no šejienes
1765,dort::ADV,là,сэні
1766,dort::ADV,là,tur
1767,dort::ADV,là-bas,сэні
1768,dort::ADV,là-bas,tur
1769,dorthin::ADV,y,сэтчӧ
1770,dorthin::ADV,y,turp
1771,dorthin::ADV,y,uz turieni
1772,dorthin::ADV,par là,сэтчӧ
1773,dorthin::ADV,par là,turp
1774,dorthin::ADV,par là,uz turieni
1775,geradeaus::ADV,tout droit,веськыда
1776,geradeaus::ADV,tout droit,taisni uz priekšu
1777,vorwärts::ADV,en avant,водзӧ
1778,vorwärts::ADV,en avant,uz priekšu
1779,rückwärts::ADV,en arrière,бӧрӧ
1780,rückwärts::ADV,en arrière,atmuguriski
1781,zurück::ADV,de retour,бӧр
1782,zurück::ADV,de retour,atpakāļ
1783,unten::ADV,en bas,улын
1784,unten::ADV,en bas,уліын
1785,unten::ADV,en bas,lejā
1786,unten::ADV,en bas,apakšā
1787,unten::ADV,au-dessous,улын
1788,unten::ADV,au-dessous,уліын
1789,unten::ADV,au-dessous,lejā
1790,unten::ADV,au-dessous,apakšā
1791,hinab::ADV,en bas,улӧ
1792,hinab::ADV,en bas,увлан
1793,hinab::ADV,en bas,uz leju
1794,hinab::ADV,vers le bas,улӧ
1795,hinab::ADV,vers le bas,увлан
1796,hinab::ADV,vers le bas,uz leju
1797,oben::ADV,dessus,вылын
1798,oben::ADV,dessus,выліын
1799,oben::ADV,dessus,virsū
1800,oben::ADV,en haut,вылын
1801,oben::ADV,en haut,выліын
1802,oben::ADV,en haut,virsū
1803,hinauf::ADV,en haut,выліӧ
1804,hinauf::ADV,en haut,augšā
1805,hinauf::ADV,en haut,uz augšu
1806,hinauf::ADV,vers le haut,выліӧ
1807,hinauf::ADV,vers le haut,augšā
1808,hinauf::ADV,vers le haut,uz augšu
1809,überall::ADV,partout,быдлаын
1810,überall::ADV,partout,visur
1811,nicht::ADV,ne ... pas,oз
1812,nicht::ADV,ne ... pas,ne
1813,ein wenig::ADV,un peu,неуна
1814,ein wenig::ADV,un peu,drusku
1815,kaum::ADV,à peine,мырдэм
1816,kaum::ADV,à peine,diezin vai
1817,sehr::ADV,très,зэв
1818,sehr::ADV,très,ļoti
1819,sehr::ADV,très,gaužām
1820,so::ADV,si,тадз
1821,so::ADV,si,сідз
1822,so::ADV,si,tā
1823,so::ADV,si,tik
1824,so::ADV,ainsi,тадз
1825,so::ADV,ainsi,сідз
1826,so::ADV,ainsi,tā
1827,so::ADV,ainsi,tik
1828,noch::ADV,encore,на
1829,noch::ADV,encore,нӧшта
1830,noch::ADV,encore,vēl
1831,nur::ADV,seulement,куш
1832,nur::ADV,seulement,сӧмын
1833,nur::ADV,seulement,vien
1834,nur::ADV,seulement,tikai
1835,nur::ADV,ne ... que,куш
1836,nur::ADV,ne ... que,сӧмын
1837,nur::ADV,ne ... que,vien
1838,nur::ADV,ne ... que,tikai
1839,schon::ADV,déjà,нин
1840,schon::ADV,déjà,jau
1841,wieder::ADV,de nouveau,бара
1842,wieder::ADV,de nouveau,atkal
1843,vergebens::ADV,en vain,весьшӧрӧ
1844,vergebens::ADV,en vain,velti
1845,vor::PRP,devant,водзын
1846,vor::PRP,devant,priekš
1847,hinter::PRP,derrière,бӧрнын
1848,hinter::PRP,derrière,aiz
1849,unter::PRP,sous,улын
1850,unter::PRP,sous,zem
1851,unter::PRP,au-dessous de,улын
1852,unter::PRP,au-dessous de,zem
1853,durch::PRP,par,пыр
1854,durch::PRP,par,пырыс
1855,durch::PRP,par,caur
1856,durch::PRP,par,cauri
1857,durch::PRP,à travers,пыр
1858,durch::PRP,à travers,пырыс
1859,durch::PRP,à travers,caur
1860,durch::PRP,à travers,cauri
1861,neben::PRP,à côté de,бердын
1862,neben::PRP,à côté de,līdzās
1863,zwischen::PRP,entre,костын
1864,zwischen::PRP,entre,starp
1865,wegen::PRP,à cause de,вӧсна
1866,wegen::PRP,à cause de,pēc
1867,dies::PRN,ceci,тайӧ
1868,dies::PRN,ceci,šis
1869,das::PRN,ce,ciйö
1870,das::PRN,ce,tas
1871,das::PRN,cela,ciйö
1872,das::PRN,cela,tas
1873,alles::PRN,tout,став
1874,alles::PRN,tout,viss
1875,ich::PRN,je,ме
1876,ich::PRN,je,es
1877,ich::PRN,moi,ме
1878,ich::PRN,moi,es
1879,du::PRN,tu,тэ
1880,du::PRN,tu,tu
1881,du::PRN,toi,тэ
1882,du::PRN,toi,tu
1883,er::PRN,il,сійӧ
1884,er::PRN,il,viņš
1885,er::PRN,lui,сійӧ
1886,er::PRN,lui,viņš
1887,wir::PRN,nous,ми
1888,wir::PRN,nous,mēs
1889,ihr::PRN,vous,тi
1890,ihr::PRN,vous,jūs
1891,sie::PRN,ils,найö
1892,sie::PRN,ils,viņi
1893,sie::PRN,ils,viņas
1894,sie::PRN,elles,найö
1895,sie::PRN,elles,viņi
1896,sie::PRN,elles,viņas
1897,was::FPRN,que,мый
1898,was::FPRN,que,kas
1899,was::FPRN,quoi,мый
1900,was::FPRN,quoi,kas
1901,wer::FPRN,qui,код
1902,wer::FPRN,qui,kas
1903,wo::FADV,où,кыті
1904,wo::FADV,où,kur
1905,wohin::FADV,où,кытчӧ
1906,wohin::FADV,où,kurp
1907,wohin::FADV,où,uz kurieni
1908,wie::FADV,comment,кыдзи
1909,wie::FADV,comment,kā
1910,warum::FADV,pourquoi,мыйла
1911,warum::FADV,pourquoi,kāpēc
1912,wieviel::FNUM,combien,кымын
1913,wieviel::FNUM,combien,cik
1914,eins::NUM,un,ӧтик
1915,eins::NUM,un,viens
1916,zwei::NUM,deux,кык
1917,zwei::NUM,deux,divi
1918,drei::NUM,trois,куим
1919,drei::NUM,trois,trīs
1920,vier::NUM,quatre,нель
1921,vier::NUM,quatre,četri
1922,fünf::NUM,cinq,вит
1923,fünf::NUM,cinq,pieci
1924,sechs::NUM,six,квайт
1925,sechs::NUM,six,seši
1926,sieben::NUM,sept,сизим
1927,sieben::NUM,sept,septiņi
1928,acht::NUM,huit,кӧкъямыс
1929,acht::NUM,huit,astoņi
1930,neun::NUM,neuf,ӧкмыс
1931,neun::NUM,neuf,deviņi
1932,zehn::NUM,dix,дас
1933,zehn::NUM,dix,desmit
1934,elf::NUM,onze,дас ӧтик
1935,elf::NUM,onze,vienpadsmit
1936,zwölf::NUM,douze,дас кык
1937,zwölf::NUM,douze,divpadsmit
1938,zwanzig::NUM,vingt,кызь
1939,zwanzig::NUM,vingt,divdesmit
1940,dreißig::NUM,trente,комын
1941,dreißig::NUM,trente,trīsdesmit
1942,vierzig::NUM,quarante,нелямын
1943,vierzig::NUM,quarante,četrdesmit
1944,fünfzig::NUM,cinquante,ветымын
1945,fünfzig::NUM,cinquante,piecdesmit
1946,sechzig::NUM,soixante,квайтымын
1947,sechzig::NUM,soixante,sešdesmit
1948,siebzig::NUM,soixante-dix,сизимдас
1949,siebzig::NUM,soixante-dix,septiņdesmit
1950,achtzig::NUM,quatre-vingt,кӧкъямысдас
1951,achtzig::NUM,quatre-vingt,astoņdesmit
1952,neunzig::NUM,quatre-vingt-dix,ӧкмысдас
1953,neunzig::NUM,quatre-vingt-dix,deviņdesmit
1954,hundert::NUM,cent,сё
1955,hundert::NUM,cent,simt
1956,tausend::NUM,mille,сюрс
1957,tausend::NUM,mille,tūkstoš
1958,und::CNJ,et,и
1959,und::CNJ,et,un
1960,oder::CNJ,ou,либӧ
1961,oder::CNJ,ou,jeb
1962,stehen::V,être debout,сулавны
1963,stehen::V,être debout,stāvēt
1964,sitzen::V,être assis,пукавны
1965,sitzen::V,être assis,sēdēt
1966,liegen::V,être couché,куйлыны
1967,liegen::V,être couché,gulēt
1968,hängen::V,pendre,ӧшавны
1969,hängen::V,pendre,karāties
1970,werden::V,devenir,лоны
1971,werden::V,devenir,tapt
1972,passieren::V,se passer,лоны
1973,passieren::V,se passer,notikt
1974,beginnen::V,commencer,кутчысьны
1975,beginnen::V,commencer,кутны
1976,beginnen::V,commencer,sākties
1977,enden::V,finir,помасьны
1978,enden::V,finir,beigties
1979,enden::V,se terminer,помасьны
1980,enden::V,se terminer,beigties
1981,wechseln::V,changer,вежсьыны
1982,wechseln::V,changer,mainīties
1983,wechseln::V,alterner,вежсьыны
1984,wechseln::V,alterner,mainīties
1985,aufgehen[Sonne]::V,se lever,петны
1986,aufgehen[Sonne]::V,se lever,lēkt
1987,aufgehen[Sonne]::V,se lever,uzlēkt
1988,untergehen[Sonne]::V,se coucher,пуксьыны
1989,untergehen[Sonne]::V,se coucher,noiet
1990,untergehen[Sonne]::V,se coucher,rietēt
1991,scheinen[Sonne]::V,briller,югъявны
1992,scheinen[Sonne]::V,briller,югвидзны
1993,scheinen[Sonne]::V,briller,spīdēt
1994,donnern::V,tonner,гымавны
1995,donnern::V,tonner,dārdēt
1996,wehen::V,souffler,пӧльтны
1997,wehen::V,souffler,pūst
1998,strömen::V,affluer,киссьыны
1999,strömen::V,affluer,līt
2000,strömen::V,affluer,plūst
2001,fließen::V,couler,визувтны
2002,fließen::V,couler,tecēt
2003,sich drehen::V,tourner,бергавны
2004,sich drehen::V,tourner,grozīties
2005,schwanken::V,osciller,легны
2006,schwanken::V,osciller,лайкъявны
2007,schwanken::V,osciller,līgoties
2008,schwanken::V,osciller,grīļoties
2009,schwanken::V,chanceler,легны
2010,schwanken::V,chanceler,лайкъявны
2011,schwanken::V,chanceler,līgoties
2012,schwanken::V,chanceler,grīļoties
2013,schwingen::V,vibrer,лайкъявны
2014,schwingen::V,vibrer,люллявны
2015,schwingen::V,vibrer,vēzēties
2016,schwingen::V,osciller,лайкъявны
2017,schwingen::V,osciller,люллявны
2018,schwingen::V,osciller,vēzēties
2019,fallen::V,tomber,усьны
2020,fallen::V,tomber,krist
2021,brennen::V,brûler,сотчыны
2022,brennen::V,brûler,degt
2023,brennen::V,flamber,сотчыны
2024,brennen::V,flamber,degt
2025,rauchen::V,fumer,тшынӧдны
2026,rauchen::V,fumer,dūmot
2027,regnen::V,pleuvoir,зэрны
2028,regnen::V,pleuvoir,līt
2029,gefrieren::V,geler,кынмыны
2030,gefrieren::V,geler,sasalt
2031,tauen::V,dégeler,сывны
2032,tauen::V,dégeler,kust
2033,schmelzen::V,fondre,сывны
2034,schmelzen::V,fondre,kust
2035,schmelzen::V,fondre,nokust
2036,trocknen::V,sécher,косьмыны
2037,trocknen::V,sécher,žūt
2038,trocknen::V,sécher,kaltēties
2039,sieden::V,bouillir,пуны
2040,sieden::V,bouillir,virt
2041,sieden::V,bouillir,vārīties
2042,faulen::V,pourrir,сісьмыны
2043,faulen::V,pourrir,pūt
2044,faulen::V,pourrir,trudēt
2045,faulen::V,se putréfier,сісьмыны
2046,faulen::V,se putréfier,pūt
2047,faulen::V,se putréfier,trudēt
2048,verfaulen::V,pourrir,сісьмыны
2049,verfaulen::V,pourrir,sapūt
2050,verfaulen::V,pourrir,satrūdēt
2051,reißen::V,rompre,орны
2052,reißen::V,rompre,plīst
2053,reißen::V,rompre,satrūkt
2054,reißen::V,se déchirer,орны
2055,reißen::V,se déchirer,plīst
2056,reißen::V,se déchirer,satrūkt
2057,versinken::V,s'enfoncer,вӧйны
2058,versinken::V,s'enfoncer,grimt
2059,versinken::V,s'enfoncer,nogrimt
2060,vergehen::V,passer,кольны
2061,vergehen::V,passer,ордйыны
2062,vergehen::V,passer,paiet
2063,erscheinen::V,apparaître,петкӧдчыны
2064,erscheinen::V,apparaître,parādīties
2065,verschwinden::V,disparaître,бырны
2066,verschwinden::V,disparaître,nozust
2067,sinken::V,descendre,вӧйны
2068,sinken::V,descendre,kristies
2069,sinken::V,s'abaisser,вӧйны
2070,sinken::V,s'abaisser,kristies
2071,abnehmen::V,diminuer,чинны
2072,abnehmen::V,diminuer,noplakt
2073,abnehmen::V,diminuer,mazināties
2074,zunehmen::V,augmenter,содны
2075,zunehmen::V,augmenter,ыдждыны
2076,zunehmen::V,augmenter,pieaugt
2077,zunehmen::V,augmenter,pieņemties
2078,steigen::V,monter,лыбны
2079,steigen::V,monter,kāpt
2080,wachsen::V,croître,быдмыны
2081,wachsen::V,croître,augt
2082,glänzen::V,briller,югъявны
2083,glänzen::V,briller,дзирдавны
2084,glänzen::V,briller,zaigot
2085,glänzen::V,briller,laistīties
2086,funkeln::V,étinceler,югъявны
2087,funkeln::V,étinceler,дзирдавны
2088,funkeln::V,étinceler,mirdzēt
2089,funkeln::V,étinceler,dzirkstēt
2090,lärmen::V,faire du bruit,жувгыны
2091,lärmen::V,faire du bruit,ыугыны
2092,lärmen::V,faire du bruit,шумитны
2093,lärmen::V,faire du bruit,ālēties
2094,lärmen::V,faire du bruit,trokšņot
2095,läuten::V,sonner,жургыны
2096,läuten::V,sonner,zvanīt
2097,klingeln::V,sonner,звӧнитны
2098,klingeln::V,sonner,zvanīt
2099,klirren::V,cliqueter,гольскöдчыны
2100,klirren::V,cliqueter,tinkšķēt
2101,klirren::V,cliqueter,džinkstēt
2102,brausen::V,mugir,буавны
2103,brausen::V,mugir,krākt
2104,brausen::V,mugir,brāzmot
2105,rauschen::V,bruire,кышакывны
2106,rauschen::V,bruire,šalkt
2107,klingen::V,sonner,шыавны
2108,klingen::V,sonner,юргыны
2109,klingen::V,sonner,skanēt
2110,klingen::V,sonner,izklausīties
2111,bellen::V,aboyer,увтны
2112,bellen::V,aboyer,riet
2113,heulen::V,hurler,омлявны
2114,heulen::V,hurler,вурзавны
2115,heulen::V,hurler,kaukt
2116,heulen::V,hurler,gaudot
2117,blasen::V,souffler,пӧльтны
2118,blasen::V,souffler,pūst
2119,pfeifen::V,siffler,шутьлявны
2120,pfeifen::V,siffler,svilpt
2121,pfeifen::V,siffler,svilpot
2122,schreien::V,crier,горзыны
2123,schreien::V,crier,brēkt
2124,schreien::V,crier,kliegt
2125,stöhnen::V,gémir,ымзыны
2126,stöhnen::V,gémir,vaidēt
2127,zittern::V,trembler,тіравны
2128,zittern::V,trembler,drebēt
2129,leben::V,vivre,овны
2130,leben::V,vivre,dzīvot
2131,geboren werden::V,naître,чужны
2132,geboren werden::V,naître,dzimt
2133,atmen::V,respirer,кашкыны
2134,atmen::V,respirer,пошиктыны
2135,atmen::V,respirer,elpot
2136,trinken::V,boire,юны
2137,trinken::V,boire,dzert
2138,essen::V,manger,сёйны
2139,essen::V,manger,ēst
2140,schlucken::V,avaler,ньылавны
2141,schlucken::V,avaler,rīt
2142,müde werden::V,se lasser,мудзны
2143,müde werden::V,se lasser,nokust
2144,müde werden::V,se fatiguer,мудзны
2145,müde werden::V,se fatiguer,nokust
2146,einschlafen::V,s'endormir,ланьтны
2147,einschlafen::V,s'endormir,унмовсьны
2148,einschlafen::V,s'endormir,iemigt
2149,einschlafen::V,s'endormir,aizmigt
2150,schlafen::V,dormir,узьны
2151,schlafen::V,dormir,gulēt
2152,aufwachen::V,se réveiller,садьмыны
2153,aufwachen::V,se réveiller,mosties
2154,aufstehen::V,se lever,чеччыны
2155,aufstehen::V,se lever,celties
2156,sich erholen::V,se reposer,шойччыны
2157,sich erholen::V,se reposer,atžirgt
2158,sich erholen::V,se reposer,atpūsties
2159,sich erholen::V,se détendre,шойччыны
2160,sich erholen::V,se détendre,atžirgt
2161,sich erholen::V,se détendre,atpūsties
2162,krank werden::V,tomber malade,висьмыны
2163,krank werden::V,tomber malade,sasirgt
2164,krank sein::V,être malade,висьны
2165,krank sein::V,être malade,slimot
2166,schmerzen::V,faire mal,висьны
2167,schmerzen::V,faire mal,sāpēt
2168,schmerzen::V,faire mal,smelgt
2169,husten::V,tousser,кызны
2170,husten::V,tousser,klepot
2171,genesen::V,guérir,бурдны
2172,genesen::V,guérir,veseļoties
2173,genesen::V,se remettre,бурдны
2174,genesen::V,se remettre,veseļoties
2175,sterben::V,mourir,кувны
2176,sterben::V,mourir,mirt
2177,sterben::V,mourir,nomirt
2178,umkommen::V,périr,кувны
2179,umkommen::V,périr,apsprāgt
2180,umkommen::V,périr,aiziet bojā
2181,sich bewegen::V,bouger,вӧрзьыны
2182,sich bewegen::V,bouger,virzīties
2183,sich rühren::V,broncher,вӧрны
2184,sich rühren::V,broncher,вӧрӧдчыны
2185,sich rühren::V,broncher,sagrozīties
2186,sich erheben::V,se lever,сувтны
2187,sich erheben::V,se lever,piecelties
2188,sich setzen::V,s'asseoir,пуксьыны
2189,sich setzen::V,s'asseoir,sēsties
2190,hinfallen::V,tomber,усьны
2191,hinfallen::V,tomber,sabirt
2192,hinfallen::V,tomber,pakrist
2193,laufen::V,marcher,мyнны
2194,laufen::V,marcher,iet
2195,laufen::V,marcher,skraidīt
2196,laufen::V,aller à pied,мyнны
2197,laufen::V,aller à pied,iet
2198,laufen::V,aller à pied,skraidīt
2199,schreiten::V,marcher,восьлавны
2200,schreiten::V,marcher,soļot
2201,spazierengehen::V,se promener,гуляйтны
2202,spazierengehen::V,se promener,staigāt
2203,spazierengehen::V,se promener,pastaigāties
2204,eilen::V,courir,тэрмасьны
2205,eilen::V,courir,traukt
2206,sich beeilen::V,se hâter,тэрмасьны
2207,sich beeilen::V,se hâter,steigties
2208,sich beeilen::V,se hâter,pasteigties
2209,sich beeilen::V,se dépêcher,тэрмасьны
2210,sich beeilen::V,se dépêcher,steigties
2211,sich beeilen::V,se dépêcher,pasteigties
2212,sausen::V,filer,тӧвзьыны
2213,sausen::V,filer,drāzt
2214,sausen::V,filer,brāzties
2215,rennen::V,courir,котӧртны
2216,rennen::V,courir,skriet
2217,springen::V,sauter,чеччавны
2218,springen::V,sauter,lēkt
2219,klettern::V,grimper,кышасьны
2220,klettern::V,grimper,кавшасьны
2221,klettern::V,grimper,kāpt
2222,klettern::V,grimper,rāpties
2223,schaukeln::V,se balancer,гычасьны
2224,schaukeln::V,se balancer,šūpoties
2225,schaukeln::V,se balancer,zvalstīties
2226,kriechen::V,ramper,кыссьыны
2227,kriechen::V,ramper,līst
2228,kriechen::V,ramper,rāpot
2229,schwimmen::V,nager,уявны
2230,schwimmen::V,nager,peldēt
2231,tauchen::V,plonger,сунавны
2232,tauchen::V,plonger,gremdēties
2233,rudern::V,ramer,пелысасьны
2234,rudern::V,ramer,airēt
2235,rudern::V,ramer,irties
2236,fahren::V,aller,мунны
2237,fahren::V,aller,braukt
2238,fahren::V,rouler,мунны
2239,fahren::V,rouler,braukt
2240,fliegen::V,voler,лэбны
2241,fliegen::V,voler,lidot
2242,fliegen::V,voler,laisties
2243,gehen::V,aller,мyнны
2244,gehen::V,aller,iet
2245,weggehen::V,s'en aller,мунавны
2246,weggehen::V,s'en aller,aiziet
2247,abfahren::V,partir,мӧдӧдчыны
2248,abfahren::V,partir,atiet
2249,abfahren::V,partir,aizbraukt
2250,anhalten::V,s'arrêter,джӧмдыны
2251,anhalten::V,s'arrêter,apstāties
2252,hineingehen::V,entrer,пырны
2253,hineingehen::V,entrer,ieiet
2254,eintreten::V,entrer,пырны
2255,eintreten::V,entrer,ienākt
2256,kommen::V,venir,воны
2257,kommen::V,venir,локны
2258,kommen::V,venir,nākt
2259,ankommen::V,arriver,воны
2260,ankommen::V,arriver,локны
2261,ankommen::V,arriver,nonākt
2262,ankommen::V,arriver,ierasties
2263,zurückkommen::V,revenir,косны
2264,zurückkommen::V,revenir,бергӧдчыны
2265,zurückkommen::V,revenir,atgriezties
2266,bleiben::V,rester,кольны
2267,bleiben::V,rester,palikt
2268,bleiben::V,demeurer,кольны
2269,bleiben::V,demeurer,palikt
2270,warten::V,attendre,виччысьны
2271,warten::V,attendre,gaidīt
2272,erwarten::V,attendre,виччысьны
2273,erwarten::V,attendre,sagaidīt
2274,suchen::V,chercher,корсьны
2275,suchen::V,chercher,meklēt
2276,finden::V,trouver,казявны
2277,finden::V,trouver,rast
2278,finden::V,trouver,atrast
2279,versuchen::V,essayer,заводитчывны
2280,versuchen::V,essayer,mēģināt
2281,vorbereiten::V,préparer,дасьтыны
2282,vorbereiten::V,préparer,gatavot
2283,vorbereiten::V,préparer,sagatavot
2284,lieben::V,aimer,радейтны
2285,lieben::V,aimer,mīlēt
2286,mögen::V,aimer,радейтны
2287,mögen::V,aimer,gribēties
2288,mögen::V,vouloir,радейтны
2289,mögen::V,vouloir,gribēties
2290,lachen::V,rire,серавны
2291,lachen::V,rire,серавлыны
2292,lachen::V,rire,smiet
2293,lachen::V,rire,smieties
2294,rühren::V,toucher,нормӧдны
2295,rühren::V,toucher,aizgrābt
2296,rühren::V,attendrir,нормӧдны
2297,rühren::V,attendrir,aizgrābt
2298,weinen::V,pleurer,бӧрдны
2299,weinen::V,pleurer,raudāt
2300,schimpfen::V,gronder,видчыны
2301,schimpfen::V,gronder,rāties
2302,schimpfen::V,gronder,lamāties
2303,sich ärgern::V,se fâcher,скӧравны
2304,sich ärgern::V,se fâcher,īgt
2305,sich ärgern::V,se fâcher,pukoties
2306,sich ärgern::V,se fâcher,dusmoties
2307,sich fürchten::V,avoir peur,повны
2308,sich fürchten::V,avoir peur,bīties
2309,sich fürchten::V,avoir peur,baidīties
2310,fürchten::V,craindre,повны
2311,fürchten::V,craindre,baidīties no
2312,fürchten::V,avoir peur de,повны
2313,fürchten::V,avoir peur de,baidīties no
2314,fliehen::V,fuir,пышйыны
2315,fliehen::V,fuir,bēgt
2316,flüchten::V,s'enfuir,пышйыны
2317,flüchten::V,s'enfuir,aizbēgt
2318,sehen::V,voir,аддзыны
2319,sehen::V,voir,redzēt
2320,anschauen::V,regarder,видзӧдны
2321,anschauen::V,regarder,paraudzīties
2322,ansehen::V,regarder,видзӧдны
2323,ansehen::V,regarder,aplūkot
2324,hören::V,entendre,кывны
2325,hören::V,entendre,dzirdēt
2326,zuhören::V,écouter,кывзыны
2327,zuhören::V,écouter,klausīties
2328,probieren::V,goûter,видлыны
2329,probieren::V,goûter,nogaršot
2330,riechen::V,sentir,чушкыны
2331,riechen::V,sentir,ost
2332,riechen::V,sentir,ostīt
