,Concept_ID,eu,sq
811,klug::A,zuhur,mençur
812,geschickt::A,trebe,aftë
813,geschickt::A,antzetsu,aftë
814,lieb::A,maite,dashur
815,lieb::A,laztan,dashur
816,lustig::A,alaitsu,gëzuar
817,sanft::A,eme,butë
818,sanft::A,ezti,butë
819,hungrig::A,gose,uritur
820,krank::A,eri,sëmurë
821,krank::A,gaixo,sëmurë
822,nackt::A,biluzi,lakuriq
823,nackt::A,biluzi,zhveshur
824,traurig::A,itun,trishtuar
825,traurig::A,betilun,trishtuar
826,lebendig::A,bizirik,gjallë
827,gut::A,on,mirë
828,schlecht::A,txar,keq
829,richtig::A,zuzen,drejtë
830,schlimm::A,larri,keq
831,wahr::A,egiazko,vërtetë
832,alt::A,zahar,vjetër
833,neu::A,berri,i ri
834,ehemalig::A,lehengo,dikurshëm
835,alt[Lebewesen]::A,adindun,plak
836,jung::A,gazte,i ri
837,arm::A,txiro,varfër
838,arm::A,txiro,vobektë
839,arm::A,behartsu,varfër
840,arm::A,behartsu,vobektë
841,reich::A,dirudun,pasur
842,bekannt::A,ezagun,njohur
843,berühmt::A,entzun,famshëm
844,berühmt::A,ospetsu,famshëm
845,fremd::A,arrotz,huaj
846,verschieden::A,ezberdin,ndryshëm
847,verschieden::A,desberdin,ndryshëm
848,nah::A,hurre,afërt
849,nah::A,hurbil,afërt
850,fern::A,urrun,largët
851,linker::A,ezker,majtë
852,rechter::A,eskuin,djathtë
853,anderer::A,beste,tjetër
854,erster::A,lehen,parë
855,erster::A,aurren,parë
856,zweiter::A,bigarren,dytë
857,dritter::A,hirugarren,i tretë
858,letzter::A,azken,fundit
859,letzter::A,hondar,fundit
860,allein::ADV,bakarrik,vetëm
861,auf einmal::ADV,batera,njëkohësisht
862,zusammen::ADV,elkarrekin,bashkë
863,zusammen::ADV,elkarrekin,së bashku
864,lange::ADV,luzaro,për një kohë të gjatë
865,plötzlich::ADV,bat-batean,befas
866,sofort::ADV,berehala,menjëherë
867,sofort::ADV,berehala,aty për aty
868,später::ADV,gero,më vonë
869,jetzt::ADV,orain,tash
870,heute::ADV,gaur,sot
871,morgen::ADV,bihar,nesër
872,bald::ADV,aurki,shpejt
873,bald::ADV,aurki,së shpejti
874,bald::ADV,laster,shpejt
875,bald::ADV,laster,së shpejti
876,dann::ADV,ondoren,pastaj
877,gestern::ADV,atzo,dje
878,einst::ADV,antzina,dikur
879,damals::ADV,orduan,atëherë
880,danach::ADV,gerora,mandej
881,danach::ADV,ondoren,mandej
882,vorher::ADV,lehenago,më parë
883,zuerst::ADV,aurrena,së pari
884,zuerst::ADV,lehenbizi,së pari
885,einmal::ADV,behin,njëherë
886,einmal::ADV,aldi bat,njëherë
887,manchmal::ADV,batzuetan,nganjëherë
888,manchmal::ADV,zenbaitetan,nganjëherë
889,oft::ADV,maiz,shpesh
890,oft::ADV,askotan,shpesh
891,immer::ADV,beti,përherë
892,immer::ADV,beti,gjithnjë
893,niemals::ADV,inoiz ez,kurrë
894,niemals::ADV,inoiz ez,asnjëherë
895,niemals::ADV,sekula ez,kurrë
896,niemals::ADV,sekula ez,asnjëherë
897,hier::ADV,hemen,këtu
898,hierhin::ADV,hona,knej
899,von hier::ADV,hemendik,që këtej
900,von hier::ADV,hemendik,prej këtej
901,von hier::ADV,honetatik,që këtej
902,von hier::ADV,honetatik,prej këtej
903,dort::ADV,han,aty
904,dort::ADV,han,atje
905,dorthin::ADV,hara,anej
906,geradeaus::ADV,artez,drejt
907,vorwärts::ADV,aurrera,mbroth
908,vorwärts::ADV,aurrera,përpara
909,rückwärts::ADV,atzera,mbrapsht
910,rückwärts::ADV,atzerantz,mbrapsht
911,zurück::ADV,atzera,prapa
912,zurück::ADV,atzera,mbrapsht
913,unten::ADV,behean,poshtë
914,hinab::ADV,behera,përposh
915,hinab::ADV,beherantz,përposh
916,oben::ADV,goian,lart
917,oben::ADV,goian,sipër
918,hinauf::ADV,gora,lart
919,hinauf::ADV,gora,përpjetë
920,hinauf::ADV,gorantz,lart
921,hinauf::ADV,gorantz,përpjetë
922,überall::ADV,edonon,kudo
923,nicht::ADV,ez,s'
924,nicht::ADV,ez,nuk
925,ein wenig::ADV,apur bat,një tis
926,ein wenig::ADV,pixka bat,një tis
927,kaum::ADV,ozta,mezi
928,kaum::ADV,nekez,mezi
929,sehr::ADV,oso,fort
930,sehr::ADV,oso,shumë
931,so::ADV,hala,ashtu
932,so::ADV,hala,kështu
933,so::ADV,honela,ashtu
934,so::ADV,honela,kështu
935,noch::ADV,oraindik,ende
936,noch::ADV,oraindik,akoma
937,nur::ADV,bakarrik,vetëm
938,schon::ADV,ja,tashmë
939,schon::ADV,jada,tashmë
940,wieder::ADV,berriro,përsëri
941,vergebens::ADV,alferrik,kot
942,vor::PRP,aurrean,para
943,hinter::PRP,ostean,prapa
944,hinter::PRP,ostean,mbrapa
945,hinter::PRP,gibelean,prapa
946,hinter::PRP,gibelean,mbrapa
947,unter::PRP,pean,nën
948,unter::PRP,azpian,nën
949,durch::PRP,zehar,nëpër
950,neben::PRP,ondoan,pranë
951,neben::PRP,ondoan,përbri
952,neben::PRP,aldamenean,pranë
953,neben::PRP,aldamenean,përbri
954,zwischen::PRP,artean,midis
955,zwischen::PRP,artean,ndërmjet
956,wegen::PRP,-gatik,për
957,dies::PRN,hau,ky
958,das::PRN,hura,ky
959,alles::PRN,dena,gjithçka
960,ich::PRN,ni,unë
961,du::PRN,zu,ti
962,er::PRN,bera,ai
963,wir::PRN,gu,ne
964,ihr::PRN,zuek,ju
965,sie::PRN,berak,ata
966,was::FPRN,zer,ç'
967,was::FPRN,zer,çfarë
968,wer::FPRN,nor,kush
969,wo::FADV,non,ku
970,wohin::FADV,nora,për ku
971,wie::FADV,nola,si
972,wie::FADV,zelan,si
973,warum::FADV,zeren,pse
974,warum::FADV,zeren,përse
975,warum::FADV,zergatik,pse
976,warum::FADV,zergatik,përse
977,wieviel::FNUM,zenbat,sa
978,eins::NUM,bat,një
979,zwei::NUM,bi,dy
980,zwei::NUM,biga,dy
981,drei::NUM,hiru,tre
982,vier::NUM,lau,katër
983,fünf::NUM,bost,pesë
984,sechs::NUM,sei,gjashtë
985,sieben::NUM,zazpi,shtatë
986,acht::NUM,zortzi,tetë
987,neun::NUM,bederatzi,nëntë
988,zehn::NUM,hamar,dhjetë
989,elf::NUM,hamaika,njëmbëdhjetë
990,zwölf::NUM,hamabi,dymbëdhjetë
991,zwanzig::NUM,hogei,njëzet
992,dreißig::NUM,hogeita hamar,tridhjetë
993,vierzig::NUM,berrogei,dyzet
994,fünfzig::NUM,berrogeita hamar,pesëdhjetë
995,sechzig::NUM,hirurogei,gjashtëdhjetë
996,siebzig::NUM,hirurogeita hamar,shtatëdhjetë
997,achtzig::NUM,laurogei,tetëdhjetë
998,neunzig::NUM,laurogeita hamar,nëntëdhjetë
999,hundert::NUM,ehun,qind
1000,tausend::NUM,mila,mijë
1001,und::CNJ,eta,e
1002,und::CNJ,eta,dhe
1003,oder::CNJ,edo,a
1004,oder::CNJ,edo,apo
1005,stehen::V,zutik egon,rri
1006,sitzen::V,eserita egon,rri
1007,liegen::V,etzan,rri shtrirë
1008,hängen::V,eskegita egon,varem
1009,hängen::V,zintzilik egon,varem
1010,werden::V,bihurtu,bëhem
1011,werden::V,bilakatu,bëhem
1012,passieren::V,pasatu,ndodh
1013,passieren::V,gertatu,ndodh
1014,beginnen::V,hasi,filloj
1015,enden::V,bukatu,përfundoj
1016,wechseln::V,aldatu,ndërroj
1017,aufgehen[Sonne]::V,ilki,hapem
1018,aufgehen[Sonne]::V,sortu,hapem
1019,untergehen[Sonne]::V,sartu,hyj
1020,untergehen[Sonne]::V,sartu,perëndoj
1021,scheinen[Sonne]::V,eguzkia egon,ndriçoj
1022,donnern::V,trumoia jo,gjëmoj
1023,donnern::V,trumoia jo,bubulloj
1024,wehen::V,haizea ibili,fryj
1025,strömen::V,zorrotadaka isuri,derdh
1026,fließen::V,isuri,rrjedh
1027,sich drehen::V,biratu,rrotullohem
1028,schwanken::V,zabuka ibili,dyzoj
1029,schwingen::V,kulunkatu,dridhem
1030,fallen::V,erori,bie
1031,brennen::V,sutan egon,digjem
1032,rauchen::V,kea bota,nxjerr tym
1033,regnen::V,euria ari izan,bie shi
1034,gefrieren::V,izoztu,ngrij
1035,gefrieren::V,hormatu,ngrij
1036,tauen::V,gesaldu,shkrij
1037,schmelzen::V,urtu,shkrij
1038,trocknen::V,idortu,thaj
1039,trocknen::V,lehortu,thaj
1040,sieden::V,irakin,ziej
1041,faulen::V,hirotu,kalbem
1042,faulen::V,hirotu,prishem
1043,faulen::V,usteldu,kalbem
1044,faulen::V,usteldu,prishem
1045,verfaulen::V,hirotu,kalbem
1046,verfaulen::V,usteldu,kalbem
1047,reißen::V,eten,grisem
1048,reißen::V,eten,shqyhem
1049,reißen::V,tarrat egin,grisem
1050,reißen::V,tarrat egin,shqyhem
1051,versinken::V,urperatu,humboj
1052,vergehen::V,iragan,kaloj
1053,erscheinen::V,agertu,dukem
1054,verschwinden::V,desagertu,zhdukem
1055,sinken::V,beheititu,ulem
1056,abnehmen::V,gutxitu,pakësohem
1057,abnehmen::V,gutxitu,zvogëlohem
1058,abnehmen::V,beheratu,pakësohem
1059,abnehmen::V,beheratu,zvogëlohem
1060,zunehmen::V,gora egin,shtohem
1061,steigen::V,igo,rritem
1062,wachsen::V,hazi,rritem
1063,glänzen::V,distiratu,vezulloj
1064,funkeln::V,izarniatu,xixoj
1065,funkeln::V,izarniatu,xixëlloj
1066,lärmen::V,zarata atera,oshtij
1067,lärmen::V,zarata atera,zhurmoj
1068,läuten::V,jo,bie
1069,läuten::V,hots egin,bie
1070,klingeln::V,txirrina jo,i bie ziles
1071,klirren::V,tintin egin,kërcëlloj
1072,brausen::V,marru egin,gjëmoj
1073,rauschen::V,fir-fir egin,fëshfërij
1074,klingen::V,soinu egin,tingëlloj
1075,bellen::V,zaunkatu,leh
1076,heulen::V,ulu egin,ulërij
1077,heulen::V,uhuri egin,ulërij
1078,blasen::V,ufa egin,fryj
1079,blasen::V,putz egin,fryj
1080,pfeifen::V,txistu egin,fishkëllej
1081,schreien::V,oihu egin,bërtas
1082,schreien::V,garrasi egin,bërtas
1083,stöhnen::V,intziri egin,rënkoj
1084,zittern::V,ikara egin,trembem
1085,zittern::V,dar-dar egin,trembem
1086,leben::V,bizi izan,rroj
1087,leben::V,bizi izan,jetoj
1088,geboren werden::V,jaio,lind
1089,atmen::V,hats egin,marr frymë
1090,atmen::V,arnasa egin,marr frymë
1091,trinken::V,edan,pi
1092,essen::V,jan,ha
1093,schlucken::V,irentsi,gëlltis
1094,schlucken::V,irentsi,kapërdij
1095,müde werden::V,unatu,lodhem
1096,müde werden::V,nekatu,lodhem
1097,einschlafen::V,lokartu,bie të fle
1098,schlafen::V,lo egin,fle
1099,aufwachen::V,esnatu,zgjohem
1100,aufwachen::V,atzarri,zgjohem
1101,aufstehen::V,jaiki,çohem
1102,aufstehen::V,jaiki,ngrihem
1103,sich erholen::V,atseden egin,qetësohem
1104,sich erholen::V,atseden egin,shtendosem
1105,krank werden::V,gaixotu,bie i sëmurë
1106,krank sein::V,eri izan,jam i sëmurë
1107,krank sein::V,gaixo izan,jam i sëmurë
1108,schmerzen::V,min egin,dhemb
1109,husten::V,eztul egin,kollitem
1110,genesen::V,osatu,shërohem
1111,sterben::V,hil,vdes
1112,sterben::V,zendu,vdes
1113,umkommen::V,istripuz hil,vdes
1114,umkommen::V,istripuz hil,mbaroj
1115,sich bewegen::V,higitu,shkundem
1116,sich rühren::V,zirkin egin,lëviz
1117,sich erheben::V,zutitu,ngrihem
1118,sich erheben::V,altxatu,ngrihem
1119,sich setzen::V,eseri,ulem
1120,sich setzen::V,jesarri,ulem
1121,hinfallen::V,erori,gremisem
1122,laufen::V,ibili,eci
1123,schreiten::V,oinkatu,çapem
1124,spazierengehen::V,paseatu,shëtis
1125,spazierengehen::V,ostera bat egin,shëtis
1126,eilen::V,lasterkatu,ngas
1127,sich beeilen::V,lehiatu,nxitoj
1128,sausen::V,ziztu bizian joan,eci shpejt
1129,rennen::V,lasterka egin,vrapoj
1130,springen::V,jauzi egin,kërcej
1131,klettern::V,igo,hipi
1132,schaukeln::V,zabu egin,kolovitem
1133,schaukeln::V,zanbulu egin,kolovitem
1134,kriechen::V,narras egin,zvarritem
1135,schwimmen::V,igerikatu,notoj
1136,schwimmen::V,igeri egin,notoj
1137,tauchen::V,murgildu,zhytem
1138,tauchen::V,pulunpatu,zhytem
1139,rudern::V,bogatu,vozis
1140,rudern::V,arraun egin,vozis
1141,fahren::V,joan,shkoj
1142,fliegen::V,hegaldatu,fluturoj
1143,fliegen::V,hegan egin,fluturoj
1144,gehen::V,joan,eci
1145,gehen::V,joan,shkoj
1146,weggehen::V,alde egin,vete
1147,abfahren::V,abiatu,nisem
1148,anhalten::V,geratu,ndalem
1149,anhalten::V,gelditu,ndalem
1150,hineingehen::V,sartu,futem
1151,eintreten::V,sartu,hyj
1152,kommen::V,etorri,vij
1153,ankommen::V,heldu,arrij
1154,ankommen::V,heldu,mbërrij
1155,ankommen::V,iritsi,arrij
1156,ankommen::V,iritsi,mbërrij
1157,zurückkommen::V,itzuli,kthehem
1158,bleiben::V,gelditu,mbetem
1159,bleiben::V,gelditu,qëndroj
1160,warten::V,itxaron,pres
1161,warten::V,zain egon,pres
1162,erwarten::V,iguriki,pres
1163,suchen::V,bilatu,kërkoj
1164,finden::V,idoro,gjej
1165,finden::V,aurkitu,gjej
1166,versuchen::V,saiatu,mundohem
1167,versuchen::V,ahalegindu,mundohem
1168,vorbereiten::V,gertatu,përgatis
1169,lieben::V,maitatu,dashuroj
1170,lieben::V,maite izan,dashuroj
1171,mögen::V,laket izan,dua
1172,mögen::V,atsegin izan,dua
1173,lachen::V,irri egin,qesh
1174,lachen::V,barre egin,qesh
1175,rühren::V,hunkitu,mallëngjej
1176,weinen::V,negar egin,qaj
1177,schimpfen::V,erneguka ari izan,shaj
1178,sich ärgern::V,ernegatu,bëhem verem
1179,sich ärgern::V,haserretu,bëhem verem
1180,sich fürchten::V,beldur izan,kam frikë
1181,sich fürchten::V,beldur izan,frikësohem
1182,fürchten::V,beldur izan,kam frikë nga
1183,fliehen::V,ihes egin,arratisem
1184,flüchten::V,ihes egin,iki
1185,sehen::V,ikusi,shoh
1186,anschauen::V,begietsi,shikoj
1187,ansehen::V,begiratu,shikoj
1188,hören::V,aditu,dëgjoj
1189,zuhören::V,entzun,veshtoj
1190,probieren::V,dastatu,provoj
1191,riechen::V,usnatu,nuhas
1192,riechen::V,usaindu,nuhas
1193,fühlen::V,sentitu,ndiej
1194,scheinen::V,iruditu,ndriçoj
1195,scheinen::V,begitandu,ndriçoj
1196,zu sehen sein::V,azaldu,dukem
1197,vernehmen::V,aditu,dëgjoj
1198,frieren::V,hotz izan,mërdhij
1199,tun::V,egin,bëj
1200,können::V,ahal izan,mund
1201,wollen::V,nahi izan,dua
1202,wollen::V,nahi izan,dëshiroj
1203,anfangen::V,hasi,filloj
1204,beenden::V,bukatu,kryej
1205,beenden::V,bukatu,mbaroj
1206,aufhören::V,utzi,pushoj
1207,gelingen::V,lortu,më shkon mbarë
1208,geraten::V,heldu,del
1209,öffnen::V,ireki,hap
1210,öffnen::V,zabaldu,hap
1211,schließen::V,itxi,mbyll
1212,stellen::V,ipini,vë
1213,setzen::V,jesarri,vë
1214,legen::V,jarri,vë
1215,berühren::V,ukitu,rrok
1216,verbinden::V,uztartu,bashkoj
1217,bedecken::V,estali,mbuloj
1218,aufhängen::V,eseki,var
1219,aufhängen::V,eskegi,var
1220,anzünden::V,piztu,ndez
1221,aufheben::V,jaso,ngre
1222,zurücklassen::V,atzean utzi,lë pas
1223,verlieren::V,galdu,humb
1224,fallen lassen::V,erortzen utzi,lëshoj
1225,machen::V,egin,bëj
1226,herstellen::V,ekoiztu,prodhoj
1227,bauen::V,eraiki,ndërtoj
1228,reparieren::V,konpondu,ndreq
1229,reparieren::V,konpondu,meremetoj
1230,verbessern::V,hobetu,përmirësoj
1231,ändern::V,mudatu,ndërroj
1232,graben::V,aitzurtu,gërmoj
1233,beugen::V,makurtu,kërrus
1234,biegen::V,malgutu,përkul
1235,biegen::V,makolatu,përkul
1236,drehen::V,jiratu,dredh
1237,drehen::V,jiratu,rrotulloj
1238,wenden::V,bihurtu,kthej
1239,umdrehen::V,biratu,kthej
1240,umdrehen::V,alderantzikatu,kthej
1241,heben::V,jaso,ngre
1242,heben::V,goratu,ngre
1243,hochheben::V,goratu,ngre
1244,hochheben::V,altxatu,ngre
1245,ergreifen::V,oratu,rrëmbej
1246,halten::V,eutsi,mbaj
1247,drücken::V,sakatu,shtyp
1248,schieben::V,bultzatu,shtyj
1249,kratzen::V,hatz egin,kruaj
1250,kratzen::V,hatz egin,gërvisht
1251,kratzen::V,hazka egin,kruaj
1252,kratzen::V,hazka egin,gërvisht
1253,lecken::V,miaztu,lëpij
1254,lecken::V,lamikatu,lëpij
1255,beißen::V,hozka egin,kafshoj
1256,beißen::V,ausiki egin,kafshoj
1257,abreißen::V,kendu,shkëpus
1258,abschneiden::V,moztu,cungoj
1259,abschneiden::V,pikatu,cungoj
1260,binden::V,lotu,lidh
1261,binden::V,estekatu,lidh
1262,stecken::V,sartu,fus
1263,stecken::V,sartu,ngul
1264,brechen::V,apurtu,thyej
1265,klopfen::V,jo,trokas
1266,hauen::V,jo,godas
1267,kleben::V,itsatsi,ngjis
1268,reiben::V,igurtzi,fërkoj
1269,streichen::V,igurtzi,lyej
1270,schleifen::V,zorroztu,mpreh
1271,schneiden::V,moztu,pres
1272,rütteln::V,astindu,shkund
1273,rütteln::V,inarrosi,shkund
1274,schütteln::V,astindu,lëkund
1275,schütteln::V,inarrosi,lëkund
1276,schwenken::V,zabukatu,valëvit
1277,schütten::V,isuri,mbush
1278,füllen::V,bete,mbush
1279,einwickeln::V,bildu,mbështjell
1280,tragen::V,eroan,mbaj
1281,tragen::V,eroan,mbart
1282,tragen::V,eraman,mbaj
1283,tragen::V,eraman,mbart
1284,schleppen::V,narrastu,heq
1285,schleppen::V,narrastu,zhgërryej
1286,schleppen::V,herrestatu,heq
1287,schleppen::V,herrestatu,zhgërryej
1288,ziehen::V,tira egin,tërheq
1289,aufbewahren::V,gorde,ruaj
1290,werfen::V,jaurti,hedh
1291,werfen::V,aurtiki,hedh
1292,fangen::V,atzeman,kap
1293,packen::V,heldu,rrëmbej
1294,verstecken::V,ostendu,fsheh
1295,verstecken::V,ezkutatu,fsheh
1296,teilen::V,zatitu,ndaj
1297,schicken::V,bidali,dërgoj
1298,bringen::V,ekarri,sjell
1299,hinzufügen::V,eratxiki,shtoj
1300,hinzufügen::V,gaineratu,shtoj
1301,bekommen::V,jaso,kap
1302,erhalten::V,jaso,marr
1303,nehmen::V,hartu,marr
1304,wählen::V,hautatu,zgjedh
1305,wählen::V,aukeratu,zgjedh
1306,auswählen::V,hautatu,përzgjedh
1307,auswählen::V,aukeratu,përzgjedh
1308,bewahren::V,begiratu,ruaj
1309,behindern::V,oztopatu,pengoj
1310,verderben::V,hondatu,prish
1311,beschädigen::V,akastu,dëmtoj
1312,zerbrechen::V,apurtu,thyej
1313,zerreißen::V,zarratatu,çjerr
1314,zerreißen::V,zarratatu,zheloj
1315,zerstören::V,suntsitu,prish
1316,zerstören::V,suntsitu,shkatërroj
1317,verbrennen::V,erre,djeg
1318,verbrennen::V,kiskali,djeg
1319,geben::V,eman,jap
1320,reichen::V,luzatu,jap
1321,reichen::V,helarazi,jap
1322,schenken::V,oparitu,fal
1323,schenken::V,oparitu,dhuroj
1324,versprechen::V,agindu,premtoj
1325,wünschen::V,opatu,uroj
1326,wünschen::V,opetsi,uroj
1327,loben::V,laudatu,lëvdoj
1328,loben::V,laudatu,lavdëroj
1329,loben::V,goraipatu,lëvdoj
1330,loben::V,goraipatu,lavdëroj
1331,küssen::V,musu eman,puth
1332,wiegen::V,kulunkatu,tund
1333,zudecken::V,estali,mbuloj
1334,wecken::V,esnatu,zgjoj
1335,wecken::V,iratzartu,zgjoj
1336,zeigen::V,erakutsi,dëftej
1337,führen::V,gidatu,çoj
1338,lehren::V,irakatsi,arsej
1339,unterrichten::V,eskolak eman,arsimoj
1340,aufziehen::V,hazi,rris
1341,leiten::V,arteztu,udhëheq
1342,antreiben::V,bulkatu,nxis
1343,lassen::V,-arazi,detyroj
1344,einladen::V,gonbidatu,ftoj
1345,vereinigen::V,batu,bashkoj
1346,vereinigen::V,bateratu,bashkoj
1347,besuchen::V,ikustatu,vizitoj
1348,treffen::V,topatu,ndesh
1349,sich versammeln::V,bildu,tubohem
1350,spielen::V,jolastu,loz
1351,spielen::V,jolastu,luaj
1352,singen::V,abestu,këndoj
1353,singen::V,kantatu,këndoj
1354,tanzen::V,dantzatu,kërcej
1355,tanzen::V,dantzatu,vallëzoj
1356,tanzen::V,dantzan egin,kërcej
1357,tanzen::V,dantzan egin,vallëzoj
1358,sich trennen::V,banandu,ndahem
1359,verlassen::V,utzietsi,braktis
1360,retten::V,salbatu,shpëtoj
1361,retten::V,gaizkatu,shpëtoj
1362,bewachen::V,jagon,ruaj
1363,bewachen::V,zaindu,ruaj
1364,schützen::V,babestu,ruaj
1365,schützen::V,babestu,mbroj
1366,schützen::V,gerizatu,ruaj
1367,schützen::V,gerizatu,mbroj
1368,verteidigen::V,aldeztu,mbroj
1369,sich schlagen::V,elkar jo,zihem
1370,sich schlagen::V,elkar borrokatu,zihem
1371,schießen::V,tiro egin,shtie
1372,siegen::V,irabazi,fitoj
1373,siegen::V,irabazi,ngadhënjej
1374,ärgern::V,ernegatu,zemëroj
1375,ärgern::V,haserretu,zemëroj
1376,schlagen::V,jo,rrah
1377,schlagen::V,jo,godas
1378,schlagen::V,erauntsi,rrah
1379,schlagen::V,erauntsi,godas
1380,treten::V,zapaldu,shtyj
1381,treten::V,zapaldu,shtyj më këmbë
1382,treten::V,ostiaktu,shtyj
1383,treten::V,ostiaktu,shtyj më këmbë
1384,stechen::V,sastatu,ther
1385,stechen::V,sastatu,shpoj
1386,stoßen::V,bultzatu,shtyj
1387,stehlen::V,ostu,vjedh
1388,stehlen::V,lapurtu,vjedh
1389,stören::V,galarazi,pengoj
1390,belästigen::V,gohaindu,bezdis
1391,belästigen::V,alamena eman,bezdis
1392,verbergen::V,ezkutatu,fsheh
1393,täuschen::V,tronpatu,mashtroj
1394,täuschen::V,engainatu,mashtroj
1395,betrügen::V,iruzurtu,kobis
1396,töten::V,hil,vras
1397,töten::V,heriotza eman,vras
1398,wohnen::V,bizi izan,banoj
1399,arbeiten::V,lan egin,punoj
1400,arbeiten::V,lan egin,vardoj
1401,arbeiten::V,behar egin,punoj
1402,arbeiten::V,behar egin,vardoj
1403,sammeln::V,bildu,mbledh
1404,sammeln::V,bildu,grumbulloj
1405,sammeln::V,bildumatu,mbledh
1406,sammeln::V,bildumatu,grumbulloj
1407,pflücken::V,batu,vjel
1408,pflücken::V,batu,mbledh
1409,pflücken::V,bildu,vjel
1410,pflücken::V,bildu,mbledh
1411,jagen::V,ehizatu,gjuaj
1412,fischen::V,arrantzatu,peshkoj
1413,fischen::V,arrantzatu,gjuaj peshk
1414,fischen::V,arrantza egin,peshkoj
1415,fischen::V,arrantza egin,gjuaj peshk
1416,fassen::V,harrapatu,zë
1417,hüten::V,begiratu,kullos
1418,treiben::V,bultza egin,vë përpara
1419,anbinden::V,estekatu,lidh
1420,füttern::V,bazkatu,grazhdoj
1421,melken::V,jetzi,mjel
1422,hacken::V,xehatu,grij
1423,gießen::V,isuri,ujis
1424,reifen::V,heldu,piqem
1425,reifen::V,zoritu,piqem
1426,zubereiten::V,prestatu,gatuaj
1427,kochen::V,egosi,ziej
1428,backen::V,labean egin,pjek
1429,backen::V,labean egin,furroj
1430,braten::V,erregosi,fërgoj
1431,braten::V,erregosi,tiganis
1432,umrühren::V,eragin,trazoj
1433,stricken::V,trikotatu,thur
1434,stricken::V,puntu egin,thur
1435,nähen::V,josi,qep
1436,färben::V,tindatu,ngjyej
1437,färben::V,tindatu,bojatis
1438,reinigen::V,ikuzi,qëroj
1439,reinigen::V,ikuzi,pastroj
1440,reinigen::V,garbitu,qëroj
1441,reinigen::V,garbitu,pastroj
1442,waschen::V,xahutu,laj
1443,waschen::V,xahutu,finjos
1444,waschen::V,garbitu,laj
1445,waschen::V,garbitu,finjos
1446,abwischen::V,xukatu,fshij
1447,spülen::V,irakutzi,kulloj
1448,fegen::V,erraztatu,fshij
1449,kehren::V,isastu,fshij
1450,baden::V,bainatu,lahem
1451,baden::V,bainua hartu,lahem
1452,sich waschen::V,burua garbitu,lahem
1453,ausziehen::V,erantzi,heq
1454,ausziehen::V,erantzi,zbath
1455,anziehen::V,jantzi,vesh
1456,anziehen::V,jantzi,mbath
1457,sich anziehen::V,jantzi,vishem
1458,kämmen::V,orraztu,kreh
1459,schmücken::V,apaindu,hijeshoj
1460,sagen::V,esan,them
1461,sprechen::V,mintzatu,flas
1462,sprechen::V,hitz egin,flas
1463,reden::V,hitz egin,fjalos
1464,reden::V,hitz egin,fjalëtoj
1465,sich unterhalten::V,solastu,bisedoj
1466,sich unterhalten::V,solas egin,bisedoj
1467,fragen::V,galdetu,pyes
1468,bitten::V,eskatu,lus
1469,bitten::V,eskatu,lutem
1470,bitten::V,galdegin,lus
1471,bitten::V,galdegin,lutem
1472,erzählen::V,edestu,rrëfej
1473,erzählen::V,kontatu,rrëfej
1474,mitteilen::V,jakinarazi,kumtoj
1475,nennen::V,izena eman,quaj
1476,rufen::V,dei egin,thërras
1477,prahlen::V,harrokerian ibili,mburrem
1478,prahlen::V,harrokerian ibili,kapardisem
1479,prahlen::V,ahoberokeriak esan,mburrem
1480,prahlen::V,ahoberokeriak esan,kapardisem
1481,übersetzen::V,itzuli,përkthej
1482,denken::V,pentsatu,mendoj
1483,denken::V,gogoeta egin,mendoj
1484,glauben::V,sinetsi,besoj
1485,bemerken::V,ohartu,vërej
1486,bemerken::V,konturatu,vërej
1487,erkennen::V,ezagutu,njoh
1488,erkennen::V,ezagutu,shquaj
1489,erkennen::V,antzeman,njoh
1490,erkennen::V,antzeman,shquaj
1491,begreifen::V,ulertu,marr vesh
1492,verstehen::V,aditu,marr vesh
1493,lernen::V,ikasi,mësoj
1494,wissen::V,jakin,di
1495,sich erinnern an::V,gogoratu,kujtoj
1496,sich erinnern an::V,gogoan izan,kujtoj
1497,vergessen::V,ahaztu,harroj
1498,vergessen::V,ahantzi,harroj
1499,messen::V,neurtu,mas
1500,zählen::V,zenbatu,njeh
1501,zählen::V,kopuratu,njeh
1502,rechnen::V,kalkulatu,llogaris
1503,lesen::V,irakurri,lexoj
1504,lesen::V,irakurri,këndoj
1505,malen::V,margotu,lyej
1506,zeichnen::V,marraztu,vizatoj
1507,schreiben::V,idatzi,shkruaj
1508,besitzen::V,ukan,kam
1509,besitzen::V,eduki,kam
1510,kaufen::V,erosi,blej
1511,verkaufen::V,saldu,shes
1512,bezahlen::V,ordaindu,paguaj
1513,zahlen::V,ordaindu,paguaj
1514,beherrschen::V,menpean izan,zotëroj
1515,ertragen::V,jasan,duroj
1516,ertragen::V,pairatu,duroj
