,Concept_ID,ady,be
687,vergebens::ADV,пкӏэнчъэ́у,дарэмна
688,vor::PRP,пашъхьэ́,перад
689,hinter::PRP,кӏы́б,за
690,hinter::PRP,кӏы́б,ззаду
691,unter::PRP,чӏэ-,пад
692,durch::PRP,пхыры-,праз
693,neben::PRP,дэжь,каля
694,zwischen::PRP,азыфа́гу,між
695,zwischen::PRP,азыфа́гу,паміж
696,wegen::PRP,къы-,з-за
697,dies::PRN,ар,гэта
698,das::PRN,а,тое
699,das::PRN,мо,тое
700,alles::PRN,зэкӏэ́,усё
701,ich::PRN,сэ,я
702,du::PRN,о,ты
703,er::PRN,ар,ён
704,wir::PRN,тэ,мы
705,ihr::PRN,шъо,вы
706,sie::PRN,ахэр,яны
707,was::FPRN,сыд,што
708,wer::FPRN,хэт,хто
709,wo::FADV,тыдэ́,дзе
710,wohin::FADV,тыдэ́,куды
711,wie::FADV,сыдэущтэ́у,як
712,warum::FADV,сыд пае́,чаму
713,wieviel::FNUM,тхьапш,колькі
714,wieviel::FNUM,сыд фэди́з,колькі
715,eins::NUM,зы,адзін
716,zwei::NUM,тӏу,два
717,drei::NUM,щы,тры
718,vier::NUM,плӏы,чатыры
719,fünf::NUM,тфы,пяць
720,sechs::NUM,хы,шесць
721,sieben::NUM,блы,сем
722,acht::NUM,и,восем
723,neun::NUM,бгъу,дзевяць
724,zehn::NUM,пшӏы,дзесяць
725,elf::NUM,пшӏыкӏузы́,адзінаццаць
726,zwölf::NUM,пшӏыкӏутӏу,дванаццаць
727,zwanzig::NUM,тӏокӏы́,дваццаць
728,dreißig::NUM,щэкӏы,трыццаць
729,vierzig::NUM,тӏокӏи́тӏу,сорак
730,fünfzig::NUM,шъэны́ыкъу,пядзесят
731,sechzig::NUM,тӏокӏи́щ,шесдзесят
732,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,семдзесят
733,achtzig::NUM,тӏокӏи́пӏ,восемдзесят
734,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,дзевяноста
735,hundert::NUM,шъэ,сто
736,tausend::NUM,мин,тысяча
737,und::CNJ,ыкӏи,і
738,und::CNJ,ыкӏи,ды
739,oder::CNJ,е,або
740,stehen::V,ущытын,стаяць
741,stehen::V,умыхъыен,стаяць
742,sitzen::V,уисын,сядзець
743,sitzen::V,утесын,сядзець
744,liegen::V,телъы́н,ляжаць
745,hängen::V,къыщылэлын,вісець
746,hängen::V,къыщылэлын щыгъын быхъур,вісець
747,werden::V,хъун,стаць
748,werden::V,хъун,зрабіцца
749,passieren::V,къэхъун,трапіцца
750,beginnen::V,къежьэн,пачацца
751,beginnen::V,къыублэн,пачацца
752,enden::V,ухы́н,кончыцца
753,wechseln::V,зэхъожьы́н,мяняцца
754,aufgehen[Sonne]::V,къыкъокӏы́н,узысці
755,untergehen[Sonne]::V,къохьан,зайсці
756,scheinen[Sonne]::V,къепсыи,свяціць
757,donnern::V,гъогъон,грымець
758,wehen::V,епщэ́н,дзьмуць
759,strömen::V,чъэн,ліцца
760,fließen::V,чъэн,цячы
761,sich drehen::V,зыгъэчэрэгъу́н,круціцца
762,sich drehen::V,зыгъэчэрэгъу́н,варочацца
763,schwanken::V,хъые́н,хістацца
764,schwingen::V,зыгъэхъые́н,гайдацца
765,schwingen::V,зыгъэхъые́н,калыхацца
766,fallen::V,къефэхы́н,падаць
767,brennen::V,стын,гарэць
768,rauchen::V,ӏугъо къикӏын,дымець
769,regnen::V,къещхы́н,дажджыць
770,gefrieren::V,дыкъын,замерзнуць
771,tauen::V,жъун,раставаць
772,schmelzen::V,ткӏун,плавіцца
773,trocknen::V,гъушъы́н,сохнуць
774,trocknen::V,чъэпхъу́н,сохнуць
775,sieden::V,жъон,кіпець
776,faulen::V,шъун,гнісці
777,verfaulen::V,шъун,згнісці
778,reißen::V,зэӏэтхъы́н,ірвацца
779,versinken::V,чӏихьан,тануць
780,vergehen::V,блэкӏы́н,праходзіць
781,erscheinen::V,къэлъэгъон,зʼявіцца
782,verschwinden::V,кӏодыжьы́н,знікнуць
783,abnehmen::V,къыкӏичын,паменшыцца
784,zunehmen::V,хэхъо́н,павялічвацца
785,steigen::V,къежьэн,паднімацца
786,wachsen::V,хэхъо́н,расці
787,wachsen::V,къэкӏы́н,расці
788,glänzen::V,цӏыу́н,блішчаць
789,funkeln::V,жъыу́н,бліскаць
790,lärmen::V,бырсыры́н,шумець
791,läuten::V,теон,званіць
792,klingeln::V,теон,званіць
793,brausen::V,шъуин,бушаваць
794,rauschen::V,макъэ гъэӏун,шастаць
795,klingen::V,къыхэӏукӏын,гучаць
796,bellen::V,хьакъу́н,брахаць
797,heulen::V,быун,выць
798,blasen::V,епщэ́н,дзьмухнуць
799,pfeifen::V,шъуин,свістаць
800,schreien::V,куо́н,крычаць
801,schreien::V,кӏыи́н,крычаць
802,stöhnen::V,щэӏун,стагнаць
803,zittern::V,кӏэзэзын,дрыжаць
804,leben::V,псэу́н,жыць
805,geboren werden::V,къэхъун,нарадзіцца
806,atmen::V,жьы къэщэ́н,дыхаць
807,trinken::V,ешъо́н,піць
808,essen::V,шхын,есці
809,schlucken::V,бдырыин,глытаць
810,müde werden::V,пшъын,стаміцца
811,einschlafen::V,хэчъыен,заснуць
812,schlafen::V,чъые́н,спаць
813,aufwachen::V,къэущы́н,рассыпацца
814,aufstehen::V,уцу́н,устаць
815,sich erholen::V,зыгъэпсэфын,адпачываць
816,krank werden::V,сымаджэ́ хъун,захварэць
817,krank sein::V,сымэджэ́н,хварэць
818,schmerzen::V,сымэджэ́н,балець
819,husten::V,пскэ́н,кашляць
820,genesen::V,хъужьын,паправіцца
821,genesen::V,хъужьын,паздаравець
822,sterben::V,лӏэн,памерці
823,umkommen::V,хэкӏодэн,загінуць
824,sich bewegen::V,хъые́н,рухацца
825,sich rühren::V,хъые́н,варушыцца
826,sich erheben::V,къэтэджын,устаць
827,sich setzen::V,тӏысы́н,сесці
828,hinfallen::V,ебэджы́н,упасці
829,laufen::V,кӏон,хадзіць
830,schreiten::V,кӏон,шагаць
831,schreiten::V,кӏон,крочыць
832,spazierengehen::V,къэкӏухьэн,гуляць
833,eilen::V,гузэжъон,спяшацца
834,sich beeilen::V,гуӏэ́н,спяшацца
835,sausen::V,псынкӏэ́у чъэн,імчацца
836,rennen::V,чъэн,бегаць
837,springen::V,пкӏэн,скакаць
838,klettern::V,дэцохъоен,лазіць
839,schaukeln::V,уешӏэн,гайдацца
840,kriechen::V,цохъо́н,поўзаць
841,schwimmen::V,есы́н,плаваць
842,tauchen::V,зычӏэгъэо́н,ныраць
843,rudern::V,къошъо бэщкӏэ фын,веславаць
844,fahren::V,кӏон,ехаць
845,fliegen::V,быбы́н,лятаць
846,gehen::V,кӏон,ісці
847,weggehen::V,ӏукӏын,пайсці
848,abfahren::V,ежьэн,адʼяжджаць
849,anhalten::V,къэуцу́н,спыніцца
850,anhalten::V,къэуцу́н,затрымацца
851,hineingehen::V,ихьан,уваходзіць
852,eintreten::V,чӏэхьан,увайсці
853,kommen::V,къэкӏо́н,прыйсці
854,ankommen::V,къэсы́н,прыбыць
855,zurückkommen::V,гъэзэжьын,вярнуцца
856,bleiben::V,къэнэ́н,застацца
857,warten::V,пэплъэ́н,чакаць
858,erwarten::V,ежэн,чакаць
859,suchen::V,лъыхъу́н,шукаць
860,finden::V,къэгъоты́н,знайсці
861,finden::V,къыхэгъэщы́н,знайсці
862,versuchen::V,пылъы́н,прабаваць
863,vorbereiten::V,гъэхьазыры́н,падрыхтаваць
864,lieben::V,шӏу плъэгъу́н,кахаць
865,mögen::V,шӏу плъэгъу́н,любіць
866,lachen::V,щхын,смяяцца
867,rühren::V,гур гъэузын,расчуліць
868,weinen::V,гъын,плакаць
869,schimpfen::V,хъонэн,лаяцца
870,sich ärgern::V,губжы́н,сердаваць
871,sich fürchten::V,щынэ́н,баяцца
872,fürchten::V,щынэ́н,баяцца
873,sehen::V,льэгъу́н,бачыць
874,anschauen::V,плъэн,паглядзець
875,anschauen::V,еплъы́н,паглядзець
876,ansehen::V,плъэн,глядзець
877,hören::V,зэхэхын,чуць
878,zuhören::V,дэӏо́н,слухаць
879,probieren::V,хэӏэн,каштаваць
880,riechen::V,пэмэ́н,нюхаць
881,fühlen::V,зэхэпшӏэн,адчуваць
882,scheinen::V,уащыхъу́н,здавацца
883,scheinen::V,уашӏошӏы́н,здавацца
884,zu sehen sein::V,зэрэлъэгъу́н,віднецца
885,vernehmen::V,зэхэхын,пачуць
886,frieren::V,дыкъын,мёрзнуць
887,frieren::V,пӏыкӏэн,мёрзнуць
888,frieren::V,чъыӏэ́ лӏэн,мёрзнуць
889,tun::V,шӏын,рабіць
890,können::V,лъэкӏы́н,умець
891,wollen::V,фэе́н,хацець
892,anfangen::V,ублэн,пачаць
893,beenden::V,ухы́н,закончыць
894,aufhören::V,щыгъэтын,перастаць
895,gelingen::V,хъун,удацца
896,öffnen::V,ӏухы́н,адчыніць
897,schließen::V,игъэсэн,зачыніць
898,stellen::V,бгъэуцун,паставіць
899,setzen::V,гъэтӏысы́н,пасадзіць
900,legen::V,хэлъхьа́н,класці
901,berühren::V,эӏэн,чапаць
902,berühren::V,нэсын,чапаць
903,verbinden::V,зэхэпхэ́н,звязаць
904,verbinden::V,пхын,звязаць
905,bedecken::V,техъо́н,накрыць
906,aufhängen::V,пылъэ́н,павесіць
907,anzünden::V,хэгъэнэ́н,запаліць
908,zurücklassen::V,къэгъэнэ́н,пакінуць
909,verlieren::V,чӏэ́нэн,згубіць
910,verlieren::V,шӏокӏоды́н,згубіць
911,fallen lassen::V,чӏэунэн,упусціць
912,fallen lassen::V,пӏэпызын,упусціць
913,machen::V,шӏын,зрабіць
914,herstellen::V,шӏы́н,вырабіць
915,bauen::V,шӏы́н,будаваць
916,reparieren::V,дыжьы́н,правіць
917,verbessern::V,нахьышӏу пшӏын,палепшыць
918,verbessern::V,нахь дэгъу пшӏын,палепшыць
919,ändern::V,зэблэхъу́н,змяніць
920,graben::V,тӏын,капаць
921,biegen::V,уфэн,пагнуць
922,drehen::V,гъэчэрегъу́,вярцець
923,wenden::V,пӏонтӏэн,павярнуць
924,wenden::V,бгъэзэн,павярнуць
925,wenden::V,уӏубын,павярнуць
926,heben::V,ӏэты́н,падымаць
927,hochheben::V,ӏэты́н,падняць
928,ergreifen::V,къэубыты́н,схапіць
929,ergreifen::V,къэубыты́н,схваціць
930,halten::V,ӏыгъы́н,трымаць
931,drücken::V,тэӏункӏэн,націскаць
932,schieben::V,уеӏункӏын,пхаць
933,schieben::V,уеӏункӏын,штурхаць
934,schieben::V,уетӏыргун,пхаць
935,schieben::V,уетӏыргун,штурхаць
936,kratzen::V,цӏэнтхъун,скрэбці
937,lecken::V,бзэи́н,лізаць
938,beißen::V,ецэкъэ́н,кусаць
939,abreißen::V,къичын,адарваць
940,abreißen::V,пытхъын,адарваць
941,abschneiden::V,пыупкӏын,адрэзаць
942,abschneiden::V,гобзыкӏын,адрэзаць
943,binden::V,епхын,вязаць
944,stecken::V,хэсэн,уваткнуць
945,brechen::V,зэпыпкӏын,зламаць
946,klopfen::V,теон,стукаць
947,hauen::V,теон,біць
948,kleben::V,щхэн,клеіць
949,reiben::V,пӏотын,церці
950,streichen::V,щыфэн,намазаць
951,schleifen::V,гъэчаны́н,тачыць
952,schleifen::V,кӏэлыкӏы́н,тачыць
953,schneiden::V,бзын,рэзаць
954,rütteln::V,гъэсысын,хістаць
955,schütteln::V,гъэсысын,трэсці
956,schwenken::V,ӏэ шӏын,махаць
957,schütten::V,икӏэ́н,наліць
958,füllen::V,из шӏын,напоўніць
959,einwickeln::V,кӏоцӏыщыхьа́н,загарнуць
960,tragen::V,хьын,несці
961,schleppen::V,пхьын,цягнуць
962,schleppen::V,плъэшъун,цягнуць
963,ziehen::V,пкъудыин,цягнуць
964,ziehen::V,пщэн,цягнуць
965,ziehen::V,плъэшъун,цягнуць
966,aufbewahren::V,пӏыгъын,захоўваць
967,aufbewahren::V,уухъумэн,захоўваць
968,werfen::V,дзын,кідаць
969,fangen::V,къэубыты́н,лавіць
970,packen::V,къэубыты́н,схапіць
971,packen::V,къэубыты́н,схваціць
972,verstecken::V,бгъэбылъын,схаваць
973,teilen::V,гощы́н,раздзяліць
974,schicken::V,гъахьы́н,пасылаць
975,bringen::V,къэхьы́н,прынесці
976,hinzufügen::V,хэгъэхъо́н,дабавіць
977,nehmen::V,къытехы́н,ўзяць
978,wählen::V,къыхэхы́н,выбраць
979,auswählen::V,къыхэхы́н,адабраць
980,bewahren::V,къэухъумэн,захаваць
981,behindern::V,пэрыохъу хъун,перашкаджаць
982,verderben::V,къутэн,сапсаваць
983,beschädigen::V,къутэн,пашкодзіць
984,zerbrechen::V,къутэн,разбіць
985,zerreißen::V,зэӏэтхъы́н,разадраць
986,zerstören::V,къутэ́н,разбурыць
987,verbrennen::V,гъэсты́н,спаліць
988,geben::V,еты́н,даць
989,reichen::V,еты́н,перадаць
990,schenken::V,еты́н,дарыць
991,versprechen::V,гъэгугъэ́н,абяцаць
992,wünschen::V,шӏоигъо́н,жадаць
993,loben::V,щытхъун,хваліць
994,küssen::V,ебэу́н,цалаваць
995,wiegen::V,гъэхъыен,гушкаць
996,wiegen::V,гъэхъыен,калыхаць
997,zudecken::V,техъо́н,накрыць
998,wecken::V,къэгъэущы́н,пабудзіць
999,zeigen::V,гъэлъэгъо́н,паказаць
1000,führen::V,щэн,весці
1001,lehren::V,егъэджэ́н,вучыць
1002,lehren::V,егъэшӏэн,вучыць
1003,unterrichten::V,егъэджэ́н,выкладаць
1004,aufziehen::V,пӏун,выхаваць
1005,leiten::V,гъэзекӏон,кіраваць
1006,antreiben::V,къепфылӏэн,падганяць
1007,lassen::V,еты́н,прымусіць
1008,einladen::V,къегъэблэгъэн,запрасіць
1009,vereinigen::V,зэгогъэхьан,абʼяднаць
1010,besuchen::V,щыӏэ́н,наведаць
1011,treffen::V,ӏукӏэ́н,сустрэць
1012,treffen::V,пэгъокӏы́н,сустрэць
1013,sich versammeln::V,зэхэхьан,сабрацца
1014,spielen::V,джэгу́н,гуляць
1015,singen::V,орэ́д къэӏо́н,пець
1016,singen::V,орэ́д къэӏо́н,спяваць
1017,tanzen::V,къэшъо́н,танцаваць
1018,sich trennen::V,зэгокӏыжьы́ных,расстацца
1019,verlassen::V,бгынэн,пакінуць
1020,verlassen::V,хэкӏыжьын,пакінуць
1021,retten::V,къыхэпхыжьын,выратаваць
1022,retten::V,къэбгъэнэжьын,выратаваць
1023,bewachen::V,къэгъэгъунэн,ахоўваць
1024,schützen::V,ухъумэ́н,уберагаць
1025,verteidigen::V,къэухъумэн,абараніць
1026,sich schlagen::V,эзэон,біцца
1027,sich schlagen::V,эзэон,драцца
1028,schießen::V,он,страляць
1029,siegen::V,текӏо́н,перамагчы
1030,ärgern::V,бгъэгубжын,злаваць
1031,schlagen::V,ео́н,ударыць
1032,stechen::V,хэӏун,укалоць
1033,stoßen::V,тӏыро́н,папхнуць
1034,stoßen::V,уеӏункӏын,папхнуць
1035,stehlen::V,тыгъу́н,украсці
1036,stören::V,бгъэгумэкӏын,перашкодзіць
1037,belästigen::V,бгъэгумэкӏын,дакучаць
1038,verbergen::V,ушъэфын,скрыць
1039,verbergen::V,ушъэфын,схаваць
1040,täuschen::V,гъэпцӏэ́н,падмануць
1041,betrügen::V,гъэпцӏэ́н,змахляваць
1042,töten::V,уикӏын,забіць
1043,wohnen::V,дэсын,жыць
1044,arbeiten::V,лэжьэ́н,працаваць
1045,sammeln::V,угъои́н,сабраць
1046,pflücken::V,къыпычы́н,зрываць
1047,jagen::V,шэкӏон,паляваць
1048,jagen::V,ешэкӏон,паляваць
1049,fischen::V,пцэжъые уешэн,рыбачыць
1050,fassen::V,къэубыты́н,злавіць
1051,hüten::V,хэхъо́н,пасвіць
1052,treiben::V,пфын,гнаць
1053,anbinden::V,епхын,прывязаць
1054,füttern::V,гъэшхэ́н,карміць
1055,melken::V,щын,даіць
1056,hacken::V,упкӏэтэн,сячы
1057,gießen::V,тепкӏэн,паліць
1058,reifen::V,игъо хъун,паспець
1059,zubereiten::V,бгъэхьазырын,зварыць
1060,zubereiten::V,бгъэхьазырын,згатаваць
1061,kochen::V,шӏы́н,варыць
1062,backen::V,гъэжъэ́н,пячы
1063,braten::V,гъэжъэ́н,смажыць
1064,umrühren::V,зэхэгъэкӏухьан,перамяшаць
1065,stricken::V,хъын,вязаць
1066,nähen::V,дэн,шыць
1067,färben::V,бгъэлэн,пафарбаваць
1068,reinigen::V,укъэбзы́н,ачысціць
1069,waschen::V,бгыкӏын,мыць
1070,abwischen::V,лъэкӏы́н,выцерці
1071,spülen::V,дэгъэчъыхьан,паласкаць
1072,fegen::V,пхъэнкӏы́н,падмятаць
1073,kehren::V,пхъэнкӏы́н,месці
1074,baden::V,зыгъэпскӏын,купацца
1075,sich waschen::V,зытхьакӏы́н,мыцца
1076,ausziehen::V,къытехы́н,зняць
1077,anziehen::V,щылъэ́н,надзець
1078,sich anziehen::V,зыфэпэн,адзецца
1079,kämmen::V,жьын,прычасаць
1080,schmücken::V,гъэдэхэ́н,аздобіць
1081,sagen::V,къэӏон,сказаць
1082,sprechen::V,псэлъэ́н,гаварыць
1083,reden::V,гущыӏэ́н,размаўляць
1084,sich unterhalten::V,зэдэгущыӏэн,гутарыць
1085,fragen::V,упчӏэ́н,спытаць
1086,bitten::V,лъэӏо́н,прасіць
1087,erzählen::V,къэпӏотэ́н,расказаць
1088,mitteilen::V,макъэ егъэӏун,паведаміць
1089,nennen::V,цӏэ фэусы́н,назваць
1090,rufen::V,джэн,зваць
1091,prahlen::V,узыщытхъужьы́н,хваліцца
1092,übersetzen::V,бгъэкӏотэн,перакласці
1093,denken::V,егупшысэ́н,думаць
1094,glauben::V,уивыхъэ́ телъы́н,верыць
1095,bemerken::V,гу лъыптэ́н,заўважыць
1096,erkennen::V,зэхэпхын,пазнаць
1097,erkennen::V,зэбгъэшӏэн,пазнаць
1098,begreifen::V,гурыӏо́н,спасцігнуць
1099,verstehen::V,зэхэхын,пачуць
1100,lernen::V,еджэ́н,вучыцца
1101,wissen::V,шӏэн,знаць
1102,sich erinnern an::V,къэшӏэжьын,памятаць
1103,vergessen::V,пщыгъупшэжьы́н,забыць
1104,messen::V,шын,мераць
1105,zählen::V,плъытэ́н,лічыць
1106,rechnen::V,плъытэ́н,лічыць
1107,rechnen::V,угугъэ́н,лічыць
1108,lesen::V,еджэ́н,чытаць
1109,malen::V,шӏын,маляваць
1110,zeichnen::V,шӏын,рысаваць
1111,schreiben::V,тхын,пісаць
1112,besitzen::V,иӏэн,мець
1113,kaufen::V,щэфы́н,купіць
1114,verkaufen::V,щэн,прадаць
1115,bezahlen::V,птын,заплаціць
1116,bezahlen::V,лъыптын,заплаціць
1117,bezahlen::V,птыжьы́н,заплаціць
1118,zahlen::V,птын,плаціць
1119,zahlen::V,лъыптын,плаціць
1120,beherrschen::V,иунаеу иӏэн,уладаць
1121,beherrschen::V,иунаеу иӏэн,валодаць
1122,ertragen::V,щэчы́н,выцерпець
1123,Schnurrbart::N,,вус
1124,Schnurrbart::N,,вусы
1125,Nabel::N,,пупок
1126,Wetter::N,,пагода
1127,Wetter::N,,надворʼе
1128,Frost::N,,мароз
1129,Raureif::N,,іней
1130,Adler::N,,арол
1131,Schwan::N,,лебедзь
1132,Ton::N,,гучанне
1133,Sache::N,,рэч
1134,Schlitten::N,,сані
1135,Last::N,,цяжар
1136,Figur::N,,фігура
1137,Bündel::N,,вязка
1138,Schuh::N,,чаравік
1139,Arzt::N,,урач
1140,lebendig::A,,жывы
1141,zuerst::ADV,,спярша
1142,zuerst::ADV,,спачатку
1143,manchmal::ADV,,часам
1144,niemals::ADV,,ніколі
1145,hier::ADV,,тут
1146,hierhin::ADV,,сюды
1147,von hier::ADV,,адсюль
1148,von hier::ADV,,адгэтуль
1149,schon::ADV,,ужо
1150,sinken::V,,спадаць
1151,klirren::V,,бразгаць
1152,fliehen::V,,уцякаць
1153,flüchten::V,,уцячы
1154,geraten::V,,аказацца
1155,aufheben::V,,падняць
1156,beugen::V,,сагнуць
1157,umdrehen::V,,перавярнуць
1158,bekommen::V,,дастаць
1159,erhalten::V,,атрымаць
1160,treten::V,,штурхаць
