,Concept_ID,fr,sah
790,zuerst::ADV,premièrement,маҥнай
791,einmal::ADV,une fois,биирдэ
792,manchmal::ADV,parfois,арыт
793,manchmal::ADV,quelquefois,арыт
794,oft::ADV,souvent,чаастатык
795,immer::ADV,toujours,мэлдьи
796,niemals::ADV,ne ... jamais,хаһан да
797,hier::ADV,ici,маныаха
798,hierhin::ADV,par ici,бэттэх
799,von hier::ADV,d'ici,мантан
800,dort::ADV,là,онно
801,dort::ADV,là-bas,онно
802,dorthin::ADV,y,онно
803,dorthin::ADV,par là,онно
804,geradeaus::ADV,tout droit,быһа
805,geradeaus::ADV,tout droit,быһаччы
806,vorwärts::ADV,en avant,инники
807,rückwärts::ADV,en arrière,төттөру
808,zurück::ADV,de retour,төттөрү
809,unten::ADV,en bas,аллара
810,unten::ADV,au-dessous,аллара
811,hinab::ADV,en bas,аллара
812,hinab::ADV,vers le bas,аллара
813,oben::ADV,dessus,үөһэ
814,oben::ADV,en haut,үөһэ
815,hinauf::ADV,en haut,өрө
816,hinauf::ADV,en haut,үөһэ
817,hinauf::ADV,vers le haut,өрө
818,hinauf::ADV,vers le haut,үөһэ
819,überall::ADV,partout,бэйдиэ
820,nicht::ADV,ne ... pas,буолбатах
821,ein wenig::ADV,un peu,кыратык
822,kaum::ADV,à peine,нэһиилэ
823,sehr::ADV,très,бэрт
824,sehr::ADV,très,наһаа
825,so::ADV,si,оччо
826,so::ADV,si,оннук
827,so::ADV,ainsi,оччо
828,so::ADV,ainsi,оннук
829,noch::ADV,encore,өссө
830,nur::ADV,seulement,эрэ
831,nur::ADV,seulement,сыччах
832,nur::ADV,ne ... que,эрэ
833,nur::ADV,ne ... que,сыччах
834,schon::ADV,déjà,бэлиэр
835,wieder::ADV,de nouveau,эмиэ
836,vergebens::ADV,en vain,таак
837,vor::PRP,devant,иннигэр
838,hinter::PRP,derrière,кэлин
839,unter::PRP,sous,-ҕа
840,unter::PRP,sous,оһох түгэҕэ
841,unter::PRP,au-dessous de,-ҕа
842,unter::PRP,au-dessous de,оһох түгэҕэ
843,durch::PRP,par,курдары
844,durch::PRP,à travers,курдары
845,neben::PRP,à côté de,аттыгар
846,zwischen::PRP,entre,ыккардынан
847,wegen::PRP,à cause de,уҥуортан
848,dies::PRN,ceci,ити
849,dies::PRN,ceci,бу
850,das::PRN,ce,били
851,das::PRN,cela,били
852,alles::PRN,tout,барыта
853,ich::PRN,je,мин
854,ich::PRN,moi,мин
855,du::PRN,tu,эн
856,du::PRN,toi,эн
857,er::PRN,il,кнни
858,er::PRN,lui,кнни
859,wir::PRN,nous,биһиги
860,ihr::PRN,vous,эһиги
861,sie::PRN,ils,кинилэр
862,sie::PRN,elles,кинилэр
863,was::FPRN,que,туох
864,was::FPRN,quoi,туох
865,wer::FPRN,qui,ким
866,wo::FADV,où,ханна
867,wohin::FADV,où,ханна
868,wie::FADV,comment,хайдах
869,warum::FADV,pourquoi,тоҕо
870,wieviel::FNUM,combien,төһө
871,eins::NUM,un,биир
872,zwei::NUM,deux,икки
873,drei::NUM,trois,үс
874,vier::NUM,quatre,түөрт
875,fünf::NUM,cinq,биэс
876,sechs::NUM,six,алта
877,sieben::NUM,sept,сэттэ
878,acht::NUM,huit,аҕыс
879,neun::NUM,neuf,тоҕус
880,zehn::NUM,dix,уон
881,elf::NUM,onze,уон биир
882,zwölf::NUM,douze,уон икки
883,zwanzig::NUM,vingt,сүүрбэ
884,dreißig::NUM,trente,отут
885,vierzig::NUM,quarante,түөрт уон
886,fünfzig::NUM,cinquante,биэс уон
887,sechzig::NUM,soixante,алта уон
888,siebzig::NUM,soixante-dix,сэттэ уон
889,achtzig::NUM,quatre-vingt,аҕыс уон
890,neunzig::NUM,quatre-vingt-dix,тоҕус уонус
891,hundert::NUM,cent,сүүс
892,tausend::NUM,mille,тыһыынча
893,und::CNJ,et,да
894,und::CNJ,et,уонна
895,und::CNJ,et,итиэннэ
896,oder::CNJ,ou,эбэтэр
897,stehen::V,être debout,тур
898,sitzen::V,être assis,олор
899,liegen::V,être couché,сыт
900,hängen::V,pendre,санньылый
901,werden::V,devenir,буол
902,passieren::V,se passer,буол
903,beginnen::V,commencer,саҕалан
904,enden::V,finir,бүт
905,enden::V,se terminer,бүт
906,wechseln::V,changer,уларый
907,wechseln::V,alterner,уларый
908,aufgehen[Sonne]::V,se lever,ой
909,untergehen[Sonne]::V,se coucher,киир
910,scheinen[Sonne]::V,briller,сырдат
911,donnern::V,tonner,эт
912,wehen::V,souffler,үр
913,strömen::V,affluer,кутулун
914,fließen::V,couler,сүүр
915,sich drehen::V,tourner,эргий
916,schwanken::V,osciller,биэтэҥнээ
917,schwanken::V,chanceler,биэтэҥнээ
918,schwingen::V,vibrer,эйэҥнээ
919,schwingen::V,osciller,эйэҥнээ
920,fallen::V,tomber,оҕут
921,brennen::V,brûler,умай
922,brennen::V,flamber,умай
923,rauchen::V,fumer,буруолаа
924,regnen::V,pleuvoir,самыырдаа
925,gefrieren::V,geler,тоҥ
926,tauen::V,dégeler,ир
927,schmelzen::V,fondre,уулун
928,trocknen::V,sécher,куур
929,sieden::V,bouillir,оргуй
930,faulen::V,pourrir,сытый
931,faulen::V,se putréfier,сытый
932,verfaulen::V,pourrir,сытыйан_хаал
933,reißen::V,rompre,хайыт
934,reißen::V,rompre,быһытталан
935,reißen::V,se déchirer,хайыт
936,reißen::V,se déchirer,быһытталан
937,versinken::V,s'enfoncer,тимир
938,versinken::V,s'enfoncer,батылын
939,vergehen::V,passer,дьай
940,erscheinen::V,apparaître,көһүн
941,verschwinden::V,disparaître,сүт
942,sinken::V,descendre,намтаа
943,sinken::V,s'abaisser,намтаа
944,abnehmen::V,diminuer,аччаа
945,zunehmen::V,augmenter,элбээ
946,steigen::V,monter,үрдээ
947,wachsen::V,croître,үүн
948,glänzen::V,briller,кылбай
949,funkeln::V,étinceler,күлүмнээ
950,funkeln::V,étinceler,күлүмүрдээ
951,lärmen::V,faire du bruit,тыаһаа
952,läuten::V,sonner,собуоннаа
953,klingeln::V,sonner,линкинээ
954,klirren::V,cliqueter,айгырат
955,brausen::V,mugir,сирилээ
956,rauschen::V,bruire,суугунаа
957,klingen::V,sonner,доргуй
958,bellen::V,aboyer,үр
959,heulen::V,hurler,улуй
960,blasen::V,souffler,үр
961,pfeifen::V,siffler,иһиир
962,schreien::V,crier,кылан
963,schreien::V,crier,хаһыытаа
964,stöhnen::V,gémir,ынчыктаа
965,zittern::V,trembler,титирээ
966,zittern::V,trembler,дьигиһий
967,leben::V,vivre,олор
968,geboren werden::V,naître,төрөө
969,atmen::V,respirer,тыын
970,trinken::V,boire,ис
971,essen::V,manger,аһаа
972,schlucken::V,avaler,ыйыһын
973,müde werden::V,se lasser,сылай
974,müde werden::V,se fatiguer,сылай
975,einschlafen::V,s'endormir,утуйан хаал
976,schlafen::V,dormir,утуй
977,schlafen::V,dormir,утуйа сыт
978,aufwachen::V,se réveiller,уһугун
979,aufstehen::V,se lever,тур
980,sich erholen::V,se reposer,сынньан
981,sich erholen::V,se détendre,сынньан
982,krank werden::V,tomber malade,ыарый
983,krank sein::V,être malade,ыарый
984,krank sein::V,être malade,ыарыт
985,schmerzen::V,faire mal,ыарыт
986,husten::V,tousser,сөтөлүн
987,genesen::V,guérir,көн
988,genesen::V,se remettre,көн
989,sterben::V,mourir,өл
990,umkommen::V,périr,өл
991,umkommen::V,périr,оҕут
992,sich bewegen::V,bouger,хамсаа
993,sich rühren::V,broncher,хамсаа
994,sich erheben::V,se lever,тур
995,sich setzen::V,s'asseoir,олор
996,hinfallen::V,tomber,оҕут
997,laufen::V,marcher,хаам
998,laufen::V,aller à pied,хаам
999,schreiten::V,marcher,атыллаа
1000,spazierengehen::V,se promener,дьаарбай
1001,eilen::V,courir,тиэтэй
1002,sich beeilen::V,se hâter,ыксаа
1003,sich beeilen::V,se dépêcher,ыксаа
1004,sausen::V,filer,элээр
1005,rennen::V,courir,сүүрэкэлээ
1006,springen::V,sauter,ой
1007,springen::V,sauter,ыстан
1008,klettern::V,grimper,ытын
1009,schaukeln::V,se balancer,эйэҥнээ
1010,schaukeln::V,se balancer,биэрэҥнээ
1011,kriechen::V,ramper,сыыл
1012,schwimmen::V,nager,уһун
1013,schwimmen::V,nager,харбаа
1014,tauchen::V,plonger,умус
1015,rudern::V,ramer,эрт
1016,fahren::V,aller,айаннаа
1017,fahren::V,rouler,айаннаа
1018,fliegen::V,voler,көт
1019,gehen::V,aller,бар
1020,weggehen::V,s'en aller,бар
1021,abfahren::V,partir,бар
1022,anhalten::V,s'arrêter,тохтоо
1023,hineingehen::V,entrer,киир
1024,eintreten::V,entrer,киир
1025,kommen::V,venir,кэл
1026,ankommen::V,arriver,кэл
1027,ankommen::V,arriver,тиий
1028,zurückkommen::V,revenir,төнүн
1029,bleiben::V,rester,хаал
1030,bleiben::V,demeurer,хаал
1031,warten::V,attendre,көһүт
1032,erwarten::V,attendre,күүт
1033,erwarten::V,attendre,көһүт
1034,suchen::V,chercher,ирдээ
1035,suchen::V,chercher,көрдөө
1036,finden::V,trouver,бул
1037,versuchen::V,essayer,сорун
1038,vorbereiten::V,préparer,бэлэмнээ
1039,lieben::V,aimer,таптаа
1040,mögen::V,aimer,сөбүл
1041,mögen::V,vouloir,сөбүл
1042,lachen::V,rire,күл
1043,rühren::V,toucher,долгут
1044,rühren::V,attendrir,долгут
1045,weinen::V,pleurer,ытаа
1046,schimpfen::V,gronder,үөҕүс
1047,sich ärgern::V,se fâcher,кыыһыр
1048,sich ärgern::V,se fâcher,кыйахан
1049,sich fürchten::V,avoir peur,куттан
1050,sich fürchten::V,avoir peur,дьиксин
1051,fürchten::V,craindre,дьиксин
1052,fürchten::V,craindre,куттан
1053,fürchten::V,avoir peur de,дьиксин
1054,fürchten::V,avoir peur de,куттан
1055,fliehen::V,fuir,күрээ
1056,flüchten::V,s'enfuir,күрээ
1057,sehen::V,voir,көр
1058,anschauen::V,regarder,көр
1059,ansehen::V,regarder,көр
1060,hören::V,entendre,бил
1061,hören::V,entendre,иһит
1062,zuhören::V,écouter,иһит
1063,probieren::V,goûter,боруобалаан көр
1064,probieren::V,goûter,амсайан көр
1065,riechen::V,sentir,сытырҕаа
1066,fühlen::V,sentir,бил
1067,scheinen::V,sembler,көһүн
1068,scheinen::V,paraître,көһүн
1069,zu sehen sein::V,se voir,көһүн
1070,zu sehen sein::V,être visible,көһүн
1071,vernehmen::V,entendre,иһит
1072,vernehmen::V,percevoir,иһит
1073,frieren::V,avoir froid,тоҥ
1074,frieren::V,avoir froid,үлүй
1075,tun::V,faire,гын
1076,können::V,savoir,кыай
1077,können::V,pouvoir,кыай
1078,wollen::V,vouloir,баҕар
1079,anfangen::V,commencer,саҕалаа
1080,beenden::V,finir,бүтэр
1081,beenden::V,terminer,бүтэр
1082,aufhören::V,cesser,уурай
1083,aufhören::V,arrêter,уурай
1084,gelingen::V,réussir,сатан
1085,geraten::V,réussir,баар буолан биэр
1086,geraten::V,réussir,баар буола тус
1087,geraten::V,réussir,буолан таҕыс
1088,öffnen::V,ouvrir,ас
1089,schließen::V,fermer,сап
1090,schließen::V,fermer,хатаа
1091,stellen::V,poser,уур
1092,stellen::V,poser,туруор
1093,stellen::V,mettre,уур
1094,stellen::V,mettre,туруор
1095,setzen::V,placer,туруор
1096,setzen::V,placer,уур
1097,legen::V,placer,уур
1098,berühren::V,toucher,тыыт
1099,berühren::V,toucher,таарый
1100,verbinden::V,lier,кэлгий
1101,bedecken::V,couvrir,бүрүй
1102,aufhängen::V,accrocher,ыйаа
1103,anzünden::V,allumer,умат
1104,aufheben::V,ramasser,өрө тарт
1105,zurücklassen::V,laisser,бырах
1106,verlieren::V,perdre,сүтэр
1107,fallen lassen::V,lâcher,түһэр
1108,fallen lassen::V,lâcher,мүлчү тут
1109,fallen lassen::V,laisser tomber,түһэр
1110,fallen lassen::V,laisser tomber,мүлчү тут
1111,machen::V,faire,оҥор
1112,machen::V,faire,оҥоһун
1113,herstellen::V,produire,оҥор
1114,herstellen::V,fabriquer,оҥор
1115,bauen::V,bâtir,тут
1116,bauen::V,construire,тут
1117,reparieren::V,réparer,абырахтаа
1118,verbessern::V,améliorer,тупсар
1119,ändern::V,changer,уларыт
1120,ändern::V,modifier,уларыт
1121,graben::V,creuser,хас
1122,beugen::V,plier,бокут
1123,beugen::V,plier,токурут
1124,beugen::V,plier,бүк баттаа
1125,beugen::V,ployer,бокут
1126,beugen::V,ployer,токурут
1127,beugen::V,ployer,бүк баттаа
1128,biegen::V,courber,иэх
1129,biegen::V,courber,өҕүлүннэр
1130,drehen::V,tordre,эргит
1131,drehen::V,tordre,эргичит
1132,drehen::V,tourner,эргит
1133,drehen::V,tourner,эргичит
1134,wenden::V,retourner,эргилин
1135,umdrehen::V,tourner,түҥнэр
1136,heben::V,soulever,көтөх
1137,hochheben::V,lever,таһаар
1138,ergreifen::V,saisir,тут
1139,ergreifen::V,prendre,тут
1140,halten::V,tenir,тут
1141,drücken::V,presser,ык
1142,schieben::V,pousser,ас
1143,kratzen::V,gratter,кыһыы
1144,kratzen::V,égratigner,кыһыы
1145,lecken::V,lécher,салаа
1146,beißen::V,mordre,ытыр
1147,abreißen::V,arracher,быһа тарт
1148,abreißen::V,arracher,туура тарт
1149,abschneiden::V,couper,быс
1150,abschneiden::V,couper,быһан ыл
1151,abschneiden::V,couper,быһа баттаа
1152,binden::V,lier,кэлгий
1153,binden::V,attacher,кэлгий
1154,stecken::V,enfoncer,батары ас
1155,brechen::V,rompre,тоһут
1156,klopfen::V,frapper,тоҥсуй
1157,hauen::V,frapper,оҕус
1158,kleben::V,coller,силимнээ
1159,reiben::V,frotter,аал
1160,streichen::V,empâter,сыбаа
1161,schleifen::V,affiler,чочуй
1162,schleifen::V,aiguiser,чочуй
1163,schneiden::V,couper,быс
1164,schneiden::V,trancher,быс
1165,rütteln::V,cahoter,иэҕэҥнэт
1166,schütteln::V,secouer,сахсый
1167,schwenken::V,agiter,дайбаа
1168,schütten::V,verser,кут
1169,füllen::V,remplir,толор
1170,einwickeln::V,envelopper,суулаа
1171,tragen::V,porter,ит
1172,schleppen::V,traîner,сос
1173,ziehen::V,tirer,тарт
1174,aufbewahren::V,garder,уур
1175,aufbewahren::V,garder,харай
1176,aufbewahren::V,conserver,уур
1177,aufbewahren::V,conserver,харай
1178,werfen::V,jeter,бырах
1179,werfen::V,lancer,бырах
1180,fangen::V,attraper,хап
1181,packen::V,agripper,тут
1182,verstecken::V,cacher,саһыар
1183,teilen::V,diviser,үллэр
1184,schicken::V,envoyer,ыыт
1185,bringen::V,apporter,аҕал
1186,hinzufügen::V,ajouter,эп
1187,bekommen::V,obtenir,ыл
1188,bekommen::V,obtenir,булун
1189,erhalten::V,recevoir,ыл
1190,nehmen::V,prendre,ыл
1191,wählen::V,choisir,быыбардаа
1192,auswählen::V,choisir,тал
1193,auswählen::V,sélectionner,тал
1194,bewahren::V,préserver,харай
1195,behindern::V,gêner,мэһэйдээ
1196,verderben::V,gâter,буорту гын
1197,verderben::V,corrompre,буорту гын
1198,beschädigen::V,endommager,алдьат
1199,zerbrechen::V,casser,үлтүрүт
1200,zerreißen::V,déchirer,хайыта тарт
1201,zerstören::V,détruire,алдьат
1202,verbrennen::V,brûler,уоттаа
1203,geben::V,donner,биэр
1204,reichen::V,tendre,аҕал
1205,schenken::V,offrir,бэлэхтээ
1206,versprechen::V,promettre,эрэннэр
1207,wünschen::V,souhaiter,баҕар
1208,loben::V,louer,хайҕаа
1209,küssen::V,embrasser,уураа
1210,wiegen::V,bercer,бигээ
1211,zudecken::V,couvrir,сап
1212,zudecken::V,couvrir,бүрүй
1213,wecken::V,éveiller,уһугуннар
1214,wecken::V,réveiller,уһугуннар
1215,zeigen::V,montrer,көрдөр
1216,zeigen::V,faire voir,көрдөр
1217,führen::V,guider,салай
1218,lehren::V,apprendre,үөрэт
1219,unterrichten::V,instruire,үөрэт
1220,aufziehen::V,élever,иит
1221,leiten::V,diriger,салай
1222,leiten::V,conduire,салай
1223,antreiben::V,pousser,кыһай
1224,lassen::V,faire,күһэй
1225,einladen::V,inviter,ыҥыр
1226,vereinigen::V,unir,холбоо
1227,vereinigen::V,unir,түм
1228,vereinigen::V,réunir,холбоо
1229,vereinigen::V,réunir,түм
1230,besuchen::V,visiter,сырыт
1231,besuchen::V,visiter,билсэ сырыт
1232,besuchen::V,aller voir,сырыт
1233,besuchen::V,aller voir,билсэ сырыт
1234,treffen::V,rencontrer,көрүс
1235,sich versammeln::V,s'assembler,мүһүн
1236,sich versammeln::V,s'assembler,түмүс
1237,spielen::V,jouer,оонньоо
1238,singen::V,chanter,ыллаа
1239,tanzen::V,danser,үҥкүүлээ
1240,sich trennen::V,se séparer,араҕыс
1241,verlassen::V,quitter,хааллар
1242,retten::V,sauver,өрүһүй
1243,bewachen::V,garder,араҥаччылаа
1244,schützen::V,protéger,көмүскээ
1245,verteidigen::V,défendre,көмүскээ
1246,sich schlagen::V,se taper,охсус
1247,schießen::V,tirer,ытыалаа
1248,siegen::V,vaincre,хот
1249,siegen::V,vaincre,кыай
1250,ärgern::V,agacer,кыыһырт
1251,schlagen::V,battre,оҕус
1252,schlagen::V,frapper,оҕус
1253,treten::V,botter,тэп
1254,treten::V,donner un coup de pied à,тэп
1255,stechen::V,piquer,кэй
1256,stoßen::V,heurter,кэп
1257,stoßen::V,heurter,үтүрүй
1258,stehlen::V,voler,уор
1259,stören::V,gêner,мэһэйдээ
1260,stören::V,déranger,мэһэйдээ
1261,belästigen::V,molester,батар
1262,belästigen::V,importuner,батар
1263,verbergen::V,cacher,кистээ
1264,verbergen::V,dissimuler,кистээ
1265,täuschen::V,abuser,албыннаа
1266,täuschen::V,tromper,албыннаа
1267,betrügen::V,duper,албыннаа
1268,betrügen::V,frauder,албыннаа
1269,töten::V,tuer,өлөр
1270,wohnen::V,habiter,олор
1271,wohnen::V,demeurer,олор
1272,arbeiten::V,travailler,үлэлээ
1273,sammeln::V,collectionner,мус
1274,sammeln::V,collectionner,хомуй
1275,pflücken::V,cueillir,үргээ
1276,jagen::V,chasser,бултаа
1277,fischen::V,pêcher,балыктаа
1278,fassen::V,capturer,тут
1279,hüten::V,garder,манаа
1280,treiben::V,mener,үүр
1281,anbinden::V,attacher,баай
1282,füttern::V,faire manger,аһат
1283,melken::V,traire,ыа
1284,hacken::V,fendre,кэрт
1285,gießen::V,arroser,сиигирт
1286,reifen::V,mûrir,бус
1287,zubereiten::V,préparer,бэлэмнээ
1288,kochen::V,cuire,буһар
1289,backen::V,cuire,буһар
1290,braten::V,rôtir,хооруй
1291,braten::V,rôtir,ыһаарылаа
1292,braten::V,rôtir,соркуойдаа
1293,umrühren::V,remuer,былаа
1294,stricken::V,tricoter,өр
1295,nähen::V,coudre,иистэн
1296,färben::V,teindre,кырааскалаа
1297,reinigen::V,nettoyer,ыраастаа
1298,waschen::V,laver,сууй
1299,abwischen::V,essuyer,сот
1300,spülen::V,rincer,сайҕаа
1301,fegen::V,balayer,сиппий
1302,kehren::V,balayer,харбаа
1303,baden::V,se baigner,сөтүөлээ
1304,sich waschen::V,se laver,суун
1305,ausziehen::V,ôter,уһул
1306,ausziehen::V,enlever,уһул
1307,anziehen::V,mettre,кэтэрт
1308,sich anziehen::V,s'habiller,таҥын
1309,kämmen::V,peigner,тараа
1310,schmücken::V,orner,симээ
1311,schmücken::V,décorer,симээ
1312,sagen::V,dire,диэ
1313,sprechen::V,parler,эт
1314,sprechen::V,parler,саҥар
1315,reden::V,parler,кэпсэт
1316,sich unterhalten::V,bavarder,кэпсэт
1317,sich unterhalten::V,s'entretenir,кэпсэт
1318,fragen::V,demander,ыйыт
1319,bitten::V,prier,көрдөс
1320,erzählen::V,raconter,кэпсээ
1321,erzählen::V,raconter,сэһэргээ
1322,mitteilen::V,communiquer,биллэр
1323,nennen::V,nommer,ааттаа
1324,nennen::V,appeler,ааттаа
1325,rufen::V,appeler,ыҥыр
1326,prahlen::V,se vanter,чабылан
1327,prahlen::V,se vanter,киһиргээ
1328,übersetzen::V,traduire,тылбаастаа
1329,denken::V,penser,санаа
1330,denken::V,penser,толкуйдаа
1331,glauben::V,croire,итэҕэй
1332,bemerken::V,remarquer,бэлиэтээ
1333,bemerken::V,apercevoir,бэлиэтээ
1334,erkennen::V,reconnaître,бил
1335,begreifen::V,concevoir,өйдөө
1336,verstehen::V,entendre,өйдөө
1337,verstehen::V,comprendre,өйдөө
1338,lernen::V,apprendre,үөрэн
1339,wissen::V,savoir,бил
1340,sich erinnern an::V,se souvenir de,аҕын
1341,vergessen::V,oublier,умун
1342,messen::V,mesurer,кэмнээ
1343,messen::V,mesurer,кээмэйдээ
1344,zählen::V,compter,аах
1345,rechnen::V,calculer,аах
1346,lesen::V,lire,аах
1347,malen::V,peindre,уруһуйдаа
1348,zeichnen::V,dessiner,уруһуйдаа
1349,schreiben::V,écrire,суруй
1350,besitzen::V,posséder,баһылаа
1351,kaufen::V,acheter,атыылас
1352,verkaufen::V,vendre,атыылаа
1353,bezahlen::V,payer,төлөө
1354,zahlen::V,payer,төлөө
1355,beherrschen::V,dominer,баһылаа
1356,beherrschen::V,maîtriser,баһылаа
1357,ertragen::V,tolérer,тулуй
1358,ertragen::V,supporter,тулуй
