,Concept_ID,ba,hi
713,Tod::N,үлем,मृत्यु
714,Grab::N,ҡәбер,क़ब्र
715,Kirche::N,сиркәү,चर्च
716,Kirche::N,сиркәү,गिरजा
717,Sünde::N,гөнаһ,पाप
718,Sünde::N,гөнаһ,गुनाह
719,Gott::N,алла,देव
720,Gott::N,алла,ईश्वर
721,Gott::N,хоҙай,देव
722,Gott::N,хоҙай,ईश्वर
723,Arbeiter::N,эшсе,मज़दूर
724,Chef::N,башлыҡ,अध्यक्ष
725,Meister::N,оҫта,शिल्पज्ञ
726,Arzt::N,врач,वैद्य
727,Arzt::N,врач,डॉक्टर
728,Arzt::N,врач,चिकित्सक
729,Lehrer::N,уҡытыусы,शिक्षक
730,Lehrer::N,уҡытыусы,अध्यापक
731,Geld::N,аҡса,धन
732,Geld::N,аҡса,पैसा
733,Geschäft::N,эш,सौदा
734,Geschäft::N,эш,व्यापार
735,Laden::N,магазин,दुकान
736,Preis::N,хаҡ,दाम
737,Preis::N,хаҡ,मूल्य
738,Ware::N,тауар,माल
739,Ware::N,тауар,पण्य
740,Nutzen::N,файҙа,लाभ
741,Nutzen::N,файҙа,फ़ायदा
742,Reichtum::N,байлыҡ,धन
743,Reichtum::N,байлыҡ,दौलत
744,Welt::N,донъя,विश्व
745,Welt::N,донъя,दुनिया
746,Land::N,ил,देश
747,Land::N,ил,मुल्क
748,Staat::N,дәүләт,राज्य
749,Staat::N,дәүләт,राष्ट्र
750,König::N,король,राजा
751,König::N,король,बादशाह
752,Macht::N,власть,शासन
753,Macht::N,власть,सत्ता
754,Grenze::N,сик,सरहद
755,Krieg::N,һуғыш,जंग
756,Krieg::N,һуғыш,युद्ध
757,Feind::N,йылан,शत्रु
758,Feind::N,йылан,दुश्मन
759,Gewalt::N,көслөк,हिंसा
760,Kampf::N,көрәш,लड़ाई
761,Kampf::N,көрәш,संघर्ष
762,Bogen[Waffe]::N,йәйә,कमान
763,Pfeil::N,уҡ,बान
764,Gewehr::N,мылтыҡ,बंदूक़
765,Fehler::N,хата,भूल
766,Fehler::N,хата,ग़लती
767,Lüge::N,ялған,झूठ
768,Lüge::N,ялған,असत्य
769,Schaden::N,зыян,हानि
770,Schaden::N,зыян,नुक़सान
771,Schaden::N,зарар,हानि
772,Schaden::N,зарар,नुक़सान
773,Unglück::N,ҡаза,मुसीबत
774,Unglück::N,ҡаза,विपात्ति
775,Schuld::N,ғәйеп,दोष
776,Schuld::N,ғәйеп,क़सूर
777,Alter::N,йәш,आयु
778,Alter::N,йәш,उम्र
779,Schluss::N,һуң,अंत
780,Schluss::N,һуң,समाप्ति
781,Schluss::N,аҙаҡ,अंत
782,Schluss::N,аҙаҡ,समाप्ति
783,Zeit::N,мәл,काल
784,Zeit::N,мәл,वक़्त
785,Zeit::N,заман,काल
786,Zeit::N,заман,वक़्त
787,Tag::N,көн,दिन
788,Tag::N,көн,रोज़
789,Morgen::N,иртә,सुबह
790,Morgen::N,иртәнсәк,सुबह
791,Mittag::N,төш,दोपहर
792,Mittag::N,төш,मध्याह्न
793,Abend::N,кис,शाम
794,Abend::N,кис,संध्या
795,Nacht::N,төн,रात
796,Nacht::N,төн,रात्रि
797,Woche::N,аҙна,हफ़्ता
798,Monat::N,ай,मास
799,Monat::N,ай,महीना
800,Jahr::N,йыл,बरस
801,Jahr::N,йыл,वर्ष
802,Frühling::N,яҙ,वसंत
803,Sommer::N,йәй,गरमी
804,Sommer::N,йәй,ग्रीष्म
805,Herbst::N,көз,शरत्
806,Herbst::N,көз,पतझड़
807,Winter::N,ҡыш,जाड़ा
808,Winter::N,ҡыш,सर्दियाँ
809,Januar::N,ғинуар,जनवरी
810,Februar::N,февраль,फ़रवरी
811,März::N,март,मार्च
812,April::N,апрель,अप्रैल
813,Mai::N,май,मई
814,Juni::N,июнь,जून
815,Juli::N,июль,जुलाई
816,August::N,август,अगस्त
817,September::N,сентябрь,सितंबर
818,Oktober::N,октябрь,अक्तूबर
819,November::N,ноябрь,नवंबर
820,Dezember::N,декабрь,दिसंबर
821,Montag::N,дүшәмбе,पीर
822,Montag::N,дүшәмбе,सोमवार
823,Dienstag::N,шишәмбе,मंगलवार
824,Mittwoch::N,шаршамбы,बुधवार
825,Donnerstag::N,кесаҙна,गुरुवार
826,Donnerstag::N,кесаҙна,बृहस्पतिवार
827,Freitag::N,йома,शुक्रवार
828,Samstag::N,шәмбе,सनीचर
829,Samstag::N,шәмбе,शनिवार
830,Sonntag::N,йәкшәмбе,इतवार
831,Sonntag::N,йәкшәмбе,रविवार
832,groß::A,ҙур,बड़ा
833,klein::A,бәләкәс,कम
834,klein::A,бәләкәс,छोटा
835,lang::A,оҙон,लंबा
836,lang::A,оҙон,दीर्घ
837,kurz::A,ҡыҫҡа,लधु
838,kurz::A,ҡыҫҡа,छोटा
839,breit::A,киң,चौड़ा
840,schmal::A,тар,तंग
841,schmal::A,тар,सँकरा
842,dicht::A,йыш,सघन
843,dicht::A,ҡуйы,सघन
844,dick[Gegenstand]::A,ҡалын,मोटा
845,dünn::A,йоҡа,महीन
846,dünn::A,йоҡа,बारीक
847,dünn::A,нәҙек,महीन
848,dünn::A,нәҙек,बारीक
849,fein::A,нескә,कोमल
850,fein::A,нескә,सूक्ष्म
851,fest::A,ныҡ,दृढ़
852,fest::A,ныҡ,मज़बूत
853,flach::A,яҫы,चपटा
854,flach::A,ялпаҡ,चपटा
855,glatt::A,шыма,चौरस
856,glatt::A,шыма,चिकना
857,hart::A,ҡаты,कठोर
858,hart::A,ҡаты,सख़्त
859,weich::A,йомшаҡ,नरम
860,weich::A,йомшаҡ,मुलायम
861,rund::A,түңәрәк,गोल
862,rund::A,түңәрәк,वर्तुल
863,spitz::A,осло түбәле,नुकीला
864,scharf::A,үткер,पैना
865,stumpf::A,утмәҫ,भोथरा
866,schwer::A,ауыр,भारी
867,schwer::A,ауыр,वज़नी
868,schön::A,матур,सुंदर
869,heiß::A,эҫе,उष्ण
870,warm::A,йылы,गरम
871,kalt::A,һыуыҡ,सर्द
872,kühl::A,һалҡынса,ठंडा
873,frisch::A,һалҡынса,तर
874,frisch::A,һалҡынса,ताज़ा
875,feucht::A,еүеш,नम
876,feucht::A,еүеш,भीगा
877,feucht::A,дымлы,नम
878,feucht::A,дымлы,भीगा
879,nass::A,еүеш,गीला
880,trocken::A,кипкән,सूखा
881,trocken::A,кипкән,ख़ुश्क
882,voll::A,тулы,भरा
883,voll::A,тулы,पूरा
884,leer::A,буш,ख़ाली
885,offen::A,асыҡ,खुला
886,geschlossen::A,ябыҡ,बंद
887,sauber::A,таҙа,साफ़
888,sauber::A,таҙа,सुथरा
889,schmutzig::A,бысраҡ,गंदा
890,roh::A,сей,कच्चा
891,reif::A,өлгөрғән,पक्व
892,reif::A,өлгөрғән,पक्का
893,lecker::A,тәмле,मज़ेदार
894,lecker::A,тәмле,स्वादिष्ट
895,süß::A,тямле,मीठा
896,süß::A,тәм-том,मीठा
897,bitter::A,әсе,कटु
898,bitter::A,әсе,कड़वा
899,sauer::A,әсе,खट्टा
900,hell::A,яҡты,रोशन
901,dunkel::A,ҡараңғы,अँधेरा
902,schwarz::A,ҡара,काला
903,schwarz::A,ҡара,स्याह
904,weiß::A,аҡ,सफ़ेद
905,rot::A,матур,लाल
906,rot::A,матур,सुर्ख़
907,rot::A,һылыу,लाल
908,rot::A,һылыу,सुर्ख़
909,rot::A,сибәр,लाल
910,rot::A,сибәр,सुर्ख़
911,gelb::A,һары,पीला
912,gelb::A,һары,ज़र्द
913,blau::A,күк,नीला
914,blau::A,күк,आसमानी
915,grün::A,йәшел,हरा
916,grau::A,буҙ,धूसर
917,bunt::A,сыбар,रंगीन
918,bunt::A,сыбар,बहुरंगा
919,bunt::A,ала-ҡола,रंगीन
920,bunt::A,ала-ҡола,बहुरंगा
921,billig::A,арзан,सस्ता
922,teuer::A,ҡыйбатлы,महँगा
923,wertvoll::A,ҡиммәтле,क़ीमती
924,wertvoll::A,ҡиммәтле,मूल्यवान्
925,blind::A,һуҡыр,अंधा
926,taub::A,һаңғырау,बहरा
927,kräftig::A,көслө,ताक़तवर
928,kräftig::A,көслө,शक्तिशाली
929,kräftig::A,ҡеүәтле,ताक़तवर
930,kräftig::A,ҡеүәтле,शक्तिशाली
931,stark::A,көслө,प्रबल
932,stark::A,көслө,बलवान्
933,stark::A,ҡеүәтле,प्रबल
934,stark::A,ҡеүәтле,बलवान्
935,schwach::A,көсһөҙ,कमज़ोर
936,fett::A,һимеҙ,मोटा
937,fett::A,һимеҙ,मांसल
938,schlank::A,зифа,पतला
939,schlank::A,зифа,छरहरा
940,hübsch::A,матур,सुंदर
941,hübsch::A,матур,ख़ूबसूरत
942,böse::A,асыулы,पापी
943,böse::A,асыулы,दुष्ट
944,dumm::A,иҫәр,मूर्ख
945,dumm::A,иҫәр,बुद्धू
946,faul::A,иренсәк,आलसी
947,faul::A,иренсәк,सुस्त
948,fleißig::A,тырыш,मेहनती
949,fleißig::A,тырыш,परिश्रमी
950,geizig::A,һаран,कृपण
951,geizig::A,һаран,कंजूस
952,klug::A,аҡыллы,समझदार
953,klug::A,аҡыллы,होशियार
954,klug::A,аҡыллы,अक़्लमंद
955,geschickt::A,оҫта,किशल
956,lieb::A,яғымлы,प्रिय
957,lieb::A,яғымлы,प्यारा
958,lustig::A,күңелле,हँसमुख
959,lustig::A,күңелле,ख़ुशदिल
960,sanft::A,йыуаш,नम्र
961,hungrig::A,ас,भूखा
962,krank::A,сирле,बीमार
963,krank::A,сирле,अस्वस्थ
964,krank::A,ауырыу,बीमार
965,krank::A,ауырыу,अस्वस्थ
966,nackt::A,яланғас,नग्न
967,traurig::A,яманһыу,उदास
968,traurig::A,яманһыу,रंजीदा
969,lebendig::A,тере,जीता
970,lebendig::A,тере,ज़िंदा
971,lebendig::A,йәнле,जीता
972,lebendig::A,йәнле,ज़िंदा
973,gut::A,яҡшы,अच्छा
974,schlecht::A,хөрт,बुरा
975,schlecht::A,хөрт,ख़राब
976,schlecht::A,алама,बुरा
977,schlecht::A,алама,ख़राब
978,richtig::A,дөрөҫ,ठीक
979,schlimm::A,хөрт,बुरा
980,schlimm::A,хөрт,अप्रिय
981,schlimm::A,алама,बुरा
982,schlimm::A,алама,अप्रिय
983,wahr::A,дөрөҫ,सच
984,alt::A,иҫке,पुराना
985,alt::A,боронғо,पुराना
986,neu::A,яңы,नया
987,ehemalig::A,элекке,भूतपूर्व
988,alt[Lebewesen]::A,ҡарт,बूढ़ा
989,alt[Lebewesen]::A,ҡарт,वृद्ध
990,jung::A,йәш,जवान
991,arm::A,фәҡир,ग़रीब
992,reich::A,бай,धनी
993,reich::A,бай,अमीर
994,bekannt::A,таныш,मालूम
995,berühmt::A,атаҡлы,मशहूर
996,berühmt::A,атаҡлы,प्रसिद्ध
997,berühmt::A,данлыҡлы,मशहूर
998,berühmt::A,данлыҡлы,प्रसिद्ध
999,fremd::A,ят,विदेशी
1000,fremd::A,ят,अपरिचित
1001,fremd::A,сит,विदेशी
1002,fremd::A,сит,अपरिचित
1003,verschieden::A,төрлө,अलग
1004,verschieden::A,төрлө,भिन्न
1005,nah::A,яҡын,नज़दीकी
1006,fern::A,алыҫ,दूर
1007,fern::A,алыҫ,दूरस्थ
1008,fern::A,йыраҡ,दूर
1009,fern::A,йыраҡ,दूरस्थ
1010,linker::A,һул,बायाँ
1011,rechter::A,уң,दायाँ
1012,rechter::A,уң,दाहिना
1013,anderer::A,бутән,अन्य
1014,anderer::A,бутән,दूसरा
1015,erster::A,тәүге,पहला
1016,erster::A,тәүге,प्रथम
1017,zweiter::A,икенсе,दूसरा
1018,zweiter::A,икенсе,द्वितीय
1019,dritter::A,өсөнсө,तीसरा
1020,letzter::A,һуңғы,अंतिम
1021,letzter::A,һуңғы,आख़िरी
1022,allein::ADV,бер үҙе,तनहा
1023,allein::ADV,бер үҙе,अकेले
1024,allein::ADV,яңғыҙ,तनहा
1025,allein::ADV,яңғыҙ,अकेले
1026,auf einmal::ADV,бер юлы,वक़्त में
1027,zusammen::ADV,бергә,एक साथ
1028,zusammen::ADV,бергә,साथ साथ
1029,lange::ADV,оҙаҡ,देर तक
1030,plötzlich::ADV,ҡапыл,सहसा
1031,plötzlich::ADV,ҡапыл,अचानक
1032,sofort::ADV,шунда уҡ,तुरंत
1033,später::ADV,һуңыраҡ,बाद को
1034,später::ADV,һуңыраҡ,बाद में
1035,jetzt::ADV,хәҙер,अब
1036,jetzt::ADV,хәҙер,अभी
1037,heute::ADV,бөгөн,आज
1038,morgen::ADV,иртәгә,कल
1039,bald::ADV,тиҙҙән,जल्दी
1040,dann::ADV,һуңынан,तब
1041,gestern::ADV,кисә,कल
1042,einst::ADV,ҡасандыр,एक दिन
1043,einst::ADV,ҡасандыр,पहले कभी
1044,einst::ADV,бер баҡыт,एक दिन
1045,einst::ADV,бер баҡыт,पहले कभी
1046,damals::ADV,ул саҡта,उस समय
1047,damals::ADV,ул саҡта,उन दिनों
1048,danach::ADV,һуңынан,इसके बाद
1049,danach::ADV,һуңынан,इसके पश्चात्
1050,vorher::ADV,элек,पहले
1051,vorher::ADV,элек,पेशतर
1052,zuerst::ADV,башта,पहले
1053,einmal::ADV,бер,एक बार
1054,einmal::ADV,бер,एक दफ़ा
1055,manchmal::ADV,ҡайһы берҙә,कभी कभी
1056,oft::ADV,йыш,अक्सर
1057,immer::ADV,һәр ҡасан,सदा
1058,immer::ADV,һәр ҡасан,हमेशा
1059,niemals::ADV,бер ҡасан да,कभी नहीं
1060,niemals::ADV,бер ҡасан да,कदापि नहीं
1061,niemals::ADV,бер ваҡытта ла,कभी नहीं
1062,niemals::ADV,бер ваҡытта ла,कदापि नहीं
1063,hier::ADV,бында,इधर
1064,hier::ADV,бында,यहाँ
1065,hierhin::ADV,бында,इधर को
1066,hierhin::ADV,бында,यहाँ को
1067,von hier::ADV,бынан,यहाँ से
1068,von hier::ADV,ошонан,यहाँ से
1069,dort::ADV,шунда,उधर
1070,dort::ADV,шунда,वहाँ
1071,dort::ADV,тегендә,उधर
1072,dort::ADV,тегендә,वहाँ
1073,dorthin::ADV,шунда,उधर को
1074,dorthin::ADV,шунда,वहाँ को
1075,dorthin::ADV,тегеләй,उधर को
1076,dorthin::ADV,тегеләй,वहाँ को
1077,geradeaus::ADV,тура,सीधे
1078,vorwärts::ADV,алға,आगे
1079,vorwärts::ADV,алға,आगे को
1080,rückwärts::ADV,кирегә,पीछे को
1081,zurück::ADV,кирегә,वापस
1082,unten::ADV,түбәндә,नीचे
1083,hinab::ADV,түбәнгә,नीचे को
1084,oben::ADV,юғарыла,ऊपर
1085,hinauf::ADV,юғарыға,ऊपर को
1086,überall::ADV,бөтә урында,हर जगह
1087,überall::ADV,бөтә урында,हर स्थान
1088,nicht::ADV,тугел,न
1089,nicht::ADV,тугел,नहीं
1090,ein wenig::ADV,аҙ,कुछ
1091,ein wenig::ADV,аҙ,ज़रा
1092,ein wenig::ADV,аҙ,थोड़ा
1093,kaum::ADV,көскә,लगभग नहीं
1094,kaum::ADV,көскә,बराबर नहीं
1095,kaum::ADV,саҡ-саҡ,लगभग नहीं
1096,kaum::ADV,саҡ-саҡ,बराबर नहीं
1097,sehr::ADV,ифат,बहुत
1098,so::ADV,шулай,ऐसा
1099,noch::ADV,йәнә,अभी तक
1100,nur::ADV,бары,केवल
1101,nur::ADV,бары,सिर्फ़
1102,schon::ADV,инде,चुकना
1103,wieder::ADV,тағы,फिर
1104,wieder::ADV,тағы,दुबारा
1105,vergebens::ADV,бушҡа,व्यर्थ
1106,vor::PRP,алдында,के आगे
1107,vor::PRP,алдында,के सामने
1108,hinter::PRP,артында,के पीछे
1109,unter::PRP,аҫтында,के तले
1110,unter::PRP,аҫтында,के नीचे
1111,durch::PRP,үтә,के पार
1112,neben::PRP,эргәһендә,के पास
1113,neben::PRP,эргәһендә,की बग़ल में
1114,zwischen::PRP,араһында,के बीच
1115,wegen::PRP,өсөн,के कारण
1116,wegen::PRP,өсөн,की वजह से
1117,wegen::PRP,сәбәпле,के कारण
1118,wegen::PRP,сәбәпле,की वजह से
1119,dies::PRN,был,यह
1120,dies::PRN,ошо,यह
1121,das::PRN,ул,वह
1122,alles::PRN,бөтә,सब
1123,alles::PRN,бөтә,सब कुछ
1124,ich::PRN,мин,मैं
1125,du::PRN,һин,तू
1126,er::PRN,ул,यह
1127,wir::PRN,беҙ,हम
1128,ihr::PRN,һеҙ,तुम
1129,sie::PRN,улар,ये
1130,was::FPRN,ә,क्या
1131,was::FPRN,ни,क्या
1132,was::FPRN,нәмә,क्या
1133,wer::FPRN,ҡем,कौन
1134,wo::FADV,ҡайҙа,किधर
1135,wohin::FADV,ҡайҙа,किधर
1136,wie::FADV,инидәй,कैसे
1137,warum::FADV,ин өсөн,क्यों
1138,wieviel::FNUM,күпме,कितना
1139,eins::NUM,бер,एक
1140,zwei::NUM,ике,दो
1141,zwei::NUM,икәү,दो
1142,drei::NUM,өс,तीन
1143,vier::NUM,дүрт,चार
1144,fünf::NUM,биш,पाँच
1145,sechs::NUM,алты,छह
1146,sieben::NUM,ете,सात
1147,acht::NUM,һигеҙ,आठ
1148,neun::NUM,туғыҙ,नौ
1149,zehn::NUM,ун,दस
1150,elf::NUM,ун бер,ग्यारह
1151,zwölf::NUM,ун ике,बारह
1152,zwanzig::NUM,егерме,बीस
1153,dreißig::NUM,утыҙ,तीस
1154,vierzig::NUM,ҡырҡ,चालीस
1155,fünfzig::NUM,илле,पचास
1156,sechzig::NUM,алтмыш,साठ
1157,siebzig::NUM,етмеш,सत्तर
1158,achtzig::NUM,һикһән,अस्सी
1159,neunzig::NUM,туҡһан,नव्वे
1160,hundert::NUM,йөҙ,सौ
1161,tausend::NUM,мең,हज़ार
1162,und::CNJ,да,और
1163,oder::CNJ,йәки,या
1164,stehen::V,тороу,खड़ा होना
1165,sitzen::V,ултырыу,बैठना
1166,liegen::V,ятыу,लेटना
1167,hängen::V,аҫылынып тороу,लटकना
1168,werden::V,булыу,बनना
1169,passieren::V,булыу,होना
1170,beginnen::V,башлау,आरंभ होना
1171,beginnen::V,башлау,प्रारंभ होना
1172,enden::V,бөтөү,अंत होना
1173,enden::V,бөтөү,ख़तम होना
1174,enden::V,тамамланыү,अंत होना
1175,enden::V,тамамланыү,ख़तम होना
1176,wechseln::V,үҙгәреү,बदलना
1177,aufgehen[Sonne]::V,ҡалҡыу,चढ़ना
1178,aufgehen[Sonne]::V,ҡалҡыу,उदित होना
1179,untergehen[Sonne]::V,байыу,अस्त हो जाना
1180,scheinen[Sonne]::V,яҡтыртып тороу,रोशनी देना
1181,donnern::V,күкрәү,गरजना
1182,wehen::V,иҫеү,चलना
1183,strömen::V,ташыу,बहना
1184,strömen::V,ташыу,प्रवाहित होना
1185,fließen::V,ағыу,बहना
1186,fließen::V,ағыу,प्रवाहित होना
1187,sich drehen::V,әйләнеү,घूमना
1188,schwanken::V,тирбәлеү,हिलना
1189,schwingen::V,бәүетеү,हिलना
1190,fallen::V,йығылыу,गिरना
1191,brennen::V,яныу,जलना
1192,rauchen::V,төтәү,धुआँ उड़ाना
1193,regnen::V,ямғыр яуа,बरसना
1194,gefrieren::V,туңыү,जमना
1195,tauen::V,иреү,गलना
1196,tauen::V,иреү,पिघलना
1197,schmelzen::V,иреү,गलना
1198,schmelzen::V,иреү,पिघलना
1199,trocknen::V,кибеү,सूखना
1200,sieden::V,ҡайнау,उबलना
1201,faulen::V,сереу,गलना
1202,faulen::V,сереу,सड़ना
1203,verfaulen::V,сереу,गलना
1204,verfaulen::V,сереу,सड़ना
1205,reißen::V,өҙөү,फटना
1206,reißen::V,йыртылыу,फटना
1207,versinken::V,батыу,डूबना
1208,vergehen::V,үтеү,बीतना
1209,vergehen::V,үтеү,गुज़रना
1210,erscheinen::V,килеп сығыу,दिखाई देना
1211,verschwinden::V,юғалыу,ग़ायब होना
1212,sinken::V,түбәнәйеү,घटना
1213,sinken::V,түбәнәйеү,उतरना
1214,abnehmen::V,кәметеү,घटना
1215,zunehmen::V,артыу,बढ़ना
1216,steigen::V,күтәрелеү,बढ़ना
1217,wachsen::V,үҫеү,उगना
1218,glänzen::V,ялтырау,चमकना
1219,funkeln::V,баҙлау,जगमगाना
1220,funkeln::V,баҙлау,टिमटिमाना
1221,lärmen::V,шаулау,शोर मचाना
1222,läuten::V,ҡағыу,बजना
1223,klingeln::V,ҡағыу,बजना
1224,klingeln::V,шылтыратыу,बजना
1225,klirren::V,шылтыратыу,झनझनाना
1226,brausen::V,ҡотороноу,साँय-साँय करना
1227,rauschen::V,шыптырлау,सरसराना
1228,klingen::V,яңғырау,बजना
1229,bellen::V,өрөү,भौंकना
1230,heulen::V,олоу,गुर्राना
1231,blasen::V,өрөү,फूँकना
1232,pfeifen::V,һызғырып ебәреү,सीटी देना
1233,schreien::V,ҡысҡырыу,चिल्लाना
1234,stöhnen::V,уңғырашыу,कराहना
1235,stöhnen::V,уңғырашыу,आहें भरना
1236,zittern::V,ҡалтырау,काँपना
1237,leben::V,йәшәү,जीना
1238,geboren werden::V,тыуыу,पैदा होना
1239,atmen::V,тын алыү,साँस लेना
1240,trinken::V,эсеү,पीना
1241,essen::V,ашау,खाना
1242,schlucken::V,йотоу,निगलना
1243,müde werden::V,арыу,थकना
1244,müde werden::V,арыу,उकताना
1245,einschlafen::V,йоҡлап китеү,सो जाना
1246,schlafen::V,йоҡлау,सोना
1247,aufwachen::V,уяныу,जागना
1248,aufstehen::V,тороу,उठना
1249,sich erholen::V,ял итеү,सुस्ताना
1250,sich erholen::V,ял итеү,आराम करना
1251,krank werden::V,сирләү,बीमार पड़ना
1252,krank sein::V,сирләү,बीमार होना
1253,schmerzen::V,ауыртыу,दुखना
1254,schmerzen::V,ауыртыу,दर्द करना
1255,husten::V,йүтәлләү,खाँसना
1256,genesen::V,һауығыу,ठीक हो जाना
1257,genesen::V,һауығыу,स्वस्थ हो जाना
1258,sterben::V,үлеү,मरना
1259,umkommen::V,һәләк булыу,मरना
1260,sich bewegen::V,хәрәкәт итеү,चलना
1261,sich bewegen::V,хәрәкәт итеү,हिलना
1262,sich rühren::V,ҡуҙғалыу,हिलना
1263,sich erheben::V,тороу,उठना
1264,sich setzen::V,ултырыу,बैठना
1265,hinfallen::V,ҡолау,गिरना
1266,laufen::V,йөрөү,चलना
1267,schreiten::V,атлау,क़दम जाना
1268,spazierengehen::V,ял итеп йороү,सैर करना
1269,eilen::V,ашығыу,तेज़ी से जाना
1270,eilen::V,ашығыу,शीघ्रता से चलना
1271,eilen::V,ҡабаланыу,तेज़ी से जाना
1272,eilen::V,ҡабаланыу,शीघ्रता से चलना
1273,sich beeilen::V,ашығыу,जल्दी करना
1274,sich beeilen::V,ашығыу,शीघ्रता करना
1275,sich beeilen::V,ҡабаланыу,जल्दी करना
1276,sich beeilen::V,ҡабаланыу,शीघ्रता करना
1277,sausen::V,елеү,बड़ी तेज़ी से चलना
1278,rennen::V,йүгеп йөрөү,भागना
1279,rennen::V,йүгеп йөрөү,दौड़ना
1280,springen::V,һикереү,उछलना
1281,klettern::V,үрмәләү,चढ़ना
1282,klettern::V,үрмәләп менеү,चढ़ना
1283,schaukeln::V,сайҡалыу,झूलना
1284,kriechen::V,шыуышыу,रेंगना
1285,schwimmen::V,йоҙөү,तैरना
1286,tauchen::V,сумыу,डूबना
1287,rudern::V,ишеү,खेना
1288,rudern::V,ишеү,चप्पू चलाना
1289,fahren::V,йөрөү,चलना
1290,fahren::V,йөрөү,यात्रा करना
1291,fliegen::V,осоу,उड़ना
1292,gehen::V,барыу,जाना
1293,weggehen::V,китеү,चला जाना
1294,weggehen::V,китеү,बाहर जाना
1295,abfahren::V,сығыу,छूटना
1296,abfahren::V,сығыу,रवाना होना
1297,anhalten::V,тукталыу,रुकना
1298,anhalten::V,тукталыу,खड़ा होना
1299,hineingehen::V,инеү,घुसना
1300,hineingehen::V,инеү,अंदर जाना
1301,eintreten::V,инеү,प्रवेश करना
1302,kommen::V,килеү,आना
1303,ankommen::V,килеү,पहुँचना
1304,zurückkommen::V,ҡайтыу,लौटना
1305,zurückkommen::V,ҡайтыу,वापस आना
1306,bleiben::V,ҡалыу,रहना
1307,bleiben::V,ҡалыу,रुकना
1308,warten::V,көтөп тороу,इंतज़ार करना
1309,erwarten::V,көтөү,प्रतीक्षा करना
1310,suchen::V,эҙләү,ढूँढ़ना
1311,finden::V,табыу,पाना
1312,finden::V,табыу,ढूँढ़ निकालना
1313,versuchen::V,тырышып ҡарау,कोशिश करना
1314,vorbereiten::V,әҙерләү,तैयार करना
1315,lieben::V,яратыу,प्यार करना
1316,mögen::V,һөйөү,पसंद होना
1317,mögen::V,яратыу,पसंद होना
1318,lachen::V,көлөү,हँसना
1319,rühren::V,ҡағылыу,छूना
1320,weinen::V,илау,रोना
1321,schimpfen::V,һүгенеү,गाली देना
1322,schimpfen::V,тиргәнеү,गाली देना
1323,schimpfen::V,һуҡраныу,गाली देना
1324,sich ärgern::V,асыуланыу,चिढ़ना
1325,sich ärgern::V,асыуланыу,नाराज़ होना
1326,sich fürchten::V,ҡурҡыу,डरना
1327,sich fürchten::V,ҡурҡыу,भय खाना
1328,fürchten::V,ҡурҡыу,डरना से
1329,fürchten::V,ҡурҡыу,भय खाना से
1330,fliehen::V,ҡасыу,भागना
1331,flüchten::V,ҡасыу,निकल भागना
1332,sehen::V,күреү,देखना
1333,anschauen::V,ҡарау,देखना
1334,ansehen::V,ҡарау,दृष्टि डालना पर
1335,ansehen::V,тикшереү,दृष्टि डालना पर
1336,hören::V,ишетеү,सुनना
1337,zuhören::V,тыңлау,सुनना
1338,probieren::V,татыу,चखना
1339,riechen::V,еҫкәү,सूँघना
1340,fühlen::V,тойоу,महसूस करना
1341,scheinen::V,кеүек күренеү,लगना
1342,scheinen::V,тойолоу,लगना
1343,zu sehen sein::V,күренеү,दिखाई देना
1344,vernehmen::V,ишетеү,सुनना
1345,frieren::V,туңыү,ठंड लगना
1346,frieren::V,туңыү,सर्दी लगना
1347,tun::V,яһау,करना
1348,tun::V,әшләү,करना
1349,können::V,алыу,सकना
1350,können::V,алыу,जानना
1351,können::V,мөмкин булыу,सकना
1352,können::V,мөмкин булыу,जानना
1353,wollen::V,теләү,चाहना
1354,anfangen::V,башлау,शुरू करना
1355,beenden::V,бөтөрөү,ख़त्म करना
1356,beenden::V,бөтөрөү,समाप्त करना
1357,beenden::V,тамамлау,ख़त्म करना
1358,beenden::V,тамамлау,समाप्त करना
1359,aufhören::V,туктау,बंद जाना
1360,aufhören::V,туктау,समाप्त जाना
1361,gelingen::V,уңышлы булыу,बनना
1362,gelingen::V,уңышлы булыу,अच्छा होना
1363,geraten::V,булып сығыу,बन पड़ना
1364,öffnen::V,асыу,खोलना
1365,schließen::V,йомоу,बंद करना
1366,stellen::V,ҡуйыу,रखना
1367,setzen::V,урынлаштырыу,रखना
1368,setzen::V,урынлаштырыу,बिठाना
1369,legen::V,һалыу,रखना
1370,legen::V,һалыу,लिटाना
1371,berühren::V,тейеү,छूना
1372,berühren::V,тейеү,स्पर्श करना
1373,berühren::V,ҡағылыу,छूना
1374,berühren::V,ҡағылыу,स्पर्श करना
1375,verbinden::V,ҡушыу,बाँधना
1376,verbinden::V,бәйләү,बाँधना
1377,bedecken::V,ҡаплау,ढकना
1378,aufhängen::V,элеү,लटकाना
1379,anzünden::V,тоҡандырыу,जलाना
1380,aufheben::V,мендереү,उठाना
1381,zurücklassen::V,ҡалдырыу,पीछे छोड़ना
1382,verlieren::V,юғалтыу,खोना
1383,verlieren::V,юғалтыу,गँवाना
1384,fallen lassen::V,төшөрөп ебәреү,गिराना
1385,machen::V,яһау,करना
1386,machen::V,яһау,बनाना
1387,machen::V,эшләү,करना
1388,machen::V,эшләү,बनाना
