,Concept_ID,sv,sv
875,durch::PRP,genom,genom
876,durch::PRP,genom,igenom
877,durch::PRP,igenom,genom
878,durch::PRP,igenom,igenom
879,neben::PRP,bredvid,bredvid
880,neben::PRP,bredvid,vid sidan av
881,neben::PRP,vid sidan av,bredvid
882,neben::PRP,vid sidan av,vid sidan av
883,zwischen::PRP,mellan,mellan
884,wegen::PRP,på grund av,på grund av
885,dies::PRN,detta,detta
886,das::PRN,det,det
887,alles::PRN,allt,allt
888,ich::PRN,jag,jag
889,du::PRN,du,du
890,er::PRN,han,han
891,wir::PRN,vi,vi
892,ihr::PRN,ni,ni
893,sie::PRN,de,de
894,was::FPRN,vad,vad
895,wer::FPRN,vem,vem
896,wo::FADV,var,var
897,wohin::FADV,vart,vart
898,wie::FADV,hur,hur
899,warum::FADV,varför,varför
900,wieviel::FNUM,hur mycket,hur mycket
901,eins::NUM,en,en
902,eins::NUM,en,ett
903,eins::NUM,ett,en
904,eins::NUM,ett,ett
905,zwei::NUM,två,två
906,drei::NUM,tre,tre
907,vier::NUM,fyra,fyra
908,fünf::NUM,fem,fem
909,sechs::NUM,sex,sex
910,sieben::NUM,sju,sju
911,acht::NUM,åtta,åtta
912,neun::NUM,nio,nio
913,zehn::NUM,tio,tio
914,elf::NUM,elva,elva
915,zwölf::NUM,tolv,tolv
916,zwanzig::NUM,tjugo,tjugo
917,dreißig::NUM,trettio,trettio
918,vierzig::NUM,fyrtio,fyrtio
919,fünfzig::NUM,femtio,femtio
920,sechzig::NUM,sextio,sextio
921,siebzig::NUM,sjuttio,sjuttio
922,achtzig::NUM,åttio,åttio
923,neunzig::NUM,nittio,nittio
924,hundert::NUM,hundra,hundra
925,tausend::NUM,tusen,tusen
926,und::CNJ,och,och
927,oder::CNJ,eller,eller
928,stehen::V,stå,stå
929,sitzen::V,sitta,sitta
930,liegen::V,ligga,ligga
931,hängen::V,hänga,hänga
932,werden::V,bli,bli
933,passieren::V,ske,ske
934,passieren::V,ske,hända
935,passieren::V,hända,ske
936,passieren::V,hända,hända
937,beginnen::V,börja,börja
938,enden::V,ända,ända
939,wechseln::V,växla,växla
940,aufgehen[Sonne]::V,gå upp,gå upp
941,untergehen[Sonne]::V,gå ned,gå ned
942,scheinen[Sonne]::V,skina,skina
943,donnern::V,dundra,dundra
944,wehen::V,blåsa,blåsa
945,strömen::V,forsa,forsa
946,strömen::V,forsa,strömma
947,strömen::V,strömma,forsa
948,strömen::V,strömma,strömma
949,fließen::V,flyta,flyta
950,sich drehen::V,snurra,snurra
951,schwanken::V,vackla,vackla
952,schwingen::V,svinga,svinga
953,fallen::V,falla,falla
954,brennen::V,brinna,brinna
955,rauchen::V,ryka,ryka
956,regnen::V,regna,regna
957,gefrieren::V,frysa,frysa
958,tauen::V,töa,töa
959,schmelzen::V,smälta,smälta
960,trocknen::V,torka,torka
961,sieden::V,koka,koka
962,sieden::V,koka,sjuda
963,sieden::V,sjuda,koka
964,sieden::V,sjuda,sjuda
965,faulen::V,ruttna,ruttna
966,verfaulen::V,ruttna,ruttna
967,reißen::V,brista,brista
968,versinken::V,sjunka,sjunka
969,vergehen::V,förgå,förgå
970,erscheinen::V,synas,synas
971,erscheinen::V,synas,visa sig
972,erscheinen::V,visa sig,synas
973,erscheinen::V,visa sig,visa sig
974,verschwinden::V,försvinna,försvinna
975,sinken::V,sjunka,sjunka
976,abnehmen::V,avta,avta
977,abnehmen::V,avta,minskas
978,abnehmen::V,minskas,avta
979,abnehmen::V,minskas,minskas
980,zunehmen::V,tilltaga,tilltaga
981,steigen::V,stiga,stiga
982,wachsen::V,växa,växa
983,glänzen::V,glimma,glimma
984,funkeln::V,tindra,tindra
985,funkeln::V,tindra,gnistra
986,funkeln::V,gnistra,tindra
987,funkeln::V,gnistra,gnistra
988,lärmen::V,bråka,bråka
989,lärmen::V,bråka,väsnas
990,lärmen::V,väsnas,bråka
991,lärmen::V,väsnas,väsnas
992,läuten::V,ringa,ringa
993,klingeln::V,ringa,ringa
994,klirren::V,klirra,klirra
995,brausen::V,brusa,brusa
996,rauschen::V,susa,susa
997,klingen::V,låta,låta
998,klingen::V,låta,klinga
999,klingen::V,klinga,låta
1000,klingen::V,klinga,klinga
1001,bellen::V,skälla,skälla
1002,heulen::V,yla,yla
1003,heulen::V,yla,tjuta
1004,heulen::V,tjuta,yla
1005,heulen::V,tjuta,tjuta
1006,blasen::V,blåsa,blåsa
1007,pfeifen::V,vissla,vissla
1008,schreien::V,skrika,skrika
1009,stöhnen::V,stöna,stöna
1010,zittern::V,darra,darra
1011,zittern::V,darra,skälva
1012,zittern::V,skälva,darra
1013,zittern::V,skälva,skälva
1014,leben::V,leva,leva
1015,geboren werden::V,födas,födas
1016,atmen::V,andas,andas
1017,trinken::V,dricka,dricka
1018,essen::V,äta,äta
1019,schlucken::V,svälja,svälja
1020,müde werden::V,tröttna,tröttna
1021,einschlafen::V,somna,somna
1022,schlafen::V,sova,sova
1023,aufwachen::V,vakna,vakna
1024,aufstehen::V,stiga upp,stiga upp
1025,sich erholen::V,repa sig,repa sig
1026,sich erholen::V,repa sig,hämta sig
1027,sich erholen::V,hämta sig,repa sig
1028,sich erholen::V,hämta sig,hämta sig
1029,krank werden::V,insjukna,insjukna
1030,krank sein::V,vara sjuk,vara sjuk
1031,schmerzen::V,smärta,smärta
1032,schmerzen::V,smärta,göra ont
1033,schmerzen::V,göra ont,smärta
1034,schmerzen::V,göra ont,göra ont
1035,husten::V,hosta,hosta
1036,genesen::V,tillfriskna,tillfriskna
1037,sterben::V,dö,dö
1038,umkommen::V,omkomma,omkomma
1039,sich bewegen::V,röra sig,röra sig
1040,sich rühren::V,röra på sig,röra på sig
1041,sich erheben::V,resa sig,resa sig
1042,sich setzen::V,sätta sig,sätta sig
1043,hinfallen::V,falla omkull,falla omkull
1044,laufen::V,löpa,löpa
1045,schreiten::V,skrida,skrida
1046,spazierengehen::V,promenera,promenera
1047,eilen::V,ila,ila
1048,sich beeilen::V,skynda sig,skynda sig
1049,sausen::V,susa,susa
1050,rennen::V,löpa,löpa
1051,rennen::V,löpa,springa
1052,rennen::V,springa,löpa
1053,rennen::V,springa,springa
1054,springen::V,hoppa,hoppa
1055,klettern::V,klättra,klättra
1056,schaukeln::V,gunga,gunga
1057,kriechen::V,kräla,kräla
1058,schwimmen::V,simma,simma
1059,tauchen::V,dyka,dyka
1060,rudern::V,ro,ro
1061,fahren::V,köra,köra
1062,fliegen::V,flyga,flyga
1063,gehen::V,gå,gå
1064,weggehen::V,gå bort,gå bort
1065,abfahren::V,resa,resa
1066,abfahren::V,resa,avresa
1067,abfahren::V,avresa,resa
1068,abfahren::V,avresa,avresa
1069,anhalten::V,stanna,stanna
1070,hineingehen::V,gå in,gå in
1071,eintreten::V,träda in,träda in
1072,kommen::V,komma,komma
1073,ankommen::V,ankomma,ankomma
1074,zurückkommen::V,återkomma,återkomma
1075,bleiben::V,bli,bli
1076,bleiben::V,bli,förbli
1077,bleiben::V,förbli,bli
1078,bleiben::V,förbli,förbli
1079,warten::V,vänta,vänta
1080,erwarten::V,vänta,vänta
1081,suchen::V,leta,leta
1082,finden::V,finna,finna
1083,versuchen::V,försöka,försöka
1084,vorbereiten::V,förbereda,förbereda
1085,lieben::V,älska,älska
1086,mögen::V,tycka om,tycka om
1087,lachen::V,skratta,skratta
1088,rühren::V,röra,röra
1089,weinen::V,gråta,gråta
1090,schimpfen::V,skälla,skälla
1091,sich ärgern::V,förargas,förargas
1092,sich fürchten::V,vara rädd,vara rädd
1093,fürchten::V,frukta,frukta
1094,fliehen::V,fly,fly
1095,fliehen::V,fly,rymma
1096,fliehen::V,rymma,fly
1097,fliehen::V,rymma,rymma
1098,flüchten::V,fly,fly
1099,sehen::V,se,se
1100,anschauen::V,se på,se på
1101,anschauen::V,se på,betrakta
1102,anschauen::V,betrakta,se på
1103,anschauen::V,betrakta,betrakta
1104,ansehen::V,åse,åse
1105,hören::V,höra,höra
1106,zuhören::V,höra på,höra på
1107,zuhören::V,höra på,lyssna till
1108,zuhören::V,lyssna till,höra på
1109,zuhören::V,lyssna till,lyssna till
1110,probieren::V,smaka,smaka
1111,probieren::V,smaka,smaka på
1112,probieren::V,smaka på,smaka
1113,probieren::V,smaka på,smaka på
1114,riechen::V,lukta,lukta
1115,fühlen::V,känna,känna
1116,scheinen::V,verka,verka
1117,scheinen::V,verka,tyckas
1118,scheinen::V,tyckas,verka
1119,scheinen::V,tyckas,tyckas
1120,zu sehen sein::V,synas,synas
1121,zu sehen sein::V,synas,kunna ses
1122,zu sehen sein::V,kunna ses,synas
1123,zu sehen sein::V,kunna ses,kunna ses
1124,vernehmen::V,få veta,få veta
1125,vernehmen::V,få veta,förnimma
1126,vernehmen::V,förnimma,få veta
1127,vernehmen::V,förnimma,förnimma
1128,frieren::V,frysa,frysa
1129,tun::V,göra,göra
1130,können::V,kunna,kunna
1131,wollen::V,vilja,vilja
1132,anfangen::V,börja,börja
1133,beenden::V,avsluta,avsluta
1134,aufhören::V,sluta,sluta
1135,aufhören::V,sluta,upphöra
1136,aufhören::V,upphöra,sluta
1137,aufhören::V,upphöra,upphöra
1138,gelingen::V,lyckas,lyckas
1139,geraten::V,bli,bli
1140,öffnen::V,öppna,öppna
1141,schließen::V,låsa,låsa
1142,schließen::V,låsa,stänga
1143,schließen::V,stänga,låsa
1144,schließen::V,stänga,stänga
1145,stellen::V,ställa,ställa
1146,setzen::V,sätta,sätta
1147,legen::V,lägga,lägga
1148,berühren::V,beröra,beröra
1149,verbinden::V,förbinda,förbinda
1150,bedecken::V,täcka,täcka
1151,bedecken::V,täcka,betäcka
1152,bedecken::V,betäcka,täcka
1153,bedecken::V,betäcka,betäcka
1154,aufhängen::V,hänga,hänga
1155,aufhängen::V,hänga,hänga upp
1156,aufhängen::V,hänga upp,hänga
1157,aufhängen::V,hänga upp,hänga upp
1158,anzünden::V,tända,tända
1159,anzünden::V,tända,antända
1160,anzünden::V,tända,tända på
1161,anzünden::V,antända,tända
1162,anzünden::V,antända,antända
1163,anzünden::V,antända,tända på
1164,anzünden::V,tända på,tända
1165,anzünden::V,tända på,antända
1166,anzünden::V,tända på,tända på
1167,aufheben::V,lyfta,lyfta
1168,zurücklassen::V,lämna,lämna
1169,zurücklassen::V,lämna,efterlämna
1170,zurücklassen::V,efterlämna,lämna
1171,zurücklassen::V,efterlämna,efterlämna
1172,verlieren::V,mista,mista
1173,verlieren::V,mista,förlora
1174,verlieren::V,förlora,mista
1175,verlieren::V,förlora,förlora
1176,fallen lassen::V,tappa,tappa
1177,fallen lassen::V,tappa,släppa
1178,fallen lassen::V,släppa,tappa
1179,fallen lassen::V,släppa,släppa
1180,machen::V,göra,göra
1181,herstellen::V,tillverka,tillverka
1182,herstellen::V,tillverka,framställa
1183,herstellen::V,framställa,tillverka
1184,herstellen::V,framställa,framställa
1185,bauen::V,bygga,bygga
1186,reparieren::V,reparera,reparera
1187,verbessern::V,rätta,rätta
1188,verbessern::V,rätta,förbättra
1189,verbessern::V,förbättra,rätta
1190,verbessern::V,förbättra,förbättra
1191,ändern::V,ändra,ändra
1192,ändern::V,ändra,förändra
1193,ändern::V,förändra,ändra
1194,ändern::V,förändra,förändra
1195,graben::V,gräva,gräva
1196,beugen::V,böja,böja
1197,biegen::V,böja,böja
1198,biegen::V,böja,kröka
1199,biegen::V,kröka,böja
1200,biegen::V,kröka,kröka
1201,drehen::V,vrida,vrida
1202,wenden::V,vända,vända
1203,umdrehen::V,vrida om,vrida om
1204,heben::V,häva,häva
1205,hochheben::V,lyfta,lyfta
1206,ergreifen::V,gripa,gripa
1207,halten::V,hålla,hålla
1208,drücken::V,trycka,trycka
1209,schieben::V,skjuta,skjuta
1210,kratzen::V,riva,riva
1211,kratzen::V,riva,skrapa
1212,kratzen::V,skrapa,riva
1213,kratzen::V,skrapa,skrapa
1214,lecken::V,slicka,slicka
1215,beißen::V,bita,bita
1216,abreißen::V,slita_av,slita_av
1217,abreißen::V,slita_av,riva_av
1218,abreißen::V,riva_av,slita_av
1219,abreißen::V,riva_av,riva_av
1220,abschneiden::V,skära av,skära av
1221,binden::V,binda,binda
1222,stecken::V,sticka,sticka
1223,brechen::V,bryta,bryta
1224,brechen::V,bryta,brista
1225,brechen::V,brista,bryta
1226,brechen::V,brista,brista
1227,klopfen::V,banka,banka
1228,klopfen::V,banka,klappa
1229,klopfen::V,klappa,banka
1230,klopfen::V,klappa,klappa
1231,hauen::V,hugga,hugga
1232,kleben::V,klistra,klistra
1233,reiben::V,gnida,gnida
1234,streichen::V,smörja,smörja
1235,schleifen::V,slipa,slipa
1236,schneiden::V,skära,skära
1237,schneiden::V,skära,klippa
1238,schneiden::V,klippa,skära
1239,schneiden::V,klippa,klippa
1240,rütteln::V,skaka,skaka
1241,schütteln::V,rista,rista
1242,schwenken::V,svänga,svänga
1243,schütten::V,hälla,hälla
1244,füllen::V,fylla,fylla
1245,einwickeln::V,slå in,slå in
1246,einwickeln::V,slå in,veckla in
1247,einwickeln::V,veckla in,slå in
1248,einwickeln::V,veckla in,veckla in
1249,tragen::V,bära,bära
1250,schleppen::V,släpa,släpa
1251,ziehen::V,dra,dra
1252,aufbewahren::V,förvara,förvara
1253,aufbewahren::V,förvara,ta vara på
1254,aufbewahren::V,ta vara på,förvara
1255,aufbewahren::V,ta vara på,ta vara på
1256,werfen::V,kasta,kasta
1257,fangen::V,fånga,fånga
1258,packen::V,gripa,gripa
1259,packen::V,gripa,gripa tag
1260,packen::V,gripa tag,gripa
1261,packen::V,gripa tag,gripa tag
1262,verstecken::V,gömma,gömma
1263,teilen::V,dela,dela
1264,schicken::V,skicka,skicka
1265,bringen::V,bringa,bringa
1266,hinzufügen::V,tillägga,tillägga
1267,bekommen::V,få,få
1268,bekommen::V,få,erhålla
1269,bekommen::V,erhålla,få
1270,bekommen::V,erhålla,erhålla
1271,erhalten::V,få,få
1272,erhalten::V,få,erhålla
1273,erhalten::V,erhålla,få
1274,erhalten::V,erhålla,erhålla
1275,nehmen::V,ta,ta
1276,nehmen::V,ta,taga
1277,nehmen::V,taga,ta
1278,nehmen::V,taga,taga
1279,wählen::V,välja,välja
1280,auswählen::V,utvälja,utvälja
1281,bewahren::V,bevara,bevara
1282,behindern::V,hindra,hindra
1283,behindern::V,hindra,förhindra
1284,behindern::V,förhindra,hindra
1285,behindern::V,förhindra,förhindra
1286,verderben::V,förstöra,förstöra
1287,beschädigen::V,skada,skada
1288,zerbrechen::V,bryta isär,bryta isär
1289,zerbrechen::V,bryta isär,bryta sönder
1290,zerbrechen::V,bryta sönder,bryta isär
1291,zerbrechen::V,bryta sönder,bryta sönder
1292,zerreißen::V,riva sönder,riva sönder
1293,zerreißen::V,riva sönder,slita sönder
1294,zerreißen::V,slita sönder,riva sönder
1295,zerreißen::V,slita sönder,slita sönder
1296,zerstören::V,förstöra,förstöra
1297,verbrennen::V,bränna,bränna
1298,verbrennen::V,bränna,bränna upp
1299,verbrennen::V,bränna upp,bränna
1300,verbrennen::V,bränna upp,bränna upp
1301,geben::V,ge,ge
1302,reichen::V,räcka,räcka
1303,schenken::V,skänka,skänka
1304,versprechen::V,lova,lova
1305,wünschen::V,önska,önska
1306,loben::V,lova,lova
1307,loben::V,lova,beröma
1308,loben::V,beröma,lova
1309,loben::V,beröma,beröma
1310,küssen::V,pussa,pussa
1311,wiegen::V,vagga,vagga
1312,zudecken::V,täcka,täcka
1313,wecken::V,väcka,väcka
1314,zeigen::V,visa,visa
1315,führen::V,föra,föra
1316,lehren::V,lära,lära
1317,unterrichten::V,undervisa,undervisa
1318,aufziehen::V,uppfostra,uppfostra
1319,leiten::V,leda,leda
1320,antreiben::V,driva på,driva på
1321,lassen::V,få att,få att
1322,einladen::V,bjuda,bjuda
1323,einladen::V,bjuda,inbjuda
1324,einladen::V,inbjuda,bjuda
1325,einladen::V,inbjuda,inbjuda
1326,vereinigen::V,förena,förena
1327,besuchen::V,besöka,besöka
1328,treffen::V,möta,möta
1329,treffen::V,möta,träffa
1330,treffen::V,träffa,möta
1331,treffen::V,träffa,träffa
1332,sich versammeln::V,församla sig,församla sig
1333,spielen::V,leka,leka
1334,spielen::V,leka,spela
1335,spielen::V,spela,leka
1336,spielen::V,spela,spela
1337,singen::V,sjunga,sjunga
1338,tanzen::V,dansa,dansa
1339,sich trennen::V,skiljas,skiljas
1340,verlassen::V,lämna,lämna
1341,verlassen::V,lämna,överge
1342,verlassen::V,överge,lämna
1343,verlassen::V,överge,överge
1344,retten::V,rädda,rädda
1345,bewachen::V,bevaka,bevaka
1346,schützen::V,skydda,skydda
1347,schützen::V,skydda,beskydda
1348,schützen::V,beskydda,skydda
1349,schützen::V,beskydda,beskydda
1350,verteidigen::V,försvara,försvara
1351,sich schlagen::V,slåss,slåss
1352,schießen::V,skjuta,skjuta
1353,siegen::V,segra,segra
1354,ärgern::V,förarga,förarga
1355,schlagen::V,slå,slå
1356,treten::V,sparka,sparka
1357,stechen::V,sticka,sticka
1358,stoßen::V,stöta,stöta
1359,stehlen::V,stjäla,stjäla
1360,stören::V,störa,störa
1361,belästigen::V,genera,genera
1362,belästigen::V,genera,besvära
1363,belästigen::V,besvära,genera
1364,belästigen::V,besvära,besvära
1365,verbergen::V,dölja,dölja
1366,täuschen::V,vilseleda,vilseleda
1367,betrügen::V,bedra,bedra
1368,töten::V,döda,döda
1369,wohnen::V,bo,bo
1370,arbeiten::V,arbeta,arbeta
1371,sammeln::V,samla,samla
1372,pflücken::V,plocka,plocka
1373,jagen::V,jaga,jaga
1374,fischen::V,fiska,fiska
1375,fassen::V,fånga,fånga
1376,hüten::V,vakta,vakta
1377,treiben::V,driva,driva
1378,anbinden::V,binda fast,binda fast
1379,füttern::V,fodra,fodra
1380,melken::V,mjölka,mjölka
1381,hacken::V,hacka,hacka
1382,gießen::V,hälla,hälla
1383,gießen::V,hälla,vattna
1384,gießen::V,vattna,hälla
1385,gießen::V,vattna,vattna
1386,reifen::V,mogna,mogna
1387,zubereiten::V,tillaga,tillaga
1388,zubereiten::V,tillaga,tillreda
1389,zubereiten::V,tillreda,tillaga
1390,zubereiten::V,tillreda,tillreda
1391,kochen::V,koka,koka
1392,backen::V,baka,baka
1393,braten::V,steka,steka
1394,umrühren::V,röra om,röra om
1395,stricken::V,sticka,sticka
1396,nähen::V,sy,sy
1397,färben::V,färga,färga
1398,reinigen::V,rensa,rensa
1399,reinigen::V,rensa,rengöra
1400,reinigen::V,rengöra,rensa
1401,reinigen::V,rengöra,rengöra
1402,waschen::V,tvätta,tvätta
1403,abwischen::V,torka av,torka av
1404,spülen::V,spola,spola
1405,spülen::V,spola,skölja
1406,spülen::V,skölja,spola
1407,spülen::V,skölja,skölja
1408,fegen::V,feja,feja
1409,kehren::V,sopa,sopa
1410,baden::V,bada,bada
1411,sich waschen::V,tvätta sig,tvätta sig
1412,ausziehen::V,ta av,ta av
1413,anziehen::V,ta på,ta på
1414,sich anziehen::V,klä på sig,klä på sig
1415,kämmen::V,kamma,kamma
1416,schmücken::V,pynta,pynta
1417,schmücken::V,pynta,smycka
1418,schmücken::V,smycka,pynta
1419,schmücken::V,smycka,smycka
1420,sagen::V,säga,säga
1421,sprechen::V,tala,tala
1422,reden::V,tala,tala
1423,reden::V,tala,prata
1424,reden::V,prata,tala
1425,reden::V,prata,prata
1426,sich unterhalten::V,prata,prata
1427,fragen::V,fråga,fråga
1428,fragen::V,fråga,spörja
1429,fragen::V,spörja,fråga
1430,fragen::V,spörja,spörja
1431,bitten::V,be,be
1432,erzählen::V,berätta,berätta
1433,mitteilen::V,meddela,meddela
1434,nennen::V,kalla,kalla
1435,rufen::V,ropa,ropa
1436,prahlen::V,pråla,pråla
1437,prahlen::V,pråla,skryta
1438,prahlen::V,skryta,pråla
1439,prahlen::V,skryta,skryta
1440,übersetzen::V,tolka,tolka
1441,übersetzen::V,tolka,översätta
1442,übersetzen::V,översätta,tolka
1443,übersetzen::V,översätta,översätta
1444,denken::V,tänka,tänka
1445,glauben::V,tro,tro
1446,bemerken::V,uppmärksamma,uppmärksamma
1447,bemerken::V,uppmärksamma,lägga märke till
1448,bemerken::V,lägga märke till,uppmärksamma
1449,bemerken::V,lägga märke till,lägga märke till
1450,erkennen::V,känna igen,känna igen
1451,begreifen::V,begripa,begripa
1452,verstehen::V,förstå,förstå
1453,lernen::V,lära sig,lära sig
1454,wissen::V,veta,veta
1455,sich erinnern an::V,minnas,minnas
1456,sich erinnern an::V,minnas,komma ihåg
1457,sich erinnern an::V,komma ihåg,minnas
1458,sich erinnern an::V,komma ihåg,komma ihåg
1459,vergessen::V,glömma,glömma
1460,messen::V,mäta,mäta
1461,zählen::V,räkna,räkna
1462,rechnen::V,räkna,räkna
1463,lesen::V,läsa,läsa
1464,malen::V,måla,måla
1465,zeichnen::V,teckna,teckna
1466,schreiben::V,skriva,skriva
1467,besitzen::V,äga,äga
1468,besitzen::V,äga,besitta
1469,besitzen::V,besitta,äga
1470,besitzen::V,besitta,besitta
1471,kaufen::V,köpa,köpa
1472,verkaufen::V,sälja,sälja
1473,bezahlen::V,betala,betala
1474,zahlen::V,betala,betala
1475,beherrschen::V,behärska,behärska
1476,ertragen::V,tåla,tåla
1477,ertragen::V,tåla,uthärda
1478,ertragen::V,uthärda,tåla
1479,ertragen::V,uthärda,uthärda
