,Concept_ID,fr,lt
820,schlimm::A,grave,blogas
821,schlimm::A,grave,prastas
822,schlimm::A,mauvais,blogas
823,schlimm::A,mauvais,prastas
824,wahr::A,vrai,tikras
825,wahr::A,véritable,tikras
826,alt::A,vieux,senas
827,neu::A,neuf,naujas
828,neu::A,nouveau,naujas
829,ehemalig::A,ancien,buvęs
830,alt[Lebewesen]::A,âgé,pagyvenęs
831,alt[Lebewesen]::A,vieux,pagyvenęs
832,jung::A,jeune,jaunas
833,arm::A,pauvre,neturtingas
834,reich::A,riche,turtingas
835,bekannt::A,connu,žinomas
836,bekannt::A,connu,pažįstamas
837,berühmt::A,fameux,žymus
838,berühmt::A,fameux,garsus
839,berühmt::A,célèbre,žymus
840,berühmt::A,célèbre,garsus
841,fremd::A,étranger,svetimas
842,verschieden::A,différent,įvairus
843,nah::A,lié,artimas
844,nah::A,proche,artimas
845,fern::A,éloigné,tolimas
846,fern::A,lointain,tolimas
847,linker::A,gauche,kairys
848,rechter::A,droit,dešinys
849,anderer::A,autre,kitas
850,erster::A,premier,pirmas
851,zweiter::A,second,antras
852,zweiter::A,deuxième,antras
853,dritter::A,troisième,trečias
854,letzter::A,dernier,paskutinis
855,allein::ADV,seul,vienas
856,auf einmal::ADV,à la fois,iš karto
857,zusammen::ADV,ensemble,kartu
858,zusammen::ADV,ensemble,drauge
859,lange::ADV,longtemps,ilgai
860,plötzlich::ADV,tout à coup,staiga
861,sofort::ADV,immédiatement,tuojau
862,später::ADV,plus tard,vėliau
863,später::ADV,plus tard,paskiau
864,jetzt::ADV,maintenant,dabãr
865,heute::ADV,aujourd'hui,šiandien
866,morgen::ADV,demain,rytoj
867,bald::ADV,bientôt,greitai
868,bald::ADV,bientôt,netrukus
869,dann::ADV,puis,po to
870,dann::ADV,ensuite,po to
871,gestern::ADV,hier,vakar
872,einst::ADV,jadis,kadaise
873,einst::ADV,jadis,kitą kartą
874,einst::ADV,autrefois,kadaise
875,einst::ADV,autrefois,kitą kartą
876,damals::ADV,alors,anuomet
877,damals::ADV,alors,anuokart
878,damals::ADV,à l'époque,anuomet
879,damals::ADV,à l'époque,anuokart
880,danach::ADV,après,po to
881,danach::ADV,après,paskui
882,danach::ADV,ensuite,po to
883,danach::ADV,ensuite,paskui
884,vorher::ADV,auparavant,anksčiau
885,zuerst::ADV,d'abord,pirma
886,zuerst::ADV,d'abord,iš pradžių̃
887,zuerst::ADV,premièrement,pirma
888,zuerst::ADV,premièrement,iš pradžių̃
889,einmal::ADV,une fois,kartą
890,einmal::ADV,une fois,vieną kartą
891,manchmal::ADV,parfois,kai kada
892,manchmal::ADV,quelquefois,kai kada
893,oft::ADV,souvent,dažnai
894,immer::ADV,toujours,visada
895,immer::ADV,toujours,visuomet
896,niemals::ADV,ne ... jamais,niekada
897,niemals::ADV,ne ... jamais,niekuomet
898,hier::ADV,ici,čia
899,hierhin::ADV,par ici,šen
900,hierhin::ADV,par ici,čionai
901,von hier::ADV,d'ici,iš čia
902,dort::ADV,là,ten
903,dort::ADV,là,tenai
904,dort::ADV,là-bas,ten
905,dort::ADV,là-bas,tenai
906,dorthin::ADV,y,ten
907,dorthin::ADV,y,ten link
908,dorthin::ADV,par là,ten
909,dorthin::ADV,par là,ten link
910,geradeaus::ADV,tout droit,tiesiai
911,vorwärts::ADV,en avant,pirmyn
912,rückwärts::ADV,en arrière,atbulai
913,zurück::ADV,de retour,atgal
914,unten::ADV,en bas,žemai
915,unten::ADV,en bas,apačioje
916,unten::ADV,au-dessous,žemai
917,unten::ADV,au-dessous,apačioje
918,hinab::ADV,en bas,žemyn
919,hinab::ADV,vers le bas,žemyn
920,oben::ADV,dessus,viršuj
921,oben::ADV,en haut,viršuj
922,hinauf::ADV,en haut,aukštyn
923,hinauf::ADV,en haut,į viršų
924,hinauf::ADV,vers le haut,aukštyn
925,hinauf::ADV,vers le haut,į viršų
926,überall::ADV,partout,visur
927,nicht::ADV,ne ... pas,ne
928,ein wenig::ADV,un peu,truputį
929,kaum::ADV,à peine,vos
930,sehr::ADV,très,labai
931,sehr::ADV,très,baisiai
932,so::ADV,si,taip
933,so::ADV,ainsi,taip
934,noch::ADV,encore,dar
935,nur::ADV,seulement,tik
936,nur::ADV,seulement,vien
937,nur::ADV,ne ... que,tik
938,nur::ADV,ne ... que,vien
939,schon::ADV,déjà,jau
940,wieder::ADV,de nouveau,vėl
941,wieder::ADV,de nouveau,iš naujo
942,vergebens::ADV,en vain,veltui
943,vergebens::ADV,en vain,bergždžiai
944,vor::PRP,devant,prieš
945,hinter::PRP,derrière,už
946,unter::PRP,sous,po
947,unter::PRP,au-dessous de,po
948,durch::PRP,par,pro
949,durch::PRP,par,per
950,durch::PRP,à travers,pro
951,durch::PRP,à travers,per
952,neben::PRP,à côté de,prie
953,neben::PRP,à côté de,šalia
954,zwischen::PRP,entre,tarp
955,wegen::PRP,à cause de,dėl
956,wegen::PRP,à cause de,dėlei
957,dies::PRN,ceci,šis
958,dies::PRN,ceci,šitas
959,das::PRN,ce,tat
960,das::PRN,cela,tat
961,alles::PRN,tout,visas
962,ich::PRN,je,aš
963,ich::PRN,moi,aš
964,du::PRN,tu,tu
965,du::PRN,toi,tu
966,er::PRN,il,jis
967,er::PRN,lui,jis
968,wir::PRN,nous,mes
969,ihr::PRN,vous,jūs
970,sie::PRN,ils,ji
971,sie::PRN,ils,jos
972,sie::PRN,elles,ji
973,sie::PRN,elles,jos
974,was::FPRN,que,kas
975,was::FPRN,quoi,kas
976,wer::FPRN,qui,kas
977,wo::FADV,où,kur
978,wohin::FADV,où,kur
979,wohin::FADV,où,kur link
980,wie::FADV,comment,kaip
981,warum::FADV,pourquoi,kod̃ėl
982,warum::FADV,pourquoi,dėl ko
983,wieviel::FNUM,combien,kiek
984,eins::NUM,un,vienas
985,zwei::NUM,deux,du
986,drei::NUM,trois,trys
987,vier::NUM,quatre,keturi
988,fünf::NUM,cinq,penki
989,sechs::NUM,six,šeši
990,sieben::NUM,sept,septyni
991,acht::NUM,huit,aštuoni
992,neun::NUM,neuf,devyni
993,zehn::NUM,dix,dešimt
994,elf::NUM,onze,vienuolika
995,zwölf::NUM,douze,dvylika
996,zwanzig::NUM,vingt,dvidešimt
997,dreißig::NUM,trente,trisdešimt
998,vierzig::NUM,quarante,keturiasdešimt
999,fünfzig::NUM,cinquante,penkiasdešimt
1000,sechzig::NUM,soixante,šešiasdešimt
1001,siebzig::NUM,soixante-dix,septyniasdešimt
1002,achtzig::NUM,quatre-vingt,aštuoniasdešimt
1003,neunzig::NUM,quatre-vingt-dix,devyniasdešimt
1004,hundert::NUM,cent,šimtas
1005,tausend::NUM,mille,tūkstantis
1006,und::CNJ,et,ĩr
1007,oder::CNJ,ou,ar
1008,oder::CNJ,ou,arba
1009,stehen::V,être debout,stovėti
1010,sitzen::V,être assis,sėdėti
1011,liegen::V,être couché,gulėti
1012,hängen::V,pendre,kyboti
1013,hängen::V,pendre,kabėti
1014,werden::V,devenir,taptis
1015,werden::V,devenir,darytis
1016,passieren::V,se passer,atsitikti
1017,passieren::V,se passer,pasitaikyti
1018,beginnen::V,commencer,prasid́ėti
1019,enden::V,finir,baigtis
1020,enden::V,se terminer,baigtis
1021,wechseln::V,changer,keistis
1022,wechseln::V,changer,pasikeisti
1023,wechseln::V,alterner,keistis
1024,wechseln::V,alterner,pasikeisti
1025,aufgehen[Sonne]::V,se lever,tekėti
1026,aufgehen[Sonne]::V,se lever,patekėti
1027,untergehen[Sonne]::V,se coucher,leistis
1028,untergehen[Sonne]::V,se coucher,nusileisti
1029,scheinen[Sonne]::V,briller,šviesti
1030,donnern::V,tonner,griausti
1031,donnern::V,tonner,griaudėti
1032,wehen::V,souffler,pūsti
1033,strömen::V,affluer,lietis
1034,strömen::V,affluer,plūsti
1035,fließen::V,couler,tekėti
1036,sich drehen::V,tourner,suktis
1037,sich drehen::V,tourner,pasisukti
1038,schwanken::V,osciller,svyruoti
1039,schwanken::V,chanceler,svyruoti
1040,schwingen::V,vibrer,suptis
1041,schwingen::V,osciller,suptis
1042,fallen::V,tomber,pulti
1043,fallen::V,tomber,kristi
1044,brennen::V,brûler,degti
1045,brennen::V,flamber,degti
1046,rauchen::V,fumer,rūkyti
1047,regnen::V,pleuvoir,lyti
1048,gefrieren::V,geler,užšalti
1049,tauen::V,dégeler,tirpti
1050,schmelzen::V,fondre,lydytis
1051,trocknen::V,sécher,džiūti
1052,sieden::V,bouillir,virti
1053,faulen::V,pourrir,pūti
1054,faulen::V,se putréfier,pūti
1055,verfaulen::V,pourrir,švinkti
1056,reißen::V,rompre,plyšti
1057,reißen::V,rompre,trūkti
1058,reißen::V,se déchirer,plyšti
1059,reißen::V,se déchirer,trūkti
1060,versinken::V,s'enfoncer,skę̃sti
1061,versinken::V,s'enfoncer,grimzti
1062,vergehen::V,passer,praeiti
1063,erscheinen::V,apparaître,pasirodyti
1064,verschwinden::V,disparaître,dingti
1065,verschwinden::V,disparaître,išnykti
1066,verschwinden::V,disparaître,pranykti
1067,sinken::V,descendre,kristi
1068,sinken::V,s'abaisser,kristi
1069,abnehmen::V,diminuer,mažėti
1070,abnehmen::V,diminuer,silpnėti
1071,zunehmen::V,augmenter,didėti
1072,zunehmen::V,augmenter,padaugėti
1073,steigen::V,monter,kilti
1074,wachsen::V,croître,augti
1075,glänzen::V,briller,blizgėti
1076,funkeln::V,étinceler,žibėti
1077,lärmen::V,faire du bruit,triukšmauti
1078,läuten::V,sonner,skambinti
1079,klingeln::V,sonner,skambinti
1080,klirren::V,cliqueter,žvangėti
1081,brausen::V,mugir,šniokšti
1082,rauschen::V,bruire,ošti
1083,rauschen::V,bruire,šlamėti
1084,klingen::V,sonner,skardėti
1085,bellen::V,aboyer,loti
1086,heulen::V,hurler,kaukti
1087,heulen::V,hurler,staugti
1088,blasen::V,souffler,pūsti
1089,pfeifen::V,siffler,švilpti
1090,pfeifen::V,siffler,švilpauti
1091,schreien::V,crier,šaukti
1092,stöhnen::V,gémir,dejuoti
1093,stöhnen::V,gémir,aimanuoti
1094,zittern::V,trembler,virpėti
1095,leben::V,vivre,gyventi
1096,geboren werden::V,naître,gimti
1097,atmen::V,respirer,alsuoti
1098,atmen::V,respirer,kvėpuoti
1099,trinken::V,boire,gerti
1100,essen::V,manger,valgyti
1101,schlucken::V,avaler,praryti
1102,müde werden::V,se lasser,nuvargti
1103,müde werden::V,se lasser,privargti
1104,müde werden::V,se fatiguer,nuvargti
1105,müde werden::V,se fatiguer,privargti
1106,einschlafen::V,s'endormir,užmigti
1107,schlafen::V,dormir,miegoti
1108,aufwachen::V,se réveiller,pabusti
1109,aufstehen::V,se lever,keltis
1110,aufstehen::V,se lever,atsikelti
1111,sich erholen::V,se reposer,pailsėti
1112,sich erholen::V,se reposer,poilsiauti
1113,sich erholen::V,se détendre,pailsėti
1114,sich erholen::V,se détendre,poilsiauti
1115,krank werden::V,tomber malade,susirgti
1116,krank sein::V,être malade,sirgti
1117,schmerzen::V,faire mal,sopėti
1118,schmerzen::V,faire mal,skaudėti
1119,husten::V,tousser,kosėti
1120,genesen::V,guérir,sveikti
1121,genesen::V,guérir,taisytis
1122,genesen::V,se remettre,sveikti
1123,genesen::V,se remettre,taisytis
1124,sterben::V,mourir,mirti
1125,sterben::V,mourir,numirti
1126,umkommen::V,périr,žūti
1127,sich bewegen::V,bouger,judėti
1128,sich bewegen::V,bouger,pasijudinti
1129,sich rühren::V,broncher,krutėti
1130,sich erheben::V,se lever,pakilti
1131,sich erheben::V,se lever,atsikelti
1132,sich setzen::V,s'asseoir,sėstis
1133,sich setzen::V,s'asseoir,atsisėsti
1134,hinfallen::V,tomber,parkristi
1135,hinfallen::V,tomber,pargriūti
1136,laufen::V,marcher,eiti
1137,laufen::V,aller à pied,eiti
1138,schreiten::V,marcher,žengti
1139,schreiten::V,marcher,žingsniuoti
1140,spazierengehen::V,se promener,pasivaikščioti
1141,eilen::V,courir,skubėti
1142,sich beeilen::V,se hâter,paskub́ėti
1143,sich beeilen::V,se hâter,pasiskubinti
1144,sich beeilen::V,se dépêcher,paskub́ėti
1145,sich beeilen::V,se dépêcher,pasiskubinti
1146,sausen::V,filer,dumti
1147,sausen::V,filer,lėkti
1148,rennen::V,courir,bėgti
1149,springen::V,sauter,šokti
1150,klettern::V,grimper,kopti
1151,schaukeln::V,se balancer,supti
1152,schaukeln::V,se balancer,linguoti
1153,kriechen::V,ramper,ropoti
1154,kriechen::V,ramper,šliaužti
1155,schwimmen::V,nager,plaukti
1156,tauchen::V,plonger,nerti
1157,rudern::V,ramer,irtis
1158,rudern::V,ramer,irkluoti
1159,fahren::V,aller,važiuoti
1160,fahren::V,aller,važinėti
1161,fahren::V,rouler,važiuoti
1162,fahren::V,rouler,važinėti
1163,fliegen::V,voler,lėkti
1164,fliegen::V,voler,skristi
1165,gehen::V,aller,eiti
1166,weggehen::V,s'en aller,išeiti
1167,abfahren::V,partir,išvykti
1168,abfahren::V,partir,išvažiuoti
1169,anhalten::V,s'arrêter,sustoti
1170,hineingehen::V,entrer,įeiti
1171,eintreten::V,entrer,įžengti
1172,kommen::V,venir,ateiti
1173,ankommen::V,arriver,ateiti
1174,zurückkommen::V,revenir,grį̃žti
1175,zurückkommen::V,revenir,sugrį̃žti
1176,bleiben::V,rester,likti
1177,bleiben::V,rester,pasilikti
1178,bleiben::V,demeurer,likti
1179,bleiben::V,demeurer,pasilikti
1180,warten::V,attendre,laukti
1181,erwarten::V,attendre,laukti
1182,suchen::V,chercher,ieškoti
1183,finden::V,trouver,rasti
1184,finden::V,trouver,surasti
1185,versuchen::V,essayer,mėginti
1186,vorbereiten::V,préparer,rengti
1187,lieben::V,aimer,myĺėti
1188,mögen::V,aimer,ḿėgti
1189,mögen::V,aimer,patikti
1190,mögen::V,vouloir,ḿėgti
1191,mögen::V,vouloir,patikti
1192,lachen::V,rire,juoktis
1193,rühren::V,toucher,jaudinti
1194,rühren::V,toucher,graudinti
1195,rühren::V,attendrir,jaudinti
1196,rühren::V,attendrir,graudinti
1197,weinen::V,pleurer,verkti
1198,schimpfen::V,gronder,bartis
1199,sich ärgern::V,se fâcher,pykti
1200,sich ärgern::V,se fâcher,apmaudauti
1201,sich fürchten::V,avoir peur,bijoti
1202,sich fürchten::V,avoir peur,baimintis
1203,fürchten::V,craindre,bijoti
1204,fürchten::V,craindre,baimintis
1205,fürchten::V,avoir peur de,bijoti
1206,fürchten::V,avoir peur de,baimintis
1207,fliehen::V,fuir,bėgti
1208,fliehen::V,fuir,sprukti
1209,flüchten::V,s'enfuir,pabėgti
1210,sehen::V,voir,žiūŕėti
1211,anschauen::V,regarder,žiūŕėti
1212,ansehen::V,regarder,žiūrėti į
1213,ansehen::V,regarder,pažiūrėti į
1214,hören::V,entendre,girdėti
1215,zuhören::V,écouter,klausytis
1216,probieren::V,goûter,ragauti
1217,probieren::V,goûter,paragauti
1218,riechen::V,sentir,uosti
1219,riechen::V,sentir,užuosti
1220,fühlen::V,sentir,justi
1221,fühlen::V,sentir,jausti
1222,fühlen::V,sentir,pajusti
1223,scheinen::V,sembler,rodytis
1224,scheinen::V,sembler,atrodyti
1225,scheinen::V,paraître,rodytis
1226,scheinen::V,paraître,atrodyti
1227,zu sehen sein::V,se voir,pasirodyti
1228,zu sehen sein::V,être visible,pasirodyti
1229,vernehmen::V,entendre,išgirsti
1230,vernehmen::V,percevoir,išgirsti
1231,frieren::V,avoir froid,šalti
1232,tun::V,faire,daryti
1233,können::V,savoir,galėti
1234,können::V,savoir,pajėgti
1235,können::V,pouvoir,galėti
1236,können::V,pouvoir,pajėgti
1237,wollen::V,vouloir,norėti
1238,anfangen::V,commencer,pradėti
1239,anfangen::V,commencer,prasid́ėti
1240,beenden::V,finir,baigti
1241,beenden::V,finir,užbaigti
1242,beenden::V,terminer,baigti
1243,beenden::V,terminer,užbaigti
1244,aufhören::V,cesser,liautis
1245,aufhören::V,arrêter,liautis
1246,gelingen::V,réussir,pavykti
1247,gelingen::V,réussir,pasisekti
1248,geraten::V,réussir,nusisekti
1249,öffnen::V,ouvrir,atverti
1250,öffnen::V,ouvrir,atidaryti
1251,schließen::V,fermer,uždaryti
1252,stellen::V,poser,statyti
1253,stellen::V,poser,pastatyti
1254,stellen::V,mettre,statyti
1255,stellen::V,mettre,pastatyti
1256,setzen::V,placer,sodinti
1257,setzen::V,placer,pasodinti
1258,legen::V,placer,dėti
1259,legen::V,placer,pad́ėti
1260,berühren::V,toucher,liesti
1261,berühren::V,toucher,paliesti
1262,verbinden::V,lier,jungti
1263,verbinden::V,lier,surišti
1264,bedecken::V,couvrir,uždengti
1265,aufhängen::V,accrocher,pakarti
1266,aufhängen::V,accrocher,pakabinti
1267,anzünden::V,allumer,padegti
1268,aufheben::V,ramasser,pakelti
1269,zurücklassen::V,laisser,palikti
1270,verlieren::V,perdre,pamesti
1271,fallen lassen::V,lâcher,atsisakyti
1272,fallen lassen::V,laisser tomber,atsisakyti
1273,machen::V,faire,dirbti
1274,herstellen::V,produire,gaminti
1275,herstellen::V,fabriquer,gaminti
1276,bauen::V,bâtir,statyti
1277,bauen::V,bâtir,pastatyti
1278,bauen::V,construire,statyti
1279,bauen::V,construire,pastatyti
1280,reparieren::V,réparer,taisyti
1281,reparieren::V,réparer,remontuoti
1282,verbessern::V,améliorer,gerinti
1283,verbessern::V,améliorer,ištaisyti
1284,ändern::V,changer,keisti
1285,ändern::V,changer,pakeisti
1286,ändern::V,modifier,keisti
1287,ändern::V,modifier,pakeisti
1288,graben::V,creuser,kasti
1289,beugen::V,plier,lenkti
1290,beugen::V,plier,palenkti
1291,beugen::V,ployer,lenkti
1292,beugen::V,ployer,palenkti
1293,biegen::V,courber,lenkti
1294,biegen::V,courber,palenkti
1295,drehen::V,tordre,sukti
1296,drehen::V,tourner,sukti
1297,wenden::V,retourner,kreipti
1298,wenden::V,retourner,pakreipti
1299,umdrehen::V,tourner,sukti
1300,umdrehen::V,tourner,apversti
1301,heben::V,soulever,kelti
1302,heben::V,soulever,pakelti
1303,hochheben::V,lever,pakelti
1304,ergreifen::V,saisir,čiupti
1305,ergreifen::V,saisir,griebti
1306,ergreifen::V,prendre,čiupti
1307,ergreifen::V,prendre,griebti
1308,halten::V,tenir,laikyti
1309,halten::V,tenir,palaikyti
1310,drücken::V,presser,spausti
1311,schieben::V,pousser,stumti
1312,kratzen::V,gratter,kasyti
1313,kratzen::V,gratter,grandyti
1314,kratzen::V,égratigner,kasyti
1315,kratzen::V,égratigner,grandyti
1316,lecken::V,lécher,laižyti
1317,beißen::V,mordre,kandžioti
1318,abreißen::V,arracher,nuplėšti
1319,abschneiden::V,couper,atpjauti
1320,abschneiden::V,couper,atkirpti
1321,binden::V,lier,rišti
1322,binden::V,lier,surišti
1323,binden::V,attacher,rišti
1324,binden::V,attacher,surišti
1325,stecken::V,enfoncer,kišti
1326,stecken::V,enfoncer,įkišti
1327,brechen::V,rompre,lūžti
1328,brechen::V,rompre,laužyti
1329,klopfen::V,frapper,belsti
1330,klopfen::V,frapper,barbenti
1331,hauen::V,frapper,mušti
1332,kleben::V,coller,lipdyti
1333,kleben::V,coller,klijuoti
1334,reiben::V,frotter,trinti
1335,reiben::V,frotter,tarkuoti
1336,streichen::V,empâter,tepti
1337,streichen::V,empâter,užtepti
1338,schleifen::V,affiler,galą́sti
1339,schleifen::V,aiguiser,galą́sti
1340,schneiden::V,couper,pjauti
1341,schneiden::V,couper,kirpti
1342,schneiden::V,trancher,pjauti
1343,schneiden::V,trancher,kirpti
1344,rütteln::V,cahoter,purtyti
1345,schütteln::V,secouer,purtyti
1346,schwenken::V,agiter,mojuoti
1347,schütten::V,verser,pilti
1348,schütten::V,verser,berti
1349,füllen::V,remplir,pildyti
1350,füllen::V,remplir,pripildyti
1351,einwickeln::V,envelopper,įvynioti
1352,einwickeln::V,envelopper,suvynioti
1353,tragen::V,porter,nešti
1354,tragen::V,porter,nešioti
1355,schleppen::V,traîner,vilkti
1356,ziehen::V,tirer,tempti
1357,aufbewahren::V,garder,laikyti
1358,aufbewahren::V,conserver,laikyti
1359,werfen::V,jeter,mesti
1360,werfen::V,jeter,sviesti
1361,werfen::V,lancer,mesti
1362,werfen::V,lancer,sviesti
1363,fangen::V,attraper,sugauti
1364,packen::V,agripper,čiupti
1365,packen::V,agripper,griebti
1366,verstecken::V,cacher,slėpti
1367,verstecken::V,cacher,slapstyti
1368,teilen::V,diviser,dalyti
1369,teilen::V,diviser,padalyti
1370,schicken::V,envoyer,sių̃sti
1371,schicken::V,envoyer,pasių̃sti
1372,bringen::V,apporter,atnešti
1373,hinzufügen::V,ajouter,pridėti
1374,bekommen::V,obtenir,gauti
1375,erhalten::V,recevoir,gauti
1376,nehmen::V,prendre,paimti
1377,wählen::V,choisir,rinkti
1378,wählen::V,choisir,išsirinkti
1379,auswählen::V,choisir,išrinkti
1380,auswählen::V,sélectionner,išrinkti
1381,bewahren::V,préserver,išsaugoti
1382,behindern::V,gêner,trukdyti
1383,verderben::V,gâter,sugadinti
1384,verderben::V,corrompre,sugadinti
1385,beschädigen::V,endommager,žaloti
1386,beschädigen::V,endommager,gadinti
1387,zerbrechen::V,casser,sukulti
1388,zerbrechen::V,casser,sudaužyti
1389,zerreißen::V,déchirer,perplėšti
1390,zerreißen::V,déchirer,suplėšyti
1391,zerstören::V,détruire,suardyti
1392,zerstören::V,détruire,sugriauti
1393,verbrennen::V,brûler,deginti
1394,verbrennen::V,brûler,sudeginti
1395,geben::V,donner,duoti
1396,geben::V,donner,paduoti
1397,reichen::V,tendre,paduoti
1398,schenken::V,offrir,dovanoti
1399,versprechen::V,promettre,žadėti
1400,versprechen::V,promettre,pažadėti
1401,wünschen::V,souhaiter,norėti
1402,wünschen::V,souhaiter,linḱėti
1403,loben::V,louer,girti
1404,loben::V,louer,pagirti
1405,küssen::V,embrasser,bučiuoti
1406,wiegen::V,bercer,supti
1407,zudecken::V,couvrir,užkloti
1408,zudecken::V,couvrir,uždengti
1409,wecken::V,éveiller,žadinti
1410,wecken::V,réveiller,žadinti
1411,zeigen::V,montrer,rodyti
1412,zeigen::V,faire voir,rodyti
1413,führen::V,guider,vesti
1414,führen::V,guider,vadovauti
1415,lehren::V,apprendre,mokyti
1416,lehren::V,apprendre,išmokyti
1417,unterrichten::V,instruire,dėstyti
1418,aufziehen::V,élever,išauginti
1419,leiten::V,diriger,valdyti
1420,leiten::V,diriger,vadovauti
1421,leiten::V,conduire,valdyti
1422,leiten::V,conduire,vadovauti
1423,antreiben::V,pousser,uiti
1424,antreiben::V,pousser,raginti
1425,antreiben::V,pousser,skubinti
1426,lassen::V,faire,paliepti
1427,einladen::V,inviter,kviesti
1428,einladen::V,inviter,pakviesti
1429,vereinigen::V,unir,sujungti
1430,vereinigen::V,unir,suvienyti
1431,vereinigen::V,réunir,sujungti
1432,vereinigen::V,réunir,suvienyti
1433,besuchen::V,visiter,lankyti
1434,besuchen::V,visiter,aplankyti
1435,besuchen::V,aller voir,lankyti
1436,besuchen::V,aller voir,aplankyti
1437,treffen::V,rencontrer,sutikti
1438,treffen::V,rencontrer,pasitikti
1439,sich versammeln::V,s'assembler,susirinkti
1440,spielen::V,jouer,groti
1441,spielen::V,jouer,žaisti
1442,singen::V,chanter,dainuoti
1443,tanzen::V,danser,šokti
1444,sich trennen::V,se séparer,skirtis
1445,sich trennen::V,se séparer,išsiskirti
1446,verlassen::V,quitter,palikti
1447,retten::V,sauver,gelbėti
1448,bewachen::V,garder,sergėti
1449,schützen::V,protéger,ginti
1450,schützen::V,protéger,apginti
1451,verteidigen::V,défendre,ginti
1452,verteidigen::V,défendre,apginti
1453,sich schlagen::V,se taper,muštis
1454,schießen::V,tirer,šauti
1455,schießen::V,tirer,šaudyti
1456,siegen::V,vaincre,nugalėti
1457,ärgern::V,agacer,pykinti
1458,schlagen::V,battre,mušti
1459,schlagen::V,battre,smogti
1460,schlagen::V,battre,trenkti
1461,schlagen::V,frapper,mušti
1462,schlagen::V,frapper,smogti
1463,schlagen::V,frapper,trenkti
1464,treten::V,botter,mygti
1465,treten::V,donner un coup de pied à,mygti
1466,stechen::V,piquer,gelti
1467,stechen::V,piquer,smeigti
1468,stoßen::V,heurter,stumti
1469,stoßen::V,heurter,pastumti
1470,stehlen::V,voler,vogti
1471,stören::V,gêner,trikdyti
1472,stören::V,déranger,trikdyti
1473,belästigen::V,molester,apsunkinti
1474,belästigen::V,importuner,apsunkinti
1475,verbergen::V,cacher,slėpti
1476,verbergen::V,cacher,paslėpti
1477,verbergen::V,dissimuler,slėpti
1478,verbergen::V,dissimuler,paslėpti
1479,täuschen::V,abuser,klaidinti
1480,täuschen::V,tromper,klaidinti
1481,betrügen::V,duper,apgauti
1482,betrügen::V,frauder,apgauti
1483,töten::V,tuer,žudyti
1484,töten::V,tuer,nužudyti
1485,wohnen::V,habiter,gyventi
1486,wohnen::V,demeurer,gyventi
1487,arbeiten::V,travailler,dirbti
1488,arbeiten::V,travailler,triūsti
1489,sammeln::V,collectionner,rinkti
1490,pflücken::V,cueillir,skinti
1491,pflücken::V,cueillir,raškyti
1492,jagen::V,chasser,medžioti
1493,fischen::V,pêcher,žvejoti
1494,fassen::V,capturer,sučiupti
1495,hüten::V,garder,ganyti
1496,treiben::V,mener,ginti
1497,anbinden::V,attacher,pririšti
1498,füttern::V,faire manger,šerti
1499,melken::V,traire,melžti
1500,hacken::V,fendre,kapoti
1501,gießen::V,arroser,lieti
1502,gießen::V,arroser,laistyti
1503,reifen::V,mûrir,nokti
1504,reifen::V,mûrir,sirpti
1505,zubereiten::V,préparer,ruošti
1506,zubereiten::V,préparer,gaminti
1507,kochen::V,cuire,virti
1508,kochen::V,cuire,virinti
1509,backen::V,cuire,kepti
1510,braten::V,rôtir,kepti
1511,braten::V,rôtir,kepinti
1512,umrühren::V,remuer,maišyti
1513,umrühren::V,remuer,pamaišyti
1514,stricken::V,tricoter,megzti
1515,nähen::V,coudre,siūti
1516,färben::V,teindre,dažyti
1517,färben::V,teindre,nudažyti
1518,reinigen::V,nettoyer,valyti
1519,reinigen::V,nettoyer,švarinti
1520,waschen::V,laver,plauti
1521,waschen::V,laver,mazgoti
1522,waschen::V,laver,skalbti
1523,abwischen::V,essuyer,nušluostyti
1524,spülen::V,rincer,plauti
1525,spülen::V,rincer,skalauti
1526,fegen::V,balayer,šluoti
1527,kehren::V,balayer,šluoti
1528,baden::V,se baigner,maudytis
1529,sich waschen::V,se laver,praustis
1530,ausziehen::V,ôter,numauti
1531,ausziehen::V,ôter,nuvilkti
1532,ausziehen::V,enlever,numauti
1533,ausziehen::V,enlever,nuvilkti
1534,anziehen::V,mettre,mauti
1535,anziehen::V,mettre,apsivilkti
1536,sich anziehen::V,s'habiller,rengtis
1537,sich anziehen::V,s'habiller,apsirengti
1538,kämmen::V,peigner,šukuoti
1539,schmücken::V,orner,puošti
1540,schmücken::V,orner,dabinti
1541,schmücken::V,orner,gražinti
1542,schmücken::V,décorer,puošti
1543,schmücken::V,décorer,dabinti
1544,schmücken::V,décorer,gražinti
1545,sagen::V,dire,tarti
1546,sprechen::V,parler,kalbėti
1547,reden::V,parler,šnekėti
1548,sich unterhalten::V,bavarder,kalbėtis
1549,sich unterhalten::V,bavarder,šnekučiuotis
1550,sich unterhalten::V,s'entretenir,kalbėtis
1551,sich unterhalten::V,s'entretenir,šnekučiuotis
1552,fragen::V,demander,klausti
1553,bitten::V,prier,prašyti
1554,erzählen::V,raconter,pasakoti
1555,mitteilen::V,communiquer,skelbti
1556,mitteilen::V,communiquer,pranešti
1557,nennen::V,nommer,vadinti
1558,nennen::V,nommer,vardyti
1559,nennen::V,appeler,vadinti
1560,nennen::V,appeler,vardyti
1561,rufen::V,appeler,šaukti
