,Concept_ID,xal,bg
820,kaum::ADV,әрә,едва
821,kaum::ADV,әрә,едвам
822,sehr::ADV,йир,много
823,sehr::ADV,йир,твърде
824,so::ADV,иигҗ,тъй
825,so::ADV,иигҗ,така
826,noch::ADV,ода чигн,още
827,nur::ADV,һанцхн,само
828,schon::ADV,одх,вече
829,wieder::ADV,бас,пак
830,wieder::ADV,бас,отново
831,vergebens::ADV,киидән,напразно
832,vor::PRP,урд,пред
833,hinter::PRP,ца,зад
834,unter::PRP,дор,под
835,durch::PRP,ивт,през
836,durch::PRP,дундаһур,през
837,neben::PRP,хаҗуд,до
838,neben::PRP,хаҗуд,при
839,zwischen::PRP,хоорнд,между
840,zwischen::PRP,хоорнд,помежду
841,wegen::PRP,көлтә,заради
842,wegen::PRP,деерәс,заради
843,dies::PRN,эн,този
844,das::PRN,тер,туй
845,das::PRN,тер,това
846,alles::PRN,цуһар,всичко
847,ich::PRN,би,аз
848,du::PRN,чи,ти
849,er::PRN,тер,той
850,wir::PRN,мадн,ние
851,ihr::PRN,та,вие
852,sie::PRN,тедн,те
853,was::FPRN,юн,що
854,was::FPRN,юн,какво
855,wer::FPRN,кен,кой
856,wo::FADV,хама,къде
857,wohin::FADV,хамаран,накъде
858,wohin::FADV,хамаран,накъдето
859,wie::FADV,яһҗ,как
860,wie::FADV,яһад,как
861,warum::FADV,юңгад,защо
862,wieviel::FNUM,кедү,колко
863,eins::NUM,негн,един
864,zwei::NUM,хойр,два
865,drei::NUM,һурвн,три
866,vier::NUM,дөрвн,четири
867,fünf::NUM,тавн,пет
868,sechs::NUM,зурһан,шест
869,sieben::NUM,долан,седем
870,acht::NUM,нәәмн,осем
871,neun::NUM,йисн,девет
872,zehn::NUM,арвн,десет
873,elf::NUM,арвн негн,единайсет
874,elf::NUM,арвн негн,единадесет
875,zwölf::NUM,арвн хойр,дванайсет
876,zwölf::NUM,арвн хойр,дванадесет
877,zwanzig::NUM,хөрн,двайсет
878,zwanzig::NUM,хөрн,двадесет
879,dreißig::NUM,һучн,тридесет
880,vierzig::NUM,дөчн,четиридесет
881,fünfzig::NUM,тәвн,петдесет
882,sechzig::NUM,җирн,шестдесет
883,siebzig::NUM,далн,седемдесет
884,achtzig::NUM,найн,осемдесет
885,neunzig::NUM,йирн,деветдесет
886,hundert::NUM,зун,сто
887,tausend::NUM,миңһн,хиляда
888,und::CNJ,болн,а
889,und::CNJ,болн,та
890,oder::CNJ,эс гиҗ,или
891,oder::CNJ,эс гихлә,или
892,stehen::V,зогсх,стоя
893,sitzen::V,суух,седя
894,liegen::V,кевтх,лежа
895,hängen::V,өлгәтә бәәх,вися
896,werden::V,болх,бъда
897,werden::V,болх,стана
898,passieren::V,болх,случа се
899,beginnen::V,эклх,започна
900,enden::V,төгсх,свърша
901,wechseln::V,хүврх,променям
902,aufgehen[Sonne]::V,һарх,изгрея
903,untergehen[Sonne]::V,орх,заляза
904,untergehen[Sonne]::V,сүүрлх,заляза
905,scheinen[Sonne]::V,герлтх,грея
906,scheinen[Sonne]::V,герлтх,светя
907,donnern::V,күрҗңнх,гърмя
908,wehen::V,сальклх,вея
909,wehen::V,сальклх,духам
910,strömen::V,һооҗх,тека
911,strömen::V,һооҗх,лея се
912,fließen::V,урсх,тека
913,sich drehen::V,эргх,въртя се
914,schwanken::V,дәәвлх,клатя се
915,schwingen::V,нәәхлх,трептя
916,fallen::V,унх,падам
917,fallen::V,киисх,падам
918,brennen::V,шатх,горя
919,rauchen::V,ута һарһх,димя
920,regnen::V,орх,вали дъжд
921,gefrieren::V,мөстх,замръзна
922,tauen::V,хәәлх,топя се
923,schmelzen::V,хәәлх,разтопя се
924,schmelzen::V,хәәлгдх,разтопя се
925,trocknen::V,эврх,съхна
926,sieden::V,буслх,вря
927,sieden::V,буслх,кипя
928,faulen::V,үмкәрх,гния
929,verfaulen::V,илҗрх,изгния
930,reißen::V,тасрх,напукам се
931,versinken::V,чивх,потъна
932,vergehen::V,болх,минавам
933,erscheinen::V,һарх,явя се
934,verschwinden::V,уга болх,изчезна
935,sinken::V,татгдх,падна
936,abnehmen::V,хасгдх,отслабна
937,zunehmen::V,өсх,нарасна
938,steigen::V,немх,увелича се
939,steigen::V,немх,покачвам се
940,wachsen::V,өсх,раста
941,wachsen::V,урһх,раста
942,glänzen::V,гилвкх,лъщя
943,glänzen::V,гилвкх,блестя
944,funkeln::V,цәклх,искря
945,lärmen::V,шууглдх,шумя
946,läuten::V,хоңх,звъня
947,klingeln::V,җиңнулх,звъня
948,klirren::V,җиңнх,звънтя
949,klirren::V,җиңнх,дрънкам
950,brausen::V,догшрхх,буча
951,rauschen::V,сарҗңнх,шумя
952,klingen::V,ә һарх,звуча
953,bellen::V,хуцх,лая
954,heulen::V,уульх,вия
955,heulen::V,уульх,рева
956,blasen::V,үләх,духна
957,pfeifen::V,ишкрх,свиря
958,schreien::V,хәәкрх,крещя
959,stöhnen::V,түңшх,стена
960,stöhnen::V,түңшх,пъшкам
961,zittern::V,дагҗннх,треперя
962,leben::V,бәәх,живея
963,geboren werden::V,төрх,родя се
964,atmen::V,әмсхлх,дишам
965,trinken::V,уух,пия
966,essen::V,идх,ям
967,schlucken::V,зальгх,гълтам
968,müde werden::V,көшх,уморя се
969,einschlafen::V,унтх,заспя
970,schlafen::V,нөөрсх,спя
971,aufwachen::V,серх,събудя се
972,aufstehen::V,босх,стана
973,sich erholen::V,амрх,отдъхвам си
974,krank werden::V,гемтх,заболея
975,krank sein::V,шалтглх,боледувам
976,schmerzen::V,өвдх,боля
977,husten::V,ханях,кашлям
978,genesen::V,эдгх,оздравея
979,sterben::V,үкх,умра
980,sterben::V,өңгрх,умра
981,umkommen::V,үкх,загина
982,sich bewegen::V,көдлх,движа се
983,sich bewegen::V,көдлх,мърдам се
984,sich bewegen::V,көндрх,движа се
985,sich bewegen::V,көндрх,мърдам се
986,sich rühren::V,көндрх,движа се
987,sich erheben::V,босх,стана
988,sich setzen::V,суух,седна
989,hinfallen::V,унх,падна
990,hinfallen::V,киисх,падна
991,laufen::V,йовх,ходя
992,schreiten::V,алхх,крача
993,spazierengehen::V,сергҗ йовх,разхождам се
994,eilen::V,шулудх,бързам
995,sich beeilen::V,адһх,побързам
996,sich beeilen::V,шамдх,побързам
997,sausen::V,хурдлх,тичам
998,sausen::V,йир_хурдар_гүүх,тичам
999,sausen::V,йир_хурдар_йовх,тичам
1000,rennen::V,гүүх,бягам
1001,springen::V,һәрәдх,скачам
1002,klettern::V,давшх,катеря се
1003,schaukeln::V,дүүдңндх,люлея се
1004,kriechen::V,мөлкх,лазя
1005,kriechen::V,мөлкх,пълзя
1006,schwimmen::V,усчх,плувам
1007,tauchen::V,булхх,гмуркам се
1008,rudern::V,хәәвдх,греба
1009,fahren::V,йовх,пътувам
1010,fliegen::V,нисх,летя
1011,fliegen::V,нисх,хвърча
1012,gehen::V,йовх,ида
1013,gehen::V,йовх,вървя
1014,weggehen::V,йовх,отида си
1015,weggehen::V,одх,отида си
1016,weggehen::V,һарх,отида си
1017,weggehen::V,мөрлх,отида си
1018,abfahren::V,мордх,отпътувам
1019,anhalten::V,зогсх,спра се
1020,hineingehen::V,орх,влизам
1021,eintreten::V,орх,вляза
1022,kommen::V,ирх,ида
1023,kommen::V,ирх,дойда
1024,ankommen::V,ирх,пристигна
1025,zurückkommen::V,орх,върна се
1026,bleiben::V,бәәх,остана
1027,warten::V,күләх,чакам
1028,erwarten::V,күләх,очаквам
1029,suchen::V,хәәх,търся
1030,finden::V,олх,намеря
1031,versuchen::V,седх,опитам
1032,vorbereiten::V,белдх,подготвя
1033,lieben::V,дурлх,любя
1034,mögen::V,таассгдх,обичам
1035,lachen::V,инәх,смея се
1036,rühren::V,уйрах,трогна
1037,weinen::V,уульх,плача
1038,schimpfen::V,харах,ругая
1039,schimpfen::V,харах,псувам
1040,sich ärgern::V,уурлх,ядосам се
1041,sich fürchten::V,әәх,боя се
1042,sich fürchten::V,әәх,страхувам се
1043,fürchten::V,әәх,боя се от
1044,fürchten::V,әәх,страхувам се от
1045,fürchten::V,сүрдх,боя се от
1046,fürchten::V,сүрдх,страхувам се от
1047,fliehen::V,зулх,бягам
1048,flüchten::V,орһх,бягам
1049,flüchten::V,орһх,избягам
1050,flüchten::V,зулх,бягам
1051,flüchten::V,зулх,избягам
1052,sehen::V,үзх,видя
1053,anschauen::V,харх,гледам
1054,ansehen::V,хәләх,поглеждам
1055,ansehen::V,үзх,поглеждам
1056,hören::V,соңсх,чувам
1057,zuhören::V,соңсх,слушам
1058,probieren::V,амсх,опитам
1059,riechen::V,үнрчлх,подуша
1060,fühlen::V,медх,усещам
1061,fühlen::V,медх,чувствувам
1062,scheinen::V,болҗ медгдх,изглеждам
1063,scheinen::V,миниһәр болхла,изглеждам
1064,scheinen::V,болад бәәх,изглеждам
1065,zu sehen sein::V,үзгдх,виждам се
1066,vernehmen::V,соңсх,доловя
1067,frieren::V,даарх,мръзна
1068,tun::V,кех,правя
1069,können::V,чадх,мога
1070,wollen::V,дурлх,ща
1071,wollen::V,дурлх,искам
1072,anfangen::V,эклх,започна
1073,beenden::V,дуусх,свърша
1074,beenden::V,дуусх,завърша
1075,aufhören::V,уурх,престана
1076,gelingen::V,бүтх,успея
1077,gelingen::V,бүтх,сполуча
1078,gelingen::V,күцәх,успея
1079,gelingen::V,күцәх,сполуча
1080,geraten::V,болх,удам се
1081,öffnen::V,секх,отворя
1082,schließen::V,хаах,затворя
1083,stellen::V,тәвх,поставя
1084,setzen::V,суулһх,туря
1085,legen::V,тәвх,сложа
1086,legen::V,тәвх,слагам
1087,berühren::V,көндәх,докосна
1088,verbinden::V,боох,свържа
1089,bedecken::V,хучх,покрия
1090,bedecken::V,бүркх,покрия
1091,aufhängen::V,өлгх,закача
1092,anzünden::V,асах,запаля
1093,anzünden::V,шатах,запаля
1094,aufheben::V,өөдән өргх,вдигна
1095,aufheben::V,өөдән өргх,повдигна
1096,zurücklassen::V,үлдәх,оставя
1097,verlieren::V,геех,загубя
1098,fallen lassen::V,алдх,изпусна
1099,machen::V,кех,направя
1100,herstellen::V,кех,произведа
1101,bauen::V,тосхх,строя
1102,reparieren::V,ясх,поправя
1103,verbessern::V,сәәрүлх,подобря
1104,ändern::V,хүврәх,променя
1105,graben::V,малтх,копая
1106,beugen::V,нуһлх,прегъна
1107,biegen::V,матилһх,прегъна
1108,drehen::V,эргүлх,въртя
1109,wenden::V,көмрх,обърна
1110,wenden::V,эргүлх,обърна
1111,umdrehen::V,эргүлх,обърна
1112,heben::V,өргх,вдигам
1113,heben::V,деер өргх,вдигам
1114,hochheben::V,өргх,издигна
1115,ergreifen::V,бәрх,хвана
1116,ergreifen::V,бәрх,обхвана
1117,halten::V,бәрх,държа
1118,drücken::V,шахх,натискам
1119,drücken::V,шахх,притискам
1120,schieben::V,түлкх,тикам
1121,kratzen::V,мааҗх,одраскам
1122,lecken::V,долах,лижа
1123,lecken::V,долах,ближа
1124,beißen::V,хазх,хапя
1125,beißen::V,хазх,ухапя
1126,abreißen::V,таслх,откъсна
1127,abschneiden::V,тәәрх,отрежа
1128,binden::V,боох,вържа
1129,stecken::V,шаах,пъхна
1130,stecken::V,хатхх,пъхна
1131,brechen::V,хамхлх,троша
1132,klopfen::V,цокх,чукам
1133,hauen::V,цокх,бия
1134,kleben::V,наах,лепя
1135,kleben::V,наах,залепя
1136,reiben::V,зүлгх,трия
1137,reiben::V,зүлгх,търкам
1138,streichen::V,наах,намажа
1139,streichen::V,лашх,намажа
1140,streichen::V,түркх,намажа
1141,schleifen::V,хурцлх,остря
1142,schneiden::V,хәәчлх,режа
1143,rütteln::V,дәәвлүлх,разтърсвам
1144,schütteln::V,сегсрх,клатя
1145,schütteln::V,сегсрх,друсам
1146,schwenken::V,дайлх,размахам
1147,schütten::V,кех,сипя
1148,füllen::V,дүүргх,напълня
1149,einwickeln::V,орах,увия
1150,einwickeln::V,орах,завия
1151,tragen::V,зөөх,нося
1152,schleppen::V,чирх,влача
1153,ziehen::V,татх,тегля
1154,ziehen::V,татх,дръпна
1155,aufbewahren::V,хадһлх,съхраня
1156,werfen::V,хайх,хвърля
1157,fangen::V,бәрх,ловя
1158,fangen::V,бәрх,уловя
1159,fangen::V,хавлх,ловя
1160,fangen::V,хавлх,уловя
1161,packen::V,бәрх,хвана
1162,verstecken::V,дүрх,крия
1163,verstecken::V,дүрх,скрия
1164,verstecken::V,бултулх,крия
1165,verstecken::V,бултулх,скрия
1166,teilen::V,хувах,разделя
1167,schicken::V,илгәх,изпращам
1168,bringen::V,авч ирх,донеса
1169,hinzufügen::V,немх,прибавя
1170,bekommen::V,авх,сдобия се
1171,erhalten::V,авх ,получа
1172,nehmen::V,авх,взема
1173,wählen::V,шүүх,избирам
1174,auswählen::V,шүүх,избера
1175,bewahren::V,хадһлх,пазя
1176,bewahren::V,кевтнь үлдәх,пазя
1177,bewahren::V,кевтнь бәәлһх,пазя
1178,behindern::V,харшлх,преча
1179,behindern::V,харшлх,спъвам
1180,verderben::V,үрәх,разваля
1181,beschädigen::V,эвдх,повредя
1182,zerbrechen::V,күүлх,счупя
1183,zerbrechen::V,хамхлх,счупя
1184,zerreißen::V,шуучх,скъсам
1185,zerstören::V,эвдх,разруша
1186,verbrennen::V,шатах,изгоря
1187,geben::V,өгх,дам
1188,reichen::V,өгх,подам
1189,schenken::V,белглх,подаря
1190,versprechen::V,амлх,обещая
1191,wünschen::V,сә хәәх,желая
1192,loben::V,магтх,хваля
1193,küssen::V,үмсх,целувам
1194,wiegen::V,саатулх,люлея
1195,zudecken::V,бүркх,покрия
1196,wecken::V,серүлх,събудя
1197,zeigen::V,үзүлх,покажа
1198,führen::V,көтлх,водя
1199,führen::V,көтлх,заведа
1200,lehren::V,заах,уча
1201,lehren::V,сурһх,уча
1202,unterrichten::V,сурһх,преподавам
1203,unterrichten::V,багшлх,преподавам
1204,aufziehen::V,өскәх,отгледам
1205,leiten::V,һардх,ръководя
1206,leiten::V,һардх,управлявам
1207,leiten::V,толһалх,ръководя
1208,leiten::V,толһалх,управлявам
1209,antreiben::V,шамдах,подкарвам
1210,lassen::V,күч үзүлх,накарам
1211,einladen::V,үрх,поканя
1212,vereinigen::V,хамцулх,съединя
1213,besuchen::V,одх,посетя
1214,treffen::V,харһх,срещна
1215,sich versammeln::V,цуглрх,събера се
1216,sich versammeln::V,хурх,събера се
1217,spielen::V,наадх,играя
1218,singen::V,дуулх,пея
1219,tanzen::V,биилх,танцувам
1220,sich trennen::V,хаһцх,разделя се
1221,verlassen::V,хайх,напусна
1222,retten::V,әм аврх,спася
1223,retten::V,әәмшгәс харсх,спася
1224,bewachen::V,харх,охранявам
1225,bewachen::V,манх,охранявам
1226,schützen::V,харсх,запазя
1227,verteidigen::V,харсх,защитя
1228,sich schlagen::V,гүвдлдх,бия се
1229,schießen::V,хах,стрелям
1230,siegen::V,диилх,победя
1231,ärgern::V,уурлулх,ядосам
1232,schlagen::V,цокх,бия
1233,schlagen::V,цокх,ударя
1234,schlagen::V,гүвдх,бия
1235,schlagen::V,гүвдх,ударя
1236,stechen::V,хатхх,бодна
1237,stoßen::V,түлкчкх,бутна
1238,stoßen::V,түлкчкх,блъсна
1239,stehlen::V,хулхалх,
1240,stören::V,һә болх,смутя
1241,belästigen::V,амр эс өгх,отегча
1242,belästigen::V,амр эс өгх,безпокоя
1243,verbergen::V,нуух,скрия
1244,verbergen::V,бултулх,скрия
1245,täuschen::V,меклх,измамя
1246,betrügen::V,меклх,измамя
1247,betrügen::V,мек һарһх,измамя
1248,töten::V,алх,убия
1249,töten::V,алх,умъртвя
1250,wohnen::V,бәәх,живея
1251,arbeiten::V,көдлх,работя
1252,sammeln::V,түүх,събера
1253,pflücken::V,түүх,бера
1254,pflücken::V,түүх,откъсна
1255,pflücken::V,хурах,бера
1256,pflücken::V,хурах,откъсна
1257,jagen::V,аңнх,ловувам
1258,jagen::V,аңһучлх,ловувам
1259,fischen::V,заһс аңнх,ловя риба
1260,fassen::V,бәрх,хвана
1261,hüten::V,хәрүлх,пазя
1262,treiben::V,туух,карам
1263,anbinden::V,уйх,завържа
1264,füttern::V,теҗәх,храня
1265,melken::V,саах,доя
1266,hacken::V,чавчх,сека
1267,gießen::V,услх,полея
1268,reifen::V,болх,узрея
1269,reifen::V,болвсрх,узрея
1270,zubereiten::V,белдх,приготвя
1271,kochen::V,чанх,варя
1272,kochen::V,болһх,варя
1273,backen::V,болһх,пека
1274,braten::V,хуурх,пържа
1275,umrühren::V,самрх,разбъркам
1276,stricken::V,өлгх,плета
1277,nähen::V,уйх,шия
1278,färben::V,будх,боядисам
1279,reinigen::V,цеврлх,почистя
1280,waschen::V,уһах,мия
1281,waschen::V,уһах,пера
1282,abwischen::V,арчх,избърша
1283,spülen::V,зәәлх,плакна
1284,fegen::V,сәвүрдх,измета
1285,kehren::V,сәвүрдх,мета
1286,baden::V,өөмх,къпя се
1287,sich waschen::V,уһах,мия се
1288,sich waschen::V,бийән уһаҗ,мия се
1289,ausziehen::V,тәәлх,съблека
1290,anziehen::V,өмсх,облека
1291,sich anziehen::V,хувцлх,облека се
1292,kämmen::V,самлх,реша
1293,kämmen::V,самлх,вчеша
1294,schmücken::V,чимх,накича
1295,schmücken::V,кеерүлх,накича
1296,sagen::V,келх,кажа
1297,sprechen::V,келх,говоря
1298,reden::V,күүндх,говоря
1299,reden::V,күр_кех,говоря
1300,sich unterhalten::V,күүндх,разговарям
1301,fragen::V,сурх,запитам
1302,bitten::V,эрх,моля
1303,erzählen::V,келх,разкажа
1304,erzählen::V,келҗ өгх,разкажа
1305,mitteilen::V,медүлх,съобщя
1306,nennen::V,нерәдх,нарека
1307,nennen::V,нер өгх,нарека
1308,rufen::V,дуудх,викам
1309,rufen::V,дуудх,повикам
1310,prahlen::V,көөрх,хваля се
1311,übersetzen::V,орчулх,преведа
1312,denken::V,санх,мисля
1313,glauben::V,шүтх,вярвам
1314,glauben::V,нәәлх,вярвам
1315,bemerken::V,темдглх,забележа
1316,erkennen::V,таньх,позная
1317,erkennen::V,медх,позная
1318,begreifen::V,медх,схвана
1319,verstehen::V,соңсх,разбера
1320,lernen::V,сурх,уча се
1321,wissen::V,медх,зная
1322,sich erinnern an::V,санх,спомня си за
1323,vergessen::V,мартх,забравя
1324,messen::V,кемҗәлх,меря
1325,zählen::V,тоолх,броя
1326,rechnen::V,тоолх,сметна
1327,lesen::V,умшх,чета
1328,malen::V,зурх,рисувам
1329,zeichnen::V,зурх,рисувам
1330,schreiben::V,бичх,пиша
1331,besitzen::V,эзлх,имам
1332,besitzen::V,эзлх,притежавам
1333,kaufen::V,хулдҗ авх,купя
1334,kaufen::V,хулдҗ авх,купувам
1335,verkaufen::V,хулдх,продам
1336,verkaufen::V,гүүлгх,продам
1337,bezahlen::V,өгх,заплатя
1338,zahlen::V,өгх,платя
1339,beherrschen::V,эзлх,владея
1340,ertragen::V,даах,понеса
1341,treten::V,,ритам
