,Concept_ID,pl,is
814,wieder::ADV,znów,að nýju
815,wieder::ADV,znowu,aftur
816,wieder::ADV,znowu,að nýju
817,vergebens::ADV,na próżno,árangurslaust
818,vor::PRP,przed,fyrir
819,hinter::PRP,za,bak við
820,hinter::PRP,za,aftur fyrir
821,unter::PRP,pod,undir
822,durch::PRP,przez,gegnum
823,neben::PRP,obok,hjá
824,neben::PRP,obok,við hliðina á
825,zwischen::PRP,między,milli
826,zwischen::PRP,między,á milli
827,wegen::PRP,z powodu,vegna
828,dies::PRN,to,þetta
829,das::PRN,to,það
830,alles::PRN,wszystko,allt
831,ich::PRN,ja,ég
832,du::PRN,ty,þú
833,er::PRN,on,hann
834,wir::PRN,my,við
835,ihr::PRN,wy,þið
836,sie::PRN,oni,þær
837,sie::PRN,oni,þeir
838,was::FPRN,co,hvað
839,wer::FPRN,kto,hver
840,wo::FADV,gdzie,hvar
841,wohin::FADV,dokąd,hvert
842,wie::FADV,jak,hvernig
843,warum::FADV,dlaczego,hvers vegna
844,wieviel::FNUM,ile,hve mikill
845,eins::NUM,jeden,einn
846,zwei::NUM,dwa,tveir
847,drei::NUM,trzy,þrír
848,vier::NUM,cztery,fjórir
849,fünf::NUM,pięć,fimm
850,sechs::NUM,sześć,sex
851,sieben::NUM,siedem,sjö
852,acht::NUM,osiem,átta
853,neun::NUM,dziewięć,níu
854,zehn::NUM,dziesięć,tíu
855,elf::NUM,jedenaście,ellefu
856,zwölf::NUM,dwanaście,tólf
857,zwanzig::NUM,dwadzieścia,tuttugu
858,dreißig::NUM,trzydzieści,þrjátíu
859,vierzig::NUM,czterdzieści,fjörutíu
860,fünfzig::NUM,pięćdziesiąt,fimmtíu
861,sechzig::NUM,sześćdziesiąt,sextíu
862,siebzig::NUM,siedemdziesiąt,sjötíu
863,achtzig::NUM,osiemdziesiąt,áttatíu
864,neunzig::NUM,dziewięćdziesiąt,níutíu
865,hundert::NUM,sto,hundrað
866,tausend::NUM,tysiąc,þúsund
867,und::CNJ,i,og
868,oder::CNJ,lub,eða
869,oder::CNJ,albo,eða
870,stehen::V,stać,standa
871,sitzen::V,siedzieć,sitja
872,liegen::V,leżeć,liggja
873,hängen::V,wisieć,hanga
874,werden::V,zostać,verða
875,werden::V,stać się,verða
876,passieren::V,dziać się,gerast
877,passieren::V,zdarzyć się,gerast
878,beginnen::V,zacząć się,byrja
879,enden::V,kończyć się,enda
880,enden::V,kończyć się,lykta
881,wechseln::V,zmienić się,skipta
882,aufgehen[Sonne]::V,wzejść,koma upp
883,untergehen[Sonne]::V,zajść,ganga til viðar
884,scheinen[Sonne]::V,świecić,skína
885,donnern::V,grzmieć,þruma
886,wehen::V,wiać,blása
887,strömen::V,płynąć,streyma
888,strömen::V,lać się,streyma
889,fließen::V,ciec,fljóta
890,fließen::V,płynąć,fljóta
891,sich drehen::V,obracać się,snúast
892,schwanken::V,chwiać się,riða
893,schwanken::V,chwiać się,rugga
894,schwingen::V,wahać się,sveiflast
895,fallen::V,padać,falla
896,brennen::V,palić się,brenna
897,rauchen::V,dymić,reykja
898,rauchen::V,dymić się,reykja
899,regnen::V,padać,rigna
900,gefrieren::V,zamarznąć,frjósa
901,tauen::V,tajać,þiðna
902,schmelzen::V,topnieć,bráðna
903,trocknen::V,schnąć,þorna
904,sieden::V,wrzeć,sjóða
905,sieden::V,kipieć,sjóða
906,faulen::V,gnić,rotna
907,verfaulen::V,zgnić,rotna
908,reißen::V,urywać się,rifna
909,versinken::V,tonąć,sökkva
910,vergehen::V,przechodzić,líða
911,erscheinen::V,zjawiać się,birtast
912,verschwinden::V,zniknąć,hverfa
913,sinken::V,spadać,síga
914,abnehmen::V,spadać,lækka
915,abnehmen::V,spadać,minnka
916,zunehmen::V,wzrosnąć,aukast
917,steigen::V,wzrastać,stíga
918,wachsen::V,rosnąć,vaxa
919,glänzen::V,błyszczeć,glóa
920,glänzen::V,błyszczeć,glampa
921,funkeln::V,zabłyszczeć,leiftra
922,lärmen::V,hałasować,hafa hátt
923,läuten::V,dzwonić,hringja
924,klingeln::V,dzwonić,hringja
925,klirren::V,brzęczeć,glamra
926,klirren::V,brzęczeć,skrölta
927,brausen::V,huczeć,ólga
928,rauschen::V,szumieć,suða
929,rauschen::V,szeleścić,suða
930,klingen::V,brzmieć,hljóma
931,klingen::V,dźwięczeć,hljóma
932,bellen::V,szczekać,gelta
933,heulen::V,wyć,væla
934,heulen::V,wyć,ýlfra
935,blasen::V,dmuchnąć,blása
936,pfeifen::V,gwizdać,blístra
937,schreien::V,krzyczeć,æpa
938,stöhnen::V,stękać,stynja
939,zittern::V,drżeć,titra
940,zittern::V,drżeć,skjálfa
941,leben::V,żyć,lifa
942,geboren werden::V,urodzić się,fæðast
943,atmen::V,oddychać,anda
944,atmen::V,oddychać,draga andann
945,trinken::V,pić,drekka
946,essen::V,jeść,borða
947,schlucken::V,połknąć,kingja
948,müde werden::V,zmęczyć się,þreytast
949,einschlafen::V,zasnąć,sofna
950,schlafen::V,spać,sofa
951,aufwachen::V,obudzić się,vakna
952,aufstehen::V,wstać,fara á fætur
953,sich erholen::V,wypoczywać,hvíla sig
954,krank werden::V,zachorować,veikjast
955,krank werden::V,zachorować,verða veikur
956,krank sein::V,chorować,vera veikur
957,schmerzen::V,boleć,kenna til
958,husten::V,kaszlać,hósta
959,genesen::V,wyzdrowieć,batna
960,genesen::V,wyzdrowieć,frískast
961,sterben::V,umrzeć,deyja
962,umkommen::V,zginąć,farast
963,sich bewegen::V,poruszać się,bifast
964,sich rühren::V,ruszyć się,hreyfast
965,sich erheben::V,podnieść się,standa upp
966,sich setzen::V,usiąść,setjast
967,hinfallen::V,upaść,detta
968,laufen::V,chodzić,labba
969,schreiten::V,kroczyć,ganga
970,spazierengehen::V,iść na spacer,ganga sér til skemmtunar
971,eilen::V,pospieszać,fara hratt
972,sich beeilen::V,pospieszyć się,flýta sér
973,sausen::V,pędzić,þjóta
974,rennen::V,biec,hlaupa
975,rennen::V,biegać,hlaupa
976,springen::V,skakać,stökkva
977,klettern::V,wspinać się,klifra
978,schaukeln::V,huśtać,róla
979,schaukeln::V,huśtać,rugga
980,schaukeln::V,kołysać,róla
981,schaukeln::V,kołysać,rugga
982,kriechen::V,pełzać,skríða
983,kriechen::V,czołgać się,skríða
984,schwimmen::V,pływać,synda
985,tauchen::V,zanurzać się,kafa
986,rudern::V,wiosłować,róa
987,fahren::V,jechać,aka
988,fahren::V,jechać,fara
989,fliegen::V,latać,fljúga
990,fliegen::V,lecieć,fljúga
991,gehen::V,iść,fara
992,gehen::V,iść,ganga
993,weggehen::V,odejść,fara burt
994,weggehen::V,odejść,ganga burt
995,abfahren::V,odjechać,aka burt
996,anhalten::V,zatrzymać się,stöðva
997,hineingehen::V,wchodzić,ganga inn
998,eintreten::V,wejść,koma inn
999,eintreten::V,wejść,ganga inn
1000,eintreten::V,nastąpić,koma inn
1001,eintreten::V,nastąpić,ganga inn
1002,kommen::V,przyjść,koma
1003,ankommen::V,przybyć,koma til
1004,zurückkommen::V,wrócić,koma til baka
1005,bleiben::V,zostać,haldast
1006,bleiben::V,zostać,vera kyrr
1007,warten::V,czekać,bíða
1008,erwarten::V,oczekiwać,búast við
1009,erwarten::V,oczekiwać,eiga von á
1010,suchen::V,szukać,leita
1011,finden::V,znaleźć,finna
1012,versuchen::V,próbować,reyna
1013,vorbereiten::V,przygotować,undirbúa
1014,lieben::V,kochać,elska
1015,mögen::V,lubić,þykja gott
1016,mögen::V,lubić,falla í geð
1017,lachen::V,śmiać się,hlæja
1018,rühren::V,wzruszyć,snerta
1019,weinen::V,płakać,gráta
1020,schimpfen::V,kląć,skammast
1021,sich ärgern::V,gniewać się,sárna
1022,sich ärgern::V,gniewać się,gremjast
1023,sich fürchten::V,bać się,óttast
1024,fürchten::V,bać się,óttast
1025,fliehen::V,uciekać,flýja
1026,flüchten::V,uciec,strjúka
1027,sehen::V,widzieć,sjá
1028,sehen::V,zobaczyć,sjá
1029,anschauen::V,oglądać,horfa á
1030,ansehen::V,popatrzeć na,líta á
1031,hören::V,słyszeć,heyra
1032,zuhören::V,słuchać,hlusta
1033,probieren::V,kosztować,smakka
1034,riechen::V,wąchać,þefa
1035,fühlen::V,czuć,finna til
1036,fühlen::V,odczuwać,finna til
1037,scheinen::V,wydawać się,virðast
1038,zu sehen sein::V,widnieć,vera að sjá
1039,vernehmen::V,usłyszeć,heyra
1040,vernehmen::V,usłyszeć,greina
1041,frieren::V,marznąć,frjósa
1042,tun::V,czynić,gera
1043,können::V,móc,geta
1044,können::V,umieć,geta
1045,wollen::V,chcieć,ætla
1046,wollen::V,chcieć,vilja
1047,anfangen::V,zacząć,hefja
1048,beenden::V,zakończyć,enda
1049,beenden::V,zakończyć,ljúka
1050,aufhören::V,przestać,lykta
1051,gelingen::V,udać się,heppnast
1052,geraten::V,udać się,lukkast
1053,öffnen::V,otworzyć,opna
1054,schließen::V,zamknąć,loka
1055,stellen::V,postawić,láta
1056,stellen::V,postawić,setja
1057,setzen::V,posadzić,láta
1058,setzen::V,posadzić,setja
1059,legen::V,kłaść,láta
1060,legen::V,kłaść,leggja
1061,berühren::V,dotykać,koma við
1062,verbinden::V,łączyć,sameina
1063,bedecken::V,przykryć,hylja
1064,aufhängen::V,powiesić,hengja
1065,aufhängen::V,powiesić,hengja upp
1066,anzünden::V,zapalić,kveikja í
1067,aufheben::V,podnieść,taka upp
1068,aufheben::V,podnieść,lyfta upp
1069,zurücklassen::V,zostawić,skilja eftir
1070,verlieren::V,zgubić,týna
1071,verlieren::V,zgubić,glata
1072,fallen lassen::V,upuścić,missa
1073,machen::V,zrobić,búa til
1074,herstellen::V,wytworzyć,framleiða
1075,bauen::V,budować,smíða
1076,bauen::V,budować,byggja
1077,reparieren::V,naprawiać,gera við
1078,verbessern::V,ulepszyć,bæta
1079,ändern::V,zmienić,breyta
1080,graben::V,kopać,grafa
1081,beugen::V,zagiąć,beygja
1082,biegen::V,zgiąć,sveigja
1083,drehen::V,obracać,snúa
1084,wenden::V,obrocić,snúa
1085,wenden::V,obrocić,venda
1086,umdrehen::V,obrocić,venda
1087,umdrehen::V,obrocić,snúa við
1088,heben::V,podnosić,hefja
1089,hochheben::V,podnieść,lyfta upp
1090,ergreifen::V,chwycić,grípa
1091,halten::V,trzymać,rúma
1092,halten::V,trzymać,halda
1093,drücken::V,naciskać,þjá
1094,drücken::V,naciskać,þrýsta
1095,schieben::V,pchać,ýta
1096,schieben::V,posuwać,ýta
1097,kratzen::V,drapać,klóra
1098,lecken::V,lizać,sleikja
1099,beißen::V,kąsać,bíta
1100,abreißen::V,oderwać,rífa af
1101,abreißen::V,oderwać,rífa frá
1102,abschneiden::V,odciąć,skera af
1103,abschneiden::V,odciąć,klippa af
1104,binden::V,wiązać,binda
1105,stecken::V,wetknąć,stinga
1106,brechen::V,złamać,brjóta
1107,klopfen::V,pukać,berja
1108,klopfen::V,pukać,klappa
1109,klopfen::V,stukać,berja
1110,klopfen::V,stukać,klappa
1111,hauen::V,bić,berja
1112,hauen::V,bić,höggva
1113,kleben::V,kleić,líma
1114,reiben::V,trzeć,núa
1115,streichen::V,smarować,smyrja
1116,schleifen::V,ostrzyć,slípa
1117,schneiden::V,ciąć,skera
1118,schneiden::V,ciąć,klippa
1119,schneiden::V,krajać,skera
1120,schneiden::V,krajać,klippa
1121,rütteln::V,trząść,skaka
1122,schütteln::V,trząść,hrista
1123,schwenken::V,machać,sveifla
1124,schütten::V,nasypać,hella
1125,füllen::V,napełnić,fylla
1126,einwickeln::V,zawinąć,vefja inn í
1127,tragen::V,nieść,bera
1128,schleppen::V,wlec,draga
1129,ziehen::V,ciągnąć,toga
1130,ziehen::V,ciągnąć,draga
1131,aufbewahren::V,przechowywać,geyma
1132,werfen::V,rzucać,kasta
1133,fangen::V,łowić,grípa
1134,packen::V,chwycić,þrífa í
1135,verstecken::V,ukryć,fela
1136,verstecken::V,schować,fela
1137,teilen::V,podzielić,deila
1138,schicken::V,posyłać,senda
1139,bringen::V,przynieść,færa
1140,bringen::V,przynieść,flytja
1141,hinzufügen::V,dodać,bæta við
1142,bekommen::V,dostać,hljóta
1143,bekommen::V,dostać,ná
1144,erhalten::V,otrzymać,fá
1145,nehmen::V,wziąć,taka
1146,wählen::V,wybrać,velja
1147,auswählen::V,wybrać,velja úr
1148,bewahren::V,zachować,gæta
1149,bewahren::V,zachować,vernda
1150,behindern::V,utrudnić,varna
1151,behindern::V,przeszkadzać,varna
1152,verderben::V,zepsuć,spilla
1153,beschädigen::V,uszkodzić,skemma
1154,zerbrechen::V,złamać,brjóta
1155,zerreißen::V,drzeć,rífa
1156,zerreißen::V,drzeć,rífa sundur
1157,zerreißen::V,rozdzierać,rífa
1158,zerreißen::V,rozdzierać,rífa sundur
1159,zerstören::V,zniszczyć,rífa niður
1160,verbrennen::V,spalić,brenna
1161,geben::V,dać,gefa
1162,reichen::V,podać,rétta
1163,schenken::V,darować,gefa
1164,versprechen::V,obiecać,lofa
1165,versprechen::V,obiecać,heita
1166,wünschen::V,życzyć,óska
1167,loben::V,chwalić,lofa
1168,loben::V,chwalić,hrósa
1169,küssen::V,całować,kyssa
1170,wiegen::V,kołysać,rugga
1171,zudecken::V,przykryć,þekja
1172,zudecken::V,przykryć,breiða yfir
1173,wecken::V,zbudzić,vekja
1174,zeigen::V,pokazać,sýna
1175,führen::V,wieść,leiða
1176,führen::V,prowadzić,leiða
1177,lehren::V,uczyć,kenna
1178,unterrichten::V,nauczać,fræða
1179,aufziehen::V,wychować,ala upp
1180,leiten::V,kierować,stjórna
1181,antreiben::V,popędzić,hvetja
1182,lassen::V,zostawić,láta
1183,einladen::V,zaprosić,bjóða heim
1184,vereinigen::V,zjednoczyć,sameina
1185,besuchen::V,odwiedzić,heimsækja
1186,treffen::V,trafić,hitta
1187,treffen::V,spotkać,hitta
1188,sich versammeln::V,zebrać się,safnast saman
1189,sich versammeln::V,zgromadzić się,safnast saman
1190,spielen::V,grać,leika sér
1191,spielen::V,bawić się,leika sér
1192,singen::V,śpiewać,syngja
1193,tanzen::V,pląsać,dansa
1194,tanzen::V,tańczyć,dansa
1195,sich trennen::V,rozstać się,skiljast
1196,verlassen::V,opuścić,yfirgefa
1197,retten::V,ocalić,bjarga
1198,retten::V,uratować,bjarga
1199,bewachen::V,pilnować,gæta
1200,bewachen::V,pilnować,hafa vörð á
1201,schützen::V,ochronić,vernda
1202,verteidigen::V,bronić,verja
1203,sich schlagen::V,pobić się,slást
1204,sich schlagen::V,pobić się,berjast
1205,schießen::V,strzelać,skjóta
1206,siegen::V,zwycziężyć,sigra
1207,ärgern::V,gniewać,ergja
1208,ärgern::V,gniewać,skaprauna
1209,schlagen::V,bić,slá
1210,schlagen::V,bić,lemja
1211,schlagen::V,uderzyć,slá
1212,schlagen::V,uderzyć,lemja
1213,treten::V,kopnąć,sparka
1214,stechen::V,ukłuć,stinga
1215,stoßen::V,popchnąć,hrinda
1216,stehlen::V,ukraść,stela
1217,stören::V,zakłócić,trufla
1218,stören::V,przeszkodzić,trufla
1219,belästigen::V,dokuczać,ónáða
1220,verbergen::V,ukryć,leyna
1221,täuschen::V,łudzić,gabba
1222,täuschen::V,łudzić,blekkja
1223,betrügen::V,oszukać,svíkja
1224,betrügen::V,oszukać,blekkja
1225,töten::V,zabić,drepa
1226,wohnen::V,mieszkać,búa
1227,arbeiten::V,pracować,vinna
1228,sammeln::V,zebrać,safna
1229,pflücken::V,zerwać,tína
1230,pflücken::V,zerwać,reyta
1231,jagen::V,polować,veiða
1232,fischen::V,łowić ryby,fiska
1233,fassen::V,złapać,veiða
1234,hüten::V,paść,gæta
1235,hüten::V,paść,vakta
1236,treiben::V,pędzić,reka
1237,anbinden::V,przywiązać,binda við
1238,anbinden::V,przywiązać,binda fast
1239,füttern::V,karmić,fóðra
1240,melken::V,doić,mjólka
1241,hacken::V,rąbać,höggva
1242,gießen::V,lać,hella
1243,gießen::V,podlać,hella
1244,reifen::V,dojrzeć,þroskast
1245,zubereiten::V,przyrządzić,elda
1246,zubereiten::V,przyrządzić,tilbúa
1247,kochen::V,gotować,sjóða
1248,backen::V,piec,baka
1249,braten::V,piec,steikja
1250,braten::V,smażyć,steikja
1251,umrühren::V,przemieszać,hræra í
1252,stricken::V,dziać,prjóna
1253,nähen::V,szyć,sauma
1254,färben::V,pofarbować,lita
1255,reinigen::V,oczyścić,hreinsa
1256,waschen::V,prać,þvo
1257,abwischen::V,obetrzeć,þerra
1258,spülen::V,płukać,skola
1259,spülen::V,płukać,þvo upp
1260,fegen::V,zamiatać,sópa
1261,fegen::V,zamiatać,hreinsa
1262,kehren::V,zamieść,sópa
1263,baden::V,kąpać się,baða sig
1264,sich waschen::V,myć się,þvo sér
1265,ausziehen::V,zdjąć,fara úr
1266,anziehen::V,włożyć,fara í
1267,sich anziehen::V,ubrać się,klæðast
1268,kämmen::V,uczesać,greiða
1269,schmücken::V,ozdabiać,prýða
1270,schmücken::V,ozdabiać,skreyta
1271,sagen::V,powiedzieć,segja
1272,sprechen::V,mówić,tala
1273,reden::V,mówić,ræða
1274,sich unterhalten::V,rozmawiać,spjalla
1275,sich unterhalten::V,rozmawiać,ræðast við
1276,fragen::V,zapytać,spyrja
1277,bitten::V,prosić,biðja
1278,erzählen::V,opowiedzieć,segja frá
1279,mitteilen::V,zawiadomić o,tilkynna
1280,nennen::V,nazwać,nefna
1281,rufen::V,wołać,kalla
1282,prahlen::V,chełpić się,gorta
1283,übersetzen::V,tłumaczyć,þýða
1284,denken::V,myśleć,hugsa
1285,glauben::V,sądzić,trúa
1286,glauben::V,wierzyć,trúa
1287,bemerken::V,zauważyć,taka eftir
1288,erkennen::V,poznać,þekkja
1289,begreifen::V,zrozumieć,skilja
1290,verstehen::V,rozumieć,skilja
1291,verstehen::V,dosłyszeć,skilja
1292,lernen::V,uczyć się,læra
1293,wissen::V,wiedzieć,vita
1294,sich erinnern an::V,przypomnieć sobie,minnast
1295,vergessen::V,zapomnieć,gleyma
1296,messen::V,mierzyć,mæla
1297,zählen::V,liczyć,telja
1298,rechnen::V,rachować,reikna
1299,lesen::V,czytać,lesa
1300,malen::V,malować,mála
1301,zeichnen::V,rysować,teikna
1302,schreiben::V,pisać,skrifa
1303,besitzen::V,posiadać,hafa
1304,kaufen::V,kupić,kaupa
1305,verkaufen::V,sprzedać,selja
1306,bezahlen::V,zapłacić,borga
1307,zahlen::V,płacić,borga
1308,beherrschen::V,opanować,hafa á valdi sínu
1309,ertragen::V,znieść,þola
