,Concept_ID,hi,av
713,Straße::N,राह,нух
714,Straße::N,रास्ता,нух
715,Dorf::N,गाँव,росу
716,Dorf::N,ग्राम,росу
717,Stadt::N,शहर,шагьар
718,Brief::N,ख़त,кагъат
719,Brief::N,ख़त,рисалат
720,Brief::N,पत्र,кагъат
721,Brief::N,पत्र,рисалат
722,Brief::N,चिट्ठी,кагъат
723,Brief::N,चिट्ठी,рисалат
724,Buch::N,किताब,тӏехь
725,Buch::N,पुस्तक,тӏехь
726,Buchstabe::N,अक्षर,хӏарп
727,Zeitung::N,अख़बार,газет
728,Zeitung::N,समाचार-पत्र,газет
729,Leben::N,जीवन,яшав
730,Leben::N,ज़िंदगी,яшав
731,Tod::N,मौत,хвел
732,Tod::N,मृत्यु,хвел
733,Grab::N,क़ब्र,хоб
734,Kirche::N,चर्च,килиса
735,Kirche::N,गिरजा,килиса
736,Sünde::N,पाप,хӏакъ
737,Sünde::N,पाप,мунагь
738,Sünde::N,गुनाह,хӏакъ
739,Sünde::N,गुनाह,мунагь
740,Gott::N,देव,бичас
741,Gott::N,देव,аллагь
742,Gott::N,ईश्वर,бичас
743,Gott::N,ईश्वर,аллагь
744,Arbeiter::N,मज़दूर,хӏалтӏухъан
745,Chef::N,अध्यक्ष,хӏаким
746,Chef::N,अध्यक्ष,начальник
747,Meister::N,शिल्पज्ञ,устар
748,Meister::N,शिल्पज्ञ,мастер
749,Meister::N,शिल्पज्ञ,махщалилав
750,Arzt::N,वैद्य,жайрахӏ
751,Arzt::N,डॉक्टर,жайрахӏ
752,Arzt::N,चिकित्सक,жайрахӏ
753,Lehrer::N,शिक्षक,мугӏалим
754,Lehrer::N,अध्यापक,мугӏалим
755,Geld::N,धन,гӏарац
756,Geld::N,पैसा,гӏарац
757,Geschäft::N,सौदा,
758,Geschäft::N,व्यापार,
759,Laden::N,दुकान,тукен
760,Preis::N,दाम,багьа
761,Preis::N,मूल्य,багьа
762,Ware::N,माल,къайи
763,Ware::N,पण्य,къайи
764,Nutzen::N,लाभ,мунпагӏат
765,Nutzen::N,फ़ायदा,мунпагӏат
766,Reichtum::N,धन,бечелъи
767,Reichtum::N,दौलत,бечелъи
768,Welt::N,विश्व,дуниял
769,Welt::N,दुनिया,дуниял
770,Land::N,देश,улка
771,Land::N,देश,икълим
772,Land::N,मुल्क,улка
773,Land::N,मुल्क,икълим
774,Staat::N,राज्य,пачалихъ
775,Staat::N,राष्ट्र,пачалихъ
776,König::N,राजा,пача
777,König::N,राजा,малик
778,König::N,राजा,къирал
779,König::N,राजा,падишагь
780,König::N,बादशाह,пача
781,König::N,बादशाह,малик
782,König::N,बादशाह,къирал
783,König::N,बादशाह,падишагь
784,Macht::N,शासन,кверщел
785,Macht::N,सत्ता,кверщел
786,Grenze::N,सरहद,гӏорхъи
787,Krieg::N,जंग,рагъ
788,Krieg::N,युद्ध,рагъ
789,Feind::N,शत्रु,тушман
790,Feind::N,दुश्मन,тушман
791,Gewalt::N,हिंसा,зулму
792,Kampf::N,लड़ाई,къеркьей
793,Kampf::N,संघर्ष,къеркьей
794,Bogen[Waffe]::N,कमान,газаргъо
795,Pfeil::N,बान,чӏор
796,Gewehr::N,बंदूक़,туманкӏ
797,Fehler::N,भूल,гъалатӏ
798,Fehler::N,ग़लती,гъалатӏ
799,Lüge::N,झूठ,гьереси
800,Lüge::N,असत्य,гьереси
801,Schaden::N,हानि,зиян
802,Schaden::N,हानि,зарал
803,Schaden::N,नुक़सान,зиян
804,Schaden::N,नुक़सान,зарал
805,Unglück::N,मुसीबत,балагь
806,Unglück::N,विपात्ति,балагь
807,Schuld::N,दोष,гӏайиб
808,Schuld::N,क़सूर,гӏайиб
809,Alter::N,आयु,гӏумру
810,Alter::N,उम्र,гӏумру
811,Schluss::N,अंत,ахир
812,Schluss::N,समाप्ति,ахир
813,Zeit::N,काल,заман
814,Zeit::N,वक़्त,заман
815,Tag::N,दिन,къо
816,Tag::N,रोज़,къо
817,Morgen::N,सुबह,радалмех
818,Mittag::N,दोपहर,къадемех
819,Mittag::N,मध्याह्न,къадемех
820,Abend::N,शाम,релъедамех
821,Abend::N,संध्या,релъедамех
822,Nacht::N,रात,сордо
823,Nacht::N,रात्रि,сордо
824,Woche::N,हफ़्ता,анкь
825,Monat::N,मास,моцӏ
826,Monat::N,महीना,моцӏ
827,Jahr::N,बरस,сон
828,Jahr::N,बरस,лъагӏел
829,Jahr::N,वर्ष,сон
830,Jahr::N,वर्ष,лъагӏел
831,Frühling::N,वसंत,их
832,Sommer::N,गरमी,рии
833,Sommer::N,ग्रीष्म,рии
834,Herbst::N,शरत्,хасалихълъи
835,Herbst::N,पतझड़,хасалихълъи
836,Winter::N,जाड़ा,кьин
837,Winter::N,सर्दियाँ,кьин
838,Januar::N,जनवरी,январь
839,Februar::N,फ़रवरी,февра́ль
840,März::N,मार्च,март
841,April::N,अप्रैल,апрель
842,Mai::N,मई,май
843,Juni::N,जून,июнь
844,Juli::N,जुलाई,июль
845,August::N,अगस्त,август
846,September::N,सितंबर,сентябрь
847,Oktober::N,अक्तूबर,октябрь
848,November::N,नवंबर,ноябрь
849,Dezember::N,दिसंबर,декабрь
850,Montag::N,पीर,итни
851,Montag::N,सोमवार,итни
852,Dienstag::N,मंगलवार,талат
853,Mittwoch::N,बुधवार,арбагӏ
854,Donnerstag::N,गुरुवार,хамиз
855,Donnerstag::N,बृहस्पतिवार,хамиз
856,Freitag::N,शुक्रवार,рузман
857,Samstag::N,सनीचर,щамат
858,Samstag::N,शनिवार,щамат
859,Sonntag::N,इतवार,гьатӏан
860,Sonntag::N,रविवार,гьатӏан
861,groß::A,बड़ा,кӏудияб
862,klein::A,कम,гьитӏинаб
863,klein::A,छोटा,гьитӏинаб
864,lang::A,लंबा,халатаб
865,lang::A,दीर्घ,халатаб
866,kurz::A,लधु,къокъаб
867,kurz::A,छोटा,къокъаб
868,breit::A,चौड़ा,гӏебаб
869,schmal::A,तंग,къваридаб
870,schmal::A,सँकरा,къваридаб
871,dicht::A,सघन,ризаб
872,dick[Gegenstand]::A,मोटा,бицатаб
873,dünn::A,महीन,тӏеренаб
874,dünn::A,बारीक,тӏеренаб
875,fein::A,कोमल,тӏеренаб
876,fein::A,सूक्ष्म,тӏеренаб
877,fest::A,दृढ़,къвакӏараб
878,fest::A,मज़बूत,къвакӏараб
879,flach::A,चपटा,чӏепараб
880,glatt::A,चौरस,цӏвакараб
881,glatt::A,चिकना,цӏвакараб
882,hart::A,कठोर,кьварараб
883,hart::A,सख़्त,кьварараб
884,weich::A,नरम,тамахаб
885,weich::A,मुलायम,тамахаб
886,rund::A,गोल,гургинаб
887,rund::A,वर्तुल,гургинаб
888,spitz::A,नुकीला,бегӏераб
889,scharf::A,पैना,рекӏараб
890,stumpf::A,भोथरा,тӏехӏараб
891,stumpf::A,भोथरा,рекӏинчӏеб
892,schwer::A,भारी,бакӏаб
893,schwer::A,वज़नी,бакӏаб
894,schön::A,सुंदर,берцинаб
895,heiß::A,उष्ण,лагьараб
896,warm::A,गरम,хинаб
897,kalt::A,सर्द,квачараб
898,kühl::A,ठंडा,квачараб
899,frisch::A,तर,цӏияб
900,frisch::A,ताज़ा,цӏияб
901,feucht::A,नम,рагьараб
902,feucht::A,भीगा,рагьараб
903,nass::A,गीला,би́ччараб
904,trocken::A,सूखा,бакъвараб
905,trocken::A,ख़ुश्क,бакъвараб
906,voll::A,भरा,
907,voll::A,पूरा,
908,leer::A,ख़ाली,чӏобогояб
909,offen::A,खुला,рагьараб
910,geschlossen::A,बंद,рахараб-къараб
911,sauber::A,साफ़,бацӏцӏадаб
912,sauber::A,सुथरा,бацӏцӏадаб
913,schmutzig::A,गंदा,гъизараб
914,roh::A,कच्चा,хамаб
915,roh::A,कच्चा,гӏатӏгояб
916,reif::A,पक्व,барщараб
917,reif::A,पक्का,барщараб
918,lecker::A,मज़ेदार,тӏагӏамаб
919,lecker::A,स्वादिष्ट,тӏагӏамаб
920,süß::A,मीठा,гьуинаб
921,bitter::A,कटु,кьогӏаб
922,bitter::A,कड़वा,кьогӏаб
923,sauer::A,खट्टा,цӏекӏаб
924,hell::A,रोशन,канаб
925,dunkel::A,अँधेरा,бецӏаб
926,schwarz::A,काला,чӏегӏераб
927,schwarz::A,स्याह,чӏегӏераб
928,weiß::A,सफ़ेद,хъахӏаб
929,rot::A,लाल,багӏараб
930,rot::A,सुर्ख़,багӏараб
931,gelb::A,पीला,гӏобилаб
932,gelb::A,पीला,тӏогьилаб
933,gelb::A,ज़र्द,гӏобилаб
934,gelb::A,ज़र्द,тӏогьилаб
935,blau::A,नीला,хъахӏилаб
936,blau::A,आसमानी,хъахӏилаб
937,grün::A,हरा,гӏурччинаб
938,grau::A,धूसर,накӏкӏуяб
939,bunt::A,रंगीन,къвекӏаб
940,bunt::A,रंगीन,чара-гъараб
941,bunt::A,बहुरंगा,къвекӏаб
942,bunt::A,बहुरंगा,чара-гъараб
943,billig::A,सस्ता,учузаб
944,teuer::A,महँगा,хири́яб
945,wertvoll::A,क़ीमती,къиматаб
946,wertvoll::A,मूल्यवान्,къиматаб
947,blind::A,अंधा,беццаб
948,taub::A,बहरा,гъугъаб
949,kräftig::A,ताक़तवर,гучаб
950,kräftig::A,शक्तिशाली,гучаб
951,stark::A,प्रबल,къуватаб
952,stark::A,बलवान्,къуватаб
953,schwach::A,कमज़ोर,гӏажизаб
954,fett::A,मोटा,кьарияб
955,fett::A,मांसल,кьарияб
956,schlank::A,पतला,чергесаб
957,schlank::A,छरहरा,чергесаб
958,hübsch::A,सुंदर,гьайбатаб
959,hübsch::A,ख़ूबसूरत,гьайбатаб
960,böse::A,पापी,ракӏквешаб
961,böse::A,दुष्ट,ракӏквешаб
962,dumm::A,मूर्ख,гьагаб
963,dumm::A,मूर्ख,гӏантаб
964,dumm::A,बुद्धू,гьагаб
965,dumm::A,बुद्धू,гӏантаб
966,faul::A,आलसी,кӏохӏалаб
967,faul::A,आलसी,кӏухӏа́лаб
968,faul::A,सुस्त,кӏохӏалаб
969,faul::A,सुस्त,кӏухӏа́лаб
970,fleißig::A,मेहनती,хӏаракатаб
971,fleißig::A,परिश्रमी,хӏаракатаб
972,geizig::A,कृपण,къарумаб
973,geizig::A,कंजूस,къарумаб
974,klug::A,समझदार,лумияб
975,klug::A,होशियार,лумияб
976,klug::A,अक़्लमंद,лумияб
977,geschickt::A,किशल,махщел бугев
978,lieb::A,प्रिय,гӏазизаб
979,lieb::A,प्यारा,гӏазизаб
980,lustig::A,हँसमुख,кепаб
981,lustig::A,ख़ुशदिल,кепаб
982,sanft::A,नम्र,хӏалимаб
983,sanft::A,नम्र,хӏере́наб
984,hungrig::A,भूखा,бакъараб
985,krank::A,बीमार,щокъаб
986,krank::A,बीमार,унтараб
987,krank::A,अस्वस्थ,щокъаб
988,krank::A,अस्वस्थ,унтараб
989,nackt::A,नग्न,гӏицӏаб
990,nackt::A,नग्न,чӏанкӏараб
991,traurig::A,उदास,пашманаб
992,traurig::A,रंजीदा,пашманаб
993,lebendig::A,जीता,чӏагояб
994,lebendig::A,ज़िंदा,чӏагояб
995,gut::A,अच्छा,лъикӏаб
996,schlecht::A,बुरा,къадараб
997,schlecht::A,ख़राब,къадараб
998,richtig::A,ठीक,битӏараб
999,schlimm::A,बुरा,нажасаб
1000,schlimm::A,बुरा,къабихӏаб
1001,schlimm::A,अप्रिय,нажасаб
1002,schlimm::A,अप्रिय,къабихӏаб
1003,wahr::A,सच,хӏакъаб
1004,wahr::A,सच,битӏараб
1005,alt::A,पुराना,басрияб
1006,neu::A,नया,цӏияб
1007,ehemalig::A,भूतपूर्व,цебе́госеб
1008,alt[Lebewesen]::A,बूढ़ा,хераб
1009,alt[Lebewesen]::A,वृद्ध,хераб
1010,jung::A,जवान,тӏинчӏаб
1011,jung::A,जवान,гӏолохъанаб
1012,arm::A,ग़रीब,пакъираб
1013,reich::A,धनी,бечедаб
1014,reich::A,अमीर,бечедаб
1015,bekannt::A,मालूम,лъалеб
1016,berühmt::A,मशहूर,машгьураб
1017,berühmt::A,प्रसिद्ध,машгьураб
1018,fremd::A,विदेशी,чияр
1019,fremd::A,अपरिचित,чияр
1020,verschieden::A,अलग,батӏи-батӏияб
1021,verschieden::A,भिन्न,батӏи-батӏияб
1022,nah::A,नज़दीकी,гӏагарда бугеб
1023,fern::A,दूर,рикӏкӏадаб
1024,fern::A,दूरस्थ,рикӏкӏадаб
1025,linker::A,बायाँ,квегӏаб
1026,rechter::A,दायाँ,кваранаб
1027,rechter::A,दाहिना,кваранаб
1028,anderer::A,अन्य,батӏияб
1029,anderer::A,दूसरा,батӏияб
1030,erster::A,पहला,тӏоцебесеб
1031,erster::A,प्रथम,тӏоцебесеб
1032,zweiter::A,दूसरा,кӏиабилеб
1033,zweiter::A,द्वितीय,кӏиабилеб
1034,dritter::A,तीसरा,лъабабилеб
1035,letzter::A,अंतिम,ахирисеб
1036,letzter::A,आख़िरी,ахирисеб
1037,allein::ADV,तनहा,ялгъузго
1038,allein::ADV,अकेले,ялгъузго
1039,auf einmal::ADV,वक़्त में,цихӏинтӏаго
1040,zusammen::ADV,एक साथ,цойида
1041,zusammen::ADV,साथ साथ,цойида
1042,lange::ADV,देर तक,
1043,plötzlich::ADV,सहसा,цойидасанго
1044,plötzlich::ADV,अचानक,цойидасанго
1045,sofort::ADV,तुरंत,гьебсагӏат
1046,später::ADV,बाद को,
1047,später::ADV,बाद में,
1048,jetzt::ADV,अब,гьанже
1049,jetzt::ADV,अभी,гьанже
1050,heute::ADV,आज,жакъа
1051,morgen::ADV,कल,метер
1052,bald::ADV,जल्दी,гьабсагӏаталъ
1053,dann::ADV,तब,цинги
1054,gestern::ADV,कल,сон
1055,einst::ADV,एक दिन,цин
1056,einst::ADV,पहले कभी,цин
1057,damals::ADV,उस समय,гьебмехалъ
1058,damals::ADV,उस समय,гьебмехалда
1059,damals::ADV,उन दिनों,гьебмехалъ
1060,damals::ADV,उन दिनों,гьебмехалда
1061,danach::ADV,इसके बाद,цинги
1062,danach::ADV,इसके बाद,хадуса
1063,danach::ADV,इसके पश्चात्,цинги
1064,danach::ADV,इसके पश्चात्,хадуса
1065,vorher::ADV,पहले,цебе
1066,vorher::ADV,पेशतर,цебе
1067,zuerst::ADV,पहले,тӏоцебе
1068,einmal::ADV,एक बार,цинцӏул
1069,einmal::ADV,एक बार,цихӏин
1070,einmal::ADV,एक बार,цоцӏул
1071,einmal::ADV,एक दफ़ा,цинцӏул
1072,einmal::ADV,एक दफ़ा,цихӏин
1073,einmal::ADV,एक दफ़ा,цоцӏул
1074,manchmal::ADV,कभी कभी,олоцӏул
1075,oft::ADV,अक्सर,гӏемерго
1076,immer::ADV,सदा,кидаго
1077,immer::ADV,हमेशा,кидаго
1078,niemals::ADV,कभी नहीं,киданиги
1079,niemals::ADV,कदापि नहीं,киданиги
1080,hier::ADV,इधर,аниб
1081,hier::ADV,यहाँ,аниб
1082,hierhin::ADV,इधर को,анибехун
1083,hierhin::ADV,यहाँ को,анибехун
1084,von hier::ADV,यहाँ से,гьаниса
1085,dort::ADV,उधर,гьениб
1086,dort::ADV,वहाँ,гьениб
1087,dorthin::ADV,उधर को,гьадаба
1088,dorthin::ADV,वहाँ को,гьадаба
1089,geradeaus::ADV,सीधे,битӏутӏа
1090,vorwärts::ADV,आगे,цебехун
1091,vorwärts::ADV,आगे को,цебехун
1092,rückwärts::ADV,पीछे को,нахъ-нахъ
1093,zurück::ADV,वापस,нахъе
1094,unten::ADV,नीचे,ахакь
1095,unten::ADV,नीचे,гъоркь
1096,hinab::ADV,नीचे को,эхебе
1097,oben::ADV,ऊपर,тӏад
1098,oben::ADV,ऊपर,тӏадехун
1099,hinauf::ADV,ऊपर को,эхеде
1100,überall::ADV,हर जगह,кибго
1101,überall::ADV,हर स्थान,кибго
1102,nicht::ADV,न,
1103,nicht::ADV,नहीं,
1104,ein wenig::ADV,कुछ,дагьабго
1105,ein wenig::ADV,ज़रा,дагьабго
1106,ein wenig::ADV,थोड़ा,дагьабго
1107,kaum::ADV,लगभग नहीं,хӏалалъ
1108,kaum::ADV,बराबर नहीं,хӏалалъ
1109,sehr::ADV,बहुत,кутакалда
1110,so::ADV,ऐसा,гьедин
1111,noch::ADV,अभी तक,жеги
1112,nur::ADV,केवल,гӏӣцӏго
1113,nur::ADV,सिर्फ़,гӏӣцӏго
1114,schon::ADV,चुकना,
1115,wieder::ADV,फिर,на́хъеги
1116,wieder::ADV,दुबारा,на́хъеги
1117,vergebens::ADV,व्यर्थ,чӏалгӏаде
1118,vor::PRP,के आगे,цебе
1119,vor::PRP,के सामने,цебе
1120,hinter::PRP,के पीछे,хадуса
1121,unter::PRP,के तले,ахакь
1122,unter::PRP,के तले,гъоркь
1123,unter::PRP,के नीचे,ахакь
1124,unter::PRP,के नीचे,гъоркь
1125,durch::PRP,के पार,
1126,neben::PRP,के पास,аскӏо
1127,neben::PRP,की बग़ल में,аскӏо
1128,zwischen::PRP,के बीच,гьоркьоб
1129,wegen::PRP,के कारण,гьелда
1130,wegen::PRP,की वजह से,гьелда
1131,dies::PRN,यह,гьаб
1132,dies::PRN,यह,гьеб
1133,das::PRN,वह,доб
1134,alles::PRN,सब,
1135,alles::PRN,सब कुछ,
1136,ich::PRN,मैं,дун
1137,du::PRN,तू,дуца
1138,er::PRN,यह,доб
1139,wir::PRN,हम,ниж
1140,ihr::PRN,तुम,нуж
1141,sie::PRN,ये,дол
1142,sie::PRN,ये,эл
1143,was::FPRN,क्या,щиб
1144,wer::FPRN,कौन,щиб
1145,wo::FADV,किधर,киб
1146,wo::FADV,किधर,кибехун
1147,wohin::FADV,किधर,кибехун
1148,wie::FADV,कैसे,кин
1149,warum::FADV,क्यों,щай
1150,wieviel::FNUM,कितना,кигӏан
1151,eins::NUM,एक,цо
1152,zwei::NUM,दो,кӏиго
1153,drei::NUM,तीन,лъабго
1154,vier::NUM,चार,ункъо
1155,fünf::NUM,पाँच,щуго
1156,sechs::NUM,छह,анлъго
1157,sieben::NUM,सात,анкьго
1158,acht::NUM,आठ,микьго
1159,neun::NUM,नौ,ичӏго
1160,zehn::NUM,दस,анцӏго
1161,elf::NUM,ग्यारह,анцӏила цо
1162,zwölf::NUM,बारह,кӏиго-анцӏила
1163,zwanzig::NUM,बीस,къого
1164,dreißig::NUM,तीस,лъеберго
1165,vierzig::NUM,चालीस,кӏикъого
1166,fünfzig::NUM,पचास,кӏикъо́ялда анцӏго
1167,sechzig::NUM,साठ,лъабкъого
1168,siebzig::NUM,सत्तर,лъабкъо́ялда анцӏго
1169,achtzig::NUM,अस्सी,ункъого
1170,neunzig::NUM,नव्वे,ункъоялда а́нцӏила
1171,hundert::NUM,सौ,нусго
1172,tausend::NUM,हज़ार,азарго
1173,und::CNJ,और,ва
1174,und::CNJ,और,-ги
1175,oder::CNJ,या,ялъуни
1176,stehen::V,खड़ा होना,бахъунчӏезе
1177,sitzen::V,बैठना,гӏодов чӏезе
1178,liegen::V,लेटना,бегизе
1179,hängen::V,लटकना,базе
1180,werden::V,बनना,бахъине
1181,passieren::V,होना,лъугьине
1182,passieren::V,होना,лъугьа-бахъине
1183,beginnen::V,आरंभ होना,байбихьизе
1184,beginnen::V,प्रारंभ होना,байбихьизе
1185,enden::V,अंत होना,лъугӏизе
1186,enden::V,ख़तम होना,лъугӏизе
1187,wechseln::V,बदलना,хиса-басизе
1188,wechseln::V,बदलना,хисизе
1189,aufgehen[Sonne]::V,चढ़ना,баккизе
1190,aufgehen[Sonne]::V,उदित होना,баккизе
1191,untergehen[Sonne]::V,अस्त हो जाना,щинкӏизе
1192,scheinen[Sonne]::V,रोशनी देना,къалъ-къалъизе
1193,donnern::V,गरजना,гъугъазе
1194,wehen::V,चलना,пуйзе
1195,strömen::V,बहना,чвахизе
1196,strömen::V,प्रवाहित होना,чвахизе
1197,fließen::V,बहना,чвахизе
1198,fließen::V,प्रवाहित होना,чвахизе
1199,sich drehen::V,घूमना,сверизе
1200,schwanken::V,हिलना,хьвагӏезе
1201,schwanken::V,हिलना,багъа-бачаризе
1202,schwingen::V,हिलना,щвартӏезе
1203,fallen::V,गिरना,бортизе
1204,brennen::V,जलना,рекӏине
1205,rauchen::V,धुआँ उड़ाना,кӏкӏуй буризе
1206,regnen::V,बरसना,базе
1207,gefrieren::V,जमना,гӏу́низе
1208,tauen::V,गलना,биаризе
1209,tauen::V,पिघलना,биаризе
1210,schmelzen::V,गलना,биине
1211,schmelzen::V,पिघलना,биине
1212,trocknen::V,सूखना,бакъвазе
1213,sieden::V,उबलना,гьалдезе
1214,faulen::V,गलना,махӏцине
1215,faulen::V,सड़ना,махӏцине
1216,verfaulen::V,गलना,туризе
1217,verfaulen::V,सड़ना,туризе
1218,reißen::V,फटना,бихъизе
1219,versinken::V,डूबना,гъанкъизе
1220,vergehen::V,बीतना,базе
1221,vergehen::V,बीतना,бахъизе
1222,vergehen::V,बीतना,ине
1223,vergehen::V,गुज़रना,базе
1224,vergehen::V,गुज़रना,бахъизе
1225,vergehen::V,गुज़रना,ине
1226,erscheinen::V,दिखाई देना,баккизе
1227,verschwinden::V,ग़ायब होना,къине
1228,verschwinden::V,ग़ायब होना,билизе
1229,sinken::V,घटना,гӏодо́бе ккезе
1230,sinken::V,उतरना,гӏодо́бе ккезе
1231,abnehmen::V,घटना,тӏаса камизе
1232,zunehmen::V,बढ़ना,гӏемерлъизе
1233,steigen::V,बढ़ना,бахине
1234,wachsen::V,उगना,кӏодолъизе
1235,glänzen::V,चमकना,цӏвакизе
1236,funkeln::V,जगमगाना,паркъезе
1237,funkeln::V,टिमटिमाना,паркъезе
1238,lärmen::V,शोर मचाना,хъудизе
1239,lärmen::V,शोर मचाना,чӏиргъдизе
1240,läuten::V,बजना,кьабизе
1241,klingeln::V,बजना,кьабизе
1242,klirren::V,झनझनाना,зваргъизе
1243,brausen::V,साँय-साँय करना,гьалаглъизе
1244,rauschen::V,सरसराना,шуршудизе
1245,klingen::V,बजना,бахъине
1246,bellen::V,भौंकना,гъанчдезе
1247,heulen::V,गुर्राना,рурудизе
1248,blasen::V,फूँकना,гьохьизе
1249,pfeifen::V,सीटी देना,гьещтӏезе
1250,schreien::V,चिल्लाना,ахӏизе
1251,schreien::V,चिल्लाना,ахӏдезе
1252,stöhnen::V,कराहना,зигардизе
1253,stöhnen::V,आहें भरना,зигардизе
1254,zittern::V,काँपना,дарран
1255,zittern::V,काँपना,гьаргьадизе
1256,leben::V,जीना,бетӏербахъизе
1257,geboren werden::V,पैदा होना,лъугьине
1258,atmen::V,साँस लेना,хӏухьел биччазе
1259,trinken::V,पीना,гьекъезе
1260,essen::V,खाना,квине
1261,essen::V,खाना,кваназе
1262,schlucken::V,निगलना,кӏкӏвине
1263,schlucken::V,निगलना,къулчӏизе
1264,müde werden::V,थकना,сваказе
1265,müde werden::V,उकताना,сваказе
1266,einschlafen::V,सो जाना,кьижизе
1267,einschlafen::V,सो जाना,гъапуллъизе
1268,schlafen::V,सोना,кьижизе
1269,aufwachen::V,जागना,бигьине
1270,aufstehen::V,उठना,бахъине
1271,aufstehen::V,उठना,тӏадебахъине
1272,sich erholen::V,सुस्ताना,хьи бахъизе
1273,sich erholen::V,सुस्ताना,хӏалхьи гьабизе
1274,sich erholen::V,आराम करना,хьи бахъизе
1275,sich erholen::V,आराम करना,хӏалхьи гьабизе
1276,krank werden::V,बीमार पड़ना,унтизе
1277,krank sein::V,बीमार होना,унтизе
1278,schmerzen::V,दुखना,унтизе
1279,schmerzen::V,दर्द करना,унтизе
1280,husten::V,खाँसना,хъегӏизе
1281,genesen::V,ठीक हो जाना,лъилъизе
1282,genesen::V,स्वस्थ हो जाना,лъилъизе
1283,sterben::V,मरना,хвезе
1284,umkommen::V,मरना,гьалаглъизе
1285,sich bewegen::V,चलना,багъаризе
1286,sich bewegen::V,चलना,багъаргъизе
1287,sich bewegen::V,हिलना,багъаризе
1288,sich bewegen::V,हिलना,багъаргъизе
1289,sich rühren::V,हिलना,багъаризе
1290,sich erheben::V,उठना,тӏадебахъине
1291,sich erheben::V,उठना,бахъине
1292,sich setzen::V,बैठना,гӏодов чӏезе
1293,hinfallen::V,गिरना,щапизе
1294,laufen::V,चलना,хьвадизе
1295,schreiten::V,क़दम जाना,чӏезе
1296,spazierengehen::V,सैर करना,тира-сверизе
1297,eilen::V,तेज़ी से जाना,ракӏхӏалакине
1298,eilen::V,तेज़ी से जाना,дуризе
1299,eilen::V,शीघ्रता से चलना,ракӏхӏалакине
1300,eilen::V,शीघ्रता से चलना,дуризе
1301,sich beeilen::V,जल्दी करना,дуризе
1302,sich beeilen::V,जल्दी करना,гӏедегӏизе
1303,sich beeilen::V,शीघ्रता करना,дуризе
1304,sich beeilen::V,शीघ्रता करना,гӏедегӏизе
1305,sausen::V,बड़ी तेज़ी से चलना,тӏуризе
1306,rennen::V,भागना,бекеризе
1307,rennen::V,दौड़ना,бекеризе
1308,springen::V,उछलना,кӏанцӏизе
1309,klettern::V,चढ़ना,хархадизе
1310,schaukeln::V,झूलना,гьерщезе
1311,kriechen::V,रेंगना,хъурщизе
1312,schwimmen::V,तैरना,лъедезе
1313,tauchen::V,डूबना,букъардизе
1314,rudern::V,खेना,хазе
1315,rudern::V,चप्पू चलाना,хазе
1316,fahren::V,चलना,ине
1317,fahren::V,यात्रा करना,ине
1318,fliegen::V,उड़ना,боржине
1319,gehen::V,जाना,ине
1320,weggehen::V,चला जाना,ине
1321,weggehen::V,बाहर जाना,ине
1322,abfahren::V,छूटना,къокъине
1323,abfahren::V,रवाना होना,къокъине
1324,anhalten::V,रुकना,чӏезе
1325,anhalten::V,रुकना,тархъизе
1326,anhalten::V,रुकना,лъалхъизе
1327,anhalten::V,खड़ा होना,чӏезе
1328,anhalten::V,खड़ा होना,тархъизе
1329,anhalten::V,खड़ा होना,лъалхъизе
1330,hineingehen::V,घुसना,тӏаделъугьине
1331,hineingehen::V,अंदर जाना,тӏаделъугьине
1332,eintreten::V,प्रवेश करना,лъугьине
1333,kommen::V,आना,бачӏине
1334,ankommen::V,पहुँचना,щвезе
1335,ankommen::V,पहुँचना,тӏадебачӏине
1336,zurückkommen::V,लौटना,тадбуссине
1337,zurückkommen::V,लौटना,тӏадбуссине
1338,zurückkommen::V,वापस आना,тадбуссине
1339,zurückkommen::V,वापस आना,тӏадбуссине
1340,bleiben::V,रहना,чӏезе
1341,bleiben::V,रहना,хутӏизе
1342,bleiben::V,रुकना,чӏезе
1343,bleiben::V,रुकना,хутӏизе
1344,warten::V,इंतज़ार करना,чӏезе
1345,erwarten::V,प्रतीक्षा करना,балагьизе
1346,suchen::V,ढूँढ़ना,балагьизе
1347,finden::V,पाना,батизе
1348,finden::V,ढूँढ़ निकालना,батизе
1349,versuchen::V,कोशिश करना,хӏалбихьизе
1350,vorbereiten::V,तैयार करना,хӏадурлъизабизе
1351,lieben::V,प्यार करना,балай бегьизе
1352,mögen::V,पसंद होना,бокьизе
1353,lachen::V,हँसना,белъизе
1354,rühren::V,छूना,
1355,weinen::V,रोना,гӏодизе
1356,schimpfen::V,गाली देना,гъанчдезе
1357,sich ärgern::V,चिढ़ना,вагъизе
1358,sich ärgern::V,चिढ़ना,ццида́хине
1359,sich ärgern::V,नाराज़ होना,вагъизе
1360,sich ärgern::V,नाराज़ होना,ццида́хине
1361,sich fürchten::V,डरना,хӏинкъизе
1362,sich fürchten::V,भय खाना,хӏинкъизе
1363,fürchten::V,डरना से,беркъазе
1364,fürchten::V,डरना से,хӏинкъа-къазе
1365,fürchten::V,भय खाना से,беркъазе
1366,fürchten::V,भय खाना से,хӏинкъа-къазе
1367,fliehen::V,भागना,лъутизе
1368,flüchten::V,निकल भागना,лъутизе
1369,sehen::V,देखना,бихьизе
