,Concept_ID,ro,cs
846,lange::ADV,mult timp,dlouho
847,plötzlich::ADV,deodată,vtom
848,plötzlich::ADV,deodată,náhle
849,plötzlich::ADV,pe neașteptate,vtom
850,plötzlich::ADV,pe neașteptate,náhle
851,sofort::ADV,imediat,hned
852,sofort::ADV,imediat,ihned
853,sofort::ADV,numaidecît,hned
854,sofort::ADV,numaidecît,ihned
855,später::ADV,mai apoi,později
856,später::ADV,mai târziu,později
857,jetzt::ADV,acum,teď
858,jetzt::ADV,acum,nyní
859,heute::ADV,azi,dnes
860,heute::ADV,azi,dneska
861,heute::ADV,astăzi,dnes
862,heute::ADV,astăzi,dneska
863,morgen::ADV,mâine,zítra
864,bald::ADV,curând,brzo
865,dann::ADV,apoi,pak
866,dann::ADV,apoi,potom
867,gestern::ADV,ieri,včera
868,einst::ADV,odată,kdysi
869,einst::ADV,odinioară,kdysi
870,damals::ADV,atunci,tehdy
871,damals::ADV,atunci,tenkrát
872,damals::ADV,pe atunci,tehdy
873,damals::ADV,pe atunci,tenkrát
874,danach::ADV,după aceasta,podle toho
875,vorher::ADV,mai întâi,dříve
876,vorher::ADV,mai întâi,napřed
877,vorher::ADV,în prealabil,dříve
878,vorher::ADV,în prealabil,napřed
879,zuerst::ADV,întâi,nejprve
880,zuerst::ADV,întâi,nejdříve
881,zuerst::ADV,în primul rând,nejprve
882,zuerst::ADV,în primul rând,nejdříve
883,einmal::ADV,odată,jednou
884,manchmal::ADV,uneori,někdy
885,manchmal::ADV,câteodată,někdy
886,oft::ADV,des,často
887,oft::ADV,deseori,často
888,immer::ADV,mereu,vždy
889,immer::ADV,mereu,stále
890,immer::ADV,întotdeauna,vždy
891,immer::ADV,întotdeauna,stále
892,niemals::ADV,niciodată,nikdy
893,hier::ADV,aci,zde
894,hier::ADV,aci,tady
895,hier::ADV,aici,zde
896,hier::ADV,aici,tady
897,hierhin::ADV,încoace,sem
898,von hier::ADV,de aici,odtud
899,dort::ADV,acolo,tam
900,dorthin::ADV,dincolo,tam
901,geradeaus::ADV,drept înainte,rovně
902,vorwärts::ADV,înainte,kupředu
903,rückwärts::ADV,îndărăt,zpět
904,zurück::ADV,înapoi,zpět
905,zurück::ADV,înapoi,nazpět
906,unten::ADV,jos,dole
907,unten::ADV,dedesubt,dole
908,hinab::ADV,în jos,dolů
909,hinab::ADV,de vale,dolů
910,oben::ADV,sus,nahoře
911,oben::ADV,sus,navrchu
912,oben::ADV,deasupra,nahoře
913,oben::ADV,deasupra,navrchu
914,hinauf::ADV,în sus,nahoru
915,überall::ADV,peste tot,všude
916,überall::ADV,pretutindeni,všude
917,nicht::ADV,nu,ne
918,ein wenig::ADV,puțin,trochu
919,kaum::ADV,cu greu,sotva
920,kaum::ADV,cu anevoie,sotva
921,sehr::ADV,mult,velmi
922,sehr::ADV,mult,velice
923,sehr::ADV,foarte,velmi
924,sehr::ADV,foarte,velice
925,so::ADV,așa,tak
926,so::ADV,așa,takto
927,so::ADV,atât,tak
928,so::ADV,atât,takto
929,noch::ADV,încă,ještě
930,nur::ADV,doar,jen
931,nur::ADV,doar,jenom
932,schon::ADV,și,už
933,schon::ADV,și,již
934,schon::ADV,deja,už
935,schon::ADV,deja,již
936,wieder::ADV,iar,zase
937,wieder::ADV,iarăși,zase
938,vergebens::ADV,în zadar,marně
939,vor::PRP,înainte de,před
940,hinter::PRP,după,za
941,hinter::PRP,în spatele,za
942,unter::PRP,sub,pod
943,durch::PRP,prin,skrz
944,neben::PRP,lângă,vedle
945,neben::PRP,alături de,vedle
946,zwischen::PRP,între,mezi
947,zwischen::PRP,dintre,mezi
948,wegen::PRP,pentru,pro
949,dies::PRN,acesta,toto
950,dies::PRN,acesta,tohle
951,das::PRN,asta,to
952,alles::PRN,tot,všechno
953,ich::PRN,eu,já
954,du::PRN,tu,ty
955,er::PRN,el,on
956,er::PRN,dânsul,on
957,wir::PRN,noi,my
958,ihr::PRN,voi,vy
959,sie::PRN,ei,oni
960,sie::PRN,dânșii,oni
961,was::FPRN,ce,co
962,wer::FPRN,cine,kdo
963,wo::FADV,unde,kde
964,wohin::FADV,încotro,kam
965,wie::FADV,cum,jak
966,warum::FADV,de ce,proč
967,warum::FADV,pentru ce,proč
968,wieviel::FNUM,cât,kolik
969,eins::NUM,unu,jeden
970,zwei::NUM,doi,dva
971,drei::NUM,trei,tři
972,vier::NUM,patru,čtyři
973,fünf::NUM,cinci,pět
974,sechs::NUM,șase,šest
975,sieben::NUM,șapte,sedm
976,acht::NUM,opt,osm
977,neun::NUM,nouă,devět
978,zehn::NUM,zece,deset
979,elf::NUM,unsprezece,jedenáct
980,zwölf::NUM,douăsprezece,dvanáct
981,zwanzig::NUM,douăzeci,dvacet
982,dreißig::NUM,treizeci,třicet
983,vierzig::NUM,patruzeci,čtyřicet
984,fünfzig::NUM,cincizeci,padesát
985,sechzig::NUM,șaizeci,šedesát
986,siebzig::NUM,șaptezeci,sedmdesát
987,achtzig::NUM,optzeci,osmdesát
988,neunzig::NUM,nouăzeci,devadesát
989,hundert::NUM,sută,sto
990,tausend::NUM,mie,tisíc
991,und::CNJ,și,a
992,oder::CNJ,ori,nebo
993,stehen::V,sta,stát
994,sitzen::V,ședea,sedět
995,liegen::V,zăcea,ležet
996,liegen::V,fi culcat,ležet
997,hängen::V,atârna,viset
998,werden::V,deveni,stát se
999,werden::V,se face,stát se
1000,passieren::V,se întâmpla,stát se
1001,beginnen::V,începe,počít
1002,enden::V,se sfârși,končit
1003,enden::V,se sfârși,skončit
1004,enden::V,se termina,končit
1005,enden::V,se termina,skončit
1006,wechseln::V,se schimba,měnit se
1007,aufgehen[Sonne]::V,răsări,vyjít
1008,untergehen[Sonne]::V,apune,zapadnout
1009,scheinen[Sonne]::V,străluci,svítit
1010,donnern::V,tuna,hřmět
1011,wehen::V,bate,vát
1012,wehen::V,bate,vanout
1013,strömen::V,curge în șiroaie,proudit
1014,fließen::V,curge,téct
1015,sich drehen::V,se învârti,točit se
1016,schwanken::V,se clătina,kolísat
1017,schwanken::V,se clătina,houpat se
1018,schwingen::V,vibra,kývat se
1019,schwingen::V,flutura,kývat se
1020,fallen::V,cădea,padat
1021,brennen::V,arde,hořet
1022,rauchen::V,fuma,kouřit
1023,regnen::V,ploua,pršet
1024,gefrieren::V,îngheța,zamrznout
1025,tauen::V,se dezgheța,tát
1026,schmelzen::V,se topi,tavit
1027,trocknen::V,se usca,schnout
1028,sieden::V,fierbe,vřít
1029,sieden::V,clocoti,vřít
1030,faulen::V,se împuți,hnít
1031,verfaulen::V,putrezi,shnít
1032,reißen::V,se rupe,roztrhat se
1033,reißen::V,se sfâșia,roztrhat se
1034,versinken::V,se scufunda,topit se
1035,versinken::V,se scufunda,ponořit se
1036,vergehen::V,trece,plynout
1037,vergehen::V,se scurge,plynout
1038,erscheinen::V,apărea,objevit se
1039,verschwinden::V,dispărea,zmizet
1040,sinken::V,cădea,klesat
1041,sinken::V,coborî,klesat
1042,abnehmen::V,scădea,ubýt
1043,abnehmen::V,descrește,ubýt
1044,zunehmen::V,spori,přibýt
1045,zunehmen::V,crește,přibýt
1046,zunehmen::V,augmenta,přibýt
1047,steigen::V,urca,stoupat
1048,wachsen::V,crește,růst
1049,glänzen::V,luci,lesknout se
1050,glänzen::V,străluci,lesknout se
1051,funkeln::V,scânteia,jiskřit se
1052,lärmen::V,face larmă,dělat hluk
1053,läuten::V,suna,zvonit
1054,klingeln::V,suna,zvonit
1055,klirren::V,zăngăni,řinčet
1056,brausen::V,vui,hučet
1057,rauschen::V,vâjâi,šumět
1058,klingen::V,suna,znít
1059,bellen::V,lătra,štěkat
1060,heulen::V,urla,výt
1061,blasen::V,sufla,foukat
1062,pfeifen::V,fluiera,pískat
1063,schreien::V,țipa,křičet
1064,stöhnen::V,geme,sténat
1065,zittern::V,tremura,třást se
1066,leben::V,trăi,žít
1067,geboren werden::V,se naște,rodit se
1068,atmen::V,respira,dýchat
1069,trinken::V,bea,pít
1070,essen::V,mânca,jíst
1071,schlucken::V,înghiți,polykat
1072,müde werden::V,se obosi,unavit se
1073,einschlafen::V,adormi,usnout
1074,schlafen::V,dormi,spát
1075,aufwachen::V,se deștepta,probudit se
1076,aufstehen::V,fi se scula,vstát
1077,sich erholen::V,se relaxa,zotavovat se
1078,sich erholen::V,se destinde,zotavovat se
1079,krank werden::V,se îmbolnăvi,onemocnět
1080,krank sein::V,zăcea,být nemocný
1081,krank sein::V,fi bolnav,být nemocný
1082,schmerzen::V,durea,bolet
1083,husten::V,tuși,kašlat
1084,genesen::V,se însănătoși,uzdravit se
1085,sterben::V,muri,umřít
1086,umkommen::V,pieri,zahynout
1087,sich bewegen::V,se mișca,pohnout se
1088,sich rühren::V,se mișca,hnout se
1089,sich erheben::V,se ridica,zdvihnout se
1090,sich setzen::V,lua loc,posadit se
1091,sich setzen::V,se așeza,posadit se
1092,hinfallen::V,cădea jos,upadnout
1093,laufen::V,merge,běžet
1094,laufen::V,merge pe jos,běžet
1095,schreiten::V,păși,kráčet
1096,spazierengehen::V,se plimba,procházet se
1097,eilen::V,fi se grăbi,spěchat
1098,sich beeilen::V,se grăbi,pospíšit si
1099,sausen::V,țâșni,fičet
1100,rennen::V,fugi,pádit
1101,rennen::V,alerga,pádit
1102,springen::V,sări,skákat
1103,klettern::V,urca,lézt
1104,klettern::V,urca,šplhat
1105,klettern::V,se cățăra,lézt
1106,klettern::V,se cățăra,šplhat
1107,schaukeln::V,legăna,houpat
1108,kriechen::V,se târî,lézt
1109,kriechen::V,se târî,plazit se
1110,schwimmen::V,înota,plavat
1111,tauchen::V,se scufunda,nořit se
1112,rudern::V,vâsli,veslovat
1113,rudern::V,lopăta,veslovat
1114,fahren::V,merge,jet
1115,fahren::V,merge,jezdit
1116,fliegen::V,zbura,létat
1117,gehen::V,merge,jít
1118,weggehen::V,se duce,odejít
1119,abfahren::V,pleca,odjet
1120,anhalten::V,se opri,zastavit se
1121,hineingehen::V,intra,vcházet se
1122,eintreten::V,intra,vstoupit
1123,kommen::V,veni,přijít
1124,ankommen::V,sosi,dojít
1125,ankommen::V,ajunge,dojít
1126,zurückkommen::V,se întoarce,vrátit se
1127,bleiben::V,rămâne,zůstat
1128,warten::V,aștepta,čekat
1129,erwarten::V,aștepta,čekat na
1130,suchen::V,căuta,hledat
1131,finden::V,găsi,najít
1132,versuchen::V,încerca,zkoušet
1133,vorbereiten::V,pregăti,připravit
1134,lieben::V,iubi,milovat
1135,mögen::V,plăcea a,mít rád
1136,lachen::V,râde,smát se
1137,rühren::V,mișca,dojmout
1138,rühren::V,înduioșa,dojmout
1139,weinen::V,plânge,plakat
1140,schimpfen::V,înjura,nadávat
1141,sich ärgern::V,se supăra,pohoršit se
1142,sich fürchten::V,se teme,bát se
1143,sich fürchten::V,fi teamă a,bát se
1144,fürchten::V,se teme de,bát se
1145,fliehen::V,fugi,utéct
1146,flüchten::V,evada,prchnout
1147,sehen::V,vedea,vidět
1148,anschauen::V,privi,podívat se na
1149,ansehen::V,privi,sledovat
1150,hören::V,auzi,slyšet
1151,zuhören::V,asculta,poslouchat
1152,probieren::V,gusta,ochutnávat
1153,riechen::V,mirosi,cítit
1154,fühlen::V,simți,cítit
1155,fühlen::V,resimți,cítit
1156,scheinen::V,părea,zdát se
1157,zu sehen sein::V,se vedea,moci být viděn
1158,vernehmen::V,auzi,uslyšet
1159,frieren::V,fi frig,mrznout
1160,tun::V,face,dělat
1161,können::V,ști,moct
1162,können::V,putea,moct
1163,wollen::V,dori,chtít
1164,anfangen::V,începe,začít
1165,beenden::V,sfârși,ukončit
1166,beenden::V,termina,ukončit
1167,aufhören::V,înceta,přestat
1168,gelingen::V,reuși,podařit se
1169,gelingen::V,izbuti,podařit se
1170,geraten::V,reuși,dařit se
1171,öffnen::V,deschide,otevřít
1172,schließen::V,închide,zavřít
1173,stellen::V,pune,postavit
1174,stellen::V,așeza,postavit
1175,setzen::V,pune,posadit
1176,setzen::V,așeza,posadit
1177,legen::V,pune,klást
1178,legen::V,pune,položit
1179,berühren::V,atinge,dotýkat se
1180,verbinden::V,lega,spojit
1181,bedecken::V,acoperi,pokrýt
1182,aufhängen::V,atârna,oběsit
1183,aufhängen::V,atârna,pověsit
1184,aufhängen::V,spânzura,oběsit
1185,aufhängen::V,spânzura,pověsit
1186,anzünden::V,aprinde,zapálit
1187,anzünden::V,aprinde,podpálit
1188,aufheben::V,ridica,zvednout
1189,aufheben::V,ridica,zdvihnout
1190,aufheben::V,lua de jos,zvednout
1191,aufheben::V,lua de jos,zdvihnout
1192,zurücklassen::V,lăsa,zanechat
1193,zurücklassen::V,lăsa în urmă,zanechat
1194,verlieren::V,pierde,ztratit
1195,fallen lassen::V,scăpa,upustit
1196,fallen lassen::V,arunca,upustit
1197,machen::V,face,udělat
1198,herstellen::V,fabrica,vyrobit
1199,herstellen::V,confecționa,vyrobit
1200,bauen::V,clădi,stavět
1201,bauen::V,clădi,budovat
1202,bauen::V,construi,stavět
1203,bauen::V,construi,budovat
1204,reparieren::V,repara,opravit
1205,verbessern::V,ameliora,zlepšit
1206,verbessern::V,îmbunătăți,zlepšit
1207,ändern::V,schimba,změnit
1208,ändern::V,modifica,změnit
1209,graben::V,săpa,rýt
1210,graben::V,săpa,kopat
1211,beugen::V,curba,ohnout
1212,biegen::V,îndoi,ohnout
1213,biegen::V,încovoia,ohnout
1214,drehen::V,învârti,točit
1215,wenden::V,întoarce,obrátit
1216,umdrehen::V,învârti,obrátit
1217,umdrehen::V,întoarce,obrátit
1218,heben::V,ridica,zdvihnout
1219,hochheben::V,ridica,zvednout
1220,ergreifen::V,lua,chopit se
1221,ergreifen::V,apuca,chopit se
1222,halten::V,ține,držet
1223,drücken::V,apăsa,stisknout
1224,drücken::V,strânge,stisknout
1225,schieben::V,împinge,posouvat
1226,kratzen::V,zgâria,škrábat
1227,lecken::V,linge,lízat
1228,beißen::V,mușca,kousat
1229,abreißen::V,rupe,utrhat
1230,abreißen::V,rupe,odtrhat
1231,abreißen::V,smulge,utrhat
1232,abreißen::V,smulge,odtrhat
1233,abschneiden::V,scurta,uřezat
1234,abschneiden::V,scurta,ukrojit
1235,binden::V,lega,přivázat
1236,stecken::V,pune,strčit
1237,brechen::V,rupe,lomit
1238,brechen::V,frânge,lomit
1239,klopfen::V,ciocăni,ťukat
1240,klopfen::V,ciocăni,klepat
1241,hauen::V,lovi,bít
1242,kleben::V,lipi,lepit
1243,reiben::V,freca,třít
1244,reiben::V,fricționa,třít
1245,streichen::V,unge,mazat
1246,schleifen::V,ascuți,brousit
1247,schneiden::V,tăia,řezat
1248,schneiden::V,tăia,střihat
1249,rütteln::V,zgâlțâi,třást
1250,rütteln::V,zgâlțâi,otřást
1251,schütteln::V,scutura,třást
1252,schütteln::V,scutura,zatřást
1253,schwenken::V,agita,mávat
1254,schütten::V,vărsa,nasypat
1255,füllen::V,umple,naplnit
1256,einwickeln::V,înveli,zavinout
1257,einwickeln::V,înfășura,zavinout
1258,tragen::V,căra,nést
1259,schleppen::V,târî,vléct
1260,ziehen::V,trage,tahat
1261,ziehen::V,trage,táhnout
1262,aufbewahren::V,păstra,schovat
1263,aufbewahren::V,conserva,schovat
1264,werfen::V,arunca,házet
1265,fangen::V,prinde,chytat
1266,packen::V,apuca,uchvátit
1267,verstecken::V,ascunde,schovat
1268,teilen::V,împărți,rozdělit
1269,schicken::V,trimite,posílat
1270,bringen::V,aduce,přinést
1271,hinzufügen::V,adăuga,připojit
1272,bekommen::V,obține,dostat
1273,bekommen::V,dobândi,dostat
1274,erhalten::V,primi,uchovat
1275,erhalten::V,căpăta,uchovat
1276,nehmen::V,lua,vzít
1277,wählen::V,opta,zvolit
1278,wählen::V,alege,zvolit
1279,auswählen::V,selecta,vybrat
1280,bewahren::V,păstra,uchránit
1281,behindern::V,stingheri,překážet
1282,verderben::V,strica,zkazit
1283,beschädigen::V,strica,porušit
1284,beschädigen::V,strica,poškodit
1285,zerbrechen::V,rupe,rozlámat
1286,zerbrechen::V,frânge,rozlámat
1287,zerreißen::V,rupe,roztrhnout
1288,zerreißen::V,sfâșia,roztrhnout
1289,zerstören::V,distruge,zničit
1290,verbrennen::V,arde,spálit
1291,verbrennen::V,incendia,spálit
1292,geben::V,da,dát
1293,reichen::V,întinde,podat
1294,schenken::V,dărui,darovat
1295,versprechen::V,făgădui,slíbit
1296,wünschen::V,ura,přát
1297,loben::V,lăuda,chválit
1298,küssen::V,săruta,líbat
1299,wiegen::V,legăna,chovat
1300,wiegen::V,legăna,kolébat
1301,zudecken::V,acoperi,přikrýt
1302,zudecken::V,acoperi,přiklopit
1303,wecken::V,trezi,vzbudit
1304,wecken::V,deștepta,vzbudit
1305,zeigen::V,arăta,ukázat
1306,führen::V,călăuzi,vést
1307,lehren::V,preda,učit
1308,lehren::V,învăța,učit
1309,unterrichten::V,învăța,vyučovat
1310,unterrichten::V,instrui,vyučovat
1311,aufziehen::V,crește,vychovat
1312,leiten::V,duce,vodit
1313,leiten::V,conduce,vodit
1314,antreiben::V,împinge,nutit
1315,antreiben::V,încuraja,nutit
1316,lassen::V,pune pe să,dát
1317,einladen::V,invita,pozvat
1318,vereinigen::V,uni,spojit
1319,vereinigen::V,întruni,spojit
1320,besuchen::V,vizita,návštívit
1321,besuchen::V,face o vizită,návštívit
1322,treffen::V,întâlni,potkat
1323,sich versammeln::V,se aduna,shromáždit se
1324,spielen::V,se juca,hrát
1325,singen::V,cânta,zpívat
1326,tanzen::V,dansa,tančit
1327,sich trennen::V,se separa,rozejít se
1328,sich trennen::V,se despărți,rozejít se
1329,verlassen::V,părăsi,opustit
1330,verlassen::V,abandona,opustit
1331,retten::V,salva,zachránit
1332,bewachen::V,păzi,hlídat
1333,schützen::V,ocroti,chránit
1334,schützen::V,proteja,chránit
1335,verteidigen::V,apăra,obhájit
1336,sich schlagen::V,se bate,bít se
1337,schießen::V,trage,střílet
1338,siegen::V,birui,zvítězit
1339,siegen::V,învinge,zvítězit
1340,ärgern::V,supăra,zlobit
1341,ärgern::V,supăra,pohoršit
1342,schlagen::V,lovi,udeřit
1343,schlagen::V,lovi,praštit
1344,treten::V,călca,kopnout
1345,stechen::V,înțepa,bodnout
1346,stechen::V,înțepa,píchnout
1347,stechen::V,împunge,bodnout
1348,stechen::V,împunge,píchnout
1349,stoßen::V,împinge,strčit
1350,stehlen::V,fura,ukrást
1351,stören::V,deranja,vyrušit
1352,belästigen::V,importuna,obtěžovat
1353,verbergen::V,ascunde,skrýt
1354,täuschen::V,amăgi,klamat
1355,betrügen::V,înșela,podvést
1356,töten::V,omorî,zabít
1357,wohnen::V,sta,bydlit
1358,wohnen::V,locui,bydlit
1359,arbeiten::V,lucra,pracovat
1360,sammeln::V,aduna,sebrat
1361,sammeln::V,colecționa,sebrat
1362,pflücken::V,culege,česat
1363,jagen::V,vâna,uhonit
1364,fischen::V,pescui,chytat ryby
1365,fassen::V,prinde,ulovit
1366,hüten::V,paște,pást
1367,treiben::V,mână,hnát
1368,anbinden::V,lega,přivázat
1369,füttern::V,da de mâncare,krmit
1370,melken::V,mulge,dojit
1371,hacken::V,toca,seknout
1372,hacken::V,sparge,seknout
1373,gießen::V,uda,zalít
1374,reifen::V,pârgui,uzrát
1375,zubereiten::V,găti,připravit
1376,kochen::V,găti,vařit
1377,backen::V,coace,péct
1378,braten::V,coace,smažit
1379,umrühren::V,mesteca,zamíchat
1380,stricken::V,împleti,plést
1381,nähen::V,coase,šít
1382,färben::V,vopsi,nabarvit
1383,färben::V,colora,nabarvit
1384,reinigen::V,curăți,očistit
1385,waschen::V,spăla,mýt
1386,abwischen::V,șterge,utřít
1387,spülen::V,clăti,spláchnout
1388,fegen::V,mătura,zamést
1389,kehren::V,mătura,mést
1390,baden::V,se scălda,koupat se
1391,sich waschen::V,se spăla,mýt se
1392,ausziehen::V,și scoate,svléct
1393,anziehen::V,îmbrăca,obléct
1394,sich anziehen::V,se îmbrăca,oblékat se
1395,kämmen::V,pieptăna,učesat
1396,schmücken::V,împodobi,ozdobit
1397,sagen::V,zice,říct
1398,sagen::V,spune,říct
1399,sprechen::V,vorbi,mluvit
1400,reden::V,vorbi,hovořit
1401,reden::V,discuta,hovořit
1402,sich unterhalten::V,conversa,povídat se
1403,sich unterhalten::V,sta de vorbă,povídat se
1404,fragen::V,întreba,zeptat se
1405,bitten::V,ruga,prosit
1406,erzählen::V,spune,povídat
1407,erzählen::V,povesti,povídat
1408,mitteilen::V,comunica,sdělit
1409,mitteilen::V,comunica,oznámit
1410,mitteilen::V,înștiința,sdělit
1411,mitteilen::V,înștiința,oznámit
1412,nennen::V,numi,nazvat
1413,nennen::V,chema,nazvat
1414,rufen::V,chema,volat
1415,rufen::V,chema,zavolat
1416,prahlen::V,se făli,chlubit se
1417,übersetzen::V,traduce,přeložit
1418,denken::V,gândi,myslit
1419,glauben::V,crede,věřit
1420,bemerken::V,observa,zpozorovat
1421,erkennen::V,cunoaște,poznat
1422,erkennen::V,recunoaște,poznat
1423,begreifen::V,pricepe,pochopit
1424,begreifen::V,înțelege,pochopit
1425,verstehen::V,înțelege,porozumět
1426,lernen::V,învăța,učit se
1427,wissen::V,ști,vědět
1428,sich erinnern an::V,a-și aminti de,vzpomínat si na
1429,vergessen::V,uita,zapomínat
1430,messen::V,măsura,měřit
1431,zählen::V,număra,spočítat
1432,rechnen::V,calcula,počítat
1433,lesen::V,citi,číst
1434,malen::V,picta,malovat
1435,zeichnen::V,desena,rýsovat
1436,schreiben::V,scrie,psát
1437,besitzen::V,avea,mít
1438,besitzen::V,avea,vlastnit
1439,besitzen::V,poseda,mít
1440,besitzen::V,poseda,vlastnit
1441,kaufen::V,cumpăra,koupit
1442,verkaufen::V,vinde,prodat
1443,bezahlen::V,plăti,zaplatit
1444,bezahlen::V,achita,zaplatit
1445,zahlen::V,plăti,platit
1446,beherrschen::V,stăpâni,ovládat
1447,ertragen::V,răbda,snést
1448,ertragen::V,suporta,snést
