,Concept_ID,ro,bg
864,alt::A,uzat,стар
865,alt::A,uzat,древен
866,alt::A,vechi,стар
867,alt::A,vechi,древен
868,neu::A,nou,нов
869,ehemalig::A,fost,бивш
870,ehemalig::A,anterior,бивш
871,alt[Lebewesen]::A,bătrîn,стар
872,jung::A,tânăr,млад
873,arm::A,sărac,беден
874,arm::A,sărman,беден
875,reich::A,avut,богат
876,reich::A,bogat,богат
877,bekannt::A,cunoscut,познат
878,bekannt::A,cunoscut,известен
879,berühmt::A,renumit,почут
880,berühmt::A,renumit,известен
881,fremd::A,străin,чужд
882,verschieden::A,diferit,разен
883,verschieden::A,diferit,различен
884,verschieden::A,deosebit,разен
885,verschieden::A,deosebit,различен
886,nah::A,apropiat,близък
887,fern::A,departe,далечен
888,linker::A,stâng,ляв
889,rechter::A,drept,прав
890,anderer::A,alt,друг
891,erster::A,prim,пръв
892,erster::A,prim,първи
893,zweiter::A,al doilea,втори
894,dritter::A,treilea,трети
895,letzter::A,final,последен
896,allein::ADV,singur,само
897,auf einmal::ADV,dintrodată,същевременно
898,zusammen::ADV,împreună,заедно
899,lange::ADV,îndelung,дълго
900,lange::ADV,mult timp,дълго
901,plötzlich::ADV,deodată,изведнъж
902,plötzlich::ADV,pe neașteptate,изведнъж
903,sofort::ADV,imediat,веднага
904,sofort::ADV,numaidecît,веднага
905,später::ADV,mai apoi,по-късно
906,später::ADV,mai târziu,по-късно
907,jetzt::ADV,acum,сега
908,heute::ADV,azi,днес
909,heute::ADV,astăzi,днес
910,morgen::ADV,mâine,утре
911,bald::ADV,curând,скоро
912,dann::ADV,apoi,после
913,dann::ADV,apoi,тогава
914,gestern::ADV,ieri,вчера
915,einst::ADV,odată,някога
916,einst::ADV,odinioară,някога
917,damals::ADV,atunci,тогава
918,damals::ADV,pe atunci,тогава
919,danach::ADV,după aceasta,после
920,danach::ADV,după aceasta,след това
921,vorher::ADV,mai întâi,преди
922,vorher::ADV,mai întâi,преди това
923,vorher::ADV,în prealabil,преди
924,vorher::ADV,în prealabil,преди това
925,zuerst::ADV,întâi,най-напред
926,zuerst::ADV,în primul rând,най-напред
927,einmal::ADV,odată,веднъж
928,einmal::ADV,odată,един път
929,manchmal::ADV,uneori,понякога
930,manchmal::ADV,câteodată,понякога
931,oft::ADV,des,често
932,oft::ADV,deseori,често
933,immer::ADV,mereu,винаги
934,immer::ADV,întotdeauna,винаги
935,niemals::ADV,niciodată,никога
936,hier::ADV,aci,тук
937,hier::ADV,aci,тука
938,hier::ADV,aici,тук
939,hier::ADV,aici,тука
940,hierhin::ADV,încoace,насам
941,von hier::ADV,de aici,оттук
942,von hier::ADV,de aici,оттука
943,dort::ADV,acolo,там
944,dorthin::ADV,dincolo,натам
945,dorthin::ADV,dincolo,нататък
946,geradeaus::ADV,drept înainte,направо
947,vorwärts::ADV,înainte,напред
948,rückwärts::ADV,îndărăt,назад
949,zurück::ADV,înapoi,обратно
950,unten::ADV,jos,долу
951,unten::ADV,dedesubt,долу
952,hinab::ADV,în jos,надолу
953,hinab::ADV,de vale,надолу
954,oben::ADV,sus,горе
955,oben::ADV,deasupra,горе
956,hinauf::ADV,în sus,нагоре
957,überall::ADV,peste tot,навсякъде
958,überall::ADV,pretutindeni,навсякъде
959,nicht::ADV,nu,не
960,ein wenig::ADV,puțin,малко
961,kaum::ADV,cu greu,едва
962,kaum::ADV,cu greu,едвам
963,kaum::ADV,cu anevoie,едва
964,kaum::ADV,cu anevoie,едвам
965,sehr::ADV,mult,много
966,sehr::ADV,mult,твърде
967,sehr::ADV,foarte,много
968,sehr::ADV,foarte,твърде
969,so::ADV,așa,тъй
970,so::ADV,așa,така
971,so::ADV,atât,тъй
972,so::ADV,atât,така
973,noch::ADV,încă,още
974,nur::ADV,doar,само
975,schon::ADV,și,вече
976,schon::ADV,deja,вече
977,wieder::ADV,iar,пак
978,wieder::ADV,iar,отново
979,wieder::ADV,iarăși,пак
980,wieder::ADV,iarăși,отново
981,vergebens::ADV,în zadar,напразно
982,vor::PRP,înainte de,пред
983,hinter::PRP,după,зад
984,hinter::PRP,în spatele,зад
985,unter::PRP,sub,под
986,durch::PRP,prin,през
987,neben::PRP,lângă,до
988,neben::PRP,lângă,при
989,neben::PRP,alături de,до
990,neben::PRP,alături de,при
991,zwischen::PRP,între,между
992,zwischen::PRP,între,помежду
993,zwischen::PRP,dintre,между
994,zwischen::PRP,dintre,помежду
995,wegen::PRP,pentru,заради
996,dies::PRN,acesta,този
997,das::PRN,asta,туй
998,das::PRN,asta,това
999,alles::PRN,tot,всичко
1000,ich::PRN,eu,аз
1001,du::PRN,tu,ти
1002,er::PRN,el,той
1003,er::PRN,dânsul,той
1004,wir::PRN,noi,ние
1005,ihr::PRN,voi,вие
1006,sie::PRN,ei,те
1007,sie::PRN,dânșii,те
1008,was::FPRN,ce,що
1009,was::FPRN,ce,какво
1010,wer::FPRN,cine,кой
1011,wo::FADV,unde,къде
1012,wohin::FADV,încotro,накъде
1013,wohin::FADV,încotro,накъдето
1014,wie::FADV,cum,как
1015,warum::FADV,de ce,защо
1016,warum::FADV,pentru ce,защо
1017,wieviel::FNUM,cât,колко
1018,eins::NUM,unu,един
1019,zwei::NUM,doi,два
1020,drei::NUM,trei,три
1021,vier::NUM,patru,четири
1022,fünf::NUM,cinci,пет
1023,sechs::NUM,șase,шест
1024,sieben::NUM,șapte,седем
1025,acht::NUM,opt,осем
1026,neun::NUM,nouă,девет
1027,zehn::NUM,zece,десет
1028,elf::NUM,unsprezece,единайсет
1029,elf::NUM,unsprezece,единадесет
1030,zwölf::NUM,douăsprezece,дванайсет
1031,zwölf::NUM,douăsprezece,дванадесет
1032,zwanzig::NUM,douăzeci,двайсет
1033,zwanzig::NUM,douăzeci,двадесет
1034,dreißig::NUM,treizeci,тридесет
1035,vierzig::NUM,patruzeci,четиридесет
1036,fünfzig::NUM,cincizeci,петдесет
1037,sechzig::NUM,șaizeci,шестдесет
1038,siebzig::NUM,șaptezeci,седемдесет
1039,achtzig::NUM,optzeci,осемдесет
1040,neunzig::NUM,nouăzeci,деветдесет
1041,hundert::NUM,sută,сто
1042,tausend::NUM,mie,хиляда
1043,und::CNJ,și,а
1044,und::CNJ,și,та
1045,oder::CNJ,ori,или
1046,stehen::V,sta,стоя
1047,sitzen::V,ședea,седя
1048,liegen::V,zăcea,лежа
1049,liegen::V,fi culcat,лежа
1050,hängen::V,atârna,вися
1051,werden::V,deveni,бъда
1052,werden::V,deveni,стана
1053,werden::V,se face,бъда
1054,werden::V,se face,стана
1055,passieren::V,se întâmpla,случа се
1056,beginnen::V,începe,започна
1057,enden::V,se sfârși,свърша
1058,enden::V,se termina,свърша
1059,wechseln::V,se schimba,променям
1060,aufgehen[Sonne]::V,răsări,изгрея
1061,untergehen[Sonne]::V,apune,заляза
1062,scheinen[Sonne]::V,străluci,грея
1063,scheinen[Sonne]::V,străluci,светя
1064,donnern::V,tuna,гърмя
1065,wehen::V,bate,вея
1066,wehen::V,bate,духам
1067,strömen::V,curge în șiroaie,тека
1068,strömen::V,curge în șiroaie,лея се
1069,fließen::V,curge,тека
1070,sich drehen::V,se învârti,въртя се
1071,schwanken::V,se clătina,клатя се
1072,schwingen::V,vibra,трептя
1073,schwingen::V,flutura,трептя
1074,fallen::V,cădea,падам
1075,brennen::V,arde,горя
1076,rauchen::V,fuma,димя
1077,regnen::V,ploua,вали дъжд
1078,gefrieren::V,îngheța,замръзна
1079,tauen::V,se dezgheța,топя се
1080,schmelzen::V,se topi,разтопя се
1081,trocknen::V,se usca,съхна
1082,sieden::V,fierbe,вря
1083,sieden::V,fierbe,кипя
1084,sieden::V,clocoti,вря
1085,sieden::V,clocoti,кипя
1086,faulen::V,se împuți,гния
1087,verfaulen::V,putrezi,изгния
1088,reißen::V,se rupe,напукам се
1089,reißen::V,se sfâșia,напукам се
1090,versinken::V,se scufunda,потъна
1091,vergehen::V,trece,минавам
1092,vergehen::V,se scurge,минавам
1093,erscheinen::V,apărea,явя се
1094,verschwinden::V,dispărea,изчезна
1095,sinken::V,cădea,падна
1096,sinken::V,coborî,падна
1097,abnehmen::V,scădea,отслабна
1098,abnehmen::V,descrește,отслабна
1099,zunehmen::V,spori,нарасна
1100,zunehmen::V,crește,нарасна
1101,zunehmen::V,augmenta,нарасна
1102,steigen::V,urca,увелича се
1103,steigen::V,urca,покачвам се
1104,wachsen::V,crește,раста
1105,glänzen::V,luci,лъщя
1106,glänzen::V,luci,блестя
1107,glänzen::V,străluci,лъщя
1108,glänzen::V,străluci,блестя
1109,funkeln::V,scânteia,искря
1110,lärmen::V,face larmă,шумя
1111,läuten::V,suna,звъня
1112,klingeln::V,suna,звъня
1113,klirren::V,zăngăni,звънтя
1114,klirren::V,zăngăni,дрънкам
1115,brausen::V,vui,буча
1116,rauschen::V,vâjâi,шумя
1117,klingen::V,suna,звуча
1118,bellen::V,lătra,лая
1119,heulen::V,urla,вия
1120,heulen::V,urla,рева
1121,blasen::V,sufla,духна
1122,pfeifen::V,fluiera,свиря
1123,schreien::V,țipa,крещя
1124,stöhnen::V,geme,стена
1125,stöhnen::V,geme,пъшкам
1126,zittern::V,tremura,треперя
1127,leben::V,trăi,живея
1128,geboren werden::V,se naște,родя се
1129,atmen::V,respira,дишам
1130,trinken::V,bea,пия
1131,essen::V,mânca,ям
1132,schlucken::V,înghiți,гълтам
1133,müde werden::V,se obosi,уморя се
1134,einschlafen::V,adormi,заспя
1135,schlafen::V,dormi,спя
1136,aufwachen::V,se deștepta,събудя се
1137,aufstehen::V,fi se scula,стана
1138,sich erholen::V,se relaxa,отдъхвам си
1139,sich erholen::V,se destinde,отдъхвам си
1140,krank werden::V,se îmbolnăvi,заболея
1141,krank sein::V,zăcea,боледувам
1142,krank sein::V,fi bolnav,боледувам
1143,schmerzen::V,durea,боля
1144,husten::V,tuși,кашлям
1145,genesen::V,se însănătoși,оздравея
1146,sterben::V,muri,умра
1147,umkommen::V,pieri,загина
1148,sich bewegen::V,se mișca,движа се
1149,sich bewegen::V,se mișca,мърдам се
1150,sich rühren::V,se mișca,движа се
1151,sich erheben::V,se ridica,стана
1152,sich setzen::V,lua loc,седна
1153,sich setzen::V,se așeza,седна
1154,hinfallen::V,cădea jos,падна
1155,laufen::V,merge,ходя
1156,laufen::V,merge pe jos,ходя
1157,schreiten::V,păși,крача
1158,spazierengehen::V,se plimba,разхождам се
1159,eilen::V,fi se grăbi,бързам
1160,sich beeilen::V,se grăbi,побързам
1161,sausen::V,țâșni,тичам
1162,rennen::V,fugi,бягам
1163,rennen::V,alerga,бягам
1164,springen::V,sări,скачам
1165,klettern::V,urca,катеря се
1166,klettern::V,se cățăra,катеря се
1167,schaukeln::V,legăna,люлея се
1168,kriechen::V,se târî,лазя
1169,kriechen::V,se târî,пълзя
1170,schwimmen::V,înota,плувам
1171,tauchen::V,se scufunda,гмуркам се
1172,rudern::V,vâsli,греба
1173,rudern::V,lopăta,греба
1174,fahren::V,merge,пътувам
1175,fliegen::V,zbura,летя
1176,fliegen::V,zbura,хвърча
1177,gehen::V,merge,ида
1178,gehen::V,merge,вървя
1179,weggehen::V,se duce,отида си
1180,abfahren::V,pleca,отпътувам
1181,anhalten::V,se opri,спра се
1182,hineingehen::V,intra,влизам
1183,eintreten::V,intra,вляза
1184,kommen::V,veni,ида
1185,kommen::V,veni,дойда
1186,ankommen::V,sosi,пристигна
1187,ankommen::V,ajunge,пристигна
1188,zurückkommen::V,se întoarce,върна се
1189,bleiben::V,rămâne,остана
1190,warten::V,aștepta,чакам
1191,erwarten::V,aștepta,очаквам
1192,suchen::V,căuta,търся
1193,finden::V,găsi,намеря
1194,versuchen::V,încerca,опитам
1195,vorbereiten::V,pregăti,подготвя
1196,lieben::V,iubi,любя
1197,mögen::V,plăcea a,обичам
1198,lachen::V,râde,смея се
1199,rühren::V,mișca,трогна
1200,rühren::V,înduioșa,трогна
1201,weinen::V,plânge,плача
1202,schimpfen::V,înjura,ругая
1203,schimpfen::V,înjura,псувам
1204,sich ärgern::V,se supăra,ядосам се
1205,sich fürchten::V,se teme,боя се
1206,sich fürchten::V,se teme,страхувам се
1207,sich fürchten::V,fi teamă a,боя се
1208,sich fürchten::V,fi teamă a,страхувам се
1209,fürchten::V,se teme de,боя се от
1210,fürchten::V,se teme de,страхувам се от
1211,fliehen::V,fugi,бягам
1212,flüchten::V,evada,бягам
1213,flüchten::V,evada,избягам
1214,sehen::V,vedea,видя
1215,anschauen::V,privi,гледам
1216,ansehen::V,privi,поглеждам
1217,hören::V,auzi,чувам
1218,zuhören::V,asculta,слушам
1219,probieren::V,gusta,опитам
1220,riechen::V,mirosi,подуша
1221,fühlen::V,simți,усещам
1222,fühlen::V,simți,чувствувам
1223,fühlen::V,resimți,усещам
1224,fühlen::V,resimți,чувствувам
1225,scheinen::V,părea,изглеждам
1226,zu sehen sein::V,se vedea,виждам се
1227,vernehmen::V,auzi,доловя
1228,frieren::V,fi frig,мръзна
1229,tun::V,face,правя
1230,können::V,ști,мога
1231,können::V,putea,мога
1232,wollen::V,dori,ща
1233,wollen::V,dori,искам
1234,anfangen::V,începe,започна
1235,beenden::V,sfârși,свърша
1236,beenden::V,sfârși,завърша
1237,beenden::V,termina,свърша
1238,beenden::V,termina,завърша
1239,aufhören::V,înceta,престана
1240,gelingen::V,reuși,успея
1241,gelingen::V,reuși,сполуча
1242,gelingen::V,izbuti,успея
1243,gelingen::V,izbuti,сполуча
1244,geraten::V,reuși,удам се
1245,öffnen::V,deschide,отворя
1246,schließen::V,închide,затворя
1247,stellen::V,pune,поставя
1248,stellen::V,așeza,поставя
1249,setzen::V,pune,туря
1250,setzen::V,așeza,туря
1251,legen::V,pune,сложа
1252,legen::V,pune,слагам
1253,berühren::V,atinge,докосна
1254,verbinden::V,lega,свържа
1255,bedecken::V,acoperi,покрия
1256,aufhängen::V,atârna,закача
1257,aufhängen::V,spânzura,закача
1258,anzünden::V,aprinde,запаля
1259,aufheben::V,ridica,вдигна
1260,aufheben::V,ridica,повдигна
1261,aufheben::V,lua de jos,вдигна
1262,aufheben::V,lua de jos,повдигна
1263,zurücklassen::V,lăsa,оставя
1264,zurücklassen::V,lăsa în urmă,оставя
1265,verlieren::V,pierde,загубя
1266,fallen lassen::V,scăpa,изпусна
1267,fallen lassen::V,arunca,изпусна
1268,machen::V,face,направя
1269,herstellen::V,fabrica,произведа
1270,herstellen::V,confecționa,произведа
1271,bauen::V,clădi,строя
1272,bauen::V,construi,строя
1273,reparieren::V,repara,поправя
1274,verbessern::V,ameliora,подобря
1275,verbessern::V,îmbunătăți,подобря
1276,ändern::V,schimba,променя
1277,ändern::V,modifica,променя
1278,graben::V,săpa,копая
1279,beugen::V,curba,прегъна
1280,biegen::V,îndoi,прегъна
1281,biegen::V,încovoia,прегъна
1282,drehen::V,învârti,въртя
1283,wenden::V,întoarce,обърна
1284,umdrehen::V,învârti,обърна
1285,umdrehen::V,întoarce,обърна
1286,heben::V,ridica,вдигам
1287,hochheben::V,ridica,издигна
1288,ergreifen::V,lua,хвана
1289,ergreifen::V,lua,обхвана
1290,ergreifen::V,apuca,хвана
1291,ergreifen::V,apuca,обхвана
1292,halten::V,ține,държа
1293,drücken::V,apăsa,натискам
1294,drücken::V,apăsa,притискам
1295,drücken::V,strânge,натискам
1296,drücken::V,strânge,притискам
1297,schieben::V,împinge,тикам
1298,kratzen::V,zgâria,одраскам
1299,lecken::V,linge,лижа
1300,lecken::V,linge,ближа
1301,beißen::V,mușca,хапя
1302,beißen::V,mușca,ухапя
1303,abreißen::V,rupe,откъсна
1304,abreißen::V,smulge,откъсна
1305,abschneiden::V,scurta,отрежа
1306,binden::V,lega,вържа
1307,stecken::V,pune,пъхна
1308,brechen::V,rupe,троша
1309,brechen::V,frânge,троша
1310,klopfen::V,ciocăni,чукам
1311,hauen::V,lovi,бия
1312,kleben::V,lipi,лепя
1313,kleben::V,lipi,залепя
1314,reiben::V,freca,трия
1315,reiben::V,freca,търкам
1316,reiben::V,fricționa,трия
1317,reiben::V,fricționa,търкам
1318,streichen::V,unge,намажа
1319,schleifen::V,ascuți,остря
1320,schneiden::V,tăia,режа
1321,rütteln::V,zgâlțâi,разтърсвам
1322,schütteln::V,scutura,клатя
1323,schütteln::V,scutura,друсам
1324,schwenken::V,agita,размахам
1325,schütten::V,vărsa,сипя
1326,füllen::V,umple,напълня
1327,einwickeln::V,înveli,увия
1328,einwickeln::V,înveli,завия
1329,einwickeln::V,înfășura,увия
1330,einwickeln::V,înfășura,завия
1331,tragen::V,căra,нося
1332,schleppen::V,târî,влача
1333,ziehen::V,trage,тегля
1334,ziehen::V,trage,дръпна
1335,aufbewahren::V,păstra,съхраня
1336,aufbewahren::V,conserva,съхраня
1337,werfen::V,arunca,хвърля
1338,fangen::V,prinde,ловя
1339,fangen::V,prinde,уловя
1340,packen::V,apuca,хвана
1341,verstecken::V,ascunde,крия
1342,verstecken::V,ascunde,скрия
1343,teilen::V,împărți,разделя
1344,schicken::V,trimite,изпращам
1345,bringen::V,aduce,донеса
1346,hinzufügen::V,adăuga,прибавя
1347,bekommen::V,obține,сдобия се
1348,bekommen::V,dobândi,сдобия се
1349,erhalten::V,primi,получа
1350,erhalten::V,căpăta,получа
1351,nehmen::V,lua,взема
1352,wählen::V,opta,избирам
1353,wählen::V,alege,избирам
1354,auswählen::V,selecta,избера
1355,bewahren::V,păstra,пазя
1356,behindern::V,stingheri,преча
1357,behindern::V,stingheri,спъвам
1358,verderben::V,strica,разваля
1359,beschädigen::V,strica,повредя
1360,zerbrechen::V,rupe,счупя
1361,zerbrechen::V,frânge,счупя
1362,zerreißen::V,rupe,скъсам
1363,zerreißen::V,sfâșia,скъсам
1364,zerstören::V,distruge,разруша
1365,verbrennen::V,arde,изгоря
1366,verbrennen::V,incendia,изгоря
1367,geben::V,da,дам
1368,reichen::V,întinde,подам
1369,schenken::V,dărui,подаря
1370,versprechen::V,făgădui,обещая
1371,wünschen::V,ura,желая
1372,loben::V,lăuda,хваля
1373,küssen::V,săruta,целувам
1374,wiegen::V,legăna,люлея
1375,zudecken::V,acoperi,покрия
1376,wecken::V,trezi,събудя
1377,wecken::V,deștepta,събудя
1378,zeigen::V,arăta,покажа
1379,führen::V,călăuzi,водя
1380,führen::V,călăuzi,заведа
1381,lehren::V,preda,уча
1382,lehren::V,învăța,уча
1383,unterrichten::V,învăța,преподавам
1384,unterrichten::V,instrui,преподавам
1385,aufziehen::V,crește,отгледам
1386,leiten::V,duce,ръководя
1387,leiten::V,duce,управлявам
1388,leiten::V,conduce,ръководя
1389,leiten::V,conduce,управлявам
1390,antreiben::V,împinge,подкарвам
1391,antreiben::V,încuraja,подкарвам
1392,lassen::V,pune pe să,накарам
1393,einladen::V,invita,поканя
1394,vereinigen::V,uni,съединя
1395,vereinigen::V,întruni,съединя
1396,besuchen::V,vizita,посетя
1397,besuchen::V,face o vizită,посетя
1398,treffen::V,întâlni,срещна
1399,sich versammeln::V,se aduna,събера се
1400,spielen::V,se juca,играя
1401,singen::V,cânta,пея
1402,tanzen::V,dansa,танцувам
1403,sich trennen::V,se separa,разделя се
1404,sich trennen::V,se despărți,разделя се
1405,verlassen::V,părăsi,напусна
1406,verlassen::V,abandona,напусна
1407,retten::V,salva,спася
1408,bewachen::V,păzi,охранявам
1409,schützen::V,ocroti,запазя
1410,schützen::V,proteja,запазя
1411,verteidigen::V,apăra,защитя
1412,sich schlagen::V,se bate,бия се
1413,schießen::V,trage,стрелям
1414,siegen::V,birui,победя
1415,siegen::V,învinge,победя
1416,ärgern::V,supăra,ядосам
1417,schlagen::V,lovi,бия
1418,schlagen::V,lovi,ударя
1419,treten::V,călca,ритам
1420,stechen::V,înțepa,бодна
1421,stechen::V,împunge,бодна
1422,stoßen::V,împinge,бутна
1423,stoßen::V,împinge,блъсна
1424,stehlen::V,fura,
1425,stören::V,deranja,смутя
1426,belästigen::V,importuna,отегча
1427,belästigen::V,importuna,безпокоя
1428,verbergen::V,ascunde,скрия
1429,täuschen::V,amăgi,измамя
1430,betrügen::V,înșela,измамя
1431,töten::V,omorî,убия
1432,töten::V,omorî,умъртвя
1433,wohnen::V,sta,живея
1434,wohnen::V,locui,живея
1435,arbeiten::V,lucra,работя
1436,sammeln::V,aduna,събера
1437,sammeln::V,colecționa,събера
1438,pflücken::V,culege,бера
1439,pflücken::V,culege,откъсна
1440,jagen::V,vâna,ловувам
1441,fischen::V,pescui,ловя риба
1442,fassen::V,prinde,хвана
1443,hüten::V,paște,пазя
1444,treiben::V,mână,карам
1445,anbinden::V,lega,завържа
1446,füttern::V,da de mâncare,храня
1447,melken::V,mulge,доя
1448,hacken::V,toca,сека
1449,hacken::V,sparge,сека
1450,gießen::V,uda,полея
1451,reifen::V,pârgui,узрея
1452,zubereiten::V,găti,приготвя
1453,kochen::V,găti,варя
1454,backen::V,coace,пека
1455,braten::V,coace,пържа
1456,umrühren::V,mesteca,разбъркам
1457,stricken::V,împleti,плета
1458,nähen::V,coase,шия
1459,färben::V,vopsi,боядисам
1460,färben::V,colora,боядисам
1461,reinigen::V,curăți,почистя
1462,waschen::V,spăla,мия
1463,waschen::V,spăla,пера
1464,abwischen::V,șterge,избърша
1465,spülen::V,clăti,плакна
1466,fegen::V,mătura,измета
1467,kehren::V,mătura,мета
1468,baden::V,se scălda,къпя се
1469,sich waschen::V,se spăla,мия се
1470,ausziehen::V,și scoate,съблека
1471,anziehen::V,îmbrăca,облека
1472,sich anziehen::V,se îmbrăca,облека се
1473,kämmen::V,pieptăna,реша
1474,kämmen::V,pieptăna,вчеша
1475,schmücken::V,împodobi,накича
1476,sagen::V,zice,кажа
1477,sagen::V,spune,кажа
1478,sprechen::V,vorbi,говоря
1479,reden::V,vorbi,говоря
1480,reden::V,discuta,говоря
1481,sich unterhalten::V,conversa,разговарям
1482,sich unterhalten::V,sta de vorbă,разговарям
1483,fragen::V,întreba,запитам
1484,bitten::V,ruga,моля
1485,erzählen::V,spune,разкажа
1486,erzählen::V,povesti,разкажа
1487,mitteilen::V,comunica,съобщя
1488,mitteilen::V,înștiința,съобщя
1489,nennen::V,numi,нарека
1490,nennen::V,chema,нарека
1491,rufen::V,chema,викам
1492,rufen::V,chema,повикам
1493,prahlen::V,se făli,хваля се
1494,übersetzen::V,traduce,преведа
1495,denken::V,gândi,мисля
1496,glauben::V,crede,вярвам
1497,bemerken::V,observa,забележа
1498,erkennen::V,cunoaște,позная
1499,erkennen::V,recunoaște,позная
1500,begreifen::V,pricepe,схвана
1501,begreifen::V,înțelege,схвана
1502,verstehen::V,înțelege,разбера
1503,lernen::V,învăța,уча се
1504,wissen::V,ști,зная
1505,sich erinnern an::V,a-și aminti de,спомня си за
1506,vergessen::V,uita,забравя
1507,messen::V,măsura,меря
1508,zählen::V,număra,броя
1509,rechnen::V,calcula,сметна
1510,lesen::V,citi,чета
1511,malen::V,picta,рисувам
1512,zeichnen::V,desena,рисувам
1513,schreiben::V,scrie,пиша
1514,besitzen::V,avea,имам
1515,besitzen::V,avea,притежавам
1516,besitzen::V,poseda,имам
1517,besitzen::V,poseda,притежавам
1518,kaufen::V,cumpăra,купя
1519,kaufen::V,cumpăra,купувам
1520,verkaufen::V,vinde,продам
1521,bezahlen::V,plăti,заплатя
1522,bezahlen::V,achita,заплатя
1523,zahlen::V,plăti,платя
1524,beherrschen::V,stăpâni,владея
1525,ertragen::V,răbda,понеса
1526,ertragen::V,suporta,понеса
