,Concept_ID,ka,ar
719,schlecht::A,უხეირო,سيء
720,richtig::A,ნამდვილი,صحيح
721,schlimm::A,ცუდი,خبيث
722,wahr::A,სწორი,حق
723,wahr::A,ჭეშმარიტი,حق
724,alt::A,ძველი,قديم
725,neu::A,ახალი,جديد
726,ehemalig::A,ყოფილი,سابق
727,alt[Lebewesen]::A,ბებერი,مسن
728,jung::A,ნორჩი,شاب
729,jung::A,ნორჩი,صغير
730,jung::A,ახალგაზრდა,شاب
731,jung::A,ახალგაზრდა,صغير
732,arm::A,ღარიბი,فقير
733,reich::A,მდიდარი,غني
734,bekannt::A,ცნობილი,معلوم
735,berühmt::A,გამოჩენილი,مشهور
736,fremd::A,უცხო,أجنبي
737,fremd::A,გარეშე,أجنبي
738,verschieden::A,სხვაგვარი,مختلف
739,nah::A,ახლო,قريب
740,fern::A,შორი,بعيد
741,fern::A,შორეული,بعيد
742,linker::A,მარცხენა,يسار
743,rechter::A,მარჯვენა,يمين
744,anderer::A,სხვა,آخر
745,erster::A,პირველი,أول
746,zweiter::A,მეორე,ثان
747,dritter::A,მესამე,ثالث
748,letzter::A,ბოლო,أخير
749,letzter::A,უკანასკნელი,أخير
750,allein::ADV,მარტო,وحده
751,auf einmal::ADV,ერთდროულად,بالمرة
752,zusammen::ADV,ერთად,معا
753,lange::ADV,დიდხანს,مدة طويلة
754,plötzlich::ADV,მოულოდნელად,فجأة
755,sofort::ADV,ახლავე,حالا
756,sofort::ADV,ახლავე,فورا
757,später::ADV,მოგვიანებით,فيما بعد
758,jetzt::ADV,ახლა,الآن
759,jetzt::ADV,ახლა,حاليا
760,heute::ADV,დღეს,اليوم
761,morgen::ADV,ხვალ,غدا
762,bald::ADV,მალე,قريبا
763,dann::ADV,მერე,ثم
764,gestern::ADV,გუშინ,أمس
765,gestern::ADV,გუშინ,البارحة
766,einst::ADV,ოდესღაც,قديما
767,damals::ADV,მაშინ,حينئذ
768,danach::ADV,მერმე,ثم
769,danach::ADV,მერმე,بعد ذلك
770,danach::ADV,შემდეგ,ثم
771,danach::ADV,შემდეგ,بعد ذلك
772,vorher::ADV,ადრე,من قبل
773,vorher::ADV,ადრე,قبل ذلك
774,vorher::ADV,წინათ,من قبل
775,vorher::ADV,წინათ,قبل ذلك
776,zuerst::ADV,ჯერ,أولا
777,einmal::ADV,ერთხელ,مرة
778,manchmal::ADV,ხან,أحيانا
779,manchmal::ADV,ზოგჯერ,أحيانا
780,oft::ADV,ხშირად,كثيرا
781,immer::ADV,მუდამ,دائما
782,immer::ADV,ყოველთვის,دائما
783,niemals::ADV,არასდროს,لا أبدا
784,hier::ADV,აქ,هنا
785,hierhin::ADV,აქეთ,إلى هنا
786,von hier::ADV,აქედან,من هنا
787,dort::ADV,იქ,هناك
788,dorthin::ADV,იქით,إلى هناك
789,geradeaus::ADV,პირდაპირ,إلى الأمام
790,vorwärts::ADV,წინ,إلى الأمام
791,rückwärts::ADV,უკან,إلى الوراء
792,zurück::ADV,უკანვე,عودا
793,zurück::ADV,უკანვე,إلى الخلف
794,unten::ADV,დაბლა,تحت
795,unten::ADV,დაბლა,في الأسفل
796,unten::ADV,ქვევით,تحت
797,unten::ADV,ქვევით,في الأسفل
798,hinab::ADV,ძირს,إلى تحت
799,oben::ADV,ზემოთ,فوق
800,oben::ADV,ზემოთ,في الأعلى
801,hinauf::ADV,ზევით,إلى فوق
802,hinauf::ADV,ზევით,إلى الأعلى
803,überall::ADV,ყველგან,في كل مكان
804,nicht::ADV,არ,لا
805,nicht::ADV,არ,لم
806,ein wenig::ADV,ცოტა,قليلا
807,kaum::ADV,ძლივს,كاد لا
808,sehr::ADV,მეტად,جدا
809,sehr::ADV,მეტად,كثيرا
810,sehr::ADV,ძალიან,جدا
811,sehr::ADV,ძალიან,كثيرا
812,so::ADV,ისე,كذا
813,so::ADV,ისე,كذلك
814,noch::ADV,ჯერ,ما زال
815,nur::ADV,მხოლოდ,فقط
816,schon::ADV,უკვე,قد
817,wieder::ADV,ისევ,من جديد
818,wieder::ADV,ისევ,مرة أخرى
819,wieder::ADV,კიდევ,من جديد
820,wieder::ADV,კიდევ,مرة أخرى
821,vergebens::ADV,ამაოდ,عبثا
822,vergebens::ADV,ტყუილად,عبثا
823,vor::PRP,წინ,أمام
824,hinter::PRP,უკან,خلف
825,hinter::PRP,უკან,وراء
826,hinter::PRP,მიღმა,خلف
827,hinter::PRP,მიღმა,وراء
828,unter::PRP,ქვეშ,تحت
829,unter::PRP,ქვევით,تحت
830,durch::PRP,გავლით,عبر
831,durch::PRP,გავლით,خلال
832,neben::PRP,გვერდით,جنب
833,neben::PRP,გვერდით,بجانب
834,zwischen::PRP,შუა,بين
835,zwischen::PRP,შორის,بين
836,wegen::PRP,გამო,بسبب
837,wegen::PRP,შედეგად,بسبب
838,dies::PRN,ეს,هذا
839,das::PRN,ეგ,ذلك
840,alles::PRN,ყველაფერი,الكل
841,ich::PRN,მე,أنا
842,du::PRN,შენ,أنت
843,er::PRN,ის,هو
844,er::PRN,იგი,هو
845,wir::PRN,ჩვენ,نحن
846,ihr::PRN,თქვენ,أنتم
847,ihr::PRN,თქვენ,أنتن
848,sie::PRN,ისინი,هم
849,sie::PRN,ისინი,هن
850,was::FPRN,რა,ما
851,wer::FPRN,ვინ,من
852,wo::FADV,სად,أين
853,wohin::FADV,საით,إلى أين
854,wie::FADV,როგორ,كيف
855,warum::FADV,რაზე,لماذا
856,warum::FADV,რატომ,لماذا
857,wieviel::FNUM,რამდენი,كم
858,eins::NUM,ერთი,واحد
859,zwei::NUM,ორი,اثنين
860,drei::NUM,სამი,ثلاثة
861,vier::NUM,ოთხი,أربعة
862,fünf::NUM,ხუთი,خمسة
863,sechs::NUM,ექვსი,ستة
864,sieben::NUM,შვიდი,سبعة
865,acht::NUM,რვა,ثمانية
866,neun::NUM,ცხრა,تسعة
867,zehn::NUM,ათი,عشرة
868,elf::NUM,თერთმეტი,أحد عشر
869,zwölf::NUM,თორმეტი,اثنا عشر
870,zwanzig::NUM,ოცი,عشرون
871,dreißig::NUM,ოცდაათი,ثلاثون
872,vierzig::NUM,ორმოცი,أربعون
873,fünfzig::NUM,ორმოცდაათი,خمسون
874,sechzig::NUM,სამოცი,ستون
875,siebzig::NUM,სამოცდაათი,سبعون
876,achtzig::NUM,ოთხმოცი,ثمانون
877,neunzig::NUM,ოთხმოცდაათი,تسعون
878,hundert::NUM,ასი,مئة
879,tausend::NUM,ათასი,ألف
880,und::CNJ,და,و
881,oder::CNJ,ან,أو
882,stehen::V,დგას,وقف
883,sitzen::V,ზის,جلس
884,liegen::V,აწევს,رقد
885,hängen::V,კიდია,تعلق
886,werden::V,გახდება,صار
887,werden::V,გახდება,أصبح
888,passieren::V,მოხდება,حدث
889,beginnen::V,იწყება,ابتدأ
890,enden::V,გათავდება,انتهى
891,wechseln::V,იცვლება,تغير
892,aufgehen[Sonne]::V,ამოდის,شرق
893,untergehen[Sonne]::V,ჩადის,غرب
894,scheinen[Sonne]::V,ანათებს,أضاء
895,donnern::V,ქუხს,رعد
896,wehen::V,ქრის,هب
897,wehen::V,დაუბერავს,هب
898,strömen::V,იღვრება,جرى
899,fließen::V,დის,سال
900,fließen::V,მიედინება,سال
901,sich drehen::V,ტრიალებს,دار
902,schwanken::V,ირხევა,ترنح
903,schwingen::V,ირხევა,ترجح
904,fallen::V,დავარდება,سقط
905,brennen::V,იწვის,احترق
906,rauchen::V,ბოლავს,دخن
907,rauchen::V,აბოლებს,دخن
908,regnen::V,წვიმს,أمطر
909,gefrieren::V,იყინება,تجمد
910,tauen::V,დნება,ذاب
911,schmelzen::V,დნება,ذاب
912,trocknen::V,გაშრება,نشف
913,sieden::V,დუღს,غلى
914,faulen::V,ლპება,فسد
915,verfaulen::V,ლპება,تعفن
916,reißen::V,დაიხევა,انقطع
917,versinken::V,ეფლობა,غرق
918,versinken::V,ჩაიძირება,غرق
919,vergehen::V,გადის,مضى
920,erscheinen::V,გამოჩნდება,لاح
921,erscheinen::V,გამოჩნდება,ظهر
922,verschwinden::V,გააქრება,غاب
923,verschwinden::V,დაიკარგება,غاب
924,sinken::V,დაიწევს,هبط
925,abnehmen::V,შემცირდება,نقص
926,zunehmen::V,გასუქდება,ازداد
927,steigen::V,მოიმატებს,صعد
928,steigen::V,მოიმატებს,ارتفع
929,wachsen::V,იზრდება,نما
930,wachsen::V,იზრდება,نبت
931,wachsen::V,მრავლდება,نما
932,wachsen::V,მრავლდება,نبت
933,glänzen::V,ბრწყინავს,لمع
934,funkeln::V,კაშკაშებს,تلألأ
935,lärmen::V,ხმაურობს,ضج
936,lärmen::V,ხმაურობს,صخب
937,läuten::V,დარეკავს,قرع
938,klingeln::V,დარეკავს,دق
939,klirren::V,დააწკარუნებს,قعقع
940,brausen::V,ბობოქრობს,عج
941,rauschen::V,შრიალებს,حف
942,klingen::V,ხმას გამოსცემს,رن
943,bellen::V,უყეფს,نبح
944,heulen::V,ღმუის,عوى
945,blasen::V,დაუბერავს,نفخ
946,pfeifen::V,უსტვენს,صفر
947,schreien::V,ყვირის,صرخ
948,stöhnen::V,კვნესის,أن
949,zittern::V,აძაგძაგებს,ارتعش
950,leben::V,ცოცხლობს,عاش
951,geboren werden::V,იშვება,ولد
952,geboren werden::V,იბადება,ولد
953,atmen::V,სუნთქავს,تنفس
954,trinken::V,სვამს,شرب
955,trinken::V,დალევს,شرب
956,essen::V,შეჭამს,أكل
957,schlucken::V,ყლაპავს,جرع
958,müde werden::V,დაიქანცება,تعب
959,einschlafen::V,დაიძინებს,نام
960,schlafen::V,სძინავს,نام
961,aufwachen::V,გაიღვიძებს,استيقظ
962,aufstehen::V,ადგება,قام
963,sich erholen::V,დაისვენებს,استجم
964,krank werden::V,ავად გახდება,مرض
965,krank sein::V,ავადმყოფობს,مرض
966,schmerzen::V,სტკივა,آلم
967,husten::V,ახველებს,كح
968,husten::V,ახველებს,سعل
969,genesen::V,მორჩება,نقه
970,sterben::V,კვდება,مات
971,umkommen::V,დაიღუპება,هلك
972,sich bewegen::V,იძვრის,تحرك
973,sich bewegen::V,მოძრაობს,تحرك
974,sich rühren::V,გაინძრევა,تحرك
975,sich erheben::V,ადგება,قام
976,sich setzen::V,დაჯდება,جلس
977,hinfallen::V,დაეცემა,وقع
978,laufen::V,დადის,مشى
979,schreiten::V,აბიჯებს,خطا
980,spazierengehen::V,დასეირნობს,تنزه
981,eilen::V,მიიჩქარის,عجل
982,sich beeilen::V,აჩქარდება,استعجل
983,sausen::V,მიქრის,أسرع
984,rennen::V,დარბის,عدا
985,rennen::V,დარბის,ركض
986,springen::V,ხტის,قفز
987,klettern::V,ძვრება,تسلق
988,schaukeln::V,ქანაობს,تأرجح
989,kriechen::V,დაბობღავს,دب
990,kriechen::V,დაბობღავს,زحف
991,schwimmen::V,ცურავს,سبح
992,tauchen::V,ჩაიძირება,غطس
993,rudern::V,ნიჩაბს უსვამს,جذف
994,fahren::V,დადის,ركب
995,fahren::V,დადის,سافر
996,fahren::V,მგზავრობს,ركب
997,fahren::V,მგზავრობს,سافر
998,fliegen::V,იფრენს,طار
999,fliegen::V,გაფრინდება,طار
1000,gehen::V,მიდის,سار
1001,gehen::V,მიდის,ذهب
1002,weggehen::V,წამოდის,ذهب
1003,weggehen::V,წამოდის,انصرف
1004,abfahren::V,მიემგზავრება,رحل
1005,anhalten::V,ჩერდება,توقف
1006,hineingehen::V,შედის,دخل
1007,eintreten::V,შედის,دخل
1008,kommen::V,მოდის,أتى
1009,kommen::V,მოდის,جاء
1010,ankommen::V,ჩადის,وصل
1011,zurückkommen::V,დაბრუნდება,عاد
1012,zurückkommen::V,დაბრუნდება,رجع
1013,bleiben::V,დარჩება,مكث
1014,warten::V,ელოდება,انتظر
1015,erwarten::V,ელის,ترقب
1016,erwarten::V,ელის,انتظر
1017,erwarten::V,დაიცდის,ترقب
1018,erwarten::V,დაიცდის,انتظر
1019,suchen::V,ეძებს,بحث
1020,suchen::V,მოძებნის,بحث
1021,finden::V,მიაგნებს,وجد
1022,finden::V,გამოძებნის,وجد
1023,versuchen::V,ცდის,حاول
1024,versuchen::V,ცდილობს,حاول
1025,vorbereiten::V,მოამზადებს,أعد
1026,vorbereiten::V,მოამზადებს,حضر
1027,lieben::V,უყვარს,أحب
1028,mögen::V,ეტრფის,أحب
1029,lachen::V,იცინის,ضحك
1030,rühren::V,გულს აუჩუყებს,أثر
1031,weinen::V,ტირის,بكى
1032,schimpfen::V,შეიგინება,سب
1033,schimpfen::V,შეიგინება,شتم
1034,sich ärgern::V,გაბრაზობს,زعل
1035,sich fürchten::V,შიშობს,هاب
1036,fürchten::V,ფრთხილობს,خاف
1037,fürchten::V,ფრთხილობს,خشي
1038,fliehen::V,გაიქცევა,هرب
1039,flüchten::V,გაიქცევა,فر
1040,sehen::V,ხედავს,رأى
1041,anschauen::V,ნახავს,نظر
1042,ansehen::V,უყურებს,نظر
1043,hören::V,ისმენს,سمع
1044,zuhören::V,მოისმენს,أصغى
1045,probieren::V,გასინჯავს,ذاق
1046,riechen::V,ყნოსავს,شم
1047,riechen::V,ყნოსავს,استنشق
1048,fühlen::V,გრძნობს,شعر
1049,scheinen::V,ეჩვენება,ظهر
1050,zu sehen sein::V,მოჩანს,ظهر
1051,vernehmen::V,გაიგებს,سمع
1052,frieren::V,იყინება,بردان
1053,tun::V,აკეთებს,فعل
1054,können::V,შეიძლება,قدر
1055,können::V,შეიძლება,استطاع
1056,wollen::V,უნდა,شاء
1057,wollen::V,უნდა,أراد
1058,anfangen::V,დაიწყებს,بدأ
1059,beenden::V,ამთავრებს,أنهى
1060,aufhören::V,შეწყვეტს,توقف
1061,aufhören::V,შეწყვეტს,انقطع
1062,gelingen::V,მოახერხებს,نجح
1063,geraten::V,გამოდის,طلع
1064,öffnen::V,გახსნის,فتح
1065,schließen::V,ხურავს,أغلق
1066,schließen::V,დაკეტავს,أغلق
1067,stellen::V,დადგამს,وضع
1068,stellen::V,დადგამს,أقام
1069,setzen::V,დასვამს,أجلس
1070,legen::V,დადებს,وضع
1071,berühren::V,შეახებს,مس
1072,berühren::V,შეახებს,لمس
1073,berühren::V,მიაკარებს,مس
1074,berühren::V,მიაკარებს,لمس
1075,verbinden::V,შეაერთებს,ربط
1076,verbinden::V,შეაერთებს,وصل
1077,bedecken::V,გადააფარებს,غطى
1078,aufhängen::V,დაკიდებს,علق
1079,anzünden::V,დაანთებს,أوقد
1080,anzünden::V,მოუკიდებს,أوقد
1081,aufheben::V,აიღებს,لقط
1082,aufheben::V,აიყვანს,لقط
1083,zurücklassen::V,დატოვებს,ترك
1084,verlieren::V,დაკარგავს,فقد
1085,fallen lassen::V,გაუვარდება,أسقط
1086,machen::V,გააკეთებს,فعل
1087,machen::V,გამოიწვევს,فعل
1088,herstellen::V,დაამზადებს,صنع
1089,herstellen::V,დაამზადებს,أنتج
1090,bauen::V,ააშენებს,بنى
1091,bauen::V,ააშენებს,شيد
1092,reparieren::V,შეაკეთებს,صلح
1093,reparieren::V,გაარემონტებს,صلح
1094,verbessern::V,გამოაკეთებს,صحح
1095,verbessern::V,გააუმჯობესებს,صحح
1096,ändern::V,შეცვლის,غير
1097,graben::V,თხრის,حفر
1098,beugen::V,ხრის,ثنى
1099,beugen::V,ხრის,أحنى
1100,biegen::V,გაღუნავს,لوى
1101,drehen::V,ატრიალებს,أدار
1102,drehen::V,ატრიალებს,دور
1103,wenden::V,მოაბრუნებს,قلب
1104,umdrehen::V,შეატრიალებს,قلب
1105,heben::V,ასწევს,رفع
1106,hochheben::V,აიყვანს,رفع
1107,ergreifen::V,სტაცებს,مسك
1108,halten::V,უჭირავს,مسك
1109,drücken::V,დააწვება,ضغط
1110,schieben::V,მისწევს,حرك
1111,kratzen::V,მოფხანს,خدش
1112,lecken::V,ლოკავს,لعق
1113,beißen::V,უკბენს,عض
1114,abreißen::V,გლეჯს,قلع
1115,abreißen::V,მოწყვეტს,قلع
1116,abschneiden::V,გაჭრის,قطع
1117,binden::V,შეკრავს,ربط
1118,binden::V,გადააბამს,ربط
1119,stecken::V,ჩაასობს,دس
1120,brechen::V,მოიტეხს,كسر
1121,klopfen::V,აკაკუნებს,طرق
1122,hauen::V,ლეწავს,ضرب
1123,kleben::V,წებავს,ألصق
1124,kleben::V,დააწებებს,ألصق
1125,reiben::V,დაზელს,حك
1126,streichen::V,უსვამს,نشر
1127,schleifen::V,ლესავს,سن
1128,schneiden::V,გაჭრის,قطع
1129,rütteln::V,არხევს,رج
1130,schütteln::V,არყევს,هز
1131,schütteln::V,ანძრევს,هز
1132,schwenken::V,აქნევს,لوح
1133,schütten::V,ღვრის,صب
1134,schütten::V,დააქცევს,صب
1135,füllen::V,გაავსებს,ملأ
1136,einwickeln::V,შეახვევს,لف
1137,tragen::V,მიიტანს,حمل
1138,schleppen::V,მიათრევს,سحب
1139,ziehen::V,წევს,سحب
1140,ziehen::V,ათრევს,سحب
1141,aufbewahren::V,შეინახავს,حفظ
1142,werfen::V,ისვრის,رمى
1143,werfen::V,ისვრის,ألقى
1144,fangen::V,დაიჭერს,التقط
1145,packen::V,სტაცებს,مسك
1146,verstecken::V,მალავს,خبأ
1147,teilen::V,დაყოფს,قسم
1148,schicken::V,გაგზავნის,بعث
1149,schicken::V,გაგზავნის,أرسل
1150,bringen::V,მოიტანს,جلب
1151,hinzufügen::V,დაამატებს,أضاف
1152,bekommen::V,ამოიღებს,حصل
1153,erhalten::V,იღებს,استلم
1154,nehmen::V,აიღებს,أخذ
1155,wählen::V,გადაარჩევს,اختار
1156,auswählen::V,ამოარჩევს,انتقى
1157,bewahren::V,ინარჩუნებს,حافظ
1158,behindern::V,აბრკოლებს,عاق
1159,behindern::V,გააძნელებს,عاق
1160,verderben::V,გააფუჭებს,أفسد
1161,beschädigen::V,დააზიანებს,أضر
1162,zerbrechen::V,დაამტვრევს,كسر
1163,zerreißen::V,გახევს,مزق
1164,zerstören::V,მოსპობს,دمر
1165,zerstören::V,დაანგრევს,دمر
1166,verbrennen::V,დაწვავს,حرق
1167,geben::V,აძლევს,أعطى
1168,reichen::V,მიაწოდებს,ناول
1169,schenken::V,აჩუქებს,وهب
1170,versprechen::V,აღუთქვამს,وعد
1171,wünschen::V,უსურვებს,تمنى
1172,loben::V,აქებს,مدح
1173,loben::V,ამკობს,مدح
1174,küssen::V,აკოცებს,قبل
1175,wiegen::V,არხევს,هدهد
1176,zudecken::V,გადახურავს,غطى
1177,wecken::V,გააღვიძებს,أيقظ
1178,zeigen::V,დაანახვებს,أرى
1179,führen::V,მიჰყავს,دل
1180,lehren::V,ასწავლის,علم
1181,unterrichten::V,ასწავლის,علم
1182,aufziehen::V,აღზრდის,ربى
1183,leiten::V,აწარმოებს,دل
1184,leiten::V,აწარმოებს,أدار
1185,leiten::V,ხელმძღვანელობს,دل
1186,leiten::V,ხელმძღვანელობს,أدار
1187,antreiben::V,დააჩქარებს,حث
1188,lassen::V,ა--ინებს,حدا
1189,einladen::V,მოიპატიჟებს,دعا
1190,vereinigen::V,შეაერთებს,وحد
1191,besuchen::V,სანახავად მიდის,زار
1192,treffen::V,შეხვდება,قابل
1193,sich versammeln::V,შეიკრიბება,اجتمع
1194,spielen::V,ეთამაშება,لعب
1195,singen::V,მღერის,غنى
1196,tanzen::V,ცეკვავს,رقص
1197,sich trennen::V,მოშორდება,افترق
1198,verlassen::V,მიატოვებს,ترك
1199,retten::V,იხსნის,نجى
1200,retten::V,იხსნის,أنقذ
1201,retten::V,გადაარჩენს,نجى
1202,retten::V,გადაარჩენს,أنقذ
1203,bewachen::V,დარაჯობს,حرس
1204,bewachen::V,უთვალთვალებს,حرس
1205,schützen::V,დაიფარავს,حمى
1206,verteidigen::V,დაიცავს,دافع
1207,sich schlagen::V,იჩხუბებს,تضارب
1208,schießen::V,ისვრის,أطلق
1209,siegen::V,გაიმარჯვებს,انتصر
1210,ärgern::V,აჯავრებს,أزعل
1211,schlagen::V,ცემს,ضرب
1212,treten::V,პანღურს ამოჰკრავს,رفس
1213,stechen::V,სჩხვლეტს,شك
1214,stoßen::V,დაეჯახება,دفع
1215,stehlen::V,ქურდობს,سرق
1216,stehlen::V,მოიპარავს,سرق
1217,stören::V,შეაწუხებს,ضايق
1218,belästigen::V,მობეზრდება,أزعج
1219,verbergen::V,დამალავს,كتم
1220,täuschen::V,შეცდებს,خدع
1221,betrügen::V,მოატყუებს,غش
1222,töten::V,მოკლავს,قتل
1223,wohnen::V,ცხოვრობს,سكن
1224,wohnen::V,ბინადრობს,سكن
1225,arbeiten::V,მუშაობს,عمل
1226,arbeiten::V,მუშაობს,اشتغل
1227,sammeln::V,შეკრებს,جمع
1228,pflücken::V,კრეფს,جنى
1229,pflücken::V,კრეფს,قطف
1230,jagen::V,ნადირობს,صاد
1231,fischen::V,თევზაობს,اصطاد
1232,fassen::V,დააჭერს,قبض
1233,hüten::V,მწყემსავს,رعى
1234,treiben::V,მიერეკება,ساق
1235,anbinden::V,მიაბამს,ربط
1236,füttern::V,აჭმევს,علف
1237,melken::V,წველის,حلب
1238,hacken::V,კეპავს,فرم
1239,gießen::V,რწყავს,سقى
1240,reifen::V,მწიფდება,نضج
1241,zubereiten::V,მოამზადებს,حضر
1242,kochen::V,მოხარშავს,طبخ
1243,backen::V,გამოაცხობს,خبز
1244,braten::V,შეწვავს,قلى
1245,braten::V,შეწვავს,حمر
1246,umrühren::V,შეურევს,قلب
1247,umrühren::V,გათქვეფს,قلب
1248,stricken::V,ქსოვს,حاك
1249,nähen::V,გაკერავს,خاط
1250,färben::V,შეღებავს,صبغ
1251,färben::V,შეღებავს,لون
1252,reinigen::V,გაწმენდს,نظف
1253,reinigen::V,გასუფთავებს,نظف
1254,waschen::V,გარეცხავს,غسل
1255,abwischen::V,წაშლის,مسح
1256,spülen::V,გაავლებს,شطف
1257,fegen::V,დაბლანდავს,كنس
1258,kehren::V,დაგვის,كنس
1259,baden::V,ბანაობს,استحم
1260,sich waschen::V,იბანება,اغتسل
1261,ausziehen::V,გაიხდის,خلع
1262,anziehen::V,ჩაიცვამს,لبس
1263,sich anziehen::V,ჩაიცვამს,اكتسى
1264,kämmen::V,დავარცხნის,مشط
1265,schmücken::V,მორთავს,زين
1266,sagen::V,იტყვის,قال
1267,sprechen::V,ლაპარაკობს,تكلم
1268,reden::V,საუბრობს,تكلم
1269,sich unterhalten::V,ბაასობს,تحادث
1270,sich unterhalten::V,მუსაიფობს,تحادث
1271,fragen::V,ჰკითხავს,سأل
1272,bitten::V,სთხოვს,رجا
1273,erzählen::V,მოუთხრობს,حكي
1274,mitteilen::V,აუწყებს,بلغ
1275,mitteilen::V,აცნობებს,بلغ
1276,nennen::V,უწოდებს,سمى
1277,rufen::V,დაუძახებს,نادى
1278,prahlen::V,ტრაბახობს,فشر
1279,prahlen::V,ტრაბახობს,تفاخر
1280,übersetzen::V,გადათარგმნის,ترجم
1281,denken::V,ფიქრობს,فكر
1282,denken::V,აზროვნებს,فكر
1283,glauben::V,სჯერა,اعتقد
1284,bemerken::V,შენიშვნავს,لاحظ
1285,erkennen::V,გამოიცნობს,عرف
1286,begreifen::V,გაიგებს,فهم
1287,begreifen::V,გაიგებს,أدرك
1288,verstehen::V,გაიგონებს,فهم
1289,lernen::V,ისწავლის,درس
1290,wissen::V,ეცოდინება,علم
1291,sich erinnern an::V,მოიგონებს,تذكر
1292,sich erinnern an::V,გაიხსენებს,تذكر
1293,vergessen::V,ივიწყებს,نسي
1294,messen::V,ზომავს,قاس
1295,zählen::V,ითვლის,عد
1296,zählen::V,ითვლის,أحصى
1297,rechnen::V,გაიანგარიშებს,حسب
1298,lesen::V,კითხულობს,قرأ
1299,malen::V,ხატავს,صور
1300,zeichnen::V,ხაზავს,رسم
1301,schreiben::V,დაწერს,كتب
1302,besitzen::V,ექნება,حاز
1303,besitzen::V,ექნება,ملك
1304,kaufen::V,ყიდულობს,اشترى
1305,verkaufen::V,გაყიდის,باع
1306,bezahlen::V,გადაიხდის,دفع
1307,zahlen::V,გადაიხდის,سدد
1308,beherrschen::V,ფლობს,حكم
1309,ertragen::V,მოითმენს,أطاق
1310,ertragen::V,მოითმენს,تحمل
