,Concept_ID,ml,mn
1180,lehren::V,പഠിപ്പിക്കുക,заах
1181,unterrichten::V,പരിശീലിപ്പിക്കുക,сургах
1182,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,өсгөх
1183,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,хүмүүжүүлэх
1184,leiten::V,നയിക്കുക,удирдах
1185,antreiben::V,പ്രേരിപ്പിക്കുക,шамдуулах
1186,lassen::V,അനുവദിക്കുക,-уулах
1187,einladen::V,ക്ഷണിക്കുക,залах
1188,vereinigen::V,കൂടിച്ചേരുക,нэгтгэх
1189,vereinigen::V,കൂടിച്ചേരുക,хамтруулах
1190,besuchen::V,സന്ദർശിക്കുക,зочлох
1191,treffen::V,തമ്മിൽ കാണുക,учрах
1192,treffen::V,തമ്മിൽ കാണുക,дайралдах
1193,sich versammeln::V,സംയോജിപ്പിക്കുക,хуралдах
1194,spielen::V,കളിക്കുക,наадах
1195,singen::V,പാടുക,дуулах
1196,tanzen::V,നൃത്തം ചെയ്യുക,бүжиглэх
1197,sich trennen::V,നേർപെടുത്തുക,салах
1198,verlassen::V,പിൻവാങ്ങുക,хаях
1199,retten::V,രക്ഷിക്കുക,гэтэлгэх
1200,bewachen::V,കാവൽനിൽക്കുക,сахих
1201,schützen::V,പരിരക്ഷിക്കുക,хамгаалах
1202,verteidigen::V,പ്രതിരോധിക്കുക,хамгаалах
1203,sich schlagen::V,കലഹിക്കുക,зодолдох
1204,schießen::V,വെടിവെക്കുക,харвах
1205,schießen::V,വെടിവെക്കുക,буу буудах
1206,siegen::V,വിജയിക്കുക,ялах
1207,ärgern::V,വിഷമിപ്പിക്കുക,уурлуулах
1208,ärgern::V,വിഷമിപ്പിക്കുക,уур хүргэх
1209,schlagen::V,അടിക്കുക,цохих
1210,treten::V,തൊഴിക്കുക,өшиглөх
1211,stechen::V,കുത്തുക,хатгах
1212,stoßen::V,തള്ളുക,ёврох
1213,stoßen::V,തള്ളുക,нудрах
1214,stehlen::V,മോഷ്ടിക്കുക,хулгайлах
1215,stören::V,ശല്യപ്പെടുത്തുക,саад болох
1216,belästigen::V,മെനക്കെടുക,зовоох
1217,belästigen::V,മെനക്കെടുക,амраахгүй байх
1218,verbergen::V,മറയ്ക്കുക,нуух
1219,verbergen::V,മറയ്ക്കുക,далдлах
1220,verbergen::V,ഒളിക്കുക,нуух
1221,verbergen::V,ഒളിക്കുക,далдлах
1222,täuschen::V,കബളിപ്പിക്കുക,мэхлэх
1223,betrügen::V,ചതിക്കുക,хуурах
1224,töten::V,കൊല്ലുക,алах
1225,wohnen::V,താമസിക്കുക,суух
1226,wohnen::V,താമസിക്കുക,амьдрах
1227,arbeiten::V,ജോലിചെയ്യുക,ажиллах
1228,arbeiten::V,ജോലിചെയ്യുക,хөдөлмөрлөх
1229,sammeln::V,സഞ്ചയിക്കുക,түүх
1230,sammeln::V,സഞ്ചയിക്കുക,хураах
1231,pflücken::V,പറിച്ചെടുക്കുക,түүх
1232,jagen::V,വേട്ടയാടുക,агнах
1233,jagen::V,വേട്ടയാടുക,гөрөөлөх
1234,fischen::V,മീൻ പിടിക്കുക,загасчлах
1235,fischen::V,മീൻ പിടിക്കുക,загас барих
1236,fassen::V,പിടിക്കുക,барих
1237,hüten::V,ചേർക്കുക,маллах
1238,hüten::V,ചേർക്കുക,хариулах
1239,treiben::V,വാഹനം_ഓടിക്കുക,туух
1240,anbinden::V,കെട്ടിയിടുക,уях
1241,füttern::V,തീറ്റുക,тэжээх
1242,melken::V,പാലുകറക്കുക,саах
1243,hacken::V,വെട്ടിമുറിക്കുക,цавчих
1244,gießen::V,നനയ്ക്കുക,услах
1245,reifen::V,പാകമാകുക,боловсрох
1246,zubereiten::V,പാചകം_ചെയ്യുക,бэлдэх
1247,kochen::V,വേവിക്കുക,чанах
1248,backen::V,ബേക്ക് ചെയ്യുക,жигнэх
1249,braten::V,പോരിക്കുക,шарах
1250,braten::V,പോരിക്കുക,хайрах
1251,umrühren::V,ഇളക്കുക,хутгах
1252,stricken::V,മെടയുക,нэхэх
1253,stricken::V,മെടയുക,сүлжих
1254,nähen::V,തുന്നുക,оёх
1255,färben::V,ചായം പൂശുക,будах
1256,reinigen::V,വൃത്തിയാക്കുക,арилгах
1257,reinigen::V,വൃത്തിയാക്കുക,цэвэрлэх
1258,waschen::V,കഴുകുക,угаах
1259,abwischen::V,തുടയ്ക്കുക,арчих
1260,spülen::V,കഴുകുക,зайлах
1261,fegen::V,അടിച്ചുവാരുക,хамах
1262,fegen::V,അടിച്ചുവാരുക,шүүрдэх
1263,kehren::V,അടിച്ചുവാരുക,шүүрдэх
1264,kehren::V,അടിച്ചുവാരുക,туужуудах
1265,baden::V,നീന്തിത്തുടിക്കുക,усанд орох
1266,sich waschen::V,കഴുകുക,биеэ угаах
1267,ausziehen::V,ഇഴുക്കുക,тайлах
1268,anziehen::V,ഉടുക്കുക,өмсөх
1269,sich anziehen::V,ധരിച്ച നേടുകയുക,хувцаслах
1270,kämmen::V,മുടിചീകുക,самнах
1271,schmücken::V,അലങ്കരിക്കുക,гоёх
1272,schmücken::V,അലങ്കരിക്കുക,чимэх
1273,sagen::V,പറയുക,гэх
1274,sagen::V,പറയുക,хэлэх
1275,sprechen::V,സംസാരിക്കുക,ярих
1276,sprechen::V,സംസാരിക്കുക,өгүүлэх
1277,reden::V,സംസാരിക്കുക,хэлэх
1278,reden::V,സംസാരിക്കുക,хөөрөлдөх
1279,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,ярилцах
1280,fragen::V,ചോദിക്കുക,асуух
1281,bitten::V,അപേക്ഷിക്കുക,гуйх
1282,erzählen::V,പറയുക,өгүүлэх
1283,mitteilen::V,അറിയിക്കുക,дуулгах
1284,mitteilen::V,അറിയിക്കുക,мэдээлэх
1285,nennen::V,പേരിടുക,нэрлэх
1286,rufen::V,വിളിക്കുക,дуудах
1287,prahlen::V,പൊങ്ങച്ചം പറയുക,бардах
1288,prahlen::V,പൊങ്ങച്ചം പറയുക,сайрхах
1289,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,орчуулах
1290,denken::V,ചിന്തിക്കുക,санах
1291,glauben::V,വിശ്വസിക്കുക,итгэх
1292,bemerken::V,ശ്രദ്ധിക്കുക,ажих
1293,bemerken::V,ശ്രദ്ധിക്കുക,ажиглах
1294,erkennen::V,തിരിചറിയുക,таних
1295,begreifen::V,കൈപ്പിടിയിലാക്കുക,ойлгох
1296,verstehen::V,മനസ്സിലാക്കുക,мэдэж авах
1297,lernen::V,പഠിക്കുക,сурах
1298,wissen::V,അറിയുക,мэдэх
1299,sich erinnern an::V,ഓർമിക്കുക,дурсах
1300,vergessen::V,മറക്കുക,мартах
1301,messen::V,അളക്കുക,хэмжих
1302,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,тоолох
1303,rechnen::V,ഗണിക്കുക,тооцоох
1304,lesen::V,വായിക്കുക,унших
1305,malen::V,ചിത്രം വരയ്ക്കുക,зурах
1306,zeichnen::V,വരയ്ക്കുക,дүрслэн бичих
1307,schreiben::V,എഴുതുക,бичих
1308,besitzen::V,സ്വന്തമാക്കുക,эзэмших
1309,kaufen::V,വാങ്ങുക,худалдан авах
1310,verkaufen::V,വിൽക്കുക,худалдах
1311,bezahlen::V,പരിഹാരം ചെയ്യുക,төлөх
1312,zahlen::V,പണം അടയ്ക്കുക,төлөх
1313,beherrschen::V,ഭരിക്കുക,эзэмших
1314,ertragen::V,താങ്ങുക,тэсэх
