,Concept_ID,mhr,lbe
682,rot::A,йошка́р,ятӏулсса
683,gelb::A,сар,хъахъисса
684,blau::A,ка́нде,някӏсса
685,grün::A,ужа́р,щюлисса
686,grau::A,сур,оьрусса
687,bunt::A,олача́,оьрчӏикӏурисса
688,billig::A,шу́лдо,кьювкьусса
689,teuer::A,ше́рге,ххирасса
690,wertvoll::A,шергака́н,багьасса
691,blind::A,со́кыр,мурчӏисса
692,taub::A,соҥгыра́,къюкӏсса
693,kräftig::A,куа́тле,гужсса
694,stark::A,вия́н,кьянкьасса
695,schwach::A,а́лдыме,заэвсса
696,fett::A,коя́,бучсса
697,schlank::A,йоштката́,бювхъусса
698,schlank::A,яжу́,бювхъусса
699,hübsch::A,чеве́р,янусса
700,böse::A,шы́де,оьсса
701,dumm::A,аҥыра́,ахӏмакьсса
702,faul::A,його,танмалсса
703,faul::A,його,курчӏилсса
704,fleißig::A,ты́ршыше,хӏарачат бусса
705,geizig::A,чаҥга́,янттарцӏансса
706,klug::A,уша́н,аькьлу бусса
707,geschickt::A,уста́,паргалсса
708,lieb::A,ала́л,аьзизсса
709,lustig::A,весела́,тяхъасса
710,sanft::A,ны́жылге,иминсса
711,hungrig::A,шу́жышо,ккашилсса
712,krank::A,че́рле,къашавайсса
713,nackt::A,чарама́т,кӏачӏасса
714,traurig::A,ойга́н,пашмансса
715,lebendig::A,и́лыше,уттавасса
716,gut::A,сай,ххуйсса
717,schlecht::A,уда́,оьккисса
718,schlecht::A,шӱ́кшӧ,оьккисса
719,richtig::A,чы́нле,саргъунсса
720,schlimm::A,аля́к,оьккисса
721,schlimm::A,тыра́н,оьккисса
722,wahr::A,чы́нле,хӏакьсса
723,wahr::A,настоя́щий,хӏакьсса
724,alt::A,то́што,кугьнасса
725,neu::A,у,цӏусса
726,ehemalig::A,о́нчычсо,хъхъичӏвасса
727,ehemalig::A,онда́кысе,хъхъичӏвасса
728,alt[Lebewesen]::A,шо́нто,агьилсса
729,jung::A,са́мырык,чӏавасса
730,jung::A,са́мырык,жагьилсса
731,arm::A,нужна́,мискинсса
732,reich::A,поя́н,авадансса
733,bekannt::A,па́лыме,дусъсса
734,berühmt::A,лӱ́млӧ,машгьурсса
735,fremd::A,йот,чил
736,verschieden::A,тӱ́рлӧ,личӏи-личӏисса
737,nah::A,ли́шыл,гъансса
738,fern::A,тора́,архсса
739,fern::A,мӱ́ндыр,архсса
740,linker::A,шола́,кияхсса
741,linker::A,шола́,кюччахсса
742,rechter::A,пурла́,урчӏахсса
743,anderer::A,вес,цамур
744,anderer::A,мо́ло,цамур
745,erster::A,и́кымше,цалчинмур
746,erster::A,и́кымше,цалчиннсса
747,zweiter::A,ко́кымшо,кӏилчиимур
748,dritter::A,ку́мшо,шамулчинмур
749,letzter::A,пыта́ртыш,махъва-махъмур
750,allein::ADV,шкет,ялгъузну
751,auf einmal::ADV,икана́ште,
752,zusammen::ADV,пырля́,цачӏу
753,zusammen::ADV,пырля́,архӏал
754,lange::ADV,кужу́н,батӏи къабуклай
755,lange::ADV,кужу́н,хъунмасса хӏаллай
756,plötzlich::ADV,кенета́,цакуну
757,sofort::ADV,кызыта́к,мугьлат бакъа
758,später::ADV,варара́к,махъ
759,jetzt::ADV,ы́нде,утти
760,jetzt::ADV,ы́нде,цӏана
761,jetzt::ADV,кы́зыт,утти
762,jetzt::ADV,кы́зыт,цӏана
763,heute::ADV,та́че,хӏакьину
764,morgen::ADV,эрла́,гьуит
765,morgen::ADV,эрла́,гьунттий
766,bald::ADV,вашке́,
767,dann::ADV,вара́,яла
768,gestern::ADV,теҥге́че,лахьхьу
769,einst::ADV,икана́,
770,damals::ADV,туна́м,та чӏумал
771,danach::ADV,вара́,яла
772,vorher::ADV,о́нчыч,хьхьнчӏ
773,vorher::ADV,о́нчыч,хьхьичӏва
774,zuerst::ADV,онда́к,бакӏрай
775,zuerst::ADV,онда́к,цӏу бутӏуй
776,einmal::ADV,икана́,цал
777,manchmal::ADV,ка́шын,ваксса-таксса
778,manchmal::ADV,кокла́н,ваксса-таксса
779,oft::ADV,чӱ́чкыдын,чӏявуну
780,immer::ADV,эре́,мудан
781,immer::ADV,эре́,даиман
782,immer::ADV,ту́тыш,мудан
783,immer::ADV,ту́тыш,даиман
784,niemals::ADV,ок нигуна́м,тачӏав
785,hier::ADV,ты́ште,шикку
786,hierhin::ADV,ты́шке,шиккун
787,hierhin::ADV,тыш,шиккун
788,von hier::ADV,тыше́ч,шичча
789,von hier::ADV,тыве́ч,шичча
790,dort::ADV,ту́што,гикку
791,dorthin::ADV,туш,тиккун
792,dorthin::ADV,ту́шко,тиккун
793,geradeaus::ADV,вик,тӏайланм
794,vorwärts::ADV,о́нчыко,хьхьичӏунмай
795,rückwärts::ADV,шеҥге́к,махъа-хьхьичӏунмай
796,zurück::ADV,мӧҥге́ш,махъунмай
797,unten::ADV,ӱ́лнӧ,лув
798,unten::ADV,йыма́лне,лув
799,hinab::ADV,йыма́к,бакӏ-ялавай
800,hinab::ADV,йыма́к,бакӏъялавай
801,oben::ADV,кӱ́шнӧ,ялув
802,oben::ADV,ӱмба́лне,ялув
803,hinauf::ADV,кӱ́ш,лавай
804,hinauf::ADV,кӱ́шкӧ,лавай
805,überall::ADV,чыла́ вере́,гьариий
806,überall::ADV,чыла́ вере́,хьу-хьуний
807,überall::ADV,чыла́ вере́,гьарца кӏанай
808,nicht::ADV,ок,къа-
809,nicht::ADV,о́геш,къа-
810,ein wenig::ADV,изи́ш,чанни
811,ein wenig::ADV,изи́ш,ца чансса
812,kaum::ADV,пыкше́,дахьа
813,sehr::ADV,чот,оьну
814,sehr::ADV,чот,гужну
815,sehr::ADV,чот,хъинну
816,so::ADV,тыге́,укукн
817,noch::ADV,а́ле,гьала
818,noch::ADV,а́ле,уттигу
819,noch::ADV,а́ле,цакьинва
820,noch::ADV,а́ле,ттигу-шилагу
821,nur::ADV,гына́,анжагь
822,schon::ADV,ы́нде,
823,wieder::ADV,ада́к,цӏуницӏа
824,vergebens::ADV,ара́м,аьдада
825,vergebens::ADV,ара́м,нахӏакь
826,vor::PRP,о́нчыч,хьхьичӏ
827,hinter::PRP,шеҥге́лне,махъ
828,unter::PRP,йыма́лне,лув
829,durch::PRP,вошт,-х
830,neben::PRP,вокте́н,чӏарав
831,zwischen::PRP,кокла́ште,дянив
832,wegen::PRP,верч,цӏаний
833,dies::PRN,ти́де,ва
834,das::PRN,са́де,та
835,das::PRN,са́де,кӏа
836,das::PRN,са́де,га
837,alles::PRN,чыла́,щала
838,ich::PRN,мый,на
839,du::PRN,тый,ина
840,er::PRN,ту́до,му
841,wir::PRN,ме,жу
842,ihr::PRN,те,зу
843,sie::PRN,ну́но,
844,was::FPRN,мо,ци
845,wer::FPRN,кӧ,цу
846,wo::FADV,куша́н,чув
847,wohin::FADV,куш,чун
848,wohin::FADV,ку́шко,чун
849,wie::FADV,кузе́,цукун
850,warum::FADV,мо,цан
851,warum::FADV,мола́н,цан
852,wieviel::FNUM,куна́р,циксса
853,eins::NUM,ик,ца
854,zwei::NUM,ко́кыт,кӏива
855,drei::NUM,кум,шамма
856,vier::NUM,ныл,мукьа
857,vier::NUM,ныл,мукьва
858,fünf::NUM,вич,ххюва
859,sechs::NUM,куд,ряхва
860,sieben::NUM,шым,арула
861,acht::NUM,канда́ш,мяйва
862,neun::NUM,инде́ш,урчӏва
863,zehn::NUM,лу,ацӏва
864,elf::NUM,лати́к,ацӏния цава
865,zwölf::NUM,латко́к,ацӏиия кӏива
866,zwanzig::NUM,ко́ло,кьува
867,dreißig::NUM,ку́мло,зувира
868,vierzig::NUM,ны́лле,мукьцӏала
869,fünfzig::NUM,ви́тле,ххюцӏала
870,sechzig::NUM,ку́дло,ряхцӏала
871,siebzig::NUM,шы́мле,
872,achtzig::NUM,канда́шле,мяйцӏала
873,neunzig::NUM,инде́шле,урчӏцӏала
874,hundert::NUM,шӱ́дӧ,ттурш
875,hundert::NUM,шӱ́дӧ,ттуршва
876,tausend::NUM,тӱже́м,азарва
877,und::CNJ,да,-гу
878,und::CNJ,ден,-гу
879,oder::CNJ,я,я
880,oder::CNJ,я,ягу
881,oder::CNJ,а́ле,я
882,oder::CNJ,а́ле,ягу
883,stehen::V,шога́ш,ацӏан
884,sitzen::V,шинча́ш,щяивкӏун икӏан
885,liegen::V,кия́ш,утту нвхьуну икӏан
886,hängen::V,кеча́ш,зурчӏай тӏун
887,werden::V,лия́ш,хьун
888,passieren::V,лия́ш,хьун
889,beginnen::V,тӱҥгала́ш,дайдишин
890,beginnen::V,тӱҥгала́ш,дайдирхьуну дикӏан
891,enden::V,пыта́ш,къуртал дан
892,wechseln::V,вашталта́ш,даххана хьун
893,wechseln::V,вашталта́ш,даххана дуллан
894,aufgehen[Sonne]::V,лекта́ш,буклай бур
895,untergehen[Sonne]::V,шинча́ш,лаглай бур
896,scheinen[Sonne]::V,волгалта́ш,битан
897,scheinen[Sonne]::V,волгалта́ш,чани буллан
898,donnern::V,кӱдырта́ш,тӏий бур
899,donnern::V,сургалта́ш,тӏий бур
900,wehen::V,пуа́ш,бишлай бур
901,strömen::V,шийалтара́ш,экьинан
902,fließen::V,йога́ш,экьинан
903,sich drehen::V,пӧрда́ш,гьанан
904,schwanken::V,лӱҥга́ш,хъюлчу тӏун
905,schwanken::V,лӱҥга́ш,хӏуркку тӏун
906,schwanken::V,тайныла́ш,хъюлчу тӏун
907,schwanken::V,тайныла́ш,хӏуркку тӏун
908,schwingen::V,рӱпшалта́ш,хъюлчай тӏун
909,schwingen::V,рӱпшалта́ш,хъюлчу тӏун
910,fallen::V,воза́ш,багьлан
911,fallen::V,йӧрла́ш,багьлан
912,brennen::V,йӱла́ш,ччучлан
913,rauchen::V,шикша́ш,пуркӏу тӏун
914,regnen::V,йӱра́ш,лачӏун
915,regnen::V,йӱра́ш,лачIлай дур
916,gefrieren::V,кылма́ш,микӏ лачӏун
917,gefrieren::V,ияҥа́ш,микӏ лачӏун
918,tauen::V,шула́ш,баслан
919,schmelzen::V,лева́ш,баслан
920,trocknen::V,кошка́ш,кьакьан
921,sieden::V,шола́ш,щаран
922,faulen::V,шӱя́ш,аьллан
923,verfaulen::V,шӱйы́н шуа́ш,аьллан
924,verfaulen::V,шӱйы́н шуа́ш,аьян
925,reißen::V,кӱрла́ш,ххя дукан
926,versinken::V,пуре́н кая́ш,оькьлан
927,versinken::V,пуре́н кая́ш,оькьан
928,vergehen::V,эрте́н кая́ш,лялиян
929,erscheinen::V,толы́н лекта́ш,буккан
930,erscheinen::V,толы́н лекта́ш,загьир хьун
931,verschwinden::V,йома́ш,бат хьун
932,verschwinden::V,йома́ш,акъа хьун
933,sinken::V,пуча́ш,чахь учин
934,abnehmen::V,пуча́ш,чан хьун
935,abnehmen::V,пуча́ш,ссуссукьу хьун
936,zunehmen::V,шукема́ш,гьарза хьун
937,steigen::V,нӧлталта́ш,гьаз хьун
938,wachsen::V,кушка́ш,ххяххан
939,glänzen::V,йылгыжа́ш,цӏай буккан
940,funkeln::V,чолга́ш,цӏай-цӏай тӏун
941,lärmen::V,рӱшка́ш,чӏу буллан
942,lärmen::V,рӱшка́ш,аьлагъужа буллан
943,läuten::V,мура́ш,занг ришлан
944,läuten::V,мура́ш,занг дуллан
945,klingeln::V,йыҥгырта́ш,занг ришлан
946,klingeln::V,йыҥгырта́ш,занг дуллан
947,klirren::V,чылдыртата́ш,
948,brausen::V,лӱшка́ш,никъащилан
949,rauschen::V,лыжга́ш,щурщур тӏун
950,klingen::V,йоҥга́ш,чӏу буклан
951,bellen::V,опта́ш,хӏап тӏун
952,heulen::V,урмыжа́ш,
953,blasen::V,пуала́ш,уф тӏун
954,pfeifen::V,шӱ́шкаш,щютӏа тӏун
955,schreien::V,кычкыра́ш,чӏу бан
956,stöhnen::V,йыҥыса́ш,угь-къак тӏун
957,zittern::V,чытыра́ш,зурзу чин
958,zittern::V,чытыра́ш,зурзу тӏун
959,leben::V,ила́ш,ялапар хъанан
960,geboren werden::V,шоча́ш,ан
961,atmen::V,шӱла́ш,ссихӏ ласлан
962,atmen::V,шӱла́ш,ссихӏ бигьлан
963,trinken::V,йӱа́ш,хӏачӏан
964,trinken::V,йӱа́ш,хӏачӏлан
965,essen::V,кочка́ш,канан
966,schlucken::V,нела́ш,кьюлтӏа тӏун
967,müde werden::V,ноя́ш,аьхчӏин
968,einschlafen::V,мале́н колта́ш,шанан икӏан
969,schlafen::V,мала́ш,шанан
970,aufwachen::V,помыжалта́ш,чантӏ учин
971,aufstehen::V,кынела́ш,бизан
972,sich erholen::V,кана́ш,бигьалаган
973,krank werden::V,черлане́н воза́ш,къашай хьун
974,krank sein::V,черлане́н кия́ш,къашай хъанан
975,krank sein::V,черлане́н кия́ш,къашавай икӏан
976,schmerzen::V,коршта́ш,цӏун
977,husten::V,кокыра́ш,хъугьу чин
978,husten::V,кокыра́ш,хъугьу тӏун
979,genesen::V,тӱрла́ш,хъин хьун
980,genesen::V,тӱрла́ш,сагъ лаган
981,genesen::V,тазаҥа́ш,хъин хьун
982,genesen::V,тазаҥа́ш,сагъ лаган
983,sterben::V,кола́ш,ивчӏан
984,umkommen::V,вуй йома́ш,лиллан
985,umkommen::V,вуй йома́ш,литӏлан
986,umkommen::V,вуй йома́ш,ажал биян
987,umkommen::V,вуй йома́ш,личӏи хьун
988,umkommen::V,вуй йома́ш,иакьлу хьун
989,umkommen::V,вуй йома́ш,ахир жан хъанан
990,umkommen::V,вуй йома́ш,рухӏирачӏа икӏан
991,sich bewegen::V,кошта́ш,сукку хьун
992,sich rühren::V,тарвана́ш,сукку хьун
993,sich erheben::V,кынела́ш,бизан
994,sich setzen::V,шинча́ш,щяикӏан
995,sich setzen::V,шинча́ш,щябикӏан
996,hinfallen::V,йӧрла́ш,багьан
997,laufen::V,кошта́ш,занан
998,schreiten::V,ошкыла́ш,ша ласлан
999,spazierengehen::V,гуля́яш,сайр буллан
1000,eilen::V,вашка́ш,анавар буккан
1001,sich beeilen::V,вашкешта́ш,анавар буккан
1002,sausen::V,юлтка́ш,никъа щилан
1003,sausen::V,юлтка́ш,никъа щун
1004,rennen::V,куржтала́ш,лечлан
1005,springen::V,тӧршта́ш,тӏанкӏ дан
1006,klettern::V,кӱза́ш,лахълан
1007,schaukeln::V,лӱҥгалта́ш,гьайжак бигьлан
1008,kriechen::V,нушка́ш,ххярк тӏун
1009,schwimmen::V,ия́ш,гьузун
1010,tauchen::V,шуҥгалта́ш,лултту уккан
1011,rudern::V,удыра́ш,бяхлан
1012,rudern::V,удыра́ш,батӏлан
1013,rudern::V,удыра́ш,ххялаххи дуклан
1014,fahren::V,кудала́ш,гьан
1015,fliegen::V,чоҥешта́ш,лехлан
1016,gehen::V,кая́ш,нан
1017,weggehen::V,кораҥа́ш,ялагьан
1018,abfahren::V,лекта́ш,гьан
1019,anhalten::V,чарна́ш,бацӏан
1020,hineingehen::V,пура́ш,буххан
1021,eintreten::V,пура́ш,буххан
1022,kommen::V,тола́ш,учӏан
1023,ankommen::V,шуа́ш,биян
1024,ankommen::V,шуа́ш,бучӏан
1025,zurückkommen::V,пӧртыла́ш,зана хъун
1026,zurückkommen::V,пӧртыла́ш,зана бикӏан
1027,bleiben::V,кода́ш,личӏан
1028,warten::V,вуча́ш,ялугьлан
1029,erwarten::V,вуча́ш,ялугьлан
1030,suchen::V,кычала́ш,луглан
1031,finden::V,муа́ш,лякъин
1032,versuchen::V,толаша́ш,ххал буллан
1033,vorbereiten::V,ямдыла́ш,хӏадур бан
1034,lieben::V,йӧрата́ш,эшкьи хьуиу бикӏан
1035,mögen::V,йӧрата́ш,ххиран бикӏан
1036,lachen::V,воштыла́ш,хъян
1037,rühren::V,ку́мыл тарвата́ш,
1038,weinen::V,шорта́ш,аьтӏун
1039,schimpfen::V,каргаша́ш,дяъван
1040,schimpfen::V,каргаша́ш,ссугайи агьан
1041,sich ärgern::V,сыра́ш,ссибизлан
1042,sich fürchten::V,лӱда́ш,ингъауслан
1043,fürchten::V,лӱда́ш,хӏучӏ тӏун
1044,fliehen::V,куржа́ш,ака бан
1045,flüchten::V,куржа́ш,лихъан
1046,sehen::V,ужа́ш,чӏалан
1047,anschauen::V,онча́ш,урган
1048,ansehen::V,эскера́ш,буруглан
1049,hören::V,кола́ш,баллан
1050,zuhören::V,колышта́ш,вичӏи дихьлан
1051,probieren::V,тамла́ш,тӏин ххал буллан
1052,riechen::V,ӱпшынча́ш,ссунтӏа тӏун
1053,fühlen::V,шижа́ш,дакӏнил буслан
1054,scheinen::V,чуча́ш,ххан
1055,scheinen::V,чуча́ш,бизан
1056,scheinen::V,чуча́ш,ххан бикӏлай бикӏан
1057,zu sehen sein::V,коя́ш,
1058,vernehmen::V,кола́ш,баян
1059,frieren::V,кылма́ш,лигьулул хъанан
1060,tun::V,ышта́ш,бан
1061,können::V,мошта́ш,хьун
1062,wollen::V,тӱна́ш,
1063,anfangen::V,тӱҥала́ш,дайдишин
1064,beenden::V,пытара́ш,къуртал бан
1065,aufhören::V,чарна́ш,кьабагьан
1066,gelingen::V,сай лекта́ш,бюхъан
1067,geraten::V,лекта́ш,
1068,öffnen::V,поча́ш,тӏитӏин
1069,schließen::V,петыра́ш,лакьин
1070,stellen::V,шында́ш,дацӏан дан
1071,stellen::V,шында́ш,бишин
1072,setzen::V,шында́ш,щяитан
1073,legen::V,опта́ш,бишин
1074,legen::V,пышта́ш,бишин
1075,berühren::V,тӱка́ш,ка щун
1076,verbinden::V,пида́ш,бахӏин
1077,verbinden::V,пида́ш,дахӏин
1078,bedecken::V,леведа́ш,ялтту бущин
1079,bedecken::V,леведа́ш,ялтту бакьин
1080,aufhängen::V,сака́ш,лахъан
1081,anzünden::V,чӱкта́ш,лахъан
1082,aufheben::V,нӧлтала́ш,гьаз бан
1083,zurücklassen::V,кода́ш,кьаитан
1084,zurücklassen::V,кода́ш,битан
1085,verlieren::V,йомдара́ш,дакъа дан
1086,fallen lassen::V,воза́ш,рутан
1087,machen::V,ышта́ш,дан
1088,herstellen::V,ямдыла́ш,яраг ишла бувиу бан
1089,bauen::V,чоҥа́ш,дан
1090,reparieren::V,ачала́ш,дакьин дан
1091,verbessern::V,саемда́ш,ххуй дан
1092,ändern::V,весемда́ш,баххана бан
1093,graben::V,кӱнча́ш,дуклан
1094,beugen::V,пӱгырта́ш,лахӏан бан
1095,beugen::V,пӱгырта́ш,кьус бикӏан
1096,biegen::V,лывырта́ш,баччин
1097,biegen::V,лывырта́ш,лахӏан бан
1098,drehen::V,пӱтыра́ш,гьанан
1099,wenden::V,ирала́ш,кӏура баен бан
1100,umdrehen::V,савырала́ш,кӏура баен бан
1101,heben::V,нӧлта́ш,гьаз бан
1102,hochheben::V,нӧлта́ш,гьаз бан
1103,ergreifen::V,руалта́ш,хъап дан
1104,ergreifen::V,руалта́ш,хъап увиу угьан
1105,halten::V,куча́ш,бугьлан
1106,drücken::V,иша́ш,кьюч бигьлан
1107,drücken::V,темда́ш,кьюч бигьлан
1108,schieben::V,шӱкала́ш,щун
1109,kratzen::V,удыра́ш,
1110,lecken::V,нула́ш,ланцӏа тӏун
1111,beißen::V,пура́ш,хъапа тӏун
1112,beißen::V,пура́ш,кьацӏа тӏун
1113,abreißen::V,кӱрла́ш,буцан
1114,abschneiden::V,пӱчка́ш,бухъан
1115,abschneiden::V,пӱчка́ш,кьукьин
1116,binden::V,кылда́ш,бахӏин
1117,binden::V,кылда́ш,дахӏин
1118,stecken::V,шуралта́ш,
1119,brechen::V,тодышта́ш,гъагъан
1120,klopfen::V,кыра́ш,кьутӏа тӏун
1121,hauen::V,тӱя́ш,рищун
1122,kleben::V,клеитла́ш,лачӏун буллан
1123,reiben::V,йыга́ш,ссуку буллан
1124,reiben::V,туржала́ш,ссуку буллан
1125,streichen::V,шӱра́ш,дугъан
1126,streichen::V,шӱра́ш,аьгъу дан
1127,schleifen::V,шума́ш,
1128,schleifen::V,яна́ш,
1129,schneiden::V,пӱчка́ш,духълан
1130,schneiden::V,пӱчка́ш,кьукьлан
1131,rütteln::V,рӱза́ш,
1132,schütteln::V,почка́ш,хъюлчу буллан
1133,schwenken::V,рӱза́ш,палцӏ дуллан
1134,schütten::V,опта́ш,рутӏин
1135,füllen::V,тема́ш,буцӏин бан
1136,einwickeln::V,вӱдыла́ш,кай-кай бан
1137,tragen::V,нумала́ш,ларсун занан
1138,tragen::V,нумала́ш,ларсун ачин
1139,schleppen::V,шӱдыра́ш,ххилан
1140,ziehen::V,шупша́ш,
1141,aufbewahren::V,арала́ш,ядан
1142,aufbewahren::V,арала́ш,ядуллан
1143,werfen::V,шуа́ш,личин
1144,werfen::V,кышка́ш,личин
1145,fangen::V,куча́ш,бугьан
1146,fangen::V,куча́ш,бугьлан
1147,packen::V,руалта́ш,
1148,verstecken::V,тоя́ш,ладитан
1149,verstecken::V,тоя́ш,кьюлтӏ дан
1150,verstecken::V,тоя́ш,дахьлаган дан
1151,teilen::V,пӧла́ш,бачӏин
1152,teilen::V,пӧла́ш,бутӏа бан
1153,schicken::V,колта́ш,тӏайла буккан
1154,bringen::V,конда́ш,диян дан
1155,hinzufügen::V,ешара́ш,ххи бан
1156,bekommen::V,нала́ш,ласун
1157,erhalten::V,нала́ш,ласун
1158,nehmen::V,нала́ш,ласун
1159,wählen::V,сайла́ш,бувчӏин
1160,auswählen::V,таҥгла́ш,бувчӏин
1161,auswählen::V,таҥгла́ш,язи бугьан
1162,bewahren::V,сакла́ш,ядан
1163,behindern::V,чаракла́ш,дайщишруду дуллан
1164,verderben::V,пужа́ш,зия дан
1165,beschädigen::V,пужа́ш,зарал буллан
1166,zerbrechen::V,пудырта́ш,гьагъан
1167,zerbrechen::V,пудырта́ш,гьагъан бан
1168,zerreißen::V,кӱрла́ш,ххяхха дуккан
1169,zerstören::V,шалата́ш,лекьан дан
1170,verbrennen::V,йӱлата́ш,ччуччин
1171,geben::V,пуа́ш,дулун
1172,reichen::V,пуа́ш,дулун
1173,schenken::V,пӧлекла́ш,пишкаш дан
1174,schenken::V,пӧлекла́ш,багъишла дан
1175,schenken::V,пӧлекла́ш,ихӏсандалун дуллун
1176,versprechen::V,сӧра́ш,банна чин
1177,wünschen::V,тылана́ш,
1178,loben::V,мокта́ш,цӏа дан
1179,küssen::V,шупшала́ш,ппай тӏун
1180,wiegen::V,рӱпша́ш,гьуркку тӏун
1181,wiegen::V,рӱпша́ш,гьуркку буллан
1182,wiegen::V,рӱпша́ш,гьуркку бан
1183,zudecken::V,леведа́ш,
1184,wecken::V,помыжалтара́ш,чантӏ учин ан
1185,zeigen::V,ончыкта́ш,ккаккан бан
1186,führen::V,вӱда́ш,буцин
1187,lehren::V,туныкта́ш,лахьхьин бан
1188,lehren::V,туныкта́ш,лахьхьин буллан
1189,unterrichten::V,туныкта́ш,дарс дишаван
1190,aufziehen::V,орышта́ш,хъуна ан
1191,aufziehen::V,орышта́ш,тарбия ан
1192,leiten::V,вӱда́ш,каялувшиву дан
1193,leiten::V,вуйлата́ш,каялувшиву дан
1194,antreiben::V,поктыла́ш,
1195,lassen::V,-та́ш,
1196,einladen::V,ӱжа́ш,хъамалу оьвчин
1197,vereinigen::V,иктешла́ш,ца бан
1198,besuchen::V,то́лын кая́ш,ялун уххан
1199,treffen::V,вашлия́ш,хьуна бакьин
1200,sich versammeln::V,погына́ш,батӏин
1201,sich versammeln::V,чумырга́ш,батӏин
1202,spielen::V,мода́ш,тӏуркӏу тӏун
1203,singen::V,мура́ш,балай тӏун
1204,tanzen::V,кушта́ш,къавтӏун
1205,sich trennen::V,ойырла́ш,ппив хьун
1206,verlassen::V,кудалта́ш,увккун гьан
1207,retten::V,утара́ш,ххассал бан
1208,bewachen::V,орола́ш,къарал бан
1209,schützen::V,арала́ш,ябан
1210,verteidigen::V,арала́ш,буруччин
1211,sich schlagen::V,кредала́ш,биян
1212,schießen::V,лӱя́ш,битлан
1213,siegen::V,сеҥа́ш,ххув хьун
1214,siegen::V,сеҥа́ш,ххувшаву ласун
1215,ärgern::V,сырыкта́ш,ссибизан уллан
1216,schlagen::V,пера́ш,рищун
1217,treten::V,тошка́ш,
1218,stechen::V,кера́ш,кьутӏин
1219,stoßen::V,шӱкала́ш,щун
1220,stehlen::V,шолышта́ш,дацин
1221,stören::V,мешая́ш,кьючин
1222,belästigen::V,толаштара́ш,бизар уллан
1223,verbergen::V,шылта́ш,лабитан
1224,verbergen::V,шылта́ш,кӏучӏ бан
1225,täuschen::V,ондала́ш,хъяврин ан
1226,betrügen::V,ондала́ш,аьикьин ан
1227,töten::V,пушта́ш,ивчӏан
1228,wohnen::V,ила́ш,оьрму бутлан
1229,arbeiten::V,пашалана́ш,зун
1230,arbeiten::V,паша́м ышта́ш,зун
1231,sammeln::V,пога́ш,ттихӏин
1232,sammeln::V,пога́ш,вив дишин
1233,pflücken::V,кӱра́ш,риттун
1234,jagen::V,сонарла́ш,авли занан
1235,fischen::V,кол куча́ш,чавахъру бугьлан
1236,fassen::V,куча́ш,бугьан
1237,hüten::V,кӱта́ш,урттуйн бакьлан
1238,treiben::V,покта́ш,дачин дуллан
1239,treiben::V,покта́ш,лихъан буллан
1240,anbinden::V,йолышта́ш,бахӏин
1241,füttern::V,пукша́ш,канаки буллан
1242,melken::V,лӱшта́ш,ттизин
1243,hacken::V,руа́ш,мюрш буллан
1244,hacken::V,руа́ш,мюрш бан
1245,gießen::V,шава́ш,щин дишин
1246,reifen::V,кӱа́ш,диян
1247,zubereiten::V,ямдыла́ш,хӏадур дан
1248,zubereiten::V,ямдыла́ш,хӏадур бан
1249,kochen::V,шолта́ш,шашан
1250,kochen::V,шолта́ш,шашан дуллан
1251,backen::V,кӱкташ,бишлан
1252,backen::V,кӱкташ,шахьлан
1253,braten::V,пуштыла́ш,цӏарайх дуллан
1254,braten::V,жаритла́ш,цӏарайх дуллан
1255,umrühren::V,луга́ш,хӏала бан
1256,stricken::V,пида́ш,щащлан
1257,stricken::V,пида́ш,щащан
1258,nähen::V,урга́ш,дуруххан
1259,färben::V,чиялта́ш,ранг щун
1260,reinigen::V,эрыкта́ш,марцӏ бан
1261,waschen::V,мушка́ш,шюшин
1262,abwischen::V,ӱшта́ш,лишин
1263,spülen::V,шӱалта́ш,вилаган
1264,fegen::V,ӱшта́ш,башин
1265,kehren::V,ӱшта́ш,бахьлан
1266,baden::V,йӱштыла́ш,щинавун учӏлан
1267,sich waschen::V,мушкылта́ш,диссун
1268,sich waschen::V,мушкылта́ш,лажин диссун
1269,sich waschen::V,мушкылта́ш,лажин дислан
1270,sich waschen::V,мушкылта́ш,биссун
1271,sich waschen::V,мушкылта́ш,чурх бислан
1272,ausziehen::V,кудаша́ш,ликкан
1273,anziehen::V,чия́ш,лаххан
1274,sich anziehen::V,чия́ш,янна лаххан
1275,kämmen::V,шера́ш,ттарал дуккан
1276,schmücken::V,тӱзата́ш,чӏюлу бан
1277,schmücken::V,чеверта́ш,чӏюлу бан
1278,sagen::V,ойла́ш,учин
1279,sagen::V,каласа́ш,учин
1280,sprechen::V,кутыра́ш,гъалгъа тӏун
1281,reden::V,мутлана́ш,гъалгъа тӏун
1282,sich unterhalten::V,кутыра́ш,гъалгъа тӏун
1283,fragen::V,йода́ш,цӏуххин
1284,bitten::V,йода́ш,тавакъю буллан
1285,erzählen::V,ойла́ш,хавар бусан
1286,mitteilen::V,увертара́ш,баян бан
1287,mitteilen::V,увертара́ш,хавар бан
1288,nennen::V,лӱмда́ш,цӏа дизан
1289,rufen::V,ӱжа́ш,оьвтӏун
1290,prahlen::V,моктана́ш,цӏа дуллан
1291,übersetzen::V,кусара́ш,таржума бан
1292,denken::V,шона́ш,пикри буллан
1293,glauben::V,ӱшана́ш,вих хьун
