,Concept_ID,lv,uz
788,Haken::N,āķis,ilgak
789,Haken::N,kāsis,ilgak
790,Haken::N,krampis,ilgak
791,Griff::N,нуд,sop
792,Griff::N,нуд,tutqich
793,Griff::N,kāts,sop
794,Griff::N,kāts,tutqich
795,Griff::N,rokturis,sop
796,Griff::N,rokturis,tutqich
797,Schloss::N,томан,qulf
798,Schloss::N,aizslēgs,qulf
799,Bild::N,серпас,rasm
800,Bild::N,glezna,rasm
801,Figur::N,пертас,shakl
802,Figur::N,вежньӧг,shakl
803,Figur::N,figūra,shakl
804,Puppe::N,акань,ko'g'irchoq
805,Puppe::N,lelle,ko'g'irchoq
806,Beutel::N,мешӧк,to'rva
807,Beutel::N,kule,to'rva
808,Beutel::N,maisiņš,to'rva
809,Bündel::N,кӧртӧд,bog'lam
810,Bündel::N,sainis,bog'lam
811,Tasche::N,сумка,kissa
812,Tasche::N,soma,kissa
813,Eimer::N,ведра,chelak
814,Eimer::N,spainis,chelak
815,Deckel::N,пӧдан,qopqoq
816,Deckel::N,тупкӧд,qopqoq
817,Deckel::N,vāks,qopqoq
818,Geschirr::N,дозмук,idish
819,Geschirr::N,тасьті-пань,idish
820,Geschirr::N,trauki,idish
821,Sack::N,мешӧк,qop
822,Sack::N,maiss,qop
823,Tasse::N,бекар,piyola
824,Tasse::N,тасьті,piyola
825,Tasse::N,tase,piyola
826,Topf::N,гырнич,tuvak
827,Topf::N,pods,tuvak
828,Kessel::N,пӧрт,qozon
829,Kessel::N,katls,qozon
830,Essen::N,сёйӧм,tomoq
831,Essen::N,ēdiens,tomoq
832,Nahrung::N,сёян,emak
833,Nahrung::N,barība,emak
834,Speise::N,сёян,taom
835,Speise::N,сёянтор,taom
836,Speise::N,ēdiens,taom
837,Fleisch::N,яй,go'sht
838,Fleisch::N,gaļa,go'sht
839,Getreide::N,нянь,g'alla
840,Getreide::N,labība,g'alla
841,Brei::N,рок,bo'tqa
842,Brei::N,putra,bo'tqa
843,Brei::N,biezenis,bo'tqa
844,Brot::N,нянь,non
845,Brot::N,maize,non
846,Scheibe::N,шӧрӧм,disk
847,Scheibe::N,чӧлан,disk
848,Scheibe::N,šķēle,disk
849,Scheibe::N,rieciens,disk
850,Fett::N,гос,moy
851,Fett::N,тшог,moy
852,Fett::N,tauki,moy
853,Butter::N,вый,yog'
854,Butter::N,sviests,yog'
855,Öl::N,вый,moy
856,Öl::N,eļļa,moy
857,Salz::N,сов,tuz
858,Salz::N,sāls,tuz
859,Suppe::N,шыд,sho'rva
860,Suppe::N,zupa,sho'rva
861,Honig::N,ма,asal
862,Honig::N,medus,asal
863,Milch::N,йӧв,sut
864,Milch::N,piens,sut
865,Tee::N,чай,choy
866,Tee::N,tēja,choy
867,Leder::N,ку,charm
868,Leder::N,āda,charm
869,Wolle::N,вурун,jun
870,Wolle::N,vilna,jun
871,Stoff::N,дӧра,mato
872,Stoff::N,drāna,mato
873,Stoff::N,audums,mato
874,Nadel::N,ем,igna
875,Nadel::N,adata,igna
876,Faden::N,сунис,ip
877,Faden::N,diegs,ip
878,Faden::N,pavediens,ip
879,Knopf::N,кизь,tugma
880,Knopf::N,poga,tugma
881,Knoten::N,гӧрӧд,tugun
882,Knoten::N,mezgls,tugun
883,Farbe::N,краска,bo'yok
884,Farbe::N,вап,bo'yok
885,Farbe::N,krāsa,bo'yok
886,Kleidung::N,паськӧм,kiyim
887,Kleidung::N,tērps,kiyim
888,Kleidung::N,drēbes,kiyim
889,Hemd::N,дӧрӧм,ko'ylak
890,Hemd::N,krekls,ko'ylak
891,Kragen::N,воротник,yoqa
892,Kragen::N,apkakle,yoqa
893,Ärmel::N,сос,yeng
894,Ärmel::N,piedurkne,yeng
895,Hose::N,гач,shim
896,Hose::N,bikses,shim
897,Gürtel::N,вӧнь,tasma
898,Gürtel::N,josta,tasma
899,Mütze::N,шапка,shapka
900,Mütze::N,cepure,shapka
901,Schuh::N,башмак,but
902,Schuh::N,ботинки,but
903,Schuh::N,kurpe,but
904,Stiefel::N,сапӧг,botinka
905,Stiefel::N,zābaks,botinka
906,Ring::N,кытш,yuzuk
907,Ring::N,gredzens,yuzuk
908,Band::N,лента,rishta
909,Band::N,вундас,rishta
910,Band::N,lente,rishta
911,Kamm::N,сынан,taroq
912,Kamm::N,ķemme,taroq
913,Spiegel::N,рӧмпӧштан,ko'zgu
914,Spiegel::N,spogulis,ko'zgu
915,Riemen::N,тасма,qayish
916,Riemen::N,siksna,qayish
917,Schnur::N,гез,bog'ich
918,Schnur::N,aukla,bog'ich
919,Leine::N,юргез,etak
920,Leine::N,saite,etak
921,Decke::N,эшкын,odyol
922,Decke::N,шебрас,odyol
923,Decke::N,sega,odyol
924,Kissen::N,юрлӧс,yostiq
925,Kissen::N,spilvens,yostiq
926,Tuch::N,чышъян,gazlama
927,Tuch::N,vadmala,gazlama
928,Handtuch::N,ки чышкӧд,sochiq
929,Handtuch::N,кизьчышъян,sochiq
930,Handtuch::N,dvielis,sochiq
931,Kraft::N,этш,kuch
932,Kraft::N,эбӧс,kuch
933,Kraft::N,spēks,kuch
934,Stärke::N,ёнлун,quvvat
935,Stärke::N,чорыдлун,quvvat
936,Stärke::N,stiprums,quvvat
937,Gesundheit::N,дзоньвидзалун,sog'lik
938,Gesundheit::N,veselība,sog'lik
939,Krankheit::N,висьӧм,kasallik
940,Krankheit::N,slimība,kasallik
941,Schmerz::N,висьӧм,og'riq
942,Schmerz::N,sāpes,og'riq
943,Wunde::N,дой,yara
944,Wunde::N,brūce,yara
945,Wunde::N,jēlums,yara
946,Fieber::N,жар,bezgak
947,Fieber::N,drudzis,bezgak
948,Fieber::N,karstums,bezgak
949,Arznei::N,лекарство,dori
950,Arznei::N,зелля,dori
951,Arznei::N,zāles,dori
952,Arznei::N,medikaments,dori
953,Brücke::N,пос,ko'prik
954,Brücke::N,tilts,ko'prik
955,Brunnen::N,юкмӧс,buloq
956,Brunnen::N,aka,buloq
957,Weide::N,пӧскӧтина,yaylov
958,Weide::N,ganības,yaylov
959,Pfad::N,туй,dorojka
960,Pfad::N,кыснан,dorojka
961,Pfad::N,taka,dorojka
962,Weg::N,туй,yo'l
963,Weg::N,ceļš,yo'l
964,Straße::N,туй,ko'cha
965,Straße::N,iela,ko'cha
966,Dorf::N,сикт,ovul
967,Dorf::N,ciems,ovul
968,Stadt::N,кар,shahar
969,Stadt::N,pilsēta,shahar
970,Brief::N,письмӧ,maktub
971,Brief::N,vēstule,maktub
972,Buch::N,небӧг,kitob
973,Buch::N,grāmata,kitob
974,Buchstabe::N,шыпас,harf
975,Buchstabe::N,burts,harf
976,Zeitung::N,газет,gazet
977,Zeitung::N,avīze,gazet
978,Zeitung::N,laikraksts,gazet
979,Leben::N,лов,hayot
980,Leben::N,олӧм,hayot
981,Leben::N,dzīve,hayot
982,Tod::N,кулӧм,o'lim
983,Tod::N,nāve,o'lim
984,Grab::N,гу,go'r
985,Grab::N,kaps,go'r
986,Kirche::N,вичко,cherkov
987,Kirche::N,baznīca,cherkov
988,Sünde::N,мыж,gunoh
989,Sünde::N,grēks,gunoh
990,Gott::N,ен,olloh
991,Gott::N,dievs,olloh
992,Arbeiter::N,уджалысь,ishchi
993,Arbeiter::N,strādnieks,ishchi
994,Chef::N,юралысь,rais
995,Chef::N,веськӧдлысь,rais
996,Chef::N,šefs,rais
997,Chef::N,vadītajs,rais
998,Chef::N,priekšnieks,rais
999,Meister::N,вӧчысь,usta
1000,Meister::N,meistars,usta
1001,Arzt::N,врач,hakim
1002,Arzt::N,бурдӧдысь,hakim
1003,Arzt::N,ārsts,hakim
1004,Lehrer::N,велӧдысь,muallim
1005,Lehrer::N,skolotājs,muallim
1006,Geld::N,сьӧм,pul
1007,Geld::N,nauda,pul
1008,Geschäft::N,удж,savdo
1009,Geschäft::N,bizness,savdo
1010,Geschäft::N,darījums,savdo
1011,Laden::N,вузасянін,do'kon
1012,Laden::N,bode,do'kon
1013,Laden::N,veikals,do'kon
1014,Preis::N,дон,baho
1015,Preis::N,cena,baho
1016,Ware::N,тӧвар,mol
1017,Ware::N,prece,mol
1018,Nutzen::N,воӧм,foyda
1019,Nutzen::N,выгӧда,foyda
1020,Nutzen::N,labums,foyda
1021,Reichtum::N,озырлун,boylik
1022,Reichtum::N,bagātība,boylik
1023,Welt::N,енкӧла,olam
1024,Welt::N,pasaule,olam
1025,Land::N,му,o'lka
1026,Land::N,zeme,o'lka
1027,Staat::N,канму,davlat
1028,Staat::N,государство,davlat
1029,Staat::N,valsts,davlat
1030,König::N,кан,qirol
1031,König::N,ķēniņš,qirol
1032,König::N,karalis,qirol
1033,Macht::N,каналӧм,iqtidor
1034,Macht::N,vara,iqtidor
1035,Grenze::N,су,chegara
1036,Grenze::N,суйӧр,chegara
1037,Grenze::N,robeža,chegara
1038,Krieg::N,ожман,harb
1039,Krieg::N,karš,harb
1040,Feind::N,враг,dushman
1041,Feind::N,вӧрӧг,dushman
1042,Feind::N,ienaidnieks,dushman
1043,Gewalt::N,мырдöналöм,zo'rlik
1044,Gewalt::N,vara,zo'rlik
1045,Gewalt::N,vardarbība,zo'rlik
1046,Kampf::N,вермасьӧм,kurash
1047,Kampf::N,cīņa,kurash
1048,Bogen[Waffe]::N,ньӧввуж,yoy
1049,Bogen[Waffe]::N,loks,yoy
1050,Pfeil::N,ньӧв,o'q
1051,Pfeil::N,bulta,o'q
1052,Gewehr::N,пишшаль,vintovka
1053,Gewehr::N,šautene,vintovka
1054,Fehler::N,сорсьӧм,xato
1055,Fehler::N,дзугсьӧм,xato
1056,Fehler::N,kļūda,xato
1057,Lüge::N,пӧръясьӧм,yolg'on
1058,Lüge::N,ылӧдлӧм,yolg'on
1059,Lüge::N,meli,yolg'on
1060,Schaden::N,лёк,ziyon
1061,Schaden::N,изъян,ziyon
1062,Schaden::N,пакӧсьт,ziyon
1063,Schaden::N,bojājums,ziyon
1064,Schaden::N,kaitējums,ziyon
1065,Unglück::N,шог,balo
1066,Unglück::N,kļūme,balo
1067,Unglück::N,klizma,balo
1068,Unglück::N,nelaime,balo
1069,Schuld::N,мыж,ayb
1070,Schuld::N,vaina,ayb
1071,Alter::N,арлыд,yosh
1072,Alter::N,vecums,yosh
1073,Schluss::N,пом,tamom
1074,Schluss::N,beigas,tamom
1075,Zeit::N,кад,vaqt
1076,Zeit::N,laiks,vaqt
1077,Tag::N,лун,kun
1078,Tag::N,diena,kun
1079,Morgen::N,асыв,saboh
1080,Morgen::N,rīts,saboh
1081,Mittag::N,лун шӧр,kun tushlik
1082,Mittag::N,pusdiena,kun tushlik
1083,Abend::N,рыт,oqshom
1084,Abend::N,vakars,oqshom
1085,Nacht::N,вой,tun
1086,Nacht::N,nakts,tun
1087,Woche::N,вежон,hafta
1088,Woche::N,nedēļa,hafta
1089,Monat::N,тӧлысь,oy
1090,Monat::N,mēnesis,oy
1091,Jahr::N,во,yil
1092,Jahr::N,gads,yil
1093,Frühling::N,тулыс,bahor
1094,Frühling::N,pavasaris,bahor
1095,Sommer::N,гожӧм,yoz
1096,Sommer::N,vasara,yoz
1097,Herbst::N,ар,kuz
1098,Herbst::N,ар,xazon
1099,Herbst::N,rudens,kuz
1100,Herbst::N,rudens,xazon
1101,Winter::N,тӧв,qish
1102,Winter::N,ziema,qish
1103,Januar::N,тӧв шӧр,yanvar'
1104,Januar::N,janvāris,yanvar'
1105,Februar::N,урасьӧм,fevral'
1106,Februar::N,februāris,fevral'
1107,März::N,рака,mart
1108,März::N,marts,mart
1109,April::N,кос му,aprel'
1110,April::N,aprīlis,aprel'
1111,Mai::N,ода-кора,may
1112,Mai::N,maijs,may
1113,Juni::N,лӧддза-номъя,iyun'
1114,Juni::N,jūnijs,iyun'
1115,Juli::N,сора,iyul'
1116,Juli::N,jūlijs,iyul'
1117,August::N,моз,avgust
1118,August::N,augusts,avgust
1119,September::N,кӧч,sentyabr'
1120,September::N,septembris,sentyabr'
1121,Oktober::N,йирым,oktyabr'
1122,Oktober::N,oktobris,oktyabr'
1123,November::N,вӧльгым,noyabr'
1124,November::N,novembris,noyabr'
1125,Dezember::N,ӧшым,dekabr'
1126,Dezember::N,decembris,dekabr'
1127,Montag::N,выльлун,dushanba
1128,Montag::N,pirmdiena,dushanba
1129,Dienstag::N,воторник,seshanba
1130,Dienstag::N,otrdiena,seshanba
1131,Mittwoch::N,середа,chorshanba
1132,Mittwoch::N,trešdiena,chorshanba
1133,Donnerstag::N,четверг,payshanba
1134,Donnerstag::N,ceturtdiena,payshanba
1135,Freitag::N,пекнича,juma
1136,Freitag::N,piektdiena,juma
1137,Samstag::N,субӧта,shanba
1138,Samstag::N,sestdiena,shanba
1139,Sonntag::N,вӧскресенньӧ,yakshanba
1140,Sonntag::N,svētdiena,yakshanba
1141,groß::A,ыджыд,buyuk
1142,groß::A,dižs,buyuk
1143,groß::A,liels,buyuk
1144,klein::A,ичӧт,kichik
1145,klein::A,mazs,kichik
1146,lang::A,кузь,uzun
1147,lang::A,garš,uzun
1148,kurz::A,дженьыд,qisqa
1149,kurz::A,īss,qisqa
1150,breit::A,ота,keng
1151,breit::A,паськыд,keng
1152,breit::A,plats,keng
1153,schmal::A,оттӧм,änsiz
1154,schmal::A,tievs,änsiz
1155,dicht::A,сук,quyuq
1156,dicht::A,blīvs,quyuq
1157,dick[Gegenstand]::A,кыз,qalin
1158,dick[Gegenstand]::A,biezs,qalin
1159,dünn::A,вӧсни,ingichka
1160,dünn::A,вӧсньыд,ingichka
1161,dünn::A,plāns,ingichka
1162,fein::A,посни,mayin
1163,fein::A,smalks,mayin
1164,fest::A,зумыд,qattiq
1165,fest::A,tvirts,qattiq
1166,fest::A,noturīgs,qattiq
1167,flach::A,плавкӧс,yalpoq
1168,flach::A,тшӧтшкӧс,yalpoq
1169,flach::A,lēzens,yalpoq
1170,flach::A,līdzens,yalpoq
1171,glatt::A,вольк,tekis
1172,glatt::A,мольыд,tekis
1173,glatt::A,gluds,tekis
1174,glatt::A,slidens,tekis
1175,hart::A,зумыд,qattiq
1176,hart::A,ciets,qattiq
1177,weich::A,небыд,yumshoq
1178,weich::A,mīksts,yumshoq
1179,rund::A,гӧгрӧс,yumaloq
1180,rund::A,apaļš,yumaloq
1181,spitz::A,ёсь йыла,uchli
1182,spitz::A,smails,uchli
1183,scharf::A,ёсь,keskir
1184,scharf::A,ass,keskir
1185,stumpf::A,ныж,to'mtoq
1186,stumpf::A,truls,to'mtoq
1187,stumpf::A,strups,to'mtoq
1188,schwer::A,сьӧкыд,salmoqli
1189,schwer::A,smags,salmoqli
1190,schön::A,мича,go'zal
1191,schön::A,лӧсьыд,go'zal
1192,schön::A,daiļš,go'zal
1193,schön::A,skaists,go'zal
1194,heiß::A,пӧсь,qiziq
1195,heiß::A,karsts,qiziq
1196,warm::A,шоныд,issiq
1197,warm::A,silts,issiq
1198,kalt::A,кӧдзыд,sovuq
1199,kalt::A,salts,sovuq
1200,kalt::A,auksts,sovuq
1201,kühl::A,юзыд,salqin
1202,kühl::A,ыркыд,salqin
1203,kühl::A,vēss,salqin
1204,kühl::A,dzestrs,salqin
1205,frisch::A,выль,toza
1206,frisch::A,svaigs,toza
1207,feucht::A,уль,namli
1208,feucht::A,mitrs,namli
1209,feucht::A,drēgns,namli
1210,nass::A,ва,nam
1211,nass::A,slapjš,nam
1212,trocken::A,кос,quruq
1213,trocken::A,sauss,quruq
1214,voll::A,кыз,to'la
1215,voll::A,pilns,to'la
1216,leer::A,куш,puch
1217,leer::A,тыртӧм,puch
1218,leer::A,tukšs,puch
1219,offen::A,восьса,ochiq
1220,offen::A,vaļējs,ochiq
1221,offen::A,atvērts,ochiq
1222,geschlossen::A,пӧдса,berk
1223,geschlossen::A,slēgts,berk
1224,sauber::A,сӧстӧм,ozoda
1225,sauber::A,tīrs,ozoda
1226,sauber::A,spodrs,ozoda
1227,schmutzig::A,няйт,kir
1228,schmutzig::A,netīrs,kir
1229,schmutzig::A,dubļains,kir
1230,roh::A,уль,xom
1231,roh::A,jēls,xom
1232,reif::A,кисьмӧм,pishiq
1233,reif::A,gatavs,pishiq
1234,reif::A,nobriedis,pishiq
1235,lecker::A,чӧскыд,shirin
1236,lecker::A,gards,shirin
1237,lecker::A,garšīgs,shirin
1238,süß::A,юмов,shirin
1239,süß::A,чӧскыд,shirin
1240,süß::A,salds,shirin
1241,bitter::A,курыд,achchiq
1242,bitter::A,sūrs,achchiq
1243,bitter::A,rūgts,achchiq
1244,sauer::A,шома,achchiq
1245,sauer::A,skābs,achchiq
1246,hell::A,югыд,yorug'
1247,hell::A,gaišs,yorug'
1248,dunkel::A,пемыд,qorong'i
1249,dunkel::A,tumšs,qorong'i
1250,schwarz::A,сьӧд,qora
1251,schwarz::A,melns,qora
1252,weiß::A,еджыд,oq
1253,weiß::A,balts,oq
1254,rot::A,гӧрд,qizil
1255,rot::A,sarkans,qizil
1256,gelb::A,виж,sariq
1257,gelb::A,dzeltens,sariq
1258,blau::A,лӧз,zangori
1259,blau::A,zils,zangori
1260,grün::A,веж,yashil
1261,grün::A,турунвиж,yashil
1262,grün::A,zaļš,yashil
1263,grau::A,руд,bo'z
1264,grau::A,pelēks,bo'z
1265,bunt::A,сера,ola
1266,bunt::A,raibs,ola
1267,bunt::A,krāsains,ola
1268,billig::A,донтӧг,arzon
1269,billig::A,lēts,arzon
1270,teuer::A,дона,qimmat
1271,teuer::A,dārgs,qimmat
1272,wertvoll::A,дона,qimmat
1273,wertvoll::A,vērtīgs,qimmat
1274,blind::A,синтӧм,ko'r
1275,blind::A,akls,ko'r
1276,taub::A,пельтӧм,garang
1277,taub::A,kurls,garang
1278,kräftig::A,вынйӧра,kuchli
1279,kräftig::A,spēcīgs,kuchli
1280,stark::A,ён,quvvatli
1281,stark::A,вына,quvvatli
1282,stark::A,stiprs,quvvatli
1283,schwach::A,жеб,kuchsiz
1284,schwach::A,vājš,kuchsiz
1285,fett::A,госа,semiz
1286,fett::A,brangs,semiz
1287,schlank::A,веськыд,ingichka
1288,schlank::A,slaids,ingichka
1289,hübsch::A,мича,ko'rkam
1290,hübsch::A,лӧсьыд,ko'rkam
1291,hübsch::A,glīts,ko'rkam
1292,böse::A,лёк,yovuz
1293,böse::A,ļauns,yovuz
1294,böse::A,negants,yovuz
1295,dumm::A,йӧй,aqlsiz
1296,dumm::A,вежӧртӧм,aqlsiz
1297,dumm::A,stulbs,aqlsiz
1298,dumm::A,muļķīgs,aqlsiz
1299,faul::A,дыш,ärinchak
1300,faul::A,slinks,ärinchak
1301,fleißig::A,зільысь,ishchan
1302,fleißig::A,čakls,ishchan
1303,fleißig::A,cītīgs,ishchan
1304,geizig::A,топыд,qurumsoq
1305,geizig::A,skops,qurumsoq
1306,geizig::A,sīksts,qurumsoq
1307,klug::A,юра,oqil
1308,klug::A,вежӧра,oqil
1309,klug::A,gudrs,oqil
1310,geschickt::A,кипода,äpchil
1311,geschickt::A,кужысь,äpchil
1312,geschickt::A,manīgs,äpchil
1313,lieb::A,муса,aziz
1314,lieb::A,мича,aziz
1315,lieb::A,лӧсьыд,aziz
1316,lieb::A,mīļš,aziz
1317,lustig::A,кыпыд,chaqchaq
1318,lustig::A,jautrs,chaqchaq
1319,sanft::A,мелі,asta
1320,sanft::A,liegs,asta
1321,hungrig::A,тшыг,och
1322,hungrig::A,izsalcis,och
1323,krank::A,висьысь,kasal
1324,krank::A,slims,kasal
1325,nackt::A,пасьтӧм,yalang
1326,nackt::A,pliks,yalang
1327,traurig::A,гажтӧм,xafa
1328,traurig::A,bēdīgs,xafa
1329,traurig::A,skumīgs,xafa
1330,lebendig::A,ловъя,hayotiy
1331,lebendig::A,dzīvs,hayotiy
1332,gut::A,бур,soz
1333,gut::A,labs,soz
1334,schlecht::A,лёк,yomon
1335,schlecht::A,омӧль,yomon
1336,schlecht::A,slikts,yomon
1337,richtig::A,инӧд,rost
1338,richtig::A,riktīgs,rost
1339,schlimm::A,омӧль,yovuz
1340,schlimm::A,туйтӧм,yovuz
1341,schlimm::A,nelāgs,yovuz
1342,schlimm::A,nejauks,yovuz
1343,wahr::A,абу ылӧг,haqiqiy
1344,wahr::A,īsts,haqiqiy
1345,wahr::A,patiess,haqiqiy
1346,alt::A,важ,äski
1347,alt::A,sens,äski
1348,alt::A,vęcs,äski
1349,neu::A,выль,yangi
1350,neu::A,jauns,yangi
1351,ehemalig::A,вӧвлӧм,sobiq
1352,ehemalig::A,bijušais,sobiq
1353,alt[Lebewesen]::A,пӧрысь,qari
1354,alt[Lebewesen]::A,vecs,qari
1355,jung::A,том,navqiron
1356,jung::A,jauns,navqiron
1357,arm::A,гӧль,abgor
1358,arm::A,nabags,abgor
1359,reich::A,озыр,boy
1360,reich::A,bagāts,boy
1361,bekannt::A,тӧдса,ma'lum
1362,bekannt::A,zināms,ma'lum
1363,bekannt::A,pazīstams,ma'lum
1364,berühmt::A,нималан,mashhur
1365,berühmt::A,кывсян,mashhur
1366,berühmt::A,slavens,mashhur
1367,fremd::A,йӧз,yot
1368,fremd::A,svešs,yot
1369,verschieden::A,абу ӧткодь,turli
1370,verschieden::A,разнӧй,turli
1371,verschieden::A,dažāds,turli
1372,nah::A,матыс,yaqindagi
1373,nah::A,tuvs,yaqindagi
1374,fern::A,ылі,uzoq
1375,fern::A,tāls,uzoq
1376,linker::A,шуйга,so'l
1377,linker::A,kreisais,so'l
1378,rechter::A,веськыд,o'ng
1379,rechter::A,labais,o'ng
1380,anderer::A,мукӧд,boshqa
1381,anderer::A,otrs,boshqa
1382,erster::A,медводдза,birinchi
1383,erster::A,pirmais,birinchi
1384,zweiter::A,мӧд,ikkinchi
1385,zweiter::A,otrais,ikkinchi
1386,dritter::A,коймӧд,uchinchi
1387,dritter::A,trešais,uchinchi
1388,letzter::A,бӧръя,oxirgi
1389,letzter::A,beidzamais,oxirgi
1390,allein::ADV,ӧтка,o'zicha
1391,allein::ADV,viens pats,o'zicha
1392,auf einmal::ADV,ӧтпырйӧ,varakay
1393,auf einmal::ADV,reizē,varakay
1394,zusammen::ADV,тшӧтш,barobar
1395,zusammen::ADV,kopā,barobar
1396,zusammen::ADV,vienviet,barobar
1397,lange::ADV,дыр,uzoq
1398,lange::ADV,ilgi,uzoq
1399,plötzlich::ADV,друг,qo'qqisdan
1400,plötzlich::ADV,pēkšņi,qo'qqisdan
1401,sofort::ADV,дзик пыр,darrov
1402,sofort::ADV,tūlīt,darrov
1403,später::ADV,сэсся,so'ngra
1404,später::ADV,vēlāk,so'ngra
1405,jetzt::ADV,ӧні,hozirgina
1406,jetzt::ADV,tagad,hozirgina
1407,heute::ADV,талун,bugun
1408,heute::ADV,šodien,bugun
1409,morgen::ADV,аски,ärta
1410,morgen::ADV,rīt,ärta
1411,bald::ADV,регыд,toz
1412,bald::ADV,drīz,toz
1413,dann::ADV,бӧрын,keyin
1414,dann::ADV,бӧрти,keyin
1415,dann::ADV,tad,keyin
1416,gestern::ADV,тӧнлун,kecha
1417,gestern::ADV,vakar,kecha
1418,einst::ADV,ӧтчыд,avvallari
1419,einst::ADV,ӧтпыр,avvallari
1420,einst::ADV,citreiz,avvallari
1421,damals::ADV,сэки,ugal
1422,damals::ADV,toreiz,ugal
1423,danach::ADV,сэсся,so'ngra
1424,danach::ADV,pēc tam,so'ngra
1425,vorher::ADV,войдӧр,avval
1426,vorher::ADV,iepriekš,avval
1427,vorher::ADV,pirms tam,avval
1428,zuerst::ADV,войдӧр,avval
1429,zuerst::ADV,vis'pirms,avval
1430,einmal::ADV,ӧтчыдысь,bir marta
1431,einmal::ADV,reiz,bir marta
1432,einmal::ADV,vienreiz,bir marta
1433,manchmal::ADV,корсюрӧ,onda-sonda
1434,manchmal::ADV,dažkārt,onda-sonda
1435,oft::ADV,тшӧкыда,tez-tez
1436,oft::ADV,bieži,tez-tez
1437,immer::ADV,век,har vaqt
1438,immer::ADV,allaž,har vaqt
1439,immer::ADV,vien'mēr,har vaqt
1440,niemals::ADV,оз некор,hargiz
1441,niemals::ADV,nemūžam,hargiz
1442,hier::ADV,со,shu erda
1443,hier::ADV,тонӧ,shu erda
1444,hier::ADV,te,shu erda
1445,hier::ADV,šeit,shu erda
1446,hierhin::ADV,татчӧ,beri
1447,hierhin::ADV,талань,beri
1448,hierhin::ADV,šurp,beri
1449,hierhin::ADV,uz šejieni,beri
1450,von hier::ADV,тасянь,shu erdan
1451,von hier::ADV,no šejienes,shu erdan
1452,dort::ADV,сэні,ana
1453,dort::ADV,tur,ana
1454,dorthin::ADV,сэтчӧ,u yerga
1455,dorthin::ADV,turp,u yerga
1456,dorthin::ADV,uz turieni,u yerga
1457,geradeaus::ADV,веськыда,to'g'ri
1458,geradeaus::ADV,taisni uz priekšu,to'g'ri
1459,vorwärts::ADV,водзӧ,ilgari
1460,vorwärts::ADV,uz priekšu,ilgari
1461,rückwärts::ADV,бӧрӧ,qoloq
1462,rückwärts::ADV,atmuguriski,qoloq
1463,zurück::ADV,бӧр,orqada
1464,zurück::ADV,atpakāļ,orqada
1465,unten::ADV,улын,pastda
1466,unten::ADV,уліын,pastda
1467,unten::ADV,lejā,pastda
1468,unten::ADV,apakšā,pastda
1469,hinab::ADV,улӧ,tubanga
1470,hinab::ADV,увлан,tubanga
1471,hinab::ADV,uz leju,tubanga
1472,oben::ADV,вылын,ustida
1473,oben::ADV,выліын,ustida
1474,oben::ADV,virsū,ustida
1475,hinauf::ADV,выліӧ,yuqorida
1476,hinauf::ADV,augšā,yuqorida
1477,hinauf::ADV,uz augšu,yuqorida
1478,überall::ADV,быдлаын,har erda
1479,überall::ADV,visur,har erda
1480,nicht::ADV,oз,ämas
1481,nicht::ADV,ne,ämas
1482,ein wenig::ADV,неуна,biroz
1483,ein wenig::ADV,drusku,biroz
1484,kaum::ADV,мырдэм,arang
1485,kaum::ADV,diezin vai,arang
1486,sehr::ADV,зэв,ancha
1487,sehr::ADV,ļoti,ancha
1488,sehr::ADV,gaužām,ancha
1489,so::ADV,тадз,shunday
1490,so::ADV,сідз,shunday
1491,so::ADV,tā,shunday
1492,so::ADV,tik,shunday
1493,noch::ADV,на,hali
1494,noch::ADV,нӧшта,hali
1495,noch::ADV,vēl,hali
1496,nur::ADV,куш,yolg'iz
1497,nur::ADV,сӧмын,yolg'iz
1498,nur::ADV,vien,yolg'iz
1499,nur::ADV,tikai,yolg'iz
1500,schon::ADV,нин,endi
1501,schon::ADV,jau,endi
1502,wieder::ADV,бара,yana
1503,wieder::ADV,atkal,yana
1504,vergebens::ADV,весьшӧрӧ,bekorga
1505,vergebens::ADV,velti,bekorga
1506,vor::PRP,водзын,burun
1507,vor::PRP,priekš,burun
1508,hinter::PRP,бӧрнын,ketida
1509,hinter::PRP,aiz,ketida
1510,unter::PRP,улын,ostida
1511,unter::PRP,zem,ostida
1512,durch::PRP,пыр,bo'ylab
1513,durch::PRP,пырыс,bo'ylab
1514,durch::PRP,caur,bo'ylab
1515,durch::PRP,cauri,bo'ylab
1516,neben::PRP,бердын,yonida
1517,neben::PRP,līdzās,yonida
1518,zwischen::PRP,костын,orada
1519,zwischen::PRP,starp,orada
1520,wegen::PRP,вӧсна,sababli
1521,wegen::PRP,pēc,sababli
1522,dies::PRN,тайӧ,o'sha
1523,dies::PRN,šis,o'sha
1524,das::PRN,ciйö,narigi
1525,das::PRN,tas,narigi
1526,alles::PRN,став,har nima
1527,alles::PRN,viss,har nima
1528,ich::PRN,ме,men
1529,ich::PRN,es,men
1530,du::PRN,тэ,sen
1531,du::PRN,tu,sen
1532,er::PRN,сійӧ,u
1533,er::PRN,viņš,u
1534,wir::PRN,ми,biz
1535,wir::PRN,mēs,biz
1536,ihr::PRN,тi,siz
1537,ihr::PRN,jūs,siz
1538,sie::PRN,найö,ular
1539,sie::PRN,viņi,ular
1540,sie::PRN,viņas,ular
