,Concept_ID,lt,kn
558,November::N,lapkritis,ಇಚ್ಚಳಿ
559,Dezember::N,gruodis,ಮುಚ್ಚಳಿ
560,Montag::N,pirmadienis,ಸೋಮುವಾರ
561,Dienstag::N,antradienis,ಮಂಗಳವಾರ
562,Mittwoch::N,trečiadienis,ಬುಧವಾರ
563,Donnerstag::N,ketvirtadienis,ಗುರುವಾರ
564,Freitag::N,penktadienis,ಶುಕ್ರವಾರ
565,Samstag::N,šeštadienis,ಶನಿವಾರ
566,Sonntag::N,sekmadienis,ಭಾನುವಾರ
567,groß::A,didis,ದೊಡ್ಡ
568,groß::A,didelis,ದೊಡ್ಡ
569,klein::A,mažas,ಪುಟ್ಟ
570,lang::A,ilgas,ದೀರ್ಘ
571,kurz::A,trumpas,ಚಕ್ಕ
572,breit::A,platus,ಅಗಲವಾದ
573,schmal::A,smulkus,ಇಕ್ಕಟ್ಟಾದ
574,dicht::A,tankus,ದಟ್ಟ
575,dick[Gegenstand]::A,storas,ದಟ್ಟ
576,dünn::A,plonas,ತೆಳು
577,fein::A,smulkus,ಕೋಮಲ
578,fest::A,kietas,ಘನ
579,fest::A,tvirtas,ಘನ
580,flach::A,lėkštas,ಚಪ್ಪಟೆ
581,flach::A,plokščias,ಚಪ್ಪಟೆ
582,glatt::A,slidus,ನಯ
583,hart::A,kietas,ಗಟ್ಟಿ
584,weich::A,minkštas,ಮೃದುವಾದ
585,rund::A,apvalus,ವರ್ತುಳ
586,rund::A,apskritas,ವರ್ತುಳ
587,spitz::A,aštrus,ಮೊನಚಾದ
588,spitz::A,smailus,ಮೊನಚಾದ
589,scharf::A,aštrus,ತೀಕ್ಷ್ಣ
590,stumpf::A,bukas,ಮೊಂಡು
591,stumpf::A,atšipęs,ಮೊಂಡು
592,schwer::A,sunkus,ಭಾರಿ
593,schön::A,gražus,ಸುಂದರ
594,heiß::A,karštas,ಬಿಸಿ
595,warm::A,šiltas,ಬಿಸಿ
596,kalt::A,šaltas,ತಣ್ಣನೆಯ
597,kühl::A,vėsus,ತಂಪಾದ
598,kühl::A,bejausmis,ತಂಪಾದ
599,frisch::A,šviežias,ನಿರ್ಮಲ
600,feucht::A,drėgnas,ಒದ್ದೆಯಾದ
601,nass::A,šlapias,ಒದ್ದೆಯಾದ
602,trocken::A,sausas,ಶುಷ್ಕ
603,voll::A,pilnas,ತುಂಬಿದ
604,leer::A,tuščias,ಖಾಲಿ
605,offen::A,atviras,ಮುಚ್ಚಲ್ಲದ
606,geschlossen::A,uždaras,ಮುಚ್ಚಿದ
607,geschlossen::A,uždarytas,ಮುಚ್ಚಿದ
608,sauber::A,švarus,ಶುದ್ಧ
609,schmutzig::A,nešvarus,ಅಶುದ್ಧ
610,schmutzig::A,purvinas,ಅಶುದ್ಧ
611,roh::A,žalias,ಹಸಿ
612,reif::A,prinokęs,ಹಣ್ಣಾದ
613,reif::A,pribrendęs,ಹಣ್ಣಾದ
614,lecker::A,gardus,ಗುಚಿಕರ
615,süß::A,saldus,ಸಿಹಿ
616,bitter::A,kartus,ಕಹಿ
617,sauer::A,gižus,ಹುಳಿಯಾದ
618,sauer::A,rūgštus,ಹುಳಿಯಾದ
619,hell::A,šviesus,ಹೊಳೆಯುವ
620,hell::A,skaistus,ಹೊಳೆಯುವ
621,dunkel::A,tamsus,ಮಬ್ಬಾದ
622,schwarz::A,juodas,ಕಪ್ಪು
623,weiß::A,baltas,ಬಿಳಿಯ
624,rot::A,raudonas,ಕೆಂಪು
625,gelb::A,geltonas,ಹಳದಯ
626,blau::A,mėlynas,ನೀಲ
627,grün::A,žalias,ಕಾಯಾದ
628,grau::A,pilkas,ಬೂದುಬಣ್ಣದ
629,bunt::A,margas,ವರ್ಣರಂಜಿತ
630,bunt::A,spalvotas,ವರ್ಣರಂಜಿತ
631,billig::A,pigus,ಅಗ್ಗ
632,teuer::A,brangus,ದುಬಾರಿಯಾದ
633,wertvoll::A,vertingas,ಅಮೂಲ್ಯ
634,blind::A,aklas,ಅಂಧ
635,taub::A,kurčias,ಕಿವುಡಾದ
636,kräftig::A,stiprus,ಪ್ರಬಲ
637,stark::A,stiprus,ಶಕ್ತಿವಂತ
638,schwach::A,silpnas,ದುರ್ಬಲ
639,fett::A,riebus,ಕೊಬ್ಬಿದ
640,schlank::A,laibas,ತೆಳ್ಳಗಿನ
641,schlank::A,lieknas,ತೆಳ್ಳಗಿನ
642,hübsch::A,gražus,ಅಂದವಾದ
643,böse::A,blogas,ಕೆಟ್ಟ
644,dumm::A,paikas,ಮಂದ
645,dumm::A,kvailas,ಮಂದ
646,faul::A,tingus,ಆಲಸ
647,fleißig::A,stropus,ಕಡಗುವ
648,fleißig::A,kruopštus,ಕಡಗುವ
649,geizig::A,šykštus,ಜುಗ್ಗ
650,klug::A,sumanus,ಚತುರ
651,klug::A,protingas,ಚತುರ
652,geschickt::A,apsukrus,ದಕ್ಷ
653,lieb::A,mielas,ಪ್ರಿಯ
654,lustig::A,smagus,ಖುಷಿಯಾದ
655,lustig::A,linksmas,ಖುಷಿಯಾದ
656,sanft::A,švelnus,ಸೌಮ್ಯ
657,sanft::A,minkštas,ಸೌಮ್ಯ
658,hungrig::A,alkanas,ಹಸಿದ
659,krank::A,ligotas,ಅಸ್ವಸ್ಥ
660,krank::A,sergantis,ಅಸ್ವಸ್ಥ
661,nackt::A,nuogas,ನಗ್ನ
662,traurig::A,liūdnas,ದುಃಖಿತ
663,lebendig::A,gyvas,ಜೀವಂತ
664,gut::A,geras,ಒಳ್ಳೆಯ
665,schlecht::A,blogas,ದುಷ್ಟ
666,schlecht::A,prastas,ದುಷ್ಟ
667,richtig::A,tikras,ಸರಿ
668,richtig::A,teisingas,ಸರಿ
669,schlimm::A,blogas,ಅಸಹ್ಯ
670,schlimm::A,prastas,ಅಸಹ್ಯ
671,wahr::A,tikras,ನಿಜ
672,alt::A,senas,ಮುದಿ
673,neu::A,naujas,ಹೊಸ
674,ehemalig::A,buvęs,ಮಾಜೀ
675,alt[Lebewesen]::A,pagyvenęs,ವೃದ್ಧ
676,jung::A,jaunas,ಎಳ
677,arm::A,neturtingas,ಬಡ
678,reich::A,turtingas,ಶ್ರೀಮಂತ
679,bekannt::A,žinomas,ಅಪ್ತ
680,bekannt::A,pažįstamas,ಅಪ್ತ
681,berühmt::A,žymus,ಪ್ರಸಿದ್ಧ
682,berühmt::A,garsus,ಪ್ರಸಿದ್ಧ
683,fremd::A,svetimas,ಪರಕೀಯ
684,verschieden::A,įvairus,ಬೇರೆ
685,nah::A,artimas,ಹತ್ತಿರವಾದ
686,fern::A,tolimas,ದೂರದ
687,linker::A,kairys,ಎಡ
688,rechter::A,dešinys,ಬಲ
689,anderer::A,kitas,ಇತರ
690,erster::A,pirmas,ಪ್ರಥಮ
691,zweiter::A,antras,ದ್ವಿತೀಯ
692,dritter::A,trečias,ಮೂರನೆಯಜಗತ್ತು
693,letzter::A,paskutinis,ಅಂತ್ಯ
694,allein::ADV,vienas,ಒಬ್ಬನೇ
695,auf einmal::ADV,iš karto,ಒಡನೆ
696,zusammen::ADV,kartu,ಒಟ್ಟಿಗೆ
697,zusammen::ADV,drauge,ಒಟ್ಟಿಗೆ
698,lange::ADV,ilgai,ದೀರ್ಘ
699,plötzlich::ADV,staiga,ಅನಾಮತ್ತು
700,sofort::ADV,tuojau,ಜಾಗ್ರತೆ
701,später::ADV,vėliau,ತರುವಾಯ
702,später::ADV,paskiau,ತರುವಾಯ
703,jetzt::ADV,dabãr,ಈಗ
704,heute::ADV,šiandien,ಇಂದು
705,morgen::ADV,rytoj,ನಾಳೆ
706,bald::ADV,greitai,ಬೇಗ
707,bald::ADV,netrukus,ಬೇಗ
708,dann::ADV,po to,ಆಗ
709,gestern::ADV,vakar,ನಿನ್ನೆ
710,einst::ADV,kadaise,ಪೂರ್ವದಲ್ಲಿ
711,einst::ADV,kitą kartą,ಪೂರ್ವದಲ್ಲಿ
712,damals::ADV,anuomet,ಆಗ
713,damals::ADV,anuokart,ಆಗ
714,danach::ADV,po to,ಆಮೇಲೆ
715,danach::ADV,paskui,ಆಮೇಲೆ
716,vorher::ADV,anksčiau,ಮುಂಚೆ
717,zuerst::ADV,pirma,ಮೊದಲಿಗೆ
718,zuerst::ADV,iš pradžių̃,ಮೊದಲಿಗೆ
719,einmal::ADV,kartą,ಒಮ್ಮೆ
720,einmal::ADV,vieną kartą,ಒಮ್ಮೆ
721,manchmal::ADV,kai kada,ಆಗಾಗ
722,oft::ADV,dažnai,ಅನೇಕಸಲ
723,immer::ADV,visada,ಯಾವಾಗಲೂ
724,immer::ADV,visuomet,ಯಾವಾಗಲೂ
725,niemals::ADV,niekada,ಯಾವಾಗಲೂ ಇಲ್ಲ
726,niemals::ADV,niekuomet,ಯಾವಾಗಲೂ ಇಲ್ಲ
727,hier::ADV,čia,ಇಲ್ಲಿ
728,hierhin::ADV,šen,ಇತ್ತ
729,hierhin::ADV,čionai,ಇತ್ತ
730,von hier::ADV,iš čia,ಇಲ್ಲಿಂದ
731,dort::ADV,ten,ಅಲ್ಲಿ
732,dort::ADV,tenai,ಅಲ್ಲಿ
733,dorthin::ADV,ten,ಅಲ್ಲಿಗೆ
734,dorthin::ADV,ten link,ಅಲ್ಲಿಗೆ
735,geradeaus::ADV,tiesiai,ಸೀದಾ
736,vorwärts::ADV,pirmyn,ಮುನ್ನೆಡೆವ
737,rückwärts::ADV,atbulai,ಹಿಂದುಗಡೆಗೆ
738,zurück::ADV,atgal,ಹಿಂದಕ್ಕೆ
739,unten::ADV,žemai,ಕೆಳಗೆ
740,unten::ADV,apačioje,ಕೆಳಗೆ
741,hinab::ADV,žemyn,ಕೆಳಕ್ಕೆ
742,oben::ADV,viršuj,ಮೇಲೆ
743,hinauf::ADV,aukštyn,ಮೇಲಕ್ಕೆ
744,hinauf::ADV,į viršų,ಮೇಲಕ್ಕೆ
745,überall::ADV,visur,ಎಲ್ಲಸ್ಥಳಗಳು
746,nicht::ADV,ne,ಇಲ್ಲ
747,nicht::ADV,ne,ಅಲ್ಲ
748,ein wenig::ADV,truputį,ತುಸು
749,kaum::ADV,vos,ಕಠಿನವಾಗಿ
750,sehr::ADV,labai,ಬಹು
751,sehr::ADV,baisiai,ಬಹು
752,so::ADV,taip,ಅಷ್ಟು
753,noch::ADV,dar,ಇನ್ನು
754,nur::ADV,tik,ಕೇವಲ
755,nur::ADV,vien,ಕೇವಲ
756,schon::ADV,jau,ಆಗಲೇ
757,wieder::ADV,vėl,ಪುನಃ
758,wieder::ADV,iš naujo,ಪುನಃ
759,vergebens::ADV,veltui,ನಿಷ್ಫಲವಾಗಿ
760,vergebens::ADV,bergždžiai,ನಿಷ್ಫಲವಾಗಿ
761,vor::PRP,prieš,ಮುಂದೆ
762,hinter::PRP,už,ಹಿಂದ
763,unter::PRP,po,ಕೆಳ
764,durch::PRP,pro,ನೇರವಾಗಿ
765,durch::PRP,per,ನೇರವಾಗಿ
766,neben::PRP,prie,ಅಧರ ಬಲಿಕ
767,neben::PRP,šalia,ಅಧರ ಬಲಿಕ
768,zwischen::PRP,tarp,ನಡುವೆ
769,wegen::PRP,dėl,ಅಧಕ್ಕಗಿ
770,wegen::PRP,dėlei,ಅಧಕ್ಕಗಿ
771,dies::PRN,šis,ಈ
772,dies::PRN,šitas,ಈ
773,das::PRN,tat,ಅದು
774,alles::PRN,visas,ಎಲ್ಲ
775,ich::PRN,aš,ನಾನು
776,du::PRN,tu,ನೀನು
777,er::PRN,jis,ಅವನು
778,er::PRN,jis,ಇವನು
779,wir::PRN,mes,ನಾವು
780,ihr::PRN,jūs,ನೀವು
781,sie::PRN,ji,ಅವರು
782,sie::PRN,jos,ಅವರು
783,was::FPRN,kas,ಏನು
784,wer::FPRN,kas,ಯಾರಿಗೆ
785,wo::FADV,kur,ಎಲ್ಲಿ
786,wohin::FADV,kur,ಎಲ್ಲಿಗೆ
787,wohin::FADV,kur link,ಎಲ್ಲಿಗೆ
788,wie::FADV,kaip,ಹೇಗೆ
789,warum::FADV,kod̃ėl,ಏಕೆ
790,warum::FADV,dėl ko,ಏಕೆ
791,wieviel::FNUM,kiek,ಎಷ್ಟು
792,eins::NUM,vienas,ಒಂದು
793,zwei::NUM,du,ಎರಡು
794,drei::NUM,trys,ಮೂರು
795,vier::NUM,keturi,ನಾಲ್ಕು
796,fünf::NUM,penki,ಅಯ್ದು
797,sechs::NUM,šeši,ಆರು
798,sieben::NUM,septyni,ಏಳು
799,acht::NUM,aštuoni,ಎಂಟು
800,neun::NUM,devyni,ಒಂಭಬತ್ತು
801,zehn::NUM,dešimt,ಹತ್ತು
802,elf::NUM,vienuolika,ಹನ್ನೊಂದು
803,zwölf::NUM,dvylika,ಹನ್ನೆರಡು
804,zwanzig::NUM,dvidešimt,ಇಪ್ಪತ್ತು
805,dreißig::NUM,trisdešimt,ಮೂವತ್ತು
806,vierzig::NUM,keturiasdešimt,ನಲವತ್ತು
807,fünfzig::NUM,penkiasdešimt,ಐವತ್ತು
808,sechzig::NUM,šešiasdešimt,ಅರುವತ್ತು
809,siebzig::NUM,septyniasdešimt,ಎಪ್ಪತ್ತು
810,achtzig::NUM,aštuoniasdešimt,ಎಂಬತ್ತು
811,neunzig::NUM,devyniasdešimt,ತೊಂಬತ್ತು
812,hundert::NUM,šimtas,ನೂರು
813,tausend::NUM,tūkstantis,ಸಾವಿರ
814,und::CNJ,ĩr,ಮತ್ತು
815,oder::CNJ,ar,ಅಥವಾ
816,oder::CNJ,arba,ಅಥವಾ
817,stehen::V,stovėti,ನಿಲ್ಲು
818,sitzen::V,sėdėti,ಕುಳ್ಳಿರು
819,liegen::V,gulėti,ಮಲಗಿಕೊ
820,hängen::V,kyboti,ಇಳಿಯಬಿಡು
821,hängen::V,kabėti,ಇಳಿಯಬಿಡು
822,werden::V,taptis,ಆಗು
823,werden::V,darytis,ಆಗು
824,passieren::V,atsitikti,ಆಗು
825,passieren::V,pasitaikyti,ಆಗು
826,beginnen::V,prasid́ėti,ಆರಂಭಿಸು
827,enden::V,baigtis,ಕೊನೆಗಾಣು
828,wechseln::V,keistis,ಮಾರ್ಪಡಿಸು
829,wechseln::V,pasikeisti,ಮಾರ್ಪಡಿಸು
830,aufgehen[Sonne]::V,tekėti,ಮೂಡು
831,aufgehen[Sonne]::V,patekėti,ಮೂಡು
832,untergehen[Sonne]::V,leistis,ಮುಳುಗು
833,untergehen[Sonne]::V,nusileisti,ಮುಳುಗು
834,scheinen[Sonne]::V,šviesti,ಹೊಳೆ
835,donnern::V,griausti,ಗುಡುಗಾಗು
836,donnern::V,griaudėti,ಗುಡುಗಾಗು
837,wehen::V,pūsti,ತೀಡು
838,strömen::V,lietis,ಹರಿ
839,strömen::V,plūsti,ಹರಿ
840,fließen::V,tekėti,ಹರಿ
841,sich drehen::V,suktis,ಸುತ್ತು
842,sich drehen::V,pasisukti,ಸುತ್ತು
843,schwanken::V,svyruoti,ಓಲಾಡು
844,schwingen::V,suptis,ತೂಗು
845,fallen::V,pulti,ಉದುರು
846,fallen::V,kristi,ಉದುರು
847,brennen::V,degti,ಉರಿ
848,rauchen::V,rūkyti,ಹೊಗೆಬಿಡು
849,regnen::V,lyti,ಸುರಿ
850,gefrieren::V,užšalti,ಹೆಪ್ಪುಗಟ್ಟು
851,tauen::V,tirpti,ಬೆಚ್ಚಗಾಗು
852,schmelzen::V,lydytis,ಕರಗು
853,trocknen::V,džiūti,ಒಣಗು
854,sieden::V,virti,ಕುದಿ
855,faulen::V,pūti,ಕೊಳೆ
856,verfaulen::V,švinkti,ನಶಿಸು
857,reißen::V,plyšti,ಒಡೆ
858,reißen::V,trūkti,ಒಡೆ
859,versinken::V,skę̃sti,ಮುಳುಗು
860,versinken::V,grimzti,ಮುಳುಗು
861,vergehen::V,praeiti,ಸಾಗು
862,erscheinen::V,pasirodyti,ತೋರು
863,verschwinden::V,dingti,ಮಾಯವಾಗು
864,verschwinden::V,išnykti,ಮಾಯವಾಗು
865,verschwinden::V,pranykti,ಮಾಯವಾಗು
866,sinken::V,kristi,ಕುಸಿ
867,abnehmen::V,mažėti,ತಗ್ಗು
868,abnehmen::V,silpnėti,ತಗ್ಗು
869,zunehmen::V,didėti,ಬೆಳೆ
870,zunehmen::V,padaugėti,ಬೆಳೆ
871,steigen::V,kilti,ಉಬ್ಬು
872,wachsen::V,augti,ಬೆಳೆ
873,glänzen::V,blizgėti,ಮಿರುಗು
874,funkeln::V,žibėti,ಮಿನುಗು
875,lärmen::V,triukšmauti,ಶಬ್ದ ಮಾಡಲು
876,läuten::V,skambinti,ಬಾರಿಸು
877,klingeln::V,skambinti,ಅನುರಣಿಸು
878,klirren::V,žvangėti,ಕಿಣಿಕಿಣಿಸು
879,brausen::V,šniokšti,ಅಬ್ಬರಿಸು
880,rauschen::V,ošti,ಮರ್ಮರಗುಟ್ಟಿಸು
881,rauschen::V,šlamėti,ಮರ್ಮರಗುಟ್ಟಿಸು
882,klingen::V,skardėti,ಉಸಿರು
883,bellen::V,loti,ಬಗುಳು
884,heulen::V,kaukti,ಅರಚು
885,heulen::V,staugti,ಅರಚು
886,blasen::V,pūsti,ಗಾಳಿ ಊದು
887,pfeifen::V,švilpti,ಸಿಳ್ಳೆಯೂದು
888,pfeifen::V,švilpauti,ಸಿಳ್ಳೆಯೂದು
889,schreien::V,šaukti,ಕರೆ
890,stöhnen::V,dejuoti,ನರಳು
891,stöhnen::V,aimanuoti,ನರಳು
892,zittern::V,virpėti,ನಡುಗು
893,leben::V,gyventi,ಇರು
894,geboren werden::V,gimti,ಉಂಟಾಗು
895,atmen::V,alsuoti,ಉಸಿರು
896,atmen::V,kvėpuoti,ಉಸಿರು
897,trinken::V,gerti,ಕುಡಿ
898,essen::V,valgyti,ತಿನ್ನು
899,schlucken::V,praryti,ನುಂಗು
900,müde werden::V,nuvargti,ಬಳಲು
901,müde werden::V,privargti,ಬಳಲು
902,einschlafen::V,užmigti,ನಿದ್ಧೆಹೋಗು
903,schlafen::V,miegoti,ನಿದ್ರಿಸು
904,aufwachen::V,pabusti,ಏಳು
905,aufstehen::V,keltis,ಏಳು
906,aufstehen::V,atsikelti,ಏಳು
907,sich erholen::V,pailsėti,ಸುಧಾರಿಸು
908,sich erholen::V,poilsiauti,ಸುಧಾರಿಸು
909,krank werden::V,susirgti,ಬೇನೆಬೀಳು
910,krank sein::V,sirgti,ಕೆಟ್ಟ ಎಂದು
911,schmerzen::V,sopėti,ಕಚ್ಚು
912,schmerzen::V,skaudėti,ಕಚ್ಚು
913,husten::V,kosėti,ಕೆಮ್ಮು
914,genesen::V,sveikti,ಮತ್ತೆಹೊದಿಸು
915,genesen::V,taisytis,ಮತ್ತೆಹೊದಿಸು
916,sterben::V,mirti,ಮೃತಪಡು
917,sterben::V,numirti,ಮೃತಪಡು
918,umkommen::V,žūti,ಹಾಳಾಗು
919,sich bewegen::V,judėti,ಚಲಿಸು
920,sich bewegen::V,pasijudinti,ಚಲಿಸು
921,sich rühren::V,krutėti,ಕದಲು
922,sich erheben::V,pakilti,ಏಳು
923,sich erheben::V,atsikelti,ಏಳು
924,sich setzen::V,sėstis,ಕೂರು
925,sich setzen::V,atsisėsti,ಕೂರು
926,hinfallen::V,parkristi,ಬೀಳು
927,hinfallen::V,pargriūti,ಬೀಳು
928,laufen::V,eiti,ನಡೆ
929,schreiten::V,žengti,ಮೆಲ್ಲಗೆ ನಡೆ
930,schreiten::V,žingsniuoti,ಮೆಲ್ಲಗೆ ನಡೆ
931,spazierengehen::V,pasivaikščioti,ವಿಹರಿಸು
932,eilen::V,skubėti,ಮುನ್ನುಗ್ಗು
933,sich beeilen::V,paskub́ėti,ಆತುರಪಡು
934,sich beeilen::V,pasiskubinti,ಆತುರಪಡು
935,sausen::V,dumti,ಒಗೆ
936,sausen::V,lėkti,ಒಗೆ
937,rennen::V,bėgti,ಓಡು
938,springen::V,šokti,ಜಿಗಿ
939,klettern::V,kopti,ಏರು
940,schaukeln::V,supti,ತೂಗು
941,schaukeln::V,linguoti,ತೂಗು
942,kriechen::V,ropoti,ತೆವಳು
943,kriechen::V,šliaužti,ತೆವಳು
944,schwimmen::V,plaukti,ಈಜು
945,tauchen::V,nerti,ಕೆಳಗಿಳಿ
946,rudern::V,irtis,ಸಾಗಿಸು
947,rudern::V,irkluoti,ಸಾಗಿಸು
948,fahren::V,važiuoti,ನಡೆಸು
949,fahren::V,važinėti,ನಡೆಸು
950,fliegen::V,lėkti,ಹಾರು
951,fliegen::V,skristi,ಹಾರು
952,gehen::V,eiti,ಹೋಗು
953,weggehen::V,išeiti,ಹೊರಡು
954,abfahren::V,išvykti,ತೆರಳು
955,abfahren::V,išvažiuoti,ತೆರಳು
956,anhalten::V,sustoti,ನಿಲ್ಲು
957,hineingehen::V,įeiti,ಒಳಹೊಗು
958,eintreten::V,įžengti,ಒಳಹೊಗು
959,kommen::V,ateiti,ಬರು
960,ankommen::V,ateiti,ಬರು
961,zurückkommen::V,grį̃žti,ಹಿಂದಿರುಗು
962,zurückkommen::V,sugrį̃žti,ಹಿಂದಿರುಗು
963,bleiben::V,likti,ಇರು
964,bleiben::V,pasilikti,ಇರು
965,warten::V,laukti,ಇರು
966,erwarten::V,laukti,ನಿರೀಕ್ಷಿಸು
967,suchen::V,ieškoti,ಹುಡುಕು
968,finden::V,rasti,ಕಂಡುಕೊ
969,finden::V,surasti,ಕಂಡುಕೊ
970,versuchen::V,mėginti,ಪ್ರಯತ್ನಿಸು
971,vorbereiten::V,rengti,ಸಿದ್ಧವಾಗು
972,lieben::V,myĺėti,ಪ್ರೀತಿಸು
973,mögen::V,ḿėgti,ಇಷ್ಟಪಡು
974,mögen::V,patikti,ಇಷ್ಟಪಡು
975,lachen::V,juoktis,ನಗು
976,rühren::V,jaudinti,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
977,rühren::V,graudinti,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
978,weinen::V,verkti,ಅಳು
979,schimpfen::V,bartis,ಗೊಣಗು
980,sich ärgern::V,pykti,ಗಣಗಾಡು
981,sich ärgern::V,apmaudauti,ಗಣಗಾಡು
982,sich fürchten::V,bijoti,ನಡುಗು
983,sich fürchten::V,baimintis,ನಡುಗು
984,fürchten::V,bijoti,ಹೆದರು
985,fürchten::V,baimintis,ಹೆದರು
986,fliehen::V,bėgti,ಓಡಿಹೋಗು
987,fliehen::V,sprukti,ಓಡಿಹೋಗು
988,flüchten::V,pabėgti,ಪಾರಾಗು
989,sehen::V,žiūŕėti,ಕಾಣು
990,anschauen::V,žiūŕėti,ನೋಡು
991,ansehen::V,žiūrėti į,ನಿರೀಕ್ಷಿಸು
992,ansehen::V,pažiūrėti į,ನಿರೀಕ್ಷಿಸು
993,hören::V,girdėti,ಕೇಳು
994,zuhören::V,klausytis,ಆಲಿಸು
995,probieren::V,ragauti,ರುಚಿ ನೋಡು
996,probieren::V,paragauti,ರುಚಿ ನೋಡು
997,riechen::V,uosti,ಮೂಸು
998,riechen::V,užuosti,ಮೂಸು
999,fühlen::V,justi,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1000,fühlen::V,jausti,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1001,fühlen::V,pajusti,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1002,scheinen::V,rodytis,ತೋರು
1003,scheinen::V,atrodyti,ತೋರು
1004,zu sehen sein::V,pasirodyti,ಕಾಣಿಸು
1005,vernehmen::V,išgirsti,ಕೇಳು
1006,frieren::V,šalti,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1007,tun::V,daryti,ಮಾಡು
1008,können::V,galėti,ಮಾಡಬಲ್ಲ
1009,können::V,pajėgti,ಮಾಡಬಲ್ಲ
1010,wollen::V,norėti,ಬಯಸು
1011,anfangen::V,pradėti,ಪ್ರಾರಂಭಿಸು
1012,anfangen::V,prasid́ėti,ಪ್ರಾರಂಭಿಸು
1013,beenden::V,baigti,ನಿಲ್ಲಿಸು
1014,beenden::V,užbaigti,ನಿಲ್ಲಿಸು
1015,aufhören::V,liautis,ಮುಗಿಸು
1016,gelingen::V,pavykti,ಯಶಸ್ವಿಯಾಗು
1017,gelingen::V,pasisekti,ಯಶಸ್ವಿಯಾಗು
1018,geraten::V,nusisekti,ಉತ್ಪತ್ತಿಮಾಡು
1019,öffnen::V,atverti,ತೆರೆ
1020,öffnen::V,atidaryti,ತೆರೆ
1021,schließen::V,uždaryti,ಮುಚ್ಚು
1022,stellen::V,statyti,ಇಕ್ಕು
1023,stellen::V,pastatyti,ಇಕ್ಕು
1024,setzen::V,sodinti,ಇಡು
1025,setzen::V,pasodinti,ಇಡು
1026,legen::V,dėti,ಇಡು
1027,legen::V,pad́ėti,ಇಡು
1028,berühren::V,liesti,ತಾಕು
1029,berühren::V,paliesti,ತಾಕು
1030,verbinden::V,jungti,ಕೂಡಿಸು
1031,verbinden::V,surišti,ಕೂಡಿಸು
1032,bedecken::V,uždengti,ಮುಚ್ಚು
1033,aufhängen::V,pakarti,ತೂಗುಹಾಕು
1034,aufhängen::V,pakabinti,ತೂಗುಹಾಕು
1035,anzünden::V,padegti,ಹತ್ತಿಸು
1036,aufheben::V,pakelti,ಆಯಿ
1037,zurücklassen::V,palikti,ಬಿಡು
1038,verlieren::V,pamesti,ಕಳೆ
1039,fallen lassen::V,atsisakyti,ಬೀಳಿಸು
1040,machen::V,dirbti,ಮಾಡು
1041,herstellen::V,gaminti,ತಯಾರಿಸು
1042,bauen::V,statyti,ಕಟ್ಟು
1043,bauen::V,pastatyti,ಕಟ್ಟು
1044,reparieren::V,taisyti,ಸರಿಪಡಿಸು
1045,reparieren::V,remontuoti,ಸರಿಪಡಿಸು
1046,verbessern::V,gerinti,ತಿದ್ದು
1047,verbessern::V,ištaisyti,ತಿದ್ದು
1048,ändern::V,keisti,ಬದಲಾಯಿಸು
1049,ändern::V,pakeisti,ಬದಲಾಯಿಸು
1050,graben::V,kasti,ಅಗೆ
1051,beugen::V,lenkti,ಬಗ್ಗಿಸು
1052,beugen::V,palenkti,ಬಗ್ಗಿಸು
1053,biegen::V,lenkti,ಬಗ್ಗಿಸು
1054,biegen::V,palenkti,ಬಗ್ಗಿಸು
1055,drehen::V,sukti,ತಿರುಗು
1056,wenden::V,kreipti,ತಿರುಗು
1057,wenden::V,pakreipti,ತಿರುಗು
1058,umdrehen::V,sukti,ತಿರುಗಿಸು
1059,umdrehen::V,apversti,ತಿರುಗಿಸು
1060,heben::V,kelti,ಎತ್ತು
1061,heben::V,pakelti,ಎತ್ತು
1062,hochheben::V,pakelti,ಎತ್ತು
1063,ergreifen::V,čiupti,ಆಕ್ರಮಿಸು
1064,ergreifen::V,griebti,ಆಕ್ರಮಿಸು
1065,halten::V,laikyti,ಹಿಡಿ
1066,halten::V,palaikyti,ಹಿಡಿ
1067,drücken::V,spausti,ಒತ್ತು
1068,schieben::V,stumti,ನೂಕು
1069,kratzen::V,kasyti,ತರಚಿಕೊಳ್ಳು
1070,kratzen::V,grandyti,ತರಚಿಕೊಳ್ಳು
1071,lecken::V,laižyti,ನೆಕ್ಕು
1072,beißen::V,kandžioti,ಕಚ್ಚು
1073,abreißen::V,nuplėšti,ಹರಿ
1074,abschneiden::V,atpjauti,ಕತ್ತರಿಸು
1075,abschneiden::V,atkirpti,ಕತ್ತರಿಸು
1076,binden::V,rišti,ಕಟ್ಟು
1077,binden::V,surišti,ಕಟ್ಟು
1078,stecken::V,kišti,ಸಿಕ್ಕಿಸು
1079,stecken::V,įkišti,ಸಿಕ್ಕಿಸು
1080,brechen::V,lūžti,ಮುರಿ
1081,brechen::V,laužyti,ಮುರಿ
1082,klopfen::V,belsti,ತಟ್ಟು
