,Concept_ID,ku,mhr
740,rückwärts::ADV,paşpê,шеҥге́к
741,zurück::ADV,paşdo,мӧҥге́ш
742,zurück::ADV,paşvê,мӧҥге́ш
743,unten::ADV,jêrî,ӱ́лнӧ
744,unten::ADV,jêrî,йыма́лне
745,hinab::ADV,berjêr,йыма́к
746,oben::ADV,banî,кӱ́шнӧ
747,oben::ADV,banî,ӱмба́лне
748,hinauf::ADV,banî,кӱ́ш
749,hinauf::ADV,banî,кӱ́шкӧ
750,überall::ADV,li her derê,чыла́ вере́
751,nicht::ADV,ne,ок
752,nicht::ADV,ne,о́геш
753,nicht::ADV,nîn,ок
754,nicht::ADV,nîn,о́геш
755,nicht::ADV,tine,ок
756,nicht::ADV,tine,о́геш
757,ein wenig::ADV,hebkî,изи́ш
758,kaum::ADV,tema,пыкше́
759,kaum::ADV,himangi,пыкше́
760,sehr::ADV,gelek,чот
761,so::ADV,weha,тыге́
762,noch::ADV,hêj,а́ле
763,noch::ADV,dîsa,а́ле
764,nur::ADV,tenê,гына́
765,nur::ADV,bes,гына́
766,schon::ADV,hew,ы́нде
767,wieder::ADV,jar din,ада́к
768,wieder::ADV,dîsa,ада́к
769,vergebens::ADV,deya çun,ара́м
770,vergebens::ADV,îfleh bûn,ара́м
771,vor::PRP,li ber,о́нчыч
772,hinter::PRP,li pişt,шеҥге́лне
773,unter::PRP,li bin,йыма́лне
774,durch::PRP,kura,вошт
775,neben::PRP,li ba,вокте́н
776,zwischen::PRP,nabeyne,кокла́ште
777,zwischen::PRP,di nav...da,кокла́ште
778,wegen::PRP,ji bo,верч
779,wegen::PRP,ji ber,верч
780,dies::PRN,ev,ти́де
781,das::PRN,ev,са́де
782,alles::PRN,hemû,чыла́
783,ich::PRN,ez,мый
784,du::PRN,tu,тый
785,er::PRN,wî,ту́до
786,wir::PRN,êm,ме
787,ihr::PRN,hûn,те
788,sie::PRN,we,ну́но
789,was::FPRN,çi,мо
790,wer::FPRN,ki,кӧ
791,wo::FADV,li ku dere,куша́н
792,wohin::FADV,li ku dere,куш
793,wohin::FADV,li ku dere,ку́шко
794,wie::FADV,çawa,кузе́
795,warum::FADV,çima,мо
796,warum::FADV,çima,мола́н
797,wieviel::FNUM,çend,куна́р
798,eins::NUM,yek,ик
799,zwei::NUM,didu,ко́кыт
800,drei::NUM,sisê,кум
801,vier::NUM,çar,ныл
802,fünf::NUM,penç,вич
803,sechs::NUM,şeş,куд
804,sieben::NUM,heft,шым
805,acht::NUM,heşt,канда́ш
806,neun::NUM,neh,инде́ш
807,zehn::NUM,deh,лу
808,elf::NUM,yazdeh,лати́к
809,zwölf::NUM,diwazdeh,латко́к
810,zwanzig::NUM,bîst,ко́ло
811,dreißig::NUM,sih,ку́мло
812,vierzig::NUM,çil,ны́лле
813,fünfzig::NUM,pençi,ви́тле
814,sechzig::NUM,şêst,ку́дло
815,siebzig::NUM,heftê,шы́мле
816,achtzig::NUM,heştê,канда́шле
817,neunzig::NUM,nod,инде́шле
818,hundert::NUM,sêd,шӱ́дӧ
819,tausend::NUM,hezar,тӱже́м
820,und::CNJ,û,да
821,und::CNJ,û,ден
822,oder::CNJ,an,я
823,oder::CNJ,an,а́ле
824,oder::CNJ,yan,я
825,oder::CNJ,yan,а́ле
826,stehen::V,sekinîn,шога́ш
827,sitzen::V,rûniştin,шинча́ш
828,liegen::V,paldan,кия́ш
829,hängen::V,darve kirin,кеча́ш
830,werden::V,bûn,лия́ш
831,passieren::V,hatin holê,лия́ш
832,passieren::V,hatin serê kesî,лия́ш
833,beginnen::V,li dest pêkirin,тӱҥгала́ш
834,enden::V,xalas bû,пыта́ш
835,wechseln::V,guherandin,вашталта́ш
836,wechseln::V,dêgiş kirin,вашталта́ш
837,aufgehen[Sonne]::V,hilatin,лекта́ш
838,untergehen[Sonne]::V,çun ava,шинча́ш
839,scheinen[Sonne]::V,şewk de,волгалта́ш
840,donnern::V,gire-gir,кӱдырта́ш
841,donnern::V,gire-gir,сургалта́ш
842,wehen::V,ba le de,пуа́ш
843,strömen::V,xwe girtin,шийалтара́ш
844,fließen::V,herikîn,йога́ш
845,sich drehen::V,xwe zivirandin,пӧрда́ш
846,schwanken::V,hejandin,лӱҥга́ш
847,schwanken::V,hejandin,тайныла́ш
848,schwingen::V,libakirin,рӱпшалта́ш
849,fallen::V,ketin,воза́ш
850,fallen::V,ketin,йӧрла́ш
851,brennen::V,şewitîn,йӱла́ш
852,rauchen::V,kişandin,шикша́ш
853,regnen::V,bahran tê,йӱра́ш
854,gefrieren::V,qefilandin,кылма́ш
855,gefrieren::V,qefilandin,ияҥа́ш
856,tauen::V,helandin,шула́ш
857,schmelzen::V,helandin,лева́ш
858,trocknen::V,zuwabûn,кошка́ш
859,sieden::V,kelîn,шола́ш
860,faulen::V,xerabûn,шӱя́ш
861,verfaulen::V,xerabûn,шӱйы́н шуа́ш
862,reißen::V,jêkirin,кӱрла́ш
863,versinken::V,xerq bûn,пуре́н кая́ш
864,vergehen::V,derbas bûn,эрте́н кая́ш
865,erscheinen::V,peyda bûn,толы́н лекта́ш
866,verschwinden::V,wendabûn,йома́ш
867,sinken::V,noq bûn,пуча́ш
868,abnehmen::V,kêm bûn,пуча́ш
869,zunehmen::V,qelew bûn,шукема́ш
870,steigen::V,hildan,нӧлталта́ш
871,wachsen::V,mezin bûn,кушка́ш
872,glänzen::V,biriqîn,йылгыжа́ш
873,funkeln::V,çikisîn,чолга́ш
874,lärmen::V,guşîn,рӱшка́ш
875,läuten::V,lê de,мура́ш
876,klingeln::V,sîl dan,йыҥгырта́ш
877,klingeln::V,ringerin,йыҥгырта́ш
878,klirren::V,zingzing hat,чылдыртата́ш
879,brausen::V,guşîn,лӱшка́ш
880,rauschen::V,guşîn,лыжга́ш
881,klingen::V,deng pe ketin,йоҥга́ш
882,bellen::V,kewtîn,опта́ш
883,heulen::V,ûrîn,урмыжа́ш
884,blasen::V,puf kirin,пуала́ш
885,pfeifen::V,fîkandin,шӱ́шкаш
886,schreien::V,qîrîn,кычкыра́ш
887,stöhnen::V,nalîn,йыҥыса́ш
888,zittern::V,hejîn,чытыра́ш
889,leben::V,jihîn,ила́ш
890,geboren werden::V,hatin dinyê,шоча́ш
891,geboren werden::V,bûn,шоча́ш
892,atmen::V,hilmijîn,шӱла́ш
893,trinken::V,vexwarin,йӱа́ш
894,essen::V,xwarin,кочка́ш
895,schlucken::V,daqulbandin,нела́ш
896,müde werden::V,betilîln,ноя́ш
897,müde werden::V,qerimîn,ноя́ш
898,einschlafen::V,razan,мале́н колта́ш
899,schlafen::V,razan,мала́ш
900,schlafen::V,razandin,мала́ш
901,aufwachen::V,şiyarbûn,помыжалта́ш
902,aufstehen::V,rabûn,кынела́ш
903,sich erholen::V,baş bûn,кана́ш
904,krank werden::V,nexweş kêt,черлане́н воза́ш
905,krank sein::V,nexweş bû,черлане́н кия́ш
906,schmerzen::V,êşandin,коршта́ш
907,husten::V,kuxin,кокыра́ш
908,genesen::V,baş bûn,тӱрла́ш
909,genesen::V,baş bûn,тазаҥа́ш
910,sterben::V,mirin,кола́ш
911,umkommen::V,mirin,вуй йома́ш
912,sich bewegen::V,leqîn,кошта́ш
913,sich rühren::V,leqîn,тарвана́ш
914,sich erheben::V,rabûn,кынела́ш
915,sich setzen::V,runiştin,шинча́ш
916,hinfallen::V,kêtin,йӧрла́ш
917,laufen::V,meşîn,кошта́ш
918,schreiten::V,meşkirin,ошкыла́ш
919,spazierengehen::V,gerandin,гуля́яш
920,eilen::V,lezandin,вашка́ш
921,sich beeilen::V,zûkirin,вашкешта́ш
922,sausen::V,fîzîn,юлтка́ш
923,rennen::V,baz dan,куржтала́ш
924,springen::V,hilpekîn,тӧршта́ш
925,klettern::V,hilperikîn,кӱза́ш
926,schaukeln::V,lorandin,лӱҥгалта́ш
927,kriechen::V,xuşandin,нушка́ш
928,schwimmen::V,avjenîn,ия́ш
929,tauchen::V,qutxuyardin,шуҥгалта́ш
930,tauchen::V,noqîn,шуҥгалта́ш
931,rudern::V,qaîq ajotin,удыра́ш
932,fahren::V,ajotin,кудала́ш
933,fliegen::V,firîn,чоҥешта́ш
934,gehen::V,çûn,кая́ш
935,weggehen::V,çûn,кораҥа́ш
936,abfahren::V,çûyin,лекта́ш
937,anhalten::V,rawestîn,чарна́ш
938,hineingehen::V,ketin hundir,пура́ш
939,eintreten::V,têketin,пура́ш
940,kommen::V,hatin,тола́ш
941,ankommen::V,gihan,шуа́ш
942,ankommen::V,gihîştin,шуа́ш
943,zurückkommen::V,vegerandin,пӧртыла́ш
944,bleiben::V,sekinîn,кода́ш
945,warten::V,payîn,вуча́ш
946,erwarten::V,payîn,вуча́ш
947,suchen::V,lêgerîn,кычала́ш
948,finden::V,peyda kirin,муа́ш
949,versuchen::V,çeribandin,толаша́ш
950,vorbereiten::V,amade kirin,ямдыла́ш
951,lieben::V,hez kirin,йӧрата́ш
952,mögen::V,dil kirin,йӧрата́ш
953,lachen::V,kenîn,воштыла́ш
954,rühren::V,hêjan,ку́мыл тарвата́ш
955,weinen::V,girîn,шорта́ш
956,schimpfen::V,pevçûn,каргаша́ш
957,sich ärgern::V,enirîn,сыра́ш
958,sich fürchten::V,tirsîn,лӱда́ш
959,fürchten::V,tirsin,лӱда́ш
960,fliehen::V,bazdan,куржа́ш
961,flüchten::V,revîn,куржа́ш
962,sehen::V,dîtin,ужа́ш
963,anschauen::V,sêr kirin,онча́ш
964,ansehen::V,hesibandin,эскера́ш
965,hören::V,guhdar jirin,кола́ш
966,zuhören::V,guhdarî kirin,колышта́ш
967,probieren::V,tehm kirin,тамла́ш
968,riechen::V,bihn kirin,ӱпшынча́ш
969,fühlen::V,hîs kirin,шижа́ш
970,scheinen::V,xoyer kir,чуча́ш
971,zu sehen sein::V,diyar bûn,коя́ш
972,vernehmen::V,bihîstin,кола́ш
973,frieren::V,qerişîn,кылма́ш
974,tun::V,kirin,ышта́ш
975,können::V,karin,мошта́ш
976,wollen::V,xwestîn,тӱна́ш
977,anfangen::V,dest pêkirin,тӱҥала́ш
978,beenden::V,xelas kirin,пытара́ш
979,aufhören::V,xelas kirin,чарна́ш
980,gelingen::V,çe bûn,сай лекта́ш
981,geraten::V,qewîmîn,лекта́ш
982,öffnen::V,vekirin,поча́ш
983,schließen::V,girtin,петыра́ш
984,stellen::V,danîn,шында́ш
985,setzen::V,rûniştin,шында́ш
986,legen::V,danîn,опта́ш
987,legen::V,danîn,пышта́ш
988,legen::V,razandin,опта́ш
989,legen::V,razandin,пышта́ш
990,berühren::V,lêketin,тӱка́ш
991,verbinden::V,anîn pê,пида́ш
992,bedecken::V,sergirtin,леведа́ш
993,aufhängen::V,aliqandin,сака́ш
994,anzünden::V,pêxistin,чӱкта́ш
995,aufheben::V,hildan,нӧлтала́ш
996,zurücklassen::V,hiştin,кода́ш
997,zurücklassen::V,vehiştin,кода́ш
998,verlieren::V,wendakirin,йомдара́ш
999,fallen lassen::V,xistin bixe,воза́ш
1000,fallen lassen::V,xistin,воза́ш
1001,machen::V,kirin,ышта́ш
1002,machen::V,çêkirin,ышта́ш
1003,herstellen::V,çê kirin,ямдыла́ш
1004,herstellen::V,peyda kirin,ямдыла́ш
1005,bauen::V,lêkirin,чоҥа́ш
1006,reparieren::V,veherînerîn,ачала́ш
1007,verbessern::V,sererastkirin,саемда́ш
1008,ändern::V,degiş kirin,весемда́ш
1009,graben::V,kolandin,кӱнча́ш
1010,beugen::V,tewîn,пӱгырта́ш
1011,beugen::V,xwar kirin,пӱгырта́ш
1012,biegen::V,tewandin,лывырта́ш
1013,biegen::V,xwarkirin,лывырта́ш
1014,drehen::V,fitilandin,пӱтыра́ш
1015,wenden::V,zivîrin,ирала́ш
1016,umdrehen::V,vegerandin,савырала́ш
1017,heben::V,hildan,нӧлта́ш
1018,hochheben::V,hildan,нӧлта́ш
1019,ergreifen::V,dest avêtin,руалта́ш
1020,halten::V,hîştin,куча́ш
1021,halten::V,sekinîn,куча́ш
1022,drücken::V,pêl kirin,иша́ш
1023,drücken::V,pêl kirin,темда́ш
1024,schieben::V,damdan,шӱкала́ш
1025,kratzen::V,xurandin,удыра́ш
1026,lecken::V,alastin,нула́ш
1027,beißen::V,gez kirin,пура́ш
1028,abreißen::V,hilşandin,кӱрла́ш
1029,abschneiden::V,jêkirin,пӱчка́ш
1030,binden::V,girêdan,кылда́ш
1031,stecken::V,têxistin,шуралта́ш
1032,brechen::V,şikandin,тодышта́ш
1033,klopfen::V,kutandin,кыра́ш
1034,hauen::V,li dan,тӱя́ш
1035,kleben::V,zeliqîn,клеитла́ш
1036,kleben::V,şirêz kirin,клеитла́ш
1037,reiben::V,firikandin,йыга́ш
1038,reiben::V,firikandin,туржала́ш
1039,streichen::V,bax dan,шӱра́ш
1040,schleifen::V,çarkirin,шума́ш
1041,schleifen::V,çarkirin,яна́ш
1042,schneiden::V,jêkirin,пӱчка́ш
1043,rütteln::V,hejandin,рӱза́ш
1044,schütteln::V,daweşîn,почка́ш
1045,schwenken::V,têwdan,рӱза́ш
1046,schütten::V,rijandin,опта́ш
1047,füllen::V,dagirtin,тема́ш
1048,einwickeln::V,pêçandin,вӱдыла́ш
1049,tragen::V,kişandin,нумала́ш
1050,tragen::V,rajtin,нумала́ш
1051,schleppen::V,kişandin,шӱдыра́ш
1052,ziehen::V,kişandin,шупша́ш
1053,aufbewahren::V,hilandin,арала́ш
1054,werfen::V,avêtin,шуа́ш
1055,werfen::V,avêtin,кышка́ш
1056,fangen::V,sem kirin,куча́ш
1057,fangen::V,girtin,куча́ш
1058,packen::V,pê girtin,руалта́ш
1059,verstecken::V,hîlanin,тоя́ш
1060,teilen::V,parvekirin,пӧла́ш
1061,schicken::V,şandin,колта́ш
1062,bringen::V,anîn,конда́ш
1063,bringen::V,birin,конда́ш
1064,hinzufügen::V,dan ser,ешара́ш
1065,hinzufügen::V,li tiştekî zêde kirin,ешара́ш
1066,bekommen::V,standin,нала́ш
1067,erhalten::V,standin,нала́ш
1068,nehmen::V,girtin,нала́ш
1069,wählen::V,ray dan,сайла́ш
1070,auswählen::V,bijartin,таҥгла́ш
1071,bewahren::V,rê li ber girtin,сакла́ш
1072,bewahren::V,lê xwedî derketin,сакла́ш
1073,behindern::V,bara wi,чаракла́ш
1074,verderben::V,heram bûn,пужа́ш
1075,beschädigen::V,xerab kirin,пужа́ш
1076,zerbrechen::V,şikênandin,пудырта́ш
1077,zerbrechen::V,perçe kirin,пудырта́ш
1078,zerreißen::V,qelişandin,кӱрла́ш
1079,zerstören::V,hilşandin,шалата́ш
1080,verbrennen::V,şewitandin,йӱлата́ш
1081,geben::V,dan,пуа́ш
1082,geben::V,dayin,пуа́ш
1083,reichen::V,besbûn,пуа́ш
1084,reichen::V,têrkirin,пуа́ш
1085,schenken::V,diyarî kirin,пӧлекла́ш
1086,versprechen::V,soz dan,сӧра́ш
1087,wünschen::V,dil kirin,тылана́ш
1088,loben::V,pesinandin,мокта́ш
1089,küssen::V,maçkirin,шупшала́ш
1090,wiegen::V,lorandin,рӱпша́ш
1091,wiegen::V,wezinandin,рӱпша́ш
1092,zudecken::V,nixumandin,леведа́ш
1093,wecken::V,bixwe hesandin,помыжалтара́ш
1094,zeigen::V,şanîdan,ончыкта́ш
1095,führen::V,raber kirin,вӱда́ш
1096,lehren::V,hîn kirin,туныкта́ш
1097,unterrichten::V,ders dan,туныкта́ш
1098,aufziehen::V,mesinkirin,орышта́ш
1099,leiten::V,rêberî kirin,вӱда́ш
1100,leiten::V,rêberî kirin,вуйлата́ш
1101,antreiben::V,bezandin,поктыла́ш
1102,lassen::V,berdan,-та́ш
1103,lassen::V,hiştin,-та́ш
1104,einladen::V,dawet kirin,ӱжа́ш
1105,vereinigen::V,bi yek kirin,иктешла́ш
1106,besuchen::V,mêvan bûn,то́лын кая́ш
1107,treffen::V,rast hatin,вашлия́ш
1108,sich versammeln::V,li hev çivîn,погына́ш
1109,sich versammeln::V,li hev çivîn,чумырга́ш
1110,spielen::V,listin,мода́ш
1111,singen::V,stran,мура́ш
1112,tanzen::V,reqisîn,кушта́ш
1113,sich trennen::V,hew berdan,ойырла́ш
1114,verlassen::V,tanê hişt,кудалта́ш
1115,verlassen::V,bêkes,кудалта́ш
1116,retten::V,rihakirin,утара́ш
1117,bewachen::V,raçavkirin,орола́ш
1118,schützen::V,hemet kirin,арала́ш
1119,verteidigen::V,paraztin,арала́ш
1120,sich schlagen::V,li hev bezîn,кредала́ш
1121,schießen::V,agir kirin,лӱя́ш
1122,siegen::V,biser ketin,сеҥа́ш
1123,ärgern::V,xeyirandin,сырыкта́ш
1124,schlagen::V,lêdan,пера́ш
1125,schlagen::V,lêxistin,пера́ш
1126,treten::V,têlekirin,тошка́ш
1127,stechen::V,têrekirin,кера́ш
1128,stoßen::V,lêketin,шӱкала́ш
1129,stehlen::V,dizîn,шолышта́ш
1130,stehlen::V,dizî birin,шолышта́ш
1131,stören::V,aciz kirin,мешая́ш
1132,belästigen::V,li tela yeki ketin,толаштара́ш
1133,verbergen::V,veşartin,шылта́ш
1134,verbergen::V,kemîndanîn,шылта́ш
1135,täuschen::V,xapandin,ондала́ш
1136,täuschen::V,lê zexeli kirin,ондала́ш
1137,betrügen::V,xapandin,ондала́ш
1138,töten::V,kûştin,пушта́ш
1139,wohnen::V,rûniştin,ила́ш
1140,arbeiten::V,kar kirin,пашалана́ш
1141,arbeiten::V,kar kirin,паша́м ышта́ш
1142,arbeiten::V,şêxulin,пашалана́ш
1143,arbeiten::V,şêxulin,паша́м ышта́ш
1144,sammeln::V,komkirin,пога́ш
1145,pflücken::V,çinîn,кӱра́ш
1146,jagen::V,nêçîr kirin,сонарла́ш
1147,fischen::V,masî girtin,кол куча́ш
1148,fassen::V,pê girtin,куча́ш
1149,fassen::V,sêm kirin,куча́ш
1150,hüten::V,hei jê man,кӱта́ш
1151,treiben::V,bêherandin,покта́ш
1152,anbinden::V,tewilandin,йолышта́ш
1153,füttern::V,xwarine dan lê,пукша́ш
1154,melken::V,dotin,лӱшта́ш
1155,hacken::V,kolandin,руа́ш
1156,gießen::V,av dan,шава́ш
1157,reifen::V,kemilîn,кӱа́ш
1158,zubereiten::V,çe kirin,ямдыла́ш
1159,kochen::V,xwarin çe kirin,шолта́ш
1160,kochen::V,kelandin,шолта́ш
1161,backen::V,pijandin,кӱкташ
1162,braten::V,qelandin,пуштыла́ш
1163,braten::V,qelandin,жаритла́ш
1164,braten::V,sor kirin,пуштыла́ш
1165,braten::V,sor kirin,жаритла́ш
1166,umrühren::V,têvdan,луга́ш
1167,stricken::V,hûnan,пида́ш
1168,nähen::V,kêl kirin,урга́ш
1169,färben::V,boyax kirin,чиялта́ш
1170,reinigen::V,paqijkirin,эрыкта́ш
1171,waschen::V,şuştin,мушка́ш
1172,abwischen::V,pakîj kirin,ӱшта́ш
1173,spülen::V,şuştin,шӱалта́ш
1174,fegen::V,maliştin,ӱшта́ш
1175,kehren::V,maliştin,ӱшта́ш
1176,baden::V,serîşûştin,йӱштыла́ш
1177,sich waschen::V,serîşûştin,мушкылта́ш
1178,ausziehen::V,jê kirin,кудаша́ш
1179,anziehen::V,pê kirin,чия́ш
1180,sich anziehen::V,xwe kirin,чия́ш
1181,kämmen::V,şeh kirin,шера́ш
1182,schmücken::V,xemilandin,тӱзата́ш
1183,schmücken::V,xemilandin,чеверта́ш
1184,sagen::V,gotin,ойла́ш
1185,sagen::V,gotin,каласа́ш
1186,sagen::V,peyivîn,ойла́ш
1187,sagen::V,peyivîn,каласа́ш
1188,sprechen::V,peyivîn,кутыра́ш
1189,reden::V,axaftin,мутлана́ш
1190,sich unterhalten::V,hev biştaxilin,кутыра́ш
1191,fragen::V,pirsîn,йода́ш
1192,fragen::V,pirs kirin,йода́ш
1193,bitten::V,tika kirin,йода́ш
1194,erzählen::V,behs kirin,ойла́ш
1195,mitteilen::V,vegotin,увертара́ш
1196,nennen::V,bi nav kirin,лӱмда́ш
1197,rufen::V,bakirin,ӱжа́ш
1198,prahlen::V,pesnê xwe dan,моктана́ш
1199,übersetzen::V,qulibandin,кусара́ш
1200,übersetzen::V,derbas kirin,кусара́ш
1201,denken::V,fikirîn,шона́ш
1202,glauben::V,bawer bûn,ӱшана́ш
1203,bemerken::V,bala xwe dan,шижа́ш
1204,bemerken::V,çac lê ketin,шижа́ш
1205,erkennen::V,pêhesîn,пала́ш
1206,begreifen::V,fêmkirin,ыҥла́ш
1207,verstehen::V,fêmkirin,умыла́ш
1208,lernen::V,halmandin,тунема́ш
1209,lernen::V,fêrbun,тунема́ш
1210,wissen::V,zanîn,шинча́ш
1211,sich erinnern an::V,bir bûn,шарна́ш
1212,vergessen::V,ji bir kirin,монда́ш
1213,messen::V,pê kanîn,виса́ш
1214,zählen::V,hejmardin,шотла́ш
1215,rechnen::V,hesibandin,шотла́ш
1216,lesen::V,xwendin,луда́ш
1217,malen::V,rengandin,сӱретла́ш
1218,malen::V,boyax kirin,сӱретла́ш
1219,zeichnen::V,işaret kirin,сӱретла́ш
1220,schreiben::V,nivîsandin,воза́ш
1221,besitzen::V,hebûn,лия́ш
1222,kaufen::V,kirîn,нала́ш
1223,verkaufen::V,firotin,ужала́ш
1224,bezahlen::V,pere dan,тӱла́ш
1225,zahlen::V,pere dan,тӱла́ш
1226,zahlen::V,dayin,тӱла́ш
1227,beherrschen::V,zebt kirin,куча́ш
1228,beherrschen::V,hukim kirin,куча́ш
1229,ertragen::V,bihêzkirin,турка́ш
