,Concept_ID,bg,sl
843,zwischen::PRP,помежду,med
844,zwischen::PRP,помежду,izmed
845,wegen::PRP,заради,zarádi
846,dies::PRN,този,tó
847,das::PRN,туй,tó
848,das::PRN,това,tó
849,alles::PRN,всичко,vsè
850,ich::PRN,аз,jàz
851,du::PRN,ти,tí
852,er::PRN,той,òn
853,wir::PRN,ние,mí
854,ihr::PRN,вие,ví
855,sie::PRN,те,ôni
856,was::FPRN,що,káj
857,was::FPRN,какво,káj
858,wer::FPRN,кой,kdó
859,wo::FADV,къде,kjé
860,wohin::FADV,накъде,kám
861,wohin::FADV,накъдето,kám
862,wie::FADV,как,kakó
863,warum::FADV,защо,zakáj
864,wieviel::FNUM,колко,kóliko
865,eins::NUM,един,êden
866,zwei::NUM,два,dvá
867,drei::NUM,три,trí
868,vier::NUM,четири,štíri
869,fünf::NUM,пет,pét
870,sechs::NUM,шест,šést
871,sieben::NUM,седем,sédem
872,acht::NUM,осем,ósem
873,neun::NUM,девет,devét
874,zehn::NUM,десет,desét
875,elf::NUM,единайсет,enájst
876,elf::NUM,единадесет,enájst
877,zwölf::NUM,дванайсет,dvánajst
878,zwölf::NUM,дванадесет,dvánajst
879,zwanzig::NUM,двайсет,dvájset
880,zwanzig::NUM,двадесет,dvájset
881,dreißig::NUM,тридесет,trídeset
882,vierzig::NUM,четиридесет,štírideset
883,fünfzig::NUM,петдесет,pétdeset
884,sechzig::NUM,шестдесет,šéstdeset
885,siebzig::NUM,седемдесет,sédemdeset
886,achtzig::NUM,осемдесет,ósemdeset
887,neunzig::NUM,деветдесет,devétdeset
888,hundert::NUM,сто,stó
889,tausend::NUM,хиляда,tísoč
890,und::CNJ,а,in
891,und::CNJ,та,in
892,oder::CNJ,или,áli
893,stehen::V,стоя,státi
894,sitzen::V,седя,sedéti
895,liegen::V,лежа,ležáti
896,hängen::V,вися,viséti
897,werden::V,бъда,postáti
898,werden::V,стана,postáti
899,passieren::V,случа се,zgodíti se
900,beginnen::V,започна,začéti se
901,enden::V,свърша,končáti se
902,wechseln::V,променям,ménjati se
903,aufgehen[Sonne]::V,изгрея,vzíti
904,untergehen[Sonne]::V,заляза,zaíti
905,scheinen[Sonne]::V,грея,sijáti
906,scheinen[Sonne]::V,светя,sijáti
907,donnern::V,гърмя,grméti
908,wehen::V,вея,píhati
909,wehen::V,духам,píhati
910,strömen::V,тека,líti
911,strömen::V,лея се,líti
912,fließen::V,тека,têči
913,sich drehen::V,въртя се,vrtéti se
914,schwanken::V,клатя се,kolébati
915,schwingen::V,трептя,níhati
916,fallen::V,падам,pádati
917,brennen::V,горя,goréti
918,rauchen::V,димя,kadíti se
919,regnen::V,вали дъжд,deževáti
920,gefrieren::V,замръзна,zmŕzniti
921,tauen::V,топя се,tájati
922,schmelzen::V,разтопя се,kopnéti
923,trocknen::V,съхна,sušíti se
924,sieden::V,вря,kipéti
925,sieden::V,кипя,kipéti
926,faulen::V,гния,gníti
927,verfaulen::V,изгния,zgníti
928,reißen::V,напукам се,tŕgati se
929,versinken::V,потъна,pogrézniti se
930,vergehen::V,минавам,miníti
931,erscheinen::V,явя се,pojáviti se
932,verschwinden::V,изчезна,izgíniti
933,sinken::V,падна,péšati
934,abnehmen::V,отслабна,pojémati
935,zunehmen::V,нарасна,véčati se
936,zunehmen::V,нарасна,množíti se
937,steigen::V,увелича се,dvígati se
938,steigen::V,покачвам се,dvígati se
939,wachsen::V,раста,rásti
940,glänzen::V,лъщя,sijáti
941,glänzen::V,блестя,sijáti
942,funkeln::V,искря,ískriti se
943,lärmen::V,шумя,ropotáti
944,lärmen::V,шумя,razgrájati
945,läuten::V,звъня,zvoníti
946,klingeln::V,звъня,zvončkljáti
947,klirren::V,звънтя,žvenketáti
948,klirren::V,дрънкам,žvenketáti
949,brausen::V,буча,šuméti
950,rauschen::V,шумя,šuštéti
951,rauschen::V,шумя,šelestéti
952,klingen::V,звуча,zvenéti
953,bellen::V,лая,lájati
954,heulen::V,вия,zavíjati
955,heulen::V,рева,zavíjati
956,blasen::V,духна,píhniti
957,pfeifen::V,свиря,pískati
958,pfeifen::V,свиря,žvížgati
959,schreien::V,крещя,kričáti
960,stöhnen::V,стена,stókati
961,stöhnen::V,пъшкам,stókati
962,zittern::V,треперя,drgetáti
963,leben::V,живея,živéti
964,geboren werden::V,родя се,rodíti se
965,atmen::V,дишам,díhati
966,trinken::V,пия,píti
967,essen::V,ям,jésti
968,schlucken::V,гълтам,požírati
969,müde werden::V,уморя се,péšati
970,müde werden::V,уморя се,utrúditi se
971,einschlafen::V,заспя,zaspáti
972,schlafen::V,спя,spáti
973,aufwachen::V,събудя се,zbudíti se
974,aufstehen::V,стана,vstáti
975,sich erholen::V,отдъхвам си,oddahníti se
976,krank werden::V,заболея,oboléti
977,krank sein::V,боледувам,bíti bolán
978,schmerzen::V,боля,boléti
979,husten::V,кашлям,kášljati
980,genesen::V,оздравея,okrévati
981,sterben::V,умра,umréti
982,umkommen::V,загина,pogíniti
983,sich bewegen::V,движа се,zganíti se
984,sich bewegen::V,мърдам се,zganíti se
985,sich rühren::V,движа се,premakníti se
986,sich erheben::V,стана,vstájati
987,sich erheben::V,стана,vzdígniti se
988,sich setzen::V,седна,sésti
989,hinfallen::V,падна,pásti dôl
990,laufen::V,ходя,hodíti
991,schreiten::V,крача,stópati
992,spazierengehen::V,разхождам се,na sprehòd íti
993,eilen::V,бързам,drvéti
994,sich beeilen::V,побързам,hitéti
995,sausen::V,тичам,dírkati
996,rennen::V,бягам,dírjati
997,springen::V,скачам,skákati
998,klettern::V,катеря се,plézati
999,schaukeln::V,люлея се,kolébati
1000,kriechen::V,лазя,pláziti se
1001,kriechen::V,пълзя,pláziti se
1002,schwimmen::V,плувам,plávati
1003,tauchen::V,гмуркам се,potápljati se
1004,rudern::V,греба,vesláti
1005,fahren::V,пътувам,vozíti se
1006,fahren::V,пътувам,peljáti se
1007,fliegen::V,летя,létati
1008,fliegen::V,хвърча,létati
1009,gehen::V,ида,íti
1010,gehen::V,вървя,íti
1011,weggehen::V,отида си,odíti
1012,abfahren::V,отпътувам,odpeljáti se
1013,anhalten::V,спра се,ustáviti se
1014,hineingehen::V,влизам,íti nóter
1015,eintreten::V,вляза,vstopíti
1016,kommen::V,ида,príti
1017,kommen::V,дойда,príti
1018,ankommen::V,пристигна,prispéti
1019,ankommen::V,пристигна,prihájati
1020,zurückkommen::V,върна се,vrníti se
1021,bleiben::V,остана,ostáti
1022,warten::V,чакам,čákati
1023,erwarten::V,очаквам,pričakováti
1024,suchen::V,търся,iskáti
1025,finden::V,намеря,nájti
1026,versuchen::V,опитам,poskúšati
1027,vorbereiten::V,подготвя,pripráviti
1028,lieben::V,любя,ljubíti
1029,mögen::V,обичам,márati
1030,lachen::V,смея се,smejáti se
1031,rühren::V,трогна,ganíti
1032,weinen::V,плача,jókati
1033,weinen::V,плача,plákati
1034,schimpfen::V,ругая,psováti
1035,schimpfen::V,ругая,zmérjati
1036,schimpfen::V,псувам,psováti
1037,schimpfen::V,псувам,zmérjati
1038,sich ärgern::V,ядосам се,jezíti se
1039,sich fürchten::V,боя се,báti se
1040,sich fürchten::V,страхувам се,báti se
1041,fürchten::V,боя се от,báti se
1042,fürchten::V,страхувам се от,báti se
1043,fliehen::V,бягам,bežáti
1044,flüchten::V,бягам,pobégniti
1045,flüchten::V,избягам,pobégniti
1046,sehen::V,видя,vídeti
1047,anschauen::V,гледам,oglédati
1048,ansehen::V,поглеждам,glédati
1049,hören::V,чувам,slíšati
1050,zuhören::V,слушам,poslúšati
1051,probieren::V,опитам,poskúšati
1052,riechen::V,подуша,dúhati
1053,fühlen::V,усещам,čutíti
1054,fühlen::V,чувствувам,čutíti
1055,scheinen::V,изглеждам,zdéti se
1056,zu sehen sein::V,виждам се,vídeti se
1057,vernehmen::V,доловя,čúti
1058,frieren::V,мръзна,zébsti
1059,tun::V,правя,délati
1060,können::V,мога,môči
1061,wollen::V,ща,hotéti
1062,wollen::V,искам,hotéti
1063,anfangen::V,започна,začéti
1064,beenden::V,свърша,dokončáti
1065,beenden::V,завърша,dokončáti
1066,aufhören::V,престана,prenéhati
1067,gelingen::V,успея,uspéti
1068,gelingen::V,успея,posréčiti se
1069,gelingen::V,сполуча,uspéti
1070,gelingen::V,сполуча,posréčiti se
1071,geraten::V,удам се,obnêsti se
1072,öffnen::V,отворя,odpréti
1073,schließen::V,затворя,zapréti
1074,stellen::V,поставя,postáviti
1075,setzen::V,туря,posadíti
1076,legen::V,сложа,položíti
1077,legen::V,слагам,položíti
1078,berühren::V,докосна,dotíkati se
1079,verbinden::V,свържа,obvézati
1080,bedecken::V,покрия,pokríti
1081,aufhängen::V,закача,obésiti
1082,anzünden::V,запаля,zažgáti
1083,aufheben::V,вдигна,vzdígniti
1084,aufheben::V,повдигна,vzdígniti
1085,zurücklassen::V,оставя,zapustíti
1086,verlieren::V,загубя,izgubíti
1087,fallen lassen::V,изпусна,navréči
1088,machen::V,направя,naredíti
1089,machen::V,направя,napráviti
1090,herstellen::V,произведа,izdélati
1091,bauen::V,строя,gradíti
1092,reparieren::V,поправя,popráviti
1093,verbessern::V,подобря,izbóljšati
1094,ändern::V,променя,spremeníti
1095,graben::V,копая,kopáti
1096,graben::V,копая,grêbsti
1097,beugen::V,прегъна,upogníti
1098,biegen::V,прегъна,zavíjati
1099,drehen::V,въртя,vrtéti
1100,wenden::V,обърна,obrníti
1101,umdrehen::V,обърна,zasúkati
1102,heben::V,вдигам,dvígati
1103,hochheben::V,издигна,privzdígniti
1104,ergreifen::V,хвана,zgrábiti
1105,ergreifen::V,обхвана,zgrábiti
1106,halten::V,държа,držáti
1107,drücken::V,натискам,tiščáti
1108,drücken::V,притискам,tiščáti
1109,schieben::V,тикам,ríniti
1110,kratzen::V,одраскам,práskati
1111,lecken::V,лижа,lízati
1112,lecken::V,ближа,lízati
1113,beißen::V,хапя,grísti
1114,beißen::V,ухапя,grísti
1115,abreißen::V,откъсна,odtŕgati
1116,abschneiden::V,отрежа,odrézati
1117,binden::V,вържа,vézati
1118,stecken::V,пъхна,vtakníti
1119,brechen::V,троша,lomíti
1120,klopfen::V,чукам,tólči
1121,hauen::V,бия,séči
1122,kleben::V,лепя,lépiti
1123,kleben::V,залепя,lépiti
1124,reiben::V,трия,tréti
1125,reiben::V,трия,dŕgniti
1126,reiben::V,търкам,tréti
1127,reiben::V,търкам,dŕgniti
1128,streichen::V,намажа,namázati
1129,schleifen::V,остря,brúsiti
1130,schneiden::V,режа,rézati
1131,rütteln::V,разтърсвам,strésti
1132,schütteln::V,клатя,majáti
1133,schütteln::V,друсам,majáti
1134,schwenken::V,размахам,obrníti
1135,schütten::V,сипя,sípati
1136,füllen::V,напълня,napolníti
1137,einwickeln::V,увия,zavíti
1138,einwickeln::V,завия,zavíti
1139,tragen::V,нося,nêsti
1140,schleppen::V,влача,vláčiti
1141,ziehen::V,тегля,vléči
1142,ziehen::V,дръпна,vléči
1143,aufbewahren::V,съхраня,shranjeváti
1144,werfen::V,хвърля,lúčati
1145,fangen::V,ловя,ujéti
1146,fangen::V,уловя,ujéti
1147,packen::V,хвана,prijéti
1148,verstecken::V,крия,skríti
1149,verstecken::V,скрия,skríti
1150,teilen::V,разделя,razdelíti
1151,schicken::V,изпращам,pošíljati
1152,bringen::V,донеса,prinêsti
1153,hinzufügen::V,прибавя,pristáviti
1154,bekommen::V,сдобия се,dobíti
1155,erhalten::V,получа,prejéti
1156,nehmen::V,взема,vzéti
1157,wählen::V,избирам,izbírati
1158,auswählen::V,избера,izbráti
1159,bewahren::V,пазя,ohraníti
1160,behindern::V,преча,ovírati
1161,behindern::V,спъвам,ovírati
1162,verderben::V,разваля,pokváriti
1163,beschädigen::V,повредя,poškodováti
1164,zerbrechen::V,счупя,razlomíti
1165,zerreißen::V,скъсам,raztŕgati
1166,zerstören::V,разруша,razrúšiti
1167,verbrennen::V,изгоря,sežgáti
1168,geben::V,дам,dáti
1169,reichen::V,подам,séči
1170,reichen::V,подам,molíti
1171,schenken::V,подаря,podáriti
1172,versprechen::V,обещая,obljubíti
1173,wünschen::V,желая,vóščiti
1174,loben::V,хваля,hváliti
1175,küssen::V,целувам,poljubováti
1176,wiegen::V,люлея,zíbati
1177,zudecken::V,покрия,pokríti
1178,wecken::V,събудя,zbudíti
1179,zeigen::V,покажа,pokázati
1180,führen::V,водя,vêsti
1181,führen::V,заведа,vêsti
1182,lehren::V,уча,učíti
1183,unterrichten::V,преподавам,poučeváti
1184,aufziehen::V,отгледам,vzgojíti
1185,leiten::V,ръководя,uprávljati
1186,leiten::V,управлявам,uprávljati
1187,antreiben::V,подкарвам,goníti
1188,lassen::V,накарам,povzročíti
1189,einladen::V,поканя,povábiti
1190,vereinigen::V,съединя,zdrúžiti
1191,besuchen::V,посетя,obiskáti
1192,treffen::V,срещна,pogodíti
1193,sich versammeln::V,събера се,zbráti se
1194,spielen::V,играя,igráti se
1195,singen::V,пея,péti
1196,tanzen::V,танцувам,plésati
1197,sich trennen::V,разделя се,ločíti se
1198,verlassen::V,напусна,zapustíti
1199,retten::V,спася,réšiti
1200,bewachen::V,охранявам,strážiti
1201,schützen::V,запазя,sčítiti
1202,verteidigen::V,защитя,braníti
1203,sich schlagen::V,бия се,têpsti se
1204,schießen::V,стрелям,stréljati
1205,siegen::V,победя,zmágati
1206,ärgern::V,ядосам,jezíti
1207,ärgern::V,ядосам,razbúriti
1208,schlagen::V,бия,têpsti
1209,schlagen::V,бия,udáriti
1210,schlagen::V,ударя,têpsti
1211,schlagen::V,ударя,udáriti
1212,treten::V,ритам,teptáti
1213,stechen::V,бодна,ubôsti
1214,stoßen::V,бутна,peháti
1215,stoßen::V,бутна,drégniti
1216,stoßen::V,блъсна,peháti
1217,stoßen::V,блъсна,drégniti
1218,stören::V,смутя,motíti
1219,belästigen::V,отегча,nadlegováti
1220,belästigen::V,безпокоя,nadlegováti
1221,verbergen::V,скрия,skríti
1222,täuschen::V,измамя,slepíti
1223,betrügen::V,измамя,várati
1224,betrügen::V,измамя,ogoljufáti
1225,töten::V,убия,ubíti
1226,töten::V,умъртвя,ubíti
1227,wohnen::V,живея,prebívati
1228,arbeiten::V,работя,délati
1229,sammeln::V,събера,zbráti
1230,pflücken::V,бера,obráti
1231,pflücken::V,откъсна,obráti
1232,jagen::V,ловувам,lovíti
1233,fischen::V,ловя риба,ribáriti
1234,fassen::V,хвана,zajéti
1235,hüten::V,пазя,pásti
1236,treiben::V,карам,pogánjati
1237,anbinden::V,завържа,privézati
1238,füttern::V,храня,kŕmiti
1239,melken::V,доя,mólsti
1240,hacken::V,сека,sékati
1241,gießen::V,полея,ulíti
1242,reifen::V,узрея,zoréti
1243,zubereiten::V,приготвя,pripráviti
1244,kochen::V,варя,kúhati
1245,backen::V,пека,cvréti
1246,braten::V,пържа,pêči
1247,umrühren::V,разбъркам,preméšati
1248,stricken::V,плета,plêsti
1249,nähen::V,шия,šívati
1250,färben::V,боядисам,bárvati
1251,reinigen::V,почистя,očístiti
1252,waschen::V,мия,opráti
1253,waschen::V,пера,opráti
1254,abwischen::V,избърша,obrísati
1255,spülen::V,плакна,splakováti
1256,fegen::V,измета,pométati
1257,kehren::V,мета,mésti
1258,baden::V,къпя се,kópati se
1259,sich waschen::V,мия се,umíti se
1260,ausziehen::V,съблека,izvléči
1261,anziehen::V,облека,obléči
1262,sich anziehen::V,облека се,obléči se
1263,kämmen::V,реша,česáti
1264,kämmen::V,вчеша,česáti
1265,schmücken::V,накича,okrasíti
1266,sagen::V,кажа,dejáti
1267,sprechen::V,говоря,govoríti
1268,reden::V,говоря,rêči
1269,sich unterhalten::V,разговарям,razgovárjati se
1270,fragen::V,запитам,vprášati
1271,bitten::V,моля,prosíti
1272,erzählen::V,разкажа,práviti
1273,mitteilen::V,съобщя,naznániti
1274,nennen::V,нарека,imenováti
1275,rufen::V,викам,klícati
1276,rufen::V,повикам,klícati
1277,prahlen::V,хваля се,baháti se
1278,übersetzen::V,преведа,prevêsti
1279,denken::V,мисля,mísliti
1280,glauben::V,вярвам,verjéti
1281,bemerken::V,забележа,opáziti
1282,erkennen::V,позная,spoznáti
1283,begreifen::V,схвана,pôjmiti
1284,verstehen::V,разбера,razuméti
1285,lernen::V,уча се,učíti se
1286,wissen::V,зная,znáti
1287,wissen::V,зная,védeti
1288,sich erinnern an::V,спомня си за,spómniti se
1289,vergessen::V,забравя,pozábiti
1290,messen::V,меря,mériti
1291,zählen::V,броя,štéti
1292,rechnen::V,сметна,račúnati
1293,lesen::V,чета,bráti
1294,lesen::V,чета,čítati
1295,malen::V,рисувам,slíkati
1296,zeichnen::V,рисувам,rísati
1297,schreiben::V,пиша,písati
1298,besitzen::V,имам,iméti
1299,besitzen::V,притежавам,iméti
1300,kaufen::V,купя,kupíti
1301,kaufen::V,купувам,kupíti
1302,verkaufen::V,продам,prodáti
1303,bezahlen::V,заплатя,pláčati
1304,zahlen::V,платя,plačeváti
1305,beherrschen::V,владея,obvládati
1306,ertragen::V,понеса,prenêsti
1307,Platte::N,,plôča
1308,Stütze::N,,opóra
1309,Stütze::N,,zaslómba
1310,stehlen::V,,ukrásti
1311,stehlen::V,,pokrásti
