,Concept_ID,fi,sl
808,oben::ADV,ylhäällä,gôri
809,oben::ADV,ylhäällä,zgôraj
810,hinauf::ADV,ylös,gôr
811,überall::ADV,kaikkialla,povsód
812,nicht::ADV,ei,ne
813,ein wenig::ADV,vähän,málo
814,kaum::ADV,tuskin,kómaj
815,sehr::ADV,kovin,zeló
816,sehr::ADV,oikein,zeló
817,so::ADV,näin,takó
818,noch::ADV,vielä,še
819,nur::ADV,vain,samó
820,nur::ADV,ainoastaan,samó
821,schon::ADV,jo,žè
822,wieder::ADV,taas,spét
823,wieder::ADV,jälleen,spét
824,vergebens::ADV,turhaan,zamàn
825,vergebens::ADV,turhaan,zastónj
826,vor::PRP,edessä,pred
827,hinter::PRP,takana,za
828,unter::PRP,alla,pod
829,durch::PRP,läpi,skózi
830,durch::PRP,kautta,skózi
831,neben::PRP,vieressä,kràj
832,neben::PRP,vieressä,póleg
833,zwischen::PRP,välillä,med
834,zwischen::PRP,välillä,izmed
835,wegen::PRP,takia,zarádi
836,wegen::PRP,vuoksi,zarádi
837,dies::PRN,tämä,tó
838,das::PRN,se,tó
839,alles::PRN,kaikki,vsè
840,ich::PRN,minä,jàz
841,du::PRN,sinä,tí
842,er::PRN,hän,òn
843,wir::PRN,me,mí
844,ihr::PRN,te,ví
845,sie::PRN,he,ôni
846,was::FPRN,mikä,káj
847,wer::FPRN,ken,kdó
848,wer::FPRN,kuka,kdó
849,wo::FADV,missä,kjé
850,wohin::FADV,mihin,kám
851,wie::FADV,miten,kakó
852,wie::FADV,kuinka,kakó
853,warum::FADV,miksi,zakáj
854,wieviel::FNUM,paljonko,kóliko
855,wieviel::FNUM,kuinka paljon,kóliko
856,eins::NUM,yksi,êden
857,zwei::NUM,kaksi,dvá
858,drei::NUM,kolme,trí
859,vier::NUM,neljä,štíri
860,fünf::NUM,viisi,pét
861,sechs::NUM,kuusi,šést
862,sieben::NUM,seitsemän,sédem
863,acht::NUM,kahdeksan,ósem
864,neun::NUM,yhdeksän,devét
865,zehn::NUM,kymmenen,desét
866,elf::NUM,yksitoista,enájst
867,zwölf::NUM,kaksitoista,dvánajst
868,zwanzig::NUM,kaksikymmentä,dvájset
869,dreißig::NUM,kolmekymmentä,trídeset
870,vierzig::NUM,neljäkymmentä,štírideset
871,fünfzig::NUM,viisikymmentä,pétdeset
872,sechzig::NUM,kuusikymmentä,šéstdeset
873,siebzig::NUM,seitsemänkymmentä,sédemdeset
874,achtzig::NUM,kahdeksankymmentä,ósemdeset
875,neunzig::NUM,yhdeksänkymmentä,devétdeset
876,hundert::NUM,sata,stó
877,tausend::NUM,tuhat,tísoč
878,und::CNJ,ja,in
879,oder::CNJ,tai,áli
880,stehen::V,seisoa,státi
881,sitzen::V,istua,sedéti
882,liegen::V,maata,ležáti
883,hängen::V,riippua,viséti
884,werden::V,tulla,postáti
885,werden::V,joutua,postáti
886,passieren::V,sattua,zgodíti se
887,passieren::V,tapahtua,zgodíti se
888,beginnen::V,alkaa,začéti se
889,enden::V,loppua,končáti se
890,enden::V,päättyä,končáti se
891,wechseln::V,vaihtua,ménjati se
892,wechseln::V,vaihdella,ménjati se
893,aufgehen[Sonne]::V,nousta,vzíti
894,untergehen[Sonne]::V,laskea,zaíti
895,scheinen[Sonne]::V,paistaa,sijáti
896,donnern::V,jyristä,grméti
897,wehen::V,tuulla,píhati
898,wehen::V,puhaltaa,píhati
899,strömen::V,virrata,líti
900,fließen::V,valua,têči
901,fließen::V,juosta,têči
902,sich drehen::V,pyöriä,vrtéti se
903,schwanken::V,horjua,kolébati
904,schwingen::V,heilua,níhati
905,schwingen::V,värähdellä,níhati
906,fallen::V,pudota,pádati
907,fallen::V,langeta,pádati
908,brennen::V,palaa,goréti
909,rauchen::V,savuta,kadíti se
910,regnen::V,sataa,deževáti
911,gefrieren::V,jäätyä,zmŕzniti
912,tauen::V,sulaa,tájati
913,schmelzen::V,sulaa,kopnéti
914,trocknen::V,kuivua,sušíti se
915,sieden::V,kiehua,kipéti
916,faulen::V,mädätä,gníti
917,verfaulen::V,mädätä,zgníti
918,verfaulen::V,mädäntyä,zgníti
919,reißen::V,revetä,tŕgati se
920,versinken::V,upota,pogrézniti se
921,versinken::V,vajota,pogrézniti se
922,vergehen::V,kulua,miníti
923,erscheinen::V,ilmestyä,pojáviti se
924,verschwinden::V,kadota,izgíniti
925,sinken::V,vajota,péšati
926,abnehmen::V,vähetä,pojémati
927,zunehmen::V,kasvaa,véčati se
928,zunehmen::V,kasvaa,množíti se
929,zunehmen::V,lisääntyä,véčati se
930,zunehmen::V,lisääntyä,množíti se
931,steigen::V,nousta,dvígati se
932,wachsen::V,kasvaa,rásti
933,glänzen::V,kiiltää,sijáti
934,funkeln::V,kipinöidä,ískriti se
935,lärmen::V,meluta,ropotáti
936,lärmen::V,meluta,razgrájati
937,läuten::V,soida,zvoníti
938,klingeln::V,soida,zvončkljáti
939,klirren::V,kalista,žvenketáti
940,brausen::V,kohista,šuméti
941,rauschen::V,kohista,šuštéti
942,rauschen::V,kohista,šelestéti
943,klingen::V,soida,zvenéti
944,bellen::V,haukkua,lájati
945,heulen::V,ulvoa,zavíjati
946,blasen::V,puhaltaa,píhniti
947,pfeifen::V,viheltää,pískati
948,pfeifen::V,viheltää,žvížgati
949,schreien::V,kirkua,kričáti
950,stöhnen::V,voihkia,stókati
951,zittern::V,vapista,drgetáti
952,leben::V,elää,živéti
953,geboren werden::V,syntyä,rodíti se
954,atmen::V,hengittää,díhati
955,trinken::V,juoda,píti
956,essen::V,syödä,jésti
957,schlucken::V,niellä,požírati
958,müde werden::V,uupua,péšati
959,müde werden::V,uupua,utrúditi se
960,einschlafen::V,uinahtaa,zaspáti
961,schlafen::V,maata,spáti
962,schlafen::V,nukkua,spáti
963,aufwachen::V,herätä,zbudíti se
964,aufstehen::V,nousta,vstáti
965,aufstehen::V,nousta ylös,vstáti
966,sich erholen::V,levätä,oddahníti se
967,krank werden::V,sairastua,oboléti
968,krank sein::V,potea,bíti bolán
969,krank sein::V,sairastaa,bíti bolán
970,schmerzen::V,särkeä,boléti
971,schmerzen::V,kivistää,boléti
972,husten::V,yskiä,kášljati
973,genesen::V,toipua,okrévati
974,sterben::V,kuolla,umréti
975,umkommen::V,saada surmansa,pogíniti
976,umkommen::V,kuolla,pogíniti
977,sich bewegen::V,liikkua,zganíti se
978,sich rühren::V,liikahtaa,premakníti se
979,sich erheben::V,nousta,vstájati
980,sich erheben::V,nousta,vzdígniti se
981,sich setzen::V,istuutua,sésti
982,hinfallen::V,kaatua,pásti dôl
983,laufen::V,kävellä,hodíti
984,schreiten::V,astua,stópati
985,schreiten::V,astella,stópati
986,spazierengehen::V,kävellä,na sprehòd íti
987,eilen::V,kiirehtiä,drvéti
988,sich beeilen::V,kiirehtiä,hitéti
989,sich beeilen::V,olla kiireissään,hitéti
990,sausen::V,rynnätä,dírkati
991,sausen::V,viilettää,dírkati
992,rennen::V,juosta,dírjati
993,springen::V,hypätä,skákati
994,klettern::V,kiivetä,plézati
995,schaukeln::V,kiikkua,kolébati
996,kriechen::V,ryömiä,pláziti se
997,schwimmen::V,uida,plávati
998,tauchen::V,sukeltaa,potápljati se
999,rudern::V,soutaa,vesláti
1000,fahren::V,ajaa,vozíti se
1001,fahren::V,ajaa,peljáti se
1002,fahren::V,kulkea,vozíti se
1003,fahren::V,kulkea,peljáti se
1004,fliegen::V,lentää,létati
1005,gehen::V,käydä,íti
1006,weggehen::V,lähteä,odíti
1007,weggehen::V,poistua,odíti
1008,abfahren::V,lähteä,odpeljáti se
1009,anhalten::V,pysähtyä,ustáviti se
1010,anhalten::V,seisahtua,ustáviti se
1011,hineingehen::V,mennä sisään,íti nóter
1012,eintreten::V,astua sisään,vstopíti
1013,kommen::V,tulla,príti
1014,ankommen::V,saapua,prispéti
1015,ankommen::V,saapua,prihájati
1016,zurückkommen::V,palata,vrníti se
1017,bleiben::V,jäädä,ostáti
1018,bleiben::V,viipyä,ostáti
1019,warten::V,odottaa,čákati
1020,erwarten::V,odottaa,pričakováti
1021,suchen::V,etsiä,iskáti
1022,finden::V,löytää,nájti
1023,versuchen::V,yrittää,poskúšati
1024,vorbereiten::V,valmistaa,pripráviti
1025,lieben::V,pitää,ljubíti
1026,lieben::V,rakastaa,ljubíti
1027,mögen::V,pitää,márati
1028,mögen::V,tykätä,márati
1029,lachen::V,nauraa,smejáti se
1030,rühren::V,liikuttaa,ganíti
1031,weinen::V,itkeä,jókati
1032,weinen::V,itkeä,plákati
1033,schimpfen::V,haukkua,psováti
1034,schimpfen::V,haukkua,zmérjati
1035,sich ärgern::V,suuttua,jezíti se
1036,sich fürchten::V,pelätä,báti se
1037,fürchten::V,pelätä,báti se
1038,fliehen::V,paeta,bežáti
1039,flüchten::V,paeta,pobégniti
1040,sehen::V,nähdä,vídeti
1041,anschauen::V,katsoa,oglédati
1042,ansehen::V,katsoa,glédati
1043,hören::V,kuulla,slíšati
1044,zuhören::V,kuunnella,poslúšati
1045,probieren::V,maistaa,poskúšati
1046,riechen::V,haistaa,dúhati
1047,fühlen::V,tuntea,čutíti
1048,scheinen::V,tuntua,zdéti se
1049,zu sehen sein::V,näkyä,vídeti se
1050,vernehmen::V,kuulla,čúti
1051,frieren::V,palella,zébsti
1052,tun::V,tehdä,délati
1053,können::V,osata,môči
1054,wollen::V,tahtoa,hotéti
1055,anfangen::V,ruveta,začéti
1056,anfangen::V,aloittaa,začéti
1057,beenden::V,lopettaa,dokončáti
1058,aufhören::V,loppua,prenéhati
1059,gelingen::V,onnistua,uspéti
1060,gelingen::V,onnistua,posréčiti se
1061,geraten::V,sujua,obnêsti se
1062,geraten::V,joutua,obnêsti se
1063,öffnen::V,avata,odpréti
1064,öffnen::V,aukaista,odpréti
1065,schließen::V,sulkea,zapréti
1066,stellen::V,panna,postáviti
1067,stellen::V,asettaa,postáviti
1068,setzen::V,panna,posadíti
1069,setzen::V,istuttaa,posadíti
1070,legen::V,panna,položíti
1071,legen::V,asettaa,položíti
1072,berühren::V,koskea,dotíkati se
1073,berühren::V,koskettaa,dotíkati se
1074,verbinden::V,liittää,obvézati
1075,verbinden::V,yhdistää,obvézati
1076,bedecken::V,kattaa,pokríti
1077,bedecken::V,peittää,pokríti
1078,aufhängen::V,ripustaa,obésiti
1079,anzünden::V,sytyttää,zažgáti
1080,aufheben::V,ylös nostaa,vzdígniti
1081,aufheben::V,nostaa,vzdígniti
1082,zurücklassen::V,jättää,zapustíti
1083,verlieren::V,kadottaa,izgubíti
1084,fallen lassen::V,pudottaa,navréči
1085,machen::V,tehdä,naredíti
1086,machen::V,tehdä,napráviti
1087,herstellen::V,tuottaa,izdélati
1088,herstellen::V,valmistaa,izdélati
1089,bauen::V,rakentaa,gradíti
1090,reparieren::V,korjata,popráviti
1091,verbessern::V,parantaa,izbóljšati
1092,ändern::V,muuttaa,spremeníti
1093,graben::V,kaivaa,kopáti
1094,graben::V,kaivaa,grêbsti
1095,beugen::V,taivuttaa,upogníti
1096,biegen::V,taivuttaa,zavíjati
1097,drehen::V,kääntää,vrtéti
1098,wenden::V,kääntää,obrníti
1099,umdrehen::V,kääntää,zasúkati
1100,heben::V,nostaa,dvígati
1101,heben::V,kohottaa,dvígati
1102,hochheben::V,nostaa,privzdígniti
1103,ergreifen::V,tarttua,zgrábiti
1104,halten::V,pitää,držáti
1105,drücken::V,painaa,tiščáti
1106,drücken::V,puristaa,tiščáti
1107,schieben::V,työntää,ríniti
1108,kratzen::V,raapia,práskati
1109,lecken::V,nuolla,lízati
1110,beißen::V,purra,grísti
1111,abreißen::V,repiä,odtŕgati
1112,abschneiden::V,leikata poikki,odrézati
1113,abschneiden::V,leikata,odrézati
1114,binden::V,sitoa,vézati
1115,stecken::V,pistää,vtakníti
1116,brechen::V,murtaa,lomíti
1117,klopfen::V,koputtaa,tólči
1118,klopfen::V,kolkuttaa,tólči
1119,hauen::V,lyödä,séči
1120,kleben::V,liimata,lépiti
1121,reiben::V,hieroa,tréti
1122,reiben::V,hieroa,dŕgniti
1123,reiben::V,hangata,tréti
1124,reiben::V,hangata,dŕgniti
1125,streichen::V,sivellä,namázati
1126,schleifen::V,hioa,brúsiti
1127,schneiden::V,leikata,rézati
1128,rütteln::V,ravistaa,strésti
1129,schütteln::V,pudistaa,majáti
1130,schwenken::V,heiluttaa,obrníti
1131,schütten::V,kaataa,sípati
1132,füllen::V,täyttää,napolníti
1133,einwickeln::V,kääriä,zavíti
1134,tragen::V,kantaa,nêsti
1135,schleppen::V,raahata,vláčiti
1136,ziehen::V,vetää,vléči
1137,aufbewahren::V,säilyttää,shranjeváti
1138,werfen::V,viskata,lúčati
1139,fangen::V,napata,ujéti
1140,fangen::V,ottaa kiinni,ujéti
1141,packen::V,tarttua,prijéti
1142,verstecken::V,kätkeä,skríti
1143,verstecken::V,piilottaa,skríti
1144,teilen::V,jakaa,razdelíti
1145,schicken::V,lähettää,pošíljati
1146,bringen::V,viedä,prinêsti
1147,hinzufügen::V,lisätä,pristáviti
1148,bekommen::V,saada,dobíti
1149,erhalten::V,saada,prejéti
1150,nehmen::V,ottaa,vzéti
1151,wählen::V,valita,izbírati
1152,auswählen::V,valikoida,izbráti
1153,bewahren::V,säilyttää,ohraníti
1154,behindern::V,estää,ovírati
1155,verderben::V,pilata,pokváriti
1156,verderben::V,turmella,pokváriti
1157,beschädigen::V,vioittaa,poškodováti
1158,beschädigen::V,vahingoittaa,poškodováti
1159,zerbrechen::V,rikkoa,razlomíti
1160,zerreißen::V,repiä rikki,raztŕgati
1161,zerreißen::V,repiä palasiksi,raztŕgati
1162,zerstören::V,hävittää,razrúšiti
1163,verbrennen::V,polttaa,sežgáti
1164,geben::V,antaa,dáti
1165,reichen::V,ojentaa,séči
1166,reichen::V,ojentaa,molíti
1167,schenken::V,lahjoittaa,podáriti
1168,versprechen::V,luvata,obljubíti
1169,wünschen::V,toivottaa,vóščiti
1170,loben::V,ylistää,hváliti
1171,küssen::V,suudella,poljubováti
1172,wiegen::V,tuudittaa,zíbati
1173,wiegen::V,keinuttaa,zíbati
1174,zudecken::V,peittää,pokríti
1175,wecken::V,herättää,zbudíti
1176,zeigen::V,näyttää,pokázati
1177,zeigen::V,osoittaa,pokázati
1178,führen::V,johdattaa,vêsti
1179,lehren::V,opettaa,učíti
1180,unterrichten::V,opettaa,poučeváti
1181,aufziehen::V,kasvattaa,vzgojíti
1182,leiten::V,johtaa,uprávljati
1183,antreiben::V,hoputtaa,goníti
1184,lassen::V,antaa,povzročíti
1185,einladen::V,kutsua,povábiti
1186,vereinigen::V,yhdistää,zdrúžiti
1187,besuchen::V,vierailla,obiskáti
1188,treffen::V,tavata,pogodíti
1189,sich versammeln::V,kokoontua,zbráti se
1190,spielen::V,pelata,igráti se
1191,spielen::V,leikkiä,igráti se
1192,singen::V,laulaa,péti
1193,tanzen::V,tanssia,plésati
1194,sich trennen::V,erota,ločíti se
1195,verlassen::V,jättää,zapustíti
1196,retten::V,pelastaa,réšiti
1197,bewachen::V,vartioida,strážiti
1198,schützen::V,suojella,sčítiti
1199,verteidigen::V,puolustaa,braníti
1200,sich schlagen::V,tapella,têpsti se
1201,schießen::V,ampua,stréljati
1202,siegen::V,voittaa,zmágati
1203,ärgern::V,ärsyttää,jezíti
1204,ärgern::V,ärsyttää,razbúriti
1205,schlagen::V,lyödä,têpsti
1206,schlagen::V,lyödä,udáriti
1207,treten::V,potkaista,teptáti
1208,stechen::V,pistää,ubôsti
1209,stoßen::V,sysätä,peháti
1210,stoßen::V,sysätä,drégniti
1211,stoßen::V,työntää,peháti
1212,stoßen::V,työntää,drégniti
1213,stehlen::V,varastaa,ukrásti
1214,stehlen::V,varastaa,pokrásti
1215,stören::V,häiritä,motíti
1216,belästigen::V,häiritä,nadlegováti
1217,verbergen::V,kätkeä,skríti
1218,täuschen::V,harhauttaa,slepíti
1219,betrügen::V,pettää,várati
1220,betrügen::V,pettää,ogoljufáti
1221,betrügen::V,petkuttaa,várati
1222,betrügen::V,petkuttaa,ogoljufáti
1223,töten::V,tappaa,ubíti
1224,wohnen::V,asua,prebívati
1225,arbeiten::V,tehdä työtä,délati
1226,arbeiten::V,työskennellä,délati
1227,sammeln::V,koota,zbráti
1228,sammeln::V,kerätä,zbráti
1229,pflücken::V,poimia,obráti
1230,jagen::V,metsästää,lovíti
1231,fischen::V,kalastaa,ribáriti
1232,fassen::V,pyydystää,zajéti
1233,fassen::V,saalistaa,zajéti
1234,hüten::V,paimentaa,pásti
1235,treiben::V,ajaa,pogánjati
1236,anbinden::V,kytkeä,privézati
1237,füttern::V,ruokkia,kŕmiti
1238,melken::V,lypsää,mólsti
1239,hacken::V,hakata,sékati
1240,gießen::V,kastella,ulíti
1241,reifen::V,kypsyä,zoréti
1242,zubereiten::V,valmistaa,pripráviti
1243,kochen::V,keittää,kúhati
1244,backen::V,leipoa,cvréti
1245,braten::V,paistaa,pêči
1246,umrühren::V,hämmentää,preméšati
1247,stricken::V,kutoa,plêsti
1248,stricken::V,neuloa,plêsti
1249,nähen::V,ommella,šívati
1250,färben::V,värjätä,bárvati
1251,färben::V,värittää,bárvati
1252,reinigen::V,puhdistaa,očístiti
1253,waschen::V,pestä,opráti
1254,abwischen::V,pyyhkiä,obrísati
1255,spülen::V,huuhtoa,splakováti
1256,fegen::V,pyyhkäistä,pométati
1257,kehren::V,lakaista,mésti
1258,baden::V,kylpeä,kópati se
1259,sich waschen::V,peseytyä,umíti se
1260,ausziehen::V,riisua,izvléči
1261,anziehen::V,pukea ylleen,obléči
1262,sich anziehen::V,pukeutua,obléči se
1263,kämmen::V,kammata,česáti
1264,schmücken::V,koristaa,okrasíti
1265,schmücken::V,kaunistaa,okrasíti
1266,sagen::V,sanoa,dejáti
1267,sprechen::V,puhua,govoríti
1268,reden::V,keskustella,rêči
1269,sich unterhalten::V,jutella,razgovárjati se
1270,fragen::V,kysyä,vprášati
1271,bitten::V,pyytää,prosíti
1272,erzählen::V,kertoa,práviti
1273,mitteilen::V,ilmoittaa,naznániti
1274,nennen::V,kutsua,imenováti
1275,nennen::V,nimittää,imenováti
1276,rufen::V,kutsua,klícati
1277,prahlen::V,kerskailla,baháti se
1278,übersetzen::V,kääntää,prevêsti
1279,denken::V,miettiä,mísliti
1280,denken::V,ajatella,mísliti
1281,glauben::V,uskoa,verjéti
1282,bemerken::V,huomata,opáziti
1283,erkennen::V,tunnistaa,spoznáti
1284,begreifen::V,ymmärtää,pôjmiti
1285,verstehen::V,ymmärtää,razuméti
1286,lernen::V,oppia,učíti se
1287,wissen::V,tietää,znáti
1288,wissen::V,tietää,védeti
1289,sich erinnern an::V,muistaa,spómniti se
1290,vergessen::V,unohtaa,pozábiti
1291,messen::V,mitata,mériti
1292,zählen::V,laskea,štéti
1293,rechnen::V,laskea,račúnati
1294,lesen::V,lukea,bráti
1295,lesen::V,lukea,čítati
1296,malen::V,maalata,slíkati
1297,zeichnen::V,piirtää,rísati
1298,zeichnen::V,piirustaa,rísati
1299,schreiben::V,kirjoittaa,písati
1300,besitzen::V,omistaa,iméti
1301,kaufen::V,ostaa,kupíti
1302,verkaufen::V,myydä,prodáti
1303,bezahlen::V,maksaa,pláčati
1304,zahlen::V,maksaa,plačeváti
1305,beherrschen::V,hallita,obvládati
1306,ertragen::V,kestää,prenêsti
