,Concept_ID,kn,cs
1115,lernen::V,ಕಲಿ,učit se
1116,wissen::V,ಅರಿ,vědět
1117,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,vzpomínat si na
1118,vergessen::V,ಮರೆತುವಿಡು,zapomínat
1119,messen::V,ಅಳೆ,měřit
1120,zählen::V,ಗಣಿಸು,spočítat
1121,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,počítat
1122,lesen::V,ಓದು,číst
1123,malen::V,ಬಿಡಿಸು,malovat
1124,zeichnen::V,ಬಿಡಿಸು,rýsovat
1125,schreiben::V,ಬರೆ,psát
1126,besitzen::V,ಒಡೆಯನಾಗಿರು,mít
1127,besitzen::V,ಒಡೆಯನಾಗಿರು,vlastnit
1128,kaufen::V,ಕೊಳ್ಳು,koupit
1129,verkaufen::V,ಕೊಡು,prodat
1130,bezahlen::V,ಬೆಲೆತೆರು,zaplatit
1131,zahlen::V,ಹಣವನ್ನುಕೊಡು,platit
1132,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ovládat
1133,ertragen::V,ಸಹಿಸು,snést
