,Concept_ID,pt,cv
741,reif::A,maduro,пиҫсе ҫитнӗ
742,lecker::A,delicioso,тутлӑ
743,lecker::A,delicioso,техӗмлӗ
744,süß::A,doce,пылак
745,bitter::A,amargo,йӳҫӗ
746,sauer::A,azedo,йӳҫӗ
747,sauer::A,azedo,йӳҫек
748,sauer::A,azedo,кӑвасак
749,hell::A,claro,ҫутӑ
750,dunkel::A,escuro,тӗттӗм
751,dunkel::A,sombrio,тӗттӗм
752,schwarz::A,preto,хура
753,weiß::A,branco,шурӑ
754,rot::A,vermelho,хӗрлӗ
755,gelb::A,amarelo,сарӑ
756,blau::A,azul,кӑвак
757,grün::A,verde,симӗс
758,grün::A,verde,пиҫмен
759,grün::A,verde,ӑс пухман
760,grau::A,cinzento,кӑвак
761,bunt::A,colorido,чӑпар
762,billig::A,barato,йӳнӗ
763,teuer::A,caro,хаклӑ
764,wertvoll::A,valioso,паха
765,wertvoll::A,precioso,паха
766,blind::A,cego,суккӑр
767,taub::A,surdo,хӑлхасӑр
768,kräftig::A,forte,хӑватлӑ
769,kräftig::A,poderoso,хӑватлӑ
770,stark::A,forte,вирлӗ
771,stark::A,robusto,вирлӗ
772,schwach::A,débil,халсӑр
773,fett::A,gordo,самӑр
774,fett::A,gordo,мӑнтӑр
775,schlank::A,esbelto,йӑрӑс
776,schlank::A,esbelto,яштака
777,hübsch::A,giro,хитре
778,hübsch::A,bonito,хитре
779,böse::A,mau,усал
780,dumm::A,parvo,ухмах
781,dumm::A,estúpido,ухмах
782,faul::A,preguiçoso,наян
783,faul::A,preguiçoso,юлхав
784,faul::A,preguiçoso,ӳркенчӗк
785,fleißig::A,aplicado,хастар
786,fleißig::A,diligente,хастар
787,geizig::A,avarento,хытӑ
788,klug::A,prudente,ӑслӑ
789,klug::A,inteligente,ӑслӑ
790,geschickt::A,hábil,ӑста
791,lieb::A,caro,савнӑ
792,lieb::A,querido,савнӑ
793,lustig::A,alegre,хаваслӑ
794,sanft::A,suave,ачаш
795,sanft::A,brando,ачаш
796,hungrig::A,faminto,выҫӑ
797,krank::A,doente,чирлӗ
798,krank::A,enfermo,чирлӗ
799,nackt::A,nu,ҫара
800,nackt::A,despido,ҫара
801,traurig::A,triste,салхуллӑ
802,lebendig::A,vivo,чӗрӗ
803,gut::A,bom,аван
804,gut::A,bom,лайӑх
805,schlecht::A,mau,япӑх
806,schlecht::A,mau,начар
807,schlecht::A,ruim,япӑх
808,schlecht::A,ruim,начар
809,richtig::A,justo,тӗрӗс
810,richtig::A,correcto,тӗрӗс
811,schlimm::A,mau,йӗрӗнчӗк
812,schlimm::A,grave,йӗрӗнчӗк
813,wahr::A,verdadeiro,чӑн
814,alt::A,velho,кивӗ
815,alt::A,antigo,кивӗ
816,neu::A,novo,ҫӗнӗ
817,ehemalig::A,antigo,пулнӑ
818,alt[Lebewesen]::A,velho,ватӑ
819,jung::A,jovem,яш
820,jung::A,jovem,ҫамрӑк
821,arm::A,pobre,чухӑн
822,reich::A,rico,пуян
823,bekannt::A,conhecido,пӗлӗш
824,berühmt::A,famoso,чаплӑ
825,berühmt::A,célebre,чаплӑ
826,fremd::A,alheio,ют
827,fremd::A,estranho,ют
828,verschieden::A,diverso,расна
829,verschieden::A,diferente,расна
830,nah::A,próximo,ҫывӑх
831,nah::A,próximo,ҫывӑхри
832,fern::A,remoto,инҫе
833,fern::A,remoto,аякри
834,fern::A,distante,инҫе
835,fern::A,distante,аякри
836,linker::A,esquerdo,сулахай
837,rechter::A,direito,сылтӑм
838,anderer::A,outro,урӑх
839,erster::A,primeiro,пӗрремӗш
840,zweiter::A,segundo,иккӗмӗш
841,dritter::A,terceiro,виҫҫӗмӗш
842,letzter::A,final,юлашки
843,letzter::A,último,юлашки
844,allein::ADV,só,пӗччен
845,auf einmal::ADV,de vez,кӗмӗрккен
846,zusammen::ADV,juntos,пӗрле
847,lange::ADV,muito tempo,вӑрах
848,plötzlich::ADV,de repente,сасартӑк
849,sofort::ADV,imediatamente,тӳрех
850,später::ADV,mais tarde,кайран
851,jetzt::ADV,agora,халь
852,jetzt::ADV,agora,халӗ
853,heute::ADV,hoje,паян
854,morgen::ADV,amanhã,ыран
855,bald::ADV,logo,халех
856,bald::ADV,logo,кӗҫех
857,bald::ADV,breve,халех
858,bald::ADV,breve,кӗҫех
859,dann::ADV,então,унтан
860,dann::ADV,depois,унтан
861,gestern::ADV,ontem,ӗнер
862,einst::ADV,antigamente,пӗррехинче
863,damals::ADV,então,ун чухне
864,damals::ADV,então,апла пулсан
865,danach::ADV,logo,унтан
866,danach::ADV,depois,унтан
867,vorher::ADV,antes,малтан
868,zuerst::ADV,primeiro,пирвай
869,einmal::ADV,uma vez,пӗррехинче
870,manchmal::ADV,às vezes,хӑш чухне
871,oft::ADV,muitas vezes,тӑтӑш
872,immer::ADV,sempre,ялан
873,niemals::ADV,nunca,нихӑҫан та
874,hier::ADV,cá,кунта
875,hier::ADV,aqui,кунта
876,hierhin::ADV,para cá,кунта
877,von hier::ADV,daqui,кунтан
878,dort::ADV,lá,унта
879,dort::ADV,lá,ҫавӑнта
880,dort::ADV,ali,унта
881,dort::ADV,ali,ҫавӑнта
882,dorthin::ADV,lá,унта
883,dorthin::ADV,lá,ҫавӑнта
884,dorthin::ADV,para lá,унта
885,dorthin::ADV,para lá,ҫавӑнта
886,geradeaus::ADV,em frente,тикӗс
887,vorwärts::ADV,avante,малалла
888,rückwärts::ADV,para trás,хыҫала
889,zurück::ADV,atrás,каялла
890,unten::ADV,debaixo,аялта
891,unten::ADV,em baixo,аялта
892,hinab::ADV,para baixo,аялта
893,oben::ADV,em cima,ҫӳлте
894,hinauf::ADV,para cima,ҫӳле
895,überall::ADV,em toda parte,таҫта та
896,überall::ADV,em toda parte,пур ҫӗрте те
897,überall::ADV,em toda parte,кирек ӑҫта та
898,nicht::ADV,não,мар
899,ein wenig::ADV,um pouco,пӑртак
900,ein wenig::ADV,um bocado,пӑртак
901,kaum::ADV,apenas,аран
902,sehr::ADV,muito,питӗ
903,so::ADV,tão,апла
904,so::ADV,assim,апла
905,noch::ADV,ainda,татах
906,nur::ADV,só,ҫех
907,nur::ADV,apenas,ҫех
908,nur::ADV,somente,ҫех
909,schon::ADV,já,ӗнтӗ
910,wieder::ADV,outra vez,каллех
911,vergebens::ADV,em vão,харам
912,vor::PRP,diante de,умӗнче
913,hinter::PRP,atrás de,кайра
914,unter::PRP,sob,айне
915,unter::PRP,sob,айӗпе
916,unter::PRP,sob,айӗнче
917,unter::PRP,sob,ҫитеспе
918,unter::PRP,debaixo de,айне
919,unter::PRP,debaixo de,айӗпе
920,unter::PRP,debaixo de,айӗнче
921,unter::PRP,debaixo de,ҫитеспе
922,durch::PRP,por,витӗр
923,durch::PRP,através de,витӗр
924,neben::PRP,junto de,патӗнче
925,neben::PRP,ao lado de,патӗнче
926,zwischen::PRP,entre,хушшинче
927,wegen::PRP,por,пула
928,wegen::PRP,por,пирки
929,wegen::PRP,por causa de,пула
930,wegen::PRP,por causa de,пирки
931,dies::PRN,isto,ку
932,dies::PRN,isto,ҫак
933,das::PRN,isso,ҫав
934,das::PRN,aquilo,ҫав
935,alles::PRN,todo,пурте
936,alles::PRN,todo,йӑлт
937,ich::PRN,eu,эп
938,du::PRN,tu,эс
939,er::PRN,ele,вӑл
940,wir::PRN,nós,эпир
941,ihr::PRN,vós,эсир
942,ihr::PRN,vocês,эсир
943,sie::PRN,eles,вӗсем
944,was::FPRN,quê,мӗн
945,was::FPRN,quê,мӗскер
946,was::FPRN,quê,мӗн те пулин
947,wer::FPRN,quem,кам
948,wo::FADV,onde,ӑҫта
949,wohin::FADV,aonde,ӑҫта
950,wohin::FADV,para onde,ӑҫта
951,wie::FADV,como,епле
952,wie::FADV,como,мӗнле
953,warum::FADV,porquê,ма
954,warum::FADV,porquê,мӗншӗн
955,warum::FADV,por que,ма
956,warum::FADV,por que,мӗншӗн
957,wieviel::FNUM,quanto,миҫе
958,eins::NUM,um,пӗр
959,eins::NUM,um,пӗрре
960,zwei::NUM,dois,ик
961,zwei::NUM,dois,икӗ
962,zwei::NUM,dois,иккӗ
963,drei::NUM,três,виҫ
964,drei::NUM,três,виҫӗ
965,drei::NUM,três,виҫҫӗ
966,vier::NUM,quatro,тӑват
967,fünf::NUM,cinco,пилӗк
968,fünf::NUM,cinco,пиллӗк
969,sechs::NUM,seis,улт
970,sechs::NUM,seis,ултӑ
971,sechs::NUM,seis,улттӑ
972,sieben::NUM,sete,ҫич
973,sieben::NUM,sete,ҫичӗ
974,sieben::NUM,sete,ҫиччӗ
975,acht::NUM,oito,сакӑр
976,acht::NUM,oito,саккӑр
977,neun::NUM,nove,тӑхӑр
978,neun::NUM,nove,тӑххӑр
979,zehn::NUM,dez,вунӑ
980,zehn::NUM,dez,вуннӑ
981,elf::NUM,onze,вун пӗр
982,zwölf::NUM,doze,вун ик
983,zwölf::NUM,doze,вун икӗ
984,zwölf::NUM,doze,вун иккӗ
985,zwanzig::NUM,vinte,ҫирӗм
986,dreißig::NUM,trinta,вӑтӑр
987,vierzig::NUM,quarenta,хӗрӗх
988,fünfzig::NUM,cinquenta,аллӑ
989,sechzig::NUM,sessenta,утмӑл
990,siebzig::NUM,setenta,ҫитмӗл
991,achtzig::NUM,oitenta,сакӑр вунӑ
992,achtzig::NUM,oitenta,сакӑр вуннӑ
993,neunzig::NUM,noventa,тӑхӑр вун
994,neunzig::NUM,noventa,тӑхӑр вунӑ
995,neunzig::NUM,noventa,тӑхӑр вуннӑ
996,hundert::NUM,cem,ҫӗр
997,hundert::NUM,cento,ҫӗр
998,tausend::NUM,mil,пин
999,und::CNJ,e,та
1000,oder::CNJ,ou,е
1001,stehen::V,estar em pé,тӑр
1002,sitzen::V,estar sentado,лар
1003,liegen::V,jazer,вырт
1004,liegen::V,estar deitado,вырт
1005,hängen::V,pender,усӑнса тӑр
1006,hängen::V,pender,ҫакӑнса тӑр
1007,hängen::V,estar pendurado,усӑнса тӑр
1008,hängen::V,estar pendurado,ҫакӑнса тӑр
1009,werden::V,tornar-se,пул
1010,passieren::V,acontecer,пул
1011,beginnen::V,começar,пуҫлан
1012,enden::V,acabar,пӗт
1013,enden::V,acabar,вӗҫлен
1014,enden::V,terminar,пӗт
1015,enden::V,terminar,вӗҫлен
1016,wechseln::V,variar,улшӑн
1017,wechseln::V,alternar,улшӑн
1018,aufgehen[Sonne]::V,nascer,тух
1019,untergehen[Sonne]::V,pôr-se,анса лар
1020,scheinen[Sonne]::V,brilhar,пӑх
1021,donnern::V,trovejar,кӗмсӗртет
1022,donnern::V,trovejar,авӑт
1023,wehen::V,soprar,варкӑш
1024,strömen::V,correr,тӑкӑн
1025,fließen::V,fluir,юх
1026,sich drehen::V,girar,ҫаврӑн
1027,schwanken::V,oscilar,чӳхен
1028,schwingen::V,vibrar,суллан
1029,fallen::V,cair,кип
1030,fallen::V,cair,тӳр кип
1031,fallen::V,cair,татӑлса ан
1032,brennen::V,arder,ҫун
1033,rauchen::V,fumegar,мӑкӑрлан
1034,rauchen::V,fumegar,тӗтӗм кӑлар
1035,regnen::V,chover,ҫумӑр ҫӑвать
1036,gefrieren::V,gelar,шӑн
1037,gefrieren::V,congelar,шӑн
1038,tauen::V,derreter,ирӗл
1039,tauen::V,descongelar,ирӗл
1040,schmelzen::V,fundir-se,ирӗл
1041,trocknen::V,secar,тип
1042,sieden::V,ferver,вӗре
1043,faulen::V,estragar-se,ҫӗр
1044,verfaulen::V,apodrecer,ҫӗр
1045,reißen::V,romper-se,ҫурӑл
1046,versinken::V,afundar-se,пут
1047,vergehen::V,passar,ирт
1048,erscheinen::V,aparecer,курӑн
1049,erscheinen::V,aparecer,курӑнса кай
1050,verschwinden::V,desaparecer,ҫухал
1051,sinken::V,descer,чак
1052,abnehmen::V,diminuir,чак
1053,abnehmen::V,decrescer,чак
1054,zunehmen::V,crescer,пысӑклан
1055,zunehmen::V,aumentar,пысӑклан
1056,steigen::V,subir,ҫӗклен
1057,wachsen::V,crescer,ӳс
1058,glänzen::V,brilhar,ҫиҫ
1059,funkeln::V,cintilar,ялкӑш
1060,funkeln::V,cintilar,йӑлтӑртат
1061,lärmen::V,fazer barulho,шавла
1062,läuten::V,chocalhar,шӑнкӑравла
1063,klingeln::V,tocar,шӑнкӑравла
1064,klirren::V,tinir,калтлат
1065,klirren::V,tinir,шӑнкӑлтат
1066,brausen::V,bramar,ахӑр
1067,rauschen::V,murmurar,вашӑлтат
1068,rauschen::V,murmurar,чашӑлтат
1069,rauschen::V,rumorejar,вашӑлтат
1070,rauschen::V,rumorejar,чашӑлтат
1071,klingen::V,soar,янӑра
1072,bellen::V,ladrar,вӗр
1073,heulen::V,uivar,ула
1074,blasen::V,soprar,вӗр
1075,pfeifen::V,assobiar,шӑхӑр
1076,schreien::V,gritar,кӑшкӑр
1077,stöhnen::V,gemer,йынӑш
1078,zittern::V,tremer,чӗтре
1079,leben::V,viver,пурӑн
1080,geboren werden::V,nascer,ҫурал
1081,atmen::V,respirar,сывла
1082,trinken::V,beber,ӗҫ
1083,essen::V,comer,ҫи
1084,schlucken::V,engolir,ҫӑт
1085,müde werden::V,cansar-se,ӗшен
1086,einschlafen::V,adormecer,ыйха пут
1087,einschlafen::V,adormecer,ҫывӑрса кай
1088,schlafen::V,dormir,ҫывӑр
1089,aufwachen::V,acordar,вӑран
1090,aufstehen::V,levantar-se,тӑр
1091,sich erholen::V,descansar,кан
1092,krank werden::V,adoecer,чирле
1093,krank werden::V,ficar doente,чирле
1094,krank sein::V,estar doente,чирле
1095,schmerzen::V,doer,сур
1096,schmerzen::V,doer,ырат
1097,husten::V,tossir,ӳсӗр
1098,genesen::V,convalescer,сывал
1099,genesen::V,convalescer,тӳрлен
1100,sterben::V,morrer,вил
1101,umkommen::V,perecer,вил
1102,sich bewegen::V,mover-se,куҫ
1103,sich rühren::V,mexer-se,хускал
1104,sich erheben::V,levantar-se,тӑр
1105,sich setzen::V,sentar-se,лар
1106,hinfallen::V,cair,ӳк
1107,laufen::V,andar,ут
1108,laufen::V,caminhar,ут
1109,schreiten::V,andar,ут
1110,schreiten::V,caminhar,ут
1111,spazierengehen::V,passear,уҫӑлса ҫӳре
1112,spazierengehen::V,passear,уткаласа ҫӳре
1113,eilen::V,apressar-se,васка
1114,eilen::V,apressar-se,хыпалан
1115,sich beeilen::V,apressar-se,васка
1116,sich beeilen::V,apressar-se,хыпалан
1117,sich beeilen::V,despachar-se,васка
1118,sich beeilen::V,despachar-se,хыпалан
1119,sausen::V,correr,ыткӑн
1120,sausen::V,correr,вӗҫтер
1121,rennen::V,correr,чуп
1122,springen::V,saltar,сик
1123,klettern::V,trepar,улӑх
1124,schaukeln::V,baloiçar,йӳрӗн
1125,kriechen::V,rastejar,шу
1126,kriechen::V,rastejar,упален
1127,kriechen::V,arrastar-se,шу
1128,kriechen::V,arrastar-se,упален
1129,schwimmen::V,nadar,иш
1130,tauchen::V,mergulhar,чӑм
1131,rudern::V,remar,авӑс
1132,fahren::V,ir,пыр
1133,fliegen::V,voar,вӗҫ
1134,gehen::V,ir,кай
1135,gehen::V,andar,кай
1136,weggehen::V,partir,кай
1137,weggehen::V,ir-se embora,кай
1138,abfahren::V,sair,тапран
1139,abfahren::V,partir,тапран
1140,anhalten::V,parar,чарӑн
1141,hineingehen::V,entrar,кӗр
1142,eintreten::V,entrar,кӗр
1143,kommen::V,vir,кил
1144,ankommen::V,chegar,ҫит
1145,zurückkommen::V,voltar,таврӑн
1146,zurückkommen::V,voltar,каялла кил
1147,zurückkommen::V,regressar,таврӑн
1148,zurückkommen::V,regressar,каялла кил
1149,bleiben::V,ficar,юл
1150,bleiben::V,permanecer,юл
1151,warten::V,esperar,кӗт
1152,erwarten::V,esperar,кӗт
1153,erwarten::V,aguardar,кӗт
1154,suchen::V,buscar,шыра
1155,suchen::V,procurar,шыра
1156,finden::V,achar,туп
1157,finden::V,encontrar,туп
1158,versuchen::V,tentar,пикен
1159,vorbereiten::V,preparar,хатӗрле
1160,lieben::V,amar,юрат
1161,lieben::V,querer,юрат
1162,mögen::V,gostar de,кӑмӑлла
1163,mögen::V,gostar de,килӗштер
1164,lachen::V,rir,кул
1165,lachen::V,rir,ахӑлтат
1166,lachen::V,rir-se,кул
1167,lachen::V,rir-se,ахӑлтат
1168,rühren::V,comover,ҫулӑх
1169,weinen::V,chorar,йӗр
1170,weinen::V,chorar,макӑр
1171,schimpfen::V,ralhar,вӑрҫ
1172,schimpfen::V,ralhar,ятлаҫ
1173,sich ärgern::V,zangar-se,ҫиллен
1174,sich fürchten::V,ter medo de,шиклен
1175,sich fürchten::V,ter receio de,шиклен
1176,fürchten::V,temer,хӑра
1177,fürchten::V,recear,хӑра
1178,fliehen::V,fugir,тар
1179,flüchten::V,refugiar-se,чупса тар
1180,sehen::V,ver,кур
1181,anschauen::V,olhar,пӑхса ил
1182,ansehen::V,mirar,пӑх
1183,hören::V,ouvir,илт
1184,zuhören::V,escutar,итле
1185,zuhören::V,escutar,тӑнла
1186,probieren::V,provar,астив
1187,probieren::V,saborear,астив
1188,riechen::V,cheirar,шӑршла
1189,fühlen::V,sentir,туй
1190,fühlen::V,sentir,сис
1191,scheinen::V,parecer,туйӑн
1192,zu sehen sein::V,estar à vista,курӑн
1193,vernehmen::V,ouvir,пӑл
1194,frieren::V,ter frio,йӳтен
1195,tun::V,fazer,ту
1196,können::V,saber,пултар
1197,wollen::V,querer,те
1198,anfangen::V,iniciar,пуҫла
1199,beenden::V,acabar,пӗтер
1200,beenden::V,terminar,пӗтер
1201,aufhören::V,cessar,пӑрах
1202,aufhören::V,desistir,пӑрах
1203,gelingen::V,sair bem,ӑн
1204,gelingen::V,dar bom resultado,ӑн
1205,geraten::V,sair,пул
1206,geraten::V,dar resultado,пул
1207,öffnen::V,abrir,уҫ
1208,schließen::V,fechar,хуп
1209,stellen::V,pôr,ларт
1210,stellen::V,pôr,тӑрат
1211,stellen::V,colocar,ларт
1212,stellen::V,colocar,тӑрат
1213,setzen::V,pôr,ларт
1214,setzen::V,meter,ларт
1215,legen::V,pôr,хур
1216,legen::V,meter,хур
1217,berühren::V,tocar,перӗн
1218,verbinden::V,unir,сып
1219,verbinden::V,ligar,сып
1220,bedecken::V,cobrir,вит
1221,aufhängen::V,pendurar,ҫак
1222,anzünden::V,acender,ҫут
1223,aufheben::V,apanhar,ҫӗкле
1224,aufheben::V,levantar,ҫӗкле
1225,zurücklassen::V,deixar,манса хӑвар
1226,verlieren::V,perder,ҫӗтер
1227,fallen lassen::V,deixar cair,ӳкер
1228,machen::V,fazer,ту
1229,herstellen::V,produzir,ӑстала
1230,bauen::V,edificar,ту
1231,bauen::V,construir,ту
1232,reparieren::V,reparar,юса
1233,reparieren::V,consertar,юса
1234,verbessern::V,melhorar,лайӑхлат
1235,ändern::V,mudar,улӑштар
1236,ändern::V,alterar,улӑштар
1237,graben::V,cavar,чав
1238,graben::V,cavar,чакала
1239,beugen::V,curvar,кукӑрт
1240,biegen::V,vergar,ав
1241,biegen::V,vergar,кукӑрт
1242,drehen::V,girar,ҫавӑр
1243,wenden::V,virar,ӳпӗнтер
1244,wenden::V,voltar,ӳпӗнтер
1245,umdrehen::V,virar,ҫавӑр
1246,umdrehen::V,revolver,ҫавӑр
1247,heben::V,levantar,хӑпарт
1248,hochheben::V,erguer,йӑт
1249,hochheben::V,levantar,йӑт
1250,ergreifen::V,apanhar,тыт
1251,halten::V,segurar,тыт
1252,drücken::V,apertar,пус
1253,schieben::V,empurrar,тӗк
1254,schieben::V,empurrar,тӗрт
1255,kratzen::V,raspar,хыр
1256,lecken::V,lamber,ҫула
1257,beißen::V,morder,ҫырт
1258,beißen::V,morder,хып
1259,abreißen::V,arrancar,тат
1260,abschneiden::V,talhar,кас
1261,binden::V,ligar,ҫых
1262,stecken::V,meter,чик
1263,stecken::V,enfiar,чик
1264,brechen::V,romper,хуҫ
1265,brechen::V,quebrar,хуҫ
1266,klopfen::V,bater,такка
1267,hauen::V,bater,шакка
1268,kleben::V,colar,ҫыпӑҫтар
1269,reiben::V,esfregar,сӑтӑр
1270,streichen::V,barrar,сӗр
1271,schleifen::V,afiar,хӑйра
1272,schneiden::V,cortar,кас
1273,rütteln::V,sacudir,лӑка
1274,rütteln::V,sacudir,силлентер
1275,schütteln::V,abanar,лӑка
1276,schütteln::V,abanar,силлентер
1277,schütteln::V,sacudir,лӑка
1278,schütteln::V,sacudir,силлентер
1279,schwenken::V,agitar,сулла
1280,schütten::V,deitar,тултар
1281,füllen::V,encher,тултар
1282,einwickeln::V,envolver,чӗрке
1283,einwickeln::V,embrulhar,чӗрке
1284,tragen::V,levar,ҫӗкле
1285,tragen::V,trazer,ҫӗкле
1286,schleppen::V,arrastar,сӗтӗр
1287,ziehen::V,puxar,тӑс
1288,aufbewahren::V,guardar,усра
1289,aufbewahren::V,conservar,усра
1290,werfen::V,lançar,пӑрах
1291,fangen::V,apanhar,тыт
1292,packen::V,agarrar,тыт
1293,verstecken::V,esconder,пытарса хур
1294,teilen::V,partir,уйӑр
1295,teilen::V,partir,пайла
1296,teilen::V,dividir,уйӑр
1297,teilen::V,dividir,пайла
1298,schicken::V,enviar,яр
1299,bringen::V,trazer,кӳр
1300,hinzufügen::V,acrescentar,хуш
1301,bekommen::V,obter,ил
1302,bekommen::V,obter,туян
1303,erhalten::V,receber,ил
1304,erhalten::V,receber,туян
1305,nehmen::V,tomar,ил
1306,wählen::V,eleger,суйла
1307,wählen::V,escolher,суйла
1308,auswählen::V,escolher,суйла
1309,auswählen::V,seleccionar,суйла
1310,bewahren::V,guardar,упра
1311,bewahren::V,conservar,упра
1312,behindern::V,impedir,кансӗрле
1313,behindern::V,impedir,чӑрмантар
1314,verderben::V,estragar,пӑс
1315,verderben::V,corromper,пӑс
1316,beschädigen::V,danificar,пӑс
1317,zerbrechen::V,romper,ват
1318,zerbrechen::V,romper,ҫӗмӗр
1319,zerbrechen::V,quebrar,ват
1320,zerbrechen::V,quebrar,ҫӗмӗр
1321,zerreißen::V,rasgar,ҫур
1322,zerstören::V,destruir,иш
1323,verbrennen::V,queimar,ҫунтар
1324,geben::V,dar,пар
1325,reichen::V,passar,пар
1326,schenken::V,oferecer,парнеле
1327,versprechen::V,prometer,тума пул
1328,versprechen::V,prometer,сӑмах пар
1329,wünschen::V,desejar,сун
1330,loben::V,louvar,ырла
1331,küssen::V,beijar,чуп ту
1332,wiegen::V,embalar,сиктер
1333,wiegen::V,embalar,силле
1334,zudecken::V,tapar,вит
1335,zudecken::V,cobrir,вит
1336,wecken::V,acordar,вӑрат
1337,wecken::V,despertar,вӑрат
1338,zeigen::V,mostrar,кӑтарт
1339,führen::V,guiar,илсе пыр
1340,führen::V,guiar,ҫавӑтса пыр
1341,führen::V,conduzir,илсе пыр
1342,führen::V,conduzir,ҫавӑтса пыр
1343,lehren::V,ensinar,вёрент
1344,unterrichten::V,instruir,вёрент
1345,aufziehen::V,criar,вӗрент
1346,leiten::V,dirigir,тытса пыр
1347,leiten::V,conduzir,тытса пыр
1348,antreiben::V,impelir,васкат
1349,lassen::V,fazer,пусахла
1350,lassen::V,fazer,хуш
1351,einladen::V,convidar,чӗн
1352,vereinigen::V,unir,пӗрлештер
1353,vereinigen::V,reunir,пӗрлештер
1354,besuchen::V,ir ver,ҫит
1355,besuchen::V,ir ver,кӗрсе кур
1356,besuchen::V,visitar,ҫит
1357,besuchen::V,visitar,кӗрсе кур
1358,treffen::V,encontrar,тӗл пул
1359,sich versammeln::V,reunir-se,пуҫтарӑн
1360,spielen::V,jogar,выля
1361,spielen::V,brincar,выля
1362,singen::V,cantar,юрла
1363,tanzen::V,bailar,ташла
1364,sich trennen::V,apartar-se,уйрӑл
1365,verlassen::V,deixar,хӑвар
1366,verlassen::V,abandonar,хӑвар
1367,retten::V,salvar,ҫӑл
1368,bewachen::V,vigiar,хуралла
1369,bewachen::V,guardar,хуралла
1370,schützen::V,proteger,сыхла
1371,verteidigen::V,defender,хӳтӗле
1372,sich schlagen::V,brigar,ҫапӑҫ
1373,sich schlagen::V,bater-se,ҫапӑҫ
1374,schießen::V,disparar,пер
1375,siegen::V,vencer,ҫӗн
1376,siegen::V,vencer,ҫӗнтер
1377,ärgern::V,irritar,тарӑхтар
1378,ärgern::V,irritar,ҫиллентер
1379,ärgern::V,aborrecer,тарӑхтар
1380,ärgern::V,aborrecer,ҫиллентер
1381,schlagen::V,bater,ҫап
1382,treten::V,pisar,тап
1383,stechen::V,picar,чик
1384,stoßen::V,empurrar,чыш
1385,stehlen::V,furtar,вӑрла
1386,stören::V,perturbar,кансӗрле
1387,belästigen::V,incomodar,аптӑрат
1388,belästigen::V,incomodar,хупла
1389,belästigen::V,importunar,аптӑрат
1390,belästigen::V,importunar,хупла
1391,verbergen::V,ocultar,пытар
1392,verbergen::V,esconder,пытар
1393,täuschen::V,iludir,суй
1394,täuschen::V,enganar,суй
1395,betrügen::V,burlar,ултала
1396,betrügen::V,enganar,ултала
1397,töten::V,matar,вӗлер
1398,wohnen::V,morar,чуна пар
1399,wohnen::V,morar,парӑнса тӑр
1400,arbeiten::V,trabalhar,ӗҫле
1401,sammeln::V,recolher,пух
1402,sammeln::V,coleccionar,пух
1403,pflücken::V,colher,тат
1404,jagen::V,caçar,сунара ҫӳре
1405,fischen::V,pescar,пулӑ тыт
1406,fassen::V,apanhar,тыт
1407,hüten::V,guardar,кӗт
1408,treiben::V,conduzir,хӑвала
1409,anbinden::V,atar,кӑкар
1410,füttern::V,dar de comer a,ҫитер
1411,melken::V,ordenhar,су
1412,hacken::V,rachar,вакла
1413,gießen::V,regar,шӑвар
1414,reifen::V,amadurecer,пиҫ
1415,zubereiten::V,preparar,пӗҫер
1416,kochen::V,cozer,пӗҫер
1417,backen::V,cozer,пӗҫер
1418,braten::V,assar,ӑшала
1419,braten::V,fritar,ӑшала
1420,umrühren::V,remexer,хутӑштар
1421,stricken::V,tricotar,ҫых
1422,stricken::V,fazer malha,ҫых
1423,nähen::V,coser,ҫӗле
1424,nähen::V,costurar,ҫӗле
1425,färben::V,tingir,пӗвет
1426,färben::V,colorir,пӗвет
1427,reinigen::V,limpar,тасат
1428,reinigen::V,purificar,тасат
1429,waschen::V,lavar,ҫу
1430,abwischen::V,limpar,шӑл
1431,abwischen::V,esfregar,шӑл
1432,spülen::V,lavar,чӳхе
1433,spülen::V,enxaguar,чӳхе
1434,fegen::V,varrer,шӑл
1435,kehren::V,varrer,шӑл
1436,baden::V,banhar,шыва кӗр
1437,baden::V,tomar banho,шыва кӗр
1438,sich waschen::V,lavar-se,ҫӑвӑн
1439,ausziehen::V,despir,салан
1440,anziehen::V,vestir,тӑхӑн
1441,sich anziehen::V,vestir-se,тӑхӑн
1442,kämmen::V,pentear,тура
1443,schmücken::V,adornar,илемлет
1444,sagen::V,dizer,те
1445,sprechen::V,falar,кала
1446,reden::V,falar,сӑмахла
1447,reden::V,falar,калаҫ
1448,sich unterhalten::V,conversar,пупле
1449,fragen::V,perguntar,ыйт
1450,bitten::V,pedir,ыйт
1451,erzählen::V,contar,каласа пар
1452,mitteilen::V,comunicar,пӗлтер
1453,mitteilen::V,comunicar,хыпарла
1454,mitteilen::V,participar,пӗлтер
1455,mitteilen::V,participar,хыпарла
1456,nennen::V,nomear,те
1457,nennen::V,nomear,чӗн
1458,nennen::V,apelidar,те
1459,nennen::V,apelidar,чӗн
1460,rufen::V,chamar,чӗн
1461,prahlen::V,gabar-se,мухтан
1462,prahlen::V,gabar-se,вӗҫкӗнлен
1463,prahlen::V,vangloriar-se,мухтан
1464,prahlen::V,vangloriar-se,вӗҫкӗнлен
1465,übersetzen::V,traduzir,куҫар
1466,denken::V,pensar,шухӑшла
1467,glauben::V,crer,ӗнен
