,Concept_ID,zh,fa
832,aufgehen[Sonne]::V,升起,برآمدن
833,aufgehen[Sonne]::V,升起,طلوع کردن
834,untergehen[Sonne]::V,下落,غروب کردن
835,scheinen[Sonne]::V,照射,تابیدن
836,donnern::V,打雷,رعد زدن
837,wehen::V,飘扬,دمیدن
838,strömen::V,流,روان شدن
839,fließen::V,流动,روان شدن
840,sich drehen::V,转动,چرخیدن
841,schwanken::V,摇摆,خم و راست شدن
842,schwingen::V,摇,تاب خوردن
843,schwingen::V,摇,نوسان کردن
844,fallen::V,坠落,افتادن
845,fallen::V,坠落,سقوط کردن
846,brennen::V,燃烧,سوزاندن
847,rauchen::V,冒烟,دود کردن
848,regnen::V,下雨,باران آمدن
849,gefrieren::V,结冰,یخ بستن
850,tauen::V,融化,آب شدن
851,schmelzen::V,溶化,آب شدن
852,trocknen::V,变干,خشک شدن
853,sieden::V,煮,جوشیدن
854,faulen::V,腐烂,فاسد شدن
855,verfaulen::V,腐烂,پوسیدن
856,reißen::V,撕,پاره شدن
857,versinken::V,下沉,غرق شدن
858,vergehen::V,流逝,گذشتن
859,erscheinen::V,出现,ظاهر شدن
860,verschwinden::V,消失,گم شدن
861,verschwinden::V,消失,از بین رفتن
862,sinken::V,下降,پایین آمدن
863,abnehmen::V,减少,کم شدن
864,zunehmen::V,增加,زیاد شدن
865,steigen::V,上升,بالا رفتن
866,wachsen::V,生长,قد کشیدن
867,glänzen::V,发光,برق زدن
868,funkeln::V,闪烁,جرقه زدن
869,lärmen::V,吵闹,شلوغ کردن
870,läuten::V,响,زنگ زدن
871,klingeln::V,按铃,زنگ زدن
872,brausen::V,疾驶,طوفانی بودن
873,klingen::V,听起来,صدا دادن
874,bellen::V,吠,عوعو کردن
875,heulen::V,嗥,زوزه کشیدن
876,blasen::V,吹,فوت کردن
877,pfeifen::V,吹口哨,سوت زدن
878,schreien::V,叫喊,فریاد زدن
879,stöhnen::V,呻吟,نالیدن
880,zittern::V,颤抖,لرزیدن
881,leben::V,生存,زیستن
882,leben::V,生存,زندگی کردن
883,geboren werden::V,出生,متولد شدن
884,atmen::V,呼吸,تنفس کردن
885,trinken::V,喝,نوشیدن
886,essen::V,吃,خوردن
887,schlucken::V,咽,بلعیدن
888,schlucken::V,咽,قورت دادن
889,müde werden::V,疲倦,خسته شدن
890,einschlafen::V,入睡,خواب رفتن
891,schlafen::V,睡觉,خوابیدن
892,aufwachen::V,睡醒,از خواب بیدار شدن
893,aufstehen::V,起床,بیدار شدن
894,sich erholen::V,休养,استراحت کردن
895,krank werden::V,生病,مریض شدن
896,krank sein::V,生病,بیمار بودن
897,schmerzen::V,疼痛,درد کردن
898,husten::V,咳,سرفه کردن
899,genesen::V,痊愈,بهبود یافتن
900,sterben::V,死,مردن
901,umkommen::V,丧命,کشته شدن
902,sich bewegen::V,移动,حرکت کردن
903,sich rühren::V,动弹,تکان خوردن
904,sich erheben::V,站起,برخواستن
905,sich setzen::V,坐,نشستن
906,hinfallen::V,跌倒,زمین خوردن
907,laufen::V,步行,پیاده رفتن
908,schreiten::V,迈步,قدم زدن
909,spazierengehen::V,散步,گردش رفتن
910,eilen::V,急忙,شتاب کردن
911,sich beeilen::V,赶快,عجله کردن
912,sausen::V,疾驰,صفیر کشیدن
913,rennen::V,奔跑,دویدن
914,springen::V,跳,پریدن
915,klettern::V,攀缘,بالا رفتن
916,schaukeln::V,荡秋千,تاب خوردن
917,kriechen::V,爬行,خزیدن
918,schwimmen::V,游泳,شنا کردن
919,tauchen::V,潜水,غواصی کردن
920,rudern::V,划船,پارو زدن
921,fahren::V,行驶,سواره رفتن
922,fliegen::V,飞,پریدن
923,gehen::V,走,رفتن
924,weggehen::V,离去,رفتن
925,abfahren::V,出发,حرکت کردن
926,anhalten::V,停住,ایست کردن
927,hineingehen::V,进去,داخل شدن
928,eintreten::V,进入,وارد شدن
929,kommen::V,来,آمدن
930,ankommen::V,到达,رسیدن
931,zurückkommen::V,回来,برگشتن
932,bleiben::V,停留,ماندن
933,warten::V,等,منتظر بودن
934,erwarten::V,等候,انتظار داشتن
935,suchen::V,找,جستجو کردن
936,finden::V,找到,یافتن
937,finden::V,找到,پیدا کردن
938,versuchen::V,尝试,سعی کردن
939,versuchen::V,尝试,کوشش کردن
940,vorbereiten::V,预备,آماده کردن
941,lieben::V,爱,عاشق بودن
942,mögen::V,喜欢,میل داشتن
943,mögen::V,喜欢,دوست داشتن
944,lachen::V,笑,خندیدن
945,weinen::V,哭,گریه کردن
946,schimpfen::V,骂,فحاشی کردن
947,sich ärgern::V,生气,ناراحت شدن
948,sich fürchten::V,害怕,واهمه کردن
949,fürchten::V,害怕,ترسیدن
950,fliehen::V,逃走,گریختن
951,flüchten::V,逃跑,فرار کردن
952,sehen::V,看,دیدن
953,anschauen::V,注视,نگاه کردن
954,ansehen::V,注视,تماشا کردن
955,hören::V,听,شنیدن
956,zuhören::V,倾听,گوش دادن
957,probieren::V,尝,چشیدن
958,riechen::V,闻,بوییدن
959,riechen::V,闻,بو کردن
960,fühlen::V,感到,احساس کردن
961,scheinen::V,照耀,بنظر آمدن
962,zu sehen sein::V,可以看到,دیده شدن
963,vernehmen::V,审讯,شنیدن
964,frieren::V,觉得冷,سرد بودن
965,tun::V,作,کردن
966,können::V,能,توانستن
967,wollen::V,要,خواستن
968,anfangen::V,开始,شروع کردن
969,beenden::V,结束,تمام کردن
970,beenden::V,结束,پایان دادن
971,aufhören::V,停止,دست کشیدن
972,gelingen::V,成功,موفق شدن
973,geraten::V,陷于,نتیجه دادن
974,öffnen::V,打开,گشودن
975,öffnen::V,打开,باز کردن
976,schließen::V,关,بستن
977,schließen::V,关,قفل کردن
978,stellen::V,放,گذاردن
979,setzen::V,放,نشاندن
980,legen::V,摆,گذاشتن
981,berühren::V,触,دست زدن
982,berühren::V,触,لمس کردن
983,verbinden::V,联结,وصل کردن
984,bedecken::V,覆盖,پوشاندن
985,aufhängen::V,挂,آویختن
986,anzünden::V,点,سوزاندن
987,aufheben::V,拾起,برداشتن
988,aufheben::V,拾起,بلند کردن
989,zurücklassen::V,遗留,گذاشتن
990,verlieren::V,丧失,گم کردن
991,fallen lassen::V,让掉下,انداختن
992,machen::V,做,کردن
993,machen::V,做,ساختن
994,herstellen::V,生产,ساختن
995,herstellen::V,生产,تولید کردن
996,bauen::V,建造,ساختن
997,bauen::V,建造,بنا کردن
998,reparieren::V,修理,درست کردن
999,reparieren::V,修理,تعمیر کردن
1000,verbessern::V,改进,بهتر کردن
1001,ändern::V,改变,تغییر دادن
1002,graben::V,挖,کندن
1003,graben::V,挖,گود کردن
1004,beugen::V,弯下,کج کردن
1005,biegen::V,弯,خم کردن
1006,drehen::V,转动,چرخاندن
1007,wenden::V,转动,برگرداندن
1008,umdrehen::V,转动,برگرداندن
1009,heben::V,举起,برداشتن
1010,hochheben::V,抬高,برآوردن
1011,hochheben::V,抬高,بلند کردن
1012,ergreifen::V,抓住,گرفتن
1013,halten::V,拿着,نگاه داشتن
1014,drücken::V,压,فشار دادن
1015,drücken::V,压,فشار آوردن
1016,schieben::V,推,هل دادن
1017,kratzen::V,搔,خاریدن
1018,lecken::V,舔,لیسیدن
1019,beißen::V,咬,گاز زدن
1020,abreißen::V,撕下,پاره کردن
1021,abschneiden::V,切断,بریدن
1022,abschneiden::V,切断,قطع کردن
1023,binden::V,捆,بستن
1024,stecken::V,插,فرو کردن
1025,brechen::V,断裂,شکستن
1026,klopfen::V,敲,کوبیدن
1027,hauen::V,揍,زدن
1028,kleben::V,粘,چسباندن
1029,reiben::V,摩擦,مالش دادن
1030,streichen::V,涂,مالیدن
1031,schleifen::V,拖曳,تیز کردن
1032,schneiden::V,切,چیدن
1033,schneiden::V,切,بریدن
1034,rütteln::V,颠簸,لرزاندن
1035,rütteln::V,颠簸,تکان دادن
1036,schütteln::V,摇动,تکان دادن
1037,schwenken::V,摇动,تاب دادن
1038,schütten::V,倒,ریختن
1039,füllen::V,填满,پر کردن
1040,einwickeln::V,包,پیچیدن
1041,tragen::V,提,بردن
1042,tragen::V,提,حمل کردن
1043,schleppen::V,扛,کشیدن
1044,ziehen::V,拉,کشیدن
1045,aufbewahren::V,保存,نگهداری کردن
1046,werfen::V,扔,انداختن
1047,werfen::V,扔,پرتاب کردن
1048,fangen::V,捕捉,گرفتن
1049,packen::V,抓住,گرفتن
1050,verstecken::V,藏,قایم کردن
1051,verstecken::V,藏,پنهان کردن
1052,teilen::V,分,قسمت کردن
1053,teilen::V,分,تقسیم کردن
1054,schicken::V,派遣,فرستادن
1055,schicken::V,派遣,ارسال کردن
1056,bringen::V,带来,آوردن
1057,hinzufügen::V,添加,افزودن
1058,hinzufügen::V,添加,اضافه کردن
1059,bekommen::V,得到,گرفتن
1060,erhalten::V,接到,دریافت کردن
1061,nehmen::V,拿,گرفتن
1062,nehmen::V,拿,برداشتن
1063,wählen::V,挑选,انتخاب کردن
1064,auswählen::V,选择,برگزیدن
1065,bewahren::V,保持,حفظ کردن
1066,bewahren::V,保持,حفاظت کردن
1067,behindern::V,防碍,مانع بودن
1068,verderben::V,败坏,از بین بردن
1069,beschädigen::V,损坏,صدمه زدن
1070,zerbrechen::V,破碎,شکستن
1071,zerreißen::V,撕碎,دریدن
1072,zerreißen::V,撕碎,پاره کردن
1073,zerstören::V,毁坏,خراب کردن
1074,zerstören::V,毁坏,ویران کردن
1075,verbrennen::V,燃烧,سوزاندن
1076,geben::V,给,دادن
1077,reichen::V,递给,دادن
1078,schenken::V,赠送,هدیه دادن
1079,versprechen::V,许诺,قول دادن
1080,versprechen::V,许诺,وعده دادن
1081,wünschen::V,祝,آرزو کردن
1082,loben::V,表扬,ستایش کردن
1083,küssen::V,亲,بوسیدن
1084,wiegen::V,轻摇,نوسان کردن
1085,zudecken::V,盖上,پوشاندن
1086,wecken::V,唤起,بیدار کردن
1087,zeigen::V,指,نشان دادن
1088,führen::V,带领,رهنمائی کردن
1089,lehren::V,教,آموختن
1090,lehren::V,教,یاد دادن
1091,unterrichten::V,讲课,درس دادن
1092,unterrichten::V,讲课,تدریس کردن
1093,aufziehen::V,抚养,تربیت کردن
1094,leiten::V,领导,اداره کردن
1095,antreiben::V,催促,عجله دادن
1096,lassen::V,让,وادار کردن
1097,einladen::V,邀请,دعوت کردن
1098,einladen::V,邀请,مهمان کردن
1099,vereinigen::V,统一,یکی کردن
1100,vereinigen::V,统一,متحد کردن
1101,besuchen::V,参观,دیدار کردن
1102,treffen::V,会面,ملاقات کردن
1103,sich versammeln::V,聚集,جمع شدن
1104,spielen::V,玩,بازی کردن
1105,singen::V,唱歌,آواز خواندن
1106,tanzen::V,跳舞,رقصیدن
1107,sich trennen::V,分别,جدا شدن
1108,verlassen::V,离开,ترک کردن
1109,retten::V,救,نجات دادن
1110,bewachen::V,守卫,حراست کردن
1111,schützen::V,保护,حفظ کردن
1112,verteidigen::V,保卫,دفاع کردن
1113,sich schlagen::V,打架,کتک‌کاری کردن
1114,schießen::V,射击,تیر زدن
1115,siegen::V,获胜,پیروز شدن
1116,ärgern::V,激怒,ناراحت کردن
1117,schlagen::V,打,زدن
1118,schlagen::V,打,کوبیدن
1119,treten::V,踢,لگد زدن
1120,stechen::V,刺,چاقو زدن
1121,stoßen::V,撞,هل دادن
1122,stehlen::V,盗窃,دزدیدن
1123,stören::V,干扰,مزاحم شدن
1124,belästigen::V,打搅,زحمت دادن
1125,verbergen::V,隐藏,پنهان کردن
1126,täuschen::V,欺骗,گول زدن
1127,täuschen::V,欺骗,فریب دادن
1128,betrügen::V,欺骗,گول زدن
1129,betrügen::V,欺骗,فریب دادن
1130,töten::V,杀,کشتن
1131,wohnen::V,居住,منزل داشتن
1132,wohnen::V,居住,سکونت داشتن
1133,arbeiten::V,工作,کار کردن
1134,sammeln::V,收集,جمع کردن
1135,pflücken::V,采,چیدن
1136,jagen::V,打猎,شکار کردن
1137,fischen::V,捕鱼,صید کردن
1138,fischen::V,捕鱼,ماهی‌گیری کردن
1139,fassen::V,捉住,گرفتن
1140,hüten::V,守护,چراندن
1141,hüten::V,守护,مراقبت کردن
1142,treiben::V,漂,راندن
1143,anbinden::V,拴,متصل کردن
1144,füttern::V,喂,غذا دادن
1145,melken::V,挤奶,دوشیدن
1146,hacken::V,剁细,خرد کردن
1147,gießen::V,浇,ریختن
1148,reifen::V,成熟,رسیدن
1149,kochen::V,煮,پختن
1150,kochen::V,煮,آشپزی کردن
1151,backen::V,烤,پختن
1152,braten::V,煎,سرخ کردن
1153,umrühren::V,搅拌,هم زدن
1154,stricken::V,织,بافتن
1155,nähen::V,缝,دوختن
1156,färben::V,染色,رنگ زدن
1157,reinigen::V,清洁,پاک کردن
1158,reinigen::V,清洁,تمیز کردن
1159,waschen::V,洗,شستن
1160,abwischen::V,擦掉,زدودن
1161,spülen::V,清洗,شستن
1162,fegen::V,扫,جارو کردن
1163,kehren::V,打扫,جارو کردن
1164,baden::V,给...洗澡,شنا کردن
1165,baden::V,给...洗澡,حمام کردن
1166,sich waschen::V,洗澡,شستشو کردن
1167,ausziehen::V,脱,درآوردن
1168,anziehen::V,穿,پوشیدن
1169,sich anziehen::V,穿衣,لباس پوشیدن
1170,kämmen::V,梳,شانه زدن
1171,schmücken::V,装饰,زینت دادن
1172,sagen::V,说,گفتن
1173,sprechen::V,说,حرف زدن
1174,sprechen::V,说,صحبت کردن
1175,reden::V,讲,حرف زدن
1176,reden::V,讲,صحبت کردن
1177,sich unterhalten::V,聊天,گپ زدن
1178,fragen::V,问,پرسیدن
1179,fragen::V,问,سؤال کردن
1180,bitten::V,请,خواهش کردن
1181,bitten::V,请,درخواست کردن
1182,erzählen::V,叙述,نقل کردن
1183,erzählen::V,叙述,حکایت کردن
1184,mitteilen::V,通知,خبر دادن
1185,nennen::V,叫做,نامیدن
1186,rufen::V,叫,صدا کردن
1187,prahlen::V,吹牛,پز آمدن
1188,übersetzen::V,翻译,ترجمه کردن
1189,denken::V,想,فکر کردن
1190,glauben::V,以为,باور کردن
1191,glauben::V,以为,عقیده داشتن
1192,bemerken::V,发觉,متوجه شدن
1193,erkennen::V,识别,شناختن
1194,erkennen::V,识别,تشخیص دادن
1195,begreifen::V,理解,فهمیدن
1196,begreifen::V,理解,درک کردن
1197,verstehen::V,明白,فهمیدن
1198,lernen::V,学,آموختن
1199,lernen::V,学,یاد گرفتن
1200,wissen::V,知道,دانستن
1201,sich erinnern an::V,回忆,به یاد آوردن
1202,vergessen::V,忘记,فراموش کردن
1203,messen::V,测量,اندازه گرفتن
1204,zählen::V,数,شمردن
1205,rechnen::V,计算,حساب کردن
1206,lesen::V,读,خواندن
1207,malen::V,画,نقاشی کردن
1208,zeichnen::V,绘制,کشیدن
1209,zeichnen::V,绘制,رسم کردن
1210,schreiben::V,写,نوشتن
1211,besitzen::V,占有,داشتن
1212,kaufen::V,买,خریدن
1213,kaufen::V,买,خرید کردن
1214,verkaufen::V,卖,فروختن
1215,bezahlen::V,付钱,پرداختن
1216,zahlen::V,支付,پرداخت کردن
1217,beherrschen::V,统治,مسلط بودن
1218,ertragen::V,忍耐,تحمل کردن
1219,vergebens::ADV,,بیهوده
1220,klirren::V,,جرنگ جرنگ صدا کردن
1221,rauschen::V,,خش‌خش کردن
1222,rühren::V,,به رقت آوردن
1223,zubereiten::V,,طبخ کردن
1224,zubereiten::V,,آماده کردن
