,Concept_ID,pl,pl
816,unten::ADV,u dołu,na dole
817,unten::ADV,na dole,u dołu
818,unten::ADV,na dole,na dole
819,hinab::ADV,na_dół,na_dół
820,hinab::ADV,na_dół,w_dół
821,hinab::ADV,w_dół,na_dół
822,hinab::ADV,w_dół,w_dół
823,oben::ADV,w górze,w górze
824,oben::ADV,w górze,na górze
825,oben::ADV,na górze,w górze
826,oben::ADV,na górze,na górze
827,hinauf::ADV,w górę,w górę
828,hinauf::ADV,w górę,na górę
829,hinauf::ADV,na górę,w górę
830,hinauf::ADV,na górę,na górę
831,überall::ADV,wszędzie,wszędzie
832,nicht::ADV,nie,nie
833,ein wenig::ADV,trochę,trochę
834,kaum::ADV,ledwie,ledwie
835,kaum::ADV,ledwie,prawie nie
836,kaum::ADV,prawie nie,ledwie
837,kaum::ADV,prawie nie,prawie nie
838,sehr::ADV,bardzo,bardzo
839,so::ADV,tak,tak
840,noch::ADV,jeszcze,jeszcze
841,nur::ADV,tylko,tylko
842,schon::ADV,już,już
843,wieder::ADV,znów,znów
844,wieder::ADV,znów,znowu
845,wieder::ADV,znowu,znów
846,wieder::ADV,znowu,znowu
847,vergebens::ADV,na próżno,na próżno
848,vor::PRP,przed,przed
849,hinter::PRP,za,za
850,unter::PRP,pod,pod
851,durch::PRP,przez,przez
852,neben::PRP,obok,obok
853,zwischen::PRP,między,między
854,wegen::PRP,z powodu,z powodu
855,dies::PRN,to,to
856,das::PRN,to,to
857,alles::PRN,wszystko,wszystko
858,ich::PRN,ja,ja
859,du::PRN,ty,ty
860,er::PRN,on,on
861,wir::PRN,my,my
862,ihr::PRN,wy,wy
863,sie::PRN,oni,oni
864,was::FPRN,co,co
865,wer::FPRN,kto,kto
866,wo::FADV,gdzie,gdzie
867,wohin::FADV,dokąd,dokąd
868,wie::FADV,jak,jak
869,warum::FADV,dlaczego,dlaczego
870,wieviel::FNUM,ile,ile
871,eins::NUM,jeden,jeden
872,zwei::NUM,dwa,dwa
873,drei::NUM,trzy,trzy
874,vier::NUM,cztery,cztery
875,fünf::NUM,pięć,pięć
876,sechs::NUM,sześć,sześć
877,sieben::NUM,siedem,siedem
878,acht::NUM,osiem,osiem
879,neun::NUM,dziewięć,dziewięć
880,zehn::NUM,dziesięć,dziesięć
881,elf::NUM,jedenaście,jedenaście
882,zwölf::NUM,dwanaście,dwanaście
883,zwanzig::NUM,dwadzieścia,dwadzieścia
884,dreißig::NUM,trzydzieści,trzydzieści
885,vierzig::NUM,czterdzieści,czterdzieści
886,fünfzig::NUM,pięćdziesiąt,pięćdziesiąt
887,sechzig::NUM,sześćdziesiąt,sześćdziesiąt
888,siebzig::NUM,siedemdziesiąt,siedemdziesiąt
889,achtzig::NUM,osiemdziesiąt,osiemdziesiąt
890,neunzig::NUM,dziewięćdziesiąt,dziewięćdziesiąt
891,hundert::NUM,sto,sto
892,tausend::NUM,tysiąc,tysiąc
893,und::CNJ,i,i
894,oder::CNJ,lub,lub
895,oder::CNJ,lub,albo
896,oder::CNJ,albo,lub
897,oder::CNJ,albo,albo
898,stehen::V,stać,stać
899,sitzen::V,siedzieć,siedzieć
900,liegen::V,leżeć,leżeć
901,hängen::V,wisieć,wisieć
902,werden::V,zostać,zostać
903,werden::V,zostać,stać się
904,werden::V,stać się,zostać
905,werden::V,stać się,stać się
906,passieren::V,dziać się,dziać się
907,passieren::V,dziać się,zdarzyć się
908,passieren::V,zdarzyć się,dziać się
909,passieren::V,zdarzyć się,zdarzyć się
910,beginnen::V,zacząć się,zacząć się
911,enden::V,kończyć się,kończyć się
912,wechseln::V,zmienić się,zmienić się
913,aufgehen[Sonne]::V,wzejść,wzejść
914,untergehen[Sonne]::V,zajść,zajść
915,scheinen[Sonne]::V,świecić,świecić
916,donnern::V,grzmieć,grzmieć
917,wehen::V,wiać,wiać
918,strömen::V,płynąć,płynąć
919,strömen::V,płynąć,lać się
920,strömen::V,lać się,płynąć
921,strömen::V,lać się,lać się
922,fließen::V,ciec,ciec
923,fließen::V,ciec,płynąć
924,fließen::V,płynąć,ciec
925,fließen::V,płynąć,płynąć
926,sich drehen::V,obracać się,obracać się
927,schwanken::V,chwiać się,chwiać się
928,schwingen::V,wahać się,wahać się
929,fallen::V,padać,padać
930,brennen::V,palić się,palić się
931,rauchen::V,dymić,dymić
932,rauchen::V,dymić,dymić się
933,rauchen::V,dymić się,dymić
934,rauchen::V,dymić się,dymić się
935,regnen::V,padać,padać
936,gefrieren::V,zamarznąć,zamarznąć
937,tauen::V,tajać,tajać
938,schmelzen::V,topnieć,topnieć
939,trocknen::V,schnąć,schnąć
940,sieden::V,wrzeć,wrzeć
941,sieden::V,wrzeć,kipieć
942,sieden::V,kipieć,wrzeć
943,sieden::V,kipieć,kipieć
944,faulen::V,gnić,gnić
945,verfaulen::V,zgnić,zgnić
946,reißen::V,urywać się,urywać się
947,versinken::V,tonąć,tonąć
948,vergehen::V,przechodzić,przechodzić
949,erscheinen::V,zjawiać się,zjawiać się
950,verschwinden::V,zniknąć,zniknąć
951,sinken::V,spadać,spadać
952,abnehmen::V,spadać,spadać
953,zunehmen::V,wzrosnąć,wzrosnąć
954,steigen::V,wzrastać,wzrastać
955,wachsen::V,rosnąć,rosnąć
956,glänzen::V,błyszczeć,błyszczeć
957,funkeln::V,zabłyszczeć,zabłyszczeć
958,lärmen::V,hałasować,hałasować
959,läuten::V,dzwonić,dzwonić
960,klingeln::V,dzwonić,dzwonić
961,klirren::V,brzęczeć,brzęczeć
962,brausen::V,huczeć,huczeć
963,rauschen::V,szumieć,szumieć
964,rauschen::V,szumieć,szeleścić
965,rauschen::V,szeleścić,szumieć
966,rauschen::V,szeleścić,szeleścić
967,klingen::V,brzmieć,brzmieć
968,klingen::V,brzmieć,dźwięczeć
969,klingen::V,dźwięczeć,brzmieć
970,klingen::V,dźwięczeć,dźwięczeć
971,bellen::V,szczekać,szczekać
972,heulen::V,wyć,wyć
973,blasen::V,dmuchnąć,dmuchnąć
974,pfeifen::V,gwizdać,gwizdać
975,schreien::V,krzyczeć,krzyczeć
976,stöhnen::V,stękać,stękać
977,zittern::V,drżeć,drżeć
978,leben::V,żyć,żyć
979,geboren werden::V,urodzić się,urodzić się
980,atmen::V,oddychać,oddychać
981,trinken::V,pić,pić
982,essen::V,jeść,jeść
983,schlucken::V,połknąć,połknąć
984,müde werden::V,zmęczyć się,zmęczyć się
985,einschlafen::V,zasnąć,zasnąć
986,schlafen::V,spać,spać
987,aufwachen::V,obudzić się,obudzić się
988,aufstehen::V,wstać,wstać
989,sich erholen::V,wypoczywać,wypoczywać
990,krank werden::V,zachorować,zachorować
991,krank sein::V,chorować,chorować
992,schmerzen::V,boleć,boleć
993,husten::V,kaszlać,kaszlać
994,genesen::V,wyzdrowieć,wyzdrowieć
995,sterben::V,umrzeć,umrzeć
996,umkommen::V,zginąć,zginąć
997,sich bewegen::V,poruszać się,poruszać się
998,sich rühren::V,ruszyć się,ruszyć się
999,sich erheben::V,podnieść się,podnieść się
1000,sich setzen::V,usiąść,usiąść
1001,hinfallen::V,upaść,upaść
1002,laufen::V,chodzić,chodzić
1003,schreiten::V,kroczyć,kroczyć
1004,spazierengehen::V,iść na spacer,iść na spacer
1005,eilen::V,pospieszać,pospieszać
1006,sich beeilen::V,pospieszyć się,pospieszyć się
1007,sausen::V,pędzić,pędzić
1008,rennen::V,biec,biec
1009,rennen::V,biec,biegać
1010,rennen::V,biegać,biec
1011,rennen::V,biegać,biegać
1012,springen::V,skakać,skakać
1013,klettern::V,wspinać się,wspinać się
1014,schaukeln::V,huśtać,huśtać
1015,schaukeln::V,huśtać,kołysać
1016,schaukeln::V,kołysać,huśtać
1017,schaukeln::V,kołysać,kołysać
1018,kriechen::V,pełzać,pełzać
1019,kriechen::V,pełzać,czołgać się
1020,kriechen::V,czołgać się,pełzać
1021,kriechen::V,czołgać się,czołgać się
1022,schwimmen::V,pływać,pływać
1023,tauchen::V,zanurzać się,zanurzać się
1024,rudern::V,wiosłować,wiosłować
1025,fahren::V,jechać,jechać
1026,fliegen::V,latać,latać
1027,fliegen::V,latać,lecieć
1028,fliegen::V,lecieć,latać
1029,fliegen::V,lecieć,lecieć
1030,gehen::V,iść,iść
1031,weggehen::V,odejść,odejść
1032,abfahren::V,odjechać,odjechać
1033,anhalten::V,zatrzymać się,zatrzymać się
1034,hineingehen::V,wchodzić,wchodzić
1035,eintreten::V,wejść,wejść
1036,eintreten::V,wejść,nastąpić
1037,eintreten::V,nastąpić,wejść
1038,eintreten::V,nastąpić,nastąpić
1039,kommen::V,przyjść,przyjść
1040,ankommen::V,przybyć,przybyć
1041,zurückkommen::V,wrócić,wrócić
1042,bleiben::V,zostać,zostać
1043,warten::V,czekać,czekać
1044,erwarten::V,oczekiwać,oczekiwać
1045,suchen::V,szukać,szukać
1046,finden::V,znaleźć,znaleźć
1047,versuchen::V,próbować,próbować
1048,vorbereiten::V,przygotować,przygotować
1049,lieben::V,kochać,kochać
1050,mögen::V,lubić,lubić
1051,lachen::V,śmiać się,śmiać się
1052,rühren::V,wzruszyć,wzruszyć
1053,weinen::V,płakać,płakać
1054,schimpfen::V,kląć,kląć
1055,sich ärgern::V,gniewać się,gniewać się
1056,sich fürchten::V,bać się,bać się
1057,fürchten::V,bać się,bać się
1058,fliehen::V,uciekać,uciekać
1059,flüchten::V,uciec,uciec
1060,sehen::V,widzieć,widzieć
1061,sehen::V,widzieć,zobaczyć
1062,sehen::V,zobaczyć,widzieć
1063,sehen::V,zobaczyć,zobaczyć
1064,anschauen::V,oglądać,oglądać
1065,ansehen::V,popatrzeć na,popatrzeć na
1066,hören::V,słyszeć,słyszeć
1067,zuhören::V,słuchać,słuchać
1068,probieren::V,kosztować,kosztować
1069,riechen::V,wąchać,wąchać
1070,fühlen::V,czuć,czuć
1071,fühlen::V,czuć,odczuwać
1072,fühlen::V,odczuwać,czuć
1073,fühlen::V,odczuwać,odczuwać
1074,scheinen::V,wydawać się,wydawać się
1075,zu sehen sein::V,widnieć,widnieć
1076,vernehmen::V,usłyszeć,usłyszeć
1077,frieren::V,marznąć,marznąć
1078,tun::V,czynić,czynić
1079,können::V,móc,móc
1080,können::V,móc,umieć
1081,können::V,umieć,móc
1082,können::V,umieć,umieć
1083,wollen::V,chcieć,chcieć
1084,anfangen::V,zacząć,zacząć
1085,beenden::V,zakończyć,zakończyć
1086,aufhören::V,przestać,przestać
1087,gelingen::V,udać się,udać się
1088,geraten::V,udać się,udać się
1089,öffnen::V,otworzyć,otworzyć
1090,schließen::V,zamknąć,zamknąć
1091,stellen::V,postawić,postawić
1092,setzen::V,posadzić,posadzić
1093,legen::V,kłaść,kłaść
1094,berühren::V,dotykać,dotykać
1095,verbinden::V,łączyć,łączyć
1096,bedecken::V,przykryć,przykryć
1097,aufhängen::V,powiesić,powiesić
1098,anzünden::V,zapalić,zapalić
1099,aufheben::V,podnieść,podnieść
1100,zurücklassen::V,zostawić,zostawić
1101,verlieren::V,zgubić,zgubić
1102,fallen lassen::V,upuścić,upuścić
1103,machen::V,zrobić,zrobić
1104,herstellen::V,wytworzyć,wytworzyć
1105,bauen::V,budować,budować
1106,reparieren::V,naprawiać,naprawiać
1107,verbessern::V,ulepszyć,ulepszyć
1108,ändern::V,zmienić,zmienić
1109,graben::V,kopać,kopać
1110,beugen::V,zagiąć,zagiąć
1111,biegen::V,zgiąć,zgiąć
1112,drehen::V,obracać,obracać
1113,wenden::V,obrocić,obrocić
1114,umdrehen::V,obrocić,obrocić
1115,heben::V,podnosić,podnosić
1116,hochheben::V,podnieść,podnieść
1117,ergreifen::V,chwycić,chwycić
1118,halten::V,trzymać,trzymać
1119,drücken::V,naciskać,naciskać
1120,schieben::V,pchać,pchać
1121,schieben::V,pchać,posuwać
1122,schieben::V,posuwać,pchać
1123,schieben::V,posuwać,posuwać
1124,kratzen::V,drapać,drapać
1125,lecken::V,lizać,lizać
1126,beißen::V,kąsać,kąsać
1127,abreißen::V,oderwać,oderwać
1128,abschneiden::V,odciąć,odciąć
1129,binden::V,wiązać,wiązać
1130,stecken::V,wetknąć,wetknąć
1131,brechen::V,złamać,złamać
1132,klopfen::V,pukać,pukać
1133,klopfen::V,pukać,stukać
1134,klopfen::V,stukać,pukać
1135,klopfen::V,stukać,stukać
1136,hauen::V,bić,bić
1137,kleben::V,kleić,kleić
1138,reiben::V,trzeć,trzeć
1139,streichen::V,smarować,smarować
1140,schleifen::V,ostrzyć,ostrzyć
1141,schneiden::V,ciąć,ciąć
1142,schneiden::V,ciąć,krajać
1143,schneiden::V,krajać,ciąć
1144,schneiden::V,krajać,krajać
1145,rütteln::V,trząść,trząść
1146,schütteln::V,trząść,trząść
1147,schwenken::V,machać,machać
1148,schütten::V,nasypać,nasypać
1149,füllen::V,napełnić,napełnić
1150,einwickeln::V,zawinąć,zawinąć
1151,tragen::V,nieść,nieść
1152,schleppen::V,wlec,wlec
1153,ziehen::V,ciągnąć,ciągnąć
1154,aufbewahren::V,przechowywać,przechowywać
1155,werfen::V,rzucać,rzucać
1156,fangen::V,łowić,łowić
1157,packen::V,chwycić,chwycić
1158,verstecken::V,ukryć,ukryć
1159,verstecken::V,ukryć,schować
1160,verstecken::V,schować,ukryć
1161,verstecken::V,schować,schować
1162,teilen::V,podzielić,podzielić
1163,schicken::V,posyłać,posyłać
1164,bringen::V,przynieść,przynieść
1165,hinzufügen::V,dodać,dodać
1166,bekommen::V,dostać,dostać
1167,erhalten::V,otrzymać,otrzymać
1168,nehmen::V,wziąć,wziąć
1169,wählen::V,wybrać,wybrać
1170,auswählen::V,wybrać,wybrać
1171,bewahren::V,zachować,zachować
1172,behindern::V,utrudnić,utrudnić
1173,behindern::V,utrudnić,przeszkadzać
1174,behindern::V,przeszkadzać,utrudnić
1175,behindern::V,przeszkadzać,przeszkadzać
1176,verderben::V,zepsuć,zepsuć
1177,beschädigen::V,uszkodzić,uszkodzić
1178,zerbrechen::V,złamać,złamać
1179,zerreißen::V,drzeć,drzeć
1180,zerreißen::V,drzeć,rozdzierać
1181,zerreißen::V,rozdzierać,drzeć
1182,zerreißen::V,rozdzierać,rozdzierać
1183,zerstören::V,zniszczyć,zniszczyć
1184,verbrennen::V,spalić,spalić
1185,geben::V,dać,dać
1186,reichen::V,podać,podać
1187,schenken::V,darować,darować
1188,versprechen::V,obiecać,obiecać
1189,wünschen::V,życzyć,życzyć
1190,loben::V,chwalić,chwalić
1191,küssen::V,całować,całować
1192,wiegen::V,kołysać,kołysać
1193,zudecken::V,przykryć,przykryć
1194,wecken::V,zbudzić,zbudzić
1195,zeigen::V,pokazać,pokazać
1196,führen::V,wieść,wieść
1197,führen::V,wieść,prowadzić
1198,führen::V,prowadzić,wieść
1199,führen::V,prowadzić,prowadzić
1200,lehren::V,uczyć,uczyć
1201,unterrichten::V,nauczać,nauczać
1202,aufziehen::V,wychować,wychować
1203,leiten::V,kierować,kierować
1204,antreiben::V,popędzić,popędzić
1205,lassen::V,zostawić,zostawić
1206,einladen::V,zaprosić,zaprosić
1207,vereinigen::V,zjednoczyć,zjednoczyć
1208,besuchen::V,odwiedzić,odwiedzić
1209,treffen::V,trafić,trafić
1210,treffen::V,trafić,spotkać
1211,treffen::V,spotkać,trafić
1212,treffen::V,spotkać,spotkać
1213,sich versammeln::V,zebrać się,zebrać się
1214,sich versammeln::V,zebrać się,zgromadzić się
1215,sich versammeln::V,zgromadzić się,zebrać się
1216,sich versammeln::V,zgromadzić się,zgromadzić się
1217,spielen::V,grać,grać
1218,spielen::V,grać,bawić się
1219,spielen::V,bawić się,grać
1220,spielen::V,bawić się,bawić się
1221,singen::V,śpiewać,śpiewać
1222,tanzen::V,pląsać,pląsać
1223,tanzen::V,pląsać,tańczyć
1224,tanzen::V,tańczyć,pląsać
1225,tanzen::V,tańczyć,tańczyć
1226,sich trennen::V,rozstać się,rozstać się
1227,verlassen::V,opuścić,opuścić
1228,retten::V,ocalić,ocalić
1229,retten::V,ocalić,uratować
1230,retten::V,uratować,ocalić
1231,retten::V,uratować,uratować
1232,bewachen::V,pilnować,pilnować
1233,schützen::V,ochronić,ochronić
1234,verteidigen::V,bronić,bronić
1235,sich schlagen::V,pobić się,pobić się
1236,schießen::V,strzelać,strzelać
1237,siegen::V,zwycziężyć,zwycziężyć
1238,ärgern::V,gniewać,gniewać
1239,schlagen::V,bić,bić
1240,schlagen::V,bić,uderzyć
1241,schlagen::V,uderzyć,bić
1242,schlagen::V,uderzyć,uderzyć
1243,treten::V,kopnąć,kopnąć
1244,stechen::V,ukłuć,ukłuć
1245,stoßen::V,popchnąć,popchnąć
1246,stehlen::V,ukraść,ukraść
1247,stören::V,zakłócić,zakłócić
1248,stören::V,zakłócić,przeszkodzić
1249,stören::V,przeszkodzić,zakłócić
1250,stören::V,przeszkodzić,przeszkodzić
1251,belästigen::V,dokuczać,dokuczać
1252,verbergen::V,ukryć,ukryć
1253,täuschen::V,łudzić,łudzić
1254,betrügen::V,oszukać,oszukać
1255,töten::V,zabić,zabić
1256,wohnen::V,mieszkać,mieszkać
1257,arbeiten::V,pracować,pracować
1258,sammeln::V,zebrać,zebrać
1259,pflücken::V,zerwać,zerwać
1260,jagen::V,polować,polować
1261,fischen::V,łowić ryby,łowić ryby
1262,fassen::V,złapać,złapać
1263,hüten::V,paść,paść
1264,treiben::V,pędzić,pędzić
1265,anbinden::V,przywiązać,przywiązać
1266,füttern::V,karmić,karmić
1267,melken::V,doić,doić
1268,hacken::V,rąbać,rąbać
1269,gießen::V,lać,lać
1270,gießen::V,lać,podlać
1271,gießen::V,podlać,lać
1272,gießen::V,podlać,podlać
1273,reifen::V,dojrzeć,dojrzeć
1274,zubereiten::V,przyrządzić,przyrządzić
1275,kochen::V,gotować,gotować
1276,backen::V,piec,piec
1277,braten::V,piec,piec
1278,braten::V,piec,smażyć
1279,braten::V,smażyć,piec
1280,braten::V,smażyć,smażyć
1281,umrühren::V,przemieszać,przemieszać
1282,stricken::V,dziać,dziać
1283,nähen::V,szyć,szyć
1284,färben::V,pofarbować,pofarbować
1285,reinigen::V,oczyścić,oczyścić
1286,waschen::V,prać,prać
1287,abwischen::V,obetrzeć,obetrzeć
1288,spülen::V,płukać,płukać
1289,fegen::V,zamiatać,zamiatać
1290,kehren::V,zamieść,zamieść
1291,baden::V,kąpać się,kąpać się
1292,sich waschen::V,myć się,myć się
1293,ausziehen::V,zdjąć,zdjąć
1294,anziehen::V,włożyć,włożyć
1295,sich anziehen::V,ubrać się,ubrać się
1296,kämmen::V,uczesać,uczesać
1297,schmücken::V,ozdabiać,ozdabiać
1298,sagen::V,powiedzieć,powiedzieć
1299,sprechen::V,mówić,mówić
1300,reden::V,mówić,mówić
1301,sich unterhalten::V,rozmawiać,rozmawiać
1302,fragen::V,zapytać,zapytać
1303,bitten::V,prosić,prosić
1304,erzählen::V,opowiedzieć,opowiedzieć
1305,mitteilen::V,zawiadomić o,zawiadomić o
1306,nennen::V,nazwać,nazwać
1307,rufen::V,wołać,wołać
1308,prahlen::V,chełpić się,chełpić się
1309,übersetzen::V,tłumaczyć,tłumaczyć
1310,denken::V,myśleć,myśleć
1311,glauben::V,sądzić,sądzić
1312,glauben::V,sądzić,wierzyć
1313,glauben::V,wierzyć,sądzić
1314,glauben::V,wierzyć,wierzyć
1315,bemerken::V,zauważyć,zauważyć
1316,erkennen::V,poznać,poznać
1317,begreifen::V,zrozumieć,zrozumieć
1318,verstehen::V,rozumieć,rozumieć
1319,verstehen::V,rozumieć,dosłyszeć
1320,verstehen::V,dosłyszeć,rozumieć
1321,verstehen::V,dosłyszeć,dosłyszeć
1322,lernen::V,uczyć się,uczyć się
1323,wissen::V,wiedzieć,wiedzieć
1324,sich erinnern an::V,przypomnieć sobie,przypomnieć sobie
1325,vergessen::V,zapomnieć,zapomnieć
1326,messen::V,mierzyć,mierzyć
1327,zählen::V,liczyć,liczyć
1328,rechnen::V,rachować,rachować
1329,lesen::V,czytać,czytać
1330,malen::V,malować,malować
1331,zeichnen::V,rysować,rysować
1332,schreiben::V,pisać,pisać
1333,besitzen::V,posiadać,posiadać
1334,kaufen::V,kupić,kupić
1335,verkaufen::V,sprzedać,sprzedać
1336,bezahlen::V,zapłacić,zapłacić
1337,zahlen::V,płacić,płacić
1338,beherrschen::V,opanować,opanować
1339,ertragen::V,znieść,znieść
