,Concept_ID,ka,kl
1318,fassen::V,დააჭერს,
1319,hüten::V,მწყემსავს,
1320,treiben::V,მიერეკება,
1321,anbinden::V,მიაბამს,qilerut
1322,anbinden::V,მიაბამს,qilersorpaa
1323,anbinden::V,მიაბამს,ungerlatserpaa
1324,füttern::V,აჭმევს,nerlerpaa
1325,melken::V,წველის,
1326,hacken::V,კეპავს,
1327,gießen::V,რწყავს,imerterpaa
1328,reifen::V,მწიფდება,
1329,zubereiten::V,მოამზადებს,
1330,kochen::V,მოხარშავს,igavoq
1331,backen::V,გამოაცხობს,
1332,braten::V,შეწვავს,siappaa
1333,umrühren::V,შეურევს,qeerlerpaa
1334,umrühren::V,გათქვეფს,qeerlerpaa
1335,stricken::V,ქსოვს,
1336,nähen::V,გაკერავს,
1337,färben::V,შეღებავს,misuppaa
1338,reinigen::V,გაწმენდს,sanniarpaa
1339,reinigen::V,გასუფთავებს,sanniarpaa
1340,waschen::V,გარეცხავს,asappaa
1341,abwischen::V,წაშლის,saligarpaa
1342,abwischen::V,წაშლის,saligartorpaa
1343,spülen::V,გაავლებს,
1344,fegen::V,დაბლანდავს,sanngiarpaa
1345,kehren::V,დაგვის,
1346,baden::V,ბანაობს,uffarpoq
1347,sich waschen::V,იბანება,uffarpoq
1348,ausziehen::V,გაიხდის,annoraajarpaa
1349,anziehen::V,ჩაიცვამს,ativaa
1350,anziehen::V,ჩაიცვამს,atitippaa
1351,sich anziehen::V,ჩაიცვამს,atisalersorpoq
1352,kämmen::V,დავარცხნის,
1353,schmücken::V,მორთავს,
1354,sagen::V,იტყვის,oqarpoq
1355,sprechen::V,ლაპარაკობს,oqaluttarpoq
1356,reden::V,საუბრობს,oqaluppoq
1357,sich unterhalten::V,ბაასობს,
1358,sich unterhalten::V,მუსაიფობს,
1359,fragen::V,ჰკითხავს,aperaa
1360,bitten::V,სთხოვს,aperaa
1361,bitten::V,სთხოვს,qinnuigaa
1362,erzählen::V,მოუთხრობს,oqaluttuaraa
1363,mitteilen::V,აუწყებს,oqalualaarpoq
1364,mitteilen::V,აცნობებს,oqalualaarpoq
1365,nennen::V,უწოდებს,
1366,rufen::V,დაუძახებს,qaaqquaa
1367,prahlen::V,ტრაბახობს,oqqartuvoq
1368,prahlen::V,ტრაბახობს,oqallortuvoq
1369,übersetzen::V,გადათარგმნის,ikaarpoq
1370,übersetzen::V,გადათარგმნის,nutserpaa
1371,denken::V,ფიქრობს,isumaqarpoq
1372,denken::V,აზროვნებს,isumaqarpoq
1373,glauben::V,სჯერა,upperaa
1374,glauben::V,სჯერა,isumaqarpoq
1375,bemerken::V,შენიშვნავს,
1376,erkennen::V,გამოიცნობს,ilisaraa
1377,begreifen::V,გაიგებს,
1378,verstehen::V,გაიგონებს,paasivaa
1379,lernen::V,ისწავლის,ilinniarpoq
1380,wissen::V,ეცოდინება,nalunngilaa
1381,sich erinnern an::V,მოიგონებს,eqqaavaa
1382,sich erinnern an::V,გაიხსენებს,eqqaavaa
1383,vergessen::V,ივიწყებს,puiorpaa
1384,messen::V,ზომავს,ussersarpaa
1385,zählen::V,ითვლის,kisitsivoq
1386,rechnen::V,გაიანგარიშებს,kisitsivoq
1387,lesen::V,კითხულობს,atuarpoq
1388,malen::V,ხატავს,qalipappaa
1389,zeichnen::V,ხაზავს,
1390,schreiben::V,დაწერს,allappoq
1391,besitzen::V,ექნება,
1392,kaufen::V,ყიდულობს,pisiaraa
1393,verkaufen::V,გაყიდის,akigaa
1394,bezahlen::V,გადაიხდის,akilerpaa
1395,zahlen::V,გადაიხდის,
1396,beherrschen::V,ფლობს,inappaa
1397,ertragen::V,მოითმენს,ernertaaraa
