,Concept_ID,ga,ka
1397,zubereiten::V,cócaráil,მოამზადებს
1398,kochen::V,bruith,მოხარშავს
1399,kochen::V,beirigh,მოხარშავს
1400,backen::V,bácáil,გამოაცხობს
1401,braten::V,róst,შეწვავს
1402,braten::V,frioch,შეწვავს
1403,umrühren::V,measc,შეურევს
1404,umrühren::V,measc,გათქვეფს
1405,stricken::V,cniotáil,ქსოვს
1406,nähen::V,fuaigh,გაკერავს
1407,färben::V,dathaigh,შეღებავს
1408,reinigen::V,glan,გაწმენდს
1409,reinigen::V,glan,გასუფთავებს
1410,waschen::V,nigh,გარეცხავს
1411,abwischen::V,glan,წაშლის
1412,spülen::V,sruthlaigh,გაავლებს
1413,fegen::V,scuab,დაბლანდავს
1414,kehren::V,scuab,დაგვის
1415,baden::V,folc,ბანაობს
1416,sich waschen::V,nigh é féin,იბანება
1417,ausziehen::V,bain de,გაიხდის
1418,anziehen::V,cuir ar,ჩაიცვამს
1419,sich anziehen::V,gléas é féin,ჩაიცვამს
1420,kämmen::V,cíor,დავარცხნის
1421,schmücken::V,maisigh,მორთავს
1422,sagen::V,abair,იტყვის
1423,sprechen::V,labhair,ლაპარაკობს
1424,reden::V,caintigh,საუბრობს
1425,sich unterhalten::V,caintigh,ბაასობს
1426,sich unterhalten::V,caintigh,მუსაიფობს
1427,sich unterhalten::V,tá ag comhrá,ბაასობს
1428,sich unterhalten::V,tá ag comhrá,მუსაიფობს
1429,fragen::V,fiafraigh,ჰკითხავს
1430,fragen::V,cuir ceist,ჰკითხავს
1431,bitten::V,iarr,სთხოვს
1432,erzählen::V,inis,მოუთხრობს
1433,erzählen::V,eachtraigh,მოუთხრობს
1434,mitteilen::V,aithris,აუწყებს
1435,mitteilen::V,aithris,აცნობებს
1436,mitteilen::V,cuir in iúl,აუწყებს
1437,mitteilen::V,cuir in iúl,აცნობებს
1438,nennen::V,ainmnigh,უწოდებს
1439,rufen::V,glaoigh,დაუძახებს
1440,prahlen::V,maígh,ტრაბახობს
1441,übersetzen::V,aistrigh,გადათარგმნის
1442,denken::V,síl,ფიქრობს
1443,denken::V,síl,აზროვნებს
1444,denken::V,ceap,ფიქრობს
1445,denken::V,ceap,აზროვნებს
1446,glauben::V,creid,სჯერა
1447,bemerken::V,tabhair faoi deara,შენიშვნავს
1448,erkennen::V,aithin,გამოიცნობს
1449,begreifen::V,tuig,გაიგებს
1450,verstehen::V,tuig,გაიგონებს
1451,lernen::V,foghlaim,ისწავლის
1452,wissen::V,tá a fhios ag,ეცოდინება
1453,sich erinnern an::V,cuimhnigh ar,მოიგონებს
1454,sich erinnern an::V,cuimhnigh ar,გაიხსენებს
1455,sich erinnern an::V,is cuimhne ar,მოიგონებს
1456,sich erinnern an::V,is cuimhne ar,გაიხსენებს
1457,vergessen::V,dearmad,ივიწყებს
1458,messen::V,tomhais,ზომავს
1459,zählen::V,cuntais,ითვლის
1460,rechnen::V,ríomh,გაიანგარიშებს
1461,rechnen::V,áirigh,გაიანგარიშებს
1462,lesen::V,léigh,კითხულობს
1463,malen::V,péinteáil,ხატავს
1464,zeichnen::V,línigh,ხაზავს
1465,zeichnen::V,tarraing,ხაზავს
1466,schreiben::V,scríobh,დაწერს
1467,besitzen::V,is le,ექნება
1468,kaufen::V,ceannaigh,ყიდულობს
1469,verkaufen::V,díol,გაყიდის
1470,bezahlen::V,íoc as,გადაიხდის
1471,zahlen::V,íoc,გადაიხდის
1472,beherrschen::V,rialaigh,ფლობს
1473,ertragen::V,seas,მოითმენს
1474,ertragen::V,fulaing,მოითმენს
1475,ertragen::V,foighnigh,მოითმენს
1476,Ader::N,,ძარღვი
1477,vorwärts::ADV,,წინ
