,Concept_ID,cy,lv
789,Norden::N,gogledd,войвыв
790,Norden::N,gogledd,ziemeļi
791,Süden::N,de,лунвыв
792,Süden::N,de,dienvidi
793,Westen::N,gorllewin,рытыв
794,Westen::N,gorllewin,rietumi
795,Osten::N,dwyrain,асыв
796,Osten::N,dwyrain,austrumi
797,Holz::N,pren,пу
798,Holz::N,pren,koks
799,Holz::N,pren,koksne
800,Brett::N,bwrdd,пӧв
801,Brett::N,bwrdd,dēlis
802,Brett::N,astell,пӧв
803,Brett::N,astell,dēlis
804,Platte::N,llech,плита
805,Platte::N,llech,plate
806,Platte::N,llech,plāksne
807,Stütze::N,ateg,пыкӧд
808,Stütze::N,ateg,мыджӧд
809,Stütze::N,ateg,balsts
810,Stütze::N,ateg,atspaids
811,Stütze::N,cynhalydd,пыкӧд
812,Stütze::N,cynhalydd,мыджӧд
813,Stütze::N,cynhalydd,balsts
814,Stütze::N,cynhalydd,atspaids
815,Stange::N,polyn,потш
816,Stange::N,polyn,maikste
817,Stock::N,ffon,бедь
818,Stock::N,ffon,boze
819,Stock::N,ffon,spieķis
820,Stock::N,brigyn,бедь
821,Stock::N,brigyn,boze
822,Stock::N,brigyn,spieķis
823,Stab::N,ffon,зир
824,Stab::N,ffon,zizlis
825,Rohr::N,pibell,труба
826,Rohr::N,pibell,caurule
827,Haus::N,tŷ,керка
828,Haus::N,tŷ,māja
829,Heim::N,cartref,горт
830,Heim::N,cartref,mājas
831,Ofen::N,stof,пач
832,Ofen::N,stof,krāsns
833,Fußboden::N,llawr,джодж
834,Fußboden::N,llawr,grīda
835,Tisch::N,bwrdd,пызан
836,Tisch::N,bwrdd,galds
837,Stuhl::N,cadair,улӧс
838,Stuhl::N,cadair,krēsls
839,Wiege::N,crud,зыбка
840,Wiege::N,crud,šūpulis
841,Bett::N,gwely,вольпась
842,Bett::N,gwely,gulta
843,Regal::N,silff,джадж
844,Regal::N,silff,plaukts
845,Kiste::N,bocs,куд
846,Kiste::N,bocs,ящик
847,Kiste::N,bocs,kaste
848,Kiste::N,bocs,šķirsts
849,Kiste::N,blwch,куд
850,Kiste::N,blwch,ящик
851,Kiste::N,blwch,kaste
852,Kiste::N,blwch,šķirsts
853,Fenster::N,ffenestr,ӧшинь
854,Fenster::N,ffenestr,logs
855,Tür::N,drws,ӧдзӧс
856,Tür::N,drws,durvis
857,Tor::N,porth,дзиръя
858,Tor::N,porth,vārti
859,Zaun::N,ffens,потшӧс
860,Zaun::N,ffens,žogs
861,Dach::N,to,вевт
862,Dach::N,to,jumts
863,Leiter::N,ysgol,пос
864,Leiter::N,ysgol,kāpnes
865,Leiter::N,ysgol,redeles
866,Besen::N,ysgub,рос
867,Besen::N,ysgub,slota
868,Spaten::N,rhaw,зыр
869,Spaten::N,rhaw,lāpsta
870,Schaufel::N,rhaw,тэльӧб
871,Schaufel::N,rhaw,liekšķere
872,Gabel::N,fforc,вилки
873,Gabel::N,fforc,dakšiņa
874,Löffel::N,llwy,пань
875,Löffel::N,llwy,karote
876,Messer::N,cyllell,пурт
877,Messer::N,cyllell,nazis
878,Nagel::N,hoel,тув
879,Nagel::N,hoel,кӧрт тув
880,Nagel::N,hoel,nagla
881,Netz::N,gwe,тыв
882,Netz::N,gwe,tīkls
883,Netz::N,rhwyd,тыв
884,Netz::N,rhwyd,tīkls
885,Haken::N,bach,крук
886,Haken::N,bach,āķis
887,Haken::N,bach,kāsis
888,Haken::N,bach,krampis
889,Griff::N,carn,нуд
890,Griff::N,carn,kāts
891,Griff::N,carn,rokturis
892,Schloss::N,clo,томан
893,Schloss::N,clo,aizslēgs
894,Bild::N,llun,серпас
895,Bild::N,llun,glezna
896,Bild::N,pictiwr,серпас
897,Bild::N,pictiwr,glezna
898,Figur::N,ffigur,пертас
899,Figur::N,ffigur,вежньӧг
900,Figur::N,ffigur,figūra
901,Puppe::N,dol,акань
902,Puppe::N,dol,lelle
903,Beutel::N,cwd,мешӧк
904,Beutel::N,cwd,kule
905,Beutel::N,cwd,maisiņš
906,Bündel::N,bwndel,кӧртӧд
907,Bündel::N,bwndel,sainis
908,Bündel::N,coflaid,кӧртӧд
909,Bündel::N,coflaid,sainis
910,Tasche::N,cod,сумка
911,Tasche::N,cod,soma
912,Eimer::N,bwced,ведра
913,Eimer::N,bwced,spainis
914,Eimer::N,cunnog,ведра
915,Eimer::N,cunnog,spainis
916,Deckel::N,caead,пӧдан
917,Deckel::N,caead,тупкӧд
918,Deckel::N,caead,vāks
919,Geschirr::N,llestri,дозмук
920,Geschirr::N,llestri,тасьті-пань
921,Geschirr::N,llestri,trauki
922,Sack::N,sach,мешӧк
923,Sack::N,sach,maiss
924,Tasse::N,cwpan,бекар
925,Tasse::N,cwpan,тасьті
926,Tasse::N,cwpan,tase
927,Topf::N,pot,гырнич
928,Topf::N,pot,pods
929,Topf::N,crochan,гырнич
930,Topf::N,crochan,pods
931,Kessel::N,tegell,пӧрт
932,Kessel::N,tegell,katls
933,Essen::N,pryd o fwyd,сёйӧм
934,Essen::N,pryd o fwyd,ēdiens
935,Nahrung::N,bwyd,сёян
936,Nahrung::N,bwyd,barība
937,Speise::N,saig,сёян
938,Speise::N,saig,сёянтор
939,Speise::N,saig,ēdiens
940,Fleisch::N,cig,яй
941,Fleisch::N,cig,gaļa
942,Getreide::N,ŷd,нянь
943,Getreide::N,ŷd,labība
944,Getreide::N,llafur,нянь
945,Getreide::N,llafur,labība
946,Brei::N,uwd,рок
947,Brei::N,uwd,putra
948,Brei::N,uwd,biezenis
949,Brot::N,bara,нянь
950,Brot::N,bara,maize
951,Scheibe::N,tafell,шӧрӧм
952,Scheibe::N,tafell,чӧлан
953,Scheibe::N,tafell,šķēle
954,Scheibe::N,tafell,rieciens
955,Fett::N,saim,гос
956,Fett::N,saim,тшог
957,Fett::N,saim,tauki
958,Fett::N,braster,гос
959,Fett::N,braster,тшог
960,Fett::N,braster,tauki
961,Butter::N,ymenyn,вый
962,Butter::N,ymenyn,sviests
963,Öl::N,olew,вый
964,Öl::N,olew,eļļa
965,Salz::N,halen,сов
966,Salz::N,halen,sāls
967,Suppe::N,cawl,шыд
968,Suppe::N,cawl,zupa
969,Honig::N,mêl,ма
970,Honig::N,mêl,medus
971,Milch::N,llaeth,йӧв
972,Milch::N,llaeth,piens
973,Milch::N,llefrith,йӧв
974,Milch::N,llefrith,piens
975,Tee::N,te,чай
976,Tee::N,te,tēja
977,Leder::N,lledr,ку
978,Leder::N,lledr,āda
979,Wolle::N,gwlân,вурун
980,Wolle::N,gwlân,vilna
981,Stoff::N,lliain,дӧра
982,Stoff::N,lliain,drāna
983,Stoff::N,lliain,audums
984,Stoff::N,brethyn,дӧра
985,Stoff::N,brethyn,drāna
986,Stoff::N,brethyn,audums
987,Nadel::N,nodwydd,ем
988,Nadel::N,nodwydd,adata
989,Faden::N,edau,сунис
990,Faden::N,edau,diegs
991,Faden::N,edau,pavediens
992,Faden::N,edefyn,сунис
993,Faden::N,edefyn,diegs
994,Faden::N,edefyn,pavediens
995,Knopf::N,botwm,кизь
996,Knopf::N,botwm,poga
997,Knoten::N,cwlwm,гӧрӧд
998,Knoten::N,cwlwm,mezgls
999,Farbe::N,paent,краска
1000,Farbe::N,paent,вап
1001,Farbe::N,paent,krāsa
1002,Kleidung::N,dillad,паськӧм
1003,Kleidung::N,dillad,tērps
1004,Kleidung::N,dillad,drēbes
1005,Kleidung::N,gwisgoedd,паськӧм
1006,Kleidung::N,gwisgoedd,tērps
1007,Kleidung::N,gwisgoedd,drēbes
1008,Hemd::N,crys,дӧрӧм
1009,Hemd::N,crys,krekls
1010,Kragen::N,coler,воротник
1011,Kragen::N,coler,apkakle
1012,Ärmel::N,llawes,сос
1013,Ärmel::N,llawes,piedurkne
1014,Hose::N,trowsus,гач
1015,Hose::N,trowsus,bikses
1016,Gürtel::N,gwregys,вӧнь
1017,Gürtel::N,gwregys,josta
1018,Mütze::N,cap,шапка
1019,Mütze::N,cap,cepure
1020,Schuh::N,esgid,башмак
1021,Schuh::N,esgid,ботинки
1022,Schuh::N,esgid,kurpe
1023,Stiefel::N,botasen,сапӧг
1024,Stiefel::N,botasen,zābaks
1025,Ring::N,modrwy,кытш
1026,Ring::N,modrwy,gredzens
1027,Band::N,rhuban,лента
1028,Band::N,rhuban,вундас
1029,Band::N,rhuban,lente
1030,Kamm::N,crib,сынан
1031,Kamm::N,crib,ķemme
1032,Spiegel::N,drych,рӧмпӧштан
1033,Spiegel::N,drych,spogulis
1034,Riemen::N,strap,тасма
1035,Riemen::N,strap,siksna
1036,Schnur::N,llinyn,гез
1037,Schnur::N,llinyn,aukla
1038,Leine::N,tennyn,юргез
1039,Leine::N,tennyn,saite
1040,Decke::N,blanced,эшкын
1041,Decke::N,blanced,шебрас
1042,Decke::N,blanced,sega
1043,Decke::N,gwrthban,эшкын
1044,Decke::N,gwrthban,шебрас
1045,Decke::N,gwrthban,sega
1046,Kissen::N,clustog,юрлӧс
1047,Kissen::N,clustog,spilvens
1048,Kissen::N,gobennydd,юрлӧс
1049,Kissen::N,gobennydd,spilvens
1050,Tuch::N,sgarff,чышъян
1051,Tuch::N,sgarff,vadmala
1052,Handtuch::N,tywel,ки чышкӧд
1053,Handtuch::N,tywel,кизьчышъян
1054,Handtuch::N,tywel,dvielis
1055,Handtuch::N,lliain sychu,ки чышкӧд
1056,Handtuch::N,lliain sychu,кизьчышъян
1057,Handtuch::N,lliain sychu,dvielis
1058,Kraft::N,grym,этш
1059,Kraft::N,grym,эбӧс
1060,Kraft::N,grym,spēks
1061,Stärke::N,nerth,ёнлун
1062,Stärke::N,nerth,чорыдлун
1063,Stärke::N,nerth,stiprums
1064,Stärke::N,cryfder,ёнлун
1065,Stärke::N,cryfder,чорыдлун
1066,Stärke::N,cryfder,stiprums
1067,Gesundheit::N,iechyd,дзоньвидзалун
1068,Gesundheit::N,iechyd,veselība
1069,Krankheit::N,afiechyd,висьӧм
1070,Krankheit::N,afiechyd,slimība
1071,Krankheit::N,anhwylder,висьӧм
1072,Krankheit::N,anhwylder,slimība
1073,Schmerz::N,poen,висьӧм
1074,Schmerz::N,poen,sāpes
1075,Schmerz::N,gwayw,висьӧм
1076,Schmerz::N,gwayw,sāpes
1077,Wunde::N,clwyf,дой
1078,Wunde::N,clwyf,brūce
1079,Wunde::N,clwyf,jēlums
1080,Fieber::N,twymyn,жар
1081,Fieber::N,twymyn,drudzis
1082,Fieber::N,twymyn,karstums
1083,Arznei::N,meddyginiaeth,лекарство
1084,Arznei::N,meddyginiaeth,зелля
1085,Arznei::N,meddyginiaeth,zāles
1086,Arznei::N,meddyginiaeth,medikaments
1087,Brücke::N,pont,пос
1088,Brücke::N,pont,tilts
1089,Brunnen::N,ffynnon,юкмӧс
1090,Brunnen::N,ffynnon,aka
1091,Weide::N,porfa,пӧскӧтина
1092,Weide::N,porfa,ganības
1093,Pfad::N,llwybr,туй
1094,Pfad::N,llwybr,кыснан
1095,Pfad::N,llwybr,taka
1096,Weg::N,ffordd,туй
1097,Weg::N,ffordd,ceļš
1098,Straße::N,heol,туй
1099,Straße::N,heol,iela
1100,Straße::N,ffordd,туй
1101,Straße::N,ffordd,iela
1102,Dorf::N,pentref,сикт
1103,Dorf::N,pentref,ciems
1104,Stadt::N,tref,кар
1105,Stadt::N,tref,pilsēta
1106,Brief::N,llythyr,письмӧ
1107,Brief::N,llythyr,vēstule
1108,Buch::N,llyfr,небӧг
1109,Buch::N,llyfr,grāmata
1110,Buchstabe::N,llythyren,шыпас
1111,Buchstabe::N,llythyren,burts
1112,Zeitung::N,papur newydd,газет
1113,Zeitung::N,papur newydd,avīze
1114,Zeitung::N,papur newydd,laikraksts
1115,Leben::N,bywyd,лов
1116,Leben::N,bywyd,олӧм
1117,Leben::N,bywyd,dzīve
1118,Tod::N,marwolaeth,кулӧм
1119,Tod::N,marwolaeth,nāve
1120,Grab::N,bedd,гу
1121,Grab::N,bedd,kaps
1122,Kirche::N,eglwys,вичко
1123,Kirche::N,eglwys,baznīca
1124,Sünde::N,pechod,мыж
1125,Sünde::N,pechod,grēks
1126,Gott::N,duw,ен
1127,Gott::N,duw,dievs
1128,Arbeiter::N,gweithiwr,уджалысь
1129,Arbeiter::N,gweithiwr,strādnieks
1130,Chef::N,pennaeth,юралысь
1131,Chef::N,pennaeth,веськӧдлысь
1132,Chef::N,pennaeth,šefs
1133,Chef::N,pennaeth,vadītajs
1134,Chef::N,pennaeth,priekšnieks
1135,Meister::N,meistr,вӧчысь
1136,Meister::N,meistr,meistars
1137,Arzt::N,meddyg,врач
1138,Arzt::N,meddyg,бурдӧдысь
1139,Arzt::N,meddyg,ārsts
1140,Lehrer::N,athro,велӧдысь
1141,Lehrer::N,athro,skolotājs
1142,Geld::N,pres,сьӧм
1143,Geld::N,pres,nauda
1144,Geld::N,arian,сьӧм
1145,Geld::N,arian,nauda
1146,Geschäft::N,busnes,удж
1147,Geschäft::N,busnes,bizness
1148,Geschäft::N,busnes,darījums
1149,Laden::N,siop,вузасянін
1150,Laden::N,siop,bode
1151,Laden::N,siop,veikals
1152,Preis::N,pris,дон
1153,Preis::N,pris,cena
1154,Ware::N,nwydd,тӧвар
1155,Ware::N,nwydd,prece
1156,Nutzen::N,elw,воӧм
1157,Nutzen::N,elw,выгӧда
1158,Nutzen::N,elw,labums
1159,Nutzen::N,budd,воӧм
1160,Nutzen::N,budd,выгӧда
1161,Nutzen::N,budd,labums
1162,Reichtum::N,cyfoeth,озырлун
1163,Reichtum::N,cyfoeth,bagātība
1164,Welt::N,byd,енкӧла
1165,Welt::N,byd,pasaule
1166,Land::N,gwlad,му
1167,Land::N,gwlad,zeme
1168,Staat::N,gwladwriaeth,канму
1169,Staat::N,gwladwriaeth,государство
1170,Staat::N,gwladwriaeth,valsts
1171,König::N,brenin,кан
1172,König::N,brenin,ķēniņš
1173,König::N,brenin,karalis
1174,Macht::N,grym,каналӧм
1175,Macht::N,grym,vara
1176,Macht::N,awdurdod,каналӧм
1177,Macht::N,awdurdod,vara
1178,Grenze::N,ffin,су
1179,Grenze::N,ffin,суйӧр
1180,Grenze::N,ffin,robeža
1181,Grenze::N,goror,су
1182,Grenze::N,goror,суйӧр
1183,Grenze::N,goror,robeža
1184,Krieg::N,rhyfel,ожман
1185,Krieg::N,rhyfel,karš
1186,Feind::N,gelyn,враг
1187,Feind::N,gelyn,вӧрӧг
1188,Feind::N,gelyn,ienaidnieks
1189,Gewalt::N,ffyrnigrwydd,мырдöналöм
1190,Gewalt::N,ffyrnigrwydd,vara
1191,Gewalt::N,ffyrnigrwydd,vardarbība
1192,Kampf::N,brwydr,вермасьӧм
1193,Kampf::N,brwydr,cīņa
1194,Bogen[Waffe]::N,bwa,ньӧввуж
1195,Bogen[Waffe]::N,bwa,loks
1196,Pfeil::N,saeth,ньӧв
1197,Pfeil::N,saeth,bulta
1198,Gewehr::N,dryll,пишшаль
1199,Gewehr::N,dryll,šautene
1200,Fehler::N,gwall,сорсьӧм
1201,Fehler::N,gwall,дзугсьӧм
1202,Fehler::N,gwall,kļūda
1203,Fehler::N,camgymeriad,сорсьӧм
1204,Fehler::N,camgymeriad,дзугсьӧм
1205,Fehler::N,camgymeriad,kļūda
1206,Lüge::N,celwydd,пӧръясьӧм
1207,Lüge::N,celwydd,ылӧдлӧм
1208,Lüge::N,celwydd,meli
1209,Lüge::N,anwiredd,пӧръясьӧм
1210,Lüge::N,anwiredd,ылӧдлӧм
1211,Lüge::N,anwiredd,meli
1212,Schaden::N,niwed,лёк
1213,Schaden::N,niwed,изъян
1214,Schaden::N,niwed,пакӧсьт
1215,Schaden::N,niwed,bojājums
1216,Schaden::N,niwed,kaitējums
1217,Schaden::N,difrod,лёк
1218,Schaden::N,difrod,изъян
1219,Schaden::N,difrod,пакӧсьт
1220,Schaden::N,difrod,bojājums
1221,Schaden::N,difrod,kaitējums
1222,Unglück::N,anffawd,шог
1223,Unglück::N,anffawd,kļūme
1224,Unglück::N,anffawd,klizma
1225,Unglück::N,anffawd,nelaime
1226,Schuld::N,bai,мыж
1227,Schuld::N,bai,vaina
1228,Alter::N,oed,арлыд
1229,Alter::N,oed,vecums
1230,Schluss::N,diwedd,пом
1231,Schluss::N,diwedd,beigas
1232,Zeit::N,amser,кад
1233,Zeit::N,amser,laiks
1234,Tag::N,dydd,лун
1235,Tag::N,dydd,diena
1236,Tag::N,diwrnod,лун
1237,Tag::N,diwrnod,diena
1238,Morgen::N,bore,асыв
1239,Morgen::N,bore,rīts
1240,Mittag::N,nawn,лун шӧр
1241,Mittag::N,nawn,pusdiena
1242,Abend::N,noswaith,рыт
1243,Abend::N,noswaith,vakars
1244,Nacht::N,nos,вой
1245,Nacht::N,nos,nakts
1246,Woche::N,wythnos,вежон
1247,Woche::N,wythnos,nedēļa
1248,Monat::N,mis,тӧлысь
1249,Monat::N,mis,mēnesis
1250,Jahr::N,blwyddyn,во
1251,Jahr::N,blwyddyn,gads
1252,Frühling::N,gwanwyn,тулыс
1253,Frühling::N,gwanwyn,pavasaris
1254,Sommer::N,haf,гожӧм
1255,Sommer::N,haf,vasara
1256,Herbst::N,hydref,ар
1257,Herbst::N,hydref,rudens
1258,Winter::N,gaeaf,тӧв
1259,Winter::N,gaeaf,ziema
1260,Januar::N,Ionawr,тӧв шӧр
1261,Januar::N,Ionawr,janvāris
1262,Februar::N,Chwefror,урасьӧм
1263,Februar::N,Chwefror,februāris
1264,März::N,Mawrth,рака
1265,März::N,Mawrth,marts
1266,April::N,Ebrill,кос му
1267,April::N,Ebrill,aprīlis
1268,Mai::N,Mai,ода-кора
1269,Mai::N,Mai,maijs
1270,Juni::N,Mehefin,лӧддза-номъя
1271,Juni::N,Mehefin,jūnijs
1272,Juli::N,Gorffennaf,сора
1273,Juli::N,Gorffennaf,jūlijs
1274,August::N,Awst,моз
1275,August::N,Awst,augusts
1276,September::N,Medi,кӧч
1277,September::N,Medi,septembris
1278,Oktober::N,Hydref,йирым
1279,Oktober::N,Hydref,oktobris
1280,November::N,Tachwedd,вӧльгым
1281,November::N,Tachwedd,novembris
1282,Dezember::N,Rhagfyr,ӧшым
1283,Dezember::N,Rhagfyr,decembris
1284,Montag::N,dydd Llun,выльлун
1285,Montag::N,dydd Llun,pirmdiena
1286,Dienstag::N,dydd Mawrth,воторник
1287,Dienstag::N,dydd Mawrth,otrdiena
1288,Mittwoch::N,dydd Mercher,середа
1289,Mittwoch::N,dydd Mercher,trešdiena
1290,Donnerstag::N,dydd Iau,четверг
1291,Donnerstag::N,dydd Iau,ceturtdiena
1292,Freitag::N,dydd Gwener,пекнича
1293,Freitag::N,dydd Gwener,piektdiena
1294,Samstag::N,dydd Sadwrn,субӧта
1295,Samstag::N,dydd Sadwrn,sestdiena
1296,Sonntag::N,dydd Sul,вӧскресенньӧ
1297,Sonntag::N,dydd Sul,svētdiena
1298,groß::A,mawr,ыджыд
1299,groß::A,mawr,dižs
1300,groß::A,mawr,liels
1301,klein::A,bach,ичӧт
1302,klein::A,bach,mazs
1303,lang::A,hir,кузь
1304,lang::A,hir,garš
1305,kurz::A,byr,дженьыд
1306,kurz::A,byr,īss
1307,kurz::A,cwta,дженьыд
1308,kurz::A,cwta,īss
1309,breit::A,llydan,ота
1310,breit::A,llydan,паськыд
1311,breit::A,llydan,plats
1312,schmal::A,cul,оттӧм
1313,schmal::A,cul,tievs
1314,dicht::A,dwys,сук
1315,dicht::A,dwys,blīvs
1316,dick[Gegenstand]::A,trwchus,кыз
1317,dick[Gegenstand]::A,trwchus,biezs
1318,dünn::A,tenau,вӧсни
1319,dünn::A,tenau,вӧсньыд
1320,dünn::A,tenau,plāns
1321,fein::A,main,посни
1322,fein::A,main,smalks
1323,fest::A,cadarn,зумыд
1324,fest::A,cadarn,tvirts
1325,fest::A,cadarn,noturīgs
1326,flach::A,gwastad,плавкӧс
1327,flach::A,gwastad,тшӧтшкӧс
1328,flach::A,gwastad,lēzens
1329,flach::A,gwastad,līdzens
1330,glatt::A,llyfn,вольк
1331,glatt::A,llyfn,мольыд
1332,glatt::A,llyfn,gluds
1333,glatt::A,llyfn,slidens
1334,hart::A,caled,зумыд
1335,hart::A,caled,ciets
1336,weich::A,meddal,небыд
1337,weich::A,meddal,mīksts
1338,rund::A,crwn,гӧгрӧс
1339,rund::A,crwn,apaļš
1340,spitz::A,pigfain,ёсь йыла
1341,spitz::A,pigfain,smails
1342,scharf::A,miniog,ёсь
1343,scharf::A,miniog,ass
1344,stumpf::A,pŵl,ныж
1345,stumpf::A,pŵl,truls
1346,stumpf::A,pŵl,strups
1347,schwer::A,trwm,сьӧкыд
1348,schwer::A,trwm,smags
1349,schön::A,teg,мича
1350,schön::A,teg,лӧсьыд
1351,schön::A,teg,daiļš
1352,schön::A,teg,skaists
1353,schön::A,hardd,мича
1354,schön::A,hardd,лӧсьыд
1355,schön::A,hardd,daiļš
1356,schön::A,hardd,skaists
1357,schön::A,prydferth,мича
1358,schön::A,prydferth,лӧсьыд
1359,schön::A,prydferth,daiļš
1360,schön::A,prydferth,skaists
1361,heiß::A,poeth,пӧсь
1362,heiß::A,poeth,karsts
1363,warm::A,twym,шоныд
1364,warm::A,twym,silts
1365,warm::A,cynnes,шоныд
1366,warm::A,cynnes,silts
1367,kalt::A,oer,кӧдзыд
1368,kalt::A,oer,salts
1369,kalt::A,oer,auksts
1370,kühl::A,oeraidd,юзыд
1371,kühl::A,oeraidd,ыркыд
1372,kühl::A,oeraidd,vēss
1373,kühl::A,oeraidd,dzestrs
1374,frisch::A,iach,выль
1375,frisch::A,iach,svaigs
1376,feucht::A,llaith,уль
1377,feucht::A,llaith,mitrs
1378,feucht::A,llaith,drēgns
1379,nass::A,gwlyb,ва
1380,nass::A,gwlyb,slapjš
1381,trocken::A,sych,кос
1382,trocken::A,sych,sauss
1383,voll::A,llawn,кыз
1384,voll::A,llawn,pilns
1385,leer::A,gwag,куш
1386,leer::A,gwag,тыртӧм
1387,leer::A,gwag,tukšs
1388,offen::A,agored,восьса
1389,offen::A,agored,vaļējs
1390,offen::A,agored,atvērts
1391,geschlossen::A,caead,пӧдса
1392,geschlossen::A,caead,slēgts
1393,geschlossen::A,caeëdig,пӧдса
1394,geschlossen::A,caeëdig,slēgts
1395,sauber::A,glân,сӧстӧм
1396,sauber::A,glân,tīrs
1397,sauber::A,glân,spodrs
1398,schmutzig::A,budr,няйт
1399,schmutzig::A,budr,netīrs
1400,schmutzig::A,budr,dubļains
1401,schmutzig::A,brwnt,няйт
1402,schmutzig::A,brwnt,netīrs
1403,schmutzig::A,brwnt,dubļains
1404,roh::A,amrwd,уль
1405,roh::A,amrwd,jēls
1406,reif::A,aeddfed,кисьмӧм
1407,reif::A,aeddfed,gatavs
1408,reif::A,aeddfed,nobriedis
1409,lecker::A,blasus,чӧскыд
1410,lecker::A,blasus,gards
1411,lecker::A,blasus,garšīgs
1412,lecker::A,danteithiol,чӧскыд
1413,lecker::A,danteithiol,gards
1414,lecker::A,danteithiol,garšīgs
1415,süß::A,melys,юмов
1416,süß::A,melys,чӧскыд
1417,süß::A,melys,salds
1418,bitter::A,chwerw,курыд
1419,bitter::A,chwerw,sūrs
1420,bitter::A,chwerw,rūgts
1421,sauer::A,sur,шома
1422,sauer::A,sur,skābs
1423,hell::A,disglair,югыд
1424,hell::A,disglair,gaišs
1425,dunkel::A,tywyll,пемыд
1426,dunkel::A,tywyll,tumšs
1427,schwarz::A,du,сьӧд
1428,schwarz::A,du,melns
1429,weiß::A,gwyn,еджыд
1430,weiß::A,gwyn,balts
1431,rot::A,coch,гӧрд
1432,rot::A,coch,sarkans
1433,gelb::A,melyn,виж
1434,gelb::A,melyn,dzeltens
1435,blau::A,glas,лӧз
1436,blau::A,glas,zils
1437,grün::A,gwyrdd,веж
1438,grün::A,gwyrdd,турунвиж
1439,grün::A,gwyrdd,zaļš
1440,grau::A,llwyd,руд
1441,grau::A,llwyd,pelēks
1442,bunt::A,lliwgar,сера
1443,bunt::A,lliwgar,raibs
1444,bunt::A,lliwgar,krāsains
1445,billig::A,rhad,донтӧг
1446,billig::A,rhad,lēts
1447,teuer::A,drud,дона
1448,teuer::A,drud,dārgs
1449,wertvoll::A,gwerthfawr,дона
1450,wertvoll::A,gwerthfawr,vērtīgs
1451,blind::A,dall,синтӧм
1452,blind::A,dall,akls
1453,taub::A,byddar,пельтӧм
1454,taub::A,byddar,kurls
1455,kräftig::A,nerthol,вынйӧра
1456,kräftig::A,nerthol,spēcīgs
1457,kräftig::A,grymus,вынйӧра
1458,kräftig::A,grymus,spēcīgs
1459,stark::A,cryf,ён
1460,stark::A,cryf,вына
1461,stark::A,cryf,stiprs
1462,stark::A,cadarn,ён
1463,stark::A,cadarn,вына
1464,stark::A,cadarn,stiprs
1465,schwach::A,gwan,жеб
1466,schwach::A,gwan,vājš
1467,fett::A,tew,госа
1468,fett::A,tew,brangs
1469,schlank::A,main,веськыд
1470,schlank::A,main,slaids
1471,hübsch::A,tlws,мича
1472,hübsch::A,tlws,лӧсьыд
1473,hübsch::A,tlws,glīts
1474,böse::A,drwg,лёк
1475,böse::A,drwg,ļauns
1476,böse::A,drwg,negants
1477,dumm::A,twp,йӧй
1478,dumm::A,twp,вежӧртӧм
1479,dumm::A,twp,stulbs
1480,dumm::A,twp,muļķīgs
1481,faul::A,diog,дыш
1482,faul::A,diog,slinks
1483,fleißig::A,dyfal,зільысь
1484,fleißig::A,dyfal,čakls
1485,fleißig::A,dyfal,cītīgs
1486,geizig::A,crintach,топыд
1487,geizig::A,crintach,skops
1488,geizig::A,crintach,sīksts
1489,geizig::A,cybyddlyd,топыд
1490,geizig::A,cybyddlyd,skops
1491,geizig::A,cybyddlyd,sīksts
1492,klug::A,deallus,юра
1493,klug::A,deallus,вежӧра
1494,klug::A,deallus,gudrs
1495,geschickt::A,medrus,кипода
1496,geschickt::A,medrus,кужысь
1497,geschickt::A,medrus,manīgs
1498,geschickt::A,deheuig,кипода
1499,geschickt::A,deheuig,кужысь
1500,geschickt::A,deheuig,manīgs
1501,lieb::A,hoff,муса
1502,lieb::A,hoff,мича
1503,lieb::A,hoff,лӧсьыд
1504,lieb::A,hoff,mīļš
1505,lieb::A,annwyl,муса
1506,lieb::A,annwyl,мича
1507,lieb::A,annwyl,лӧсьыд
1508,lieb::A,annwyl,mīļš
1509,lustig::A,llon,кыпыд
1510,lustig::A,llon,jautrs
1511,sanft::A,mwyn,мелі
1512,sanft::A,mwyn,liegs
1513,hungrig::A,newynog,тшыг
1514,hungrig::A,newynog,izsalcis
1515,krank::A,sâl,висьысь
1516,krank::A,sâl,slims
1517,krank::A,gwael,висьысь
1518,krank::A,gwael,slims
1519,nackt::A,noeth,пасьтӧм
1520,nackt::A,noeth,pliks
1521,traurig::A,trist,гажтӧм
1522,traurig::A,trist,bēdīgs
1523,traurig::A,trist,skumīgs
1524,lebendig::A,yn fyw,ловъя
1525,lebendig::A,yn fyw,dzīvs
1526,gut::A,da,бур
1527,gut::A,da,labs
1528,schlecht::A,drwg,лёк
1529,schlecht::A,drwg,омӧль
1530,schlecht::A,drwg,slikts
1531,schlecht::A,gwael,лёк
1532,schlecht::A,gwael,омӧль
1533,schlecht::A,gwael,slikts
1534,richtig::A,cywir,инӧд
1535,richtig::A,cywir,riktīgs
1536,schlimm::A,enbyd,омӧль
1537,schlimm::A,enbyd,туйтӧм
1538,schlimm::A,enbyd,nelāgs
1539,schlimm::A,enbyd,nejauks
1540,wahr::A,gwir,абу ылӧг
1541,wahr::A,gwir,īsts
1542,wahr::A,gwir,patiess
1543,alt::A,hen,важ
1544,alt::A,hen,sens
1545,alt::A,hen,vęcs
1546,neu::A,newydd,выль
1547,neu::A,newydd,jauns
1548,ehemalig::A,blaenorol,вӧвлӧм
