,Concept_ID,ady,ro
1357,zuerst::ADV,,întâi
1358,zuerst::ADV,,în primul rând
1359,manchmal::ADV,,uneori
1360,manchmal::ADV,,câteodată
1361,niemals::ADV,,niciodată
1362,hier::ADV,,aci
1363,hier::ADV,,aici
1364,hierhin::ADV,,încoace
1365,von hier::ADV,,de aici
1366,schon::ADV,,și
1367,schon::ADV,,deja
1368,sinken::V,,cădea
1369,sinken::V,,coborî
1370,klirren::V,,zăngăni
1371,fliehen::V,,fugi
1372,flüchten::V,,evada
1373,geraten::V,,reuși
1374,aufheben::V,,ridica
1375,aufheben::V,,lua de jos
1376,beugen::V,,curba
1377,umdrehen::V,,învârti
1378,umdrehen::V,,întoarce
1379,bekommen::V,,obține
1380,bekommen::V,,dobândi
1381,erhalten::V,,primi
1382,erhalten::V,,căpăta
1383,treten::V,,călca
