,Concept_ID,hi,eu
761,Gürtel::N,पेटी,gerriko
762,Gürtel::N,मेखला,gerriko
763,Mütze::N,टोपी,txano
764,Mütze::N,टोपी,txapel
765,Schuh::N,जूता,oski
766,Schuh::N,जूता,oinetako
767,Stiefel::N,बूट,bota
768,Ring::N,अँगूठी,uztai
769,Band::N,पट्टी,zinta
770,Band::N,पट्टी,xingola
771,Kamm::N,कंघी,orrazi
772,Spiegel::N,आईना,mirail
773,Spiegel::N,दर्पण,mirail
774,Riemen::N,तसमा,uhal
775,Riemen::N,पट्टा,uhal
776,Schnur::N,डोरी,lokailu
777,Schnur::N,सुतली,lokailu
778,Leine::N,रस्सी,lotura
779,Decke::N,रज़ाई,burusi
780,Kissen::N,तकिया,kuxin
781,Kissen::N,गाद्दा,kuxin
782,Tuch::N,रूमाल,zapi
783,Tuch::N,रूमाल,oihal
784,Tuch::N,वस्त्र,zapi
785,Tuch::N,वस्त्र,oihal
786,Handtuch::N,अँगोछा,eskuzapi
787,Handtuch::N,अँगोछा,eskuoihal
788,Kraft::N,ज़ोर,indar
789,Kraft::N,शक्ति,indar
790,Stärke::N,बल,indar
791,Stärke::N,ताक़त,indar
792,Gesundheit::N,स्वास्थ्य,osasun
793,Gesundheit::N,तंदुरुस्ती,osasun
794,Krankheit::N,रोग,eritasun
795,Krankheit::N,रोग,gaixotasun
796,Krankheit::N,बीमारी,eritasun
797,Krankheit::N,बीमारी,gaixotasun
798,Schmerz::N,दर्द,min
799,Schmerz::N,पीड़ा,min
800,Wunde::N,घाव,zauri
801,Wunde::N,ज़ख़्म,zauri
802,Fieber::N,ज्वर,sukar
803,Fieber::N,बुख़ार,sukar
804,Arznei::N,दवा,osagai
805,Arznei::N,दवा,sendagai
806,Arznei::N,औषाधि,osagai
807,Arznei::N,औषाधि,sendagai
808,Brücke::N,पुल,zubi
809,Brücke::N,सेतु,zubi
810,Brunnen::N,कुआँ,putzu
811,Weide::N,चरागाह,alha
812,Weide::N,चरागाह,bazkaleku
813,Pfad::N,पथ,zidor
814,Pfad::N,पथ,bidexka
815,Pfad::N,पगडंडी,zidor
816,Pfad::N,पगडंडी,bidexka
817,Weg::N,मार्ग,bide
818,Straße::N,राह,errepide
819,Straße::N,रास्ता,errepide
820,Dorf::N,गाँव,herri
821,Dorf::N,ग्राम,herri
822,Stadt::N,शहर,hiri
823,Brief::N,ख़त,gutun
824,Brief::N,ख़त,eskutitz
825,Brief::N,पत्र,gutun
826,Brief::N,पत्र,eskutitz
827,Brief::N,चिट्ठी,gutun
828,Brief::N,चिट्ठी,eskutitz
829,Buch::N,किताब,liburu
830,Buch::N,पुस्तक,liburu
831,Buchstabe::N,अक्षर,hizki
832,Zeitung::N,अख़बार,egunkari
833,Zeitung::N,समाचार-पत्र,egunkari
834,Leben::N,जीवन,bizi
835,Leben::N,जीवन,bizitza
836,Leben::N,ज़िंदगी,bizi
837,Leben::N,ज़िंदगी,bizitza
838,Tod::N,मौत,herio
839,Tod::N,मौत,heriotza
840,Tod::N,मृत्यु,herio
841,Tod::N,मृत्यु,heriotza
842,Grab::N,क़ब्र,hobi
843,Grab::N,क़ब्र,hilobi
844,Kirche::N,चर्च,eliza
845,Kirche::N,गिरजा,eliza
846,Sünde::N,पाप,hoben
847,Sünde::N,पाप,bekatu
848,Sünde::N,गुनाह,hoben
849,Sünde::N,गुनाह,bekatu
850,Gott::N,देव,jainko
851,Gott::N,ईश्वर,jainko
852,Arbeiter::N,मज़दूर,langile
853,Arbeiter::N,मज़दूर,behargin
854,Chef::N,अध्यक्ष,nagusi
855,Meister::N,शिल्पज्ञ,maisu
856,Arzt::N,वैद्य,osagile
857,Arzt::N,वैद्य,sendagile
858,Arzt::N,डॉक्टर,osagile
859,Arzt::N,डॉक्टर,sendagile
860,Arzt::N,चिकित्सक,osagile
861,Arzt::N,चिकित्सक,sendagile
862,Lehrer::N,शिक्षक,irakasle
863,Lehrer::N,अध्यापक,irakasle
864,Geld::N,धन,diru
865,Geld::N,पैसा,diru
866,Geschäft::N,सौदा,negozio
867,Geschäft::N,व्यापार,negozio
868,Laden::N,दुकान,denda
869,Laden::N,दुकान,saltegi
870,Preis::N,दाम,prezio
871,Preis::N,दाम,salneurri
872,Preis::N,मूल्य,prezio
873,Preis::N,मूल्य,salneurri
874,Ware::N,माल,salgai
875,Ware::N,पण्य,salgai
876,Nutzen::N,लाभ,onura
877,Nutzen::N,लाभ,probetxu
878,Nutzen::N,फ़ायदा,onura
879,Nutzen::N,फ़ायदा,probetxu
880,Reichtum::N,धन,aberastasun
881,Reichtum::N,दौलत,aberastasun
882,Welt::N,विश्व,ludi
883,Welt::N,विश्व,mundu
884,Welt::N,दुनिया,ludi
885,Welt::N,दुनिया,mundu
886,Land::N,देश,herrialde
887,Land::N,मुल्क,herrialde
888,Staat::N,राज्य,estatu
889,Staat::N,राष्ट्र,estatu
890,König::N,राजा,errege
891,König::N,बादशाह,errege
892,Macht::N,शासन,botere
893,Macht::N,सत्ता,botere
894,Grenze::N,सरहद,muga
895,Krieg::N,जंग,guda
896,Krieg::N,युद्ध,guda
897,Feind::N,शत्रु,etsai
898,Feind::N,शत्रु,arerio
899,Feind::N,दुश्मन,etsai
900,Feind::N,दुश्मन,arerio
901,Gewalt::N,हिंसा,bortxa
902,Gewalt::N,हिंसा,bortizkeria
903,Kampf::N,लड़ाई,gudu
904,Kampf::N,लड़ाई,auska
905,Kampf::N,संघर्ष,gudu
906,Kampf::N,संघर्ष,auska
907,Bogen[Waffe]::N,कमान,arku
908,Pfeil::N,बान,gezi
909,Gewehr::N,बंदूक़,fusil
910,Fehler::N,भूल,huts
911,Fehler::N,भूल,hutsegin
912,Fehler::N,ग़लती,huts
913,Fehler::N,ग़लती,hutsegin
914,Lüge::N,झूठ,gezur
915,Lüge::N,असत्य,gezur
916,Schaden::N,हानि,kalte
917,Schaden::N,नुक़सान,kalte
918,Unglück::N,मुसीबत,zoritxar
919,Unglück::N,मुसीबत,zorigaitz
920,Unglück::N,विपात्ति,zoritxar
921,Unglück::N,विपात्ति,zorigaitz
922,Schuld::N,दोष,erru
923,Schuld::N,क़सूर,erru
924,Alter::N,आयु,adin
925,Alter::N,उम्र,adin
926,Schluss::N,अंत,bukaera
927,Schluss::N,समाप्ति,bukaera
928,Zeit::N,काल,aldi
929,Zeit::N,काल,denbora
930,Zeit::N,वक़्त,aldi
931,Zeit::N,वक़्त,denbora
932,Tag::N,दिन,egun
933,Tag::N,रोज़,egun
934,Morgen::N,सुबह,goiz
935,Mittag::N,दोपहर,eguerdi
936,Mittag::N,मध्याह्न,eguerdi
937,Abend::N,शाम,arrats
938,Abend::N,संध्या,arrats
939,Nacht::N,रात,gau
940,Nacht::N,रात्रि,gau
941,Woche::N,हफ़्ता,aste
942,Monat::N,मास,hil
943,Monat::N,महीना,hil
944,Jahr::N,बरस,urte
945,Jahr::N,वर्ष,urte
946,Frühling::N,वसंत,udalehen
947,Sommer::N,गरमी,uda
948,Sommer::N,ग्रीष्म,uda
949,Herbst::N,शरत्,udazken
950,Herbst::N,शरत्,neguantz
951,Herbst::N,पतझड़,udazken
952,Herbst::N,पतझड़,neguantz
953,Winter::N,जाड़ा,negu
954,Winter::N,सर्दियाँ,negu
955,Januar::N,जनवरी,urtarril
956,Februar::N,फ़रवरी,otsail
957,März::N,मार्च,martxo
958,April::N,अप्रैल,apiril
959,Mai::N,मई,maiatz
960,Juni::N,जून,ekain
961,Juli::N,जुलाई,uztail
962,August::N,अगस्त,abuztu
963,September::N,सितंबर,irail
964,Oktober::N,अक्तूबर,urri
965,November::N,नवंबर,azaro
966,Dezember::N,दिसंबर,abendu
967,Montag::N,पीर,astelehen
968,Montag::N,सोमवार,astelehen
969,Dienstag::N,मंगलवार,astearte
970,Mittwoch::N,बुधवार,asteazken
971,Donnerstag::N,गुरुवार,ostegun
972,Donnerstag::N,बृहस्पतिवार,ostegun
973,Freitag::N,शुक्रवार,ostiral
974,Samstag::N,सनीचर,larunbat
975,Samstag::N,शनिवार,larunbat
976,Sonntag::N,इतवार,igande
977,Sonntag::N,रविवार,igande
978,groß::A,बड़ा,handi
979,klein::A,कम,txiki
980,klein::A,छोटा,txiki
981,lang::A,लंबा,luze
982,lang::A,दीर्घ,luze
983,kurz::A,लधु,labur
984,kurz::A,छोटा,labur
985,breit::A,चौड़ा,zabal
986,schmal::A,तंग,mehar
987,schmal::A,सँकरा,mehar
988,dicht::A,सघन,sarri
989,dicht::A,सघन,trinko
990,dick[Gegenstand]::A,मोटा,lodi
991,dünn::A,महीन,mehe
992,dünn::A,बारीक,mehe
993,fein::A,कोमल,fin
994,fein::A,सूक्ष्म,fin
995,fest::A,दृढ़,tinko
996,fest::A,मज़बूत,tinko
997,flach::A,चपटा,lau
998,flach::A,चपटा,ordoki
999,glatt::A,चौरस,leun
1000,glatt::A,चिकना,leun
1001,hart::A,कठोर,gogor
1002,hart::A,सख़्त,gogor
1003,weich::A,नरम,bigun
1004,weich::A,नरम,beratz
1005,weich::A,मुलायम,bigun
1006,weich::A,मुलायम,beratz
1007,rund::A,गोल,biribil
1008,rund::A,वर्तुल,biribil
1009,spitz::A,नुकीला,puntadun
1010,scharf::A,पैना,zorrotz
1011,stumpf::A,भोथरा,kamuts
1012,schwer::A,भारी,astun
1013,schwer::A,भारी,pisutsu
1014,schwer::A,वज़नी,astun
1015,schwer::A,वज़नी,pisutsu
1016,schön::A,सुंदर,eder
1017,heiß::A,उष्ण,bero
1018,heiß::A,उष्ण,oso bero
1019,warm::A,गरम,bero
1020,kalt::A,सर्द,hotz
1021,kühl::A,ठंडा,hotzil
1022,frisch::A,तर,fresko
1023,frisch::A,तर,hozkirri
1024,frisch::A,ताज़ा,fresko
1025,frisch::A,ताज़ा,hozkirri
1026,feucht::A,नम,heze
1027,feucht::A,भीगा,heze
1028,nass::A,गीला,busti
1029,trocken::A,सूखा,siku
1030,trocken::A,सूखा,lehor
1031,trocken::A,ख़ुश्क,siku
1032,trocken::A,ख़ुश्क,lehor
1033,voll::A,भरा,bete
1034,voll::A,पूरा,bete
1035,leer::A,ख़ाली,huts
1036,offen::A,खुला,ireki
1037,geschlossen::A,बंद,itxita
1038,sauber::A,साफ़,xahu
1039,sauber::A,साफ़,garbi
1040,sauber::A,सुथरा,xahu
1041,sauber::A,सुथरा,garbi
1042,schmutzig::A,गंदा,lohi
1043,schmutzig::A,गंदा,zikin
1044,roh::A,कच्चा,gordin
1045,reif::A,पक्व,umo
1046,reif::A,पक्व,heldu
1047,reif::A,पक्का,umo
1048,reif::A,पक्का,heldu
1049,lecker::A,मज़ेदार,goxo
1050,lecker::A,स्वादिष्ट,goxo
1051,süß::A,मीठा,goxo
1052,bitter::A,कटु,karmin
1053,bitter::A,कटु,garratz
1054,bitter::A,कड़वा,karmin
1055,bitter::A,कड़वा,garratz
1056,sauer::A,खट्टा,mingots
1057,hell::A,रोशन,argi
1058,dunkel::A,अँधेरा,ilun
1059,schwarz::A,काला,beltz
1060,schwarz::A,स्याह,beltz
1061,weiß::A,सफ़ेद,zuri
1062,rot::A,लाल,gorri
1063,rot::A,सुर्ख़,gorri
1064,gelb::A,पीला,hori
1065,gelb::A,ज़र्द,hori
1066,blau::A,नीला,urdin
1067,blau::A,आसमानी,urdin
1068,grün::A,हरा,berde
1069,grün::A,हरा,musker
1070,grau::A,धूसर,urdin
1071,grau::A,धूसर,urdinabar
1072,bunt::A,रंगीन,koloretsu
1073,bunt::A,बहुरंगा,koloretsu
1074,billig::A,सस्ता,merke
1075,teuer::A,महँगा,garesti
1076,wertvoll::A,क़ीमती,baliotsu
1077,wertvoll::A,मूल्यवान्,baliotsu
1078,blind::A,अंधा,itsu
1079,taub::A,बहरा,gor
1080,kräftig::A,ताक़तवर,kementsu
1081,kräftig::A,शक्तिशाली,kementsu
1082,stark::A,प्रबल,bizkor
1083,stark::A,प्रबल,indartsu
1084,stark::A,बलवान्,bizkor
1085,stark::A,बलवान्,indartsu
1086,schwach::A,कमज़ोर,ahul
1087,schwach::A,कमज़ोर,indargabe
1088,fett::A,मोटा,gizen
1089,fett::A,मांसल,gizen
1090,schlank::A,पतला,lerden
1091,schlank::A,छरहरा,lerden
1092,hübsch::A,सुंदर,polit
1093,hübsch::A,ख़ूबसूरत,polit
1094,böse::A,पापी,tzar
1095,böse::A,पापी,gaizto
1096,böse::A,दुष्ट,tzar
1097,böse::A,दुष्ट,gaizto
1098,dumm::A,मूर्ख,lelo
1099,dumm::A,मूर्ख,pello
1100,dumm::A,बुद्धू,lelo
1101,dumm::A,बुद्धू,pello
1102,faul::A,आलसी,nagi
1103,faul::A,आलसी,alfer
1104,faul::A,सुस्त,nagi
1105,faul::A,सुस्त,alfer
1106,fleißig::A,मेहनती,maratz
1107,fleißig::A,मेहनती,lanzale
1108,fleißig::A,परिश्रमी,maratz
1109,fleißig::A,परिश्रमी,lanzale
1110,geizig::A,कृपण,zeken
1111,geizig::A,कृपण,zikoitz
1112,geizig::A,कंजूस,zeken
1113,geizig::A,कंजूस,zikoitz
1114,klug::A,समझदार,zuhur
1115,klug::A,होशियार,zuhur
1116,klug::A,अक़्लमंद,zuhur
1117,geschickt::A,किशल,trebe
1118,geschickt::A,किशल,antzetsu
1119,lieb::A,प्रिय,maite
1120,lieb::A,प्रिय,laztan
1121,lieb::A,प्यारा,maite
1122,lieb::A,प्यारा,laztan
1123,lustig::A,हँसमुख,alaitsu
1124,lustig::A,ख़ुशदिल,alaitsu
1125,sanft::A,नम्र,eme
1126,sanft::A,नम्र,ezti
1127,hungrig::A,भूखा,gose
1128,krank::A,बीमार,eri
1129,krank::A,बीमार,gaixo
1130,krank::A,अस्वस्थ,eri
1131,krank::A,अस्वस्थ,gaixo
1132,nackt::A,नग्न,biluzi
1133,traurig::A,उदास,itun
1134,traurig::A,उदास,betilun
1135,traurig::A,रंजीदा,itun
1136,traurig::A,रंजीदा,betilun
1137,lebendig::A,जीता,bizirik
1138,lebendig::A,ज़िंदा,bizirik
1139,gut::A,अच्छा,on
1140,schlecht::A,बुरा,txar
1141,schlecht::A,ख़राब,txar
1142,richtig::A,ठीक,zuzen
1143,schlimm::A,बुरा,larri
1144,schlimm::A,अप्रिय,larri
1145,wahr::A,सच,egiazko
1146,alt::A,पुराना,zahar
1147,neu::A,नया,berri
1148,ehemalig::A,भूतपूर्व,lehengo
1149,alt[Lebewesen]::A,बूढ़ा,adindun
1150,alt[Lebewesen]::A,वृद्ध,adindun
1151,jung::A,जवान,gazte
1152,arm::A,ग़रीब,txiro
1153,arm::A,ग़रीब,behartsu
1154,reich::A,धनी,dirudun
1155,reich::A,अमीर,dirudun
1156,bekannt::A,मालूम,ezagun
1157,berühmt::A,मशहूर,entzun
1158,berühmt::A,मशहूर,ospetsu
1159,berühmt::A,प्रसिद्ध,entzun
1160,berühmt::A,प्रसिद्ध,ospetsu
1161,fremd::A,विदेशी,arrotz
1162,fremd::A,अपरिचित,arrotz
1163,verschieden::A,अलग,ezberdin
1164,verschieden::A,अलग,desberdin
1165,verschieden::A,भिन्न,ezberdin
1166,verschieden::A,भिन्न,desberdin
1167,nah::A,नज़दीकी,hurre
1168,nah::A,नज़दीकी,hurbil
1169,fern::A,दूर,urrun
1170,fern::A,दूरस्थ,urrun
1171,linker::A,बायाँ,ezker
1172,rechter::A,दायाँ,eskuin
1173,rechter::A,दाहिना,eskuin
1174,anderer::A,अन्य,beste
1175,anderer::A,दूसरा,beste
1176,erster::A,पहला,lehen
1177,erster::A,पहला,aurren
1178,erster::A,प्रथम,lehen
1179,erster::A,प्रथम,aurren
1180,zweiter::A,दूसरा,bigarren
1181,zweiter::A,द्वितीय,bigarren
1182,dritter::A,तीसरा,hirugarren
1183,letzter::A,अंतिम,azken
1184,letzter::A,अंतिम,hondar
1185,letzter::A,आख़िरी,azken
1186,letzter::A,आख़िरी,hondar
1187,allein::ADV,तनहा,bakarrik
1188,allein::ADV,अकेले,bakarrik
1189,auf einmal::ADV,वक़्त में,batera
1190,zusammen::ADV,एक साथ,elkarrekin
1191,zusammen::ADV,साथ साथ,elkarrekin
1192,lange::ADV,देर तक,luzaro
1193,plötzlich::ADV,सहसा,bat-batean
1194,plötzlich::ADV,अचानक,bat-batean
1195,sofort::ADV,तुरंत,berehala
1196,später::ADV,बाद को,gero
1197,später::ADV,बाद में,gero
1198,jetzt::ADV,अब,orain
1199,jetzt::ADV,अभी,orain
1200,heute::ADV,आज,gaur
1201,morgen::ADV,कल,bihar
1202,bald::ADV,जल्दी,aurki
1203,bald::ADV,जल्दी,laster
1204,dann::ADV,तब,ondoren
1205,gestern::ADV,कल,atzo
1206,einst::ADV,एक दिन,antzina
1207,einst::ADV,पहले कभी,antzina
1208,damals::ADV,उस समय,orduan
1209,damals::ADV,उन दिनों,orduan
1210,danach::ADV,इसके बाद,gerora
1211,danach::ADV,इसके बाद,ondoren
1212,danach::ADV,इसके पश्चात्,gerora
1213,danach::ADV,इसके पश्चात्,ondoren
1214,vorher::ADV,पहले,lehenago
1215,vorher::ADV,पेशतर,lehenago
1216,zuerst::ADV,पहले,aurrena
1217,zuerst::ADV,पहले,lehenbizi
1218,einmal::ADV,एक बार,behin
1219,einmal::ADV,एक बार,aldi bat
1220,einmal::ADV,एक दफ़ा,behin
1221,einmal::ADV,एक दफ़ा,aldi bat
1222,manchmal::ADV,कभी कभी,batzuetan
1223,manchmal::ADV,कभी कभी,zenbaitetan
1224,oft::ADV,अक्सर,maiz
1225,oft::ADV,अक्सर,askotan
1226,immer::ADV,सदा,beti
1227,immer::ADV,हमेशा,beti
1228,niemals::ADV,कभी नहीं,inoiz ez
1229,niemals::ADV,कभी नहीं,sekula ez
1230,niemals::ADV,कदापि नहीं,inoiz ez
1231,niemals::ADV,कदापि नहीं,sekula ez
1232,hier::ADV,इधर,hemen
1233,hier::ADV,यहाँ,hemen
1234,hierhin::ADV,इधर को,hona
1235,hierhin::ADV,यहाँ को,hona
1236,von hier::ADV,यहाँ से,hemendik
1237,von hier::ADV,यहाँ से,honetatik
1238,dort::ADV,उधर,han
1239,dort::ADV,वहाँ,han
1240,dorthin::ADV,उधर को,hara
1241,dorthin::ADV,वहाँ को,hara
1242,geradeaus::ADV,सीधे,artez
1243,vorwärts::ADV,आगे,aurrera
1244,vorwärts::ADV,आगे को,aurrera
1245,rückwärts::ADV,पीछे को,atzera
1246,rückwärts::ADV,पीछे को,atzerantz
1247,zurück::ADV,वापस,atzera
1248,unten::ADV,नीचे,behean
1249,hinab::ADV,नीचे को,behera
1250,hinab::ADV,नीचे को,beherantz
1251,oben::ADV,ऊपर,goian
1252,hinauf::ADV,ऊपर को,gora
1253,hinauf::ADV,ऊपर को,gorantz
1254,überall::ADV,हर जगह,edonon
1255,überall::ADV,हर स्थान,edonon
1256,nicht::ADV,न,ez
1257,nicht::ADV,नहीं,ez
1258,ein wenig::ADV,कुछ,apur bat
1259,ein wenig::ADV,कुछ,pixka bat
1260,ein wenig::ADV,ज़रा,apur bat
1261,ein wenig::ADV,ज़रा,pixka bat
1262,ein wenig::ADV,थोड़ा,apur bat
1263,ein wenig::ADV,थोड़ा,pixka bat
1264,kaum::ADV,लगभग नहीं,ozta
1265,kaum::ADV,लगभग नहीं,nekez
1266,kaum::ADV,बराबर नहीं,ozta
1267,kaum::ADV,बराबर नहीं,nekez
1268,sehr::ADV,बहुत,oso
1269,so::ADV,ऐसा,hala
1270,so::ADV,ऐसा,honela
1271,noch::ADV,अभी तक,oraindik
1272,nur::ADV,केवल,bakarrik
1273,nur::ADV,सिर्फ़,bakarrik
1274,schon::ADV,चुकना,ja
1275,schon::ADV,चुकना,jada
1276,wieder::ADV,फिर,berriro
1277,wieder::ADV,दुबारा,berriro
1278,vergebens::ADV,व्यर्थ,alferrik
1279,vor::PRP,के आगे,aurrean
1280,vor::PRP,के सामने,aurrean
1281,hinter::PRP,के पीछे,ostean
1282,hinter::PRP,के पीछे,gibelean
1283,unter::PRP,के तले,pean
1284,unter::PRP,के तले,azpian
1285,unter::PRP,के नीचे,pean
1286,unter::PRP,के नीचे,azpian
1287,durch::PRP,के पार,zehar
1288,neben::PRP,के पास,ondoan
1289,neben::PRP,के पास,aldamenean
1290,neben::PRP,की बग़ल में,ondoan
1291,neben::PRP,की बग़ल में,aldamenean
1292,zwischen::PRP,के बीच,artean
1293,wegen::PRP,के कारण,-gatik
1294,wegen::PRP,की वजह से,-gatik
1295,dies::PRN,यह,hau
1296,das::PRN,वह,hura
1297,alles::PRN,सब,dena
1298,alles::PRN,सब कुछ,dena
1299,ich::PRN,मैं,ni
1300,du::PRN,तू,zu
1301,er::PRN,यह,bera
1302,wir::PRN,हम,gu
1303,ihr::PRN,तुम,zuek
1304,sie::PRN,ये,berak
1305,was::FPRN,क्या,zer
1306,wer::FPRN,कौन,nor
1307,wo::FADV,किधर,non
1308,wohin::FADV,किधर,nora
1309,wie::FADV,कैसे,nola
1310,wie::FADV,कैसे,zelan
1311,warum::FADV,क्यों,zeren
1312,warum::FADV,क्यों,zergatik
1313,wieviel::FNUM,कितना,zenbat
1314,eins::NUM,एक,bat
1315,zwei::NUM,दो,bi
1316,zwei::NUM,दो,biga
1317,drei::NUM,तीन,hiru
1318,vier::NUM,चार,lau
1319,fünf::NUM,पाँच,bost
1320,sechs::NUM,छह,sei
1321,sieben::NUM,सात,zazpi
1322,acht::NUM,आठ,zortzi
1323,neun::NUM,नौ,bederatzi
1324,zehn::NUM,दस,hamar
1325,elf::NUM,ग्यारह,hamaika
1326,zwölf::NUM,बारह,hamabi
1327,zwanzig::NUM,बीस,hogei
1328,dreißig::NUM,तीस,hogeita hamar
1329,vierzig::NUM,चालीस,berrogei
1330,fünfzig::NUM,पचास,berrogeita hamar
1331,sechzig::NUM,साठ,hirurogei
1332,siebzig::NUM,सत्तर,hirurogeita hamar
1333,achtzig::NUM,अस्सी,laurogei
1334,neunzig::NUM,नव्वे,laurogeita hamar
1335,hundert::NUM,सौ,ehun
1336,tausend::NUM,हज़ार,mila
1337,und::CNJ,और,eta
1338,oder::CNJ,या,edo
1339,stehen::V,खड़ा होना,zutik egon
1340,sitzen::V,बैठना,eserita egon
1341,liegen::V,लेटना,etzan
1342,hängen::V,लटकना,eskegita egon
1343,hängen::V,लटकना,zintzilik egon
1344,werden::V,बनना,bihurtu
1345,werden::V,बनना,bilakatu
1346,passieren::V,होना,pasatu
1347,passieren::V,होना,gertatu
1348,beginnen::V,आरंभ होना,hasi
1349,beginnen::V,प्रारंभ होना,hasi
1350,enden::V,अंत होना,bukatu
1351,enden::V,ख़तम होना,bukatu
1352,wechseln::V,बदलना,aldatu
1353,aufgehen[Sonne]::V,चढ़ना,ilki
1354,aufgehen[Sonne]::V,चढ़ना,sortu
1355,aufgehen[Sonne]::V,उदित होना,ilki
1356,aufgehen[Sonne]::V,उदित होना,sortu
1357,untergehen[Sonne]::V,अस्त हो जाना,sartu
1358,scheinen[Sonne]::V,रोशनी देना,eguzkia egon
1359,donnern::V,गरजना,trumoia jo
1360,wehen::V,चलना,haizea ibili
1361,strömen::V,बहना,zorrotadaka isuri
1362,strömen::V,प्रवाहित होना,zorrotadaka isuri
1363,fließen::V,बहना,isuri
1364,fließen::V,प्रवाहित होना,isuri
1365,sich drehen::V,घूमना,biratu
1366,schwanken::V,हिलना,zabuka ibili
1367,schwingen::V,हिलना,kulunkatu
1368,fallen::V,गिरना,erori
1369,brennen::V,जलना,sutan egon
1370,rauchen::V,धुआँ उड़ाना,kea bota
1371,regnen::V,बरसना,euria ari izan
1372,gefrieren::V,जमना,izoztu
1373,gefrieren::V,जमना,hormatu
1374,tauen::V,गलना,gesaldu
1375,tauen::V,पिघलना,gesaldu
1376,schmelzen::V,गलना,urtu
1377,schmelzen::V,पिघलना,urtu
1378,trocknen::V,सूखना,idortu
1379,trocknen::V,सूखना,lehortu
1380,sieden::V,उबलना,irakin
1381,faulen::V,गलना,hirotu
1382,faulen::V,गलना,usteldu
1383,faulen::V,सड़ना,hirotu
1384,faulen::V,सड़ना,usteldu
1385,verfaulen::V,गलना,hirotu
1386,verfaulen::V,गलना,usteldu
1387,verfaulen::V,सड़ना,hirotu
1388,verfaulen::V,सड़ना,usteldu
1389,reißen::V,फटना,eten
1390,reißen::V,फटना,tarrat egin
1391,versinken::V,डूबना,urperatu
1392,vergehen::V,बीतना,iragan
1393,vergehen::V,गुज़रना,iragan
1394,erscheinen::V,दिखाई देना,agertu
1395,verschwinden::V,ग़ायब होना,desagertu
1396,sinken::V,घटना,beheititu
1397,sinken::V,उतरना,beheititu
1398,abnehmen::V,घटना,gutxitu
1399,abnehmen::V,घटना,beheratu
1400,zunehmen::V,बढ़ना,gora egin
1401,steigen::V,बढ़ना,igo
1402,wachsen::V,उगना,hazi
1403,glänzen::V,चमकना,distiratu
1404,funkeln::V,जगमगाना,izarniatu
1405,funkeln::V,टिमटिमाना,izarniatu
1406,lärmen::V,शोर मचाना,zarata atera
1407,läuten::V,बजना,jo
1408,läuten::V,बजना,hots egin
1409,klingeln::V,बजना,txirrina jo
1410,klirren::V,झनझनाना,tintin egin
1411,brausen::V,साँय-साँय करना,marru egin
1412,rauschen::V,सरसराना,fir-fir egin
1413,klingen::V,बजना,soinu egin
1414,bellen::V,भौंकना,zaunkatu
1415,heulen::V,गुर्राना,ulu egin
1416,heulen::V,गुर्राना,uhuri egin
1417,blasen::V,फूँकना,ufa egin
1418,blasen::V,फूँकना,putz egin
1419,pfeifen::V,सीटी देना,txistu egin
1420,schreien::V,चिल्लाना,oihu egin
1421,schreien::V,चिल्लाना,garrasi egin
1422,stöhnen::V,कराहना,intziri egin
1423,stöhnen::V,आहें भरना,intziri egin
1424,zittern::V,काँपना,ikara egin
1425,zittern::V,काँपना,dar-dar egin
1426,leben::V,जीना,bizi izan
1427,geboren werden::V,पैदा होना,jaio
1428,atmen::V,साँस लेना,hats egin
1429,atmen::V,साँस लेना,arnasa egin
1430,trinken::V,पीना,edan
1431,essen::V,खाना,jan
1432,schlucken::V,निगलना,irentsi
1433,müde werden::V,थकना,unatu
1434,müde werden::V,थकना,nekatu
1435,müde werden::V,उकताना,unatu
1436,müde werden::V,उकताना,nekatu
1437,einschlafen::V,सो जाना,lokartu
1438,schlafen::V,सोना,lo egin
1439,aufwachen::V,जागना,esnatu
1440,aufwachen::V,जागना,atzarri
1441,aufstehen::V,उठना,jaiki
1442,sich erholen::V,सुस्ताना,atseden egin
1443,sich erholen::V,आराम करना,atseden egin
1444,krank werden::V,बीमार पड़ना,gaixotu
1445,krank sein::V,बीमार होना,eri izan
1446,krank sein::V,बीमार होना,gaixo izan
1447,schmerzen::V,दुखना,min egin
1448,schmerzen::V,दर्द करना,min egin
1449,husten::V,खाँसना,eztul egin
1450,genesen::V,ठीक हो जाना,osatu
1451,genesen::V,स्वस्थ हो जाना,osatu
1452,sterben::V,मरना,hil
1453,sterben::V,मरना,zendu
1454,umkommen::V,मरना,istripuz hil
1455,sich bewegen::V,चलना,higitu
1456,sich bewegen::V,हिलना,higitu
1457,sich rühren::V,हिलना,zirkin egin
1458,sich erheben::V,उठना,zutitu
1459,sich erheben::V,उठना,altxatu
1460,sich setzen::V,बैठना,eseri
1461,sich setzen::V,बैठना,jesarri
1462,hinfallen::V,गिरना,erori
1463,laufen::V,चलना,ibili
1464,schreiten::V,क़दम जाना,oinkatu
1465,spazierengehen::V,सैर करना,paseatu
1466,spazierengehen::V,सैर करना,ostera bat egin
1467,eilen::V,तेज़ी से जाना,lasterkatu
1468,eilen::V,शीघ्रता से चलना,lasterkatu
1469,sich beeilen::V,जल्दी करना,lehiatu
1470,sich beeilen::V,शीघ्रता करना,lehiatu
1471,sausen::V,बड़ी तेज़ी से चलना,ziztu bizian joan
1472,rennen::V,भागना,lasterka egin
