,Concept_ID,lv,xal
774,Rohr::N,caurule,турва
775,Haus::N,керка,гер
776,Haus::N,māja,гер
777,Heim::N,горт,гер-бул
778,Heim::N,mājas,гер-бул
779,Ofen::N,пач,беш
780,Ofen::N,krāsns,беш
781,Fußboden::N,джодж,девскр
782,Fußboden::N,grīda,девскр
783,Tisch::N,пызан,ширә
784,Tisch::N,galds,ширә
785,Stuhl::N,улӧс,стул
786,Stuhl::N,krēsls,стул
787,Wiege::N,зыбка,өлгә
788,Wiege::N,зыбка,дүүҗң
789,Wiege::N,šūpulis,өлгә
790,Wiege::N,šūpulis,дүүҗң
791,Bett::N,вольпась,орн
792,Bett::N,вольпась,орндг
793,Bett::N,gulta,орн
794,Bett::N,gulta,орндг
795,Regal::N,джадж,таг
796,Regal::N,джадж,тәвц
797,Regal::N,plaukts,таг
798,Regal::N,plaukts,тәвц
799,Kiste::N,куд,яршг
800,Kiste::N,ящик,яршг
801,Kiste::N,kaste,яршг
802,Kiste::N,šķirsts,яршг
803,Fenster::N,ӧшинь,терз
804,Fenster::N,logs,терз
805,Tür::N,ӧдзӧс,үүдн
806,Tür::N,durvis,үүдн
807,Tor::N,дзиръя,үүдн
808,Tor::N,дзиръя,өргн үүдн
809,Tor::N,дзиръя,хашан үүдн
810,Tor::N,vārti,үүдн
811,Tor::N,vārti,өргн үүдн
812,Tor::N,vārti,хашан үүдн
813,Zaun::N,потшӧс,хаша
814,Zaun::N,žogs,хаша
815,Dach::N,вевт,деевр
816,Dach::N,jumts,деевр
817,Leiter::N,пос,шат
818,Leiter::N,пос,давшур
819,Leiter::N,kāpnes,шат
820,Leiter::N,kāpnes,давшур
821,Leiter::N,redeles,шат
822,Leiter::N,redeles,давшур
823,Besen::N,рос,сәвүр
824,Besen::N,slota,сәвүр
825,Spaten::N,зыр,күрз
826,Spaten::N,lāpsta,күрз
827,Schaufel::N,тэльӧб,совг
828,Schaufel::N,liekšķere,совг
829,Gabel::N,вилки,серә
830,Gabel::N,dakšiņa,серә
831,Löffel::N,пань,ухр
832,Löffel::N,karote,ухр
833,Messer::N,пурт,утх
834,Messer::N,nazis,утх
835,Nagel::N,тув,хадасн
836,Nagel::N,кӧрт тув,хадасн
837,Nagel::N,nagla,хадасн
838,Netz::N,тыв,гөлм
839,Netz::N,tīkls,гөлм
840,Haken::N,крук,дегә
841,Haken::N,āķis,дегә
842,Haken::N,kāsis,дегә
843,Haken::N,krampis,дегә
844,Griff::N,нуд,иш
845,Griff::N,нуд,бәрүл
846,Griff::N,kāts,иш
847,Griff::N,kāts,бәрүл
848,Griff::N,rokturis,иш
849,Griff::N,rokturis,бәрүл
850,Schloss::N,томан,оньс
851,Schloss::N,aizslēgs,оньс
852,Bild::N,серпас,зург
853,Bild::N,glezna,зург
854,Figur::N,пертас,фигур
855,Figur::N,вежньӧг,фигур
856,Figur::N,figūra,фигур
857,Puppe::N,акань,наадһа
858,Puppe::N,lelle,наадһа
859,Beutel::N,мешӧк,мишг
860,Beutel::N,kule,мишг
861,Beutel::N,maisiņš,мишг
862,Bündel::N,кӧртӧд,багла
863,Bündel::N,кӧртӧд,боодһа
864,Bündel::N,sainis,багла
865,Bündel::N,sainis,боодһа
866,Tasche::N,сумка,сумк
867,Tasche::N,soma,сумк
868,Eimer::N,ведра,суулһ
869,Eimer::N,spainis,суулһ
870,Deckel::N,пӧдан,бүркәсн
871,Deckel::N,тупкӧд,бүркәсн
872,Deckel::N,vāks,бүркәсн
873,Geschirr::N,дозмук,сав
874,Geschirr::N,дозмук,сав-сарх
875,Geschirr::N,тасьті-пань,сав
876,Geschirr::N,тасьті-пань,сав-сарх
877,Geschirr::N,trauki,сав
878,Geschirr::N,trauki,сав-сарх
879,Sack::N,мешӧк,мишг
880,Sack::N,maiss,мишг
881,Tasse::N,бекар,ааһ
882,Tasse::N,тасьті,ааһ
883,Tasse::N,tase,ааһ
884,Topf::N,гырнич,кастрюль
885,Topf::N,pods,кастрюль
886,Kessel::N,пӧрт,хәәсн
887,Kessel::N,katls,хәәсн
888,Essen::N,сёйӧм,зоогллһн
889,Essen::N,ēdiens,зоогллһн
890,Nahrung::N,сёян,теҗәл
891,Nahrung::N,barība,теҗәл
892,Speise::N,сёян,хот
893,Speise::N,сёянтор,хот
894,Speise::N,ēdiens,хот
895,Fleisch::N,яй,махн
896,Fleisch::N,gaļa,махн
897,Getreide::N,нянь,хот болҗ эдлгддг цецгүдтә урһмл
898,Getreide::N,labība,хот болҗ эдлгддг цецгүдтә урһмл
899,Brei::N,рок,хаш
900,Brei::N,putra,хаш
901,Brei::N,biezenis,хаш
902,Brot::N,нянь,өдмг
903,Brot::N,maize,өдмг
904,Scheibe::N,шӧрӧм,зүсм
905,Scheibe::N,чӧлан,зүсм
906,Scheibe::N,šķēle,зүсм
907,Scheibe::N,rieciens,зүсм
908,Fett::N,гос,өөкн
909,Fett::N,тшог,өөкн
910,Fett::N,tauki,өөкн
911,Butter::N,вый,тосн
912,Butter::N,sviests,тосн
913,Öl::N,вый,тосн
914,Öl::N,eļļa,тосн
915,Salz::N,сов,давсн
916,Salz::N,sāls,давсн
917,Suppe::N,шыд,шөлн
918,Suppe::N,zupa,шөлн
919,Honig::N,ма,бал
920,Honig::N,medus,бал
921,Milch::N,йӧв,үсн
922,Milch::N,piens,үсн
923,Tee::N,чай,цә
924,Tee::N,tēja,цә
925,Leder::N,ку,арсн
926,Leder::N,āda,арсн
927,Wolle::N,вурун,утцн
928,Wolle::N,вурун,эд
929,Wolle::N,vilna,утцн
930,Wolle::N,vilna,эд
931,Stoff::N,дӧра,эд
932,Stoff::N,drāna,эд
933,Stoff::N,audums,эд
934,Nadel::N,ем,зүн
935,Nadel::N,adata,зүн
936,Faden::N,сунис,утцн
937,Faden::N,diegs,утцн
938,Faden::N,pavediens,утцн
939,Knopf::N,кизь,товч
940,Knopf::N,poga,товч
941,Knoten::N,гӧрӧд,зәңгдә
942,Knoten::N,mezgls,зәңгдә
943,Farbe::N,краска,будг
944,Farbe::N,вап,будг
945,Farbe::N,krāsa,будг
946,Kleidung::N,паськӧм,хувцн
947,Kleidung::N,паськӧм,хувц-хунр
948,Kleidung::N,tērps,хувцн
949,Kleidung::N,tērps,хувц-хунр
950,Kleidung::N,drēbes,хувцн
951,Kleidung::N,drēbes,хувц-хунр
952,Hemd::N,дӧрӧм,киилг
953,Hemd::N,krekls,киилг
954,Kragen::N,воротник,зах
955,Kragen::N,apkakle,зах
956,Ärmel::N,сос,ханцн
957,Ärmel::N,piedurkne,ханцн
958,Hose::N,гач,шалвур
959,Hose::N,bikses,шалвур
960,Gürtel::N,вӧнь,бүс
961,Gürtel::N,josta,бүс
962,Mütze::N,шапка,махла
963,Mütze::N,cepure,махла
964,Schuh::N,башмак,башмгуд
965,Schuh::N,ботинки,башмгуд
966,Schuh::N,kurpe,башмгуд
967,Stiefel::N,сапӧг,һосн
968,Stiefel::N,zābaks,һосн
969,Ring::N,кытш,билцг
970,Ring::N,gredzens,билцг
971,Band::N,лента,лент
972,Band::N,вундас,лент
973,Band::N,lente,лент
974,Kamm::N,сынан,сам
975,Kamm::N,ķemme,сам
976,Spiegel::N,рӧмпӧштан,толь
977,Spiegel::N,spogulis,толь
978,Riemen::N,тасма,бүс
979,Riemen::N,siksna,бүс
980,Schnur::N,гез,деесн
981,Schnur::N,aukla,деесн
982,Leine::N,юргез,бурнтг
983,Leine::N,юргез,нохан көтлвр
984,Leine::N,saite,бурнтг
985,Leine::N,saite,нохан көтлвр
986,Decke::N,эшкын,көнҗл
987,Decke::N,шебрас,көнҗл
988,Decke::N,sega,көнҗл
989,Kissen::N,юрлӧс,дер
990,Kissen::N,spilvens,дер
991,Tuch::N,чышъян,альчур
992,Tuch::N,vadmala,альчур
993,Handtuch::N,ки чышкӧд,полотенц
994,Handtuch::N,ки чышкӧд,һар-нүүрин альчур
995,Handtuch::N,кизьчышъян,полотенц
996,Handtuch::N,кизьчышъян,һар-нүүрин альчур
997,Handtuch::N,dvielis,полотенц
998,Handtuch::N,dvielis,һар-нүүрин альчур
999,Kraft::N,этш,күчн
1000,Kraft::N,эбӧс,күчн
1001,Kraft::N,spēks,күчн
1002,Stärke::N,ёнлун,чидл
1003,Stärke::N,чорыдлун,чидл
1004,Stärke::N,stiprums,чидл
1005,Gesundheit::N,дзоньвидзалун,эрүл-менд
1006,Gesundheit::N,veselība,эрүл-менд
1007,Krankheit::N,висьӧм,өвчн
1008,Krankheit::N,slimība,өвчн
1009,Schmerz::N,висьӧм,өвдлһн
1010,Schmerz::N,sāpes,өвдлһн
1011,Wunde::N,дой,шав
1012,Wunde::N,brūce,шав
1013,Wunde::N,jēlums,шав
1014,Fieber::N,жар,безг
1015,Fieber::N,drudzis,безг
1016,Fieber::N,karstums,безг
1017,Arznei::N,лекарство,эм
1018,Arznei::N,зелля,эм
1019,Arznei::N,zāles,эм
1020,Arznei::N,medikaments,эм
1021,Brücke::N,пос,тагт
1022,Brücke::N,tilts,тагт
1023,Brunnen::N,юкмӧс,худг
1024,Brunnen::N,aka,худг
1025,Weide::N,пӧскӧтина,малын идг
1026,Weide::N,ganības,малын идг
1027,Pfad::N,туй,цувг
1028,Pfad::N,кыснан,цувг
1029,Pfad::N,taka,цувг
1030,Weg::N,туй,хаалһ
1031,Weg::N,ceļš,хаалһ
1032,Straße::N,туй,зам
1033,Straße::N,iela,зам
1034,Dorf::N,сикт,хотн
1035,Dorf::N,ciems,хотн
1036,Stadt::N,кар,балһсн
1037,Stadt::N,pilsēta,балһсн
1038,Brief::N,письмӧ,бичг
1039,Brief::N,vēstule,бичг
1040,Buch::N,небӧг,дегтр
1041,Buch::N,grāmata,дегтр
1042,Buchstabe::N,шыпас,үзг
1043,Buchstabe::N,burts,үзг
1044,Zeitung::N,газет,газет
1045,Zeitung::N,avīze,газет
1046,Zeitung::N,laikraksts,газет
1047,Leben::N,лов,җирһл
1048,Leben::N,олӧм,җирһл
1049,Leben::N,dzīve,җирһл
1050,Tod::N,кулӧм,үкл
1051,Tod::N,кулӧм,өңгрлһн
1052,Tod::N,nāve,үкл
1053,Tod::N,nāve,өңгрлһн
1054,Grab::N,гу,оршалһна нүкн
1055,Grab::N,kaps,оршалһна нүкн
1056,Kirche::N,вичко,чонҗ
1057,Kirche::N,baznīca,чонҗ
1058,Sünde::N,мыж,нүл
1059,Sünde::N,мыж,килнц
1060,Sünde::N,grēks,нүл
1061,Sünde::N,grēks,килнц
1062,Gott::N,ен,бурхн
1063,Gott::N,dievs,бурхн
1064,Arbeiter::N,уджалысь,көдлмшч
1065,Arbeiter::N,strādnieks,көдлмшч
1066,Chef::N,юралысь,толһач
1067,Chef::N,веськӧдлысь,толһач
1068,Chef::N,šefs,толһач
1069,Chef::N,vadītajs,толһач
1070,Chef::N,priekšnieks,толһач
1071,Meister::N,вӧчысь,урн
1072,Meister::N,meistars,урн
1073,Arzt::N,врач,эмч
1074,Arzt::N,бурдӧдысь,эмч
1075,Arzt::N,ārsts,эмч
1076,Lehrer::N,велӧдысь,багш
1077,Lehrer::N,skolotājs,багш
1078,Geld::N,сьӧм,мөңгн
1079,Geld::N,nauda,мөңгн
1080,Geschäft::N,удж,көдлмш
1081,Geschäft::N,bizness,көдлмш
1082,Geschäft::N,darījums,көдлмш
1083,Laden::N,вузасянін,лавк
1084,Laden::N,bode,лавк
1085,Laden::N,veikals,лавк
1086,Preis::N,дон,үн
1087,Preis::N,cena,үн
1088,Ware::N,тӧвар,эд-тавр
1089,Ware::N,prece,эд-тавр
1090,Nutzen::N,воӧм,олз
1091,Nutzen::N,выгӧда,олз
1092,Nutzen::N,labums,олз
1093,Reichtum::N,озырлун,зөөр
1094,Reichtum::N,bagātība,зөөр
1095,Welt::N,енкӧла,орчлң
1096,Welt::N,енкӧла,делкә
1097,Welt::N,pasaule,орчлң
1098,Welt::N,pasaule,делкә
1099,Land::N,му,орн-нутг
1100,Land::N,zeme,орн-нутг
1101,Staat::N,канму,государств
1102,Staat::N,государство,государств
1103,Staat::N,valsts,государств
1104,König::N,кан,хан
1105,König::N,ķēniņš,хан
1106,König::N,karalis,хан
1107,Macht::N,каналӧм,йосн
1108,Macht::N,vara,йосн
1109,Grenze::N,су,меҗә
1110,Grenze::N,суйӧр,меҗә
1111,Grenze::N,robeža,меҗә
1112,Krieg::N,ожман,дән
1113,Krieg::N,karš,дән
1114,Feind::N,враг,дәәсн
1115,Feind::N,вӧрӧг,дәәсн
1116,Feind::N,ienaidnieks,дәәсн
1117,Gewalt::N,мырдöналöм,күч һарһлһн
1118,Gewalt::N,vara,күч һарһлһн
1119,Gewalt::N,vardarbība,күч һарһлһн
1120,Kampf::N,вермасьӧм,ноолдан
1121,Kampf::N,вермасьӧм,бәрлдлһн
1122,Kampf::N,cīņa,ноолдан
1123,Kampf::N,cīņa,бәрлдлһн
1124,Bogen[Waffe]::N,ньӧввуж,саадг
1125,Bogen[Waffe]::N,loks,саадг
1126,Pfeil::N,ньӧв,сумн
1127,Pfeil::N,bulta,сумн
1128,Gewehr::N,пишшаль,бу
1129,Gewehr::N,šautene,бу
1130,Fehler::N,сорсьӧм,алдг
1131,Fehler::N,дзугсьӧм,алдг
1132,Fehler::N,kļūda,алдг
1133,Lüge::N,пӧръясьӧм,худл
1134,Lüge::N,ылӧдлӧм,худл
1135,Lüge::N,meli,худл
1136,Schaden::N,лёк,хорлт
1137,Schaden::N,изъян,хорлт
1138,Schaden::N,пакӧсьт,хорлт
1139,Schaden::N,bojājums,хорлт
1140,Schaden::N,kaitējums,хорлт
1141,Unglück::N,шог,гүрм
1142,Unglück::N,kļūme,гүрм
1143,Unglück::N,klizma,гүрм
1144,Unglück::N,nelaime,гүрм
1145,Schuld::N,мыж,гем
1146,Schuld::N,мыж,буру
1147,Schuld::N,vaina,гем
1148,Schuld::N,vaina,буру
1149,Alter::N,арлыд,насн
1150,Alter::N,vecums,насн
1151,Schluss::N,пом,чилгч
1152,Schluss::N,beigas,чилгч
1153,Zeit::N,кад,цаг
1154,Zeit::N,laiks,цаг
1155,Tag::N,лун,өдр
1156,Tag::N,diena,өдр
1157,Morgen::N,асыв,өрүн
1158,Morgen::N,rīts,өрүн
1159,Mittag::N,лун шӧр,үд
1160,Mittag::N,pusdiena,үд
1161,Abend::N,рыт,асхн
1162,Abend::N,vakars,асхн
1163,Nacht::N,вой,сө
1164,Nacht::N,nakts,сө
1165,Woche::N,вежон,долан хонг
1166,Woche::N,nedēļa,долан хонг
1167,Monat::N,тӧлысь,сар
1168,Monat::N,mēnesis,сар
1169,Jahr::N,во,җил
1170,Jahr::N,gads,җил
1171,Frühling::N,тулыс,хавр
1172,Frühling::N,pavasaris,хавр
1173,Sommer::N,гожӧм,зун
1174,Sommer::N,vasara,зун
1175,Herbst::N,ар,намр
1176,Herbst::N,rudens,намр
1177,Winter::N,тӧв,үвл
1178,Winter::N,ziema,үвл
1179,Januar::N,тӧв шӧр,январь
1180,Januar::N,janvāris,январь
1181,Februar::N,урасьӧм,февраль
1182,Februar::N,februāris,февраль
1183,März::N,рака,март
1184,März::N,рака,моһа сар
1185,März::N,marts,март
1186,März::N,marts,моһа сар
1187,April::N,кос му,апрель
1188,April::N,aprīlis,апрель
1189,Mai::N,ода-кора,май
1190,Mai::N,maijs,май
1191,Juni::N,лӧддза-номъя,июнь
1192,Juni::N,лӧддза-номъя,мөчн сар
1193,Juni::N,jūnijs,июнь
1194,Juni::N,jūnijs,мөчн сар
1195,Juli::N,сора,июль
1196,Juli::N,jūlijs,июль
1197,August::N,моз,август
1198,August::N,augusts,август
1199,September::N,кӧч,һаха сар
1200,September::N,septembris,һаха сар
1201,Oktober::N,йирым,октябрь
1202,Oktober::N,oktobris,октябрь
1203,November::N,вӧльгым,ноябрь
1204,November::N,вӧльгым,үкр сар
1205,November::N,novembris,ноябрь
1206,November::N,novembris,үкр сар
1207,Dezember::N,ӧшым,бар сар
1208,Dezember::N,decembris,бар сар
1209,Montag::N,выльлун,понедельник
1210,Montag::N,pirmdiena,понедельник
1211,Dienstag::N,воторник,вторник
1212,Dienstag::N,otrdiena,вторник
1213,Mittwoch::N,середа,среда
1214,Mittwoch::N,середа,үлмҗ өдр
1215,Mittwoch::N,trešdiena,среда
1216,Mittwoch::N,trešdiena,үлмҗ өдр
1217,Donnerstag::N,четверг,четверг
1218,Donnerstag::N,четверг,пүрвә өдр
1219,Donnerstag::N,ceturtdiena,четверг
1220,Donnerstag::N,ceturtdiena,пүрвә өдр
1221,Freitag::N,пекнича,пятниц
1222,Freitag::N,piektdiena,пятниц
1223,Samstag::N,субӧта,суббот
1224,Samstag::N,sestdiena,суббот
1225,Sonntag::N,вӧскресенньӧ,нарн өдр
1226,Sonntag::N,вӧскресенньӧ,воскресень
1227,Sonntag::N,svētdiena,нарн өдр
1228,Sonntag::N,svētdiena,воскресень
1229,groß::A,ыджыд,ик
1230,groß::A,dižs,ик
1231,groß::A,liels,ик
1232,klein::A,ичӧт,бичкн
1233,klein::A,mazs,бичкн
1234,lang::A,кузь,ут
1235,lang::A,garš,ут
1236,kurz::A,дженьыд,оһтр
1237,kurz::A,īss,оһтр
1238,breit::A,ота,өргн
1239,breit::A,паськыд,өргн
1240,breit::A,plats,өргн
1241,schmal::A,оттӧм,уутьхн
1242,schmal::A,tievs,уутьхн
1243,dicht::A,сук,нигт
1244,dicht::A,blīvs,нигт
1245,dick[Gegenstand]::A,кыз,зузан
1246,dick[Gegenstand]::A,biezs,зузан
1247,dünn::A,вӧсни,нимгн
1248,dünn::A,вӧсньыд,нимгн
1249,dünn::A,plāns,нимгн
1250,fein::A,посни,нәрхн
1251,fein::A,smalks,нәрхн
1252,fest::A,зумыд,бат
1253,fest::A,tvirts,бат
1254,fest::A,noturīgs,бат
1255,flach::A,плавкӧс,хавтха
1256,flach::A,тшӧтшкӧс,хавтха
1257,flach::A,lēzens,хавтха
1258,flach::A,līdzens,хавтха
1259,glatt::A,вольк,тегш
1260,glatt::A,вольк,тиньгр
1261,glatt::A,мольыд,тегш
1262,glatt::A,мольыд,тиньгр
1263,glatt::A,gluds,тегш
1264,glatt::A,gluds,тиньгр
1265,glatt::A,slidens,тегш
1266,glatt::A,slidens,тиньгр
1267,hart::A,зумыд,хату
1268,hart::A,ciets,хату
1269,weich::A,небыд,җөөлн
1270,weich::A,небыд,җөөлкн
1271,weich::A,mīksts,җөөлн
1272,weich::A,mīksts,җөөлкн
1273,rund::A,гӧгрӧс,төгрг
1274,rund::A,apaļš,төгрг
1275,spitz::A,ёсь йыла,шовһр
1276,spitz::A,smails,шовһр
1277,scharf::A,ёсь,хурц
1278,scharf::A,ass,хурц
1279,stumpf::A,ныж,мука
1280,stumpf::A,truls,мука
1281,stumpf::A,strups,мука
1282,schwer::A,сьӧкыд,күнд
1283,schwer::A,smags,күнд
1284,schön::A,мича,сәәхн
1285,schön::A,лӧсьыд,сәәхн
1286,schön::A,daiļš,сәәхн
1287,schön::A,skaists,сәәхн
1288,heiß::A,пӧсь,халун
1289,heiß::A,karsts,халун
1290,warm::A,шоныд,дулан
1291,warm::A,silts,дулан
1292,kalt::A,кӧдзыд,киитн
1293,kalt::A,salts,киитн
1294,kalt::A,auksts,киитн
1295,kühl::A,юзыд,серүн
1296,kühl::A,ыркыд,серүн
1297,kühl::A,vēss,серүн
1298,kühl::A,dzestrs,серүн
1299,frisch::A,выль,серүн
1300,frisch::A,svaigs,серүн
1301,feucht::A,уль,чиигтә
1302,feucht::A,mitrs,чиигтә
1303,feucht::A,drēgns,чиигтә
1304,nass::A,ва,чиигтә
1305,nass::A,slapjš,чиигтә
1306,trocken::A,кос,хагсу
1307,trocken::A,sauss,хагсу
1308,voll::A,кыз,дүүрң
1309,voll::A,pilns,дүүрң
1310,leer::A,куш,сул
1311,leer::A,куш,хоосн
1312,leer::A,тыртӧм,сул
1313,leer::A,тыртӧм,хоосн
1314,leer::A,tukšs,сул
1315,leer::A,tukšs,хоосн
1316,offen::A,восьса,секәтә
1317,offen::A,vaļējs,секәтә
1318,offen::A,atvērts,секәтә
1319,geschlossen::A,пӧдса,хаалһата
1320,geschlossen::A,slēgts,хаалһата
1321,sauber::A,сӧстӧм,цевр
1322,sauber::A,tīrs,цевр
1323,sauber::A,spodrs,цевр
1324,schmutzig::A,няйт,киртә
1325,schmutzig::A,netīrs,киртә
1326,schmutzig::A,dubļains,киртә
1327,roh::A,уль,түүкә
1328,roh::A,jēls,түүкә
1329,reif::A,кисьмӧм,болсн
1330,reif::A,gatavs,болсн
1331,reif::A,nobriedis,болсн
1332,lecker::A,чӧскыд,әмтәхн
1333,lecker::A,gards,әмтәхн
1334,lecker::A,garšīgs,әмтәхн
1335,süß::A,юмов,әмтәхн
1336,süß::A,чӧскыд,әмтәхн
1337,süß::A,salds,әмтәхн
1338,bitter::A,курыд,һашун
1339,bitter::A,курыд,һашута
1340,bitter::A,sūrs,һашун
1341,bitter::A,sūrs,һашута
1342,bitter::A,rūgts,һашун
1343,bitter::A,rūgts,һашута
1344,sauer::A,шома,ишклң
1345,sauer::A,skābs,ишклң
1346,hell::A,югыд,герлтә
1347,hell::A,gaišs,герлтә
1348,dunkel::A,пемыд,харңһу
1349,dunkel::A,tumšs,харңһу
1350,schwarz::A,сьӧд,хар
1351,schwarz::A,melns,хар
1352,weiß::A,еджыд,цаһан
1353,weiß::A,balts,цаһан
1354,rot::A,гӧрд,улан
1355,rot::A,sarkans,улан
1356,gelb::A,виж,шар
1357,gelb::A,dzeltens,шар
1358,blau::A,лӧз,көк
1359,blau::A,zils,көк
1360,grün::A,веж,көк
1361,grün::A,турунвиж,көк
1362,grün::A,zaļš,көк
1363,grau::A,руд,бор
1364,grau::A,pelēks,бор
1365,bunt::A,сера,алг
1366,bunt::A,сера,эрәтә
1367,bunt::A,raibs,алг
1368,bunt::A,raibs,эрәтә
1369,bunt::A,krāsains,алг
1370,bunt::A,krāsains,эрәтә
1371,billig::A,донтӧг,кимд
1372,billig::A,lēts,кимд
1373,teuer::A,дона,үнтә
1374,teuer::A,dārgs,үнтә
1375,wertvoll::A,дона,үнтә
1376,wertvoll::A,дона,эрднь
1377,wertvoll::A,vērtīgs,үнтә
1378,wertvoll::A,vērtīgs,эрднь
1379,blind::A,синтӧм,сохр
1380,blind::A,akls,сохр
1381,taub::A,пельтӧм,дүлә
1382,taub::A,kurls,дүлә
1383,kräftig::A,вынйӧра,күчтә
1384,kräftig::A,spēcīgs,күчтә
1385,stark::A,ён,чаңһ
1386,stark::A,вына,чаңһ
1387,stark::A,stiprs,чаңһ
1388,schwach::A,жеб,күчн тату
1389,schwach::A,vājš,күчн тату
1390,fett::A,госа,тарһн
1391,fett::A,brangs,тарһн
1392,schlank::A,веськыд,эццн
1393,schlank::A,slaids,эццн
1394,hübsch::A,мича,көркхн
1395,hübsch::A,лӧсьыд,көркхн
1396,hübsch::A,glīts,көркхн
1397,böse::A,лёк,уурта
1398,böse::A,ļauns,уурта
1399,böse::A,negants,уурта
1400,dumm::A,йӧй,тенг
1401,dumm::A,вежӧртӧм,тенг
1402,dumm::A,stulbs,тенг
1403,dumm::A,muļķīgs,тенг
1404,faul::A,дыш,залху
1405,faul::A,slinks,залху
1406,fleißig::A,зільысь,кинән
1407,fleißig::A,зільысь,кинмһә
1408,fleißig::A,čakls,кинән
1409,fleißig::A,čakls,кинмһә
1410,fleißig::A,cītīgs,кинән
1411,fleißig::A,cītīgs,кинмһә
1412,geizig::A,топыд,ховдг
1413,geizig::A,skops,ховдг
1414,geizig::A,sīksts,ховдг
1415,klug::A,юра,ухата
1416,klug::A,вежӧра,ухата
1417,klug::A,gudrs,ухата
1418,geschickt::A,кипода,чадмг
1419,geschickt::A,кужысь,чадмг
1420,geschickt::A,manīgs,чадмг
1421,lieb::A,муса,эңкр
1422,lieb::A,мича,эңкр
1423,lieb::A,лӧсьыд,эңкр
1424,lieb::A,mīļš,эңкр
1425,lustig::A,кыпыд,сергмҗтә
1426,lustig::A,кыпыд,җирһлтә
1427,lustig::A,jautrs,сергмҗтә
1428,lustig::A,jautrs,җирһлтә
1429,sanft::A,мелі,номһн
1430,sanft::A,liegs,номһн
1431,hungrig::A,тшыг,өлн
1432,hungrig::A,тшыг,харһнсн
1433,hungrig::A,izsalcis,өлн
1434,hungrig::A,izsalcis,харһнсн
1435,krank::A,висьысь,өвчтә
1436,krank::A,висьысь,шалтгта
1437,krank::A,slims,өвчтә
1438,krank::A,slims,шалтгта
1439,nackt::A,пасьтӧм,нүцкн
1440,nackt::A,pliks,нүцкн
1441,traurig::A,гажтӧм,һундлта
1442,traurig::A,bēdīgs,һундлта
1443,traurig::A,skumīgs,һундлта
1444,lebendig::A,ловъя,әмд
1445,lebendig::A,dzīvs,әмд
1446,gut::A,бур,сән
1447,gut::A,labs,сән
1448,schlecht::A,лёк,му
1449,schlecht::A,омӧль,му
1450,schlecht::A,slikts,му
1451,richtig::A,инӧд,зөвтә
1452,richtig::A,riktīgs,зөвтә
1453,schlimm::A,омӧль,җигшүртә
1454,schlimm::A,туйтӧм,җигшүртә
1455,schlimm::A,nelāgs,җигшүртә
1456,schlimm::A,nejauks,җигшүртә
1457,wahr::A,абу ылӧг,үнн
1458,wahr::A,абу ылӧг,мөн
1459,wahr::A,īsts,үнн
1460,wahr::A,īsts,мөн
1461,wahr::A,patiess,үнн
1462,wahr::A,patiess,мөн
1463,alt::A,важ,хуучн
1464,alt::A,sens,хуучн
1465,alt::A,vęcs,хуучн
1466,neu::A,выль,шин
1467,neu::A,jauns,шин
1468,ehemalig::A,вӧвлӧм,хуучн
1469,ehemalig::A,bijušais,хуучн
1470,alt[Lebewesen]::A,пӧрысь,көгшн
1471,alt[Lebewesen]::A,vecs,көгшн
1472,jung::A,том,баһ
1473,jung::A,jauns,баһ
1474,arm::A,гӧль,угатя
1475,arm::A,nabags,угатя
1476,reich::A,озыр,байн
1477,reich::A,bagāts,байн
1478,bekannt::A,тӧдса,таньл
1479,bekannt::A,тӧдса,таньдг
1480,bekannt::A,zināms,таньл
1481,bekannt::A,zināms,таньдг
1482,bekannt::A,pazīstams,таньл
1483,bekannt::A,pazīstams,таньдг
1484,berühmt::A,нималан,туурсн
1485,berühmt::A,кывсян,туурсн
1486,berühmt::A,slavens,туурсн
1487,fremd::A,йӧз,күүнә
1488,fremd::A,svešs,күүнә
1489,verschieden::A,абу ӧткодь,әдл биш
1490,verschieden::A,абу ӧткодь,йилһәтә
1491,verschieden::A,разнӧй,әдл биш
1492,verschieden::A,разнӧй,йилһәтә
1493,verschieden::A,dažāds,әдл биш
1494,verschieden::A,dažāds,йилһәтә
1495,nah::A,матыс,өөрхн
1496,nah::A,tuvs,өөрхн
1497,fern::A,ылі,хол
1498,fern::A,tāls,хол
1499,linker::A,шуйга,зүн
1500,linker::A,kreisais,зүн
1501,rechter::A,веськыд,барун
1502,rechter::A,labais,барун
1503,anderer::A,мукӧд,талдан
1504,anderer::A,otrs,талдан
1505,erster::A,медводдза,негдгч
1506,erster::A,pirmais,негдгч
1507,zweiter::A,мӧд,хойрдгч
1508,zweiter::A,otrais,хойрдгч
1509,dritter::A,коймӧд,һурвдгч
1510,dritter::A,trešais,һурвдгч
1511,letzter::A,бӧръя,отхн
1512,letzter::A,beidzamais,отхн
1513,allein::ADV,ӧтка,һанцарн
1514,allein::ADV,viens pats,һанцарн
1515,auf einmal::ADV,ӧтпырйӧ,нег дәкҗ
1516,auf einmal::ADV,reizē,нег дәкҗ
1517,zusammen::ADV,тшӧтш,хамдан
1518,zusammen::ADV,kopā,хамдан
1519,zusammen::ADV,vienviet,хамдан
1520,lange::ADV,дыр,удан
1521,lange::ADV,ilgi,удан
1522,plötzlich::ADV,друг,генткн
1523,plötzlich::ADV,pēkšņi,генткн
