,Concept_ID,ko,hi
787,März::N,삼월,मार्च
788,April::N,사월,अप्रैल
789,Mai::N,오월,मई
790,Juni::N,유월,जून
791,Juli::N,칠월,जुलाई
792,August::N,팔월,अगस्त
793,September::N,구월,सितंबर
794,Oktober::N,시월,अक्तूबर
795,November::N,십일월,नवंबर
796,Dezember::N,십이월,दिसंबर
797,Montag::N,월요일,पीर
798,Montag::N,월요일,सोमवार
799,Dienstag::N,화요일,मंगलवार
800,Mittwoch::N,수요일,बुधवार
801,Donnerstag::N,모교일,गुरुवार
802,Donnerstag::N,모교일,बृहस्पतिवार
803,Freitag::N,그묘일,शुक्रवार
804,Samstag::N,토요일,सनीचर
805,Samstag::N,토요일,शनिवार
806,Sonntag::N,일요일,इतवार
807,Sonntag::N,일요일,रविवार
808,groß::A,큰,बड़ा
809,klein::A,자근,कम
810,klein::A,자근,छोटा
811,lang::A,긴,लंबा
812,lang::A,긴,दीर्घ
813,kurz::A,짧은,लधु
814,kurz::A,짧은,छोटा
815,breit::A,넓은,चौड़ा
816,schmal::A,좁은,तंग
817,schmal::A,좁은,सँकरा
818,dicht::A,농밀한,सघन
819,dick[Gegenstand]::A,두꺼운,मोटा
820,dünn::A,얇은,महीन
821,dünn::A,얇은,बारीक
822,fein::A,미세한,कोमल
823,fein::A,미세한,सूक्ष्म
824,fest::A,굳은,दृढ़
825,fest::A,굳은,मज़बूत
826,flach::A,얕은,चपटा
827,glatt::A,반들반들한,चौरस
828,glatt::A,반들반들한,चिकना
829,hart::A,굳은,कठोर
830,hart::A,굳은,सख़्त
831,weich::A,연한,नरम
832,weich::A,연한,मुलायम
833,rund::A,둥근,गोल
834,rund::A,둥근,वर्तुल
835,spitz::A,뾰족한,नुकीला
836,scharf::A,날카로운,पैना
837,stumpf::A,무딘,भोथरा
838,schwer::A,무거운,भारी
839,schwer::A,무거운,वज़नी
840,schön::A,멋진,सुंदर
841,heiß::A,뜨거운,उष्ण
842,warm::A,따뜻한,गरम
843,kalt::A,찬,सर्द
844,kühl::A,서늘한,ठंडा
845,frisch::A,신선한,तर
846,frisch::A,신선한,ताज़ा
847,feucht::A,축축한,नम
848,feucht::A,축축한,भीगा
849,nass::A,젖은,गीला
850,trocken::A,마른,सूखा
851,trocken::A,마른,ख़ुश्क
852,voll::A,완전한,भरा
853,voll::A,완전한,पूरा
854,leer::A,빈,ख़ाली
855,offen::A,열린,खुला
856,geschlossen::A,닫힌,बंद
857,sauber::A,깨끗한,साफ़
858,sauber::A,깨끗한,सुथरा
859,schmutzig::A,더러운,गंदा
860,roh::A,날게잇의,कच्चा
861,reif::A,이근,पक्व
862,reif::A,이근,पक्का
863,lecker::A,맛있는,मज़ेदार
864,lecker::A,맛있는,स्वादिष्ट
865,süß::A,단,मीठा
866,bitter::A,찌르는듯한,कटु
867,bitter::A,찌르는듯한,कड़वा
868,sauer::A,산성의,खट्टा
869,hell::A,밝은,रोशन
870,dunkel::A,어두운,अँधेरा
871,schwarz::A,검은,काला
872,schwarz::A,검은,स्याह
873,weiß::A,하얀,सफ़ेद
874,rot::A,붉은,लाल
875,rot::A,붉은,सुर्ख़
876,gelb::A,황색,पीला
877,gelb::A,황색,ज़र्द
878,blau::A,푸른,नीला
879,blau::A,푸른,आसमानी
880,grün::A,녹색의,हरा
881,grau::A,회색의,धूसर
882,bunt::A,알록달록한,रंगीन
883,bunt::A,알록달록한,बहुरंगा
884,billig::A,싼,सस्ता
885,teuer::A,값비산,महँगा
886,wertvoll::A,가치가많은,क़ीमती
887,wertvoll::A,가치가많은,मूल्यवान्
888,blind::A,눈먼,अंधा
889,taub::A,무감간한,बहरा
890,kräftig::A,강장한,ताक़तवर
891,kräftig::A,강장한,शक्तिशाली
892,stark::A,강한,प्रबल
893,stark::A,강한,बलवान्
894,schwach::A,약한,कमज़ोर
895,fett::A,실찐,मोटा
896,fett::A,실찐,मांसल
897,schlank::A,호리호리한,पतला
898,schlank::A,호리호리한,छरहरा
899,hübsch::A,예쁜,सुंदर
900,hübsch::A,예쁜,ख़ूबसूरत
901,böse::A,나쁜,पापी
902,böse::A,나쁜,दुष्ट
903,dumm::A,어리석은,मूर्ख
904,dumm::A,어리석은,बुद्धू
905,faul::A,너덜너덜한,आलसी
906,faul::A,너덜너덜한,सुस्त
907,fleißig::A,근면한,मेहनती
908,fleißig::A,근면한,परिश्रमी
909,geizig::A,인색한,कृपण
910,geizig::A,인색한,कंजूस
911,geschickt::A,교묘한,किशल
912,lieb::A,친애하는,प्रिय
913,lieb::A,친애하는,प्यारा
914,lustig::A,유쾌한,हँसमुख
915,lustig::A,유쾌한,ख़ुशदिल
916,sanft::A,온화한,नम्र
917,hungrig::A,배고픈,भूखा
918,krank::A,병든,बीमार
919,krank::A,병든,अस्वस्थ
920,nackt::A,벌거벗은,नग्न
921,traurig::A,슬픈,उदास
922,traurig::A,슬픈,रंजीदा
923,lebendig::A,살아있는,जीता
924,lebendig::A,살아있는,ज़िंदा
925,gut::A,좋은,अच्छा
926,schlecht::A,나쁜,बुरा
927,schlecht::A,나쁜,ख़राब
928,richtig::A,바른,ठीक
929,schlimm::A,못된,बुरा
930,schlimm::A,못된,अप्रिय
931,wahr::A,참된,सच
932,alt::A,늙은,पुराना
933,neu::A,새,नया
934,ehemalig::A,전의,भूतपूर्व
935,alt[Lebewesen]::A,낡은,बूढ़ा
936,alt[Lebewesen]::A,낡은,वृद्ध
937,jung::A,젊은,जवान
938,arm::A,가난한,ग़रीब
939,reich::A,풍부한,धनी
940,reich::A,풍부한,अमीर
941,bekannt::A,저명한,मालूम
942,berühmt::A,유명한,मशहूर
943,berühmt::A,유명한,प्रसिद्ध
944,fremd::A,타처이,विदेशी
945,fremd::A,타처이,अपरिचित
946,verschieden::A,따른,अलग
947,verschieden::A,따른,भिन्न
948,nah::A,가까운,नज़दीकी
949,fern::A,먼,दूर
950,fern::A,먼,दूरस्थ
951,linker::A,왼쭉의,बायाँ
952,rechter::A,오른쪽의,दायाँ
953,rechter::A,오른쪽의,दाहिना
954,anderer::A,다른,अन्य
955,anderer::A,다른,दूसरा
956,erster::A,첫째,पहला
957,erster::A,첫째,प्रथम
958,zweiter::A,둘째,दूसरा
959,zweiter::A,둘째,द्वितीय
960,dritter::A,셋째,तीसरा
961,letzter::A,의후자의,अंतिम
962,letzter::A,의후자의,आख़िरी
963,allein::ADV,훌로,तनहा
964,allein::ADV,훌로,अकेले
965,auf einmal::ADV,갑자기,वक़्त में
966,zusammen::ADV,모아서,एक साथ
967,zusammen::ADV,모아서,साथ साथ
968,lange::ADV,오래,देर तक
969,plötzlich::ADV,둘연한,सहसा
970,plötzlich::ADV,둘연한,अचानक
971,sofort::ADV,즉시,तुरंत
972,später::ADV,보다늦은,बाद को
973,später::ADV,보다늦은,बाद में
974,jetzt::ADV,목하,अब
975,jetzt::ADV,목하,अभी
976,heute::ADV,오늘,आज
977,morgen::ADV,내일,कल
978,bald::ADV,곱,जल्दी
979,dann::ADV,그경우에,तब
980,gestern::ADV,어제,कल
981,einst::ADV,옛날에,एक दिन
982,einst::ADV,옛날에,पहले कभी
983,damals::ADV,그때에,उस समय
984,damals::ADV,그때에,उन दिनों
985,danach::ADV,그 뒤에,इसके बाद
986,danach::ADV,그 뒤에,इसके पश्चात्
987,vorher::ADV,미리,पहले
988,vorher::ADV,미리,पेशतर
989,zuerst::ADV,최초로,पहले
990,einmal::ADV,한번,एक बार
991,einmal::ADV,한번,एक दफ़ा
992,manchmal::ADV,땓대로,कभी कभी
993,oft::ADV,땓대로,अक्सर
994,immer::ADV,늘,सदा
995,immer::ADV,늘,हमेशा
996,niemals::ADV,결코...(하지)않다,कभी नहीं
997,niemals::ADV,결코...(하지)않다,कदापि नहीं
998,hier::ADV,여기,इधर
999,hier::ADV,여기,यहाँ
1000,hierhin::ADV,여기로,इधर को
1001,hierhin::ADV,여기로,यहाँ को
1002,dort::ADV,거기,उधर
1003,dort::ADV,거기,वहाँ
1004,dorthin::ADV,저기예,उधर को
1005,dorthin::ADV,저기예,वहाँ को
1006,geradeaus::ADV,곧장,सीधे
1007,vorwärts::ADV,앞으로,आगे
1008,vorwärts::ADV,앞으로,आगे को
1009,rückwärts::ADV,뒤로,पीछे को
1010,zurück::ADV,제자리로,वापस
1011,unten::ADV,아래에,नीचे
1012,hinab::ADV,아래쪽으로,नीचे को
1013,oben::ADV,위에,ऊपर
1014,hinauf::ADV,위쪽으로,ऊपर को
1015,überall::ADV,도처에,हर जगह
1016,überall::ADV,도처에,हर स्थान
1017,nicht::ADV,안,न
1018,nicht::ADV,안,नहीं
1019,ein wenig::ADV,적음,कुछ
1020,ein wenig::ADV,적음,ज़रा
1021,ein wenig::ADV,적음,थोड़ा
1022,kaum::ADV,가의,लगभग नहीं
1023,kaum::ADV,가의,बराबर नहीं
1024,sehr::ADV,자주,बहुत
1025,so::ADV,그와같이,ऐसा
1026,noch::ADV,아직,अभी तक
1027,nur::ADV,다만,केवल
1028,nur::ADV,다만,सिर्फ़
1029,schon::ADV,이미,चुकना
1030,wieder::ADV,다시,फिर
1031,wieder::ADV,다시,दुबारा
1032,vergebens::ADV,헛되이,व्यर्थ
1033,vor::PRP,앞에,के आगे
1034,vor::PRP,앞에,के सामने
1035,hinter::PRP,뒤에,के पीछे
1036,unter::PRP,잍에,के तले
1037,unter::PRP,잍에,के नीचे
1038,durch::PRP,통고하여,के पार
1039,neben::PRP,와나란히,के पास
1040,neben::PRP,와나란히,की बग़ल में
1041,zwischen::PRP,의사이로,के बीच
1042,wegen::PRP,때문에,के कारण
1043,wegen::PRP,때문에,की वजह से
1044,dies::PRN,이,यह
1045,das::PRN,저,वह
1046,alles::PRN,모든것,सब
1047,alles::PRN,모든것,सब कुछ
1048,ich::PRN,나,मैं
1049,du::PRN,너,तू
1050,er::PRN,그,यह
1051,wir::PRN,우리,हम
1052,ihr::PRN,너희들,तुम
1053,sie::PRN,그들,ये
1054,was::FPRN,뭣,क्या
1055,wer::FPRN,누구,कौन
1056,wo::FADV,어디,किधर
1057,wohin::FADV,어디로,किधर
1058,wie::FADV,어떻게,कैसे
1059,warum::FADV,왜,क्यों
1060,wieviel::FNUM,얼마만큰,कितना
1061,eins::NUM,하나,एक
1062,zwei::NUM,둘,दो
1063,drei::NUM,셋,तीन
1064,vier::NUM,넷,चार
1065,fünf::NUM,다섯,पाँच
1066,sechs::NUM,여섯,छह
1067,sieben::NUM,일곱,सात
1068,acht::NUM,여덟,आठ
1069,neun::NUM,아홉,नौ
1070,zehn::NUM,열,दस
1071,elf::NUM,열하나,ग्यारह
1072,zwölf::NUM,열둘,बारह
1073,zwanzig::NUM,스물,बीस
1074,dreißig::NUM,서름,तीस
1075,vierzig::NUM,마흔,चालीस
1076,fünfzig::NUM,숸,पचास
1077,sechzig::NUM,에순,साठ
1078,siebzig::NUM,일흔,सत्तर
1079,achtzig::NUM,여든,अस्सी
1080,neunzig::NUM,아흔,नव्वे
1081,hundert::NUM,백,सौ
1082,tausend::NUM,천,हज़ार
1083,und::CNJ,와,और
1084,oder::CNJ,아니면,या
1085,stehen::V,서다,खड़ा होना
1086,sitzen::V,앉다,बैठना
1087,liegen::V,눕다,लेटना
1088,hängen::V,달다,लटकना
1089,werden::V,되다,बनना
1090,passieren::V,지장옶다,होना
1091,beginnen::V,시작되다,आरंभ होना
1092,beginnen::V,시작되다,प्रारंभ होना
1093,enden::V,큳내다,अंत होना
1094,enden::V,큳내다,ख़तम होना
1095,wechseln::V,병경하다,बदलना
1096,aufgehen[Sonne]::V,뜨다,चढ़ना
1097,aufgehen[Sonne]::V,뜨다,उदित होना
1098,untergehen[Sonne]::V,지다,अस्त हो जाना
1099,scheinen[Sonne]::V,빛나다,रोशनी देना
1100,donnern::V,천둥치다,गरजना
1101,wehen::V,풀다,चलना
1102,strömen::V,흐르다,बहना
1103,strömen::V,흐르다,प्रवाहित होना
1104,fließen::V,흐르다,बहना
1105,fließen::V,흐르다,प्रवाहित होना
1106,sich drehen::V,돌다,घूमना
1107,schwanken::V,동요하다,हिलना
1108,schwingen::V,흔들다,हिलना
1109,fallen::V,떨어지다,गिरना
1110,brennen::V,타다,जलना
1111,rauchen::V,김이나다,धुआँ उड़ाना
1112,regnen::V,비가오다,बरसना
1113,gefrieren::V,얼다,जमना
1114,tauen::V,녹다,गलना
1115,tauen::V,녹다,पिघलना
1116,schmelzen::V,녹다,गलना
1117,schmelzen::V,녹다,पिघलना
1118,trocknen::V,홈치다,सूखना
1119,sieden::V,끓다,उबलना
1120,faulen::V,부패하다,गलना
1121,faulen::V,부패하다,सड़ना
1122,verfaulen::V,썩다,गलना
1123,verfaulen::V,썩다,सड़ना
1124,reißen::V,지바찢다,फटना
1125,versinken::V,가라앉다,डूबना
1126,vergehen::V,지나가다,बीतना
1127,vergehen::V,지나가다,गुज़रना
1128,erscheinen::V,나타나다,दिखाई देना
1129,verschwinden::V,사라지다,ग़ायब होना
1130,sinken::V,가라앉다,घटना
1131,sinken::V,가라앉다,उतरना
1132,abnehmen::V,떼어내다,घटना
1133,zunehmen::V,증가하다,बढ़ना
1134,steigen::V,상승하다,बढ़ना
1135,wachsen::V,생기하다,उगना
1136,glänzen::V,뛰오나다,चमकना
1137,funkeln::V,불티가잍어나다,जगमगाना
1138,funkeln::V,불티가잍어나다,टिमटिमाना
1139,lärmen::V,떠들다,शोर मचाना
1140,läuten::V,울시다,बजना
1141,klingeln::V,초닌총을울리다,बजना
1142,klirren::V,탁탁울리다,झनझनाना
1143,brausen::V,쏴쏴소리내다,साँय-साँय करना
1144,rauschen::V,솨솨,सरसराना
1145,klingen::V,반향하다,बजना
1146,bellen::V,짖다,भौंकना
1147,heulen::V,포효하다,गुर्राना
1148,blasen::V,불다,फूँकना
1149,pfeifen::V,피리를불다,सीटी देना
1150,schreien::V,절규하다,चिल्लाना
1151,stöhnen::V,신음하다,कराहना
1152,stöhnen::V,신음하다,आहें भरना
1153,zittern::V,저뉼하다,काँपना
1154,leben::V,살다,जीना
1155,geboren werden::V,태어난,पैदा होना
1156,atmen::V,숨쉬다,साँस लेना
1157,trinken::V,마시다,पीना
1158,essen::V,먹다,खाना
1159,schlucken::V,들이켜다,निगलना
1160,einschlafen::V,잠들다,सो जाना
1161,schlafen::V,자다,सोना
1162,aufwachen::V,눈트다,जागना
1163,aufstehen::V,서다,उठना
1164,sich erholen::V,회복하다,सुस्ताना
1165,sich erholen::V,회복하다,आराम करना
1166,schmerzen::V,아프다,दुखना
1167,schmerzen::V,아프다,दर्द करना
1168,husten::V,잔기침하다,खाँसना
1169,genesen::V,낫다,ठीक हो जाना
1170,genesen::V,낫다,स्वस्थ हो जाना
1171,sterben::V,죽다,मरना
1172,umkommen::V,못쓰게되다,मरना
1173,sich bewegen::V,움직이다,चलना
1174,sich bewegen::V,움직이다,हिलना
1175,sich rühren::V,움직이다,हिलना
1176,sich erheben::V,이러서다,उठना
1177,sich setzen::V,앉히다,बैठना
1178,hinfallen::V,넘어지다,गिरना
1179,laufen::V,걷다,चलना
1180,schreiten::V,보행하다,क़दम जाना
1181,spazierengehen::V,산보하다,सैर करना
1182,eilen::V,서둘다,तेज़ी से जाना
1183,eilen::V,서둘다,शीघ्रता से चलना
1184,sich beeilen::V,서둘게하다,जल्दी करना
1185,sich beeilen::V,서둘게하다,शीघ्रता करना
1186,sausen::V,서들러 떠나다,बड़ी तेज़ी से चलना
1187,rennen::V,달리다,भागना
1188,rennen::V,달리다,दौड़ना
1189,springen::V,도약하다,उछलना
1190,klettern::V,갑겨오르다,चढ़ना
1191,schaukeln::V,흔들리게하다,झूलना
1192,kriechen::V,기다,रेंगना
1193,schwimmen::V,헤엄치다,तैरना
1194,tauchen::V,잠기다,डूबना
1195,rudern::V,물을헤치다,खेना
1196,rudern::V,물을헤치다,चप्पू चलाना
1197,fahren::V,가다,चलना
1198,fahren::V,가다,यात्रा करना
1199,fahren::V,나르다,चलना
1200,fahren::V,나르다,यात्रा करना
1201,fliegen::V,날다,उड़ना
1202,gehen::V,가다,जाना
1203,weggehen::V,팔리다,चला जाना
1204,weggehen::V,팔리다,बाहर जाना
1205,abfahren::V,출발하다,छूटना
1206,abfahren::V,출발하다,रवाना होना
1207,anhalten::V,멈추다,रुकना
1208,anhalten::V,멈추다,खड़ा होना
1209,hineingehen::V,(그리로)가다,घुसना
1210,hineingehen::V,(그리로)가다,अंदर जाना
1211,eintreten::V,들러가다,प्रवेश करना
1212,kommen::V,오다,आना
1213,ankommen::V,고챀하다,पहुँचना
1214,zurückkommen::V,보기,लौटना
1215,zurückkommen::V,보기,वापस आना
1216,bleiben::V,체류,रहना
1217,bleiben::V,체류,रुकना
1218,warten::V,기다리다,इंतज़ार करना
1219,erwarten::V,기대하다,प्रतीक्षा करना
1220,suchen::V,찾다,ढूँढ़ना
1221,suchen::V,구하다,ढूँढ़ना
1222,finden::V,찾아내다,पाना
1223,finden::V,찾아내다,ढूँढ़ निकालना
1224,versuchen::V,시험하다,कोशिश करना
1225,vorbereiten::V,재비하다,तैयार करना
1226,lieben::V,사랑하다,प्यार करना
1227,mögen::V,줗아하다,पसंद होना
1228,lachen::V,웃다,हँसना
1229,rühren::V,건드리다,छूना
1230,weinen::V,울다,रोना
1231,schimpfen::V,꾸짖다,गाली देना
1232,sich ärgern::V,화를내게 하다,चिढ़ना
1233,sich ärgern::V,화를내게 하다,नाराज़ होना
1234,sich fürchten::V,두려원하다,डरना
1235,sich fürchten::V,두려원하다,भय खाना
1236,fürchten::V,두려원하다,डरना से
1237,fürchten::V,두려원하다,भय खाना से
1238,fliehen::V,도망치다,भागना
1239,flüchten::V,도주하다,निकल भागना
1240,sehen::V,보다,देखना
1241,anschauen::V,바라보다,देखना
1242,ansehen::V,바라보다,दृष्टि डालना पर
1243,hören::V,듣다,सुनना
1244,zuhören::V,듣다,सुनना
1245,probieren::V,시식하다,चखना
1246,riechen::V,내새를맡다,सूँघना
1247,fühlen::V,느끼다,महसूस करना
1248,scheinen::V,...것같다,लगना
1249,zu sehen sein::V,보이는,दिखाई देना
1250,vernehmen::V,듣다,सुनना
1251,vernehmen::V,들어서일다,सुनना
1252,frieren::V,춥다,ठंड लगना
1253,frieren::V,춥다,सर्दी लगना
1254,tun::V,하다,करना
1255,können::V,할주릴다,सकना
1256,können::V,할주릴다,जानना
1257,wollen::V,바라다,चाहना
1258,anfangen::V,시작하다,शुरू करना
1259,beenden::V,다하다,ख़त्म करना
1260,beenden::V,다하다,समाप्त करना
1261,aufhören::V,그만두다,बंद जाना
1262,aufhören::V,그만두다,समाप्त जाना
1263,gelingen::V,성국하다,बनना
1264,gelingen::V,성국하다,अच्छा होना
1265,geraten::V,잘되어가다,बन पड़ना
1266,öffnen::V,열다,खोलना
1267,schließen::V,추측하다,बंद करना
1268,stellen::V,세우다,रखना
1269,setzen::V,놓다,रखना
1270,setzen::V,놓다,बिठाना
1271,legen::V,눕히다,रखना
1272,legen::V,눕히다,लिटाना
1273,berühren::V,대다,छूना
1274,berühren::V,대다,स्पर्श करना
1275,verbinden::V,옝열하다,बाँधना
1276,bedecken::V,덮다,ढकना
1277,aufhängen::V,매달다,लटकाना
1278,anzünden::V,점화하다,जलाना
1279,aufheben::V,위로올리다,उठाना
1280,zurücklassen::V,튀에남기다,पीछे छोड़ना
1281,verlieren::V,잃다,खोना
1282,verlieren::V,잃다,गँवाना
1283,fallen lassen::V,떨어뜨리다,गिराना
1284,machen::V,하다,करना
1285,machen::V,하다,बनाना
1286,herstellen::V,제조하다,बनाना
1287,herstellen::V,제조하다,तैयार करना
1288,bauen::V,짓다,बनाना
1289,bauen::V,짓다,निर्माण करना
1290,reparieren::V,수셩자다,मरम्मत करना
1291,verbessern::V,정정하다,सुधारना
1292,ändern::V,바꾸다,बदलना
1293,ändern::V,바꾸다,परीवर्तन करना
1294,graben::V,파다,खोदना
1295,beugen::V,구부리다,झुकाना
1296,biegen::V,굽히다,झुकाना
1297,drehen::V,회전,फेरना
1298,drehen::V,회전,घुमाना
1299,wenden::V,회전시키다,पलटना
1300,wenden::V,회전시키다,मोड़ना
1301,umdrehen::V,회전시키다,घुमाना
1302,heben::V,일으아키다,उठाना
1303,heben::V,일으아키다,ऊँचा करना
1304,hochheben::V,틀어올리다,उठाना
1305,hochheben::V,틀어올리다,ऊपर को उठाना
1306,ergreifen::V,잡다,पकड़ना
1307,ergreifen::V,잡다,हाथ में लेना
1308,halten::V,잡다,धरना
1309,halten::V,잡다,पकड़ना
1310,drücken::V,누르다,दबाना
1311,schieben::V,밀다,सरकाना
1312,schieben::V,밀다,खिसकाना
1313,kratzen::V,긁다,खुरचना
1314,kratzen::V,긁다,खुजलाना
1315,lecken::V,핥다,चाटना
1316,beißen::V,물다,काटना
1317,abschneiden::V,귾어내다,काट करना
1318,binden::V,매다,बाँधना
1319,stecken::V,찌르다,खोंसना
1320,brechen::V,금,तोड़ना
1321,klopfen::V,치다,खटखटाना
1322,hauen::V,때리다,ठोकना
1323,kleben::V,들러붙다,चिपकाना
1324,reiben::V,문지르다,घिसना
1325,reiben::V,문지르다,रगड़ना
1326,streichen::V,쓰다듬다,लगाना
1327,schleifen::V,갈다,तेज़ करना
1328,schneiden::V,베다,कतरना
1329,rütteln::V,흔들다,झकझोरना
1330,schütteln::V,흔들다,हिलाना
1331,schwenken::V,흔들다,घुमाना
1332,schütten::V,따르다,उँडेलना
1333,füllen::V,담다,भरना
1334,füllen::V,담다,ठूसना
1335,einwickeln::V,싸다,लपेटना
1336,tragen::V,지우다,ढोना
1337,schleppen::V,끌다,घसीटना
1338,ziehen::V,당기다,खींचना
1339,aufbewahren::V,간직하다,रखना
1340,werfen::V,던지다,फेंकना
1341,fangen::V,밥다,पकड़ना
1342,packen::V,쥐다,पकड़ना
1343,verstecken::V,숨기다,छिपाना
1344,teilen::V,나누다,बाँटना
1345,schicken::V,보내다,भेजना
1346,bringen::V,가겨,लाना
1347,hinzufügen::V,부가하다,जोड़ना
1348,bekommen::V,얻다,पाना
1349,erhalten::V,지니다,पाना
1350,erhalten::V,지니다,मिलना
1351,nehmen::V,잡다,लेना
1352,wählen::V,선거하다,चुनना
1353,auswählen::V,선출하다,चुनना
1354,bewahren::V,저장보종,बनाए रखना
1355,behindern::V,훼방하다,रोकना
1356,verderben::V,못쓰게 되다,ख़राब करना
1357,beschädigen::V,상하게하다,नुक़सान पहुँचाना
1358,zerbrechen::V,깨뜨리다,तोड़ना
1359,zerreißen::V,잡아쫓다,तोड़ना
1360,zerstören::V,파괴하다,नष्ट करना
1361,zerstören::V,파괴하다,बरबाद करना
1362,verbrennen::V,소실하다,जलाना
1363,geben::V,주다,देना
1364,reichen::V,내일다,थमाना
1365,schenken::V,주다,भेंट देना
1366,versprechen::V,약속하다,वादा करना
1367,wünschen::V,바라다,कामना करना
1368,loben::V,칭찬하다,तारीफ़ करना
1369,küssen::V,키스하다,चूमना
1370,wiegen::V,어르다,झुलाना
1371,zudecken::V,뚜꺼을하다,ढकना
1372,wecken::V,깨우다,जगाना
1373,zeigen::V,보이다,दिखाना
1374,führen::V,가게하다,रास्ता दिखाना
1375,lehren::V,가르치다,पढ़ाना
1376,unterrichten::V,가르지다,सिखाना
1377,aufziehen::V,사육하다,पालना
1378,leiten::V,이끌다,संचालन करना
1379,antreiben::V,몰다,हड़बड़ाना
1380,lassen::V,내버려두다,-आना
1381,lassen::V,내버려두다,कराना
1382,einladen::V,초청하다,बुलाना
1383,vereinigen::V,하나로하다,मिलाना
1384,vereinigen::V,하나로하다,संयुक्त करना
1385,besuchen::V,방문하다,मिलना से
1386,besuchen::V,방문하다,मिलने जाना से
1387,treffen::V,만나다,मिलना
1388,sich versammeln::V,조립하다,इकट्ठा होना
1389,spielen::V,눌다,खेलना
1390,singen::V,노래하다,गाना
1391,tanzen::V,춤추하다,नाचना
1392,sich trennen::V,가르다,अलग होना
1393,verlassen::V,버림받은,छोड़ना
1394,retten::V,구조하다,बचाना
1395,bewachen::V,치키다,आँख रखना पर
1396,schützen::V,보호하다,रक्षा करना
1397,verteidigen::V,막다,रक्षा करना
1398,sich schlagen::V,치다,हाथापाई करना
1399,schießen::V,쏘다,गोली मारना
1400,siegen::V,이기다,जीतना
1401,siegen::V,이기다,विजय पाना
1402,ärgern::V,성을내게하다,चिढ़ाना
1403,schlagen::V,치다,मारना
1404,treten::V,디디다,ठोकर मारना
1405,stechen::V,찌르다,भेदना
1406,stechen::V,찌르다,भोंकना
1407,stoßen::V,찌르다,धक्का देना
1408,stoßen::V,찌르다,झटका देना
1409,stehlen::V,훔치다,चोरी करना
1410,stören::V,움직이다,बुरा लगना
1411,belästigen::V,괴롭히다,तंग करना
1412,verbergen::V,숨기다,लुकाना
1413,täuschen::V,속이다,धोखा देना
1414,betrügen::V,속이다,धोखा देना
1415,töten::V,죽이다,मारना
1416,töten::V,죽이다,मार डालना
1417,wohnen::V,실다,रहना
1418,arbeiten::V,일하다,काम करना
1419,sammeln::V,모으다,जमा करना
1420,pflücken::V,꿔다,चुनना
1421,pflücken::V,꿔다,तोड़ना
1422,jagen::V,사냥하다,आखेट करना
1423,jagen::V,사냥하다,शिकार करना
1424,fischen::V,고기를잡다,मछली पकड़ना
1425,fassen::V,움켜쥐다,पकड़ना
1426,hüten::V,망보다,चराना
1427,treiben::V,몰아세우다,हाँकना
1428,anbinden::V,묶다,बाँधना
1429,füttern::V,사료를주다,खिलाना
1430,melken::V,젖을짜다,दुहना
1431,hacken::V,자르다,काटना
1432,gießen::V,물을대다,सींचना
1433,reifen::V,성숙하다,पकना
1434,zubereiten::V,조제하다,पकाना
1435,kochen::V,요리하다,पकाना
1436,kochen::V,요리하다,राँधना
1437,backen::V,쿱다,पकाना
1438,braten::V,굽다,तलना
1439,braten::V,굽다,भूनना
1440,umrühren::V,교반하다,फेंटना
1441,stricken::V,뜨개질하다,बुनना
1442,nähen::V,꿰매다,सीना
1443,färben::V,채색하다,रँगना
1444,reinigen::V,청소하다,साफ़ करना
1445,reinigen::V,청소하다,शुद्ध करना
1446,waschen::V,씻다,धोना
1447,abwischen::V,닦다,पोंछ्ना
1448,spülen::V,씻다,माँजना
1449,spülen::V,씻다,खँगालना
1450,fegen::V,소체하다,बुहारना
1451,kehren::V,청소하다,झाड़ना
1452,baden::V,감다,स्नान करना
1453,sich waschen::V,모믈 씻다,नहाना
1454,sich waschen::V,모믈 씻다,हाथ-मुँह धोना
1455,ausziehen::V,벗다,उतारना
1456,anziehen::V,끌어움직이다,पहनना
1457,kämmen::V,빗다,कंघी करना
1458,schmücken::V,치레하다,सजाना
1459,schmücken::V,치레하다,सँवारना
1460,sagen::V,말하다,कहना
1461,sagen::V,말하다,बताना
1462,sprechen::V,말하다,बोलना
1463,reden::V,이야기하다,बोलना
1464,reden::V,이야기하다,बात करना
1465,fragen::V,질문하다,पूछ्ना
1466,fragen::V,질문하다,प्रश्न करना
1467,bitten::V,원하다,माँगना से
1468,erzählen::V,이야기하다,बताना
1469,mitteilen::V,이야기하다,ख़बर देना
1470,mitteilen::V,이야기하다,सूचना देना
1471,nennen::V,부르다,नाम देना
1472,rufen::V,불러내다,बुलाना
1473,prahlen::V,자랑하다,शेख़ी बघारना
1474,übersetzen::V,번역하다,अनुवाद करना
1475,denken::V,생각하다,सोचना
1476,glauben::V,믿다,विश्वास करना
1477,bemerken::V,인자하다,ध्यान देना पर
1478,erkennen::V,인식하다,पहचानना
1479,begreifen::V,파악하다,समझना
1480,verstehen::V,이해하다,सुनना
1481,lernen::V,배우다,पढ़ना
1482,wissen::V,알다,जानना
1483,wissen::V,알다,मालूम होना
1484,sich erinnern an::V,상기하다,याद करना
1485,vergessen::V,잊다,भूलना
1486,vergessen::V,잊다,बिसारना
1487,messen::V,측정하다,नापना
1488,zählen::V,세다,गिनना
