,Concept_ID,az,is
804,kaum::ADV,güclə,varla
805,kaum::ADV,güclə,tæplega
806,sehr::ADV,çox,mjög
807,so::ADV,belə,svo
808,so::ADV,belə,þannig
809,noch::ADV,hələ,enn
810,noch::ADV,hələ,ennþá
811,nur::ADV,yalnız,bara
812,nur::ADV,yalnız,aðeins
813,schon::ADV,artıq,nú þegar
814,wieder::ADV,yenə,aftur
815,wieder::ADV,yenə,að nýju
816,vergebens::ADV,boş yerə,árangurslaust
817,vor::PRP,önündə,fyrir
818,hinter::PRP,arxasında,bak við
819,hinter::PRP,arxasında,aftur fyrir
820,unter::PRP,altında,undir
821,durch::PRP,içindən,gegnum
822,neben::PRP,yanında,hjá
823,neben::PRP,yanında,við hliðina á
824,zwischen::PRP,arasında,milli
825,zwischen::PRP,arasında,á milli
826,wegen::PRP,üçün,vegna
827,wegen::PRP,ötəri,vegna
828,dies::PRN,bu,þetta
829,das::PRN,o,það
830,alles::PRN,hər şey,allt
831,ich::PRN,mən,ég
832,du::PRN,sən,þú
833,er::PRN,o,hann
834,wir::PRN,biz,við
835,ihr::PRN,siz,þið
836,sie::PRN,onlar,þær
837,sie::PRN,onlar,þeir
838,was::FPRN,nə,hvað
839,wer::FPRN,kim,hver
840,wo::FADV,harada,hvar
841,wohin::FADV,haraya,hvert
842,wie::FADV,necə,hvernig
843,warum::FADV,niyə,hvers vegna
844,warum::FADV,nə üçün,hvers vegna
845,wieviel::FNUM,neçə,hve mikill
846,wieviel::FNUM,nə qədər,hve mikill
847,eins::NUM,bir,einn
848,zwei::NUM,iki,tveir
849,drei::NUM,üç,þrír
850,vier::NUM,dörd,fjórir
851,fünf::NUM,beş,fimm
852,sechs::NUM,altı,sex
853,sieben::NUM,yeddi,sjö
854,acht::NUM,səkkiz,átta
855,neun::NUM,doqquz,níu
856,zehn::NUM,on,tíu
857,elf::NUM,on bir,ellefu
858,zwölf::NUM,on iki,tólf
859,zwanzig::NUM,iyirmi,tuttugu
860,dreißig::NUM,otuz,þrjátíu
861,vierzig::NUM,qırx,fjörutíu
862,fünfzig::NUM,əlli,fimmtíu
863,sechzig::NUM,altmış,sextíu
864,siebzig::NUM,yetmiş,sjötíu
865,achtzig::NUM,səksən,áttatíu
866,neunzig::NUM,doxsan,níutíu
867,hundert::NUM,yüz,hundrað
868,tausend::NUM,min,þúsund
869,und::CNJ,və,og
870,oder::CNJ,ya,eða
871,stehen::V,durmaq,standa
872,sitzen::V,oturmaq,sitja
873,liegen::V,uzanmaq,liggja
874,hängen::V,asılmaq,hanga
875,werden::V,olmaq,verða
876,passieren::V,olmaq,gerast
877,passieren::V,baş vermək,gerast
878,beginnen::V,başlamaq,byrja
879,enden::V,bitmək,enda
880,enden::V,bitmək,lykta
881,wechseln::V,dəyişmək,skipta
882,aufgehen[Sonne]::V,doğmaq,koma upp
883,untergehen[Sonne]::V,batmaq,ganga til viðar
884,scheinen[Sonne]::V,parlamaq,skína
885,donnern::V,guruldamaq,þruma
886,wehen::V,əsmək,blása
887,strömen::V,axmaq,streyma
888,fließen::V,axmaq,fljóta
889,sich drehen::V,dönmək,snúast
890,schwanken::V,yellənmək,riða
891,schwanken::V,yellənmək,rugga
892,schwingen::V,yellənmək,sveiflast
893,fallen::V,düşmek,falla
894,brennen::V,yanmaq,brenna
895,rauchen::V,tüstüləmək,reykja
896,regnen::V,yağmaq,rigna
897,gefrieren::V,donmaq,frjósa
898,tauen::V,ərimək,þiðna
899,schmelzen::V,ərimək,bráðna
900,trocknen::V,qurumaq,þorna
901,sieden::V,qaynamaq,sjóða
902,faulen::V,çürümək,rotna
903,verfaulen::V,çürümək,rotna
904,reißen::V,yırtılmaq,rifna
905,versinken::V,batmaq,sökkva
906,vergehen::V,ötmək,líða
907,erscheinen::V,görünmək,birtast
908,verschwinden::V,yox olmaq,hverfa
909,sinken::V,enmək,síga
910,abnehmen::V,azalmaq,lækka
911,abnehmen::V,azalmaq,minnka
912,zunehmen::V,artmaq,aukast
913,steigen::V,yüksəlmək,stíga
914,wachsen::V,böyümək,vaxa
915,glänzen::V,parlamaq,glóa
916,glänzen::V,parlamaq,glampa
917,funkeln::V,parıldamaq,leiftra
918,lärmen::V,səs-küy etmək,hafa hátt
919,läuten::V,çalmaq,hringja
920,klingeln::V,zəng etmək,hringja
921,klirren::V,cingildəmək,glamra
922,klirren::V,cingildəmək,skrölta
923,brausen::V,gurlamaq,ólga
924,rauschen::V,xışıldamaq,suða
925,klingen::V,səslənmək,hljóma
926,bellen::V,hürmək,gelta
927,heulen::V,ulamaq,væla
928,heulen::V,ulamaq,ýlfra
929,blasen::V,üfləmək,blása
930,pfeifen::V,fit vermek,blístra
931,schreien::V,bağırmaq,æpa
932,schreien::V,qışqırmaq,æpa
933,stöhnen::V,inləmək,stynja
934,zittern::V,titrəmək,titra
935,zittern::V,titrəmək,skjálfa
936,leben::V,yaşamaq,lifa
937,geboren werden::V,doğmaq,fæðast
938,atmen::V,nəfəs almaq,anda
939,atmen::V,nəfəs almaq,draga andann
940,trinken::V,içmek,drekka
941,essen::V,yemək,borða
942,schlucken::V,udmaq,kingja
943,müde werden::V,yorulmaq,þreytast
944,einschlafen::V,yuxuya getmək,sofna
945,schlafen::V,uyumaq,sofa
946,aufwachen::V,oyanmaq,vakna
947,aufstehen::V,yuxudan durmaq,fara á fætur
948,sich erholen::V,dincəlmək,hvíla sig
949,krank werden::V,xəstə olmaq,veikjast
950,krank werden::V,xəstə olmaq,verða veikur
951,krank sein::V,azarlanmaq,vera veikur
952,krank sein::V,xəstələnmək,vera veikur
953,schmerzen::V,ağrimaq,kenna til
954,husten::V,öksürmək,hósta
955,genesen::V,sağalmaq,batna
956,genesen::V,sağalmaq,frískast
957,sterben::V,ölmək,deyja
958,sterben::V,vəfat etmək,deyja
959,umkommen::V,həlak olmaq,farast
960,sich bewegen::V,hərəkət etmək,bifast
961,sich rühren::V,tərpənmək,hreyfast
962,sich erheben::V,qalxmaq,standa upp
963,sich setzen::V,oturmaq,setjast
964,hinfallen::V,yıxılmaq,detta
965,laufen::V,yerimək,labba
966,schreiten::V,addım atmaq,ganga
967,spazierengehen::V,gəzmək,ganga sér til skemmtunar
968,eilen::V,atılmaq,fara hratt
969,sich beeilen::V,tələsmək,flýta sér
970,sausen::V,çırpmaq,þjóta
971,rennen::V,qaçmaq,hlaupa
972,springen::V,sıçramaq,stökkva
973,klettern::V,dırmanmaq,klifra
974,schaukeln::V,sallanmaq,róla
975,schaukeln::V,sallanmaq,rugga
976,kriechen::V,sürünmək,skríða
977,schwimmen::V,üzmek,synda
978,tauchen::V,dalmaq,kafa
979,rudern::V,avarlamaq,róa
980,fahren::V,sürmək,aka
981,fahren::V,sürmək,fara
982,fliegen::V,uçmaq,fljúga
983,gehen::V,getmək,fara
984,gehen::V,getmək,ganga
985,weggehen::V,getmək,fara burt
986,weggehen::V,getmək,ganga burt
987,abfahren::V,yola düşmək,aka burt
988,anhalten::V,saxlamaq,stöðva
989,hineingehen::V,girmək,ganga inn
990,eintreten::V,girmək,koma inn
991,eintreten::V,girmək,ganga inn
992,eintreten::V,daxil olmaq,koma inn
993,eintreten::V,daxil olmaq,ganga inn
994,kommen::V,gəlmək,koma
995,ankommen::V,gəlib çatmaq,koma til
996,zurückkommen::V,qayıtmaq,koma til baka
997,bleiben::V,qalmaq,haldast
998,bleiben::V,qalmaq,vera kyrr
999,warten::V,gözləmək,bíða
1000,erwarten::V,bəkləmək,búast við
1001,erwarten::V,bəkləmək,eiga von á
1002,suchen::V,aramaq,leita
1003,suchen::V,axtarmaq,leita
1004,finden::V,tapmaq,finna
1005,versuchen::V,çalışmaq,reyna
1006,vorbereiten::V,hazırlamaq,undirbúa
1007,lieben::V,sevmək,elska
1008,mögen::V,xoşlamaq,þykja gott
1009,mögen::V,xoşlamaq,falla í geð
1010,lachen::V,gülmək,hlæja
1011,rühren::V,həyəcanlandırmaq,snerta
1012,weinen::V,ağlamaq,gráta
1013,schimpfen::V,küfr etmək,skammast
1014,sich ärgern::V,acıqlanmaq,sárna
1015,sich ärgern::V,acıqlanmaq,gremjast
1016,sich fürchten::V,qorxmaq,óttast
1017,fürchten::V,qorxmaq,óttast
1018,fliehen::V,qaçmaq,flýja
1019,flüchten::V,qaçmaq,strjúka
1020,sehen::V,görmək,sjá
1021,anschauen::V,baxmaq,horfa á
1022,ansehen::V,baxmaq,líta á
1023,hören::V,duymaq,heyra
1024,hören::V,eşitmək,heyra
1025,zuhören::V,dinləmək,hlusta
1026,probieren::V,dadına baxmaq,smakka
1027,riechen::V,qoxlamaq,þefa
1028,fühlen::V,duymaq,finna til
1029,scheinen::V,görünmək,virðast
1030,zu sehen sein::V,görünmək,vera að sjá
1031,vernehmen::V,eşitmək,heyra
1032,vernehmen::V,eşitmək,greina
1033,frieren::V,üşümək,frjósa
1034,tun::V,etmək,gera
1035,können::V,bilmək,geta
1036,können::V,bacarmaq,geta
1037,wollen::V,istəmək,ætla
1038,wollen::V,istəmək,vilja
1039,anfangen::V,başlamaq,hefja
1040,beenden::V,bitirmək,enda
1041,beenden::V,bitirmək,ljúka
1042,aufhören::V,bitmək,lykta
1043,aufhören::V,qurtarmaq,lykta
1044,gelingen::V,müvəffəq olmaq,heppnast
1045,geraten::V,düşmək,lukkast
1046,öffnen::V,açmaq,opna
1047,schließen::V,qapamaq,loka
1048,stellen::V,qoymaq,láta
1049,stellen::V,qoymaq,setja
1050,setzen::V,oturtmaq,láta
1051,setzen::V,oturtmaq,setja
1052,legen::V,qoymaq,láta
1053,legen::V,qoymaq,leggja
1054,berühren::V,toxunmaq,koma við
1055,verbinden::V,bağlamaq,sameina
1056,bedecken::V,örtmək,hylja
1057,aufhängen::V,asmaq,hengja
1058,aufhängen::V,asmaq,hengja upp
1059,anzünden::V,yandırmaq,kveikja í
1060,aufheben::V,qaldırmaq,taka upp
1061,aufheben::V,qaldırmaq,lyfta upp
1062,zurücklassen::V,buraxmaq,skilja eftir
1063,verlieren::V,itirmək,týna
1064,verlieren::V,itirmək,glata
1065,fallen lassen::V,düşürmək,missa
1066,machen::V,etmək,búa til
1067,herstellen::V,istehsal etmək,framleiða
1068,bauen::V,tikmək,smíða
1069,bauen::V,tikmək,byggja
1070,reparieren::V,təmir etmək,gera við
1071,verbessern::V,düzəltmək,bæta
1072,ändern::V,dəyişdirmək,breyta
1073,graben::V,qazımaq,grafa
1074,beugen::V,əymək,beygja
1075,biegen::V,bükmək,sveigja
1076,drehen::V,döndərmək,snúa
1077,wenden::V,çevirmək,snúa
1078,wenden::V,çevirmək,venda
1079,umdrehen::V,çevirmək,venda
1080,umdrehen::V,çevirmək,snúa við
1081,heben::V,qaldırmaq,hefja
1082,hochheben::V,qaldırmaq,lyfta upp
1083,ergreifen::V,tutmaq,grípa
1084,halten::V,saxlamaq,rúma
1085,halten::V,saxlamaq,halda
1086,drücken::V,sıxmaq,þjá
1087,drücken::V,sıxmaq,þrýsta
1088,schieben::V,sürmək,ýta
1089,kratzen::V,qaşımaq,klóra
1090,lecken::V,yalamaq,sleikja
1091,beißen::V,dişləmək,bíta
1092,abreißen::V,qoparmaq,rífa af
1093,abreißen::V,qoparmaq,rífa frá
1094,abschneiden::V,ayırmaq,skera af
1095,abschneiden::V,ayırmaq,klippa af
1096,binden::V,bağlamaq,binda
1097,stecken::V,soxmaq,stinga
1098,brechen::V,qırmaq,brjóta
1099,klopfen::V,sındırmaq,berja
1100,klopfen::V,sındırmaq,klappa
1101,hauen::V,vurmaq,berja
1102,hauen::V,vurmaq,höggva
1103,kleben::V,apışdırmaq,líma
1104,reiben::V,ovmaq,núa
1105,streichen::V,sürtmək,smyrja
1106,schleifen::V,bülövləmək,slípa
1107,schneiden::V,kəsmək,skera
1108,schneiden::V,kəsmək,klippa
1109,rütteln::V,sirkələmək,skaka
1110,schütteln::V,çalxalamaq,hrista
1111,schwenken::V,yelləmək,sveifla
1112,schütten::V,tökmək,hella
1113,füllen::V,doldurmaq,fylla
1114,einwickeln::V,sarımaq,vefja inn í
1115,tragen::V,daşımaq,bera
1116,schleppen::V,sürükləmək,draga
1117,ziehen::V,çəkmək,toga
1118,ziehen::V,çəkmək,draga
1119,aufbewahren::V,gizlətmək,geyma
1120,werfen::V,atmaq,kasta
1121,fangen::V,tutmaq,grípa
1122,packen::V,yaxalamaq,þrífa í
1123,verstecken::V,gizlətmək,fela
1124,teilen::V,bölmək,deila
1125,schicken::V,yollamaq,senda
1126,schicken::V,göndərmək,senda
1127,bringen::V,gətirmək,færa
1128,bringen::V,gətirmək,flytja
1129,hinzufügen::V,əlavə etmək,bæta við
1130,bekommen::V,almaq,hljóta
1131,bekommen::V,almaq,ná
1132,bekommen::V,əldə etmək,hljóta
1133,bekommen::V,əldə etmək,ná
1134,erhalten::V,almaq,fá
1135,nehmen::V,almaq,taka
1136,wählen::V,seçmək,velja
1137,auswählen::V,arımaq,velja úr
1138,bewahren::V,qorumaq,gæta
1139,bewahren::V,qorumaq,vernda
1140,behindern::V,mane olmaq,varna
1141,verderben::V,pozmaq,spilla
1142,beschädigen::V,zədələmək,skemma
1143,zerbrechen::V,qırmaq,brjóta
1144,zerbrechen::V,sındırmaq,brjóta
1145,zerreißen::V,yırtmaq,rífa
1146,zerreißen::V,yırtmaq,rífa sundur
1147,zerstören::V,dağıtmaq,rífa niður
1148,verbrennen::V,yandırmaq,brenna
1149,geben::V,vermək,gefa
1150,reichen::V,uzatmaq,rétta
1151,schenken::V,vermək,gefa
1152,versprechen::V,vəd vermək,lofa
1153,versprechen::V,vəd vermək,heita
1154,wünschen::V,arzulamaq,óska
1155,loben::V,tərifləmək,lofa
1156,loben::V,tərifləmək,hrósa
1157,küssen::V,öpmək,kyssa
1158,wiegen::V,tərpətmək,rugga
1159,zudecken::V,örtmək,þekja
1160,zudecken::V,örtmək,breiða yfir
1161,wecken::V,oyatmaq,vekja
1162,zeigen::V,göstərmək,sýna
1163,führen::V,rəhbərlik etmək,leiða
1164,lehren::V,öyrətmək,kenna
1165,unterrichten::V,öyrətmək,fræða
1166,unterrichten::V,dərs vermək,fræða
1167,aufziehen::V,tərbiyə etmək,ala upp
1168,leiten::V,idarə etmək,stjórna
1169,antreiben::V,bizləmək,hvetja
1170,lassen::V,-tırmaq,láta
1171,einladen::V,dəvət etmək,bjóða heim
1172,vereinigen::V,birləşdirmək,sameina
1173,besuchen::V,baş çəkmək,heimsækja
1174,besuchen::V,ziyarət etmək,heimsækja
1175,treffen::V,rastlaşmaq,hitta
1176,treffen::V,rast gəlmək,hitta
1177,sich versammeln::V,toplanmaq,safnast saman
1178,spielen::V,oynamaq,leika sér
1179,singen::V,oxumaq,syngja
1180,tanzen::V,oynamaq,dansa
1181,tanzen::V,rəqs etmək,dansa
1182,sich trennen::V,ayrılmaq,skiljast
1183,verlassen::V,tərk etmək,yfirgefa
1184,retten::V,xilas etmək,bjarga
1185,bewachen::V,gözətmək,gæta
1186,bewachen::V,gözətmək,hafa vörð á
1187,schützen::V,qorumaq,vernda
1188,verteidigen::V,qorumaq,verja
1189,sich schlagen::V,döyüşmək,slást
1190,sich schlagen::V,döyüşmək,berjast
1191,schießen::V,atmaq,skjóta
1192,schießen::V,atəş açmaq,skjóta
1193,siegen::V,yenmək,sigra
1194,ärgern::V,acışdırmaq,ergja
1195,ärgern::V,acışdırmaq,skaprauna
1196,schlagen::V,döymək,slá
1197,schlagen::V,döymək,lemja
1198,treten::V,təpmək,sparka
1199,stechen::V,soxmaq,stinga
1200,stoßen::V,itələmək,hrinda
1201,stehlen::V,çalmaq,stela
1202,stehlen::V,oğurlamaq,stela
1203,stören::V,pozmaq,trufla
1204,belästigen::V,narahat etmək,ónáða
1205,verbergen::V,gizləmək,leyna
1206,täuschen::V,aldatmaq,gabba
1207,täuschen::V,aldatmaq,blekkja
1208,betrügen::V,aldatmaq,svíkja
1209,betrügen::V,aldatmaq,blekkja
1210,töten::V,öldürmək,drepa
1211,wohnen::V,yaşamaq,búa
1212,arbeiten::V,işləmək,vinna
1213,arbeiten::V,çalışmaq,vinna
1214,sammeln::V,yığmaq,safna
1215,sammeln::V,toplamaq,safna
1216,pflücken::V,qoparmaq,tína
1217,pflücken::V,qoparmaq,reyta
1218,jagen::V,ovlamaq,veiða
1219,fischen::V,balıq tutmaq,fiska
1220,fassen::V,tutmaq,veiða
1221,hüten::V,güdmək,gæta
1222,hüten::V,güdmək,vakta
1223,treiben::V,haylamaq,reka
1224,anbinden::V,bağlamaq,binda við
1225,anbinden::V,bağlamaq,binda fast
1226,füttern::V,bəsləmək,fóðra
1227,melken::V,sağmaq,mjólka
1228,hacken::V,yarmaq,höggva
1229,gießen::V,sulamaq,hella
1230,reifen::V,dəymək,þroskast
1231,zubereiten::V,bişirmək,elda
1232,zubereiten::V,bişirmək,tilbúa
1233,kochen::V,qaynatmaq,sjóða
1234,backen::V,bişirmək,baka
1235,braten::V,qızartmaq,steikja
1236,umrühren::V,qarışdırmaq,hræra í
1237,stricken::V,hörmək,prjóna
1238,nähen::V,tikmək,sauma
1239,färben::V,boyamaq,lita
1240,reinigen::V,təmizləmək,hreinsa
1241,waschen::V,yumaq,þvo
1242,abwischen::V,silmək,þerra
1243,spülen::V,çalxamaq,skola
1244,spülen::V,çalxamaq,þvo upp
1245,fegen::V,süpürmək,sópa
1246,fegen::V,süpürmək,hreinsa
1247,kehren::V,süpürmək,sópa
1248,baden::V,çimmək,baða sig
1249,sich waschen::V,yuyunmaq,þvo sér
1250,ausziehen::V,soyunmaq,fara úr
1251,anziehen::V,geymək,fara í
1252,sich anziehen::V,geyinmək,klæðast
1253,kämmen::V,daramaq,greiða
1254,schmücken::V,bəzəmək,prýða
1255,schmücken::V,bəzəmək,skreyta
1256,sagen::V,demək,segja
1257,sagen::V,söymek,segja
1258,sprechen::V,danışmaq,tala
1259,reden::V,danışmaq,ræða
1260,sich unterhalten::V,söhbət etmək,spjalla
1261,sich unterhalten::V,söhbət etmək,ræðast við
1262,fragen::V,soruşmaq,spyrja
1263,bitten::V,diləmək,biðja
1264,bitten::V,xahiş etmək,biðja
1265,erzählen::V,bəhs etmək,segja frá
1266,mitteilen::V,bildirmək,tilkynna
1267,nennen::V,adlandırmaq,nefna
1268,rufen::V,çağırmaq,kalla
1269,prahlen::V,öyünmək,gorta
1270,übersetzen::V,tərcümə etmək,þýða
1271,denken::V,düşünmək,hugsa
1272,denken::V,fikirləşmək,hugsa
1273,glauben::V,inanmaq,trúa
1274,bemerken::V,qeyd etmək,taka eftir
1275,erkennen::V,tanımaq,þekkja
1276,begreifen::V,anlamaq,skilja
1277,verstehen::V,duymaq,skilja
1278,lernen::V,öyrənmək,læra
1279,wissen::V,bilmək,vita
1280,sich erinnern an::V,xatırlamaq,minnast
1281,vergessen::V,unutmaq,gleyma
1282,messen::V,ölçmək,mæla
1283,zählen::V,saymaq,telja
1284,rechnen::V,hesablamaq,reikna
1285,lesen::V,oxumaq,lesa
1286,malen::V,şəkil çəkmək,mála
1287,zeichnen::V,cızmaq,teikna
1288,schreiben::V,yazmaq,skrifa
1289,besitzen::V,yiyələnmək,hafa
1290,besitzen::V,malik olmaq,hafa
1291,kaufen::V,satın almaq,kaupa
1292,verkaufen::V,satmaq,selja
1293,bezahlen::V,ödəmək,borga
1294,zahlen::V,ödəmək,borga
1295,beherrschen::V,idarə etmək,hafa á valdi sínu
1296,ertragen::V,dözmək,þola
