,Concept_ID,lt,os
1386,hinzufügen::V,pridėti,ӕфтауын
1387,bekommen::V,gauti,ссарын
1388,bekommen::V,gauti,сфæрæз кæнын
1389,bekommen::V,gauti,самал кæнын
1390,erhalten::V,gauti,райсын
1391,nehmen::V,paimti,райсын
1392,wählen::V,rinkti,равзарын
1393,wählen::V,išsirinkti,равзарын
1394,auswählen::V,išrinkti,авзарын
1395,bewahren::V,išsaugoti,бавæрын
1396,bewahren::V,išsaugoti,нывæрын
1397,behindern::V,trukdyti,цæлхдур æвæрын
1398,behindern::V,trukdyti,ныхдур æвæрын
1399,behindern::V,trukdyti,къуылымпы кæнын
1400,behindern::V,trukdyti,хъыг дарын
1401,verderben::V,sugadinti,фесафын
1402,beschädigen::V,žaloti,халын
1403,beschädigen::V,gadinti,халын
1404,zerbrechen::V,sukulti,асӕттын
1405,zerbrechen::V,sudaužyti,асӕттын
1406,zerreißen::V,perplėšti,аскъуынын
1407,zerreißen::V,suplėšyti,аскъуынын
1408,zerstören::V,suardyti,фехалын
1409,zerstören::V,sugriauti,фехалын
1410,verbrennen::V,deginti,басудзын
1411,verbrennen::V,sudeginti,басудзын
1412,geben::V,duoti,дӕттын
1413,geben::V,paduoti,дӕттын
1414,reichen::V,paduoti,адæттын
1415,schenken::V,dovanoti,лæвар кæнын
1416,versprechen::V,žadėti,дзырд раттын
1417,versprechen::V,žadėti,зӕрдӕ бавӕрын
1418,versprechen::V,pažadėti,дзырд раттын
1419,versprechen::V,pažadėti,зӕрдӕ бавӕрын
1420,wünschen::V,norėti,зæрдæ зæгъы
1421,wünschen::V,linḱėti,зæрдæ зæгъы
1422,loben::V,girti,раппӕлын
1423,loben::V,pagirti,раппӕлын
1424,küssen::V,bučiuoti,пъа кæнын
1425,küssen::V,bučiuoti,ба кæнын
1426,wiegen::V,supti,узын
1427,zudecken::V,užkloti,бамбӕрзын
1428,zudecken::V,uždengti,бамбӕрзын
1429,wecken::V,žadinti,райхъал кӕнын
1430,zeigen::V,rodyti,амонын
1431,führen::V,vesti,кӕнын
1432,führen::V,vesti,фæкæнын
1433,führen::V,vadovauti,кӕнын
1434,führen::V,vadovauti,фæкæнын
1435,lehren::V,mokyti,ахуыр кæнын
1436,lehren::V,išmokyti,ахуыр кæнын
1437,unterrichten::V,dėstyti,ахуыр кæнын
1438,aufziehen::V,išauginti,хъомыл кӕнын
1439,leiten::V,valdyti,разамынд дӕттын
1440,leiten::V,vadovauti,разамынд дӕттын
1441,antreiben::V,uiti,тагъд кæнын
1442,antreiben::V,uiti,рог кæнын
1443,antreiben::V,raginti,тагъд кæнын
1444,antreiben::V,raginti,рог кæнын
1445,antreiben::V,skubinti,тагъд кæнын
1446,antreiben::V,skubinti,рог кæнын
1447,lassen::V,paliepti,кæнын
1448,einladen::V,kviesti,ӕрхонын
1449,einladen::V,kviesti,ӕрбахонын
1450,einladen::V,pakviesti,ӕрхонын
1451,einladen::V,pakviesti,ӕрбахонын
1452,vereinigen::V,sujungti,баиу кӕнын
1453,vereinigen::V,suvienyti,баиу кӕнын
1454,besuchen::V,lankyti,абæрæг кæнын
1455,besuchen::V,lankyti,бабæрæг кæнын
1456,besuchen::V,lankyti,бауайын
1457,besuchen::V,aplankyti,абæрæг кæнын
1458,besuchen::V,aplankyti,бабæрæг кæнын
1459,besuchen::V,aplankyti,бауайын
1460,treffen::V,sutikti,фембæлын
1461,treffen::V,pasitikti,фембæлын
1462,sich versammeln::V,susirinkti,æрæмбырд уын
1463,spielen::V,groti,хъазын
1464,spielen::V,žaisti,хъазын
1465,singen::V,dainuoti,зарын
1466,tanzen::V,šokti,кафын
1467,sich trennen::V,skirtis,фæйнæрдæм фæцæуын айхæлын
1468,sich trennen::V,išsiskirti,фæйнæрдæм фæцæуын айхæлын
1469,verlassen::V,palikti,ныууадзын
1470,retten::V,gelbėti,фервӕзын кӕнын
1471,bewachen::V,sergėti,хъахъхъӕнын
1472,schützen::V,ginti,хъахъхъӕнын
1473,schützen::V,apginti,хъахъхъӕнын
1474,verteidigen::V,ginti,бахизын
1475,verteidigen::V,apginti,бахизын
1476,sich schlagen::V,muštis,хыл кæнын
1477,schießen::V,šauti,ӕхсын
1478,schießen::V,šaudyti,ӕхсын
1479,siegen::V,nugalėti,басӕттын
1480,siegen::V,nugalėti,фӕуӕлахиз уӕвын
1481,ärgern::V,pykinti,мӕсты кӕнын
1482,schlagen::V,mušti,ныццæвын
1483,schlagen::V,smogti,ныццæвын
1484,schlagen::V,trenkti,ныццæвын
1485,treten::V,mygti,
1486,stechen::V,gelti,фæрæхойын
1487,stechen::V,smeigti,фæрæхойын
1488,stoßen::V,stumti,риуыгъын
1489,stoßen::V,pastumti,риуыгъын
1490,stehlen::V,vogti,давын
1491,stören::V,trikdyti,хъыгдарын
1492,belästigen::V,apsunkinti,хъыгдарын
1493,verbergen::V,slėpti,бамбӕхсын
1494,verbergen::V,slėpti,басусӕг кӕнын
1495,verbergen::V,paslėpti,бамбӕхсын
1496,verbergen::V,paslėpti,басусӕг кӕнын
1497,täuschen::V,klaidinti,фӕливын
1498,täuschen::V,klaidinti,асайын
1499,betrügen::V,apgauti,асайын
1500,töten::V,žudyti,амарын
1501,töten::V,nužudyti,амарын
1502,wohnen::V,gyventi,цӕрын
1503,arbeiten::V,dirbti,кусын
1504,arbeiten::V,triūsti,кусын
1505,sammeln::V,rinkti,æртонын
1506,pflücken::V,skinti,тонын
1507,pflücken::V,raškyti,тонын
1508,jagen::V,medžioti,цуан кæнын
1509,fischen::V,žvejoti,кæсаг ахсын æнгуырæй
1510,fischen::V,žvejoti,æнгуыр дарын
1511,fassen::V,sučiupti,ӕрцахсын
1512,hüten::V,ganyti,хизын
1513,treiben::V,ginti,скъӕрын
1514,anbinden::V,pririšti,бабæттын
1515,anbinden::V,pririšti,æрбæттын
1516,füttern::V,šerti,холлаг дæттын
1517,füttern::V,šerti,холлаг æвæрын
1518,füttern::V,šerti,дарын
1519,melken::V,melžti,дуцын
1520,hacken::V,kapoti,кæрдын
1521,hacken::V,kapoti,лыгтæ кæнын
1522,gießen::V,lieti,бакалын
1523,gießen::V,laistyti,бакалын
1524,reifen::V,nokti,срæгъæд уын
1525,reifen::V,nokti,сцæттæ уын
1526,reifen::V,sirpti,срæгъæд уын
1527,reifen::V,sirpti,сцæттæ уын
1528,zubereiten::V,ruošti,сцӕттӕ кӕнын
1529,zubereiten::V,gaminti,сцӕттӕ кӕнын
1530,kochen::V,virti,фыцын
1531,kochen::V,virinti,фыцын
1532,backen::V,kepti,фыцын
1533,braten::V,kepti,цурын
1534,braten::V,kepinti,цурын
1535,umrühren::V,maišyti,ахæццæ кæнын
1536,umrühren::V,maišyti,азмæнтын
1537,umrühren::V,maišyti,астауын
1538,umrühren::V,pamaišyti,ахæццæ кæнын
1539,umrühren::V,pamaišyti,азмæнтын
1540,umrühren::V,pamaišyti,астауын
1541,stricken::V,megzti,кæнын
1542,stricken::V,megzti,бийын
1543,nähen::V,siūti,хуыйын
1544,färben::V,dažyti,ахорын
1545,färben::V,nudažyti,ахорын
1546,reinigen::V,valyti,ссыгъдæг кæнын
1547,reinigen::V,valyti,ныссыгъдæг кæнын
1548,reinigen::V,valyti,ныссæрфын
1549,reinigen::V,švarinti,ссыгъдæг кæнын
1550,reinigen::V,švarinti,ныссыгъдæг кæнын
1551,reinigen::V,švarinti,ныссæрфын
1552,waschen::V,plauti,ӕхсын
1553,waschen::V,mazgoti,ӕхсын
1554,waschen::V,skalbti,ӕхсын
1555,abwischen::V,nušluostyti,сӕрфын
1556,spülen::V,plauti,æнхъæвзын
1557,spülen::V,skalauti,æнхъæвзын
1558,fegen::V,šluoti,мӕрзын
1559,kehren::V,šluoti,мӕрзын
1560,baden::V,maudytis,хи найын
1561,sich waschen::V,praustis,хи æхсын
1562,ausziehen::V,numauti,ласын
1563,ausziehen::V,nuvilkti,ласын
1564,anziehen::V,mauti,скæнын
1565,anziehen::V,apsivilkti,скæнын
1566,sich anziehen::V,rengtis,дзаума скæнын
1567,sich anziehen::V,rengtis,дарæс скæнын
1568,sich anziehen::V,apsirengti,дзаума скæнын
1569,sich anziehen::V,apsirengti,дарæс скæнын
1570,kämmen::V,šukuoti,ныффасын
1571,kämmen::V,šukuoti,æрфасын
1572,schmücken::V,puošti,фӕлындын
1573,schmücken::V,dabinti,фӕлындын
1574,schmücken::V,gražinti,фӕлындын
1575,sagen::V,tarti,зæгъын
1576,sprechen::V,kalbėti,дзурын
1577,reden::V,šnekėti,ныхас кӕнын
1578,sich unterhalten::V,kalbėtis,ныхас кæнын
1579,sich unterhalten::V,šnekučiuotis,ныхас кæнын
1580,fragen::V,klausti,фӕрсын
1581,bitten::V,prašyti,курын
1582,erzählen::V,pasakoti,радзурын
1583,erzählen::V,pasakoti,ратаурæгъ кæнын
1584,mitteilen::V,skelbti,фехъусын кæнын
1585,mitteilen::V,pranešti,фехъусын кæнын
1586,nennen::V,vadinti,хонын
1587,nennen::V,vardyti,хонын
1588,rufen::V,šaukti,сидын
1589,rufen::V,kviesti,сидын
1590,prahlen::V,girtis,ӕппӕлын
1591,übersetzen::V,versti,ратæлмац кæнын
1592,übersetzen::V,išversti,ратæлмац кæнын
1593,denken::V,galvoti,ӕнхъӕлын
1594,denken::V,galvoti,хъуыды кӕнын
1595,glauben::V,manyti,уырнын
1596,glauben::V,tikėti,уырнын
1597,bemerken::V,pamatyti,фенын
1598,bemerken::V,pastebėti,фенын
1599,erkennen::V,pažinti,базонын
1600,erkennen::V,atpažinti,базонын
1601,begreifen::V,suvokti,ӕмбарын
1602,begreifen::V,suvokti,бамбарын
1603,verstehen::V,suprasti,
1604,lernen::V,mokytis,ахуыр кӕнын
1605,wissen::V,žinoti,зонын
1606,sich erinnern an::V,prisiminti,зæрдыл æрлæууын
1607,sich erinnern an::V,prisiminti,æрымысын
1608,sich erinnern an::V,prisiminti,æрбаймысын
1609,sich erinnern an::V,prisiminti,æрхъуыды кæнын
1610,vergessen::V,užmiršti,ферох кæнын
1611,vergessen::V,užmiršti,айрох кæнын
1612,messen::V,matuoti,барын
1613,zählen::V,skaičiuoti,нымайын
1614,rechnen::V,skaičiuoti,хынцын
1615,lesen::V,skaityti,кӕсын
1616,lesen::V,skaityti,фӕрсын
1617,malen::V,tapyti,ныв кӕнын
1618,zeichnen::V,piešti,ныв кӕнын
1619,zeichnen::V,žymėti,ныв кӕнын
1620,zeichnen::V,braižyti,ныв кӕнын
1621,schreiben::V,rašyti,фыссын
1622,besitzen::V,turėti,хицау уын
1623,kaufen::V,pirkti,балхӕнын
1624,verkaufen::V,parduoti,уӕй кӕнын
1625,bezahlen::V,apmokėti,бафидын
1626,zahlen::V,mokėti,фидын
1627,beherrschen::V,valdyti,æлдариуæг кæнын
1628,ertragen::V,kę̃sti,бавзарын
1629,ertragen::V,pakelti,бавзарын
1630,ertragen::V,iškę̃sti,бавзарын
