,Concept_ID,cy,mhr
730,neu::A,newydd,у
731,ehemalig::A,blaenorol,о́нчычсо
732,ehemalig::A,blaenorol,онда́кысе
733,alt[Lebewesen]::A,oedrannus,шо́нто
734,jung::A,ifanc,са́мырык
735,arm::A,tlawd,нужна́
736,reich::A,cyfoethog,поя́н
737,bekannt::A,cynefin,па́лыме
738,bekannt::A,cyfarwydd,па́лыме
739,berühmt::A,enwog,лӱ́млӧ
740,fremd::A,estron,йот
741,verschieden::A,gwahanol,тӱ́рлӧ
742,nah::A,agos,ли́шыл
743,fern::A,pell,тора́
744,fern::A,pell,мӱ́ндыр
745,linker::A,aswy,шола́
746,linker::A,chwith,шола́
747,rechter::A,de,пурла́
748,rechter::A,deau,пурла́
749,anderer::A,arall,вес
750,anderer::A,arall,мо́ло
751,erster::A,cyntaf,и́кымше
752,zweiter::A,ail,ко́кымшо
753,dritter::A,trydydd,ку́мшо
754,letzter::A,olaf,пыта́ртыш
755,allein::ADV,unig,шкет
756,allein::ADV,ar ei ben ei hun,шкет
757,auf einmal::ADV,ar yr un pryd,икана́ште
758,zusammen::ADV,ynghyd,пырля́
759,zusammen::ADV,gyda'i gilydd,пырля́
760,lange::ADV,amser hir,кужу́н
761,plötzlich::ADV,yn sydyn,кенета́
762,sofort::ADV,ar unwaith,кызыта́к
763,später::ADV,yn ddiweddarach,варара́к
764,jetzt::ADV,yn awr,ы́нде
765,jetzt::ADV,yn awr,кы́зыт
766,heute::ADV,heddiw,та́че
767,morgen::ADV,yfory,эрла́
768,bald::ADV,yn fuan,вашке́
769,bald::ADV,gyda hyn,вашке́
770,dann::ADV,yna,вара́
771,dann::ADV,y pryd hwnnw,вара́
772,gestern::ADV,ddoe,теҥге́че
773,einst::ADV,gynt,икана́
774,damals::ADV,ar y pryd,туна́м
775,damals::ADV,bryd hynny,туна́м
776,danach::ADV,wedyn,вара́
777,vorher::ADV,o'r blaen,о́нчыч
778,zuerst::ADV,yn gyntaf,онда́к
779,einmal::ADV,unwaith,икана́
780,manchmal::ADV,weithiau,ка́шын
781,manchmal::ADV,weithiau,кокла́н
782,manchmal::ADV,ar brydiau,ка́шын
783,manchmal::ADV,ar brydiau,кокла́н
784,oft::ADV,yn aml,чӱ́чкыдын
785,oft::ADV,yn fynych,чӱ́чкыдын
786,immer::ADV,bob amser,эре́
787,immer::ADV,bob amser,ту́тыш
788,niemals::ADV,ni ... byth,ок нигуна́м
789,niemals::ADV,ni ... erioed,ок нигуна́м
790,hier::ADV,yma,ты́ште
791,hierhin::ADV,hyd yma,ты́шке
792,hierhin::ADV,hyd yma,тыш
793,von hier::ADV,oddi yma,тыше́ч
794,von hier::ADV,oddi yma,тыве́ч
795,dort::ADV,acw,ту́што
796,dorthin::ADV,tuag yno,туш
797,dorthin::ADV,tuag yno,ту́шко
798,geradeaus::ADV,syth ymlaen,вик
799,vorwärts::ADV,ymlaen,о́нчыко
800,rückwärts::ADV,yn ôl,шеҥге́к
801,zurück::ADV,yn ôl,мӧҥге́ш
802,unten::ADV,isod,ӱ́лнӧ
803,unten::ADV,isod,йыма́лне
804,unten::ADV,oddi tanodd,ӱ́лнӧ
805,unten::ADV,oddi tanodd,йыма́лне
806,hinab::ADV,i lawr,йыма́к
807,hinab::ADV,i waered,йыма́к
808,oben::ADV,fry,кӱ́шнӧ
809,oben::ADV,fry,ӱмба́лне
810,hinauf::ADV,i fyny,кӱ́ш
811,hinauf::ADV,i fyny,кӱ́шкӧ
812,hinauf::ADV,i'r lan,кӱ́ш
813,hinauf::ADV,i'r lan,кӱ́шкӧ
814,überall::ADV,ym mhobman,чыла́ вере́
815,nicht::ADV,ni,ок
816,nicht::ADV,ni,о́геш
817,nicht::ADV,nid,ок
818,nicht::ADV,nid,о́геш
819,ein wenig::ADV,tipyn,изи́ш
820,ein wenig::ADV,ychydig,изи́ш
821,kaum::ADV,prin,пыкше́
822,sehr::ADV,iawn,чот
823,so::ADV,fel,тыге́
824,so::ADV,felly,тыге́
825,noch::ADV,eto,а́ле
826,nur::ADV,yn unig,гына́
827,schon::ADV,eisoes,ы́нде
828,schon::ADV,yn barod,ы́нде
829,wieder::ADV,drachefn,ада́к
830,vergebens::ADV,yn ofer,ара́м
831,vor::PRP,o flaen,о́нчыч
832,hinter::PRP,ar ôl,шеҥге́лне
833,unter::PRP,islaw,йыма́лне
834,durch::PRP,trwy,вошт
835,neben::PRP,ar bwys,вокте́н
836,zwischen::PRP,rhwng,кокла́ште
837,zwischen::PRP,cydrhwng,кокла́ште
838,wegen::PRP,o achos,верч
839,wegen::PRP,oherwydd,верч
840,dies::PRN,hyn,ти́де
841,das::PRN,hynny,са́де
842,alles::PRN,popeth,чыла́
843,ich::PRN,fi,мый
844,du::PRN,ti,тый
845,er::PRN,fe,ту́до
846,wir::PRN,ni,ме
847,ihr::PRN,chi,те
848,sie::PRN,hwy,ну́но
849,was::FPRN,pa beth,мо
850,wer::FPRN,pwy,кӧ
851,wo::FADV,ble,куша́н
852,wo::FADV,ym mha le,куша́н
853,wohin::FADV,i ble,куш
854,wohin::FADV,i ble,ку́шко
855,wohin::FADV,i ba le,куш
856,wohin::FADV,i ba le,ку́шко
857,wie::FADV,sut,кузе́
858,warum::FADV,pam,мо
859,warum::FADV,pam,мола́н
860,wieviel::FNUM,faint,куна́р
861,eins::NUM,un,ик
862,zwei::NUM,dau,ко́кыт
863,drei::NUM,tri,кум
864,vier::NUM,pedwar,ныл
865,fünf::NUM,pump,вич
866,sechs::NUM,chwech,куд
867,sieben::NUM,saith,шым
868,acht::NUM,wyth,канда́ш
869,neun::NUM,naw,инде́ш
870,zehn::NUM,deg,лу
871,elf::NUM,un ar ddeg,лати́к
872,zwölf::NUM,deuddeg,латко́к
873,zwölf::NUM,un deg dau,латко́к
874,zwanzig::NUM,ugain,ко́ло
875,dreißig::NUM,tri deg,ку́мло
876,dreißig::NUM,deg ar hugain,ку́мло
877,vierzig::NUM,deugain,ны́лле
878,fünfzig::NUM,hanner cant,ви́тле
879,sechzig::NUM,chwe deg,ку́дло
880,siebzig::NUM,saith deg,шы́мле
881,siebzig::NUM,deg a thrigain,шы́мле
882,achtzig::NUM,wyth deg,канда́шле
883,achtzig::NUM,pedar ugain,канда́шле
884,neunzig::NUM,naw deg,инде́шле
885,neunzig::NUM,deg a phedwar ugain,инде́шле
886,hundert::NUM,cant,шӱ́дӧ
887,tausend::NUM,mil,тӱже́м
888,und::CNJ,a,да
889,und::CNJ,a,ден
890,oder::CNJ,neu,я
891,oder::CNJ,neu,а́ле
892,stehen::V,sefyll,шога́ш
893,sitzen::V,eistedd,шинча́ш
894,liegen::V,gorwedd,кия́ш
895,hängen::V,hongian,кеча́ш
896,werden::V,dod yn,лия́ш
897,werden::V,mynd yn,лия́ш
898,passieren::V,digwydd,лия́ш
899,beginnen::V,cychwyn,тӱҥгала́ш
900,enden::V,gorffen,пыта́ш
901,wechseln::V,newid,вашталта́ш
902,aufgehen[Sonne]::V,codi,лекта́ш
903,untergehen[Sonne]::V,machlud,шинча́ш
904,scheinen[Sonne]::V,tywynnu,волгалта́ш
905,donnern::V,taranu,кӱдырта́ш
906,donnern::V,taranu,сургалта́ш
907,wehen::V,chwythu,пуа́ш
908,strömen::V,ffrydio,шийалтара́ш
909,fließen::V,llifo,йога́ш
910,sich drehen::V,troi,пӧрда́ш
911,sich drehen::V,cylchdroi,пӧрда́ш
912,schwanken::V,siglo,лӱҥга́ш
913,schwanken::V,siglo,тайныла́ш
914,schwingen::V,siglo,рӱпшалта́ш
915,fallen::V,cwympo,воза́ш
916,fallen::V,cwympo,йӧрла́ш
917,brennen::V,llosgi,йӱла́ш
918,rauchen::V,mygu,шикша́ш
919,regnen::V,glawio,йӱра́ш
920,gefrieren::V,rhewi,кылма́ш
921,gefrieren::V,rhewi,ияҥа́ш
922,tauen::V,toddi,шула́ш
923,tauen::V,meirioli,шула́ш
924,schmelzen::V,toddi,лева́ш
925,trocknen::V,sychu,кошка́ш
926,sieden::V,berwi,шола́ш
927,faulen::V,pydru,шӱя́ш
928,faulen::V,braenu,шӱя́ш
929,verfaulen::V,pydru,шӱйы́н шуа́ш
930,verfaulen::V,dadfeilio,шӱйы́н шуа́ш
931,reißen::V,clecian,кӱрла́ш
932,reißen::V,torri'n glats,кӱрла́ш
933,versinken::V,suddo,пуре́н кая́ш
934,vergehen::V,myned heibio,эрте́н кая́ш
935,vergehen::V,pasio,эрте́н кая́ш
936,erscheinen::V,ymddangos,толы́н лекта́ш
937,verschwinden::V,diflannu,йома́ш
938,sinken::V,syrthio,пуча́ш
939,abnehmen::V,lleihau,пуча́ш
940,zunehmen::V,cynyddu,шукема́ш
941,steigen::V,codi,нӧлталта́ш
942,wachsen::V,tyfu,кушка́ш
943,glänzen::V,disgleirio,йылгыжа́ш
944,funkeln::V,pefrio,чолга́ш
945,lärmen::V,cadw sŵn,рӱшка́ш
946,lärmen::V,gwneud twrw,рӱшка́ш
947,läuten::V,canu,мура́ш
948,klingeln::V,canu,йыҥгырта́ш
949,klingeln::V,seinio,йыҥгырта́ш
950,klirren::V,tincian,чылдыртата́ш
951,brausen::V,rhuo,лӱшка́ш
952,rauschen::V,siffrwd,лыжга́ш
953,rauschen::V,chwithrwd,лыжга́ш
954,klingen::V,seinio,йоҥга́ш
955,bellen::V,cyfarth,опта́ш
956,heulen::V,udo,урмыжа́ш
957,heulen::V,oernadu,урмыжа́ш
958,blasen::V,chwythu,пуала́ш
959,pfeifen::V,chwibanu,шӱ́шкаш
960,schreien::V,gweiddi,кычкыра́ш
961,schreien::V,bloeddio,кычкыра́ш
962,stöhnen::V,griddfan,йыҥыса́ш
963,zittern::V,crynu,чытыра́ш
964,leben::V,byw,ила́ш
965,geboren werden::V,cael eich geni,шоча́ш
966,atmen::V,anadlu,шӱла́ш
967,trinken::V,yfed,йӱа́ш
968,essen::V,bwyta,кочка́ш
969,schlucken::V,llyncu,нела́ш
970,müde werden::V,blino,ноя́ш
971,einschlafen::V,mynd i gysgu,мале́н колта́ш
972,einschlafen::V,syrthio i gysgu,мале́н колта́ш
973,schlafen::V,huno,мала́ш
974,schlafen::V,cysgu,мала́ш
975,aufwachen::V,dihuno,помыжалта́ш
976,aufstehen::V,codi,кынела́ш
977,sich erholen::V,ymlacio,кана́ш
978,sich erholen::V,dadflino,кана́ш
979,krank werden::V,mynd yn sâl,черлане́н воза́ш
980,krank werden::V,mynd yn wael,черлане́н воза́ш
981,krank sein::V,gwaelu,черлане́н кия́ш
982,schmerzen::V,brifo,коршта́ш
983,husten::V,pesychu,кокыра́ш
984,genesen::V,gwella,тӱрла́ш
985,genesen::V,gwella,тазаҥа́ш
986,genesen::V,cael yn ôl,тӱрла́ш
987,genesen::V,cael yn ôl,тазаҥа́ш
988,sterben::V,marw,кола́ш
989,umkommen::V,trengi,вуй йома́ш
990,sich bewegen::V,symud,кошта́ш
991,sich rühren::V,syflyd,тарвана́ш
992,sich erheben::V,codi,кынела́ш
993,sich setzen::V,eistedd,шинча́ш
994,hinfallen::V,cwympo,йӧрла́ш
995,laufen::V,cerdded,кошта́ш
996,schreiten::V,camu,ошкыла́ш
997,spazierengehen::V,mynd am dro,гуля́яш
998,eilen::V,rhuthro,вашка́ш
999,sich beeilen::V,brysio,вашкешта́ш
1000,sausen::V,rhuthro,юлтка́ш
1001,rennen::V,rhedeg,куржтала́ш
1002,springen::V,llamu,тӧршта́ш
1003,springen::V,neidio,тӧршта́ш
1004,klettern::V,dringo,кӱза́ш
1005,schaukeln::V,siglo,лӱҥгалта́ш
1006,kriechen::V,cropian,нушка́ш
1007,schwimmen::V,nofio,ия́ш
1008,tauchen::V,plymio,шуҥгалта́ш
1009,tauchen::V,ymsuddo,шуҥгалта́ш
1010,rudern::V,rhwyfo,удыра́ш
1011,fahren::V,gyrru,кудала́ш
1012,fahren::V,dreifio,кудала́ш
1013,fliegen::V,hedfan,чоҥешта́ш
1014,gehen::V,mynd,кая́ш
1015,weggehen::V,mynd,кораҥа́ш
1016,weggehen::V,ymadael,кораҥа́ш
1017,abfahren::V,ymadael,лекта́ш
1018,anhalten::V,stopio,чарна́ш
1019,hineingehen::V,mynd i mewn,пура́ш
1020,eintreten::V,mynd i,пура́ш
1021,kommen::V,dod,тола́ш
1022,ankommen::V,cyrraedd,шуа́ш
1023,zurückkommen::V,dychwelyd,пӧртыла́ш
1024,bleiben::V,aros,кода́ш
1025,bleiben::V,sefyll,кода́ш
1026,warten::V,aros,вуча́ш
1027,warten::V,disgwyl,вуча́ш
1028,erwarten::V,disgwyl,вуча́ш
1029,suchen::V,chwilio am,кычала́ш
1030,finden::V,darganfod,муа́ш
1031,versuchen::V,profi,толаша́ш
1032,versuchen::V,ceisio,толаша́ш
1033,vorbereiten::V,paratoi,ямдыла́ш
1034,lieben::V,caru,йӧрата́ш
1035,mögen::V,hoffi,йӧрата́ш
1036,lachen::V,chwerthin,воштыла́ш
1037,rühren::V,cynhyrfu,ку́мыл тарвата́ш
1038,weinen::V,wylo,шорта́ш
1039,weinen::V,llefain,шорта́ш
1040,schimpfen::V,grwgnach,каргаша́ш
1041,sich ärgern::V,gofidio,сыра́ш
1042,sich fürchten::V,ofni,лӱда́ш
1043,fürchten::V,arswydo,лӱда́ш
1044,fliehen::V,ffoi,куржа́ш
1045,flüchten::V,dianc,куржа́ш
1046,sehen::V,gweld,ужа́ш
1047,anschauen::V,syllu,онча́ш
1048,anschauen::V,edrych,онча́ш
1049,ansehen::V,gwylio,эскера́ш
1050,hören::V,clywed,кола́ш
1051,zuhören::V,gwrando,колышта́ш
1052,probieren::V,profi,тамла́ш
1053,riechen::V,arogli,ӱпшынча́ш
1054,fühlen::V,teimlo,шижа́ш
1055,fühlen::V,clywed,шижа́ш
1056,scheinen::V,ymddangos,чуча́ш
1057,zu sehen sein::V,dod i'r golwg,коя́ш
1058,vernehmen::V,clywed sôn am,кола́ш
1059,frieren::V,bod yn oer,кылма́ш
1060,tun::V,gwneud,ышта́ш
1061,können::V,gallu,мошта́ш
1062,wollen::V,bod mewn angen,тӱна́ш
1063,anfangen::V,dechrau,тӱҥала́ш
1064,beenden::V,darfod,пытара́ш
1065,beenden::V,gorffen,пытара́ш
1066,aufhören::V,peidio,чарна́ш
1067,gelingen::V,llwyddo,сай лекта́ш
1068,geraten::V,diweddu,лекта́ш
1069,öffnen::V,agor,поча́ш
1070,schließen::V,cau,петыра́ш
1071,stellen::V,gosod,шында́ш
1072,setzen::V,gosod,шында́ш
1073,legen::V,gosod,опта́ш
1074,legen::V,gosod,пышта́ш
1075,berühren::V,cyffwrdd,тӱка́ш
1076,verbinden::V,cysylltu,пида́ш
1077,bedecken::V,gorchuddio,леведа́ш
1078,aufhängen::V,crogi,сака́ш
1079,aufhängen::V,hongian,сака́ш
1080,anzünden::V,cynnau,чӱкта́ш
1081,aufheben::V,codi,нӧлтала́ш
1082,zurücklassen::V,gadael,кода́ш
1083,verlieren::V,colli,йомдара́ш
1084,fallen lassen::V,gollwng,воза́ш
1085,machen::V,gwneud,ышта́ш
1086,herstellen::V,cynhyrchu,ямдыла́ш
1087,bauen::V,adeiladu,чоҥа́ш
1088,reparieren::V,trwsio,ачала́ш
1089,reparieren::V,atgyweirio,ачала́ш
1090,verbessern::V,diwygio,саемда́ш
1091,ändern::V,altro,весемда́ш
1092,graben::V,palu,кӱнча́ш
1093,graben::V,cloddio,кӱнча́ш
1094,beugen::V,plygu,пӱгырта́ш
1095,biegen::V,plygu,лывырта́ш
1096,drehen::V,troelli,пӱтыра́ш
1097,wenden::V,troi,ирала́ш
1098,umdrehen::V,troi,савырала́ш
1099,heben::V,codi,нӧлта́ш
1100,hochheben::V,dyrchafu,нӧлта́ш
1101,ergreifen::V,gafael,руалта́ш
1102,halten::V,dal,куча́ш
1103,drücken::V,pwyso,иша́ш
1104,drücken::V,pwyso,темда́ш
1105,drücken::V,gwasgu,иша́ш
1106,drücken::V,gwasgu,темда́ш
1107,schieben::V,gwthio,шӱкала́ш
1108,kratzen::V,crafu,удыра́ш
1109,lecken::V,llyfu,нула́ш
1110,beißen::V,cnoi,пура́ш
1111,beißen::V,brathu,пура́ш
1112,abreißen::V,tynnu ymaith,кӱрла́ш
1113,abschneiden::V,torri,пӱчка́ш
1114,binden::V,clymu,кылда́ш
1115,stecken::V,plannu,шуралта́ш
1116,brechen::V,torri,тодышта́ш
1117,klopfen::V,taro,кыра́ш
1118,hauen::V,taro,тӱя́ш
1119,kleben::V,gludio,клеитла́ш
1120,reiben::V,rhwbio,йыга́ш
1121,reiben::V,rhwbio,туржала́ш
1122,streichen::V,taenu,шӱра́ш
1123,schleifen::V,hogi,шума́ш
1124,schleifen::V,hogi,яна́ш
1125,schneiden::V,torri,пӱчка́ш
1126,rütteln::V,ysgytio,рӱза́ш
1127,schütteln::V,siglo,почка́ш
1128,schütteln::V,ysgwyd,почка́ш
1129,schwenken::V,siglo,рӱза́ш
1130,schütten::V,tywallt,опта́ш
1131,füllen::V,llenwi,тема́ш
1132,einwickeln::V,lapio,вӱдыла́ш
1133,tragen::V,cludo,нумала́ш
1134,schleppen::V,llusgo,шӱдыра́ш
1135,ziehen::V,tynnu,шупша́ш
1136,aufbewahren::V,cadw,арала́ш
1137,werfen::V,taflu,шуа́ш
1138,werfen::V,taflu,кышка́ш
1139,fangen::V,dal,куча́ш
1140,packen::V,cipio,руалта́ш
1141,packen::V,crafangu,руалта́ш
1142,verstecken::V,celu,тоя́ш
1143,verstecken::V,cuddio,тоя́ш
1144,teilen::V,rhannu,пӧла́ш
1145,schicken::V,anfon,колта́ш
1146,bringen::V,dod â,конда́ш
1147,hinzufügen::V,chwanegu,ешара́ш
1148,bekommen::V,cael,нала́ш
1149,erhalten::V,derbyn,нала́ш
1150,nehmen::V,cymryd,нала́ш
1151,wählen::V,dewis,сайла́ш
1152,auswählen::V,dethol,таҥгла́ш
1153,bewahren::V,cadw,сакла́ш
1154,behindern::V,atal,чаракла́ш
1155,behindern::V,rhwystro,чаракла́ш
1156,verderben::V,difetha,пужа́ш
1157,beschädigen::V,niweidio,пужа́ш
1158,zerbrechen::V,torri,пудырта́ш
1159,zerreißen::V,rhwygo,кӱрла́ш
1160,zerstören::V,dinistrio,шалата́ш
1161,verbrennen::V,llosgi,йӱлата́ш
1162,geben::V,rhoi,пуа́ш
1163,reichen::V,estyn,пуа́ш
1164,schenken::V,rhoddi,пӧлекла́ш
1165,versprechen::V,addo,сӧра́ш
1166,wünschen::V,dymuno,тылана́ш
1167,loben::V,canmol,мокта́ш
1168,küssen::V,cusanu,шупшала́ш
1169,wiegen::V,siglo,рӱпша́ш
1170,zudecken::V,gorchuddio,леведа́ш
1171,wecken::V,deffro,помыжалтара́ш
1172,zeigen::V,dangos,ончыкта́ш
1173,führen::V,arwain,вӱда́ш
1174,lehren::V,dysgu,туныкта́ш
1175,unterrichten::V,hyfforddi,туныкта́ш
1176,aufziehen::V,dod i fyny,орышта́ш
1177,leiten::V,arwain,вӱда́ш
1178,leiten::V,arwain,вуйлата́ш
1179,antreiben::V,annog,поктыла́ш
1180,lassen::V,gadael,-та́ш
1181,einladen::V,gwahodd,ӱжа́ш
1182,vereinigen::V,uno,иктешла́ш
1183,vereinigen::V,cyfuno,иктешла́ш
1184,besuchen::V,ymweld â,то́лын кая́ш
1185,treffen::V,cwrdd,вашлия́ш
1186,treffen::V,cyfarfod,вашлия́ш
1187,sich versammeln::V,casglu,погына́ш
1188,sich versammeln::V,casglu,чумырга́ш
1189,sich versammeln::V,cynnull,погына́ш
1190,sich versammeln::V,cynnull,чумырга́ш
1191,spielen::V,chwarae,мода́ш
1192,singen::V,canu,мура́ш
1193,tanzen::V,dawnsio,кушта́ш
1194,sich trennen::V,ymwahanu,ойырла́ш
1195,verlassen::V,gadael,кудалта́ш
1196,retten::V,achub,утара́ш
1197,bewachen::V,gwarchod,орола́ш
1198,schützen::V,noddi,арала́ш
1199,verteidigen::V,amddiffyn,арала́ш
1200,sich schlagen::V,ffraeo,кредала́ш
1201,sich schlagen::V,terfysgu,кредала́ш
1202,schießen::V,saethu,лӱя́ш
1203,siegen::V,ennill,сеҥа́ш
1204,ärgern::V,cythruddo,сырыкта́ш
1205,schlagen::V,curo,пера́ш
1206,treten::V,cicio,тошка́ш
1207,stechen::V,pigo,кера́ш
1208,stoßen::V,gwthio,шӱкала́ш
1209,stehlen::V,dwyn,шолышта́ш
1210,stehlen::V,lladrata,шолышта́ш
1211,stören::V,aflonyddu,мешая́ш
1212,belästigen::V,trafferthu,толаштара́ш
1213,verbergen::V,cuddio,шылта́ш
1214,täuschen::V,twyllo,ондала́ш
1215,betrügen::V,hocedu,ондала́ш
1216,töten::V,lladd,пушта́ш
1217,wohnen::V,byw,ила́ш
1218,arbeiten::V,gweithio,пашалана́ш
1219,arbeiten::V,gweithio,паша́м ышта́ш
1220,sammeln::V,casglu,пога́ш
1221,pflücken::V,casglu,кӱра́ш
1222,jagen::V,hela,сонарла́ш
1223,fischen::V,pysgota,кол куча́ш
1224,fassen::V,dal,куча́ш
1225,hüten::V,bugeilio,кӱта́ш
1226,treiben::V,gyrru,покта́ш
1227,anbinden::V,clymu,йолышта́ш
1228,füttern::V,porthi,пукша́ш
1229,melken::V,godro,лӱшта́ш
1230,hacken::V,torri,руа́ш
1231,gießen::V,dyfrhau,шава́ш
1232,reifen::V,aeddfedu,кӱа́ш
1233,zubereiten::V,coginio,ямдыла́ш
1234,kochen::V,berwi,шолта́ш
1235,backen::V,pobi,кӱкташ
1236,backen::V,crasu,кӱкташ
1237,braten::V,ffrio,пуштыла́ш
1238,braten::V,ffrio,жаритла́ш
1239,umrühren::V,cyffroi,луга́ш
1240,stricken::V,gwau,пида́ш
1241,nähen::V,gwnïo,урга́ш
1242,färben::V,lliwio,чиялта́ш
1243,reinigen::V,glanhau,эрыкта́ш
1244,waschen::V,golchi,мушка́ш
1245,abwischen::V,sychu,ӱшта́ш
1246,spülen::V,streulio,шӱалта́ш
1247,fegen::V,ysgubo,ӱшта́ш
1248,kehren::V,ysgubo,ӱшта́ш
1249,baden::V,cael bath,йӱштыла́ш
1250,sich waschen::V,ymolchi,мушкылта́ш
1251,ausziehen::V,tynnu,кудаша́ш
1252,anziehen::V,gwisgo,чия́ш
1253,sich anziehen::V,ymwisgo,чия́ш
1254,kämmen::V,cribo,шера́ш
1255,schmücken::V,harddu,тӱзата́ш
1256,schmücken::V,harddu,чеверта́ш
1257,schmücken::V,addurno,тӱзата́ш
1258,schmücken::V,addurno,чеверта́ш
1259,sagen::V,dweud,ойла́ш
1260,sagen::V,dweud,каласа́ш
1261,sprechen::V,llefaru,кутыра́ш
1262,reden::V,siarad,мутлана́ш
1263,sich unterhalten::V,sgwrsio,кутыра́ш
1264,fragen::V,gofyn,йода́ш
1265,bitten::V,gofyn am,йода́ш
1266,erzählen::V,dweud,ойла́ш
1267,mitteilen::V,cyfleu,увертара́ш
1268,nennen::V,enwi,лӱмда́ш
1269,rufen::V,galw,ӱжа́ш
1270,prahlen::V,brolio,моктана́ш
1271,prahlen::V,ymffrostio,моктана́ш
1272,übersetzen::V,cyfieithu,кусара́ш
1273,denken::V,meddwl,шона́ш
1274,glauben::V,credu,ӱшана́ш
1275,glauben::V,coelio,ӱшана́ш
1276,bemerken::V,sylwi,шижа́ш
1277,erkennen::V,adnabod,пала́ш
1278,begreifen::V,amgyffred,ыҥла́ш
1279,verstehen::V,deall,умыла́ш
1280,lernen::V,dysgu,тунема́ш
1281,wissen::V,gwybod,шинча́ш
1282,sich erinnern an::V,cofio,шарна́ш
1283,vergessen::V,anghofio,монда́ш
1284,messen::V,mesur,виса́ш
1285,zählen::V,cyfrif,шотла́ш
1286,rechnen::V,cyfrifo,шотла́ш
1287,lesen::V,darllen,луда́ш
1288,malen::V,peintio,сӱретла́ш
1289,zeichnen::V,tynnu,сӱретла́ш
1290,schreiben::V,ysgrifennu,воза́ш
1291,besitzen::V,meddu,лия́ш
1292,kaufen::V,prynu,нала́ш
1293,verkaufen::V,gwerthu,ужала́ш
1294,bezahlen::V,talu am,тӱла́ш
1295,zahlen::V,talu,тӱла́ш
1296,beherrschen::V,rheoli,куча́ш
1297,beherrschen::V,llywodraethu,куча́ш
1298,ertragen::V,dioddef,турка́ш
