,Concept_ID,av,kn
1039,schlagen::V,кьабизе,ಹೊಡೆ
1040,treten::V,мал тункизе,ಒದೆ
1041,stechen::V,къазабизе,ಚುಚ್ಚು
1042,stoßen::V,тункизе,ತಳ್ಳು
1043,stoßen::V,хъилдизе,ತಳ್ಳು
1044,stehlen::V,щинкӏизабизе,ಕದಿ
1045,stören::V,квекӏен гьабизе,ಕತಕು
1046,stören::V,татубахъи гьабизе,ಕತಕು
1047,belästigen::V,рахӏатхвезабизе,ತೊಂದರೆ
1048,verbergen::V,бахчизе,ಮರೆಮಾಜು
1049,verbergen::V,балъго тезе,ಮರೆಮಾಜು
1050,täuschen::V,божуда рекӏкӏ гьабизе,ಠಕ್ಕಿಸು
1051,täuschen::V,гуккизе,ಠಕ್ಕಿಸು
1052,betrügen::V,хӏилла гьабизе,ವಂಚಿಸು
1053,betrügen::V,сандирахълъи гьабизе,ವಂಚಿಸು
1054,töten::V,чӏвазе,ಕೊಲ್ಲು
1055,wohnen::V,яшав гьабизе,ವಾಸಿಸು
1056,arbeiten::V,хӏалтӏизе,ಕೆಲಸ ಮಾಡು
1057,sammeln::V,бакӏаризе,ಸಂಚಯಿಸು
1058,pflücken::V,бетӏизе,ಬಿಡಿಸು
1059,jagen::V,чан гьабизе,ಬೇಟೆಯಾಡು
1060,fischen::V,ччугӏа кквезе,ಮೀನು ಹಿಡಿ
1061,fassen::V,кквезе,ಹಿಡಿ
1062,hüten::V,кваназабизе,ಗುಂಪುಸೇರಿಸು
1063,treiben::V,гъезе,ದಬ್ಬು
1064,anbinden::V,бухьине,ಬಿಗಿ
1065,füttern::V,кваназабизе,ಮೇಯಿಸು
1066,melken::V,бечӏчӏизе,ಹಾಲು ಕರೆ
1067,hacken::V,чӏвазе,ತುಂಡರಿಸು
1068,gießen::V,лъалъазе,ನೀರುಹಾಕು
1069,reifen::V,барщизе,ಕಳಿ
1070,zubereiten::V,бежа-белъине,ಅಡಿಗೆಮಾಡು
1071,kochen::V,белъине,ಅಡು
1072,backen::V,базе,ಬೇಯಿಸು
1073,braten::V,бежизе,ಕರಿ
1074,umrühren::V,багъаризе,ಕಲಕು
1075,stricken::V,хьухьине,ಹೆಣೆ
1076,nähen::V,букъизе,ಹೊಲಿ
1077,färben::V,кьер гьабизе,ಬಣ್ಣ ಹತ್ತು
1078,reinigen::V,бацӏцӏине,ಸ್ವಚ್ಛಮಾಡು
1079,waschen::V,чуризе,ತೊಳೆ
1080,abwischen::V,бацӏцӏине,ಒರಸು
1081,spülen::V,хулизе,ಗಲಬರಿಸು
1082,fegen::V,лъухьизе,ಗುಡಿಸು
1083,kehren::V,лъухьизе,ಗುಡಿಸು
1084,baden::V,чордезе,ಸ್ನಾನಮಾಡು
1085,ausziehen::V,бахъизе,ಬಿಚ್ಚು
1086,anziehen::V,ретӏине,ಹಾಕು
1087,sich anziehen::V,ретӏине,ಹಾಕು
1088,kämmen::V,хазе,ಬಾಚು
1089,schmücken::V,чӏухӏизабизе,ಅಲಂಕರಿಸು
1090,sagen::V,бицине,ಹೇಳು
1091,sprechen::V,бицине,ನುಡಿ
1092,reden::V,гаргадизе,ನುಡಿ
1093,sich unterhalten::V,гаргадизе,ಹರಟೆ ಹೊಡಿ
1094,fragen::V,цӏехезе,ವಿಚಾರಿಸು
1095,fragen::V,гьикъизе,ವಿಚಾರಿಸು
1096,bitten::V,гьаризе,ಬೇಡು
1097,erzählen::V,бицине,ಹೇಳು
1098,mitteilen::V,лъазабизе,ತಿಳಿಸು
1099,nennen::V,цӏар лъезе,ಹೆಸರಿಡು
1100,rufen::V,ахӏизе,ಕರೆ
1101,prahlen::V,беццаризе,ಜಂಬ ಕೊಚ್ಚು
1102,übersetzen::V,буссинабизе,ಭಾಷಾಂತರಿಸು
1103,denken::V,ургъизе,ಯೋಚಿಸು
1104,glauben::V,божизе,ನಂಬು
1105,bemerken::V,берречӏчӏизе,ಗಮನಿಸು
1106,erkennen::V,лъазе,ಗುರುತುಹಿಡಿ
1107,erkennen::V,батӏаго бахъизе,ಗುರುತುಹಿಡಿ
1108,begreifen::V,бичӏчӏизе,ಗ್ರಹಿಸು
1109,lernen::V,цӏализе,ಕಲಿ
1110,wissen::V,лъазе,ಅರಿ
1111,sich erinnern an::V,ракӏалде щвезе,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1112,vergessen::V,кӏочене,ಮರೆತುವಿಡು
1113,messen::V,борцине,ಅಳೆ
1114,zählen::V,рикӏкӏине,ಗಣಿಸು
1115,rechnen::V,рикӏкӏине,ಲೆಕ್ಕ ಹಾಕು
1116,lesen::V,цӏализе,ಓದು
1117,malen::V,бахъизе,ಬಿಡಿಸು
1118,zeichnen::V,бахъизе,ಬಿಡಿಸು
1119,schreiben::V,хъвазе,ಬರೆ
1120,besitzen::V,щвезе,ಒಡೆಯನಾಗಿರು
1121,besitzen::V,бу́кӏине,ಒಡೆಯನಾಗಿರು
1122,kaufen::V,босизе,ಕೊಳ್ಳು
1123,verkaufen::V,бичизе,ಕೊಡು
1124,bezahlen::V,кьезе,ಬೆಲೆತೆರು
1125,zahlen::V,кьезе,ಹಣವನ್ನುಕೊಡು
1126,ertragen::V,баччизе,ಸಹಿಸು
1127,Auge::N,,ಕಣ್ಣು
1128,Sehne::N,,ನರ
1129,Funke::N,,ಕಿಡಿ
1130,Moor::N,,ಬಂಜರು ಭೂಮಿ
1131,Elch::N,,ಕಡವೆ
1132,Beere::N,,ನಯವಣ್ಣು
1133,Gedächtnis::N,,ಸ್ಮರಣೆ
1134,Ton::N,,ನಾದ
1135,Winkel::N,,ಕೋನ
1136,Menge::N,,ಮೊತ್ತ
1137,Stütze::N,,ಆಸರೆ
1138,Figur::N,,ಆಕಾರ
1139,Schuh::N,,ಪಾದರಕ್ಷೆ
1140,Schnur::N,,ಹುರಿ
1141,Leine::N,,ಹಗ್ಗ
1142,Geschäft::N,,ವಾಣಿಜ್ಯ
1143,voll::A,,ತುಂಬಿದ
1144,lange::ADV,,ದೀರ್ಘ
1145,später::ADV,,ತರುವಾಯ
1146,nicht::ADV,,ಇಲ್ಲ
1147,nicht::ADV,,ಅಲ್ಲ
1148,schon::ADV,,ಆಗಲೇ
1149,durch::PRP,,ನೇರವಾಗಿ
1150,alles::PRN,,ಎಲ್ಲ
1151,rühren::V,,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1152,scheinen::V,,ತೋರು
1153,aufheben::V,,ಆಯಿ
1154,lassen::V,,ಮಾಡಲುಬಿಡು
1155,sich waschen::V,,ತೊಳೆ
1156,verstehen::V,,ಅರ್ಥಮಾಡಿಕೊ
1157,beherrschen::V,,ಅಧಿಕಾರ ನಡೆಸು
