,Concept_ID,bg,lbe
774,anderer::A,друг,цамур
775,erster::A,пръв,цалчинмур
776,erster::A,пръв,цалчиннсса
777,erster::A,първи,цалчинмур
778,erster::A,първи,цалчиннсса
779,zweiter::A,втори,кӏилчиимур
780,dritter::A,трети,шамулчинмур
781,letzter::A,последен,махъва-махъмур
782,allein::ADV,само,ялгъузну
783,auf einmal::ADV,същевременно,
784,zusammen::ADV,заедно,цачӏу
785,zusammen::ADV,заедно,архӏал
786,lange::ADV,дълго,батӏи къабуклай
787,lange::ADV,дълго,хъунмасса хӏаллай
788,plötzlich::ADV,изведнъж,цакуну
789,sofort::ADV,веднага,мугьлат бакъа
790,später::ADV,по-късно,махъ
791,jetzt::ADV,сега,утти
792,jetzt::ADV,сега,цӏана
793,heute::ADV,днес,хӏакьину
794,morgen::ADV,утре,гьуит
795,morgen::ADV,утре,гьунттий
796,bald::ADV,скоро,
797,dann::ADV,после,яла
798,dann::ADV,тогава,яла
799,gestern::ADV,вчера,лахьхьу
800,einst::ADV,някога,
801,damals::ADV,тогава,та чӏумал
802,danach::ADV,после,яла
803,danach::ADV,след това,яла
804,vorher::ADV,преди,хьхьнчӏ
805,vorher::ADV,преди,хьхьичӏва
806,vorher::ADV,преди това,хьхьнчӏ
807,vorher::ADV,преди това,хьхьичӏва
808,zuerst::ADV,най-напред,бакӏрай
809,zuerst::ADV,най-напред,цӏу бутӏуй
810,einmal::ADV,веднъж,цал
811,einmal::ADV,един път,цал
812,manchmal::ADV,понякога,ваксса-таксса
813,oft::ADV,често,чӏявуну
814,immer::ADV,винаги,мудан
815,immer::ADV,винаги,даиман
816,niemals::ADV,никога,тачӏав
817,hier::ADV,тук,шикку
818,hier::ADV,тука,шикку
819,hierhin::ADV,насам,шиккун
820,von hier::ADV,оттук,шичча
821,von hier::ADV,оттука,шичча
822,dort::ADV,там,гикку
823,dorthin::ADV,натам,тиккун
824,dorthin::ADV,нататък,тиккун
825,geradeaus::ADV,направо,тӏайланм
826,vorwärts::ADV,напред,хьхьичӏунмай
827,rückwärts::ADV,назад,махъа-хьхьичӏунмай
828,zurück::ADV,обратно,махъунмай
829,unten::ADV,долу,лув
830,hinab::ADV,надолу,бакӏ-ялавай
831,hinab::ADV,надолу,бакӏъялавай
832,oben::ADV,горе,ялув
833,hinauf::ADV,нагоре,лавай
834,überall::ADV,навсякъде,гьариий
835,überall::ADV,навсякъде,хьу-хьуний
836,überall::ADV,навсякъде,гьарца кӏанай
837,nicht::ADV,не,къа-
838,ein wenig::ADV,малко,чанни
839,ein wenig::ADV,малко,ца чансса
840,kaum::ADV,едва,дахьа
841,kaum::ADV,едвам,дахьа
842,sehr::ADV,много,оьну
843,sehr::ADV,много,гужну
844,sehr::ADV,много,хъинну
845,sehr::ADV,твърде,оьну
846,sehr::ADV,твърде,гужну
847,sehr::ADV,твърде,хъинну
848,so::ADV,тъй,укукн
849,so::ADV,така,укукн
850,noch::ADV,още,гьала
851,noch::ADV,още,уттигу
852,noch::ADV,още,цакьинва
853,noch::ADV,още,ттигу-шилагу
854,nur::ADV,само,анжагь
855,schon::ADV,вече,
856,wieder::ADV,пак,цӏуницӏа
857,wieder::ADV,отново,цӏуницӏа
858,vergebens::ADV,напразно,аьдада
859,vergebens::ADV,напразно,нахӏакь
860,vor::PRP,пред,хьхьичӏ
861,hinter::PRP,зад,махъ
862,unter::PRP,под,лув
863,durch::PRP,през,-х
864,neben::PRP,до,чӏарав
865,neben::PRP,при,чӏарав
866,zwischen::PRP,между,дянив
867,zwischen::PRP,помежду,дянив
868,wegen::PRP,заради,цӏаний
869,dies::PRN,този,ва
870,das::PRN,туй,та
871,das::PRN,туй,кӏа
872,das::PRN,туй,га
873,das::PRN,това,та
874,das::PRN,това,кӏа
875,das::PRN,това,га
876,alles::PRN,всичко,щала
877,ich::PRN,аз,на
878,du::PRN,ти,ина
879,er::PRN,той,му
880,wir::PRN,ние,жу
881,ihr::PRN,вие,зу
882,sie::PRN,те,
883,was::FPRN,що,ци
884,was::FPRN,какво,ци
885,wer::FPRN,кой,цу
886,wo::FADV,къде,чув
887,wohin::FADV,накъде,чун
888,wohin::FADV,накъдето,чун
889,wie::FADV,как,цукун
890,warum::FADV,защо,цан
891,wieviel::FNUM,колко,циксса
892,eins::NUM,един,ца
893,zwei::NUM,два,кӏива
894,drei::NUM,три,шамма
895,vier::NUM,четири,мукьа
896,vier::NUM,четири,мукьва
897,fünf::NUM,пет,ххюва
898,sechs::NUM,шест,ряхва
899,sieben::NUM,седем,арула
900,acht::NUM,осем,мяйва
901,neun::NUM,девет,урчӏва
902,zehn::NUM,десет,ацӏва
903,elf::NUM,единайсет,ацӏния цава
904,elf::NUM,единадесет,ацӏния цава
905,zwölf::NUM,дванайсет,ацӏиия кӏива
906,zwölf::NUM,дванадесет,ацӏиия кӏива
907,zwanzig::NUM,двайсет,кьува
908,zwanzig::NUM,двадесет,кьува
909,dreißig::NUM,тридесет,зувира
910,vierzig::NUM,четиридесет,мукьцӏала
911,fünfzig::NUM,петдесет,ххюцӏала
912,sechzig::NUM,шестдесет,ряхцӏала
913,siebzig::NUM,седемдесет,
914,achtzig::NUM,осемдесет,мяйцӏала
915,neunzig::NUM,деветдесет,урчӏцӏала
916,hundert::NUM,сто,ттурш
917,hundert::NUM,сто,ттуршва
918,tausend::NUM,хиляда,азарва
919,und::CNJ,а,-гу
920,und::CNJ,та,-гу
921,oder::CNJ,или,я
922,oder::CNJ,или,ягу
923,stehen::V,стоя,ацӏан
924,sitzen::V,седя,щяивкӏун икӏан
925,liegen::V,лежа,утту нвхьуну икӏан
926,hängen::V,вися,зурчӏай тӏун
927,werden::V,бъда,хьун
928,werden::V,стана,хьун
929,passieren::V,случа се,хьун
930,beginnen::V,започна,дайдишин
931,beginnen::V,започна,дайдирхьуну дикӏан
932,enden::V,свърша,къуртал дан
933,wechseln::V,променям,даххана хьун
934,wechseln::V,променям,даххана дуллан
935,aufgehen[Sonne]::V,изгрея,буклай бур
936,untergehen[Sonne]::V,заляза,лаглай бур
937,scheinen[Sonne]::V,грея,битан
938,scheinen[Sonne]::V,грея,чани буллан
939,scheinen[Sonne]::V,светя,битан
940,scheinen[Sonne]::V,светя,чани буллан
941,donnern::V,гърмя,тӏий бур
942,wehen::V,вея,бишлай бур
943,wehen::V,духам,бишлай бур
944,strömen::V,тека,экьинан
945,strömen::V,лея се,экьинан
946,fließen::V,тека,экьинан
947,sich drehen::V,въртя се,гьанан
948,schwanken::V,клатя се,хъюлчу тӏун
949,schwanken::V,клатя се,хӏуркку тӏун
950,schwingen::V,трептя,хъюлчай тӏун
951,schwingen::V,трептя,хъюлчу тӏун
952,fallen::V,падам,багьлан
953,brennen::V,горя,ччучлан
954,rauchen::V,димя,пуркӏу тӏун
955,regnen::V,вали дъжд,лачӏун
956,regnen::V,вали дъжд,лачIлай дур
957,gefrieren::V,замръзна,микӏ лачӏун
958,tauen::V,топя се,баслан
959,schmelzen::V,разтопя се,баслан
960,trocknen::V,съхна,кьакьан
961,sieden::V,вря,щаран
962,sieden::V,кипя,щаран
963,faulen::V,гния,аьллан
964,verfaulen::V,изгния,аьллан
965,verfaulen::V,изгния,аьян
966,reißen::V,напукам се,ххя дукан
967,versinken::V,потъна,оькьлан
968,versinken::V,потъна,оькьан
969,vergehen::V,минавам,лялиян
970,erscheinen::V,явя се,буккан
971,erscheinen::V,явя се,загьир хьун
972,verschwinden::V,изчезна,бат хьун
973,verschwinden::V,изчезна,акъа хьун
974,sinken::V,падна,чахь учин
975,abnehmen::V,отслабна,чан хьун
976,abnehmen::V,отслабна,ссуссукьу хьун
977,zunehmen::V,нарасна,гьарза хьун
978,steigen::V,увелича се,гьаз хьун
979,steigen::V,покачвам се,гьаз хьун
980,wachsen::V,раста,ххяххан
981,glänzen::V,лъщя,цӏай буккан
982,glänzen::V,блестя,цӏай буккан
983,funkeln::V,искря,цӏай-цӏай тӏун
984,lärmen::V,шумя,чӏу буллан
985,lärmen::V,шумя,аьлагъужа буллан
986,läuten::V,звъня,занг ришлан
987,läuten::V,звъня,занг дуллан
988,klingeln::V,звъня,занг ришлан
989,klingeln::V,звъня,занг дуллан
990,klirren::V,звънтя,
991,klirren::V,дрънкам,
992,brausen::V,буча,никъащилан
993,rauschen::V,шумя,щурщур тӏун
994,klingen::V,звуча,чӏу буклан
995,bellen::V,лая,хӏап тӏун
996,heulen::V,вия,
997,heulen::V,рева,
998,blasen::V,духна,уф тӏун
999,pfeifen::V,свиря,щютӏа тӏун
1000,schreien::V,крещя,чӏу бан
1001,stöhnen::V,стена,угь-къак тӏун
1002,stöhnen::V,пъшкам,угь-къак тӏун
1003,zittern::V,треперя,зурзу чин
1004,zittern::V,треперя,зурзу тӏун
1005,leben::V,живея,ялапар хъанан
1006,geboren werden::V,родя се,ан
1007,atmen::V,дишам,ссихӏ ласлан
1008,atmen::V,дишам,ссихӏ бигьлан
1009,trinken::V,пия,хӏачӏан
1010,trinken::V,пия,хӏачӏлан
1011,essen::V,ям,канан
1012,schlucken::V,гълтам,кьюлтӏа тӏун
1013,müde werden::V,уморя се,аьхчӏин
1014,einschlafen::V,заспя,шанан икӏан
1015,schlafen::V,спя,шанан
1016,aufwachen::V,събудя се,чантӏ учин
1017,aufstehen::V,стана,бизан
1018,sich erholen::V,отдъхвам си,бигьалаган
1019,krank werden::V,заболея,къашай хьун
1020,krank sein::V,боледувам,къашай хъанан
1021,krank sein::V,боледувам,къашавай икӏан
1022,schmerzen::V,боля,цӏун
1023,husten::V,кашлям,хъугьу чин
1024,husten::V,кашлям,хъугьу тӏун
1025,genesen::V,оздравея,хъин хьун
1026,genesen::V,оздравея,сагъ лаган
1027,sterben::V,умра,ивчӏан
1028,umkommen::V,загина,лиллан
1029,umkommen::V,загина,литӏлан
1030,umkommen::V,загина,ажал биян
1031,umkommen::V,загина,личӏи хьун
1032,umkommen::V,загина,иакьлу хьун
1033,umkommen::V,загина,ахир жан хъанан
1034,umkommen::V,загина,рухӏирачӏа икӏан
1035,sich bewegen::V,движа се,сукку хьун
1036,sich bewegen::V,мърдам се,сукку хьун
1037,sich rühren::V,движа се,сукку хьун
1038,sich erheben::V,стана,бизан
1039,sich setzen::V,седна,щяикӏан
1040,sich setzen::V,седна,щябикӏан
1041,hinfallen::V,падна,багьан
1042,laufen::V,ходя,занан
1043,schreiten::V,крача,ша ласлан
1044,spazierengehen::V,разхождам се,сайр буллан
1045,eilen::V,бързам,анавар буккан
1046,sich beeilen::V,побързам,анавар буккан
1047,sausen::V,тичам,никъа щилан
1048,sausen::V,тичам,никъа щун
1049,rennen::V,бягам,лечлан
1050,springen::V,скачам,тӏанкӏ дан
1051,klettern::V,катеря се,лахълан
1052,schaukeln::V,люлея се,гьайжак бигьлан
1053,kriechen::V,лазя,ххярк тӏун
1054,kriechen::V,пълзя,ххярк тӏун
1055,schwimmen::V,плувам,гьузун
1056,tauchen::V,гмуркам се,лултту уккан
1057,rudern::V,греба,бяхлан
1058,rudern::V,греба,батӏлан
1059,rudern::V,греба,ххялаххи дуклан
1060,fahren::V,пътувам,гьан
1061,fliegen::V,летя,лехлан
1062,fliegen::V,хвърча,лехлан
1063,gehen::V,ида,нан
1064,gehen::V,вървя,нан
1065,weggehen::V,отида си,ялагьан
1066,abfahren::V,отпътувам,гьан
1067,anhalten::V,спра се,бацӏан
1068,hineingehen::V,влизам,буххан
1069,eintreten::V,вляза,буххан
1070,kommen::V,ида,учӏан
1071,kommen::V,дойда,учӏан
1072,ankommen::V,пристигна,биян
1073,ankommen::V,пристигна,бучӏан
1074,zurückkommen::V,върна се,зана хъун
1075,zurückkommen::V,върна се,зана бикӏан
1076,bleiben::V,остана,личӏан
1077,warten::V,чакам,ялугьлан
1078,erwarten::V,очаквам,ялугьлан
1079,suchen::V,търся,луглан
1080,finden::V,намеря,лякъин
1081,versuchen::V,опитам,ххал буллан
1082,vorbereiten::V,подготвя,хӏадур бан
1083,lieben::V,любя,эшкьи хьуиу бикӏан
1084,mögen::V,обичам,ххиран бикӏан
1085,lachen::V,смея се,хъян
1086,rühren::V,трогна,
1087,weinen::V,плача,аьтӏун
1088,schimpfen::V,ругая,дяъван
1089,schimpfen::V,ругая,ссугайи агьан
1090,schimpfen::V,псувам,дяъван
1091,schimpfen::V,псувам,ссугайи агьан
1092,sich ärgern::V,ядосам се,ссибизлан
1093,sich fürchten::V,боя се,ингъауслан
1094,sich fürchten::V,страхувам се,ингъауслан
1095,fürchten::V,боя се от,хӏучӏ тӏун
1096,fürchten::V,страхувам се от,хӏучӏ тӏун
1097,fliehen::V,бягам,ака бан
1098,flüchten::V,бягам,лихъан
1099,flüchten::V,избягам,лихъан
1100,sehen::V,видя,чӏалан
1101,anschauen::V,гледам,урган
1102,ansehen::V,поглеждам,буруглан
1103,hören::V,чувам,баллан
1104,zuhören::V,слушам,вичӏи дихьлан
1105,probieren::V,опитам,тӏин ххал буллан
1106,riechen::V,подуша,ссунтӏа тӏун
1107,fühlen::V,усещам,дакӏнил буслан
1108,fühlen::V,чувствувам,дакӏнил буслан
1109,scheinen::V,изглеждам,ххан
1110,scheinen::V,изглеждам,бизан
1111,scheinen::V,изглеждам,ххан бикӏлай бикӏан
1112,zu sehen sein::V,виждам се,
1113,vernehmen::V,доловя,баян
1114,frieren::V,мръзна,лигьулул хъанан
1115,tun::V,правя,бан
1116,können::V,мога,хьун
1117,wollen::V,ща,
1118,wollen::V,искам,
1119,anfangen::V,започна,дайдишин
1120,beenden::V,свърша,къуртал бан
1121,beenden::V,завърша,къуртал бан
1122,aufhören::V,престана,кьабагьан
1123,gelingen::V,успея,бюхъан
1124,gelingen::V,сполуча,бюхъан
1125,geraten::V,удам се,
1126,öffnen::V,отворя,тӏитӏин
1127,schließen::V,затворя,лакьин
1128,stellen::V,поставя,дацӏан дан
1129,stellen::V,поставя,бишин
1130,setzen::V,туря,щяитан
1131,legen::V,сложа,бишин
1132,legen::V,слагам,бишин
1133,berühren::V,докосна,ка щун
1134,verbinden::V,свържа,бахӏин
1135,verbinden::V,свържа,дахӏин
1136,bedecken::V,покрия,ялтту бущин
1137,bedecken::V,покрия,ялтту бакьин
1138,aufhängen::V,закача,лахъан
1139,anzünden::V,запаля,лахъан
1140,aufheben::V,вдигна,гьаз бан
1141,aufheben::V,повдигна,гьаз бан
1142,zurücklassen::V,оставя,кьаитан
1143,zurücklassen::V,оставя,битан
1144,verlieren::V,загубя,дакъа дан
1145,fallen lassen::V,изпусна,рутан
1146,machen::V,направя,дан
1147,herstellen::V,произведа,яраг ишла бувиу бан
1148,bauen::V,строя,дан
1149,reparieren::V,поправя,дакьин дан
1150,verbessern::V,подобря,ххуй дан
1151,ändern::V,променя,баххана бан
1152,graben::V,копая,дуклан
1153,beugen::V,прегъна,лахӏан бан
1154,beugen::V,прегъна,кьус бикӏан
1155,biegen::V,прегъна,баччин
1156,biegen::V,прегъна,лахӏан бан
1157,drehen::V,въртя,гьанан
1158,wenden::V,обърна,кӏура баен бан
1159,umdrehen::V,обърна,кӏура баен бан
1160,heben::V,вдигам,гьаз бан
1161,hochheben::V,издигна,гьаз бан
1162,ergreifen::V,хвана,хъап дан
1163,ergreifen::V,хвана,хъап увиу угьан
1164,ergreifen::V,обхвана,хъап дан
1165,ergreifen::V,обхвана,хъап увиу угьан
1166,halten::V,държа,бугьлан
1167,drücken::V,натискам,кьюч бигьлан
1168,drücken::V,притискам,кьюч бигьлан
1169,schieben::V,тикам,щун
1170,kratzen::V,одраскам,
1171,lecken::V,лижа,ланцӏа тӏун
1172,lecken::V,ближа,ланцӏа тӏун
1173,beißen::V,хапя,хъапа тӏун
1174,beißen::V,хапя,кьацӏа тӏун
1175,beißen::V,ухапя,хъапа тӏун
1176,beißen::V,ухапя,кьацӏа тӏун
1177,abreißen::V,откъсна,буцан
1178,abschneiden::V,отрежа,бухъан
1179,abschneiden::V,отрежа,кьукьин
1180,binden::V,вържа,бахӏин
1181,binden::V,вържа,дахӏин
1182,stecken::V,пъхна,
1183,brechen::V,троша,гъагъан
1184,klopfen::V,чукам,кьутӏа тӏун
1185,hauen::V,бия,рищун
1186,kleben::V,лепя,лачӏун буллан
1187,kleben::V,залепя,лачӏун буллан
1188,reiben::V,трия,ссуку буллан
1189,reiben::V,търкам,ссуку буллан
1190,streichen::V,намажа,дугъан
1191,streichen::V,намажа,аьгъу дан
1192,schleifen::V,остря,
1193,schneiden::V,режа,духълан
1194,schneiden::V,режа,кьукьлан
1195,rütteln::V,разтърсвам,
1196,schütteln::V,клатя,хъюлчу буллан
1197,schütteln::V,друсам,хъюлчу буллан
1198,schwenken::V,размахам,палцӏ дуллан
1199,schütten::V,сипя,рутӏин
1200,füllen::V,напълня,буцӏин бан
1201,einwickeln::V,увия,кай-кай бан
1202,einwickeln::V,завия,кай-кай бан
1203,tragen::V,нося,ларсун занан
1204,tragen::V,нося,ларсун ачин
1205,schleppen::V,влача,ххилан
1206,ziehen::V,тегля,
1207,ziehen::V,дръпна,
1208,aufbewahren::V,съхраня,ядан
1209,aufbewahren::V,съхраня,ядуллан
1210,werfen::V,хвърля,личин
1211,fangen::V,ловя,бугьан
1212,fangen::V,ловя,бугьлан
1213,fangen::V,уловя,бугьан
1214,fangen::V,уловя,бугьлан
1215,packen::V,хвана,
1216,verstecken::V,крия,ладитан
1217,verstecken::V,крия,кьюлтӏ дан
1218,verstecken::V,крия,дахьлаган дан
1219,verstecken::V,скрия,ладитан
1220,verstecken::V,скрия,кьюлтӏ дан
1221,verstecken::V,скрия,дахьлаган дан
1222,teilen::V,разделя,бачӏин
1223,teilen::V,разделя,бутӏа бан
1224,schicken::V,изпращам,тӏайла буккан
1225,bringen::V,донеса,диян дан
1226,hinzufügen::V,прибавя,ххи бан
1227,bekommen::V,сдобия се,ласун
1228,erhalten::V,получа,ласун
1229,nehmen::V,взема,ласун
1230,wählen::V,избирам,бувчӏин
1231,auswählen::V,избера,бувчӏин
1232,auswählen::V,избера,язи бугьан
1233,bewahren::V,пазя,ядан
1234,behindern::V,преча,дайщишруду дуллан
1235,behindern::V,спъвам,дайщишруду дуллан
1236,verderben::V,разваля,зия дан
1237,beschädigen::V,повредя,зарал буллан
1238,zerbrechen::V,счупя,гьагъан
1239,zerbrechen::V,счупя,гьагъан бан
1240,zerreißen::V,скъсам,ххяхха дуккан
1241,zerstören::V,разруша,лекьан дан
1242,verbrennen::V,изгоря,ччуччин
1243,geben::V,дам,дулун
1244,reichen::V,подам,дулун
1245,schenken::V,подаря,пишкаш дан
1246,schenken::V,подаря,багъишла дан
1247,schenken::V,подаря,ихӏсандалун дуллун
1248,versprechen::V,обещая,банна чин
1249,wünschen::V,желая,
1250,loben::V,хваля,цӏа дан
1251,küssen::V,целувам,ппай тӏун
1252,wiegen::V,люлея,гьуркку тӏун
1253,wiegen::V,люлея,гьуркку буллан
1254,wiegen::V,люлея,гьуркку бан
1255,zudecken::V,покрия,
1256,wecken::V,събудя,чантӏ учин ан
1257,zeigen::V,покажа,ккаккан бан
1258,führen::V,водя,буцин
1259,führen::V,заведа,буцин
1260,lehren::V,уча,лахьхьин бан
1261,lehren::V,уча,лахьхьин буллан
1262,unterrichten::V,преподавам,дарс дишаван
1263,aufziehen::V,отгледам,хъуна ан
1264,aufziehen::V,отгледам,тарбия ан
1265,leiten::V,ръководя,каялувшиву дан
1266,leiten::V,управлявам,каялувшиву дан
1267,antreiben::V,подкарвам,
1268,lassen::V,накарам,
1269,einladen::V,поканя,хъамалу оьвчин
1270,vereinigen::V,съединя,ца бан
1271,besuchen::V,посетя,ялун уххан
1272,treffen::V,срещна,хьуна бакьин
1273,sich versammeln::V,събера се,батӏин
1274,spielen::V,играя,тӏуркӏу тӏун
1275,singen::V,пея,балай тӏун
1276,tanzen::V,танцувам,къавтӏун
1277,sich trennen::V,разделя се,ппив хьун
1278,verlassen::V,напусна,увккун гьан
1279,retten::V,спася,ххассал бан
1280,bewachen::V,охранявам,къарал бан
1281,schützen::V,запазя,ябан
1282,verteidigen::V,защитя,буруччин
1283,sich schlagen::V,бия се,биян
1284,schießen::V,стрелям,битлан
1285,siegen::V,победя,ххув хьун
1286,siegen::V,победя,ххувшаву ласун
1287,ärgern::V,ядосам,ссибизан уллан
1288,schlagen::V,бия,рищун
1289,schlagen::V,ударя,рищун
1290,treten::V,ритам,
1291,stechen::V,бодна,кьутӏин
1292,stoßen::V,бутна,щун
1293,stoßen::V,блъсна,щун
1294,stören::V,смутя,кьючин
1295,belästigen::V,отегча,бизар уллан
1296,belästigen::V,безпокоя,бизар уллан
1297,verbergen::V,скрия,лабитан
1298,verbergen::V,скрия,кӏучӏ бан
1299,täuschen::V,измамя,хъяврин ан
1300,betrügen::V,измамя,аьикьин ан
1301,töten::V,убия,ивчӏан
1302,töten::V,умъртвя,ивчӏан
1303,wohnen::V,живея,оьрму бутлан
1304,arbeiten::V,работя,зун
1305,sammeln::V,събера,ттихӏин
1306,sammeln::V,събера,вив дишин
1307,pflücken::V,бера,риттун
1308,pflücken::V,откъсна,риттун
1309,jagen::V,ловувам,авли занан
1310,fischen::V,ловя риба,чавахъру бугьлан
1311,fassen::V,хвана,бугьан
1312,hüten::V,пазя,урттуйн бакьлан
1313,treiben::V,карам,дачин дуллан
1314,treiben::V,карам,лихъан буллан
1315,anbinden::V,завържа,бахӏин
1316,füttern::V,храня,канаки буллан
1317,melken::V,доя,ттизин
1318,hacken::V,сека,мюрш буллан
1319,hacken::V,сека,мюрш бан
1320,gießen::V,полея,щин дишин
1321,reifen::V,узрея,диян
1322,zubereiten::V,приготвя,хӏадур дан
1323,zubereiten::V,приготвя,хӏадур бан
1324,kochen::V,варя,шашан
1325,kochen::V,варя,шашан дуллан
1326,backen::V,пека,бишлан
1327,backen::V,пека,шахьлан
1328,braten::V,пържа,цӏарайх дуллан
1329,umrühren::V,разбъркам,хӏала бан
1330,stricken::V,плета,щащлан
1331,stricken::V,плета,щащан
1332,nähen::V,шия,дуруххан
1333,färben::V,боядисам,ранг щун
1334,reinigen::V,почистя,марцӏ бан
1335,waschen::V,мия,шюшин
1336,waschen::V,пера,шюшин
1337,abwischen::V,избърша,лишин
1338,spülen::V,плакна,вилаган
1339,fegen::V,измета,башин
1340,kehren::V,мета,бахьлан
1341,baden::V,къпя се,щинавун учӏлан
1342,sich waschen::V,мия се,диссун
1343,sich waschen::V,мия се,лажин диссун
1344,sich waschen::V,мия се,лажин дислан
1345,sich waschen::V,мия се,биссун
1346,sich waschen::V,мия се,чурх бислан
1347,ausziehen::V,съблека,ликкан
1348,anziehen::V,облека,лаххан
1349,sich anziehen::V,облека се,янна лаххан
1350,kämmen::V,реша,ттарал дуккан
1351,kämmen::V,вчеша,ттарал дуккан
1352,schmücken::V,накича,чӏюлу бан
1353,sagen::V,кажа,учин
1354,sprechen::V,говоря,гъалгъа тӏун
1355,reden::V,говоря,гъалгъа тӏун
1356,sich unterhalten::V,разговарям,гъалгъа тӏун
1357,fragen::V,запитам,цӏуххин
1358,bitten::V,моля,тавакъю буллан
1359,erzählen::V,разкажа,хавар бусан
1360,mitteilen::V,съобщя,баян бан
1361,mitteilen::V,съобщя,хавар бан
1362,nennen::V,нарека,цӏа дизан
1363,rufen::V,викам,оьвтӏун
1364,rufen::V,повикам,оьвтӏун
1365,prahlen::V,хваля се,цӏа дуллан
1366,übersetzen::V,преведа,таржума бан
1367,denken::V,мисля,пикри буллан
1368,glauben::V,вярвам,вих хьун
1369,bemerken::V,забележа,хӏисав хъун
1370,erkennen::V,позная,увчӏин
1371,begreifen::V,схвана,бувчӏин
1372,verstehen::V,разбера,
1373,lernen::V,уча се,лахьлан
1374,lernen::V,уча се,лахьхьин
1375,wissen::V,зная,кӏулну бикӏан
1376,wissen::V,зная,хавар бикӏан
1377,sich erinnern an::V,спомня си за,дакӏнин бутан
1378,vergessen::V,забравя,хъама битан
1379,messen::V,меря,дуцин дуллан
1380,messen::V,меря,дуцин дан
1381,zählen::V,броя,дуккин
1382,rechnen::V,сметна,хӏисав дан
1383,lesen::V,чета,ккалан
1384,malen::V,рисувам,сурат дуллан
1385,zeichnen::V,рисувам,сурат дуллан
1386,schreiben::V,пиша,чичин
1387,schreiben::V,пиша,чичлан
1388,besitzen::V,имам,дуну икӏан
1389,besitzen::V,имам,дуну дикӏан
1390,besitzen::V,имам,заллуну икӏан
1391,besitzen::V,притежавам,дуну икӏан
1392,besitzen::V,притежавам,дуну дикӏан
1393,besitzen::V,притежавам,заллуну икӏан
1394,kaufen::V,купя,машан ласун
1395,kaufen::V,купувам,машан ласун
1396,verkaufen::V,продам,баххан
1397,bezahlen::V,заплатя,арцу дулун
1398,bezahlen::V,заплатя,багьа булун
1399,zahlen::V,платя,арцу дулун
1400,zahlen::V,платя,багьа булун
1401,beherrschen::V,владея,дуну икӏан
1402,beherrschen::V,владея,заллуну икӏан
1403,ertragen::V,понеса,бухӏан
1404,Platte::N,,гъуни
1405,Stütze::N,,гьалакӏу
1406,stehlen::V,,дацин
