,Concept_ID,ps,vep
791,einmal::ADV,یو ځل,kerdan
792,manchmal::ADV,ګاهی ګاهی,erašti
793,oft::ADV,ډېر ځله,paksus
794,immer::ADV,تل,kaiken
795,immer::ADV,همېشه,kaiken
796,niemals::ADV,هیڅکله نه,ei nikonz
797,hier::ADV,دلته,täs
798,hier::ADV,دلته,tägä
799,hierhin::ADV,دلته,tänna
800,hierhin::ADV,دې ځای ته,tänna
801,von hier::ADV,د دې ځای نه,täspäi
802,von hier::ADV,د دې ځای نه,sid'päi
803,dort::ADV,هلته,sigä
804,dorthin::ADV,هلته,sinna
805,dorthin::ADV,هلته,nakkale
806,dorthin::ADV,هغه ځای ته,sinna
807,dorthin::ADV,هغه ځای ته,nakkale
808,geradeaus::ADV,مخامخ,kohtha
809,vorwärts::ADV,مخ پهٔ وړاندې,edehe
810,rückwärts::ADV,بېرته,sel'gin
811,zurück::ADV,بېرته,tagaze
812,unten::ADV,لاندي,alahan
813,hinab::ADV,ښکته,alaz
814,hinab::ADV,ښکته,alahaks
815,oben::ADV,پورته,ülähän
816,hinauf::ADV,پاس,ülez
817,hinauf::ADV,پاس,ülähäks
818,überall::ADV,هره خوا,kaikjal
819,nicht::ADV,نه,ei
820,ein wenig::ADV,یو څه,vähän
821,kaum::ADV,ایله,habi
822,sehr::ADV,ډېر,lujas
823,sehr::ADV,زيات,lujas
824,so::ADV,داسې,muga
825,so::ADV,داسې,ninga
826,so::ADV,دومره,muga
827,so::ADV,دومره,ninga
828,noch::ADV,نور,völ
829,nur::ADV,تش,järg
830,nur::ADV,تش,vaiše
831,nur::ADV,صرف,järg
832,nur::ADV,صرف,vaiše
833,schon::ADV,دمخه,jo
834,wieder::ADV,بیا,möst
835,vergebens::ADV,عبث,uhtei
836,vor::PRP,دمخه,edes
837,hinter::PRP,شاته,taga
838,unter::PRP,لاندي,al
839,durch::PRP,د مینځ نه,läbi
840,durch::PRP,د مینځ نه,kal't
841,neben::PRP,نژدې,rindal
842,zwischen::PRP,ترمینځ,keskes
843,wegen::PRP,د ... له لاسه,tagut
844,dies::PRN,دا,nece
845,das::PRN,دا,se
846,alles::PRN,هرڅهٔ,kaik
847,ich::PRN,زه,minä
848,du::PRN,ته,sinä
849,er::PRN,دی,hän
850,wir::PRN,مونږ,mö
851,ihr::PRN,تاسې,tö
852,sie::PRN,هغوی,hö
853,was::FPRN,څهٔ,mi
854,wer::FPRN,چا,ken
855,wer::FPRN,څوک,ken
856,wo::FADV,چيری,kus
857,wo::FADV,چېرته,kus
858,wohin::FADV,چېرته,kuna
859,wie::FADV,څنګه,kut
860,wie::FADV,څنګه,mit'
861,warum::FADV,ولې,mikš
862,wieviel::FNUM,څو,äjak
863,wieviel::FNUM,څو,kuverz'
864,wieviel::FNUM,څومره,äjak
865,wieviel::FNUM,څومره,kuverz'
866,eins::NUM,یو,üks'
867,zwei::NUM,دوه,kaks'
868,drei::NUM,درې,koume
869,vier::NUM,څلور,nel'l'
870,fünf::NUM,پنځه,viž
871,sechs::NUM,شپږ,kuz'
872,sieben::NUM,اوه,seičeme
873,acht::NUM,اته,kahesa
874,neun::NUM,نهه,ühesa
875,zehn::NUM,لس,kümne
876,elf::NUM,یوولس,üks'toštkümne
877,zwölf::NUM,دولس,kaks'toštkümne
878,zwanzig::NUM,شل,kaks'kümne
879,dreißig::NUM,دېرش,koumekümne
880,vierzig::NUM,څلوېښت,nel'l'kümne
881,fünfzig::NUM,پنځوس,vižkümne
882,sechzig::NUM,شپېته,kuz'kümne
883,siebzig::NUM,اویا,seičemekümne
884,achtzig::NUM,اتیا,kahesakümne
885,neunzig::NUM,نوي,ühesakümne
886,hundert::NUM,سل,sada
887,tausend::NUM,زر,tuha
888,und::CNJ,او,i
889,und::CNJ,او,da
890,oder::CNJ,ېا,vai
891,stehen::V,درېدل,seišta
892,sitzen::V,کښېنستل,ištta
893,liegen::V,ملاستل,venuda
894,hängen::V,ځړېدل,ripta
895,werden::V,کېدل,lindä
896,werden::V,کېدل,tehtas
897,passieren::V,پېښېدل,ozaitas
898,beginnen::V,شروع کېدل,augotadas
899,enden::V,خلاصدل,loptas
900,enden::V,تمامېدل,loptas
901,wechseln::V,تغییر موندل,vajehtadas
902,aufgehen[Sonne]::V,ختل,nousta
903,untergehen[Sonne]::V,لوېدل,lasktas
904,untergehen[Sonne]::V,پرېوتل,lasktas
905,scheinen[Sonne]::V,رڼا کول,paštta
906,donnern::V,تنېدل,juraita
907,donnern::V,غړمبېدل,juraita
908,wehen::V,چلېدل,dölta
909,wehen::V,چلېدل,puhuda
910,strömen::V,بهېدل,valadas
911,fließen::V,بهېدل,valuda
912,fließen::V,تویېدل,valuda
913,sich drehen::V,ګرځېدل,punotas
914,sich drehen::V,چورلېدل,punotas
915,schwanken::V,زنګېدل,čibuda
916,schwingen::V,زنګېدل,čibuda
917,fallen::V,ولېدل,langeta
918,brennen::V,سوځېدل,pallada
919,rauchen::V,لوګی کول,savustada
920,regnen::V,باران اورېدل,vihmda
921,gefrieren::V,کنګل نيول,jäduda
922,gefrieren::V,کنګل نيول,kül'mdä
923,tauen::V,وېلې کېدل,sulada
924,schmelzen::V,وېلې کېدل,sulada
925,trocknen::V,وچېدل,kuida
926,trocknen::V,وچېدل,kuivehtuda
927,sieden::V,اېشېدل,kehuda
928,faulen::V,خرابېدل,hapata
929,faulen::V,خرابېدل,traudäs
930,verfaulen::V,ورستېدل,hapata
931,reißen::V,شلېدل,rebita
932,versinken::V,ډوېېدل,upota
933,vergehen::V,تېرېدل,mända
934,erscheinen::V,ښکارېدل,ozutadas
935,verschwinden::V,ورکېدل,hajeta
936,sinken::V,ښکته کېدل,väheta
937,sinken::V,ښکته کېدل,lasktas
938,abnehmen::V,کمېدل,peneta
939,zunehmen::V,زیاتېدل,ližaduda
940,steigen::V,جګېدل,nousta
941,steigen::V,پورته کېدل,nousta
942,wachsen::V,وده کول,kazda
943,glänzen::V,ځلېدل,loštta
944,funkeln::V,پړکېدل,hoštta
945,lärmen::V,غال و غول کول,robaita
946,läuten::V,زنګ وهل,judaita
947,klingeln::V,زنګ وهل,kelotada
948,klirren::V,کړنګېدل,biraita
949,brausen::V,تلاطم کول,bruncta
950,rauschen::V,شڼهار کول,šobaita
951,klingen::V,آواز کول,heläita
952,bellen::V,غپېدل,nutta
953,heulen::V,انګلل,ulaita
954,blasen::V,پو کول,puhuda
955,pfeifen::V,شپېلک وهل,pistta
956,pfeifen::V,شپېلک وهل,vihelta
957,schreien::V,ناره کول,kirkta
958,schreien::V,ناره کول,kidastada
959,stöhnen::V,زګېروی کول,ohkta
960,stöhnen::V,زګېروی کول,voivotada
961,zittern::V,لړزېدل,säraita
962,leben::V,ژوند کول,eläda
963,geboren werden::V,زېږېدل,sünduda
964,atmen::V,ساه کښل,henktä
965,atmen::V,تنفس کول,henktä
966,trinken::V,څښل,joda
967,essen::V,خوړل,söda
968,schlucken::V,غړپول,lainata
969,müde werden::V,ستړی کېدل,väzuda
970,müde werden::V,ستړی کېدل,šuštuda
971,einschlafen::V,ویده کېدل,uinota
972,schlafen::V,خوب کول,magata
973,schlafen::V,خوب کول,nukkuda
974,aufwachen::V,ویښېدل,heraštuda
975,aufstehen::V,پاڅېدل,nousta
976,sich erholen::V,استراحت کول,lebaitas
977,krank werden::V,رنځورېدل,läžegata
978,krank sein::V,ناجوړېدل,läžuda
979,schmerzen::V,خوږېدل,kibištada
980,schmerzen::V,درد کول,kibištada
981,husten::V,ټوخېدل,rügda
982,genesen::V,رغېدل,tervehtuda
983,sterben::V,مړل,kolda
984,umkommen::V,تلفېدل,kolda
985,sich bewegen::V,چلېدل,likkuda
986,sich bewegen::V,حرکت کول,likkuda
987,sich rühren::V,ښورېدل,likahtada
988,sich rühren::V,ښورېدل,kubahtada
989,sich erheben::V,درېدل,nousta
990,sich setzen::V,کښېنستل,išttas
991,hinfallen::V,لوېدل,langeta
992,laufen::V,منډې وهل,kävuda
993,schreiten::V,قدم ایښودل,astta
994,schreiten::V,قدم ایښودل,haškta
995,spazierengehen::V,چکر وهل,kävelta
996,eilen::V,بېړه کول,kiruhtada
997,sich beeilen::V,عجله کول,kiruhtada
998,sausen::V,ځغستل,fun'urta
999,rennen::V,زغلېدل,joksta
1000,springen::V,ټوپ وهل,hüptä
1001,klettern::V,ختل,libuda
1002,schaukeln::V,زنګېدل,čibuda
1003,kriechen::V,خاپوړی وهل,ličtas
1004,schwimmen::V,لامبو وهل,ujuda
1005,tauchen::V,غوټه وهل,čukautas
1006,rudern::V,پارو وهل,souta
1007,fahren::V,تلل,ajada
1008,fahren::V,تلل,ajelda
1009,fliegen::V,الوتل,leta
1010,gehen::V,تلل,mända
1011,gehen::V,تلل,kävuda
1012,weggehen::V,بهر وتل,päzda
1013,weggehen::V,بهر وتل,lähtta
1014,abfahren::V,تلل,tönduda
1015,anhalten::V,ودرېدل,seižutadas
1016,hineingehen::V,داخلېدل,mända südäimehe
1017,eintreten::V,ننوتل,tulda
1018,kommen::V,راتلل,tulda
1019,ankommen::V,رسېدل,tulda
1020,zurückkommen::V,بېرته راتلل,pörtas
1021,bleiben::V,پاتې کېدل,jäda
1022,warten::V,انتظار وېستل,varastada
1023,erwarten::V,انتظار کول,varastada
1024,suchen::V,لټول,ectä
1025,finden::V,میندل,löuta
1026,finden::V,پیدا کول,löuta
1027,versuchen::V,هڅه کول,ladida
1028,versuchen::V,هڅه کول,rohkaita
1029,vorbereiten::V,چمتوکول,vaumita
1030,lieben::V,مینه لرل,armastada
1031,mögen::V,خوښول,navedida
1032,mögen::V,علاقه لرل,navedida
1033,lachen::V,خندېدل,nagrda
1034,rühren::V,اغېزه کول,likutada
1035,weinen::V,ژړل,itkta
1036,schimpfen::V,ښکنځا کول,laidas
1037,schimpfen::V,ښکنځا کول,pačatada
1038,sich ärgern::V,قهر راتلل,rändüda
1039,sich fürchten::V,ډارېدل,varaita
1040,fürchten::V,ډارېدل,varaita
1041,fliehen::V,تښتېدل,pageta
1042,flüchten::V,تښتېدل,pageta
1043,flüchten::V,تښتېدل,joksta
1044,sehen::V,لیدل,nähta
1045,anschauen::V,کتل,kacta
1046,ansehen::V,ننداره کول,kacta
1047,hören::V,اورېدل,kulda
1048,zuhören::V,غوږ نیول,kundeltas
1049,probieren::V,څکه کول,mujada
1050,probieren::V,چاشنی کول,mujada
1051,riechen::V,بويول,rižada
1052,fühlen::V,حسول,mujada
1053,scheinen::V,ښکارېدل,näguda
1054,zu sehen sein::V,ښکارېدل,näguda
1055,vernehmen::V,خبرېدل,kulištada
1056,frieren::V,ساړه کېتل,kül'mdä
1057,tun::V,کول,tehta
1058,können::V,کولای شول,voida
1059,können::V,کولای شول,mahtta
1060,können::V,د لاسه کېدل,voida
1061,können::V,د لاسه کېدل,mahtta
1062,wollen::V,غوښتل,himoita
1063,wollen::V,غوښتل,tahtoida
1064,anfangen::V,شروع کول,zavottä
1065,anfangen::V,شروع کول,augotada
1066,beenden::V,ختمول,loptä
1067,beenden::V,پای ته رسول,loptä
1068,aufhören::V,بس کول,loptas
1069,gelingen::V,موفق کېدل,lähtta
1070,gelingen::V,موفق کېدل,tehtas
1071,gelingen::V,بریالی کېدل,lähtta
1072,gelingen::V,بریالی کېدل,tehtas
1073,geraten::V,کېدل,tulda
1074,öffnen::V,خلاصول,avaita
1075,öffnen::V,پرانیستل,avaita
1076,schließen::V,تړل,saubata
1077,stellen::V,ایښودل,panda
1078,stellen::V,ایښودل,seižutada
1079,setzen::V,کښېنول,ištutada
1080,legen::V,ایښودل,panda
1081,berühren::V,لاس وهل,koskta
1082,berühren::V,لاس وهل,käziduda
1083,verbinden::V,تړل,ühtenzoitta
1084,bedecken::V,پوښول,katta
1085,bedecken::V,پوښول,peitta
1086,aufhängen::V,ځوړندول,riputada
1087,anzünden::V,بلول,sütutada
1088,aufheben::V,پورته کول,leta
1089,zurücklassen::V,پرېښودل,jätta
1090,verlieren::V,ورکول,kadotada
1091,fallen lassen::V,له لاسه لوېدل,kirbotada
1092,machen::V,کول,säta
1093,machen::V,کول,tehta
1094,herstellen::V,جوړول,tehta
1095,herstellen::V,توليدول,tehta
1096,bauen::V,جوړول,leta
1097,bauen::V,جوړول,sauda
1098,reparieren::V,ترمیمول,koheta
1099,verbessern::V,اصلاح کول,paremboita
1100,ändern::V,تغیر ورکول,vajehtada
1101,graben::V,کيندل,kaida
1102,graben::V,کيندل,čongoida
1103,beugen::V,ټیټول,koverta
1104,biegen::V,کږول,painda
1105,drehen::V,ګرځول,punotada
1106,wenden::V,اړول,käta
1107,wenden::V,اړول,kärauta
1108,umdrehen::V,اړول,käta
1109,heben::V,جګول,leta
1110,heben::V,پورته کول,leta
1111,hochheben::V,جګول,libutada
1112,ergreifen::V,نیول,tabata
1113,halten::V,نیول,pidada
1114,drücken::V,کښېکښل,painda
1115,schieben::V,پوری وهل,žigutada
1116,kratzen::V,ګرول,künstä
1117,lecken::V,څټل,nolda
1118,beißen::V,چیچل,purda
1119,beißen::V,چیچل,hambastada
1120,abreißen::V,شکول,ratketa
1121,abschneiden::V,پرېکول,čapata
1122,abschneiden::V,پرېکول,leikata
1123,binden::V,تړل,sidoda
1124,stecken::V,ټومبل,čokaita
1125,brechen::V,ماتول,katkaita
1126,klopfen::V,ټکول,kolkotada
1127,hauen::V,ټکول,löda
1128,kleben::V,نښلول,klejata
1129,kleben::V,سرېښول,klejata
1130,reiben::V,مږل,hosta
1131,reiben::V,مږل,törkita
1132,reiben::V,مږل,jorotada
1133,streichen::V,مښل,voita
1134,schleifen::V,تېره کول,hijoida
1135,schleifen::V,تېره کول,teravzoitta
1136,schneiden::V,غوڅول,leikata
1137,schneiden::V,پرېکول,leikata
1138,rütteln::V,خوڅول,heilutada
1139,schütteln::V,ښورول,pudištada
1140,schwenken::V,خوڅول,maihutada
1141,schütten::V,اچول,valada
1142,schütten::V,تویول,valada
1143,füllen::V,ډکول,täutta
1144,einwickeln::V,پېچل,kärdä
1145,einwickeln::V,نغښتل,kärdä
1146,tragen::V,وړل,kantta
1147,tragen::V,وړل,kandišta
1148,schleppen::V,وړل,vedätada
1149,ziehen::V,کښل,vedada
1150,aufbewahren::V,ساتل,kaita
1151,werfen::V,اچول,čuta
1152,werfen::V,اچول,tactä
1153,werfen::V,غورځول,čuta
1154,werfen::V,غورځول,tactä
1155,fangen::V,نیول,püta
1156,fangen::V,ګیرول,püta
1157,packen::V,نیول,tabata
1158,verstecken::V,پټول,peitta
1159,teilen::V,وېشل,jagada
1160,teilen::V,تقسیمول,jagada
1161,schicken::V,لېږل,oigeta
1162,schicken::V,استول,oigeta
1163,bringen::V,راوړل,veda
1164,hinzufügen::V,زیاتول,ližata
1165,bekommen::V,حاصلول,sada
1166,erhalten::V,اخیستل,sada
1167,nehmen::V,نیول,otta
1168,nehmen::V,اخيستل,otta
1169,wählen::V,خوښول,valita
1170,auswählen::V,چنده کول,valita
1171,bewahren::V,ساتل,kaita
1172,behindern::V,مانع کېدل,telustada
1173,behindern::V,ممانعت کول,telustada
1174,verderben::V,خرابېدل,travida
1175,beschädigen::V,ورانول,satatada
1176,zerbrechen::V,ماتول,mureta
1177,zerreißen::V,څیرې کول,rebitada
1178,zerstören::V,ړنګول,mureta
1179,zerstören::V,ورانول,mureta
1180,verbrennen::V,سوځول,poltta
1181,geben::V,ورکول,antta
1182,reichen::V,ورکول,antta
1183,schenken::V,بښل,lahjoita
1184,versprechen::V,لوز کول,toivotada
1185,wünschen::V,غوښتل,toivotada
1186,loben::V,ستایل,kitta
1187,loben::V,تمجید کول,kitta
1188,küssen::V,ښکلول,tervehtada
1189,wiegen::V,زنګول,likutada
1190,zudecken::V,پوښول,katta
1191,wecken::V,ويښول,noustatada
1192,zeigen::V,ښودل,ozutada
1193,führen::V,بیول,astutada
1194,lehren::V,درس ورکول,opeta
1195,lehren::V,تعلیم ورکول,opeta
1196,unterrichten::V,درس ورکول,opeta
1197,aufziehen::V,روزل,kazvatada
1198,leiten::V,رهبری کول,ohjata
1199,leiten::V,لارښوونه کول,ohjata
1200,antreiben::V,چټک کول,rigehtoitta
1201,lassen::V,اړکول,käskta
1202,einladen::V,بلل,kucta
1203,vereinigen::V,متحد کول,ühtenzoitta
1204,vereinigen::V,یوځای کول,ühtenzoitta
1205,besuchen::V,کتنه کول,rižada
1206,treffen::V,ليدل,vastata
1207,treffen::V,تلقی کول,vastata
1208,sich versammeln::V,راغونډېدل,kägeta
1209,sich versammeln::V,راغونډېدل,sätas
1210,spielen::V,لوبه کول,väta
1211,singen::V,سندرې وېل,pajatada
1212,tanzen::V,ګډېدل,kargaita
1213,sich trennen::V,بېلېدل,erigata
1214,verlassen::V,ترک کول,jätta
1215,retten::V,نجات ورکول,päzutada
1216,bewachen::V,ساتل,varjoita
1217,bewachen::V,حفاظت کول,varjoita
1218,schützen::V,ژغورل,kaita
1219,verteidigen::V,دفاع کول,kaita
1220,sich schlagen::V,جنګېدل,torata
1221,schießen::V,ویشتل,ampta
1222,siegen::V,غالبېدل,vägestada
1223,ärgern::V,خپه کول,verdutada
1224,ärgern::V,خپه کول,rändütada
1225,schlagen::V,وهل,löda
1226,schlagen::V,وهل,iškta
1227,treten::V,په لغته وهل,peksta
1228,treten::V,په لغته وهل,topsta
1229,stechen::V,ټومبل,pystiä
1230,stoßen::V,ټېل وهل,iškta
1231,stoßen::V,ټېل وهل,pudištada
1232,stoßen::V,پوری وهل,iškta
1233,stoßen::V,پوری وهل,pudištada
1234,stehlen::V,تښتول,vargastada
1235,stehlen::V,غلا کول,vargastada
1236,stören::V,ماتول,keskustada
1237,belästigen::V,ځورول,tartuteldas
1238,belästigen::V,تکلیف ورکول,tartuteldas
1239,verbergen::V,پټول,katelda
1240,täuschen::V,تېرایستل,manitada
1241,täuschen::V,خطا ایستل,manitada
1242,betrügen::V,غولول,manitada
1243,töten::V,وژل,rikta
1244,töten::V,وژل,surmita
1245,töten::V,مړ کول,rikta
1246,töten::V,مړ کول,surmita
1247,wohnen::V,اوسېدل,eläda
1248,arbeiten::V,کار کول,rata
1249,sammeln::V,راټولول,kogota
1250,sammeln::V,راغونډول,kogota
1251,pflücken::V,شکول,poimda
1252,jagen::V,ښکار کول,mecata
1253,fischen::V,کب نيول,kalatada
1254,fassen::V,نیول,tabata
1255,fassen::V,ګیرول,tabata
1256,hüten::V,پوول,paimeta
1257,treiben::V,بیول,ajada
1258,anbinden::V,تړل,küttestada
1259,anbinden::V,تړل,sidoda
1260,füttern::V,خوراک ورکول,sötta
1261,melken::V,لوشل,lüpsta
1262,hacken::V,پی کول,sauda
1263,gießen::V,اوبه کول,valada
1264,reifen::V,رسېدل,küpseta
1265,zubereiten::V,تیارول,vaumištada
1266,kochen::V,پخول,keitta
1267,backen::V,پخول,paštta
1268,braten::V,وريتول,žarda
1269,umrühren::V,لړل,segoitada
1270,stricken::V,اوبدل,kudoda
1271,nähen::V,ګنډل,ombelta
1272,färben::V,رنګول,mujutada
1273,reinigen::V,صافول,puhtastada
1274,waschen::V,مینځل,pesta
1275,abwischen::V,وچول,pühktä
1276,spülen::V,کنګالول,huhtoida
1277,fegen::V,جارو کول,pühkta
1278,kehren::V,جارو کول,uhoita
1279,baden::V,لمبېدل,kül'ptäs
1280,sich waschen::V,ځان مينځل,pestas
1281,ausziehen::V,کښل,riičta
1282,ausziehen::V,کښل,rušta
1283,ausziehen::V,ایستل,riičta
1284,ausziehen::V,ایستل,rušta
1285,anziehen::V,اغوستل,panda päle
1286,anziehen::V,اغوستل,panda kädehe
1287,anziehen::V,اغوستل,panda jaugha
1288,sich anziehen::V,کالی اغوستل,sobdas
1289,kämmen::V,ګمنځول,harjata
1290,schmücken::V,ښکلی کول,čomitada
1291,sagen::V,وېل,sanuda
1292,sprechen::V,وېل,pagišta
1293,sprechen::V,غږېدل,pagišta
1294,reden::V,ګړېدل,pagišta
1295,reden::V,خبرې کول,pagišta
1296,sich unterhalten::V,خبری کول,lodaita
1297,fragen::V,پوښتنه کول,küzuda
1298,bitten::V,غوښتل,pakita
1299,erzählen::V,کيسه کول,sanuda
1300,erzählen::V,کيسه کول,starinoita
1301,erzählen::V,حکايت کول,sanuda
1302,erzählen::V,حکايت کول,starinoita
1303,mitteilen::V,خبرول,tedotada
1304,mitteilen::V,خبر ورکول,tedotada
1305,nennen::V,نوم ايښودل,nimitada
1306,rufen::V,بلل,kucta
1307,prahlen::V,لاپې وهل,kittäs
1308,übersetzen::V,ژباړل,käta
1309,übersetzen::V,ترجمه کول,käta
1310,denken::V,فکر کول,meletada
1311,glauben::V,باور کول,uskta
1312,bemerken::V,لیدل,homaita
1313,erkennen::V,پېژندل,tundištada
1314,begreifen::V,رسېدل,tabata
1315,begreifen::V,پوهېدل,tabata
1316,verstehen::V,پوهېدل,el'geta
1317,verstehen::V,پوهېدل,toimetada
1318,lernen::V,زده کول,opetas
1319,lernen::V,درس لوستل,opetas
1320,wissen::V,پوهېدل,teta
1321,sich erinnern an::V,یادول,johtutada
1322,sich erinnern an::V,په یاد راوړل,johtutada
1323,vergessen::V,هېرول,unohtada
1324,messen::V,اندازه کول,märita
1325,zählen::V,شمارل,lugeda
1326,rechnen::V,حسابول,lugeda
1327,lesen::V,لوستل,lugeda
1328,malen::V,رسمول,pirta
1329,zeichnen::V,رسمول,pirta
1330,schreiben::V,لیکل,kirjutada
1331,besitzen::V,لرل,omištada
1332,kaufen::V,رانیول,ostta
1333,verkaufen::V,خرڅول,möda
1334,bezahlen::V,تأدیه کول,maksta
1335,zahlen::V,کسات اخيستل,maksta
1336,beherrschen::V,تسلط لرل,valdoita
1337,ertragen::V,زغمل,tirpta
1338,Barsch::N,,ahven
1339,Hecht::N,,haug'
