,Concept_ID,be,lv
804,Zaun::N,агароджа,потшӧс
805,Zaun::N,агароджа,žogs
806,Dach::N,дах,вевт
807,Dach::N,дах,jumts
808,Leiter::N,лесвіца,пос
809,Leiter::N,лесвіца,kāpnes
810,Leiter::N,лесвіца,redeles
811,Besen::N,мятла,рос
812,Besen::N,мятла,slota
813,Spaten::N,лапата,зыр
814,Spaten::N,лапата,lāpsta
815,Spaten::N,жалязняк,зыр
816,Spaten::N,жалязняк,lāpsta
817,Schaufel::N,шуфлік,тэльӧб
818,Schaufel::N,шуфлік,liekšķere
819,Schaufel::N,лапатка,тэльӧб
820,Schaufel::N,лапатка,liekšķere
821,Gabel::N,відэлец,вилки
822,Gabel::N,відэлец,dakšiņa
823,Löffel::N,лыжка,пань
824,Löffel::N,лыжка,karote
825,Messer::N,нож,пурт
826,Messer::N,нож,nazis
827,Nagel::N,цвік,тув
828,Nagel::N,цвік,кӧрт тув
829,Nagel::N,цвік,nagla
830,Netz::N,сетка,тыв
831,Netz::N,сетка,tīkls
832,Haken::N,крук,крук
833,Haken::N,крук,āķis
834,Haken::N,крук,kāsis
835,Haken::N,крук,krampis
836,Griff::N,ручка,нуд
837,Griff::N,ручка,kāts
838,Griff::N,ручка,rokturis
839,Schloss::N,замок,томан
840,Schloss::N,замок,aizslēgs
841,Bild::N,карціна,серпас
842,Bild::N,карціна,glezna
843,Figur::N,фігура,пертас
844,Figur::N,фігура,вежньӧг
845,Figur::N,фігура,figūra
846,Puppe::N,лялька,акань
847,Puppe::N,лялька,lelle
848,Beutel::N,мяшок,мешӧк
849,Beutel::N,мяшок,kule
850,Beutel::N,мяшок,maisiņš
851,Bündel::N,вязка,кӧртӧд
852,Bündel::N,вязка,sainis
853,Tasche::N,торба,сумка
854,Tasche::N,торба,soma
855,Eimer::N,вядро,ведра
856,Eimer::N,вядро,spainis
857,Deckel::N,накрыўка,пӧдан
858,Deckel::N,накрыўка,тупкӧд
859,Deckel::N,накрыўка,vāks
860,Geschirr::N,пасуда,дозмук
861,Geschirr::N,пасуда,тасьті-пань
862,Geschirr::N,пасуда,trauki
863,Sack::N,мех,мешӧк
864,Sack::N,мех,maiss
865,Tasse::N,кубак,бекар
866,Tasse::N,кубак,тасьті
867,Tasse::N,кубак,tase
868,Topf::N,каструля,гырнич
869,Topf::N,каструля,pods
870,Kessel::N,кацёл,пӧрт
871,Kessel::N,кацёл,katls
872,Essen::N,ежа,сёйӧм
873,Essen::N,ежа,ēdiens
874,Nahrung::N,харч,сёян
875,Nahrung::N,харч,barība
876,Speise::N,страва,сёян
877,Speise::N,страва,сёянтор
878,Speise::N,страва,ēdiens
879,Fleisch::N,мяса,яй
880,Fleisch::N,мяса,gaļa
881,Getreide::N,збожжа,нянь
882,Getreide::N,збожжа,labība
883,Brei::N,каша,рок
884,Brei::N,каша,putra
885,Brei::N,каша,biezenis
886,Brot::N,хлеб,нянь
887,Brot::N,хлеб,maize
888,Scheibe::N,луста,шӧрӧм
889,Scheibe::N,луста,чӧлан
890,Scheibe::N,луста,šķēle
891,Scheibe::N,луста,rieciens
892,Scheibe::N,скібка,шӧрӧм
893,Scheibe::N,скібка,чӧлан
894,Scheibe::N,скібка,šķēle
895,Scheibe::N,скібка,rieciens
896,Fett::N,тлушч,гос
897,Fett::N,тлушч,тшог
898,Fett::N,тлушч,tauki
899,Butter::N,масла,вый
900,Butter::N,масла,sviests
901,Öl::N,алей,вый
902,Öl::N,алей,eļļa
903,Salz::N,соль,сов
904,Salz::N,соль,sāls
905,Suppe::N,суп,шыд
906,Suppe::N,суп,zupa
907,Honig::N,мёд,ма
908,Honig::N,мёд,medus
909,Milch::N,малако,йӧв
910,Milch::N,малако,piens
911,Tee::N,чай,чай
912,Tee::N,чай,tēja
913,Tee::N,гарбата,чай
914,Tee::N,гарбата,tēja
915,Leder::N,скура,ку
916,Leder::N,скура,āda
917,Wolle::N,воўна,вурун
918,Wolle::N,воўна,vilna
919,Stoff::N,тканіна,дӧра
920,Stoff::N,тканіна,drāna
921,Stoff::N,тканіна,audums
922,Nadel::N,іголка,ем
923,Nadel::N,іголка,adata
924,Faden::N,нітка,сунис
925,Faden::N,нітка,diegs
926,Faden::N,нітка,pavediens
927,Knopf::N,гузік,кизь
928,Knopf::N,гузік,poga
929,Knoten::N,вузел,гӧрӧд
930,Knoten::N,вузел,mezgls
931,Farbe::N,фарба,краска
932,Farbe::N,фарба,вап
933,Farbe::N,фарба,krāsa
934,Kleidung::N,адзенне,паськӧм
935,Kleidung::N,адзенне,tērps
936,Kleidung::N,адзенне,drēbes
937,Hemd::N,кашуля,дӧрӧм
938,Hemd::N,кашуля,krekls
939,Kragen::N,каўнер,воротник
940,Kragen::N,каўнер,apkakle
941,Ärmel::N,рукаў,сос
942,Ärmel::N,рукаў,piedurkne
943,Hose::N,штаны,гач
944,Hose::N,штаны,bikses
945,Gürtel::N,пояс,вӧнь
946,Gürtel::N,пояс,josta
947,Mütze::N,шапка,шапка
948,Mütze::N,шапка,cepure
949,Schuh::N,чаравік,башмак
950,Schuh::N,чаравік,ботинки
951,Schuh::N,чаравік,kurpe
952,Stiefel::N,бот,сапӧг
953,Stiefel::N,бот,zābaks
954,Ring::N,кольца,кытш
955,Ring::N,кольца,gredzens
956,Band::N,стужка,лента
957,Band::N,стужка,вундас
958,Band::N,стужка,lente
959,Kamm::N,расчоска,сынан
960,Kamm::N,расчоска,ķemme
961,Spiegel::N,люстра,рӧмпӧштан
962,Spiegel::N,люстра,spogulis
963,Riemen::N,рэмень,тасма
964,Riemen::N,рэмень,siksna
965,Schnur::N,вяроўка,гез
966,Schnur::N,вяроўка,aukla
967,Leine::N,павадок,юргез
968,Leine::N,павадок,saite
969,Decke::N,коўдра,эшкын
970,Decke::N,коўдра,шебрас
971,Decke::N,коўдра,sega
972,Kissen::N,падушка,юрлӧс
973,Kissen::N,падушка,spilvens
974,Tuch::N,хустка,чышъян
975,Tuch::N,хустка,vadmala
976,Handtuch::N,ручнік,ки чышкӧд
977,Handtuch::N,ручнік,кизьчышъян
978,Handtuch::N,ручнік,dvielis
979,Kraft::N,сіла,этш
980,Kraft::N,сіла,эбӧс
981,Kraft::N,сіла,spēks
982,Stärke::N,моц,ёнлун
983,Stärke::N,моц,чорыдлун
984,Stärke::N,моц,stiprums
985,Gesundheit::N,здароўе,дзоньвидзалун
986,Gesundheit::N,здароўе,veselība
987,Krankheit::N,хвароба,висьӧм
988,Krankheit::N,хвароба,slimība
989,Schmerz::N,боль,висьӧм
990,Schmerz::N,боль,sāpes
991,Wunde::N,рана,дой
992,Wunde::N,рана,brūce
993,Wunde::N,рана,jēlums
994,Fieber::N,гарачка,жар
995,Fieber::N,гарачка,drudzis
996,Fieber::N,гарачка,karstums
997,Fieber::N,ліхаманка,жар
998,Fieber::N,ліхаманка,drudzis
999,Fieber::N,ліхаманка,karstums
1000,Arznei::N,лекі,лекарство
1001,Arznei::N,лекі,зелля
1002,Arznei::N,лекі,zāles
1003,Arznei::N,лекі,medikaments
1004,Brücke::N,мост,пос
1005,Brücke::N,мост,tilts
1006,Brunnen::N,калодзеж,юкмӧс
1007,Brunnen::N,калодзеж,aka
1008,Weide::N,паша,пӧскӧтина
1009,Weide::N,паша,ganības
1010,Pfad::N,сцежка,туй
1011,Pfad::N,сцежка,кыснан
1012,Pfad::N,сцежка,taka
1013,Weg::N,шлях,туй
1014,Weg::N,шлях,ceļš
1015,Weg::N,дарога,туй
1016,Weg::N,дарога,ceļš
1017,Straße::N,вуліца,туй
1018,Straße::N,вуліца,iela
1019,Dorf::N,вёска,сикт
1020,Dorf::N,вёска,ciems
1021,Stadt::N,горад,кар
1022,Stadt::N,горад,pilsēta
1023,Brief::N,ліст,письмӧ
1024,Brief::N,ліст,vēstule
1025,Brief::N,пісьмо,письмӧ
1026,Brief::N,пісьмо,vēstule
1027,Buch::N,кніга,небӧг
1028,Buch::N,кніга,grāmata
1029,Buchstabe::N,літара,шыпас
1030,Buchstabe::N,літара,burts
1031,Zeitung::N,газета,газет
1032,Zeitung::N,газета,avīze
1033,Zeitung::N,газета,laikraksts
1034,Leben::N,жыццё,лов
1035,Leben::N,жыццё,олӧм
1036,Leben::N,жыццё,dzīve
1037,Tod::N,смерць,кулӧм
1038,Tod::N,смерць,nāve
1039,Grab::N,магіла,гу
1040,Grab::N,магіла,kaps
1041,Kirche::N,касцёл,вичко
1042,Kirche::N,касцёл,baznīca
1043,Kirche::N,царква,вичко
1044,Kirche::N,царква,baznīca
1045,Sünde::N,грэх,мыж
1046,Sünde::N,грэх,grēks
1047,Gott::N,бог,ен
1048,Gott::N,бог,dievs
1049,Arbeiter::N,рабочы,уджалысь
1050,Arbeiter::N,рабочы,strādnieks
1051,Chef::N,начальнік,юралысь
1052,Chef::N,начальнік,веськӧдлысь
1053,Chef::N,начальнік,šefs
1054,Chef::N,начальнік,vadītajs
1055,Chef::N,начальнік,priekšnieks
1056,Meister::N,майстар,вӧчысь
1057,Meister::N,майстар,meistars
1058,Arzt::N,урач,врач
1059,Arzt::N,урач,бурдӧдысь
1060,Arzt::N,урач,ārsts
1061,Lehrer::N,настаўнік,велӧдысь
1062,Lehrer::N,настаўнік,skolotājs
1063,Geld::N,грошы,сьӧм
1064,Geld::N,грошы,nauda
1065,Geschäft::N,заняцце,удж
1066,Geschäft::N,заняцце,bizness
1067,Geschäft::N,заняцце,darījums
1068,Laden::N,крама,вузасянін
1069,Laden::N,крама,bode
1070,Laden::N,крама,veikals
1071,Laden::N,магазін,вузасянін
1072,Laden::N,магазін,bode
1073,Laden::N,магазін,veikals
1074,Preis::N,цана,дон
1075,Preis::N,цана,cena
1076,Ware::N,тавар,тӧвар
1077,Ware::N,тавар,prece
1078,Nutzen::N,выгада,воӧм
1079,Nutzen::N,выгада,выгӧда
1080,Nutzen::N,выгада,labums
1081,Reichtum::N,багацце,озырлун
1082,Reichtum::N,багацце,bagātība
1083,Welt::N,свет,енкӧла
1084,Welt::N,свет,pasaule
1085,Land::N,краіна,му
1086,Land::N,краіна,zeme
1087,Staat::N,дзяржава,канму
1088,Staat::N,дзяржава,государство
1089,Staat::N,дзяржава,valsts
1090,König::N,кароль,кан
1091,König::N,кароль,ķēniņš
1092,König::N,кароль,karalis
1093,Macht::N,улада,каналӧм
1094,Macht::N,улада,vara
1095,Grenze::N,граніца,су
1096,Grenze::N,граніца,суйӧр
1097,Grenze::N,граніца,robeža
1098,Krieg::N,вайна,ожман
1099,Krieg::N,вайна,karš
1100,Feind::N,вораг,враг
1101,Feind::N,вораг,вӧрӧг
1102,Feind::N,вораг,ienaidnieks
1103,Gewalt::N,насілле,мырдöналöм
1104,Gewalt::N,насілле,vara
1105,Gewalt::N,насілле,vardarbība
1106,Kampf::N,барацьба,вермасьӧм
1107,Kampf::N,барацьба,cīņa
1108,Bogen[Waffe]::N,лук,ньӧввуж
1109,Bogen[Waffe]::N,лук,loks
1110,Pfeil::N,страла,ньӧв
1111,Pfeil::N,страла,bulta
1112,Gewehr::N,ружжо,пишшаль
1113,Gewehr::N,ружжо,šautene
1114,Fehler::N,памылка,сорсьӧм
1115,Fehler::N,памылка,дзугсьӧм
1116,Fehler::N,памылка,kļūda
1117,Lüge::N,хлусня,пӧръясьӧм
1118,Lüge::N,хлусня,ылӧдлӧм
1119,Lüge::N,хлусня,meli
1120,Schaden::N,шкода,лёк
1121,Schaden::N,шкода,изъян
1122,Schaden::N,шкода,пакӧсьт
1123,Schaden::N,шкода,bojājums
1124,Schaden::N,шкода,kaitējums
1125,Unglück::N,ліха,шог
1126,Unglück::N,ліха,kļūme
1127,Unglück::N,ліха,klizma
1128,Unglück::N,ліха,nelaime
1129,Unglück::N,бядота,шог
1130,Unglück::N,бядота,kļūme
1131,Unglück::N,бядота,klizma
1132,Unglück::N,бядота,nelaime
1133,Schuld::N,віна,мыж
1134,Schuld::N,віна,vaina
1135,Alter::N,узрост,арлыд
1136,Alter::N,узрост,vecums
1137,Schluss::N,канец,пом
1138,Schluss::N,канец,beigas
1139,Zeit::N,час,кад
1140,Zeit::N,час,laiks
1141,Tag::N,дзень,лун
1142,Tag::N,дзень,diena
1143,Morgen::N,ранак,асыв
1144,Morgen::N,ранак,rīts
1145,Morgen::N,раніца,асыв
1146,Morgen::N,раніца,rīts
1147,Mittag::N,паўдня,лун шӧр
1148,Mittag::N,паўдня,pusdiena
1149,Mittag::N,поўдзень,лун шӧр
1150,Mittag::N,поўдзень,pusdiena
1151,Abend::N,вечар,рыт
1152,Abend::N,вечар,vakars
1153,Nacht::N,ноч,вой
1154,Nacht::N,ноч,nakts
1155,Woche::N,тыдзень,вежон
1156,Woche::N,тыдзень,nedēļa
1157,Monat::N,месяц,тӧлысь
1158,Monat::N,месяц,mēnesis
1159,Jahr::N,год,во
1160,Jahr::N,год,gads
1161,Frühling::N,вясна,тулыс
1162,Frühling::N,вясна,pavasaris
1163,Sommer::N,лета,гожӧм
1164,Sommer::N,лета,vasara
1165,Herbst::N,восень,ар
1166,Herbst::N,восень,rudens
1167,Winter::N,зіма,тӧв
1168,Winter::N,зіма,ziema
1169,Januar::N,студзень,тӧв шӧр
1170,Januar::N,студзень,janvāris
1171,Februar::N,люты,урасьӧм
1172,Februar::N,люты,februāris
1173,März::N,сакавік,рака
1174,März::N,сакавік,marts
1175,April::N,красавік,кос му
1176,April::N,красавік,aprīlis
1177,Mai::N,май,ода-кора
1178,Mai::N,май,maijs
1179,Mai::N,травень,ода-кора
1180,Mai::N,травень,maijs
1181,Juni::N,чэрвень,лӧддза-номъя
1182,Juni::N,чэрвень,jūnijs
1183,Juli::N,ліпень,сора
1184,Juli::N,ліпень,jūlijs
1185,August::N,жнівень,моз
1186,August::N,жнівень,augusts
1187,September::N,верасень,кӧч
1188,September::N,верасень,septembris
1189,Oktober::N,кастрычнік,йирым
1190,Oktober::N,кастрычнік,oktobris
1191,November::N,лістапад,вӧльгым
1192,November::N,лістапад,novembris
1193,Dezember::N,снежань,ӧшым
1194,Dezember::N,снежань,decembris
1195,Montag::N,панядзелак,выльлун
1196,Montag::N,панядзелак,pirmdiena
1197,Dienstag::N,аўторак,воторник
1198,Dienstag::N,аўторак,otrdiena
1199,Mittwoch::N,серада,середа
1200,Mittwoch::N,серада,trešdiena
1201,Donnerstag::N,чацвер,четверг
1202,Donnerstag::N,чацвер,ceturtdiena
1203,Freitag::N,пятніца,пекнича
1204,Freitag::N,пятніца,piektdiena
1205,Samstag::N,субота,субӧта
1206,Samstag::N,субота,sestdiena
1207,Sonntag::N,нядзеля,вӧскресенньӧ
1208,Sonntag::N,нядзеля,svētdiena
1209,groß::A,вялікі,ыджыд
1210,groß::A,вялікі,dižs
1211,groß::A,вялікі,liels
1212,klein::A,маленькі,ичӧт
1213,klein::A,маленькі,mazs
1214,lang::A,доўгі,кузь
1215,lang::A,доўгі,garš
1216,kurz::A,кароткі,дженьыд
1217,kurz::A,кароткі,īss
1218,breit::A,шырокі,ота
1219,breit::A,шырокі,паськыд
1220,breit::A,шырокі,plats
1221,schmal::A,вузкі,оттӧм
1222,schmal::A,вузкі,tievs
1223,dicht::A,густы,сук
1224,dicht::A,густы,blīvs
1225,dick[Gegenstand]::A,тоўсты,кыз
1226,dick[Gegenstand]::A,тоўсты,biezs
1227,dünn::A,тонкі,вӧсни
1228,dünn::A,тонкі,вӧсньыд
1229,dünn::A,тонкі,plāns
1230,fein::A,тонкі,посни
1231,fein::A,тонкі,smalks
1232,fest::A,моцны,зумыд
1233,fest::A,моцны,tvirts
1234,fest::A,моцны,noturīgs
1235,flach::A,плоскі,плавкӧс
1236,flach::A,плоскі,тшӧтшкӧс
1237,flach::A,плоскі,lēzens
1238,flach::A,плоскі,līdzens
1239,glatt::A,гладкі,вольк
1240,glatt::A,гладкі,мольыд
1241,glatt::A,гладкі,gluds
1242,glatt::A,гладкі,slidens
1243,hart::A,цвёрды,зумыд
1244,hart::A,цвёрды,ciets
1245,weich::A,мяккі,небыд
1246,weich::A,мяккі,mīksts
1247,rund::A,круглы,гӧгрӧс
1248,rund::A,круглы,apaļš
1249,spitz::A,спічасты,ёсь йыла
1250,spitz::A,спічасты,smails
1251,spitz::A,востраканцовы,ёсь йыла
1252,spitz::A,востраканцовы,smails
1253,scharf::A,востры,ёсь
1254,scharf::A,востры,ass
1255,stumpf::A,тупы,ныж
1256,stumpf::A,тупы,truls
1257,stumpf::A,тупы,strups
1258,schwer::A,цяжкі,сьӧкыд
1259,schwer::A,цяжкі,smags
1260,schön::A,прыгожы,мича
1261,schön::A,прыгожы,лӧсьыд
1262,schön::A,прыгожы,daiļš
1263,schön::A,прыгожы,skaists
1264,heiß::A,гарачы,пӧсь
1265,heiß::A,гарачы,karsts
1266,warm::A,цёплы,шоныд
1267,warm::A,цёплы,silts
1268,kalt::A,холадны,кӧдзыд
1269,kalt::A,холадны,salts
1270,kalt::A,холадны,auksts
1271,kühl::A,халаднаваты,юзыд
1272,kühl::A,халаднаваты,ыркыд
1273,kühl::A,халаднаваты,vēss
1274,kühl::A,халаднаваты,dzestrs
1275,frisch::A,свежы,выль
1276,frisch::A,свежы,svaigs
1277,feucht::A,вільготны,уль
1278,feucht::A,вільготны,mitrs
1279,feucht::A,вільготны,drēgns
1280,nass::A,мокры,ва
1281,nass::A,мокры,slapjš
1282,trocken::A,сухі,кос
1283,trocken::A,сухі,sauss
1284,voll::A,поўны,кыз
1285,voll::A,поўны,pilns
1286,leer::A,пусты,куш
1287,leer::A,пусты,тыртӧм
1288,leer::A,пусты,tukšs
1289,offen::A,адкрыты,восьса
1290,offen::A,адкрыты,vaļējs
1291,offen::A,адкрыты,atvērts
1292,offen::A,адчынены,восьса
1293,offen::A,адчынены,vaļējs
1294,offen::A,адчынены,atvērts
1295,geschlossen::A,закрыты,пӧдса
1296,geschlossen::A,закрыты,slēgts
1297,geschlossen::A,зачынены,пӧдса
1298,geschlossen::A,зачынены,slēgts
1299,sauber::A,чысты,сӧстӧм
1300,sauber::A,чысты,tīrs
1301,sauber::A,чысты,spodrs
1302,schmutzig::A,брудны,няйт
1303,schmutzig::A,брудны,netīrs
1304,schmutzig::A,брудны,dubļains
1305,roh::A,сыры,уль
1306,roh::A,сыры,jēls
1307,reif::A,спелы,кисьмӧм
1308,reif::A,спелы,gatavs
1309,reif::A,спелы,nobriedis
1310,lecker::A,смачны,чӧскыд
1311,lecker::A,смачны,gards
1312,lecker::A,смачны,garšīgs
1313,süß::A,салодкі,юмов
1314,süß::A,салодкі,чӧскыд
1315,süß::A,салодкі,salds
1316,bitter::A,горкі,курыд
1317,bitter::A,горкі,sūrs
1318,bitter::A,горкі,rūgts
1319,sauer::A,кіслы,шома
1320,sauer::A,кіслы,skābs
1321,hell::A,светлы,югыд
1322,hell::A,светлы,gaišs
1323,dunkel::A,цёмны,пемыд
1324,dunkel::A,цёмны,tumšs
1325,schwarz::A,чорны,сьӧд
1326,schwarz::A,чорны,melns
1327,weiß::A,белы,еджыд
1328,weiß::A,белы,balts
1329,rot::A,чырвоны,гӧрд
1330,rot::A,чырвоны,sarkans
1331,gelb::A,жоўты,виж
1332,gelb::A,жоўты,dzeltens
1333,blau::A,сіні,лӧз
1334,blau::A,сіні,zils
1335,grün::A,зялёны,веж
1336,grün::A,зялёны,турунвиж
1337,grün::A,зялёны,zaļš
1338,grau::A,шэры,руд
1339,grau::A,шэры,pelēks
1340,bunt::A,пяресты,сера
1341,bunt::A,пяресты,raibs
1342,bunt::A,пяресты,krāsains
1343,billig::A,танны,донтӧг
1344,billig::A,танны,lēts
1345,teuer::A,дарагі,дона
1346,teuer::A,дарагі,dārgs
1347,wertvoll::A,цэнны,дона
1348,wertvoll::A,цэнны,vērtīgs
1349,wertvoll::A,каштоўны,дона
1350,wertvoll::A,каштоўны,vērtīgs
1351,blind::A,сляпы,синтӧм
1352,blind::A,сляпы,akls
1353,taub::A,глухі,пельтӧм
1354,taub::A,глухі,kurls
1355,kräftig::A,магутны,вынйӧра
1356,kräftig::A,магутны,spēcīgs
1357,stark::A,сільны,ён
1358,stark::A,сільны,вына
1359,stark::A,сільны,stiprs
1360,schwach::A,слабы,жеб
1361,schwach::A,слабы,vājš
1362,fett::A,тлусты,госа
1363,fett::A,тлусты,brangs
1364,schlank::A,стройны,веськыд
1365,schlank::A,стройны,slaids
1366,hübsch::A,чароўны,мича
1367,hübsch::A,чароўны,лӧсьыд
1368,hübsch::A,чароўны,glīts
1369,böse::A,злы,лёк
1370,böse::A,злы,ļauns
1371,böse::A,злы,negants
1372,dumm::A,дурны,йӧй
1373,dumm::A,дурны,вежӧртӧм
1374,dumm::A,дурны,stulbs
1375,dumm::A,дурны,muļķīgs
1376,faul::A,лянівы,дыш
1377,faul::A,лянівы,slinks
1378,fleißig::A,руплівы,зільысь
1379,fleißig::A,руплівы,čakls
1380,fleißig::A,руплівы,cītīgs
1381,geizig::A,прагны,топыд
1382,geizig::A,прагны,skops
1383,geizig::A,прагны,sīksts
1384,klug::A,разумны,юра
1385,klug::A,разумны,вежӧра
1386,klug::A,разумны,gudrs
1387,geschickt::A,умелы,кипода
1388,geschickt::A,умелы,кужысь
1389,geschickt::A,умелы,manīgs
1390,lieb::A,мілы,муса
1391,lieb::A,мілы,мича
1392,lieb::A,мілы,лӧсьыд
1393,lieb::A,мілы,mīļš
1394,lustig::A,вясёлы,кыпыд
1395,lustig::A,вясёлы,jautrs
1396,sanft::A,ласкавы,мелі
1397,sanft::A,ласкавы,liegs
1398,hungrig::A,галодны,тшыг
1399,hungrig::A,галодны,izsalcis
1400,krank::A,хворы,висьысь
1401,krank::A,хворы,slims
1402,nackt::A,голы,пасьтӧм
1403,nackt::A,голы,pliks
1404,traurig::A,сумны,гажтӧм
1405,traurig::A,сумны,bēdīgs
1406,traurig::A,сумны,skumīgs
1407,lebendig::A,жывы,ловъя
1408,lebendig::A,жывы,dzīvs
1409,gut::A,добры,бур
1410,gut::A,добры,labs
1411,schlecht::A,кепскі,лёк
1412,schlecht::A,кепскі,омӧль
1413,schlecht::A,кепскі,slikts
1414,richtig::A,правільны,инӧд
1415,richtig::A,правільны,riktīgs
1416,schlimm::A,агідны,омӧль
1417,schlimm::A,агідны,туйтӧм
1418,schlimm::A,агідны,nelāgs
1419,schlimm::A,агідны,nejauks
1420,wahr::A,сапраўдны,абу ылӧг
1421,wahr::A,сапраўдны,īsts
1422,wahr::A,сапраўдны,patiess
1423,alt::A,стары,важ
1424,alt::A,стары,sens
1425,alt::A,стары,vęcs
1426,neu::A,новы,выль
1427,neu::A,новы,jauns
1428,ehemalig::A,былы,вӧвлӧм
1429,ehemalig::A,былы,bijušais
1430,alt[Lebewesen]::A,стары,пӧрысь
1431,alt[Lebewesen]::A,стары,vecs
1432,jung::A,малады,том
1433,jung::A,малады,jauns
1434,arm::A,бедны,гӧль
1435,arm::A,бедны,nabags
1436,reich::A,багаты,озыр
1437,reich::A,багаты,bagāts
1438,bekannt::A,знаёмы,тӧдса
1439,bekannt::A,знаёмы,zināms
1440,bekannt::A,знаёмы,pazīstams
1441,berühmt::A,славуты,нималан
1442,berühmt::A,славуты,кывсян
1443,berühmt::A,славуты,slavens
1444,fremd::A,чужы,йӧз
1445,fremd::A,чужы,svešs
1446,verschieden::A,розны,абу ӧткодь
1447,verschieden::A,розны,разнӧй
1448,verschieden::A,розны,dažāds
1449,nah::A,блізкі,матыс
1450,nah::A,блізкі,tuvs
1451,fern::A,далёкі,ылі
1452,fern::A,далёкі,tāls
1453,linker::A,левы,шуйга
1454,linker::A,левы,kreisais
1455,rechter::A,правы,веськыд
1456,rechter::A,правы,labais
1457,anderer::A,іншы,мукӧд
1458,anderer::A,іншы,otrs
1459,anderer::A,другі,мукӧд
1460,anderer::A,другі,otrs
1461,erster::A,першы,медводдза
1462,erster::A,першы,pirmais
1463,zweiter::A,другі,мӧд
1464,zweiter::A,другі,otrais
1465,dritter::A,трэці,коймӧд
1466,dritter::A,трэці,trešais
1467,letzter::A,апошні,бӧръя
1468,letzter::A,апошні,beidzamais
1469,allein::ADV,сам,ӧтка
1470,allein::ADV,сам,viens pats
1471,allein::ADV,адзін,ӧтка
1472,allein::ADV,адзін,viens pats
1473,auf einmal::ADV,адразу,ӧтпырйӧ
1474,auf einmal::ADV,адразу,reizē
1475,zusammen::ADV,разам,тшӧтш
1476,zusammen::ADV,разам,kopā
1477,zusammen::ADV,разам,vienviet
1478,lange::ADV,доўга,дыр
1479,lange::ADV,доўга,ilgi
1480,plötzlich::ADV,раптам,друг
1481,plötzlich::ADV,раптам,pēkšņi
1482,sofort::ADV,зараз,дзик пыр
1483,sofort::ADV,зараз,tūlīt
1484,später::ADV,пазней,сэсся
1485,später::ADV,пазней,vēlāk
1486,jetzt::ADV,цяпер,ӧні
1487,jetzt::ADV,цяпер,tagad
1488,heute::ADV,сёння,талун
1489,heute::ADV,сёння,šodien
1490,morgen::ADV,заўтра,аски
1491,morgen::ADV,заўтра,rīt
1492,bald::ADV,хутка,регыд
1493,bald::ADV,хутка,drīz
1494,bald::ADV,неўзабаве,регыд
1495,bald::ADV,неўзабаве,drīz
1496,dann::ADV,потым,бӧрын
1497,dann::ADV,потым,бӧрти
1498,dann::ADV,потым,tad
1499,gestern::ADV,учора,тӧнлун
1500,gestern::ADV,учора,vakar
1501,einst::ADV,аднойчы,ӧтчыд
1502,einst::ADV,аднойчы,ӧтпыр
1503,einst::ADV,аднойчы,citreiz
1504,damals::ADV,тады,сэки
1505,damals::ADV,тады,toreiz
1506,danach::ADV,затым,сэсся
1507,danach::ADV,затым,pēc tam
1508,vorher::ADV,раней,войдӧр
1509,vorher::ADV,раней,iepriekš
1510,vorher::ADV,раней,pirms tam
1511,zuerst::ADV,спярша,войдӧр
1512,zuerst::ADV,спярша,vis'pirms
1513,zuerst::ADV,спачатку,войдӧр
1514,zuerst::ADV,спачатку,vis'pirms
1515,einmal::ADV,адзін раз,ӧтчыдысь
1516,einmal::ADV,адзін раз,reiz
1517,einmal::ADV,адзін раз,vienreiz
1518,manchmal::ADV,часам,корсюрӧ
1519,manchmal::ADV,часам,dažkārt
1520,oft::ADV,часта,тшӧкыда
1521,oft::ADV,часта,bieži
1522,immer::ADV,заўсёды,век
1523,immer::ADV,заўсёды,allaž
1524,immer::ADV,заўсёды,vien'mēr
1525,niemals::ADV,ніколі,оз некор
1526,niemals::ADV,ніколі,nemūžam
1527,hier::ADV,тут,со
1528,hier::ADV,тут,тонӧ
1529,hier::ADV,тут,te
1530,hier::ADV,тут,šeit
1531,hierhin::ADV,сюды,татчӧ
1532,hierhin::ADV,сюды,талань
1533,hierhin::ADV,сюды,šurp
1534,hierhin::ADV,сюды,uz šejieni
1535,von hier::ADV,адсюль,тасянь
1536,von hier::ADV,адсюль,no šejienes
1537,von hier::ADV,адгэтуль,тасянь
1538,von hier::ADV,адгэтуль,no šejienes
1539,dort::ADV,там,сэні
1540,dort::ADV,там,tur
1541,dorthin::ADV,туды,сэтчӧ
1542,dorthin::ADV,туды,turp
1543,dorthin::ADV,туды,uz turieni
1544,geradeaus::ADV,прама,веськыда
1545,geradeaus::ADV,прама,taisni uz priekšu
1546,vorwärts::ADV,наперад,водзӧ
1547,vorwärts::ADV,наперад,uz priekšu
1548,rückwärts::ADV,назад,бӧрӧ
1549,rückwärts::ADV,назад,atmuguriski
1550,zurück::ADV,назад,бӧр
1551,zurück::ADV,назад,atpakāļ
1552,unten::ADV,унізе,улын
1553,unten::ADV,унізе,уліын
1554,unten::ADV,унізе,lejā
1555,unten::ADV,унізе,apakšā
1556,hinab::ADV,уніз,улӧ
1557,hinab::ADV,уніз,увлан
1558,hinab::ADV,уніз,uz leju
1559,oben::ADV,угары,вылын
1560,oben::ADV,угары,выліын
1561,oben::ADV,угары,virsū
