,Concept_ID,hu,lez
808,wieder::ADV,ismét,
809,wieder::ADV,megint,
810,vergebens::ADV,hiába,нагьакь
811,vergebens::ADV,hiába,нагьакьа
812,vor::PRP,előtt,вилик
813,hinter::PRP,mögött,кьулухъ
814,unter::PRP,alatt,кӏаник
815,durch::PRP,át,арадай
816,durch::PRP,át,-кай хкатна
817,durch::PRP,keresztül,арадай
818,durch::PRP,keresztül,-кай хкатна
819,neben::PRP,mellett,патав
820,neben::PRP,mellett,мукьув
821,zwischen::PRP,között,ара
822,zwischen::PRP,között,арада
823,wegen::PRP,miatt,гъиляй
824,wegen::PRP,végett,гъиляй
825,dies::PRN,ez,и
826,dies::PRN,ez,им
827,das::PRN,az,а
828,das::PRN,az,ам
829,alles::PRN,minden,вири
830,alles::PRN,minden,михьиз
831,ich::PRN,én,за
832,ich::PRN,én,зун
833,du::PRN,te,вун
834,er::PRN,ő,ам
835,er::PRN,ő,гьа
836,wir::PRN,mi,чун
837,ihr::PRN,ti,куьн
838,sie::PRN,ők,абур
839,was::FPRN,mi,вуч
840,wer::FPRN,ki,вуж
841,wo::FADV,hol,гьина
842,wohin::FADV,hova,гьиниз
843,wie::FADV,hogy,гьикӏ
844,wie::FADV,hogyan,гьикӏ
845,warum::FADV,miért,вучиз
846,wieviel::FNUM,hány,шумуд
847,wieviel::FNUM,mennyi,шумуд
848,eins::NUM,egy,са
849,zwei::NUM,kettő,кьвед
850,drei::NUM,három,пуд
851,vier::NUM,négy,кьуд
852,fünf::NUM,öt,вад
853,sechs::NUM,hat,ругуд
854,sieben::NUM,hét,ирид
855,acht::NUM,nyolc,муьжуьд
856,neun::NUM,kilenc,кӏуьд
857,zehn::NUM,tíz,цӏуд
858,elf::NUM,tizenegy,цӏусад
859,zwölf::NUM,tizenkettő,цӏикьвед
860,zwanzig::NUM,húsz,къад
861,dreißig::NUM,harminc,къанницӏуд
862,vierzig::NUM,negyven,яхцӏур
863,fünfzig::NUM,ötven,яхцӏурни цӏуд
864,sechzig::NUM,hatvan,пудкъад
865,siebzig::NUM,hetven,пудкъанни цӏуд
866,achtzig::NUM,nyolcvan,кьудкъад
867,neunzig::NUM,kilencven,кьудкъанни цӏуд
868,hundert::NUM,száz,виш
869,tausend::NUM,ezer,агъзур
870,und::CNJ,és,ва
871,und::CNJ,meg,ва
872,oder::CNJ,vagy,я
873,stehen::V,áll,акъвазун
874,sitzen::V,ül,ацукьун
875,liegen::V,fekszik,къаткун
876,hängen::V,függ,куьрс хьун
877,werden::V,lesz,хьун
878,passieren::V,történik,хьун
879,beginnen::V,kezdődik,башламиш хьун
880,enden::V,végződik,куьтягь хьун
881,enden::V,befejeződik,куьтягь хьун
882,wechseln::V,változik,дегиш хьун
883,aufgehen[Sonne]::V,kel,экъечӏун
884,untergehen[Sonne]::V,lemegy,акӏун
885,scheinen[Sonne]::V,süt,ишигь гун
886,donnern::V,dörög,къукърумар авун
887,wehen::V,fúj,
888,strömen::V,áramlik,авахьун
889,fließen::V,folyik,авахьун
890,sich drehen::V,forog,элкъуьн
891,schwanken::V,inog,юзун
892,schwanken::V,ingadozik,юзун
893,schwingen::V,leng,галтад хьун
894,fallen::V,esik,аватун
895,brennen::V,ég,кун
896,brennen::V,ég,ккун
897,rauchen::V,füstöl,
898,regnen::V,esik,къун
899,gefrieren::V,megfagy,муркӏади кьун
900,tauen::V,olvad,цӏурун
901,schmelzen::V,olvad,цӏурун
902,schmelzen::V,elolvad,цӏурун
903,trocknen::V,szárad,кьурун
904,sieden::V,forr,ругун
905,faulen::V,rothad,кутӏун
906,verfaulen::V,elrothad,чуьруьтмиш хьун
907,verfaulen::V,elrothad,кутӏун
908,verfaulen::V,megrothad,чуьруьтмиш хьун
909,verfaulen::V,megrothad,кутӏун
910,reißen::V,szakad,атӏун
911,reißen::V,szakad,къазунун
912,versinken::V,süllyed,батмиш хьун
913,versinken::V,elsüllyed,батмиш хьун
914,vergehen::V,múlik,алатун
915,vergehen::V,elmúlik,алатун
916,erscheinen::V,feltűnik,майдандиз акъатун
917,erscheinen::V,megjelenik,майдандиз акъатун
918,verschwinden::V,letűnik,квахьун
919,sinken::V,süllyed,элекьун
920,abnehmen::V,apad,тӏимил хьун
921,abnehmen::V,apad,гъвечӏи хьун
922,abnehmen::V,csökken,тӏимил хьун
923,abnehmen::V,csökken,гъвечӏи хьун
924,zunehmen::V,növekszik,артух хьун
925,zunehmen::V,gyarapszik,артух хьун
926,steigen::V,emelkedik,хкаж хьун
927,wachsen::V,nő,экъечӏун
928,wachsen::V,terem,экъечӏун
929,wachsen::V,növekszik,экъечӏун
930,glänzen::V,ragyog,цӏарцӏар гун
931,glänzen::V,fénylik,цӏарцӏар гун
932,funkeln::V,csillog,нур гун
933,funkeln::V,tündöklik,нур гун
934,lärmen::V,lármázik,ван авун
935,läuten::V,cseng,зенг ягъун
936,klingeln::V,csenget,зенг ягъун
937,klirren::V,csörömpöl,зигринг авун
938,brausen::V,zúg,къати хьун
939,brausen::V,morajlik,къати хьун
940,rauschen::V,zúg,вишриш авун
941,klingen::V,hangzik,ван авун
942,bellen::V,ugat,элуькьун
943,heulen::V,bőg,къув ягъун
944,heulen::V,üvölt,къув ягъун
945,blasen::V,fúj,уф гун
946,pfeifen::V,fütyül,уьфт ягъун
947,schreien::V,kiált,гьараюн
948,schreien::V,kiabál,гьараюн
949,stöhnen::V,nyög,суза авун
950,zittern::V,remeg,зурзун
951,zittern::V,reszket,зурзун
952,leben::V,él,яшамиш хьун
953,geboren werden::V,születik,хьун
954,atmen::V,lélegzik,нефес чӏугун
955,trinken::V,iszik,хъун
956,essen::V,eszik,тӏуьн
957,schlucken::V,nyel,туькьуьнун
958,müde werden::V,elfárad,галатун
959,müde werden::V,elfárad,юргъун хьун
960,müde werden::V,kifárad,галатун
961,müde werden::V,kifárad,юргъун хьун
962,einschlafen::V,elalszik,ксун
963,schlafen::V,alszik,ксун
964,aufwachen::V,felébred,ахварай аватун
965,aufstehen::V,felkel,къарагъун
966,sich erholen::V,pihen,ял ягъун
967,krank werden::V,megbetegedik,кефсуз хьун
968,krank werden::V,belebetegszik,кефсуз хьун
969,krank sein::V,betegeskedik,тӏа хьун
970,schmerzen::V,fáj,тӏа хьун
971,husten::V,köhög,уьгьуь ягъун
972,genesen::V,meggyógyul,сагъ хъхьун
973,sterben::V,hal,кьин
974,umkommen::V,elpusztul,терг хьун
975,sich bewegen::V,mozog,юзун
976,sich rühren::V,mozdul,юзун
977,sich erheben::V,feláll,къарагъун
978,sich erheben::V,felemelkedik,къарагъун
979,sich setzen::V,ül,ацукьун
980,sich setzen::V,leül,ацукьун
981,hinfallen::V,bukik,алукьун
982,hinfallen::V,elesik,алукьун
983,laufen::V,jár,къекъуьн
984,schreiten::V,lép,ккамар къачун
985,spazierengehen::V,sétál,сейр авун
986,eilen::V,siet,тади авун
987,sich beeilen::V,siet,гьерекатун
988,sausen::V,robog,чкурун
989,rennen::V,fut,катун
990,rennen::V,fut,зверун
991,rennen::V,szalad,катун
992,rennen::V,szalad,зверун
993,springen::V,ugrik,хкадарун
994,klettern::V,kúszik,акьахун
995,schaukeln::V,hintázik,
996,kriechen::V,kúszik,капаралди фин
997,schwimmen::V,úszik,сирнав авун
998,tauchen::V,merül,кьилихъди циз вегьин
999,rudern::V,evez,кьусуйралди лодка гьалун
1000,rudern::V,evez,цуьруьгъуьлдалди кӏватӏун
1001,fahren::V,jár,фин
1002,fahren::V,megy,фин
1003,fahren::V,utazik,фин
1004,fliegen::V,száll,лув гун
1005,fliegen::V,száll,цавай фин
1006,gehen::V,megy,фин
1007,weggehen::V,elmegy,хъфин
1008,abfahren::V,indul,фин
1009,abfahren::V,indul,рекье гьатун
1010,anhalten::V,megáll,акъвазун
1011,hineingehen::V,bemegy,гьахьун
1012,eintreten::V,belép,гьахьун
1013,kommen::V,jön,атун
1014,ankommen::V,érkezik,атун
1015,ankommen::V,megérkezik,атун
1016,zurückkommen::V,visszajön,хтун
1017,bleiben::V,marad,амукьун
1018,bleiben::V,megmarad,амукьун
1019,warten::V,vár,гуьзлемишун
1020,warten::V,várakozik,гуьзлемишун
1021,erwarten::V,vár,вил алаз акъвазун
1022,erwarten::V,megvár,вил алаз акъвазун
1023,suchen::V,kutat,къекъуьн
1024,finden::V,talál,жугъун
1025,versuchen::V,megpróbál,алахъун
1026,versuchen::V,megkísérel,алахъун
1027,vorbereiten::V,előkészít,гьазурун
1028,lieben::V,szeret,кӏан хьун
1029,mögen::V,szeret,рикӏ ацукьун
1030,lachen::V,nevet,хъуьруьн
1031,rühren::V,mozdít,
1032,weinen::V,sír,шехьун
1033,schimpfen::V,szid,сеперар гун
1034,schimpfen::V,szid,экъуьгъунар авун
1035,schimpfen::V,szitkozódik,сеперар гун
1036,schimpfen::V,szitkozódik,экъуьгъунар авун
1037,sich ärgern::V,mérgelődik,хъел акатун
1038,sich ärgern::V,bosszankodik,хъел акатун
1039,sich fürchten::V,fél,кичӏе хьун
1040,sich fürchten::V,retteg,кичӏе хьун
1041,fürchten::V,fél,къурхутмиш хьун
1042,fliehen::V,menekül,катун
1043,flüchten::V,elmenekül,катун
1044,sehen::V,néz,акун
1045,anschauen::V,megnéz,вил вегьин
1046,ansehen::V,néz,килигун
1047,ansehen::V,ránéz,килигун
1048,ansehen::V,megnéz,килигун
1049,hören::V,hall,ван хьун
1050,zuhören::V,hallgat,яб гун
1051,zuhören::V,meghallgat,яб гун
1052,probieren::V,kóstol,дад акун
1053,probieren::V,megkóstol,дад акун
1054,riechen::V,szagol,ни чӏугун
1055,fühlen::V,érez,гьисс авун
1056,scheinen::V,tűnik,
1057,scheinen::V,látszik,
1058,zu sehen sein::V,mutatkozik,
1059,vernehmen::V,hall,
1060,frieren::V,fázik,кьун
1061,frieren::V,fázik,мекьи хьун
1062,tun::V,csinál,авун
1063,tun::V,cselekszik,авун
1064,können::V,tud,хьун
1065,können::V,tud,акъакьун
1066,wollen::V,akar,кӏан хьун
1067,anfangen::V,kezd,башламишун
1068,beenden::V,befejez,куьтягьун
1069,aufhören::V,megszűnik,акъвазун
1070,gelingen::V,sikerül,арадал атун
1071,geraten::V,kerül,акъатун
1072,geraten::V,jut,акъатун
1073,öffnen::V,nyit,ахъаюн
1074,öffnen::V,kinyit,ахъаюн
1075,schließen::V,csuk,акьалун
1076,schließen::V,becsuk,акьалун
1077,stellen::V,állít,эцигун
1078,stellen::V,helyez,эцигун
1079,setzen::V,ültet,ацукьарун
1080,setzen::V,helyez,ацукьарун
1081,legen::V,tesz,эцигун
1082,legen::V,fektet,эцигун
1083,berühren::V,érint,хкӏурун
1084,verbinden::V,beköt,гилигун
1085,verbinden::V,összeköt,гилигун
1086,bedecken::V,betakar,кӏевун
1087,bedecken::V,beborít,кӏевун
1088,aufhängen::V,felakaszt,куьрсарун
1089,anzünden::V,gyújt,куькӏуьрун
1090,anzünden::V,meggyújt,куькӏуьрун
1091,aufheben::V,felemel,хкажун
1092,zurücklassen::V,hátrahagy,тун
1093,verlieren::V,veszít,квадарун
1094,verlieren::V,elveszít,квадарун
1095,fallen lassen::V,elejt,авадрун
1096,machen::V,tesz,авун
1097,machen::V,tesz,кар авун
1098,machen::V,csinál,авун
1099,machen::V,csinál,кар авун
1100,herstellen::V,gyárt,расун
1101,herstellen::V,előállít,расун
1102,bauen::V,épít,туькӏуьрун
1103,reparieren::V,javít,расун
1104,reparieren::V,kijavít,расун
1105,reparieren::V,megjavít,расун
1106,verbessern::V,megjavít,хъсанрун
1107,ändern::V,változtat,табдил авун
1108,ändern::V,megváltoztat,табдил авун
1109,graben::V,ás,эгъуьнун
1110,beugen::V,meghajt,акӏажарун
1111,beugen::V,meghajt,кангур авун
1112,biegen::V,hajlít,патахъарун
1113,drehen::V,forgat,алчударун
1114,wenden::V,fordít,
1115,wenden::V,megfordít,
1116,umdrehen::V,megfordít,элкъуьрун
1117,umdrehen::V,megforgat,элкъуьрун
1118,heben::V,emel,хкажун
1119,hochheben::V,felemel,хкажун
1120,ergreifen::V,megfog,агалчна кьун
1121,halten::V,tart,кьун
1122,drücken::V,nyom,чуькьуьн
1123,drücken::V,megnyom,чуькьуьн
1124,schieben::V,tol,хуртӏ гун
1125,kratzen::V,vakar,къадгъунун
1126,lecken::V,nyal,мез гун
1127,beißen::V,harap,кӏасун
1128,abreißen::V,letép,галудун
1129,abschneiden::V,levág,атӏун
1130,binden::V,köt,
1131,binden::V,kötöz,
1132,stecken::V,dug,сухун
1133,brechen::V,tör,хун
1134,brechen::V,tör,кукӏварун
1135,brechen::V,eltör,хун
1136,brechen::V,eltör,кукӏварун
1137,klopfen::V,kopogtat,тахъ-тахъ авун
1138,hauen::V,vág,ягъун
1139,hauen::V,levág,ягъун
1140,kleben::V,tapaszt,алкӏурун
1141,kleben::V,tapaszt,кукӏурун
1142,reiben::V,dörzsöl,тӏушунун
1143,reiben::V,súrol,тӏушунун
1144,streichen::V,simít,алтадун
1145,schleifen::V,fen,кӏвенкӏв авун
1146,schleifen::V,csiszol,кӏвенкӏв авун
1147,schleifen::V,köszörül,кӏвенкӏв авун
1148,schneiden::V,vág,атӏун
1149,schneiden::V,szel,атӏун
1150,schneiden::V,metsz,атӏун
1151,rütteln::V,ráz,къарсурун
1152,schütteln::V,ráz,къарсурун
1153,schütteln::V,megráz,къарсурун
1154,schwenken::V,lóbál,элягъун
1155,schwenken::V,lóbál,галтадун
1156,schwenken::V,lobogtat,элягъун
1157,schwenken::V,lobogtat,галтадун
1158,schütten::V,önt,цун
1159,füllen::V,tölt,ацӏурун
1160,füllen::V,megtölt,ацӏурун
1161,einwickeln::V,becsavar,кутун
1162,einwickeln::V,becsavar,элкъуьрун
1163,tragen::V,hord,тухун
1164,schleppen::V,vonszol,галчӏурун
1165,ziehen::V,húz,ялун
1166,ziehen::V,húz,чӏугун
1167,aufbewahren::V,megőriz,хуьн
1168,werfen::V,dob,гадрун
1169,werfen::V,hajít,гадрун
1170,fangen::V,fog,кьун
1171,packen::V,megragad,кьун
1172,verstecken::V,eldug,кӏевун
1173,verstecken::V,elrejt,кӏевун
1174,teilen::V,oszt,паюн
1175,teilen::V,megoszt,паюн
1176,schicken::V,küld,ракъурун
1177,bringen::V,hoz,гъун
1178,bringen::V,visz,гъун
1179,hinzufügen::V,hozzáad,алава авун
1180,bekommen::V,kap,къачун
1181,bekommen::V,kap,жугъурун
1182,bekommen::V,megkap,къачун
1183,bekommen::V,megkap,жугъурун
1184,erhalten::V,kap,къачун
1185,erhalten::V,megkap,къачун
1186,nehmen::V,vesz,къачун
1187,wählen::V,választ,хкягъун
1188,auswählen::V,kiválaszt,хкягъун
1189,bewahren::V,megtart,хуьн
1190,behindern::V,akadályoz,манийвал авун
1191,behindern::V,gátol,манийвал авун
1192,verderben::V,elront,чӏурун
1193,beschädigen::V,rongál,нукьсанвал гун
1194,zerbrechen::V,eltör,хун
1195,zerbrechen::V,széttör,хун
1196,zerbrechen::V,kettétör,хун
1197,zerreißen::V,eltép,къазунун
1198,zerreißen::V,széttép,къазунун
1199,zerstören::V,elpusztít,чӏурун
1200,zerstören::V,elpusztít,барбатӏун
1201,verbrennen::V,éget,ккун
1202,verbrennen::V,eléget,ккун
1203,geben::V,ad,гун
1204,reichen::V,nyújt,вугун
1205,reichen::V,nyújt,гун
1206,schenken::V,ajándékoz,пишкеш авун
1207,versprechen::V,ígér,гаф гун
1208,wünschen::V,kíván,дуьа авун
1209,loben::V,dicsér,тариф авун
1210,küssen::V,csókol,темен гун
1211,wiegen::V,ringat,эчӏягъун
1212,zudecken::V,betakar,гьалдун
1213,wecken::V,kelt,ахварай авудун
1214,wecken::V,ébreszt,ахварай авудун
1215,zeigen::V,mutat,къалурун
1216,führen::V,visz,тухун
1217,führen::V,vezet,тухун
1218,lehren::V,tanít,кӏелиз тун
1219,unterrichten::V,tanít,тарс гун
1220,aufziehen::V,felnevel,тербия гун
1221,aufziehen::V,felnevel,тербияламишун
1222,leiten::V,vezet,идара авун
1223,leiten::V,vezérel,идара авун
1224,antreiben::V,hajt,тади кутун
1225,lassen::V,-tat,
1226,lassen::V,-at,
1227,einladen::V,meghív,теклиф авун
1228,vereinigen::V,egyesít,сад авун
1229,besuchen::V,látogat,кьилив атун
1230,treffen::V,talál,гьалтун
1231,sich versammeln::V,gyülekezik,алтӏушун
1232,sich versammeln::V,összegyűlik,алтӏушун
1233,spielen::V,játszik,къугъун
1234,singen::V,énekel,лугьун
1235,singen::V,énekel,мани лугьун
1236,tanzen::V,táncol,кьуьл авун
1237,sich trennen::V,elválik,къакъатун
1238,verlassen::V,elhagy,гъил къачун
1239,retten::V,ment,къутармишун
1240,bewachen::V,őriz,хуьн
1241,schützen::V,óv,хуьн
1242,schützen::V,véd,хуьн
1243,verteidigen::V,véd,хуьн
1244,sich schlagen::V,verekszik,кукӏун
1245,schießen::V,lő,акъатун
1246,siegen::V,győz,гъалиб хьун
1247,ärgern::V,bosszant,хъел гъун
1248,ärgern::V,bosszant,хъел кутун
1249,schlagen::V,üt,ягъун
1250,schlagen::V,üt,галукьарун
1251,schlagen::V,ver,ягъун
1252,schlagen::V,ver,галукьарун
1253,treten::V,rúg,кьуьл къекъягъун
1254,treten::V,rúg,кьуьл эцягъун
1255,stechen::V,döf,акьадарун
1256,stechen::V,szúr,акьадарун
1257,stoßen::V,lök,эцягъун
1258,stehlen::V,lop,чуьнуьхун
1259,stören::V,zavar,хкуьрун
1260,belästigen::V,zaklat,хкуьрун
1261,belästigen::V,zaklat,азият гун
1262,verbergen::V,rejt,далдаламишун
1263,verbergen::V,elrejt,далдаламишун
1264,täuschen::V,megtéveszt,алцурарун
1265,täuschen::V,megtéveszt,алцуррун
1266,betrügen::V,csal,алцурарун
1267,betrügen::V,csal,гьарамзадавал авун
1268,töten::V,öl,яна кьин
1269,wohnen::V,lakik,дуланмиш хьун
1270,arbeiten::V,dolgozik,кӏвалахун
1271,arbeiten::V,dolgozik,кӏвалах авун
1272,sammeln::V,szed,кӏватӏун
1273,sammeln::V,gyűjt,кӏватӏун
1274,pflücken::V,szed,атӏун
1275,jagen::V,vadászik,гъуьрч авун
1276,fischen::V,halászik,гъетер кьун
1277,fassen::V,fog,кьун
1278,hüten::V,őriz,чӏура хуьн
1279,hüten::V,legeltet,чӏура хуьн
1280,treiben::V,hajt,гьалун
1281,anbinden::V,köt,акалун
1282,füttern::V,etet,ем гун
1283,melken::V,fej,ацун
1284,hacken::V,vág,куьткуьнун
1285,gießen::V,öntöz,яд гун
1286,reifen::V,érik,чурун
1287,reifen::V,érik,агакьун
1288,zubereiten::V,elkészít,гьазурун
1289,kochen::V,főz,ругун
1290,backen::V,süt,чурун
1291,braten::V,süt,чурун
1292,umrühren::V,megkever,какадарун
1293,stricken::V,köt,хурун
1294,nähen::V,varr,цун
1295,färben::V,fest,шир ягъун
1296,reinigen::V,tisztít,михьун
1297,waschen::V,mos,чуьхуьн
1298,abwischen::V,letöröl,гуьцӏун
1299,spülen::V,mosogat,экъуьрун
1300,fegen::V,söpör,шуткун
1301,kehren::V,söpör,кул алтадун
1302,baden::V,fürdik,эхъуьн
1303,sich waschen::V,mosdik,жендек чуьхуьн
1304,sich waschen::V,mosakszik,жендек чуьхуьн
1305,ausziehen::V,levesz,хутӏунун
1306,ausziehen::V,levesz,галудун
1307,anziehen::V,felölt,алукӏун
1308,anziehen::V,felvesz,алукӏун
1309,sich anziehen::V,öltözik,алукӏун
1310,sich anziehen::V,öltözik,парталар алукӏун
1311,sich anziehen::V,felöltözik,алукӏун
1312,sich anziehen::V,felöltözik,парталар алукӏун
1313,kämmen::V,fésül,эвягъун
1314,schmücken::V,díszít,безетмишун
1315,schmücken::V,díszít,гуьрчегарун
1316,sagen::V,mond,лугьун
1317,sprechen::V,beszél,рахун
1318,reden::V,beszél,рахун
1319,sich unterhalten::V,beszélget,ихтилат авун
1320,fragen::V,kérdez,жузун
1321,bitten::V,kér,тӏалабун
1322,erzählen::V,mesél,ахъаюн
1323,erzählen::V,elbeszél,ахъаюн
1324,mitteilen::V,közöl,хабар гун
1325,nennen::V,hív,тӏвар гун
1326,nennen::V,nevez,тӏвар гун
1327,rufen::V,hív,эверун
1328,prahlen::V,dicsekszik,яцӏу гафар авун
1329,übersetzen::V,fordít,таржума авун
1330,übersetzen::V,fordít,гафладун
1331,denken::V,gondol,фикир авун
1332,glauben::V,hisz,агъун
1333,bemerken::V,észrevesz,фикир гун
1334,erkennen::V,ráismer,
1335,erkennen::V,felismer,
1336,begreifen::V,felfog,гъавурда акьун
1337,verstehen::V,ért,
1338,verstehen::V,megért,
1339,lernen::V,tanul,кӏелун
1340,lernen::V,megtanul,кӏелун
1341,wissen::V,tud,чир хьун
1342,wissen::V,tud,чирхьун
1343,sich erinnern an::V,emlékszik,рикӏел хуьн
1344,vergessen::V,felejt,рикӏелай фин
1345,vergessen::V,felejt,рикӏелай алатун
1346,vergessen::V,elfelejt,рикӏелай фин
1347,vergessen::V,elfelejt,рикӏелай алатун
1348,messen::V,mér,алцумун
1349,messen::V,megmér,алцумун
1350,zählen::V,számol,гьисабун
1351,zählen::V,megszámol,гьисабун
1352,rechnen::V,számít,гьисабун
1353,lesen::V,olvas,кӏелун
1354,malen::V,fest,кхьин
1355,malen::V,fest,шикилар чӏугун
1356,zeichnen::V,rajzol,чӏугун
1357,schreiben::V,ír,кхьин
1358,besitzen::V,birtokol,иеси хьун
1359,kaufen::V,vesz,къачун
1360,kaufen::V,vesz,маса къачун
1361,kaufen::V,megvesz,къачун
1362,kaufen::V,megvesz,маса къачун
1363,verkaufen::V,elad,гун
1364,verkaufen::V,elad,маса гун
1365,bezahlen::V,fizet,къимет гун
1366,bezahlen::V,fizet,эвезда авун
1367,bezahlen::V,fizet,гьакъи агакьрун
1368,bezahlen::V,kifizet,къимет гун
1369,bezahlen::V,kifizet,эвезда авун
1370,bezahlen::V,kifizet,гьакъи агакьрун
1371,zahlen::V,fizet,къимет гун
1372,zahlen::V,fizet,эвезда авун
1373,zahlen::V,fizet,гьакъи агакьрун
1374,zahlen::V,megfizet,къимет гун
1375,zahlen::V,megfizet,эвезда авун
1376,zahlen::V,megfizet,гьакъи агакьрун
1377,beherrschen::V,ural,иеси хьун
1378,ertragen::V,elbír,таб гун
1379,ertragen::V,elvisel,таб гун
