,Concept_ID,mn,ga
1507,stehlen::V,хулгайлах,goid
1508,stören::V,саад болох,cuir isteach ar
1509,belästigen::V,зовоох,cuir as do
1510,belästigen::V,амраахгүй байх,cuir as do
1511,verbergen::V,нуух,ceil
1512,verbergen::V,далдлах,ceil
1513,täuschen::V,мэхлэх,cuir dallamullóg ar
1514,betrügen::V,хуурах,déan calaois ar
1515,töten::V,алах,maraigh
1516,wohnen::V,суух,cuir faoi
1517,wohnen::V,суух,tá ina chónaí
1518,wohnen::V,амьдрах,cuir faoi
1519,wohnen::V,амьдрах,tá ina chónaí
1520,arbeiten::V,ажиллах,oibrigh
1521,arbeiten::V,хөдөлмөрлөх,oibrigh
1522,sammeln::V,түүх,bailigh
1523,sammeln::V,түүх,cruinnigh
1524,sammeln::V,хураах,bailigh
1525,sammeln::V,хураах,cruinnigh
1526,pflücken::V,түүх,pioc
1527,jagen::V,агнах,seilg
1528,jagen::V,гөрөөлөх,seilg
1529,fischen::V,загасчлах,iasc
1530,fischen::V,загас барих,iasc
1531,fassen::V,барих,beir ar
1532,hüten::V,маллах,aoirigh
1533,hüten::V,хариулах,aoirigh
1534,treiben::V,туух,seol
1535,treiben::V,туух,tiomáin
1536,anbinden::V,уях,ceangail
1537,füttern::V,тэжээх,cothaigh
1538,füttern::V,тэжээх,beathaigh
1539,melken::V,саах,bligh
1540,melken::V,саах,crúigh
1541,hacken::V,цавчих,gearr
1542,gießen::V,услах,uiscigh
1543,reifen::V,боловсрох,aibigh
1544,zubereiten::V,бэлдэх,cócaráil
1545,kochen::V,чанах,bruith
1546,kochen::V,чанах,beirigh
1547,backen::V,жигнэх,bácáil
1548,braten::V,шарах,róst
1549,braten::V,шарах,frioch
1550,braten::V,хайрах,róst
1551,braten::V,хайрах,frioch
1552,umrühren::V,хутгах,measc
1553,stricken::V,нэхэх,cniotáil
1554,stricken::V,сүлжих,cniotáil
1555,nähen::V,оёх,fuaigh
1556,färben::V,будах,dathaigh
1557,reinigen::V,арилгах,glan
1558,reinigen::V,цэвэрлэх,glan
1559,waschen::V,угаах,nigh
1560,abwischen::V,арчих,glan
1561,spülen::V,зайлах,sruthlaigh
1562,fegen::V,хамах,scuab
1563,fegen::V,шүүрдэх,scuab
1564,kehren::V,шүүрдэх,scuab
1565,kehren::V,туужуудах,scuab
1566,baden::V,усанд орох,folc
1567,sich waschen::V,биеэ угаах,nigh é féin
1568,ausziehen::V,тайлах,bain de
1569,anziehen::V,өмсөх,cuir ar
1570,sich anziehen::V,хувцаслах,gléas é féin
1571,kämmen::V,самнах,cíor
1572,schmücken::V,гоёх,maisigh
1573,schmücken::V,чимэх,maisigh
1574,sagen::V,гэх,abair
1575,sagen::V,хэлэх,abair
1576,sprechen::V,ярих,labhair
1577,sprechen::V,өгүүлэх,labhair
1578,reden::V,хэлэх,caintigh
1579,reden::V,хөөрөлдөх,caintigh
1580,sich unterhalten::V,ярилцах,caintigh
1581,sich unterhalten::V,ярилцах,tá ag comhrá
1582,fragen::V,асуух,fiafraigh
1583,fragen::V,асуух,cuir ceist
1584,bitten::V,гуйх,iarr
1585,erzählen::V,өгүүлэх,inis
1586,erzählen::V,өгүүлэх,eachtraigh
1587,mitteilen::V,дуулгах,aithris
1588,mitteilen::V,дуулгах,cuir in iúl
1589,mitteilen::V,мэдээлэх,aithris
1590,mitteilen::V,мэдээлэх,cuir in iúl
1591,nennen::V,нэрлэх,ainmnigh
1592,rufen::V,дуудах,glaoigh
1593,prahlen::V,бардах,maígh
1594,prahlen::V,сайрхах,maígh
1595,übersetzen::V,орчуулах,aistrigh
1596,denken::V,санах,síl
1597,denken::V,санах,ceap
1598,glauben::V,итгэх,creid
1599,bemerken::V,ажих,tabhair faoi deara
1600,bemerken::V,ажиглах,tabhair faoi deara
1601,erkennen::V,таних,aithin
1602,begreifen::V,ойлгох,tuig
1603,verstehen::V,мэдэж авах,tuig
1604,lernen::V,сурах,foghlaim
1605,wissen::V,мэдэх,tá a fhios ag
1606,sich erinnern an::V,дурсах,cuimhnigh ar
1607,sich erinnern an::V,дурсах,is cuimhne ar
1608,vergessen::V,мартах,dearmad
1609,messen::V,хэмжих,tomhais
1610,zählen::V,тоолох,cuntais
1611,rechnen::V,тооцоох,ríomh
1612,rechnen::V,тооцоох,áirigh
1613,lesen::V,унших,léigh
1614,malen::V,зурах,péinteáil
1615,zeichnen::V,дүрслэн бичих,línigh
1616,zeichnen::V,дүрслэн бичих,tarraing
1617,schreiben::V,бичих,scríobh
1618,besitzen::V,эзэмших,is le
1619,kaufen::V,худалдан авах,ceannaigh
1620,verkaufen::V,худалдах,díol
1621,bezahlen::V,төлөх,íoc as
1622,zahlen::V,төлөх,íoc
1623,beherrschen::V,эзэмших,rialaigh
1624,ertragen::V,тэсэх,seas
1625,ertragen::V,тэсэх,fulaing
1626,ertragen::V,тэсэх,foighnigh
