,Concept_ID,eu,ta
694,lieb::A,maite,அன்புக்குரிய
695,lieb::A,laztan,அன்புக்குரிய
696,lustig::A,alaitsu,களிப்புமிக்க
697,sanft::A,eme,சாதுவான
698,sanft::A,ezti,சாதுவான
699,hungrig::A,gose,பசியுடன்
700,krank::A,eri,நோயுற்று
701,krank::A,gaixo,நோயுற்று
702,nackt::A,biluzi,ஆடையற்ற
703,traurig::A,itun,சோகமான
704,traurig::A,betilun,சோகமான
705,lebendig::A,bizirik,பிழைப்பு
706,gut::A,on,நல்ல
707,schlecht::A,txar,கெட்ட
708,richtig::A,zuzen,சரியான
709,schlimm::A,larri,அருவருப்பான
710,wahr::A,egiazko,உண்மையான
711,alt::A,zahar,பழைய
712,neu::A,berri,புதிய
713,ehemalig::A,lehengo,முன்நாள்
714,alt[Lebewesen]::A,adindun,வயதான
715,jung::A,gazte,இளமையான
716,arm::A,txiro,ஏழ்மையான
717,arm::A,behartsu,ஏழ்மையான
718,reich::A,dirudun,செல்வம் படைத்த
719,bekannt::A,ezagun,பழக்கப்பட்ட
720,berühmt::A,entzun,புகழ்பெற்ற
721,berühmt::A,ospetsu,புகழ்பெற்ற
722,fremd::A,arrotz,அயல் நாட்டு
723,verschieden::A,ezberdin,வித்தியாசமான
724,verschieden::A,desberdin,வித்தியாசமான
725,nah::A,hurre,பக்கத்தில் உள்ள
726,nah::A,hurbil,பக்கத்தில் உள்ள
727,fern::A,urrun,தொலை தூரத்தில்
728,linker::A,ezker,மீந்திருக்கும்
729,rechter::A,eskuin,வலதுபக்கம்
730,anderer::A,beste,மற்ற
731,erster::A,lehen,முதனமையான
732,erster::A,aurren,முதனமையான
733,zweiter::A,bigarren,இரண்டாவது
734,dritter::A,hirugarren,மூன்றாவது
735,letzter::A,azken,கடைசி
736,letzter::A,hondar,கடைசி
737,allein::ADV,bakarrik,தனியாக
738,auf einmal::ADV,batera,தடீரென்று
739,zusammen::ADV,elkarrekin,சேர்ந்து
740,lange::ADV,luzaro,அதிக நோம்
741,plötzlich::ADV,bat-batean,தடீரென்று
742,sofort::ADV,berehala,உடனடியாக
743,später::ADV,gero,பிறகு
744,jetzt::ADV,orain,இப்பொழது
745,heute::ADV,gaur,இன்று
746,morgen::ADV,bihar,நாளைக்கு
747,bald::ADV,aurki,சீக்கிரம்
748,bald::ADV,laster,சீக்கிரம்
749,dann::ADV,ondoren,அப்பொழுது
750,gestern::ADV,atzo,நேற்று
751,einst::ADV,antzina,ஒரே முறை
752,damals::ADV,orduan,அப்பொழுது
753,danach::ADV,gerora,பிற்பாடு
754,danach::ADV,ondoren,பிற்பாடு
755,vorher::ADV,lehenago,முன்பாக
756,zuerst::ADV,aurrena,முதலில்
757,zuerst::ADV,lehenbizi,முதலில்
758,einmal::ADV,behin,ஒரே முறை
759,einmal::ADV,aldi bat,ஒரே முறை
760,manchmal::ADV,batzuetan,சில நேரங்களில்
761,manchmal::ADV,zenbaitetan,சில நேரங்களில்
762,oft::ADV,maiz,அடிக்கடி
763,oft::ADV,askotan,அடிக்கடி
764,immer::ADV,beti,எப்பொழுதும்
765,niemals::ADV,inoiz ez,ஒருபோதும் இல்லை
766,niemals::ADV,sekula ez,ஒருபோதும் இல்லை
767,hier::ADV,hemen,இங்கே
768,hierhin::ADV,hona,இவ்விடத்திற்கு
769,von hier::ADV,hemendik,இனி
770,von hier::ADV,honetatik,இனி
771,dort::ADV,han,அங்கே
772,dorthin::ADV,hara,அவ்விடத்திற்கு
773,geradeaus::ADV,artez,முன்னாலிருக்கும்
774,vorwärts::ADV,aurrera,முன்புறமாக
775,rückwärts::ADV,atzera,பின்னோக்கி
776,rückwärts::ADV,atzerantz,பின்னோக்கி
777,zurück::ADV,atzera,பின்பக்கம்
778,unten::ADV,behean,கீழாக
779,hinab::ADV,behera,கீழ் நோக்கி
780,hinab::ADV,beherantz,கீழ் நோக்கி
781,oben::ADV,goian,மேலே
782,hinauf::ADV,gora,மேலே
783,hinauf::ADV,gorantz,மேலே
784,überall::ADV,edonon,எல்லா இடத்திலும்
785,nicht::ADV,ez,இல்லை
786,ein wenig::ADV,apur bat,கொஞ்சம்
787,ein wenig::ADV,pixka bat,கொஞ்சம்
788,kaum::ADV,ozta,அரிதாக
789,kaum::ADV,nekez,அரிதாக
790,sehr::ADV,oso,மிக்க
791,so::ADV,hala,மிகவும்
792,so::ADV,honela,மிகவும்
793,noch::ADV,oraindik,இப்பொழுதும்
794,nur::ADV,bakarrik,மட்டும்
795,schon::ADV,ja,ஏற்கனவே
796,schon::ADV,jada,ஏற்கனவே
797,wieder::ADV,berriro,மறுபடியும்
798,vergebens::ADV,alferrik,வீண்
799,vor::PRP,aurrean,முன்
800,hinter::PRP,ostean,பின்பக்கம்
801,hinter::PRP,gibelean,பின்பக்கம்
802,unter::PRP,pean,கீழே
803,unter::PRP,azpian,கீழே
804,durch::PRP,zehar,ஊடே
805,neben::PRP,ondoan,அடுத்து
806,neben::PRP,aldamenean,அடுத்து
807,zwischen::PRP,artean,இடையில்
808,wegen::PRP,-gatik,ஏனெனில்
809,dies::PRN,hau,இது
810,das::PRN,hura,அது
811,alles::PRN,dena,ஒவ்வொன்றும்
812,ich::PRN,ni,நான்
813,du::PRN,zu,நீ
814,er::PRN,bera,அவன்
815,wir::PRN,gu,நாம்
816,wir::PRN,gu,நாங்கள்
817,ihr::PRN,zuek,நீங்கள்
818,sie::PRN,berak,அவர்கள்
819,was::FPRN,zer,என்ன
820,wer::FPRN,nor,யார்
821,wo::FADV,non,எங்கே
822,wohin::FADV,nora,எதற்கு
823,wie::FADV,nola,எப்படி
824,wie::FADV,zelan,எப்படி
825,warum::FADV,zeren,ஏன்
826,warum::FADV,zergatik,ஏன்
827,wieviel::FNUM,zenbat,எவ்வளவு
828,eins::NUM,bat,ஒன்று
829,zwei::NUM,bi,இரண்டு
830,zwei::NUM,biga,இரண்டு
831,drei::NUM,hiru,மூன்று
832,vier::NUM,lau,நான்கு
833,fünf::NUM,bost,ஐந்து
834,sechs::NUM,sei,ஆறு
835,sieben::NUM,zazpi,ஏழு
836,acht::NUM,zortzi,எட்டு
837,neun::NUM,bederatzi,ஒன்பது
838,zehn::NUM,hamar,பத்து
839,elf::NUM,hamaika,பதினொன்று
840,zwölf::NUM,hamabi,பன்னிரண்டு
841,zwanzig::NUM,hogei,இருபது
842,dreißig::NUM,hogeita hamar,முப்பது
843,vierzig::NUM,berrogei,நாற்பது
844,fünfzig::NUM,berrogeita hamar,ஐமபது
845,sechzig::NUM,hirurogei,அறுபது
846,siebzig::NUM,hirurogeita hamar,எழுபது
847,achtzig::NUM,laurogei,எண்பது
848,neunzig::NUM,laurogeita hamar,தொன்னூறு
849,hundert::NUM,ehun,நூறு
850,tausend::NUM,mila,ஆயிரம்
851,und::CNJ,eta,மற்றும்
852,oder::CNJ,edo,அல்லது
853,stehen::V,zutik egon,நில்
854,sitzen::V,eserita egon,உட்கார்
855,liegen::V,etzan,படு
856,hängen::V,eskegita egon,தொங்கச் செய்
857,hängen::V,zintzilik egon,தொங்கச் செய்
858,werden::V,bihurtu,ஆகு
859,werden::V,bilakatu,ஆகு
860,passieren::V,pasatu,நிகழ்
861,passieren::V,gertatu,நிகழ்
862,beginnen::V,hasi,ஆரம்பி
863,enden::V,bukatu,முடி
864,wechseln::V,aldatu,மாற்று
865,aufgehen[Sonne]::V,ilki,உயர எழு
866,aufgehen[Sonne]::V,sortu,உயர எழு
867,untergehen[Sonne]::V,sartu,பொறுத்து
868,scheinen[Sonne]::V,eguzkia egon,பிரகாசி
869,donnern::V,trumoia jo,இடி
870,wehen::V,haizea ibili,வீசு
871,strömen::V,zorrotadaka isuri,பாயதல்
872,fließen::V,isuri,நீரோட்டம் போக்கில் போ
873,sich drehen::V,biratu,சுழல்
874,schwanken::V,zabuka ibili,தள்ளாடு
875,schwingen::V,kulunkatu,ஆடு
876,fallen::V,erori,விழு
877,brennen::V,sutan egon,எரி
878,rauchen::V,kea bota,பகை பிடி
879,regnen::V,euria ari izan,மழை பெய்
880,gefrieren::V,izoztu,உறைந்துவிடு
881,gefrieren::V,hormatu,உறைந்துவிடு
882,tauen::V,gesaldu,உருகு
883,schmelzen::V,urtu,உருகு
884,trocknen::V,idortu,உலர்த்து
885,trocknen::V,lehortu,உலர்த்து
886,sieden::V,irakin,கொதிக்க வை
887,faulen::V,hirotu,அழுகச் செய்
888,faulen::V,usteldu,அழுகச் செய்
889,verfaulen::V,hirotu,அழுகச் செய்
890,verfaulen::V,usteldu,அழுகச் செய்
891,reißen::V,eten,திடீரென அறு
892,reißen::V,tarrat egin,திடீரென அறு
893,versinken::V,urperatu,மூழ்கு
894,vergehen::V,iragan,கடந்துசெல்
895,erscheinen::V,agertu,தோன்றச்
896,verschwinden::V,desagertu,மறைந்து போ
897,sinken::V,beheititu,பதைவுறு
898,abnehmen::V,gutxitu,குறை
899,abnehmen::V,beheratu,குறை
900,zunehmen::V,gora egin,உயர்த்து
901,steigen::V,igo,உயர எழு
902,wachsen::V,hazi,வளர்
903,glänzen::V,distiratu,மிளிர்
904,funkeln::V,izarniatu,பிரகாசி
905,lärmen::V,zarata atera,கொம்பு
906,läuten::V,jo,மணியொலியிசை
907,läuten::V,hots egin,மணியொலியிசை
908,klingeln::V,txirrina jo,மணி அடி
909,klirren::V,tintin egin,கிலுங்கு
910,brausen::V,marru egin,இரைதல்
911,rauschen::V,fir-fir egin,சலசலப்பு
912,klingen::V,soinu egin,சிலம்புதல்
913,bellen::V,zaunkatu,குரை
914,heulen::V,ulu egin,ஊளையிடு
915,heulen::V,uhuri egin,ஊளையிடு
916,blasen::V,ufa egin,ஊது
917,blasen::V,putz egin,ஊது
918,pfeifen::V,txistu egin,சீழ்க்கை எழப்பு
919,schreien::V,oihu egin,கூச்சலிடு
920,schreien::V,garrasi egin,கூச்சலிடு
921,stöhnen::V,intziri egin,வேதனை
922,zittern::V,ikara egin,நடுங்கு
923,zittern::V,dar-dar egin,நடுங்கு
924,leben::V,bizi izan,உயிருடனிரு
925,geboren werden::V,jaio,பிற
926,atmen::V,hats egin,சுவாசி
927,atmen::V,arnasa egin,சுவாசி
928,trinken::V,edan,குடி
929,essen::V,jan,சாப்பிடு
930,schlucken::V,irentsi,முழுங்கு
931,müde werden::V,unatu,கையயர்தல்
932,müde werden::V,nekatu,கையயர்தல்
933,einschlafen::V,lokartu,தூங்க
934,schlafen::V,lo egin,தூங்கு
935,aufwachen::V,esnatu,எழுப்பு
936,aufwachen::V,atzarri,எழுப்பு
937,aufstehen::V,jaiki,எழுந்திரு
938,sich erholen::V,atseden egin,இளைப்பாறு
939,krank werden::V,gaixotu,விழுதல்
940,krank sein::V,eri izan,நருக்கலாயிருக்க
941,krank sein::V,gaixo izan,நருக்கலாயிருக்க
942,schmerzen::V,min egin,நோவுறு
943,husten::V,eztul egin,இருமு
944,genesen::V,osatu,குணம் அடை
945,sterben::V,hil,மரணமடை
946,sterben::V,zendu,மரணமடை
947,umkommen::V,istripuz hil,நசி
948,sich bewegen::V,higitu,நகர்த்து
949,sich rühren::V,zirkin egin,அசை
950,sich erheben::V,zutitu,எழுந்து நில்
951,sich erheben::V,altxatu,எழுந்து நில்
952,sich setzen::V,eseri,உட்கார்
953,sich setzen::V,jesarri,உட்கார்
954,hinfallen::V,erori,விழு
955,laufen::V,ibili,நட
956,schreiten::V,oinkatu,கவடுவைத்தல்
957,spazierengehen::V,paseatu,உலவு
958,spazierengehen::V,ostera bat egin,உலவு
959,eilen::V,lasterkatu,விரைந்து
960,sich beeilen::V,lehiatu,அவசரப்படுத்து
961,sausen::V,ziztu bizian joan,விரைந்து செல்
962,rennen::V,lasterka egin,ஓடு
963,springen::V,jauzi egin,குதி
964,klettern::V,igo,ஏறு
965,schaukeln::V,zabu egin,தள்ளாடு
966,schaukeln::V,zanbulu egin,தள்ளாடு
967,kriechen::V,narras egin,மெதுவாக நடந்து செல்
968,schwimmen::V,igerikatu,நீந்து
969,schwimmen::V,igeri egin,நீந்து
970,tauchen::V,murgildu,மூழ்கி நீச்சலடி
971,tauchen::V,pulunpatu,மூழ்கி நீச்சலடி
972,rudern::V,bogatu,துடுப்புப் போடு
973,rudern::V,arraun egin,துடுப்புப் போடு
974,fahren::V,joan,ஓட்டு
975,fliegen::V,hegaldatu,பற
976,fliegen::V,hegan egin,பற
977,gehen::V,joan,போ
978,weggehen::V,alde egin,விலகிச் செல்
979,abfahren::V,abiatu,புறப்பட்டுச் செல்
980,anhalten::V,geratu,நின்றுவிடு
981,anhalten::V,gelditu,நின்றுவிடு
982,hineingehen::V,sartu,மறையச் செய்
983,eintreten::V,sartu,நுழை
984,kommen::V,etorri,வா
985,ankommen::V,heldu,வநது சேர்
986,ankommen::V,iritsi,வநது சேர்
987,zurückkommen::V,itzuli,திரும்பி வா
988,bleiben::V,gelditu,இரு
989,warten::V,itxaron,தாமதி
990,warten::V,zain egon,தாமதி
991,erwarten::V,iguriki,எதிர்நோக்கு
992,suchen::V,bilatu,தேடு
993,finden::V,idoro,கண்டுபிடி
994,finden::V,aurkitu,கண்டுபிடி
995,versuchen::V,saiatu,முயற்சி செய்
996,versuchen::V,ahalegindu,முயற்சி செய்
997,vorbereiten::V,gertatu,ஆயத்தம் செய்
998,lieben::V,maitatu,அன்பு செலுத்து
999,lieben::V,maite izan,அன்பு செலுத்து
1000,mögen::V,laket izan,விரும்பு
1001,mögen::V,atsegin izan,விரும்பு
1002,lachen::V,irri egin,சிரி
1003,lachen::V,barre egin,சிரி
1004,rühren::V,hunkitu,இதயத்தைத் தொடு
1005,weinen::V,negar egin,அழு
1006,schimpfen::V,erneguka ari izan,சாபமிடு
1007,sich ärgern::V,ernegatu,கோப்பபடு
1008,sich ärgern::V,haserretu,கோப்பபடு
1009,sich fürchten::V,beldur izan,பயப்படு
1010,fürchten::V,beldur izan,பயப்படுத்து
1011,fliehen::V,ihes egin,ஓடு
1012,flüchten::V,ihes egin,தப்பிவிடு
1013,sehen::V,ikusi,பார்
1014,anschauen::V,begietsi,கூர்ந்து கவனி
1015,ansehen::V,begiratu,கவனி
1016,hören::V,aditu,கேள்
1017,zuhören::V,entzun,சுவைத்துப் பார்
1018,probieren::V,dastatu,ருசி
1019,riechen::V,usnatu,முகர்ந்து பார்
1020,riechen::V,usaindu,முகர்ந்து பார்
1021,fühlen::V,sentitu,தொட்டுணர்
1022,scheinen::V,iruditu,காணப்படு
1023,scheinen::V,begitandu,காணப்படு
1024,zu sehen sein::V,azaldu,தோன்றுதல்
1025,vernehmen::V,aditu,கேள்
1026,frieren::V,hotz izan,குதுகுதுகு
1027,tun::V,egin,செய்
1028,können::V,ahal izan,இயல்வது
1029,wollen::V,nahi izan,விரும்பு
1030,anfangen::V,hasi,தொடங்கு
1031,beenden::V,bukatu,முடி
1032,aufhören::V,utzi,நிறுத்து
1033,gelingen::V,lortu,வெற்றி
1034,geraten::V,heldu,ஏற்படுத்து
1035,öffnen::V,ireki,திற
1036,öffnen::V,zabaldu,திற
1037,schließen::V,itxi,மூடு
1038,stellen::V,ipini,வை
1039,setzen::V,jesarri,வை
1040,legen::V,jarri,பரப்பி வை
1041,berühren::V,ukitu,பதி
1042,verbinden::V,uztartu,சேர்
1043,bedecken::V,estali,உறைபோடு
1044,aufhängen::V,eseki,தொங்கவிடு
1045,aufhängen::V,eskegi,தொங்கவிடு
1046,anzünden::V,piztu,எரியூட்டு
1047,aufheben::V,jaso,பொறுக்கி எடு
1048,zurücklassen::V,atzean utzi,விட்டுச் செல்
1049,verlieren::V,galdu,இழ
1050,fallen lassen::V,erortzen utzi,அளவில் குறைவு
1051,machen::V,egin,தயார்செய்
1052,herstellen::V,ekoiztu,உற்பத்தி செய்
1053,bauen::V,eraiki,கட்டு
1054,reparieren::V,konpondu,பழுது பார்
1055,verbessern::V,hobetu,மேம்படுத்து
1056,ändern::V,mudatu,மாற்றி அமை
1057,graben::V,aitzurtu,குழி வெட்டு
1058,beugen::V,makurtu,வனை
1059,biegen::V,malgutu,வனை
1060,biegen::V,makolatu,வனை
1061,drehen::V,jiratu,சுழல்
1062,wenden::V,bihurtu,குடைகவிழு
1063,umdrehen::V,biratu,சுற்றும் முற்றும் பார்
1064,umdrehen::V,alderantzikatu,சுற்றும் முற்றும் பார்
1065,heben::V,jaso,தூக்கு
1066,heben::V,goratu,தூக்கு
1067,hochheben::V,goratu,தூக்கு
1068,hochheben::V,altxatu,தூக்கு
1069,ergreifen::V,oratu,பறி
1070,halten::V,eutsi,பிடித்துக் கொள்
1071,drücken::V,sakatu,அழுத்து
1072,schieben::V,bultzatu,தள்ளு
1073,kratzen::V,hatz egin,கீறு
1074,kratzen::V,hazka egin,கீறு
1075,lecken::V,miaztu,நக்கு
1076,lecken::V,lamikatu,நக்கு
1077,beißen::V,hozka egin,கடி
1078,beißen::V,ausiki egin,கடி
1079,abreißen::V,kendu,கிழி
1080,abschneiden::V,moztu,வெட்டி எடு
1081,abschneiden::V,pikatu,வெட்டி எடு
1082,binden::V,lotu,கட்டு
1083,binden::V,estekatu,கட்டு
1084,stecken::V,sartu,பதிய வை
1085,brechen::V,apurtu,உடை
1086,klopfen::V,jo,தட்டு
1087,hauen::V,jo,அடி
1088,kleben::V,itsatsi,ஒட்டு
1089,reiben::V,igurtzi,தேய்
1090,streichen::V,igurtzi,பரவச்செய்
1091,schleifen::V,zorroztu,அரை
1092,schneiden::V,moztu,துண்டாக்கு
1093,rütteln::V,astindu,மெல்ல தள்ளு
1094,rütteln::V,inarrosi,மெல்ல தள்ளு
1095,schütteln::V,astindu,குலுக்கு
1096,schütteln::V,inarrosi,குலுக்கு
1097,schwenken::V,zabukatu,ஊஞ்சலாடு
1098,schütten::V,isuri,ஊற்று
1099,füllen::V,bete,நிரப்பு
1100,einwickeln::V,bildu,சுற்று
1101,tragen::V,eroan,எடுத்துச் செல்
1102,tragen::V,eraman,எடுத்துச் செல்
1103,schleppen::V,narrastu,இழுத்துச் செல்
1104,schleppen::V,herrestatu,இழுத்துச் செல்
1105,ziehen::V,tira egin,இழு
1106,aufbewahren::V,gorde,வைத்துக் கொள்
1107,werfen::V,jaurti,வீசி எறி
1108,werfen::V,aurtiki,வீசி எறி
1109,fangen::V,atzeman,பிடி
1110,packen::V,heldu,பிடித்துக்கொள்
1111,verstecken::V,ostendu,மறை
1112,verstecken::V,ezkutatu,மறை
1113,teilen::V,zatitu,பாகங்களாகப் பிரி
1114,schicken::V,bidali,அனுப்பு
1115,bringen::V,ekarri,கொண்டு வா
1116,hinzufügen::V,eratxiki,சேர்
1117,hinzufügen::V,gaineratu,சேர்
1118,bekommen::V,jaso,பெறு
1119,erhalten::V,jaso,பெறு
1120,nehmen::V,hartu,எடு
1121,wählen::V,hautatu,தேர்ந்தெடு
1122,wählen::V,aukeratu,தேர்ந்தெடு
1123,auswählen::V,hautatu,தேர்ல்தெடு
1124,auswählen::V,aukeratu,தேர்ல்தெடு
1125,bewahren::V,begiratu,கெடாது பேணு
1126,behindern::V,oztopatu,தடங்கல் செய்
1127,verderben::V,hondatu,நாசமாக்கு
1128,beschädigen::V,akastu,சேதப்படுத்து
1129,zerbrechen::V,apurtu,உடை
1130,zerreißen::V,zarratatu,கிழி
1131,zerstören::V,suntsitu,அழி
1132,verbrennen::V,erre,எரியூட்டு
1133,verbrennen::V,kiskali,எரியூட்டு
1134,geben::V,eman,கொடு
1135,reichen::V,luzatu,வழங்கு
1136,reichen::V,helarazi,வழங்கு
1137,schenken::V,oparitu,மொயத்தல்
1138,versprechen::V,agindu,உறுதியளி
1139,wünschen::V,opatu,ஆசைப்படு
1140,wünschen::V,opetsi,ஆசைப்படு
1141,loben::V,laudatu,புகழ்ச்சி கூறு
1142,loben::V,goraipatu,புகழ்ச்சி கூறு
1143,küssen::V,musu eman,முத்தமிடு
1144,wiegen::V,kulunkatu,ஆட்டுத்தல்
1145,zudecken::V,estali,உறைபோடு
1146,wecken::V,esnatu,எழுப்பு
1147,wecken::V,iratzartu,எழுப்பு
1148,zeigen::V,erakutsi,காட்டு
1149,führen::V,gidatu,வழிகாட்டி
1150,lehren::V,irakatsi,சொல்லிக் கொடு
1151,unterrichten::V,eskolak eman,அறிவுரை கூறு
1152,aufziehen::V,hazi,வளர்
1153,leiten::V,arteztu,அழைத்துச் செல்
1154,antreiben::V,bulkatu,தூண்டு
1155,lassen::V,-arazi,விடு
1156,einladen::V,gonbidatu,அழை
1157,vereinigen::V,batu,ஒன்றாகச் சேர்
1158,vereinigen::V,bateratu,ஒன்றாகச் சேர்
1159,besuchen::V,ikustatu,வருகை புரி
1160,treffen::V,topatu,சந்தி
1161,sich versammeln::V,bildu,தொகுப்பு
1162,spielen::V,jolastu,விளையாடு
1163,singen::V,abestu,பாடு
1164,singen::V,kantatu,பாடு
1165,tanzen::V,dantzatu,நடனமாடு
1166,tanzen::V,dantzan egin,நடனமாடு
1167,sich trennen::V,banandu,தனிப்படடுத்து
1168,verlassen::V,utzietsi,கைவிடு
1169,retten::V,salbatu,காப்பாற்று
1170,retten::V,gaizkatu,காப்பாற்று
1171,bewachen::V,jagon,காவல் செய்
1172,bewachen::V,zaindu,காவல் செய்
1173,schützen::V,babestu,பாதுகாப்பு செய்
1174,schützen::V,gerizatu,பாதுகாப்பு செய்
1175,verteidigen::V,aldeztu,எதிர்த்து நில்
1176,sich schlagen::V,elkar jo,பூசலிடு
1177,sich schlagen::V,elkar borrokatu,பூசலிடு
1178,schießen::V,tiro egin,சுட்டுக் கொல்
1179,siegen::V,irabazi,வெற்றி பெறு
1180,ärgern::V,ernegatu,எரிச்சலூட்டு
1181,ärgern::V,haserretu,எரிச்சலூட்டு
1182,schlagen::V,jo,அடி
1183,schlagen::V,erauntsi,அடி
1184,treten::V,zapaldu,உதை
1185,treten::V,ostiaktu,உதை
1186,stechen::V,sastatu,கொட்டு
1187,stoßen::V,bultzatu,நெருக்கு
1188,stehlen::V,ostu,திருடு
1189,stehlen::V,lapurtu,திருடு
1190,stören::V,galarazi,தொல்லைகொடு
1191,belästigen::V,gohaindu,தொல்லை கொடு
1192,belästigen::V,alamena eman,தொல்லை கொடு
1193,verbergen::V,ezkutatu,மறை
1194,täuschen::V,tronpatu,ஏமாற்று
1195,täuschen::V,engainatu,ஏமாற்று
1196,betrügen::V,iruzurtu,ஏமாற்று
1197,töten::V,hil,கொல்
1198,töten::V,heriotza eman,கொல்
1199,wohnen::V,bizi izan,தங்கியிரு
1200,arbeiten::V,lan egin,வேலை செய்
1201,arbeiten::V,behar egin,வேலை செய்
1202,sammeln::V,bildu,ஒன்றுசேர்
1203,sammeln::V,bildumatu,ஒன்றுசேர்
1204,pflücken::V,batu,கொய்து எடு
1205,pflücken::V,bildu,கொய்து எடு
1206,jagen::V,ehizatu,வேட்டையாடு
1207,fischen::V,arrantzatu,மீன் பிடி
1208,fischen::V,arrantza egin,மீன் பிடி
1209,fassen::V,harrapatu,பிடி
1210,hüten::V,begiratu,காவல் செய்
1211,treiben::V,bultza egin,ஓட்டு
1212,anbinden::V,estekatu,கட்டு
1213,füttern::V,bazkatu,உணவளி
1214,melken::V,jetzi,பால் கற
1215,hacken::V,xehatu,வெட்டி எடு
1216,gießen::V,isuri,நீர்ப் பாய்ச்சு
1217,reifen::V,heldu,பழு
1218,reifen::V,zoritu,பழு
1219,zubereiten::V,prestatu,சமையல் செய்
1220,kochen::V,egosi,வேகவை
1221,backen::V,labean egin,வெப்பத்தில் வாட்டு
1222,braten::V,erregosi,பொரியச் செய்
1223,umrühren::V,eragin,கலக்கு
1224,stricken::V,trikotatu,பின்னியிழை
1225,stricken::V,puntu egin,பின்னியிழை
1226,nähen::V,josi,தையல் வேலை செய்
1227,färben::V,tindatu,வண்ணம் பெறச் செய்
1228,reinigen::V,ikuzi,சுத்தம் செய்
1229,reinigen::V,garbitu,சுத்தம் செய்
1230,waschen::V,xahutu,கழுவு
1231,waschen::V,garbitu,கழுவு
1232,abwischen::V,xukatu,துடை
1233,spülen::V,irakutzi,அலசு
1234,fegen::V,erraztatu,பெறுக்கு
1235,kehren::V,isastu,பெறுக்கு
1236,baden::V,bainatu,குளி
1237,baden::V,bainua hartu,குளி
1238,sich waschen::V,burua garbitu,கழுவு
1239,ausziehen::V,erantzi,கழற்று
1240,anziehen::V,jantzi,புனைதல்
1241,sich anziehen::V,jantzi,உடுத்துதல்
1242,kämmen::V,orraztu,தலை வாரிக் கொள்
1243,schmücken::V,apaindu,அழகுபடுத்து
1244,sagen::V,esan,சொல்
1245,sprechen::V,mintzatu,பேசு
1246,sprechen::V,hitz egin,பேசு
1247,reden::V,hitz egin,பெசு
1248,sich unterhalten::V,solastu,இயல்பாக பேசிக்கொண்டிரு
1249,sich unterhalten::V,solas egin,இயல்பாக பேசிக்கொண்டிரு
1250,fragen::V,galdetu,கேள்
1251,bitten::V,eskatu,வேண்டு
1252,bitten::V,galdegin,வேண்டு
1253,erzählen::V,edestu,சொல்
1254,erzählen::V,kontatu,சொல்
1255,mitteilen::V,jakinarazi,சொல்
1256,nennen::V,izena eman,பெயரிடுதல்
1257,rufen::V,dei egin,கூச்சலிடு
1258,prahlen::V,harrokerian ibili,தற்பெருமை பேசு
1259,prahlen::V,ahoberokeriak esan,தற்பெருமை பேசு
1260,übersetzen::V,itzuli,மொழிபெயர்ப்பு செய்
1261,denken::V,pentsatu,யோசி
1262,denken::V,gogoeta egin,யோசி
1263,glauben::V,sinetsi,நம்பு
1264,bemerken::V,ohartu,கவனி
1265,bemerken::V,konturatu,கவனி
1266,erkennen::V,ezagutu,அடையாளம் கண்டுகொள்
1267,erkennen::V,antzeman,அடையாளம் கண்டுகொள்
1268,begreifen::V,ulertu,பற்றிக்கொள்
1269,verstehen::V,aditu,புரிந்து கொள்
1270,lernen::V,ikasi,கற்றுக்கொள்
1271,wissen::V,jakin,தெரிந்திரு
1272,sich erinnern an::V,gogoratu,நினைவு கூர்
1273,sich erinnern an::V,gogoan izan,நினைவு கூர்
1274,vergessen::V,ahaztu,மற
1275,vergessen::V,ahantzi,மற
1276,messen::V,neurtu,அளவிடு
1277,zählen::V,zenbatu,எண்ணு
1278,zählen::V,kopuratu,எண்ணு
1279,rechnen::V,kalkulatu,கணக்கிடு
1280,lesen::V,irakurri,படி
1281,malen::V,margotu,வண்ணச்சித்திரம்
1282,zeichnen::V,marraztu,வரை
1283,schreiben::V,idatzi,எழுது
1284,besitzen::V,ukan,உடைமையாகக் கொண்டிரு
1285,besitzen::V,eduki,உடைமையாகக் கொண்டிரு
1286,kaufen::V,erosi,வாங்கு
1287,verkaufen::V,saldu,விற்பனை செய்
1288,bezahlen::V,ordaindu,இறுத்தல்
1289,zahlen::V,ordaindu,பணம் செலுத்து
1290,beherrschen::V,menpean izan,ஆட்சிசெய்
1291,ertragen::V,jasan,தாங்கு
1292,ertragen::V,pairatu,தாங்கு
