,Concept_ID,,sah
927,ändern::V,,уларыт
928,graben::V,,хас
929,beugen::V,,бокут
930,beugen::V,,токурут
931,beugen::V,,бүк баттаа
932,biegen::V,,иэх
933,biegen::V,,өҕүлүннэр
934,drehen::V,,эргит
935,drehen::V,,эргичит
936,wenden::V,,эргилин
937,umdrehen::V,,түҥнэр
938,heben::V,,көтөх
939,hochheben::V,,таһаар
940,ergreifen::V,,тут
941,halten::V,,тут
942,drücken::V,,ык
943,schieben::V,,ас
944,kratzen::V,,кыһыы
945,lecken::V,,салаа
946,beißen::V,,ытыр
947,abreißen::V,,быһа тарт
948,abreißen::V,,туура тарт
949,abschneiden::V,,быс
950,abschneiden::V,,быһан ыл
951,abschneiden::V,,быһа баттаа
952,binden::V,,кэлгий
953,stecken::V,,батары ас
954,brechen::V,,тоһут
955,klopfen::V,,тоҥсуй
956,hauen::V,,оҕус
957,kleben::V,,силимнээ
958,reiben::V,,аал
959,streichen::V,,сыбаа
960,schleifen::V,,чочуй
961,schneiden::V,,быс
962,rütteln::V,,иэҕэҥнэт
963,schütteln::V,,сахсый
964,schwenken::V,,дайбаа
965,schütten::V,,кут
966,füllen::V,,толор
967,einwickeln::V,,суулаа
968,tragen::V,,ит
969,schleppen::V,,сос
970,ziehen::V,,тарт
971,aufbewahren::V,,уур
972,aufbewahren::V,,харай
973,werfen::V,,бырах
974,fangen::V,,хап
975,packen::V,,тут
976,verstecken::V,,саһыар
977,teilen::V,,үллэр
978,schicken::V,,ыыт
979,bringen::V,,аҕал
980,hinzufügen::V,,эп
981,bekommen::V,,ыл
982,bekommen::V,,булун
983,erhalten::V,,ыл
984,nehmen::V,,ыл
985,wählen::V,,быыбардаа
986,auswählen::V,,тал
987,bewahren::V,,харай
988,behindern::V,,мэһэйдээ
989,verderben::V,,буорту гын
990,beschädigen::V,,алдьат
991,zerbrechen::V,,үлтүрүт
992,zerreißen::V,,хайыта тарт
993,zerstören::V,,алдьат
994,verbrennen::V,,уоттаа
995,geben::V,,биэр
996,reichen::V,,аҕал
997,schenken::V,,бэлэхтээ
998,versprechen::V,,эрэннэр
999,wünschen::V,,баҕар
1000,loben::V,,хайҕаа
1001,küssen::V,,уураа
1002,wiegen::V,,бигээ
1003,zudecken::V,,сап
1004,zudecken::V,,бүрүй
1005,wecken::V,,уһугуннар
1006,zeigen::V,,көрдөр
1007,führen::V,,салай
1008,lehren::V,,үөрэт
1009,unterrichten::V,,үөрэт
1010,aufziehen::V,,иит
1011,leiten::V,,салай
1012,antreiben::V,,кыһай
1013,lassen::V,,күһэй
1014,einladen::V,,ыҥыр
1015,vereinigen::V,,холбоо
1016,vereinigen::V,,түм
1017,besuchen::V,,сырыт
1018,besuchen::V,,билсэ сырыт
1019,treffen::V,,көрүс
1020,sich versammeln::V,,мүһүн
1021,sich versammeln::V,,түмүс
1022,spielen::V,,оонньоо
1023,singen::V,,ыллаа
1024,tanzen::V,,үҥкүүлээ
1025,sich trennen::V,,араҕыс
1026,verlassen::V,,хааллар
1027,retten::V,,өрүһүй
1028,bewachen::V,,араҥаччылаа
1029,schützen::V,,көмүскээ
1030,verteidigen::V,,көмүскээ
1031,sich schlagen::V,,охсус
1032,schießen::V,,ытыалаа
1033,siegen::V,,хот
1034,siegen::V,,кыай
1035,ärgern::V,,кыыһырт
1036,schlagen::V,,оҕус
1037,treten::V,,тэп
1038,stechen::V,,кэй
1039,stoßen::V,,кэп
1040,stoßen::V,,үтүрүй
1041,stehlen::V,,уор
1042,stören::V,,мэһэйдээ
1043,belästigen::V,,батар
1044,verbergen::V,,кистээ
1045,täuschen::V,,албыннаа
1046,betrügen::V,,албыннаа
1047,töten::V,,өлөр
1048,wohnen::V,,олор
1049,arbeiten::V,,үлэлээ
1050,sammeln::V,,мус
1051,sammeln::V,,хомуй
1052,pflücken::V,,үргээ
1053,jagen::V,,бултаа
1054,fischen::V,,балыктаа
1055,fassen::V,,тут
1056,hüten::V,,манаа
1057,treiben::V,,үүр
1058,anbinden::V,,баай
1059,füttern::V,,аһат
1060,melken::V,,ыа
1061,hacken::V,,кэрт
1062,gießen::V,,сиигирт
1063,reifen::V,,бус
1064,zubereiten::V,,бэлэмнээ
1065,kochen::V,,буһар
1066,backen::V,,буһар
1067,braten::V,,хооруй
1068,braten::V,,ыһаарылаа
1069,braten::V,,соркуойдаа
1070,umrühren::V,,былаа
1071,stricken::V,,өр
1072,nähen::V,,иистэн
1073,färben::V,,кырааскалаа
1074,reinigen::V,,ыраастаа
1075,waschen::V,,сууй
1076,abwischen::V,,сот
1077,spülen::V,,сайҕаа
1078,fegen::V,,сиппий
1079,kehren::V,,харбаа
1080,baden::V,,сөтүөлээ
1081,sich waschen::V,,суун
1082,ausziehen::V,,уһул
1083,anziehen::V,,кэтэрт
1084,sich anziehen::V,,таҥын
1085,kämmen::V,,тараа
1086,schmücken::V,,симээ
1087,sagen::V,,диэ
1088,sprechen::V,,эт
1089,sprechen::V,,саҥар
1090,reden::V,,кэпсэт
1091,sich unterhalten::V,,кэпсэт
1092,fragen::V,,ыйыт
1093,bitten::V,,көрдөс
1094,erzählen::V,,кэпсээ
1095,erzählen::V,,сэһэргээ
1096,mitteilen::V,,биллэр
1097,nennen::V,,ааттаа
1098,rufen::V,,ыҥыр
1099,prahlen::V,,чабылан
1100,prahlen::V,,киһиргээ
1101,übersetzen::V,,тылбаастаа
1102,denken::V,,санаа
1103,denken::V,,толкуйдаа
1104,glauben::V,,итэҕэй
1105,bemerken::V,,бэлиэтээ
1106,erkennen::V,,бил
1107,begreifen::V,,өйдөө
1108,verstehen::V,,өйдөө
1109,lernen::V,,үөрэн
1110,wissen::V,,бил
1111,sich erinnern an::V,,аҕын
1112,vergessen::V,,умун
1113,messen::V,,кэмнээ
1114,messen::V,,кээмэйдээ
1115,zählen::V,,аах
1116,rechnen::V,,аах
1117,lesen::V,,аах
1118,malen::V,,уруһуйдаа
1119,zeichnen::V,,уруһуйдаа
1120,schreiben::V,,суруй
1121,besitzen::V,,баһылаа
1122,kaufen::V,,атыылас
1123,verkaufen::V,,атыылаа
1124,bezahlen::V,,төлөө
1125,zahlen::V,,төлөө
1126,beherrschen::V,,баһылаа
1127,ertragen::V,,тулуй
