,Concept_ID,tt,xal
786,hinter::PRP,арттан,ца
787,unter::PRP,астында,дор
788,durch::PRP,аша,ивт
789,durch::PRP,аша,дундаһур
790,neben::PRP,тирәсендә,хаҗуд
791,zwischen::PRP,арасында,хоорнд
792,wegen::PRP,сәбәпле,көлтә
793,wegen::PRP,сәбәпле,деерәс
794,dies::PRN,бу,эн
795,das::PRN,ул,тер
796,alles::PRN,һәммә,цуһар
797,ich::PRN,мин,би
798,du::PRN,син,чи
799,er::PRN,ул,тер
800,wir::PRN,без,мадн
801,ihr::PRN,сез,та
802,sie::PRN,ул,тедн
803,was::FPRN,ни,юн
804,was::FPRN,нәрсә,юн
805,wer::FPRN,кем,кен
806,wo::FADV,кайда,хама
807,wohin::FADV,кая,хамаран
808,wie::FADV,ничек,яһҗ
809,wie::FADV,ничек,яһад
810,warum::FADV,нигә,юңгад
811,wieviel::FNUM,ничә,кедү
812,eins::NUM,бер,негн
813,zwei::NUM,ике,хойр
814,drei::NUM,өч,һурвн
815,vier::NUM,дүрт,дөрвн
816,fünf::NUM,биш,тавн
817,sechs::NUM,алты,зурһан
818,sieben::NUM,җиде,долан
819,acht::NUM,сигез,нәәмн
820,neun::NUM,тугыз,йисн
821,zehn::NUM,ун,арвн
822,elf::NUM,унбер,арвн негн
823,zwölf::NUM,унике,арвн хойр
824,zwanzig::NUM,егерме,хөрн
825,dreißig::NUM,утыз,һучн
826,vierzig::NUM,кырык,дөчн
827,fünfzig::NUM,илле,тәвн
828,sechzig::NUM,алтмыш,җирн
829,siebzig::NUM,җитмеш,далн
830,achtzig::NUM,сиксән,найн
831,neunzig::NUM,туксан,йирн
832,hundert::NUM,йөз,зун
833,tausend::NUM,мең,миңһн
834,und::CNJ,вә,болн
835,oder::CNJ,яки,эс гиҗ
836,oder::CNJ,яки,эс гихлә
837,oder::CNJ,яисә,эс гиҗ
838,oder::CNJ,яисә,эс гихлә
839,stehen::V,тору,зогсх
840,sitzen::V,утыру,суух
841,liegen::V,яту,кевтх
842,hängen::V,эленү,өлгәтә бәәх
843,werden::V,булу,болх
844,passieren::V,булу,болх
845,beginnen::V,башлану,эклх
846,enden::V,бетү,төгсх
847,wechseln::V,үзгәртү,хүврх
848,aufgehen[Sonne]::V,чыгу,һарх
849,untergehen[Sonne]::V,бату,орх
850,untergehen[Sonne]::V,бату,сүүрлх
851,scheinen[Sonne]::V,яктырту,герлтх
852,donnern::V,күкрәү,күрҗңнх
853,wehen::V,исү,сальклх
854,strömen::V,агу,һооҗх
855,fließen::V,агу,урсх
856,sich drehen::V,бөтерелү,эргх
857,schwanken::V,икеләнү,дәәвлх
858,schwingen::V,тирбәлү,нәәхлх
859,fallen::V,егылу,унх
860,fallen::V,егылу,киисх
861,brennen::V,яну,шатх
862,rauchen::V,төтәү,ута һарһх
863,rauchen::V,төтенләү,ута һарһх
864,regnen::V,яву,орх
865,gefrieren::V,кату,мөстх
866,tauen::V,эрү,хәәлх
867,tauen::V,эретү,хәәлх
868,schmelzen::V,эрү,хәәлх
869,schmelzen::V,эрү,хәәлгдх
870,schmelzen::V,эретү,хәәлх
871,schmelzen::V,эретү,хәәлгдх
872,trocknen::V,кибү,эврх
873,sieden::V,ургылу,буслх
874,faulen::V,черү,үмкәрх
875,verfaulen::V,черү,илҗрх
876,reißen::V,өзелү,тасрх
877,versinken::V,бату,чивх
878,vergehen::V,авышу,болх
879,erscheinen::V,пәйда булу,һарх
880,verschwinden::V,югалу,уга болх
881,verschwinden::V,юк булу,уга болх
882,sinken::V,кимү,татгдх
883,sinken::V,кайту,татгдх
884,abnehmen::V,азаю,хасгдх
885,zunehmen::V,арту,өсх
886,zunehmen::V,күбәю,өсх
887,zunehmen::V,ишәю,өсх
888,steigen::V,үсү,немх
889,wachsen::V,үсү,өсх
890,wachsen::V,үсү,урһх
891,glänzen::V,ялкылдау,гилвкх
892,funkeln::V,ялтырау,цәклх
893,lärmen::V,шаулау,шууглдх
894,läuten::V,шалтырату,хоңх
895,klingeln::V,шалтырату,җиңнулх
896,klirren::V,чылтырау,җиңнх
897,brausen::V,давыллау,догшрхх
898,brausen::V,дулау,догшрхх
899,rauschen::V,кыштырдау,сарҗңнх
900,klingen::V,ишетелү,ә һарх
901,bellen::V,өрү,хуцх
902,heulen::V,улау,уульх
903,blasen::V,өрү,үләх
904,pfeifen::V,сызгырту,ишкрх
905,schreien::V,кычкыру,хәәкрх
906,stöhnen::V,ыңгырашу,түңшх
907,zittern::V,калтырау,дагҗннх
908,zittern::V,калтырану,дагҗннх
909,leben::V,яшәү,бәәх
910,leben::V,гомер итү,бәәх
911,geboren werden::V,туу,төрх
912,atmen::V,сулау,әмсхлх
913,trinken::V,эчү,уух
914,essen::V,ашау,идх
915,schlucken::V,йоту,зальгх
916,müde werden::V,ялыгу,көшх
917,müde werden::V,йөгенү,көшх
918,einschlafen::V,йокыга китү,унтх
919,schlafen::V,йоклау,нөөрсх
920,aufwachen::V,уяну,серх
921,aufstehen::V,тору,босх
922,sich erholen::V,ял алу,амрх
923,sich erholen::V,истирахәт итү,амрх
924,krank werden::V,чирләү,гемтх
925,krank sein::V,чирләү,шалтглх
926,schmerzen::V,авырту,өвдх
927,husten::V,ютәлләү,ханях
928,genesen::V,савыгу,эдгх
929,genesen::V,сәламәтләнү,эдгх
930,sterben::V,үлү,үкх
931,sterben::V,үлү,өңгрх
932,sterben::V,дөнья кую,үкх
933,sterben::V,дөнья кую,өңгрх
934,sterben::V,вафат булу,үкх
935,sterben::V,вафат булу,өңгрх
936,umkommen::V,үлү,үкх
937,sich bewegen::V,йөрү,көдлх
938,sich bewegen::V,йөрү,көндрх
939,sich rühren::V,кыймылдау,көндрх
940,sich erheben::V,басу,босх
941,sich setzen::V,утыру,суух
942,hinfallen::V,егылу,унх
943,hinfallen::V,егылу,киисх
944,laufen::V,җәяүләү,йовх
945,schreiten::V,атлау,алхх
946,spazierengehen::V,йөрү,сергҗ йовх
947,spazierengehen::V,йөргенү,сергҗ йовх
948,eilen::V,ашыгу,шулудх
949,sich beeilen::V,ашыгу,адһх
950,sich beeilen::V,ашыгу,шамдх
951,sich beeilen::V,кызулау,адһх
952,sich beeilen::V,кызулау,шамдх
953,sausen::V,җилдерү,хурдлх
954,sausen::V,җилдерү,йир_хурдар_гүүх
955,sausen::V,җилдерү,йир_хурдар_йовх
956,rennen::V,йөгерү,гүүх
957,springen::V,сикерү,һәрәдх
958,klettern::V,үрмәләү,давшх
959,schaukeln::V,атыну,дүүдңндх
960,kriechen::V,шуышу,мөлкх
961,kriechen::V,үрмәләү,мөлкх
962,schwimmen::V,йөзү,усчх
963,tauchen::V,чуму,булхх
964,rudern::V,ишү,хәәвдх
965,fahren::V,бару,йовх
966,fliegen::V,очу,нисх
967,gehen::V,йөрү,йовх
968,weggehen::V,китү,йовх
969,weggehen::V,китү,одх
970,weggehen::V,китү,һарх
971,weggehen::V,китү,мөрлх
972,abfahren::V,кузгалу,мордх
973,anhalten::V,тукталу,зогсх
974,hineingehen::V,инү,орх
975,eintreten::V,инү,орх
976,kommen::V,килү,ирх
977,ankommen::V,бару,ирх
978,zurückkommen::V,кире кайту,орх
979,bleiben::V,калу,бәәх
980,warten::V,көтү,күләх
981,erwarten::V,көтү,күләх
982,suchen::V,эзләү,хәәх
983,finden::V,табу,олх
984,versuchen::V,маташу,седх
985,vorbereiten::V,хәзерләү,белдх
986,lieben::V,сөю,дурлх
987,lieben::V,ярату,дурлх
988,mögen::V,өнәү,таассгдх
989,lachen::V,көлү,инәх
990,rühren::V,дулкынландыру,уйрах
991,weinen::V,елау,уульх
992,schimpfen::V,сүгү,харах
993,schimpfen::V,сүгенү,харах
994,sich ärgern::V,ачулану,уурлх
995,sich fürchten::V,курку,әәх
996,fürchten::V,калтырау,әәх
997,fürchten::V,калтырау,сүрдх
998,fürchten::V,калтырану,әәх
999,fürchten::V,калтырану,сүрдх
1000,fliehen::V,арка бирү,зулх
1001,flüchten::V,качу,орһх
1002,flüchten::V,качу,зулх
1003,sehen::V,күрү,үзх
1004,anschauen::V,карау,харх
1005,ansehen::V,карау,хәләх
1006,ansehen::V,карау,үзх
1007,ansehen::V,күзәтү,хәләх
1008,ansehen::V,күзәтү,үзх
1009,hören::V,ишетү,соңсх
1010,zuhören::V,тыңлау,соңсх
1011,probieren::V,тату,амсх
1012,riechen::V,иснәү,үнрчлх
1013,fühlen::V,тою,медх
1014,fühlen::V,сизү,медх
1015,scheinen::V,күренү,болҗ медгдх
1016,scheinen::V,күренү,миниһәр болхла
1017,scheinen::V,күренү,болад бәәх
1018,zu sehen sein::V,күренү,үзгдх
1019,vernehmen::V,ишетү,соңсх
1020,frieren::V,өшү,даарх
1021,frieren::V,күшегү,даарх
1022,tun::V,итү,кех
1023,können::V,алу,чадх
1024,wollen::V,теләү,дурлх
1025,anfangen::V,керешү,эклх
1026,beenden::V,бетерү,дуусх
1027,beenden::V,тәмамлау,дуусх
1028,aufhören::V,бетү,уурх
1029,gelingen::V,уңу,бүтх
1030,gelingen::V,уңу,күцәх
1031,geraten::V,сабышу,болх
1032,öffnen::V,ачу,секх
1033,schließen::V,ябу,хаах
1034,stellen::V,кую,тәвх
1035,setzen::V,утырту,суулһх
1036,legen::V,яткыру,тәвх
1037,berühren::V,тию,көндәх
1038,verbinden::V,ялгау,боох
1039,bedecken::V,өрту,хучх
1040,bedecken::V,өрту,бүркх
1041,bedecken::V,каплау,хучх
1042,bedecken::V,каплау,бүркх
1043,bedecken::V,томалау,хучх
1044,bedecken::V,томалау,бүркх
1045,aufhängen::V,асу,өлгх
1046,anzünden::V,кабызу,асах
1047,anzünden::V,кабызу,шатах
1048,aufheben::V,күтәрү,өөдән өргх
1049,zurücklassen::V,калдыру,үлдәх
1050,verlieren::V,югалту,геех
1051,fallen lassen::V,төшерү,алдх
1052,machen::V,ясау,кех
1053,machen::V,эшләү,кех
1054,herstellen::V,ясау,кех
1055,bauen::V,кору,тосхх
1056,reparieren::V,төзәтү,ясх
1057,verbessern::V,яхшырту,сәәрүлх
1058,ändern::V,үзгәртү,хүврәх
1059,graben::V,казу,малтх
1060,beugen::V,ию,нуһлх
1061,biegen::V,бөгү,матилһх
1062,drehen::V,бору,эргүлх
1063,drehen::V,бөтерү,эргүлх
1064,wenden::V,бору,көмрх
1065,wenden::V,бору,эргүлх
1066,umdrehen::V,түнтәрү,эргүлх
1067,heben::V,күтәрү,өргх
1068,heben::V,күтәрү,деер өргх
1069,hochheben::V,күтәрү,өргх
1070,ergreifen::V,эләктерү,бәрх
1071,halten::V,тоту,бәрх
1072,drücken::V,кысу,шахх
1073,schieben::V,кузгату,түлкх
1074,kratzen::V,тырнау,мааҗх
1075,lecken::V,ялау,долах
1076,beißen::V,тешләү,хазх
1077,abreißen::V,өзү,таслх
1078,abschneiden::V,кыю,тәәрх
1079,abschneiden::V,кисү,тәәрх
1080,binden::V,бәйләү,боох
1081,stecken::V,төртү,шаах
1082,stecken::V,төртү,хатхх
1083,stecken::V,тыгу,шаах
1084,stecken::V,тыгу,хатхх
1085,brechen::V,сындыру,хамхлх
1086,klopfen::V,шаку,цокх
1087,klopfen::V,шакылдау,цокх
1088,hauen::V,кыйнау,цокх
1089,kleben::V,ябыштыру,наах
1090,reiben::V,ышку,зүлгх
1091,streichen::V,ягу,наах
1092,streichen::V,ягу,лашх
1093,streichen::V,ягу,түркх
1094,schleifen::V,кайрау,хурцлх
1095,schneiden::V,кисү,хәәчлх
1096,rütteln::V,селкетү,дәәвлүлх
1097,schütteln::V,селкетү,сегсрх
1098,schwenken::V,болгау,дайлх
1099,schütten::V,кою,кех
1100,füllen::V,тутыру,дүүргх
1101,einwickeln::V,төрү,орах
1102,tragen::V,ташу,зөөх
1103,schleppen::V,сөйрәү,чирх
1104,schleppen::V,өстерәү,чирх
1105,ziehen::V,тарту,татх
1106,aufbewahren::V,саклау,хадһлх
1107,werfen::V,ыргыту,хайх
1108,fangen::V,тоту,бәрх
1109,fangen::V,тоту,хавлх
1110,packen::V,эләктерү,бәрх
1111,verstecken::V,яшерү,дүрх
1112,verstecken::V,яшерү,бултулх
1113,teilen::V,бүлү,хувах
1114,schicken::V,җибәрү,илгәх
1115,bringen::V,китерү,авч ирх
1116,hinzufügen::V,өстәү,немх
1117,bekommen::V,алу,авх
1118,erhalten::V,алу,авх 
1119,nehmen::V,алу,авх
1120,wählen::V,сайлау,шүүх
1121,auswählen::V,сайлау,шүүх
1122,bewahren::V,саклау,хадһлх
1123,bewahren::V,саклау,кевтнь үлдәх
1124,bewahren::V,саклау,кевтнь бәәлһх
1125,behindern::V,комачаулау,харшлх
1126,verderben::V,бозу,үрәх
1127,beschädigen::V,бозу,эвдх
1128,zerbrechen::V,вату,күүлх
1129,zerbrechen::V,вату,хамхлх
1130,zerreißen::V,өзү,шуучх
1131,zerreißen::V,ерту,шуучх
1132,zerstören::V,җимерү,эвдх
1133,verbrennen::V,яндыру,шатах
1134,verbrennen::V,көйдерү,шатах
1135,geben::V,бирү,өгх
1136,reichen::V,тапшыру,өгх
1137,schenken::V,бүләкләү,белглх
1138,versprechen::V,вәгъдә бирү,амлх
1139,wünschen::V,котлау,сә хәәх
1140,loben::V,мактау,магтх
1141,küssen::V,үбү,үмсх
1142,wiegen::V,тирбәтү,саатулх
1143,zudecken::V,ябу,бүркх
1144,zudecken::V,бөркәү,бүркх
1145,wecken::V,уяту,серүлх
1146,zeigen::V,күрсәтү,үзүлх
1147,führen::V,йөртү,көтлх
1148,lehren::V,өйрәтү,заах
1149,lehren::V,өйрәтү,сурһх
1150,unterrichten::V,укыту,сурһх
1151,unterrichten::V,укыту,багшлх
1152,aufziehen::V,асрау,өскәх
1153,leiten::V,җитәкләү,һардх
1154,leiten::V,җитәкләү,толһалх
1155,antreiben::V,куалау,шамдах
1156,antreiben::V,әйдәләү,шамдах
1157,antreiben::V,ашыктыру,шамдах
1158,lassen::V,мәҗбүр итү,күч үзүлх
1159,einladen::V,чакыру,үрх
1160,vereinigen::V,берләштерү,хамцулх
1161,besuchen::V,керешү,одх
1162,treffen::V,очрату,харһх
1163,sich versammeln::V,җыелышу,цуглрх
1164,sich versammeln::V,җыелышу,хурх
1165,spielen::V,уйнау,наадх
1166,singen::V,җырлау,дуулх
1167,tanzen::V,бию,биилх
1168,sich trennen::V,аерылу,хаһцх
1169,sich trennen::V,ташлашу,хаһцх
1170,verlassen::V,ташлау,хайх
1171,verlassen::V,калдыру,хайх
1172,retten::V,коткару,әм аврх
1173,retten::V,коткару,әәмшгәс харсх
1174,bewachen::V,каравыллау,харх
1175,bewachen::V,каравыллау,манх
1176,schützen::V,ышыклау,харсх
1177,verteidigen::V,яклау,харсх
1178,verteidigen::V,саклау,харсх
1179,sich schlagen::V,сугышу,гүвдлдх
1180,schießen::V,ату,хах
1181,siegen::V,җиңү,диилх
1182,ärgern::V,ачуландыру,уурлулх
1183,schlagen::V,ору,цокх
1184,schlagen::V,ору,гүвдх
1185,schlagen::V,бәрү,цокх
1186,schlagen::V,бәрү,гүвдх
1187,schlagen::V,тукмау,цокх
1188,schlagen::V,тукмау,гүвдх
1189,treten::V,тибү,
1190,stechen::V,кадау,хатхх
1191,stoßen::V,этү,түлкчкх
1192,stehlen::V,урлау,хулхалх
1193,stören::V,комачаулау,һә болх
1194,belästigen::V,борчу,амр эс өгх
1195,belästigen::V,билмазалау,амр эс өгх
1196,verbergen::V,яшерү,нуух
1197,verbergen::V,яшерү,бултулх
1198,täuschen::V,алдату,меклх
1199,betrügen::V,хәрәмләшү,меклх
1200,betrügen::V,хәрәмләшү,мек һарһх
1201,töten::V,үтерү,алх
1202,wohnen::V,яшәү,бәәх
1203,arbeiten::V,эшләү,көдлх
1204,sammeln::V,туплау,түүх
1205,pflücken::V,өзү,түүх
1206,pflücken::V,өзү,хурах
1207,jagen::V,аулау,аңнх
1208,jagen::V,аулау,аңһучлх
1209,fischen::V,балык тоту,заһс аңнх
1210,fassen::V,тоту,бәрх
1211,hüten::V,көтү,хәрүлх
1212,treiben::V,куалау,туух
1213,anbinden::V,бәйләү,уйх
1214,füttern::V,туйдыру,теҗәх
1215,melken::V,саву,саах
1216,hacken::V,чабу,чавчх
1217,gießen::V,сугару,услх
1218,reifen::V,җитешү,болх
1219,reifen::V,җитешү,болвсрх
1220,zubereiten::V,пешеренү,белдх
1221,kochen::V,пешерү,чанх
1222,kochen::V,пешерү,болһх
1223,kochen::V,кайнату,чанх
1224,kochen::V,кайнату,болһх
1225,backen::V,пешерү,болһх
1226,braten::V,куыру,хуурх
1227,braten::V,кыздыру,хуурх
1228,umrühren::V,бутау,самрх
1229,umrühren::V,болгату,самрх
1230,stricken::V,бәйләү,өлгх
1231,nähen::V,тегү,уйх
1232,färben::V,ману,будх
1233,reinigen::V,чистарту,цеврлх
1234,waschen::V,юу,уһах
1235,abwischen::V,сөртү,арчх
1236,spülen::V,чайкау,зәәлх
1237,fegen::V,себерү,сәвүрдх
1238,kehren::V,себерү,сәвүрдх
1239,baden::V,коену,өөмх
1240,sich waschen::V,юыну,уһах
1241,sich waschen::V,юыну,бийән уһаҗ
1242,ausziehen::V,чишенү,тәәлх
1243,anziehen::V,кию,өмсх
1244,sich anziehen::V,киенү,хувцлх
1245,kämmen::V,тарау,самлх
1246,schmücken::V,бизәү,чимх
1247,schmücken::V,бизәү,кеерүлх
1248,schmücken::V,бизәкләү,чимх
1249,schmücken::V,бизәкләү,кеерүлх
1250,sagen::V,дию,келх
1251,sagen::V,әйтү,келх
1252,sprechen::V,сөйләү,келх
1253,sprechen::V,сөйләшү,келх
1254,reden::V,сөйләү,күүндх
1255,reden::V,сөйләү,күр_кех
1256,sich unterhalten::V,сөйләшү,күүндх
1257,fragen::V,сорау,сурх
1258,fragen::V,сорашу,сурх
1259,bitten::V,үтенү,эрх
1260,erzählen::V,сөйләү,келх
1261,erzählen::V,сөйләү,келҗ өгх
1262,mitteilen::V,белдерү,медүлх
1263,nennen::V,дию,нерәдх
1264,nennen::V,дию,нер өгх
1265,rufen::V,дәшү,дуудх
1266,prahlen::V,мактану,көөрх
1267,prahlen::V,шапырыну,көөрх
1268,übersetzen::V,күчерү,орчулх
1269,denken::V,уйлау,санх
1270,glauben::V,инану,шүтх
1271,glauben::V,инану,нәәлх
1272,bemerken::V,искәрү,темдглх
1273,erkennen::V,тану,таньх
1274,erkennen::V,тану,медх
1275,begreifen::V,аңлау,медх
1276,begreifen::V,төшенү,медх
1277,verstehen::V,аңлау,соңсх
1278,verstehen::V,төшенү,соңсх
1279,lernen::V,уку,сурх
1280,lernen::V,өйрәнү,сурх
1281,wissen::V,белү,медх
1282,sich erinnern an::V,хәтерләү,санх
1283,vergessen::V,оныту,мартх
1284,messen::V,үлчәү,кемҗәлх
1285,zählen::V,санау,тоолх
1286,rechnen::V,исәпләү,тоолх
1287,lesen::V,уку,умшх
1288,malen::V,рәсем ясау,зурх
1289,malen::V,сурәт ясау,зурх
1290,malen::V,сурәтләү,зурх
1291,zeichnen::V,язу-сызу,зурх
1292,zeichnen::V,сурәт ясау,зурх
1293,schreiben::V,язу,бичх
1294,besitzen::V,биләү,эзлх
1295,kaufen::V,алу,хулдҗ авх
1296,verkaufen::V,сату,хулдх
1297,verkaufen::V,сату,гүүлгх
1298,bezahlen::V,түләү,өгх
1299,zahlen::V,түләү,өгх
1300,beherrschen::V,ия булу,эзлх
1301,ertragen::V,чыдау,даах
